"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모","관광숙박업상세명"
"3010000","CDFI2260032017000008","2017-05-04","","01","영업/정상","13","영업중","","","","","2275-0700","","","서울특별시 중구 광희동2가 163-2","서울특별시 중구 퇴계로66길 7-1 (광희동2가)","04614","리플러스 호스텔","2024-02-20 09:48:48","U","2024-02-22 02:40:00.0","","200758.994732114","451302.330983146","관광숙박업","","","0","","","","","0","0","8","0","Replus Hostel","HOSTEL","0","0","","0","0","","0","129","","0","","","","","","","0","","","","129","호스텔업"
"3010000","CDFI2260032018000001","2018-02-01","","01","영업/정상","13","영업중","","","","","02-2285-5401","","","서울특별시 중구 쌍림동 155-1 호텔더디자이너스디디피","서울특별시 중구 퇴계로 293, 호텔더디자이너스디디피 (쌍림동)","04560","호텔더디자이너스 디디피","2025-07-07 11:17:27","U","2025-07-09 02:40:00.0","","200292.658269708","451281.027011703","관광숙박업","","일반상업지역","19","","","1","","19","3","86","2965","HOTEL THE DESIGNERS DDP","TOURIST HOTEL","0","0","","0","0","","0","2965.47","","0","","","","","","","0","","","","2965","관광호텔업"
"3010000","CDFI2260032018000002","2018-02-14","","01","영업/정상","13","영업중","","","","","02-3141-4115","","","서울특별시 중구 북창동 12-1 호텔 토마스 명동","서울특별시 중구 세종대로16길 26, 호텔 토마스 명동 (북창동)","04526","호텔 토마스 명동","2026-02-06 14:46:16","U","2026-02-08 02:40:00.0","","198018.679926506","451207.729791045","관광숙박업","","","0","","","3성","","0","0","123","6027","HOTEL THOMAS MYEONGDONG","TOURIST HOTEL","0","0","","0","0","","0","6027.18","","0","","","","","","","1000000000","","","","6027","관광호텔업"
"3010000","CDFI2260032018000003","2018-05-03","","01","영업/정상","13","영업중","","","","","02  37897115","","","서울특별시 중구 남산동2가 27-12","서울특별시 중구 퇴계로20길 32-10 (남산동2가)","04630","호텔룩홈","2025-05-13 08:58:58","U","2025-05-15 02:40:00.0","","198676.510359648","450673.848023552","관광숙박업","","일반주거지역","3","학교정화(상대)","","","","3","1","16","0","HOTEL LOOK HOME","Hostel","0","0","","0","0","","0","484.97","","0","","","","","","","0","","","","485","호스텔업"
"3010000","CDFI2260032018000004","2018-06-26","","01","영업/정상","13","영업중","","","","","02-2079-8500","","","서울특별시 중구 남학동 13-2","서울특별시 중구 퇴계로 176 (남학동)","04627","홈즈레드 명동","2025-09-09 09:18:41","U","2025-09-11 02:40:00.0","","199161.680844774","450949.674631487","관광숙박업","","","14","","","3성(2025.09.08 결정)","","14","2","112","0","HOMES RED MYEONGDONG","Tourist Hotel","0","0","","0","0","","0","5464.26","","0","","","","","","","0","","","","5464","관광호텔업"
"3010000","CDFI2260032018000005","2018-07-02","","01","영업/정상","13","영업중","","","","","3425-8050","","","서울특별시 중구 을지로6가 58-5","서울특별시 중구 을지로 238 (을지로6가)","04561","노보텔 앰배서더 서울 동대문 호텔","2025-07-07 11:22:03","U","2025-07-09 02:40:00.0","","200314.646974736","451554.066925226","관광숙박업","","일반상업지역","20","","","5성","","20","5","331","0","NOVOTEL AMBASSADOR SEOUL DONGDAEMUN HOTEL","TOURIST HOTEL","0","0","","0","0","","0","24505","","0","","","","","","","0","","","","24505","관광호텔업"
"3010000","CDFI2260032018000006","2018-07-02","","01","영업/정상","13","영업중","","","","","3425-8050","","","서울특별시 중구 을지로6가 58-5","서울특별시 중구 을지로 238 (을지로6가)","04561","노보텔 앰배서더 서울 동대문 레지던스","2025-01-15 16:15:32","U","2025-01-17 02:40:00.0","","200314.646974736","451554.066925226","관광숙박업","","일반상업지역","20","","","","","20","5","192","0","NOVOTEL AMBASSADOR SEOUL DONGDAEMUN RESIDENCE","TOURIST HOTEL","0","0","","0","0","","0","19996","","0","","","","","","","0","","","","19996","가족호텔업"
"3010000","CDFI2260032018000007","2018-07-19","","01","영업/정상","13","영업중","","","","","02  317 4053","","","서울특별시 중구 회현동1가 194-19","서울특별시 중구 퇴계로 67 (회현동1가)","04529","(주)조선호텔앤리조트 레스케이프","2026-01-09 10:51:47","U","2026-01-11 02:40:00.0","","198118.296565976","450847.771205029","관광숙박업","","일반상업지역","0","","","4성","","0","0","204","0","JOSUNHOTELS&RESORTS Inc. L'Escape","Tourist Hotel","0","0","","0","0","","0","27476","","0","","","","","","","0","","","","27476","관광호텔업"
"3010000","CDFI2260032018000008","2018-08-23","","01","영업/정상","13","영업중","","","","","6020-7000","","","서울특별시 중구 서소문동 120-13 E.N.A 스위트 호텔","서울특별시 중구 세종대로11길 36, E.N.A 스위트 호텔 (서소문동)","04513","ENA 스위트 호텔","2024-02-14 11:33:47","U","2024-02-16 02:40:00.0","","","","관광숙박업","","일반상업지역","23","","","3성","","23","5","183","14135","ENA SUITE HOTEL","Tourist Hotel","0","0","","0","0","","0","14134.9","","0","","","","","","","0","","","","14135","관광호텔업"
"3010000","CDFI2260032018000009","2018-08-23","","01","영업/정상","13","영업중","","","","","6936-0120","","","서울특별시 중구 남대문로4가 17-19","서울특별시 중구 세종대로12길 12 (남대문로4가)","04526","호텔 그레이스리 서울","2025-07-07 11:30:53","U","2025-07-09 02:40:00.0","","197895.491160507","451035.7030265","관광숙박업","","일반상업지역","20","","","3성","","6","20","336","0","HOTEL GRACERY SEOUL","TOURIST HOTEL","0","0","","0","0","","0","17908.69","","0","","","","","","","0","","","","17909","관광호텔업"
"3010000","CDFI2260032018000010","2018-08-31","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 광희동2가 228","서울특별시 중구 장충단로10길 27 (광희동2가)","04614","더 페이즈","2025-05-12 13:36:20","U","2025-05-14 02:40:00.0","","200686.364658168","451262.161389721","관광숙박업","","","0","","","","","0","0","7","0","The Phase","Hostel","0","0","","0","0","","0","167.94","","0","","","","","","","0","","","","168","호스텔업"
"3010000","CDFI2260032018000011","2018-11-20","","01","영업/정상","13","영업중","","","","","2272-1045","","","서울특별시 중구 광희동2가 14-1","서울특별시 중구 퇴계로 325 (광희동2가)","04565","토요코인 서울 동대문 Ⅱ","2025-07-07 10:59:34","U","2025-07-09 02:40:00.0","","200625.524648469","451359.906142005","관광숙박업","","일반상업지역","21","기타","","2성","숙박시설","20","1","207","246","Toyoko Inn Seoul Dongdaemun Ⅱ","TOURIST HOTEL","0","0","","0","0","","0","4699.22","","0","","","","","","","0","","","","4699","관광호텔업"
"3010000","CDFI2260032019000001","2019-02-11","","01","영업/정상","13","영업중","","","","","0236721976","","","서울특별시 중구 남산동2가 18-6번지","서울특별시 중구 퇴계로20길 35 (남산동2가)","04629","자자백팩커스","2020-06-17 18:19:44","U","2020-06-19 02:40:00.0","","198730.397072346","450725.563076072","관광숙박업","","일반주거지역","5","","","","","4","1","20","608","zaza backpackers","hostel","0","0","","0","0","","0","607.64","","0","","","","","","","0","","","","608","호스텔업"
"3010000","CDFI2260032019000002","2019-03-29","","03","폐업","03","폐업","2021-03-17","","","","02-587-5776","","","서울특별시 중구 남산동2가 43-7","서울특별시 중구 소공로6길 38 (남산동2가)","04630","케이 스테이 2","2021-03-17 13:58:59","U","2021-03-19 02:40:00.0","","198614.550199488","450677.047277743","관광숙박업","","일반주거지역","5","","","","","4","1","20","421","K Stay 2nd","Hostel","0","0","","0","0","","0","420.88","","0","","","","","","","0","","","","421","호스텔업"
"3010000","CDFI2260032019000003","2019-07-20","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 명동1가 7-1","서울특별시 중구 명동길 55, 11층 (명동1가)","04538","서울 라이트 인 명동","2026-03-18 12:33:36","U","2026-03-20 02:40:00.0","","198636.142124311","451325.229841133","관광숙박업","","","0","","","","","15","2","23","0","Seoulite Inn Myeongdong","HOSTEL","0","0","","0","0","","0","505.98","","0","","","","","","","0","","","","506","호스텔업"
"3010000","CDFI2260032019000004","2019-07-26","","01","영업/정상","13","영업중","","","","","02-753-5161","","","서울특별시 중구 남산동2가 35-2","서울특별시 중구 퇴계로18길 43, 지하1,1,2층 (남산동2가)","04631","오요5","2024-10-02 17:47:37","U","2024-10-04 02:40:00.0","","198591.133748202","450740.353160129","관광숙박업","","일반주거지역","3","학교정화(상대)","","","","2","1","20","0","OYO5","Hostel","0","0","","0","0","","0","610.66","","0","","","","","","","0","","","","611","호스텔업"
"3010000","CDFI2260032019000005","2019-09-17","","01","영업/정상","13","영업중","","","","","02-771-7755","","","서울특별시 중구 을지로6가 18-130","서울특별시 중구 을지로 255, 기승빌딩 10층 (을지로6가)","04564","케이스타호텔","2025-04-11 11:08:34","U","2025-04-13 02:40:00.0","","200513.524528228","451579.099838143","관광숙박업","","상업지역","15","","","","","11","4","13","5706","K-STAR HOTEL","Hostel","0","0","","0","0","","0","354.66","","0","","","","","","","390000000","","","","355","호스텔업"
"3010000","CDFI2260032020000001","2020-01-13","","01","영업/정상","13","영업중","","","","","02-6926-4099","","","서울특별시 중구 을지로5가 92-2","서울특별시 중구 을지로 224 (을지로5가)","04561","나인트리 바이 파르나스 서울 동대문","2025-08-18 10:38:38","U","2025-08-20 02:40:00.0","","200187.271400312","451592.158106036","관광숙박업","","상업지역","23","","","3성","","20","3","219","8872","NINE TREE BY PARNAS SEOUL DONGDAEMUN","TOURIST HOTEL","0","0","","0","0","","0","8871.73","","0","","","","","","","0","","","","8872","관광호텔업"
"3010000","CDFI2260032020000002","2020-08-28","","01","영업/정상","13","영업중","","","","","02-3788-5888","","","서울특별시 중구 다동 130","서울특별시 중구 다동길 30 (다동)","04522","호텔 미드시티 명동","2025-07-07 11:13:47","U","2025-07-09 02:40:00.0","","198260.880732247","451708.909162308","관광숙박업","","상업지역","0","","","3성","","9","1","140","6314","HOTEL MIDCITY MYEONGDONG","TOURIST HOTEL","0","0","","0","0","","0","6313.74","","0","","","","","","","0","","","","6314","관광호텔업"
"3010000","CDFI2260032020000003","2020-09-10","","01","영업/정상","13","영업중","","","","","0507-1331-2598","","","서울특별시 중구 회현동1가 100-104","서울특별시 중구 퇴계로8길 93 (회현동1가)","04633","남산스토리 나인","2024-02-20 09:53:15","U","2024-02-22 02:40:00.0","","198229.100381804","450386.97375941","관광숙박업","","일반주거지역","4","","","","","0","1","9","535","NAMSANSTORY NINE","Hostel","0","0","","0","0","","0","535.32","","0","","","","","","","0","","","","535","호스텔업"
"3010000","CDFI2260032020000004","2020-10-28","","01","영업/정상","13","영업중","","","","","02-6466-6000","","","서울특별시 중구 저동2가 89 포포인츠바이쉐라톤서울명동","서울특별시 중구 삼일대로10길 36, 포포인츠바이쉐라톤서울명동 (저동2가)","04551","(주)조선호텔앤리조트 포포인츠 조선 명동","2026-01-09 15:13:19","U","2026-01-11 02:40:00.0","","198996.366632826","451477.704107715","관광숙박업","","상업지역","26","","","4성","","26","3","375","20570","Josun Hotels & Resorts Inc. Fourpoints Josun Myungdong","Tourist Hotel","0","0","","0","0","","0","20569.5","","0","","","","","","","106949976000","","","","20570","관광호텔업"
"3010000","CDFI2260032021000001","2021-02-10","","01","영업/정상","13","영업중","","","","","07049430548","","","서울특별시 중구 만리동1가 33-1","서울특별시 중구 만리재로 211, 지상2층 ? 지상10층 (만리동1가)","04508","유에이치 스위트 더 서울","2024-11-13 17:23:27","U","2024-11-15 02:40:00.0","","197118.125654965","450448.652284254","관광숙박업","","상업지역","5","","","","","0","0","17","627","UH SUITE THE SEOUL","Hostel","0","0","","0","0","","0","627.15","","0","","","","","","","0","","","","627","호스텔업"
"3010000","CDFI2260032021000002","2021-06-16","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 남산동2가 43-7","서울특별시 중구 소공로6길 38 (남산동2가)","04630","올리브 호스텔","2024-02-20 10:00:49","U","2024-02-22 02:40:00.0","","198614.550199488","450677.047277743","관광숙박업","","일반주거지역","5","학교정화(상대)","","","","4","1","20","0","Olive Hostel","Hostel","0","0","","0","0","","0","420.88","","0","","","","","","","0","","","","421","호스텔업"
"3010000","CDFI2260032021000003","2021-07-06","","01","영업/정상","13","영업중","","","","","070-8057-1131","","","서울특별시 중구 충무로2가 12-5","서울특별시 중구 명동8가길 59 (충무로2가)","04537","헨나호텔서울명동","2025-08-18 10:44:18","U","2025-08-20 02:40:00.0","","198898.282009528","451082.839302118","관광숙박업","","중심상업지역","0","학교정화(상대)","","2성","","8","1","100","3171","Henn na Hotel Seoul Myeongdong","TOURIST HOTEL","0","0","","0","0","","0","3171.31","","0","","","","","","","0","","","","3171","관광호텔업"
"3010000","CDFI2260032021000004","2021-10-01","","01","영업/정상","13","영업중","","","","","02-2251-7463","","","서울특별시 중구 을지로5가 19-29","서울특별시 중구 동호로 369 (을지로5가)","04546","머큐어 앰배서더 서울 동대문(MERCURE AMBASSADOR SEOUL DONGDAEMUN)","2026-02-09 07:08:01","U","2026-02-11 02:40:00.0","","200095.261182808","451680.793663218","관광숙박업","","일반상업지역","0","","","2성급","","20","4","297","1382005","MERCURE AMBASSADOR SEOUL DONGDAEMUN","TOURIST HOTEL","0","0","","0","0","","0","13820.05","","0","","","","","","","0","","","","13820","관광호텔업"
"3010000","CDFI2260032022000001","2022-01-20","","01","영업/정상","13","영업중","","","","","02-6260-2000","","","서울특별시 중구 남대문로2가 9-1","서울특별시 중구 남대문로 84 (남대문로2가)","04534","스탠포드호텔 명동","2025-10-24 17:47:06","U","2025-10-26 02:40:00.0","","198401.701305913","451374.312212737","관광숙박업","","중심상업지역","18","","","3성","","18","3","254","12100","STANFORD HOTEL MYEONGDONG","TOURIST HOTEL","0","0","","0","0","","0","12099.72","","0","","","","","","","0","","","","12100","관광호텔업"
"3010000","CDFI2260032022000002","2022-03-29","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 회현동2가 42-10","서울특별시 중구 소공로6나길 8, 1-2층 (회현동2가)","04630","제이오너 호스텔","2022-04-01 10:54:05","U","2022-04-03 02:40:00.0","","198483.811641009","450642.314853297","관광숙박업","","일반주거지역","2","학교정화(상대)","","","","1","0","10","613","J-HONOR HOSTEL","Hostel","0","0","","0","0","","0","212.22","","0","","","","","","","0","","","","212","호스텔업"
"3010000","CDFI2260032022000003","2022-11-11","","01","영업/정상","13","영업중","","","","","02-777-7905","","","서울특별시 중구 필동1가 44-1","서울특별시 중구 충무로 7 (필동1가)","04554","G3호텔","2024-07-12 15:00:10","U","2024-07-14 02:40:00.0","","199303.889590262","451060.843010573","관광숙박업","","일반상업지역","0","","","3성","","19","4","197","427","G3 Hotel","Tourist Hotel","0","0","","0","0","","0","9838","","0","","","","","","","0","","","","9838","관광호텔업"
"3010000","CDFI2260032022000004","2022-11-25","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 충무로1가 21-17","서울특별시 중구 명동8나길 38 (충무로1가)","04535","르메르디앙 서울 명동","2025-02-12 13:14:45","U","2025-02-14 02:40:00.0","","198403.083197305","451049.012425837","관광숙박업","","","15","","","5성급","","4","5","200","20544","LE MERIDIEN SEOUL MYEONGDONG","Tourist Hotel","0","0","","0","0","","0","20543.53","","0","","","","","","","0","","","","20544","관광호텔업"
"3010000","CDFI2260032022000005","2022-11-25","","01","영업/정상","13","영업중","","","","","02-2184-7000","","","서울특별시 중구 충무로1가 21-17","서울특별시 중구 명동8나길 38 (충무로1가)","04535","목시 서울 명동","2026-03-18 12:34:56","U","2026-03-20 02:40:00.0","","198403.083197305","451049.012425837","관광숙박업","","","8","","","3성급","","4","5","205","11212","MOXY SEOUL  MYEONGDONG","Tourist Hotel","0","0","","0","0","","0","11212.43","","0","","","","","","","0","","","","11212","관광호텔업"
"3010000","CDFI2260032023000001","2023-05-30","","01","영업/정상","13","영업중","","","","","02-3445-3887","","","서울특별시 중구 태평로1가 61-1","서울특별시 중구 세종대로 135, 19~20층 (태평로1가)","04519","글로카로카호스텔","2026-03-24 16:00:47","U","2026-03-26 02:40:00.0","","197867.156641113","451779.880897566","관광숙박업","","","20","","","삼성화재","","19","0","45","0","GLOCALOCA HOSTEL","HOSTEL","0","0","","0","0","","0","2280","","0","","","","","","","251000000","","","","2280","호스텔업"
"3010000","CDFI2260032023000002","2023-10-27","","01","영업/정상","13","영업중","","","","","3786-8999","","","서울특별시 중구 을지로2가 199-50","서울특별시 중구 명동7가길 22, 3~11층 (을지로2가)","04534","호텔베르","2024-06-12 11:37:36","U","2024-06-14 02:40:00.0","","198441.269874845","451365.561736866","관광숙박업","","","12","","","","숙박시설","11","1","40","1552","HOTEL VERT","Tourist Hotel","0","0","","0","0","","0","1551.69","","0","","","","","","","50000000","","","","1552","의료관광호텔업"
"3010000","CDFI2260032024000001","2024-06-27","","01","영업/정상","13","영업중","","","","","02-6923-6700","","","서울특별시 중구 회현동1가 194-15","서울특별시 중구 퇴계로 52 (회현동1가)","04634","보코 언 아이에이치지 호텔","2025-08-18 10:44:56","U","2025-08-20 02:40:00.0","","198043.635511275","450686.849956646","관광숙박업","","","21","","","4성","숙박시설","19","2","576","26031","VOCO AN IHG HOTEL","Tourist Hotel","0","0","","0","0","","0","26667.09","","0","","","","","","","270140998000","","","","26667","관광호텔업"
"3010000","CDFI2260032024000002","2024-08-05","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 명동2가 27-1","서울특별시 중구 명동10길 23, 4층 (명동2가)","04537","유스테이호스텔(U-STAY HOSTEL)","2024-12-18 11:32:29","U","2024-12-21 02:40:00.0","","198662.601529757","451175.710664862","관광숙박업","","일반상업지역","0","","","","숙박시설","4","0","24","0","","","0","0","","0","0","","0","397.68","","0","","","","","","","400000000","","","","398","호스텔업"
"3010000","CDFI2260032024000003","2024-09-27","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 남창동 211","서울특별시 중구 퇴계로2길 20 (남창동)","04635","케이팝 서울타워 호스텔","2024-12-18 11:36:01","U","2024-12-21 02:40:00.0","","197912.569432128","450501.826339044","관광숙박업","","일반주거지역","4","","","","","4","1","20","0","","","0","0","","0","0","","0","488.3","","0","","","","","","","0","","","","488","호스텔업"
"3010000","CDFI2260032024000004","2024-11-04","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 남산동2가 32-13","서울특별시 중구 퇴계로18길 33 (1층,5층) (남산동2가)","04631","오요6(OYO6)","2024-12-18 11:30:28","U","2024-12-21 02:40:00.0","","198623.369754854","450781.146728928","관광숙박업","","일반주거지역","0","","","","","0","0","18","0","OYO6","Hostel","0","0","","0","0","","0","260.36","","0","","","","","","","500000000","","","","260","호스텔업"
"3010000","CDFI2260032024000005","2024-12-12","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 명동2가 2-21 디자이너스빌딩","서울특별시 중구 명동10길 19-27, 디자이너스빌딩 (명동2가)","04537","블루닷 포쉬텔","2024-12-18 17:29:43","U","2024-12-21 02:40:00.0","","198678.774286832","451209.550729181","관광숙박업","","중심상업지역","5","","","","","0","0","51","0","BlueDot Poshtel","Hostel","0","0","","0","0","","0","1554.41","","0","","","","","","","200000000","","","","1554","호스텔업"
"3010000","CDFI2260032024000006","2024-12-19","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 명동1가 38-1","서울특별시 중구 명동9길 21, 지상3층,4층 (명동1가)","04534","호스텔아라","2024-12-19 14:28:29","I","2024-12-21 00:11:33.0","","198564.1795109","451386.874682463","관광숙박업","","일반상업지역","0","","","","","0","0","20","0","HOSTEL ARA","HOSTEL","0","0","","0","0","","0","441.54","","0","","","","","","","50000000","","","","442","호스텔업"
"3010000","CDFI2260032024000007","2024-12-19","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 남산동2가 32-13","서울특별시 중구 퇴계로18길 33, 지하1층,지상4층 (남산동2가)","04631","센트럴","2024-12-19 14:31:25","I","2024-12-21 00:11:33.0","","198623.369754854","450781.146728928","관광숙박업","","일반주거지역","0","","","","","4","1","10","0","CENTRAL","HOSTEL","0","0","","0","0","","0","255.46","","0","","","","","","","180000000","","","","255","호스텔업"
"3010000","CDFI2260032024000008","2024-12-24","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 남산동2가 36-1","서울특별시 중구 퇴계로18길 49 (남산동2가)","04631","다두하우스","2026-03-17 19:20:24","U","2026-03-19 02:40:00.0","","198586.947483956","450721.931166203","관광숙박업","","일반주거지역","2","","","","","0","0","8","0","DADU HOUSE","HOSTEL","0","0","","0","0","","0","274.68","","0","","","","","","","200000000","","","","275","호스텔업"
"3010000","CDFI2260032025000001","2025-01-31","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 북창동 93-36 세창빌딩","서울특별시 중구 남대문로5길 23, 세창빌딩 2층 (북창동)","04526","올스테이 호스텔","2025-06-04 13:22:27","U","2025-06-06 02:40:00.0","","198068.131653285","451126.465954538","관광숙박업","","상업지역","3","","","재난배상책임보험","숙박시설","2","0","11","175","ALL STAY","HOSTEL","0","0","","0","0","","0","175.21","","0","","","","","","","0","","","","175","호스텔업"
"3010000","CDFI2260032025000002","2025-04-30","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 남산동2가 47","서울특별시 중구 퇴계로20나길 28, 지상1층~지상2층 (남산동2가)","04630","보로인 명동","2025-10-22 11:16:22","U","2025-10-24 02:40:00.0","","198615.1245708","450625.07344537","관광숙박업","","일반주거지역","2","","","재난배상책임보험","","1","0","6","262","BORO HOSTEL IN MYEONG-DONG","HOSTEL","0","0","","0","0","","0","262.08","","0","","","","","","","0","","","","262","호스텔업"
"3010000","CDFI2260032025000003","2025-06-04","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 을지로4가 71-2 일신빌딩","서울특별시 중구 을지로 177, 일신빌딩 지상5층 (을지로4가)","04545","코스모하버 인 명동2","2025-10-22 11:13:41","U","2025-10-24 02:40:00.0","","199713.338571725","451623.558170741","관광숙박업","","일반상업지역","5","","","","","0","0","3","221","COSMOHARBOR","HOSTEL","0","0","","0","0","","0","221.42","","0","","","","","","","0","","","","221","호스텔업"
"3010000","CDFI2260032025000004","2025-06-26","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 을지로4가 71-2 일신빌딩","서울특별시 중구 을지로 177, 일신빌딩 내 지상2층~지상3층 (을지로4가)","04545","먼슬리브 을지로 호텔 스테이","2026-03-24 15:51:44","U","2026-03-26 02:40:00.0","","199713.338571725","451623.558170741","관광숙박업","","일반상업지역","0","","","현대해상 10억원","","0","0","8","0","MONTHLIV Euljiro Hotel Stay","TOURIST HOTEL","0","0","","0","0","","0","442.84","","0","","","","","","","0","","","","443","호스텔업"
"3010000","CDFI2260032025000005","2025-07-16","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 황학동 659","서울특별시 중구 퇴계로87길 24-7, 지상1층~지상4층 (황학동)","04575","모먼트맨션","2025-11-04 13:26:20","U","2025-11-06 02:40:00.0","","201818.29808365","451601.672490175","관광숙박업","","일반상업지역","0","","","","","0","0","8","0","Moment Mansion HOSTEL","HOSTEL","0","0","","0","0","","0","188.5","","0","","","","","","","0","","","","189","호스텔업"
"3010000","CDFI2260032025000006","2025-08-07","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 필동2가 14-2","서울특별시 중구 퇴계로 210, 지상4층 (필동2가)","04625","라임스테이 명동 호스텔","2026-03-18 12:34:12","U","2026-03-20 02:40:00.0","","199492.981109179","450994.468193414","관광숙박업","","일반상업지역","6","기타","","","숙박시설","5","1","7","0","","","0","0","","0","0","","0","142.08","","0","","","","","","","0","","","","142","호스텔업"
"3010000","CDFI2260032025000007","2025-08-07","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 충무로2가 48-8","서울특별시 중구 삼일대로8길 13, 지상7층 (충무로2가)","04552","호스텔 고울","2026-03-18 12:34:32","U","2026-03-20 02:40:00.0","","199024.562771375","451170.488726466","관광숙박업","","일반상업지역","7","학교정화(상대)","","","","7","1","1","0","","","0","0","","0","0","","0","41.76","","0","","","","","","","0","","","","42","호스텔업"
"3010000","CDFI2260032025000008","2025-08-07","","01","영업/정상","13","영업중","","","","","070-8655-2327","","","서울특별시 중구 주교동 67 새한기획","서울특별시 중구 을지로27길 40, 지상3층~지상5층 (주교동)","04546","먼슬리브 을지로 광장시장 호텔 스테이[Monthliv Euljiro Gwangjang Market Hotel Stay]","2026-03-24 15:58:31","U","2026-03-26 02:40:00.0","","199857.605071367","451819.223280697","관광숙박업","","일반상업지역","6","기타","","KB손해보험","숙박시설","5","1","7","0","","","0","0","","0","0","","0","313.8","","0","","","","","","","0","","","","314","호스텔업"
"3010000","CDFI2260032025000009","2025-09-19","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 서소문동 23","서울특별시 중구 서소문로 133, 지상7층,지상8층,지상10층,지상11층 (서소문동)","04515","THE VILLA 23","2026-03-18 12:36:35","U","2026-03-20 02:40:00.0","","197769.961816205","451288.74158068","관광숙박업","","","0","","","","","0","0","4","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","","","","0","호스텔업"
"3010000","CDFI2260032025000010","2025-09-19","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 황학동 1754","서울특별시 중구 난계로17길 58-14, 지하1층~지상5층 (황학동)","04573","FRGE (에프알지이)","2026-03-18 12:36:51","U","2026-03-20 02:40:00.0","","201769.918012603","451982.737675836","관광숙박업","","","0","","","","","0","0","5","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","","","","0","호스텔업"
"3010000","CDFI2260032025000011","2025-09-26","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 을지로3가 272-4","서울특별시 중구 을지로 144, 지상2층 (을지로3가)","04549","아르보 스테이","2026-03-18 12:37:07","U","2026-03-20 02:40:00.0","","199397.147619054","451545.552347045","관광숙박업","","","3","","","","숙박시설","3","0","5","0","Arvo Stay","Hostel business","0","0","","0","0","","0","142.9","","0","","","","","","","50000000","","","","143","호스텔업"
"3010000","CDFI2260032025000012","2025-09-29","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 충무로2가 49-30","서울특별시 중구 삼일대로8길 12, 지하1층,지상6층~지상10층 (충무로2가)","04553","트래비스타 호스텔","2026-03-18 19:59:36","U","2026-03-20 02:40:00.0","","199020.607295698","451148.336104531","관광숙박업","","","0","","","","","0","0","9","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0","호스텔업"
"3010000","CDFI2260032025000013","2025-09-29","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 명동2가 87-4","서울특별시 중구 남대문로 66-1, 지상2층~지상3층 (명동2가)","04535","HISTAY HOSTEL","2026-03-18 20:00:01","U","2026-03-20 02:40:00.0","","198357.308994559","451193.911492637","관광숙박업","","","0","","","","","0","0","10","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0","호스텔업"
"3010000","CDFI2260032025000014","2025-10-15","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 무학동 32-2","서울특별시 중구 퇴계로76길 28, 지상3층~지상5층 (무학동)","04611","로밍 타이거","2026-03-18 20:01:57","U","2026-03-20 02:40:00.0","","201277.706085215","451309.375841257","관광숙박업","","일반주거지역","4","학교정화(상대)","","","숙박시설","3","1","6","0","","","0","0","","0","0","","0","225","","0","","","","","","","200000000","","","","225","호스텔업"
