구,동,숙소명,승인연도,소방위험도_점수,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도,x_5181,y_5181,최근접_소화용수_거리등급,업종,건물용도명,총층수,연면적,cluster,최종위험점수_new,cluster_label
종로구,창신동,호스텔 메가 동대문역,1992,0.129,6,0,0.281001209,0.1465,0.18,37.56790086,127.0094303,200833.121,452040.324,2,관광숙박업,근린생활시설,6,5.030437921,1,21.70793886,저위험군
종로구,봉익동,포레스트 스테이 종로,2007,0.0858,11,81.8,0.376194726,0.1251,0.08,37.57018563,126.991442,199243.9613,452293.8994,1,관광숙박업,"근린생활시설,숙박시설",5,5.655991811,1,15.92274082,저위험군
종로구,관철동,MOMENTO HOSTEL,1959,0.4182,4,0,0.693147181,0.1937,0.12,37.56655742,126.9838,198568.7776,451891.2994,1,관광숙박업,"근린생활시설,숙박시설",5,6.077642243,1,23.18591932,저위험군
종로구,숭인동,더온재,1994,0.2715,9,33.3,0.710521148,0.1436,0.85,37.57228397,127.0203905,201801.3004,452526.9518,0,관광숙박업,"근린생활시설, 숙박시설",5,5.030437921,0,22.83469509,중위험군
중구,남창동,케이팝 서울타워 호스텔,2014,0.2539,14,42.9,0.693147181,0.115,0.55,37.55403706,126.9763763,197912.5692,450501.8264,0,관광숙박업,숙박시설(호스텔),5,6.192362489,0,16.99936585,중위험군
종로구,창신동,247 HOSTEL SEOUL,1989,0.0918,5,20,2.290649742,0.1509,0.25,37.56817447,127.0131481,201161.5696,452070.7309,2,관광숙박업,숙박시설,5,5.568344504,1,28.46176098,저위험군
종로구,관철동,찰나 호스텔,1975,0.4213,3,0,1.060871961,0.1708,0.08,37.56664615,126.9833293,198527.2006,451901.1547,1,관광숙박업,숙박시설,7,4.65396035,1,21.17200955,저위험군
종로구,종로2가,스테이울림,1972,0.4089,15,33.3,1.279431216,0.1752,0.55,37.56718514,126.9835802,198549.3773,451960.9723,0,관광숙박업,숙박시설,8,4.65396035,0,24.04776165,중위험군
종로구,종로5가,편안정 종로5가점,1967,0.3074,12,0,0.013072082,0.1823,0.08,37.56810507,127.0045472,200401.7227,452062.9568,2,관광숙박업,숙박시설,7,4.521788577,1,24.42589099,저위험군
종로구,창신동,동대문 스테이가든,1959,0.1408,6,100,1.812922168,0.4747,0.25,37.56946846,127.0134964,201192.3196,452214.3531,2,관광숙박업,숙박시설,2,5.424950017,2,43.18296159,고위험군
종로구,종로5가,고유리(Goyu;re),1975,0.3379,5,0,0.057523844,0.1708,0.08,37.56730221,127.0037223,200328.8504,451973.8455,2,관광숙박업,숙박시설,5,4.17438727,1,23.67381825,저위험군
종로구,충신동,온코리아 스테이,1994,0.3379,8,75,0.802631413,0.1436,1,37.57265524,127.0033667,200297.4115,452567.9683,2,관광숙박업,숙박시설,6,5.703782475,0,39.79377633,중위험군
종로구,낙원동,하프레스트 호스텔,2000,0.2029,16,75,1.574628508,0.5361,0.08,37.56953983,126.9876225,198906.5254,452222.2607,0,관광숙박업,숙박시설,7,6.318968114,2,27.46548794,고위험군
종로구,숭인동,엔조이스테이 호스텔,2024,0.2984,48,66.7,1.133727308,0.1011,0.7,37.57029351,127.0191229,201689.3601,452306.0103,0,관광숙박업,숙박시설,5,6.391917113,0,21.14529386,중위험군
종로구,창신동,이온호텔,2022,0.1457,3,66.7,1.650240536,0.1036,0.18,37.56975326,127.0119696,201057.431,452245.9443,2,관광숙박업,숙박시설,8,6.871091295,1,25.0569827,저위험군
종로구,관철동,오아시스 트레블러스 종로,1969,0.3074,1,0,1.652923024,0.1794,0.55,37.56702341,126.9866387,198819.5744,451942.9794,2,관광숙박업,"점포, 노래연습장, 일반음식점",7,5.214935758,1,34.79954247,저위험군
종로구,관철동,스테이 마루 종로,1965,0.3811,3,0,0.36772478,0.4641,0.55,37.56669767,126.9847978,198656.9335,451906.8508,2,관광숙박업,숙박시설,8,5.459585514,2,41.77586694,고위험군
종로구,창신동,동대문인순,1934,0.129,2,50,2.585960082,0.2295,0.08,37.56877711,127.0102192,200902.8069,452137.5848,1,관광숙박업,숙박시설,6,3.850147602,1,28.05798271,저위험군
종로구,권농동,스테이 종로 온당,2009,0.1632,66,71.2,2.277267285,0.1222,0.85,37.57416521,126.9904673,199157.9029,452735.5949,1,관광숙박업,숙박시설,3,4.94875989,0,32.19474877,중위험군
종로구,종로6가,편안정,1980,0.2365,2,50,0.702363836,0.1637,0.18,37.56925877,127.006942,200613.282,452191.017,1,관광숙박업,숙박시설,6,4.672828834,1,21.08551939,저위험군
종로구,낙원동,소락방 주식회사,1971,0.192,7,85.7,0.36427755,0.1766,0.08,37.57009871,126.9876943,198912.8819,452284.2891,0,관광숙박업,숙박시설,6,4.48863637,1,14.86759141,저위험군
종로구,연지동,스테이누아 종로,1992,0.2954,17,94.1,1.496001983,0.4165,0.08,37.56957912,126.9996604,199969.9995,452226.5495,1,관광숙박업,숙박시설,6,4.356708827,1,31.17951278,저위험군
종로구,관철동,1996 종로인,1996,0.3349,2,0,1.284015512,0.1408,0.12,37.56632523,126.986269,198786.9014,451865.4943,1,관광숙박업,숙박시설,9,5.641907071,1,19.26915095,저위험군
종로구,관수동,THE EXTAY LOUNGE,2023,0.2744,21,90.5,0.8184643,0.1022,0.55,37.56665459,126.9885067,198984.6048,451902.0229,0,관광숙박업,숙박시설,13,6.818924065,0,18.8161887,중위험군
종로구,관철동,먼슬리브 종로 종각역 호텔 스테이,1992,0.341,2,0,1.739491041,0.1465,0.08,37.56594442,126.9857743,198743.1897,451823.2353,0,관광숙박업,숙박시설,11,5.755742214,1,14.39556882,저위험군
종로구,견지동,더프리마호텔 종로,1971,0.3842,0,0,0.414123171,0.1766,0.08,37.57038151,126.9826794,198469.8543,452315.7464,0,관광숙박업,숙박시설,12,8.711937268,1,15.15989744,저위험군
종로구,숭인동,서울앤호텔 동대문,2017,0.3318,10,100,1.699297463,0.1108,1,37.5705788,127.0200435,201770.6876,452337.6911,2,관광숙박업,숙박시설,16,5.147494477,0,40.15268664,중위험군
종로구,와룡동,클래식 아파트먼트 익선,1965,0.1658,76,63.2,1.244643844,0.1851,1,37.57389547,126.9897488,199094.4271,452705.6636,0,관광숙박업,숙박시설,6,5.973809612,0,31.16213307,중위험군
종로구,효제동,하우스 오손 종묘점,1991,0.4028,19,73.7,0.957370758,0.4183,0.25,37.56890164,127.0020354,200179.8148,452151.359,1,관광숙박업,숙박시설,6,5.198497031,1,33.0946072,저위험군
종로구,관수동,HELLO HOSTEL,1965,0.2112,24,87.5,0.720687647,0.1851,0.12,37.56619998,126.9911883,199221.509,451851.5409,0,관광숙박업,숙박시설,6,5.666426688,1,18.00246441,저위험군
종로구,청진동,하나데이즈 종로광화문(Hana Days Jongno-Gwanghwamun,1971,0.5007,0,0,2.597384633,0.1766,0.18,37.56915801,126.9800544,198237.9294,452179.9981,0,관광숙박업,숙박시설,7,5.433722004,1,21.85697839,저위험군
종로구,숭인동,브릭 스테이 (BRIC STAY),1999,0.2685,27,55.6,0.303535128,0.1365,0.85,37.57248011,127.0197134,201741.4763,452548.7083,1,관광숙박업,숙박시설,4,5.556828062,0,28.64444955,중위험군
종로구,충신동,연경당,2019,0.3749,37,67.6,0.693147181,0.1079,1,37.57203715,127.0039527,200349.1823,452499.3695,1,관광숙박업,제1종근린생활시설,9,4.369447852,0,30.80334323,중위험군
종로구,숭인동,호텔 DM,2020,0.3044,11,100,0.874609262,0.1065,0.25,37.57059843,127.0186013,201643.2775,452339.8436,2,관광숙박업,숙박시설,11,8.004699511,1,28.05377359,저위험군
종로구,원남동,오라카이 대학로 호텔,2019,0.2308,5,0,1.063272922,0.1079,0.18,37.57297519,126.9979778,199821.3638,452603.4757,1,관광숙박업,숙박시설,20,9.873749734,1,17.49537536,저위험군
종로구,창신동,D-STAY HOSTEL,1968,0.1266,6,0,0.148253004,0.1808,0.08,37.56798355,127.0095215,200841.1772,452049.5024,2,관광숙박업,숙박시설,6,5.517452896,1,22.90804819,저위험군
종로구,돈의동,더 메이 호텔,2020,0.1735,21,71.4,0.940845537,0.1065,0.45,37.56923344,126.9887906,199009.7162,452188.2421,0,관광숙박업,숙박시설,11,6.742880636,0,16.14393547,중위험군
종로구,숭인동,루나하우스,1970,0.2056,30,46.7,1.251289129,0.4553,0.85,37.57353634,127.0219178,201936.189,452665.9807,0,관광숙박업,숙박시설,4,4.430816799,2,35.49600889,고위험군
종로구,익선동,엠제이호텔,2005,0.1761,18,55.6,2.672021859,0.1279,0.7,37.57227399,126.9880699,198946.0906,452525.7156,1,관광숙박업,숙박시설,8,6.948897222,0,30.95267857,중위험군
종로구,익선동,킹스가든,2012,0.1433,21,71.4,2.500969679,0.1179,0.7,37.57179889,126.9889326,199022.3007,452472.9757,1,관광숙박업,숙박시설,10,5.902633333,0,29.68497731,중위험군
종로구,관철동,수레지던스,1981,0.4058,5,0,0.559615788,0.1623,0.55,37.56655068,126.9841539,198600.0443,451890.546,1,관광숙박업,숙박시설,6,5.365976015,0,25.97377645,중위험군
종로구,창신동,동대문 서울달빛,1982,0.1337,10,40,1.999777092,0.1608,1,37.56916257,127.0137488,201214.6206,452180.4061,1,관광숙박업,숙박시설,4,5.955837369,0,34.54718315,중위험군
종로구,연건동,브루클린,2025,0.3379,11,63.6,1.028335445,0.1,1,37.57244418,127.0008332,200073.6066,452544.5381,2,관광숙박업,숙박시설,12,7.194436851,0,36.98701582,중위험군
종로구,숭인동,케이디 호스텔,2019,0.2984,22,90.9,0.794064852,0.1079,0.7,37.57044997,127.0186755,201649.8402,452323.3676,2,관광숙박업,숙박시설,11,6.251903883,0,33.38826274,중위험군
종로구,장사동,센추럴,1969,0.1947,25,64,2.574111725,0.1794,0.85,37.56604937,126.9921087,199302.819,451834.8177,1,관광숙박업,"숙박시설(호텔), 위락시설(주점영업)",10,8.749890956,0,38.31717841,중위험군
종로구,창신동,VATICA HOTEL(바티카 호텔),1969,0.1108,14,71.4,0.056485602,0.1794,0.85,37.56737832,127.0147475,201302.8834,451982.3886,0,관광숙박업,영업용,9,8.099554282,0,25.16109034,중위험군
종로구,명륜4가,호스텔 데이,1998,0.1867,5,0,2.628800829,0.138,0.18,37.57929506,126.9971361,199747.0246,453304.9103,2,관광숙박업,숙박시설,8,5.857933154,1,27.63239309,저위험군
종로구,숭인동,루미아호텔,2017,0.3287,2,100,0.269476108,0.1108,0.25,37.57109607,127.0214556,201895.4198,452395.1296,2,관광숙박업,관광숙박시설,15,7.600402335,1,26.92374553,저위험군
종로구,창신동,24guesthouse동대문마켓점,1992,0.129,6,0,0.281001209,0.1465,0.18,37.56790086,127.0094303,200833.121,452040.324,2,관광숙박업,근린생활시설,6,5.030437921,1,21.70793886,저위험군
종로구,관철동,호스텔 클로이,1985,0.2744,14,0,0.441832752,0.1565,0.08,37.56597443,126.9878264,198924.4936,451826.5406,1,관광숙박업,"근린생활시설, 업무시설",6,5.683579767,1,17.48344907,저위험군
종로구,원남동,메이플레이스 호텔 서울 동대문,2014,0.2365,17,70.6,1.200842911,0.115,0.18,37.57336561,126.9979485,199818.7693,452646.8078,0,관광숙박업,숙박시설(관광호텔),15,8.505929999,1,14.95589031,저위험군
종로구,권농동,언플러그 안국,1997,0.1658,54,72.2,2.313554124,0.1394,0.85,37.57427525,126.9904528,199156.6242,452747.8082,1,관광숙박업,숙박시설,6,7.210818453,0,34.38596742,중위험군
종로구,수송동,신라스테이 광화문,2015,0.4643,2,50,0.589606502,0.1136,0.08,37.56990125,126.9803048,198260.0635,452262.4845,1,관광숙박업,"숙박시설(관광호텔 및 부대시설),업무시설,판매시설",23,9.775426882,1,19.90447402,저위험군
종로구,인의동,호텔 아트리움,2004,0.2167,31,74.2,0.3467463,0.1293,0.18,37.56913495,126.9973365,199764.6917,452177.2551,1,관광숙박업,호텔,17,9.207335863,1,20.4974136,저위험군
종로구,낙원동,베스트웨스턴 종로(인사동),2016,0.1658,18,61.1,1.875842586,0.1122,0.85,37.5696394,126.9887561,199006.6737,452233.2992,0,관광숙박업,숙박시설,12,7.380879036,0,24.1597545,중위험군
종로구,숭인동,아이비씨호텔,2016,0.3595,18,88.9,0.997443054,0.1122,1,37.57050676,127.022065,201949.2705,452329.7355,2,관광숙박업,호텔,22,8.005700679,0,39.68270504,중위험군
종로구,관철동,호스텔 하루,1967,0.3997,4,25,2.415417623,0.1823,0.08,37.56622871,126.9835334,198545.2223,451854.8205,0,관광숙박업,숙박시설,14,6.378426184,1,20.84757253,저위험군
종로구,익선동,ICON,2012,0.1735,19,47.4,2.781729284,0.1179,0.7,37.57209924,126.9881293,198951.3391,452506.3197,0,관광숙박업,근린생활시설,10,6.759255271,0,24.01764966,중위험군
종로구,익선동,호텔 다다-인사,2013,0.1482,22,77.3,1.98572961,0.1165,0.7,37.57189895,126.9887524,199006.3786,452484.0831,1,관광숙박업,숙박시설,10,6.863803391,0,28.99010129,중위험군
종로구,낙원동,종로크라운,1988,0.1947,8,62.5,0.982472639,0.1523,0.55,37.57131629,126.9874005,198886.9441,452419.4297,1,관광숙박업,숙박시설,11,8.363342467,0,27.58183873,중위험군
종로구,평창동,동화킴스관광호텔,1990,0.5451,0,0,0,0.1494,1,37.60669991,126.9743304,197733.3915,456346.8474,2,관광숙박업,숙박시설(관광호텔),6,8.061802275,0,38.32306966,중위험군
종로구,낙원동,오라카이 인사동 스위츠,2002,0.2337,19,94.7,0.619443985,0.1322,0.08,37.57025733,126.9865467,198811.497,452301.9079,0,관광숙박업,호텔,30,10.72570933,1,15.44674591,저위험군
종로구,관수동,호텔베뉴지,1994,0.2195,24,75,0.281116061,0.1436,0.08,37.56598513,126.9900523,199121.1448,451827.7051,0,관광숙박업,숙박시설,13,8.799360083,1,13.84635558,저위험군
종로구,관훈동,아미드 호텔 서울,1985,0.3626,5,60,1.212706484,0.1565,0.12,37.56984481,126.9834118,198534.5493,452256.1673,0,관광숙박업,숙박시설,18,9.660141294,1,18.68581043,저위험군
종로구,당주동,포시즌스 호텔 서울,2015,0.6046,11,9.1,0.012012156,0.1136,0.55,37.56801651,126.9746335,197758.993,452053.4204,2,관광숙박업,호텔,32,11.11641019,0,31.72027245,중위험군
종로구,와룡동,Hostel Tommy 호스텔 토미,1965,0.0959,62,69.4,2.171745492,0.1851,1,37.5716747,126.990417,199153.4252,452459.1776,0,관광숙박업,숙박시설,4,6.152732695,0,32.68575111,중위험군
종로구,운니동,노블관광호텔,2005,0.1556,22,54.5,3.049457673,0.1279,0.85,37.57393452,126.9888707,199016.8561,452710.0065,1,관광숙박업,숙박시설,6,7.114769448,0,33.81378816,중위험군
종로구,와룡동,바운드 호스텔,2013,0.1556,90,66.7,0.978467977,0.248,1,37.57338396,126.9895252,199074.671,452648.8941,0,관광숙박업,숙박시설,6,7.301822342,0,29.84933743,중위험군
종로구,익선동,호텔 이비스앰배서더 인사동,2013,0.1581,12,58.3,2.352052076,0.1165,0.7,37.57168791,126.9884302,198977.9106,452460.6635,1,관광숙박업,호텔,12,9.57129614,0,30.06805753,중위험군
종로구,종로6가,(주) 동승 JW메리어트 동대문 스퀘어 서울,2015,0.1658,15,73.3,1.909085153,0.1136,1,37.56764454,127.0081243,200717.7489,452011.8647,1,관광숙박업,숙박시설,16,10.6390235,0,34.13172046,중위험군
종로구,인사동,도미인 익스프레스 서울 인사동,2018,0.2481,26,88.5,3.678599523,0.1094,0.7,37.56962018,126.9863919,198797.8158,452231.1937,2,관광숙박업,호텔,16,8.42156296,0,40.74850581,중위험군
종로구,효제동,더도아스테이,2020,0.3718,13,84.6,2.205256749,0.1065,0.7,37.57184081,127.0017557,200155.1023,452477.5722,0,관광숙박업,업무시설,11,4.564348191,0,24.44987108,중위험군
종로구,창신동,케이스테이,1970,0.129,2,50,2.577167207,0.178,0.08,37.56874973,127.0101841,200899.709,452134.5456,1,관광숙박업,숙박시설,6,6.212606096,1,24.7643374,저위험군
종로구,창신동,오리지날 백패커스,1966,0.1433,2,100,1.437617921,0.1837,0.18,37.56968368,127.0117502,201038.0539,452238.2193,2,관광숙박업,숙박시설,6,5.624017506,1,31.80805952,저위험군
중구,(장충동,앰배서더 서울 풀만 호텔,1963,0.3935,3,0,0,0.188,0.45,37.55742965,127.0016071,200141.9987,450878.1024,2,숙박업,"숙박시설,호텔, 관광호텔, 관람집회시설, 근린생활시설, 영업, 운동시설",20,10.40123614,1,33.10607195,저위험군
성동구,성동,호텔 포코 성수,2014,0.2394,14,42.9,4.611152258,0.115,0.85,37.54070199,127.0562547,204971.6457,449023.0195,2,관광숙박업,관광호텔,13,8.064174105,0,43.2702304,중위험군
중구,(회현동,루미아 호텔,2015,0.2223,0,0,0.021978907,0.1136,0.12,37.55527178,126.9789824,198142.881,450638.811,2,관광숙박업,호텔,6,6.863803391,1,19.18754948,저위험군
중구,(광희동,소테츠호텔즈 더 스프라지르 서울 동대문,2015,0.3196,10,70,1.390913307,0.1136,0.7,37.5619628,127.0069577,200614.7245,451381.25,1,관광숙박업,호텔,25,9.438590861,0,29.76813948,중위험군
중구,명동,호텔 크레토,2015,0.0877,5,0,0.488531707,0.1136,0.12,37.55924412,126.9872993,198877.8237,451079.5617,0,관광숙박업,관광호텔,10,7.228388452,1,7.095617712,저위험군
중구,남창동,24게스트하우스 명동타운점,1964,0.2167,41,70.7,0.800201177,0.1866,1,37.55661038,126.9781102,198065.846,450787.3972,2,관광숙박업,"업무시설, 제1종근린생활시설",11,5.590986981,0,42.33502976,중위험군
중구,쌍림동,호텔 더 디자이너스 동대문,2015,0.4213,53,67.9,0.616029877,0.1136,0.85,37.56091185,127.004866,200429.9293,451264.5953,1,관광숙박업,관광호텔,20,8.477412321,0,31.39745444,중위험군
중구,명동,솔라리아 니시테츠 호텔 서울 명동,1971,0.1001,23,69.6,1.706004111,0.1766,0.7,37.55974994,126.9843743,198619.3878,451135.7407,0,관광숙박업,호텔,24,9.424644975,0,27.40122378,중위험군
중구,태평로2가,24게스트하우스 서울시청점,1960,0.3564,3,0,2.111806826,0.1922,0.55,37.56195615,126.9755355,197838.5061,451380.7705,2,관광숙박업,제2종근린생활시설,6,5.883322388,1,37.75795798,저위험군
중구,명동,호텔 스카이파크 센트럴 명동점,2002,0.184,28,85.7,2.016351247,0.1322,0.85,37.56189383,126.9844402,198625.2542,451373.6862,1,관광숙박업,"숙박시설, 제2종근린생활시설",23,9.830217691,0,34.47167266,중위험군
중구,을지로5가,에이큐브 호텔,1985,0.3349,49,85.7,0.687943353,0.1565,0.85,37.56347491,127.0012488,200110.3357,451549.0543,1,관광숙박업,"관광숙박시설, 근린생활시설",10,7.778211475,0,34.3849298,중위험군
중구,북창동,소테츠호텔즈 더 스프라지르 서울 명동,2015,0.2112,15,73.3,0.123132685,0.1136,0.85,37.55930346,126.9779712,198053.6387,451086.3,0,관광숙박업,관광숙박시설(관광호텔),22,9.83091686,0,21.95857565,중위험군
중구,주교동,2U호스텔,1967,0.251,21,0,1.925090521,0.1823,1,37.56586745,126.9974009,199770.3781,451814.6006,1,관광숙박업,"점포, 사무실, 숙박시설",5,5.883322388,0,35.96093302,중위험군
중구,장교동,롯데시티호텔명동,2015,0.2423,3,0,0.752336052,0.1136,0.08,37.56418691,126.9872883,198876.9251,451628.1532,1,관광숙박업,관광호텔,30,10.13994212,1,16.07173597,저위험군
중구,충무로2가,호텔 스카이파크3,1969,0.1086,27,81.5,0.77983042,0.1794,1,37.55856041,126.9865871,198814.8843,451003.6867,1,관광숙박업,호텔,11,8.677098709,0,35.85209991,중위험군
중구,(남산동,자자백팩커스,1985,0.1457,0,0,0,0.1565,0.85,37.55605441,126.9856314,198730.397,450725.563,2,관광숙박업,숙박시설,5,6.411818268,0,31.79717838,중위험군
중구,명동,서울 라이트 인 명동,1969,0.1658,19,68.4,1.751088429,0.1794,0.35,37.56145726,126.9845635,198636.1419,451325.2302,2,관광숙박업,"사무실, 근린생활시설,숙박시설",17,6.228511004,1,34.19667612,저위험군
중구,(남산동,오요5,1983,0.1175,1,100,2.128231706,0.1594,0.12,37.55618747,126.9840552,198591.1338,450740.3535,1,관광숙박업,"숙박시설, 주택",5,6.416732283,1,24.66420989,저위험군
중구,(남산동,오요6(OYO6),2011,0.1086,3,100,1.84536892,0.1194,0.7,37.55655506,126.98442,198623.3695,450781.1462,0,관광숙박업,제2종근린생활시설,6,5.564520407,0,22.5027131,중위험군
중구,을지로6가,케이스타호텔,1986,0.2954,19,47.4,0.693147181,0.1551,0.85,37.56374548,127.0058124,200513.5242,451579.0996,1,관광숙박업,"업무시설, 근린생활시설",15,8.649448771,0,32.1453704,중위험군
중구,주교동,엘림 호스텔,1968,0.3626,34,58.8,0.117783036,0.1808,0.7,37.56629135,127.0004515,200039.8861,451861.6455,0,관광숙박업,"영업, 관광숙박시설",6,6.781625002,0,25.4242058,중위험군
중구,을지로3가,로스터블록,1971,0.0838,37,78.4,0.299393332,0.1766,1,37.56339033,126.9926879,199353.9731,451539.6914,1,관광숙박업,"주택, 점포",3,4.763881877,0,32.72696791,중위험군
중구,(회현동,제이오너 호스텔,2006,0.1506,3,0,0.7282385,0.1265,0.08,37.55530397,126.9828408,198483.8116,450642.3144,2,관광숙박업,숙박시설,4,6.419994928,1,20.46007534,저위험군
중구,충무로5가,머룸스테이,1955,0.3135,32,62.5,0.564343929,0.4817,0.45,37.56119377,127.0008458,200074.73,451295.8743,1,관광숙박업,숙박시설,2,3.784189634,2,37.71343046,고위험군
중구,(광희동,STAY ON,1966,0.3318,9,55.6,1.073610986,0.1837,1,37.5618116,127.0067525,200596.5994,451364.4672,1,관광숙박업,영업,6,4.382026635,0,36.36215535,중위험군
중구,을지로7가,라하 부티크 디디피,2012,0.2597,24,95.8,0.466373861,0.1179,0.85,37.56262124,127.0082658,200730.2962,451454.3384,0,관광숙박업,"제1종근린생활시설, 업무시설, 관광숙박시설",13,5.796057751,0,23.15628176,중위험군
중구,(회현동,호텔 블리스 I,2025,0.0898,9,88.9,0.561625839,0.1,0.08,37.55681031,126.9831084,198507.4825,450809.496,2,관광숙박업,관광숙박시설,8,6.955592608,1,21.11462608,저위험군
중구,서소문동,정동스테이25(JEONGDONG STAY 25),2024,0.3718,2,0,1.32931205,0.1011,0.7,37.56106147,126.9745929,197755.1957,451281.4936,1,관광숙박업,제2종근린생활시설,10,7.207474612,0,25.27582847,중위험군
중구,소공동,크라운파크 호텔 서울 명동,1971,0.1867,7,71.4,1.323714704,0.1766,0.85,37.56101578,126.9799895,198232.0034,451276.3074,0,관광숙박업,"업무시설, 근린생활시설, 관광숙박시설",18,9.235910648,0,29.1958747,중위험군
중구,황학동,호스텔 소우재,1984,0.192,51,82.4,1.645306145,0.158,1,37.56418869,127.0203495,201797.8721,451628.4694,1,관광숙박업,근린생활시설(소매점),4,5.712147391,0,36.43836708,중위험군
중구,(회현동,호텔블리스Ⅱ,2025,0.0959,4,100,0.208958916,0.1,0.08,37.55663789,126.9831709,198513.0041,450790.3584,2,관광숙박업,숙박시설,7,6.150602768,1,20.37654026,저위험군
중구,(회현동,보코 언 아이에이치지 호텔,1979,0.2452,3,33.3,1.35167416,0.1652,0.12,37.5557044,126.9778591,198043.6355,450686.8494,1,관광숙박업,숙박시설,21,10.16708183,1,23.5381471,저위험군
중구,명동,유스테이호스텔(U-STAY HOSTEL),1964,0.1198,19,52.6,1.764509827,0.1866,0.7,37.56011013,126.9848633,198662.6016,451175.7104,1,관광숙박업,숙박시설,6,5.988961417,0,32.39570051,중위험군
중구,을지로5가,나인트리 바이 파르나스 서울 동대문,2019,0.3749,26,76.9,0.894603978,0.1079,0.7,37.56386326,127.0021197,200187.2712,451592.158,1,관광숙박업,관광숙박시설,23,9.090768237,0,29.13096002,중위험군
중구,남대문로2가,스탠포드호텔 명동,2021,0.1867,6,33.3,5.676753802,0.105,0.08,37.56189911,126.98191,198401.7016,451374.3122,0,관광숙박업,"숙박시설,판매시설,근린생활시설",22,9.401043373,1,21.72224023,저위험군
중구,신당동,케이그랜드호텔 DDP,1971,0.1001,4,0,2.250442542,0.4535,0.55,37.56571746,127.0106231,200938.5285,451798.0034,2,관광숙박업,숙박시설,7,5.686975356,2,42.58601421,고위험군
중구,주교동,zip 1972 hostel,1963,0.2365,9,22.2,1.291825174,0.188,1,37.56535668,126.9974748,199776.9002,451757.911,1,관광숙박업,"근린생활시설,교육연구시설,관광숙박시설",3,5.192956851,0,35.13298823,중위험군
중구,충무로3가,스테이모드,1965,0.067,3,0,1.61937815,0.1851,0.7,37.55941767,126.9897586,199095.1133,451098.7972,0,관광숙박업,관광숙박시설(호스텔),4,5.625893003,0,22.80810164,중위험군
중구,을지로5가,미리네 스테이,2022,0.3749,7,57.1,0.380945491,0.1036,0.08,37.56263589,127.0024066,200212.625,451455.935,0,관광숙박업,숙박시설,4,4.49980967,1,9.876165929,저위험군
중구,을지로7가,스테이 쉼,1996,0.2656,22,90.9,0.410284395,0.1408,0.85,37.56263015,127.0080449,200710.7766,451455.3256,0,관광숙박업,숙박시설,6,5.192956851,0,24.41990182,중위험군
중구,명동,무드온 명동,1956,0.1153,7,14.3,1.155343917,0.48,1,37.56042879,126.9831765,198513.5724,451211.1032,0,관광숙박업,"영업, 점포",4,5.672257407,2,36.88846481,고위험군
중구,(남산동,더큐브 호텔,2003,0.1408,0,0,0.042559614,0.1308,0.85,37.55609169,126.9854119,198711.0046,450729.7036,2,외국인관광도시민박업,근린생활시설및단독주택,4,6.770365022,0,29.89795809,중위험군
중구,황학동,SINDANG GRAND JOY 호스텔,1955,0.1457,25,84,0.29867704,0.9051,0.7,37.56332856,127.018601,201643.4107,451532.9731,1,관광숙박업,관광숙박시설(호스텔),2,5.304299438,2,53.20401401,고위험군
중구,태평로1가,글로카로카호스텔,1971,0.4735,2,0,0.041672696,0.1766,0.55,37.56555219,126.9758586,197867.1571,451779.8812,2,관광숙박업,"호텔, 관람집회시설, 근린생활시설, 업무시설",26,7.732369222,1,33.59953673,저위험군
중구,서소문동,ENA 스위트 호텔,2017,0.412,3,0,0.311351817,0.1108,0.18,37.55956061,126.9731035,197623.558,451114.9525,0,관광숙박업,숙박시설(관광호텔),28,9.55647294,1,11.80515737,저위험군
중구,남대문로4가,호텔 그레이스리 서울,2018,0.2774,3,100,1.059592965,0.1094,0.25,37.55884724,126.9761815,197895.4908,451035.7035,0,관광숙박업,업무시설,26,9.793114495,1,17.0760832,저위험군
중구,(광희동,더 페이즈,2018,0.3471,21,100,0.693147181,0.1094,1,37.56088977,127.0077684,200686.3643,451262.1619,0,관광숙박업,숙박시설,5,5.129898715,0,25.87779921,중위험군
중구,을지로5가,머큐어 앰배서더 서울 동대문(MERCURE AMBASSADOR SEOUL DONGDAEMUN),2021,0.3441,31,58.1,0.949638497,0.105,0.25,37.56466188,127.0010782,200095.2616,451680.7939,1,관광숙박업,"관광호텔,근린생활시설",24,14.13904662,1,23.61681882,저위험군
중구,무학동,로밍 타이거,1991,0.1787,28,82.1,0.655406853,0.148,0.7,37.56131454,127.0144614,201277.7058,451309.3763,0,관광숙박업,숙박시설,6,5.420534999,0,22.3773573,중위험군
중구,(남산동,어반 스위트 스테이 (Urban Suite Stay),2001,0.1313,0,0,1.135600858,0.1337,0.12,37.55599413,126.9847381,198651.4646,450718.8851,1,관광숙박업,근린생활시설,6,5.402677382,1,15.95493728,저위험군
중구,충무로3가,MOREN SEOUL MYEONGDONG,1955,0.0743,1,0,1.519252195,0.4817,0.7,37.55945274,126.9901255,199127.5348,451102.686,1,관광숙박업,"근린생활시설, 위락시설",5,5.351858133,2,38.45181873,고위험군
중구,(인현동,이랑 스테이,1971,0.067,22,54.5,0.09944493,0.4535,0.85,37.5614873,126.9924598,199333.8016,451328.479,1,관광숙박업,숙박시설,6,4.262679877,2,37.18727609,고위험군
