사용승인일자,화재조기진압용스프링클러(H)설치여부,건축물일련번호,스프링클러(AV)설치여부,주소,시도명,시군구명,읍면동명,스프링클러(H)설치여부,화재조기진압용스프링클러(AV)설치여부,간이스프링클러(H)설치여부,대상물명,간이스프링클러(AV)설치여부
19941020," ""N""          "," ""11000000077500"""," ""Y""      "," ""서울특별시 용산구 이태원동""     "," ""서울특별시"""," ""용산구""  "," ""이태원동""   "," ""Y""     "," ""N""           "," ""Y""    "," ""H호스텔(소망빌딩)""                                 "," ""Y"""
19680828," ""N""          "," ""11000000077594"""," ""N""      "," ""서울특별시 용산구 이태원동""     "," ""서울특별시"""," ""용산구""  "," ""이태원동""   "," ""N""     "," ""N""           "," ""N""    "," ""뷰모텔""                                            "," ""N"""
19940305," ""N""          "," ""11000000079053"""," ""N""      "," ""서울특별시 성동구 도선동""       "," ""서울특별시"""," ""성동구""  "," ""도선동""     "," ""N""     "," ""N""           "," ""N""    "," ""쥬방스모텔""                                        "," ""N"""
19950713," ""N""          "," ""11000000079345"""," ""N""      "," ""서울특별시 마포구 노고산동""     "," ""서울특별시"""," ""마포구""  "," ""노고산동""   "," ""N""     "," ""N""           "," ""N""    "," ""피터캣호텔(구:노고산모텔)""                         "," ""N"""
19940607," ""N""          "," ""11000000079578"""," ""N""      "," ""서울특별시 강서구 화곡동""       "," ""서울특별시"""," ""강서구""  "," ""화곡동""     "," ""N""     "," ""N""           "," ""N""    "," ""브라운도트 강서구청점""                             "," ""Y"""
19940808," ""N""          "," ""11000000080377"""," ""N""      "," ""서울특별시 강서구 화곡동""       "," ""서울특별시"""," ""강서구""  "," ""화곡동""     "," ""N""     "," ""N""           "," ""N""    "," ""아리아모텔""                                        "," ""N"""
19940915," ""N""          "," ""11000000080883"""," ""N""      "," ""서울특별시 종로구 관수동""       "," ""서울특별시"""," ""종로구""  "," ""관수동""     "," ""Y""     "," ""N""           "," ""N""    "," ""호텔베뉴지""                                        "," ""N"""
19940816," ""N""          "," ""11000000080998"""," ""N""      "," ""서울특별시 종로구 돈의동""       "," ""서울특별시"""," ""종로구""  "," ""돈의동""     "," ""N""     "," ""N""           "," ""N""    "," ""지수게스트하우스""                                  "," ""N"""
19940820," ""N""          "," ""11000000081049"""," ""Y""      "," ""서울특별시 영등포구 영등포동4가"""," ""서울특별시"""," ""영등포구"""," ""영등포동4가"""," ""Y""     "," ""N""           "," ""N""    "," ""타임스퀘어""                                        "," ""N"""
19940920," ""N""          "," ""11000000081454"""," ""N""      "," ""서울특별시 강서구 화곡동""       "," ""서울특별시"""," ""강서구""  "," ""화곡동""     "," ""N""     "," ""N""           "," ""N""    "," ""하임모텔(하임A)""                                   "," ""N"""
19941001," ""N""          "," ""11000000081621"""," ""N""      "," ""서울특별시 강서구 화곡동""       "," ""서울특별시"""," ""강서구""  "," ""화곡동""     "," ""N""     "," ""N""           "," ""N""    "," ""그린피아모텔""                                      "," ""N"""
19941001," ""N""          "," ""11000000081622"""," ""N""      "," ""서울특별시 강서구 화곡동""       "," ""서울특별시"""," ""강서구""  "," ""화곡동""     "," ""N""     "," ""N""           "," ""N""    "," ""빅토리아모텔""                                      "," ""N"""
19950104," ""N""          "," ""11000000082878"""," ""N""      "," ""서울특별시 중구 북창동""         "," ""서울특별시"""," ""중구""    "," ""북창동""     "," ""N""     "," ""N""           "," ""N""    "," ""LS빌딩(구.동아빌딩)""                               "," ""N"""
19950107," ""N""          "," ""11000000082898"""," ""Y""      "," ""서울특별시 강남구 역삼동""       "," ""서울특별시"""," ""강남구""  "," ""역삼동""     "," ""Y""     "," ""N""           "," ""N""    "," ""(철거예정)르메르디앙서울호텔""                      "," ""N"""
19661213," ""N""          "," ""11000000083022"""," ""N""      "," ""서울특별시 중구 명동2가""        "," ""서울특별시"""," ""중구""    "," ""명동2가""    "," ""N""     "," ""N""           "," ""N""    "," ""남영빌딩""                                          "," ""N"""
19950301," ""N""          "," ""11000000083231"""," ""N""      "," ""서울특별시 강서구 화곡동""       "," ""서울특별시"""," ""강서구""  "," ""화곡동""     "," ""Y""     "," ""N""           "," ""N""    "," ""메인스트리트(MS호텔)""                              "," ""N"""
19950223," ""N""          "," ""11000000083234"""," ""N""      "," ""서울특별시 강서구 화곡동""       "," ""서울특별시"""," ""강서구""  "," ""화곡동""     "," ""N""     "," ""N""           "," ""N""    "," ""다우스모텔""                                        "," ""N"""
19950404," ""N""          "," ""11000000083539"""," ""N""      "," ""서울특별시 성동구 성수동2가""    "," ""서울특별시"""," ""성동구""  "," ""성수동2가""  "," ""N""     "," ""N""           "," ""N""    "," ""청화스테이""                                        "," ""N"""
19950628," ""N""          "," ""11000000083685"""," ""N""      "," ""서울특별시 종로구 효제동""       "," ""서울특별시"""," ""종로구""  "," ""효제동""     "," ""N""     "," ""N""           "," ""N""    "," ""더원호텔""                                          "," ""N"""
19960912," ""N""          "," ""11000000084058"""," ""N""      "," ""서울특별시 강서구 화곡동""       "," ""서울특별시"""," ""강서구""  "," ""화곡동""     "," ""N""     "," ""N""           "," ""N""    "," ""탑모텔""                                            "," ""N"""
19950613," ""N""          "," ""11000000084185"""," ""N""      "," ""서울특별시 강서구 화곡동""       "," ""서울특별시"""," ""강서구""  "," ""화곡동""     "," ""N""     "," ""N""           "," ""N""    "," ""리치모텔""                                          "," ""N"""
19950803," ""N""          "," ""11000000084768"""," ""N""      "," ""서울특별시 중구 소공동""         "," ""서울특별시"""," ""중구""    "," ""소공동""     "," ""N""     "," ""N""           "," ""N""    "," ""소공빌딩""                                          "," ""N"""
19951010," ""N""          "," ""11000000085373"""," ""N""      "," ""서울특별시 중구 을지로2가""      "," ""서울특별시"""," ""중구""    "," ""을지로2가""  "," ""Y""     "," ""N""           "," ""N""    "," ""와이즈빌딩(호텔스카이파크 명동2호점)""              "," ""N"""
20081118," ""N""          "," ""11000000085679"""," ""N""      "," ""서울특별시 강남구 역삼동""       "," ""서울특별시"""," ""강남구""  "," ""역삼동""     "," ""N""     "," ""N""           "," ""Y""    "," ""시티타워빌딩""                                      "," ""Y"""
19951103," ""N""          "," ""11000000085685"""," ""N""      "," ""서울특별시 마포구 노고산동""     "," ""서울특별시"""," ""마포구""  "," ""노고산동""   "," ""N""     "," ""N""           "," ""N""    "," ""성도모텔""                                          "," ""N"""
19951201," ""N""          "," ""11000000085953"""," ""N""      "," ""서울특별시 중구 충무로1가""      "," ""서울특별시"""," ""중구""    "," ""충무로1가""  "," ""N""     "," ""N""           "," ""N""    "," ""사보이호텔(A","B동)""                                 "," ""N"""
19951212," ""N""          "," ""11000000086083"""," ""N""      "," ""서울특별시 송파구 방이동""       "," ""서울특별시"""," ""송파구""  "," ""방이동""     "," ""N""     "," ""N""           "," ""N""    "," ""호텔짬""                                            "," ""N"""
19960122," ""N""          "," ""11000000086202"""," ""Y""      "," ""서울특별시 종로구 신문로2가""    "," ""서울특별시"""," ""종로구""  "," ""신문로2가""  "," ""Y""     "," ""N""           "," ""N""    "," ""샬롬교회""                                          "," ""N"""
19951227," ""N""          "," ""11000000086219"""," ""Y""      "," ""서울특별시 중구 예장동""         "," ""서울특별시"""," ""중구""    "," ""예장동""     "," ""Y""     "," ""N""           "," ""N""    "," ""서울유스호스텔""                                    "," ""N"""
19960229," ""N""          "," ""11000000086337"""," ""N""      "," ""서울특별시 성동구 도선동""       "," ""서울특별시"""," ""성동구""  "," ""도선동""     "," ""N""     "," ""N""           "," ""N""    "," ""스테이여유""                                        "," ""N"""
19960223," ""N""          "," ""11000000086780"""," ""N""      "," ""서울특별시 강서구 화곡동""       "," ""서울특별시"""," ""강서구""  "," ""화곡동""     "," ""N""     "," ""N""           "," ""N""    "," ""구름성모텔""                                        "," ""N"""
19960510," ""N""          "," ""11000000087301"""," ""N""      "," ""서울특별시 중구 충무로2가""      "," ""서울특별시"""," ""중구""    "," ""충무로2가""  "," ""N""     "," ""N""           "," ""N""    "," ""프리엠상가(구. 삼익빌딩"," 새마을식당)""              "," ""N"""
19960610," ""N""          "," ""11000000087556"""," ""N""      "," ""서울특별시 중구 명동2가""        "," ""서울특별시"""," ""중구""    "," ""명동2가""    "," ""N""     "," ""N""           "," ""N""    "," ""삼존빌딩""                                          "," ""Y"""
19961113," ""N""          "," ""11000000087911"""," ""N""      "," ""서울특별시 강서구 화곡동""       "," ""서울특별시"""," ""강서구""  "," ""화곡동""     "," ""N""     "," ""N""           "," ""N""    "," ""유니온호텔""                                        "," ""N"""
19960820," ""N""          "," ""11000000088084"""," ""Y""      "," ""서울특별시 중구 을지로6가""      "," ""서울특별시"""," ""중구""    "," ""을지로6가""  "," ""Y""     "," ""N""           "," ""N""    "," ""현대시티아울렛(구.동대문케레스타)""                 "," ""N"""
19961010," ""N""          "," ""11000000088577"""," ""N""      "," ""서울특별시 영등포구 신길동""     "," ""서울특별시"""," ""영등포구"""," ""신길동""     "," ""N""     "," ""N""           "," ""N""    "," ""금산여관(금산여인숙)""                              "," ""N"""
19961029," ""N""          "," ""11000000088600"""," ""N""      "," ""서울특별시 종로구 운니동""       "," ""서울특별시"""," ""종로구""  "," ""운니동""     "," ""N""     "," ""N""           "," ""N""    "," ""현)아늑호텔 앤 스파 종로운니점","  구)씨티파크""      "," ""N"""
19961018," ""N""          "," ""11000000088772"""," ""N""      "," ""서울특별시 종로구 낙원동""       "," ""서울특별시"""," ""종로구""  "," ""낙원동""     "," ""N""     "," ""N""           "," ""N""    "," ""호텔 라붐(구.HOTEL YOU)""                           "," ""N"""
19961106," ""N""          "," ""11000000088821"""," ""N""      "," ""서울특별시 강서구 화곡동""       "," ""서울특별시"""," ""강서구""  "," ""화곡동""     "," ""N""     "," ""N""           "," ""N""    "," ""[유예]와이키키 모텔""                               "," ""N"""
19961209," ""N""          "," ""11000000089126"""," ""N""      "," ""서울특별시 강서구 화곡동""       "," ""서울특별시"""," ""강서구""  "," ""화곡동""     "," ""N""     "," ""N""           "," ""N""    "," ""설레임모텔""                                        "," ""N"""
19961216," ""N""          "," ""11000000089134"""," ""N""      "," ""서울특별시 강서구 화곡동""       "," ""서울특별시"""," ""강서구""  "," ""화곡동""     "," ""N""     "," ""N""           "," ""N""    "," ""앨리스넥스트도어호텔""                              "," ""N"""
19970110," ""N""          "," ""11000000089169"""," ""N""      "," ""서울특별시 강서구 화곡동""       "," ""서울특별시"""," ""강서구""  "," ""화곡동""     "," ""N""     "," ""N""           "," ""N""    "," ""어거스트""                                          "," ""N"""
19961216," ""N""          "," ""11000000089193"""," ""N""      "," ""서울특별시 강서구 화곡동""       "," ""서울특별시"""," ""강서구""  "," ""화곡동""     "," ""N""     "," ""N""           "," ""N""    "," ""볼원호텔""                                          "," ""N"""
19961219," ""N""          "," ""11000000089218"""," ""N""      "," ""서울특별시 마포구 노고산동""     "," ""서울특별시"""," ""마포구""  "," ""노고산동""   "," ""N""     "," ""N""           "," ""N""    "," ""G-House 신촌01(구.한림아카데미텔)""                 "," ""N"""
19970814," ""N""          "," ""11000000089279"""," ""Y""      "," ""서울특별시 송파구 방이동""       "," ""서울특별시"""," ""송파구""  "," ""방이동""     "," ""Y""     "," ""N""           "," ""N""    "," ""동그라미호텔 (주)마그넷 앤 컴퍼니""                 "," ""N"""
19970122," ""N""          "," ""11000000089738"""," ""N""      "," ""서울특별시 강서구 화곡동""       "," ""서울특별시"""," ""강서구""  "," ""화곡동""     "," ""N""     "," ""N""           "," ""N""    "," ""르아브르""                                          "," ""N"""
19970303," ""N""          "," ""11000000090076"""," ""N""      "," ""서울특별시 강서구 화곡동""       "," ""서울특별시"""," ""강서구""  "," ""화곡동""     "," ""N""     "," ""N""           "," ""N""    "," ""오슬로모텔""                                        "," ""N"""
19970401," ""N""          "," ""11000000090211"""," ""N""      "," ""서울특별시 강서구 화곡동""       "," ""서울특별시"""," ""강서구""  "," ""화곡동""     "," ""N""     "," ""N""           "," ""N""    "," ""씨엘모텔""                                          "," ""N"""
19970501," ""N""          "," ""11000000090393"""," ""N""      "," ""서울특별시 강서구 화곡동""       "," ""서울특별시"""," ""강서구""  "," ""화곡동""     "," ""N""     "," ""N""           "," ""N""    "," ""로얄모텔""                                          "," ""N"""
19970430," ""N""          "," ""11000000090450"""," ""N""      "," ""서울특별시 강서구 화곡동""       "," ""서울특별시"""," ""강서구""  "," ""화곡동""     "," ""N""     "," ""N""           "," ""N""    "," ""골든프라자모텔""                                    "," ""N"""
19970613," ""N""          "," ""11000000090725"""," ""N""      "," ""서울특별시 강서구 화곡동""       "," ""서울특별시"""," ""강서구""  "," ""화곡동""     "," ""N""     "," ""N""           "," ""N""    "," ""호텔앤""                                            "," ""N"""
19970604," ""N""          "," ""11000000090739"""," ""N""      "," ""서울특별시 성동구 도선동""       "," ""서울특별시"""," ""성동구""  "," ""도선동""     "," ""N""     "," ""N""           "," ""N""    "," ""스위트모텔""                                        "," ""N"""
19970718," ""N""          "," ""11000000091046"""," ""N""      "," ""서울특별시 강서구 화곡동""       "," ""서울특별시"""," ""강서구""  "," ""화곡동""     "," ""N""     "," ""N""           "," ""N""    "," ""하임모텔(하임B)""                                   "," ""N"""
19970819," ""N""          "," ""11000000091271"""," ""Y""      "," ""서울특별시 강남구 역삼동""       "," ""서울특별시"""," ""강남구""  "," ""역삼동""     "," ""Y""     "," ""N""           "," ""N""    "," ""씨에프호텔""                                        "," ""N"""
19970801," ""N""          "," ""11000000091275"""," ""N""      "," ""서울특별시 성동구 도선동""       "," ""서울특별시"""," ""성동구""  "," ""도선동""     "," ""N""     "," ""N""           "," ""N""    "," ""청암빌딩(리젠트호텔)""                              "," ""N"""
19970814," ""N""          "," ""11000000091959"""," ""N""      "," ""서울특별시 강서구 화곡동""       "," ""서울특별시"""," ""강서구""  "," ""화곡동""     "," ""N""     "," ""N""           "," ""N""    "," ""초콜렛호텔""                                        "," ""N"""
19971219," ""N""          "," ""11000000092703"""," ""N""      "," ""서울특별시 강서구 화곡동""       "," ""서울특별시"""," ""강서구""  "," ""화곡동""     "," ""N""     "," ""N""           "," ""N""    "," ""로데오(구.로데오모텔)""                             "," ""N"""
19980101," ""N""          "," ""11000000092833"""," ""N""      "," ""서울특별시 종로구 숭인동""       "," ""서울특별시"""," ""종로구""  "," ""숭인동""     "," ""N""     "," ""N""           "," ""N""    "," ""신흥여관(팬더호스텔)""                              "," ""N"""
19980101," ""N""          "," ""11000000092861"""," ""N""      "," ""서울특별시 종로구 창신동""       "," ""서울특별시"""," ""종로구""  "," ""창신동""     "," ""N""     "," ""N""           "," ""N""    "," ""한양여관""                                          "," ""N"""
19980101," ""N""          "," ""11000000093117"""," ""N""      "," ""서울특별시 중구 광희동1가""      "," ""서울특별시"""," ""중구""    "," ""광희동1가""  "," ""N""     "," ""N""           "," ""N""    "," ""광희동1가 111-2건물""                               "," ""N"""
19980101," ""N""          "," ""11000000093145"""," ""N""      "," ""서울특별시 중구 을지로7가""      "," ""서울특별시"""," ""중구""    "," ""을지로7가""  "," ""N""     "," ""N""           "," ""N""    "," ""퇴계로63길 22 건물""                                "," ""N"""
19981209," ""N""          "," ""11000000093384"""," ""N""      "," ""서울특별시 강서구 화곡동""       "," ""서울특별시"""," ""강서구""  "," ""화곡동""     "," ""N""     "," ""N""           "," ""N""    "," ""일쏠레모텔""                                        "," ""N"""
19971212," ""N""          "," ""11000000093453"""," ""N""      "," ""서울특별시 강서구 화곡동""       "," ""서울특별시"""," ""강서구""  "," ""화곡동""     "," ""N""     "," ""N""           "," ""N""    "," ""팰리스모텔""                                        "," ""N"""
19980511," ""N""          "," ""11000000093734"""," ""Y""      "," ""서울특별시 종로구 명륜4가""      "," ""서울특별시"""," ""종로구""  "," ""명륜4가""    "," ""Y""     "," ""N""           "," ""N""    "," ""서울씨티빌딩""                                      "," ""N"""
19980430," ""N""          "," ""11000000093873"""," ""N""      "," ""서울특별시 영등포구 영등포동3가"""," ""서울특별시"""," ""영등포구"""," ""영등포동3가"""," ""Y""     "," ""N""           "," ""N""    "," ""페트라호텔(삼원빌딩)""                              "," ""N"""
19980608," ""N""          "," ""11000000094160"""," ""N""      "," ""서울특별시 성동구 도선동""       "," ""서울특별시"""," ""성동구""  "," ""도선동""     "," ""N""     "," ""N""           "," ""N""    "," ""파라다이스모텔(구.빅토리아)""                       "," ""N"""
19980729," ""N""          "," ""11000000094483"""," ""Y""      "," ""서울특별시 중구 을지로6가""      "," ""서울특별시"""," ""중구""    "," ""을지로6가""  "," ""Y""     "," ""N""           "," ""N""    "," ""동대문밀리오레""                                    "," ""N"""
19980727," ""N""          "," ""11000000094583"""," ""N""      "," ""서울특별시 강서구 화곡동""       "," ""서울특별시"""," ""강서구""  "," ""화곡동""     "," ""N""     "," ""N""           "," ""N""    "," ""샤르망모텔""                                        "," ""N"""
19980907," ""N""          "," ""11000000094696"""," ""N""      "," ""서울특별시 강서구 화곡동""       "," ""서울특별시"""," ""강서구""  "," ""화곡동""     "," ""N""     "," ""N""           "," ""N""    "," ""거기모텔""                                          "," ""N"""
19980814," ""N""          "," ""11000000094713"""," ""N""      "," ""서울특별시 강서구 화곡동""       "," ""서울특별시"""," ""강서구""  "," ""화곡동""     "," ""N""     "," ""N""           "," ""N""    "," ""소설스미스""                                        "," ""N"""
19980911," ""N""          "," ""11000000094749"""," ""N""      "," ""서울특별시 강서구 화곡동""       "," ""서울특별시"""," ""강서구""  "," ""화곡동""     "," ""N""     "," ""N""           "," ""N""    "," ""러쉬호텔""                                          "," ""N"""
19981023," ""N""          "," ""11000000095008"""," ""N""      "," ""서울특별시 강서구 화곡동""       "," ""서울특별시"""," ""강서구""  "," ""화곡동""     "," ""N""     "," ""N""           "," ""N""    "," ""호텔딘""                                            "," ""N"""
19981114," ""N""          "," ""11000000095296"""," ""N""      "," ""서울특별시 송파구 방이동""       "," ""서울특별시"""," ""송파구""  "," ""방이동""     "," ""N""     "," ""N""           "," ""N""    "," ""딜라이트관광호텔""                                  "," ""N"""
19981223," ""N""          "," ""11000000095543"""," ""N""      "," ""서울특별시 영등포구 영등포동3가"""," ""서울특별시"""," ""영등포구"""," ""영등포동3가"""," ""N""     "," ""N""           "," ""N""    "," ""그곳에 모텔""                                       "," ""N"""
19990105," ""N""          "," ""11000000095630"""," ""N""      "," ""서울특별시 중구 명동1가""        "," ""서울특별시"""," ""중구""    "," ""명동1가""    "," ""Y""     "," ""N""           "," ""N""    "," ""명동포커스""                                        "," ""N"""
19990205," ""N""          "," ""11000000095733"""," ""N""      "," ""서울특별시 강서구 화곡동""       "," ""서울특별시"""," ""강서구""  "," ""화곡동""     "," ""N""     "," ""N""           "," ""N""    "," ""리베모텔""                                          "," ""N"""
19990527," ""N""          "," ""11000000096003"""," ""N""      "," ""서울특별시 종로구 낙원동""       "," ""서울특별시"""," ""종로구""  "," ""낙원동""     "," ""N""     "," ""N""           "," ""N""    "," ""더스퀘어 호스텔(구.(연기)호텔그림)""                "," ""N"""
19990414," ""N""          "," ""11000000096029"""," ""N""      "," ""서울특별시 마포구 노고산동""     "," ""서울특별시"""," ""마포구""  "," ""노고산동""   "," ""N""     "," ""N""           "," ""N""    "," ""에스호텔(구.갤러리모텔)""                           "," ""N"""
19990727," ""N""          "," ""11000000096683"""," ""N""      "," ""서울특별시 중구 을지로3가""      "," ""서울특별시"""," ""중구""    "," ""을지로3가""  "," ""Y""     "," ""N""           "," ""N""    "," ""일주빌딩(스타즈 을지로 호텔)""                      "," ""N"""
20241004," ""N""          "," ""11000000096748"""," ""N""      "," ""서울특별시 강서구 화곡동""       "," ""서울특별시"""," ""강서구""  "," ""화곡동""     "," ""N""     "," ""N""           "," ""N""    "," ""웨일로""                                            "," ""N"""
19990901," ""N""          "," ""11000000096909"""," ""N""      "," ""서울특별시 중구 신당동""         "," ""서울특별시"""," ""중구""    "," ""신당동""     "," ""N""     "," ""N""           "," ""N""    "," ""J모텔(신당동)""                                     "," ""N"""
19990914," ""N""          "," ""11000000096927"""," ""Y""      "," ""서울특별시 영등포구 여의도동""   "," ""서울특별시"""," ""영등포구"""," ""여의도동""   "," ""Y""     "," ""N""           "," ""N""    "," ""여의도 라포르테블랑(더코노셔호텔"," 호텔 더 디자이너"""," ""N"""
19991231," ""N""          "," ""11000000097187"""," ""N""      "," ""서울특별시 강남구 역삼동""       "," ""서울특별시"""," ""강남구""  "," ""역삼동""     "," ""N""     "," ""N""           "," ""N""    "," ""예스모텔""                                          "," ""N"""
19991103," ""N""          "," ""11000000097507"""," ""Y""      "," ""서울특별시 강남구 삼성동""       "," ""서울특별시"""," ""강남구""  "," ""삼성동""     "," ""Y""     "," ""N""           "," ""N""    "," ""웨스틴서울파르나스""                                "," ""N"""
19991108," ""N""          "," ""11000000097542"""," ""N""      "," ""서울특별시 송파구 방이동""       "," ""서울특별시"""," ""송파구""  "," ""방이동""     "," ""N""     "," ""N""           "," ""N""    "," ""넘버25""                                            "," ""N"""
19991108," ""N""          "," ""11000000097545"""," ""N""      "," ""서울특별시 송파구 방이동""       "," ""서울특별시"""," ""송파구""  "," ""방이동""     "," ""N""     "," ""N""           "," ""N""    "," ""셀레네 호텔""                                       "," ""N"""
19961203," ""N""          "," ""11000000097845"""," ""N""      "," ""서울특별시 성동구 도선동""       "," ""서울특별시"""," ""성동구""  "," ""도선동""     "," ""N""     "," ""N""           "," ""N""    "," ""저스트 스테이(더자자 모텔)""                        "," ""N"""
20000401," ""N""          "," ""11000000099001"""," ""N""      "," ""서울특별시 중구 필동1가""        "," ""서울특별시"""," ""중구""    "," ""필동1가""    "," ""N""     "," ""N""           "," ""N""    "," ""서울특별시 중구 필동1가 46-3""                      "," ""N"""
20000414," ""N""          "," ""11000000099034"""," ""N""      "," ""서울특별시 종로구 낙원동""       "," ""서울특별시"""," ""종로구""  "," ""낙원동""     "," ""N""     "," ""N""           "," ""Y""    "," ""하프레스트호스텔 인사(구. 마이홈리빙텔건물)""       "," ""Y"""
20000525," ""N""          "," ""11000000099151"""," ""N""      "," ""서울특별시 영등포구 영등포동3가"""," ""서울특별시"""," ""영등포구"""," ""영등포동3가"""," ""N""     "," ""N""           "," ""N""    "," ""넘버25 영등포점""                                   "," ""N"""
20000529," ""N""          "," ""11000000099281"""," ""N""      "," ""서울특별시 송파구 잠실동""       "," ""서울특별시"""," ""송파구""  "," ""잠실동""     "," ""N""     "," ""N""           "," ""N""    "," ""이루안빌딩""                                        "," ""N"""
20000530," ""N""          "," ""11000000099289"""," ""Y""      "," ""서울특별시 중구 충무로1가""      "," ""서울특별시"""," ""중구""    "," ""충무로1가""  "," ""Y""     "," ""N""           "," ""N""    "," ""밀리오레 명동점""                                   "," ""N"""
20000612," ""N""          "," ""11000000099324"""," ""N""      "," ""서울특별시 마포구 노고산동""     "," ""서울특별시"""," ""마포구""  "," ""노고산동""   "," ""N""     "," ""N""           "," ""N""    "," ""스카이모텔(건물미사용 자체점검 연기)""              "," ""N"""
20000627," ""N""          "," ""11000000099489"""," ""N""      "," ""서울특별시 강서구 화곡동""       "," ""서울특별시"""," ""강서구""  "," ""화곡동""     "," ""N""     "," ""N""           "," ""N""    "," ""호텔야자 강서구청점""                               "," ""N"""
20000704," ""N""          "," ""11000000099550"""," ""N""      "," ""서울특별시 송파구 잠실동""       "," ""서울특별시"""," ""송파구""  "," ""잠실동""     "," ""N""     "," ""N""           "," ""N""    "," ""로즈마리""                                          "," ""N"""
20000802," ""N""          "," ""11000000099674"""," ""N""      "," ""서울특별시 종로구 낙원동""       "," ""서울특별시"""," ""종로구""  "," ""낙원동""     "," ""N""     "," ""N""           "," ""N""    "," ""호텔노바(구.아비숑모텔)""                           "," ""N"""
20050909," ""N""          "," ""11000000099686"""," ""Y""      "," ""서울특별시 서초구 반포동""       "," ""서울특별시"""," ""서초구""  "," ""반포동""     "," ""Y""     "," ""N""           "," ""N""    "," ""JW메리어트호텔서울""                                "," ""N"""
20001012," ""N""          "," ""11000000100251"""," ""N""      "," ""서울특별시 영등포구 당산동1가""  "," ""서울특별시"""," ""영등포구"""," ""당산동1가""  "," ""N""     "," ""N""           "," ""N""    "," ""수경여관(구.정원여관)""                             "," ""N"""
20001021," ""N""          "," ""11000000100313"""," ""N""      "," ""서울특별시 서초구 서초동""       "," ""서울특별시"""," ""서초구""  "," ""서초동""     "," ""N""     "," ""N""           "," ""N""    "," ""JS호텔""                                            "," ""N"""
20001113," ""N""          "," ""11000000100502"""," ""N""      "," ""서울특별시 송파구 방이동""       "," ""서울특별시"""," ""송파구""  "," ""방이동""     "," ""N""     "," ""N""           "," ""N""    "," ""라움호텔(구.HOTEL 2.4)""                            "," ""N"""
20001201," ""N""          "," ""11000000101003"""," ""N""      "," ""서울특별시 중구 남대문로5가""    "," ""서울특별시"""," ""중구""    "," ""남대문로5가"""," ""N""     "," ""N""           "," ""N""    "," ""남대문로5가 615건물""                               "," ""N"""
19640716," ""N""          "," ""11000000101134"""," ""N""      "," ""서울특별시 중구 회현동1가""      "," ""서울특별시"""," ""중구""    "," ""회현동1가""  "," ""N""     "," ""N""           "," ""N""    "," ""서울시티호텔""                                      "," ""N"""
20001201," ""N""          "," ""11000000101142"""," ""N""      "," ""서울특별시 중구 남대문로5가""    "," ""서울특별시"""," ""중구""    "," ""남대문로5가"""," ""N""     "," ""N""           "," ""N""    "," ""남대문로5가 149 건물""                              "," ""N"""
20001215," ""N""          "," ""11000000101672"""," ""N""      "," ""서울특별시 마포구 노고산동""     "," ""서울특별시"""," ""마포구""  "," ""노고산동""   "," ""N""     "," ""N""           "," ""N""    "," ""위드호텔(구.힐튼모텔/명보모텔)""                    "," ""N"""
20001228," ""N""          "," ""11000000101760"""," ""N""      "," ""서울특별시 종로구 와룡동""       "," ""서울특별시"""," ""종로구""  "," ""와룡동""     "," ""N""     "," ""N""           "," ""N""    "," ""호텔월하여관(구.울타리호스텔)""                     "," ""N"""
20001229," ""N""          "," ""11000000101807"""," ""N""      "," ""서울특별시 종로구 연지동""       "," ""서울특별시"""," ""종로구""  "," ""연지동""     "," ""N""     "," ""N""           "," ""N""    "," ""아미가""                                            "," ""N"""
20010110," ""N""          "," ""11000000101828"""," ""N""      "," ""서울특별시 강남구 역삼동""       "," ""서울특별시"""," ""강남구""  "," ""역삼동""     "," ""N""     "," ""N""           "," ""N""    "," ""호텔벤""                                            "," ""N"""
20010207," ""N""          "," ""11000000101975"""," ""Y""      "," ""서울특별시 강서구 화곡동""       "," ""서울특별시"""," ""강서구""  "," ""화곡동""     "," ""Y""     "," ""N""           "," ""N""    "," ""드림호텔""                                          "," ""N"""
19690203," ""N""          "," ""11000000102019"""," ""N""      "," ""서울특별시 종로구 숭인동""       "," ""서울특별시"""," ""종로구""  "," ""숭인동""     "," ""N""     "," ""N""           "," ""N""    "," ""그린파크모텔""                                      "," ""N"""
20010227," ""N""          "," ""11000000102066"""," ""N""      "," ""서울특별시 종로구 돈의동""       "," ""서울특별시"""," ""종로구""  "," ""돈의동""     "," ""N""     "," ""N""           "," ""N""    "," ""T모텔(구","하얏트모텔)""                              "," ""N"""
20010216," ""N""          "," ""11000000102095"""," ""N""      "," ""서울특별시 종로구 낙원동""       "," ""서울특별시"""," ""종로구""  "," ""낙원동""     "," ""N""     "," ""N""           "," ""N""    "," ""호텔 야자""                                         "," ""N"""
20010418," ""N""          "," ""11000000102283"""," ""N""      "," ""서울특별시 서초구 서초동""       "," ""서울특별시"""," ""서초구""  "," ""서초동""     "," ""N""     "," ""N""           "," ""N""    "," ""덴버모텔(폐업)""                                    "," ""N"""
20010424," ""N""          "," ""11000000102367"""," ""N""      "," ""서울특별시 종로구 운니동""       "," ""서울특별시"""," ""종로구""  "," ""운니동""     "," ""N""     "," ""N""           "," ""N""    "," ""호텔담(구.호텔아비숑)""                             "," ""N"""
