건물유형코드,건물ID,건물관리번호,법정동코드,주소,지번,위도,경도,그리드ID,그리드행,그리드열,주부속구분,일반집합구분,건물용도코드,건물용도명,구조코드,구조명,건폐율,사용승인일,연면적,건축면적,높이,기타,용적률,지번코드,대장구분,건물식별번호,갱신일자,행정구역코드,예비1,예비2,지상층수,지하층수,총층수,생성일자
3749,1992192679524512060700000000,1144012400104870307,1144012400,서울특별시 마포구 연남동,487-307,37.56310505,126.91793180,YN_50000SQM_R06_C03,6,3,1,일반,03000,제1종근린생활시설,21.0,철근콘크리트구조,65.04,1992-12-02,299.04,131.4,0.0,49.49,178.08,29099,Y,B00100000000PJWN6,2026-04-06,11440,,,5.0,1.0,6,2019-04-10
3750,1971192651584512054000000000,1144012400104870061,1144012400,서울특별시 마포구 연남동,487-61,37.56309877,126.91761567,YN_50000SQM_R06_C02,6,2,1,일반,01000,단독주택,11.0,벽돌구조,124.96,1971-06-07,343.94,0.0,0.0,0.0,0.0,28951,Y,B00100000000PJS4I,2026-04-06,11440,,,3.0,1.0,4,2020-07-25
3751,1993192668744512039200000000,1144012400104870073,1144012400,서울특별시 마포구 연남동,487-73,37.56308555,126.91780982,YN_50000SQM_R06_C02,6,2,1,일반,03000,제1종근린생활시설,21.0,철근콘크리트구조,118.98,1993-11-11,676.08,238.0,15.7,49.99,241.76,28963,Y,B00100000000PK8E9,2026-04-06,11440,,,6.0,1.0,7,2017-02-08
3759,2004192929244512139100000000,1144012400103690015,1144012400,서울특별시 마포구 연남동,369-15,37.56317764,126.92075820,YN_50000SQM_R06_C04,6,4,1,일반,02000,공동주택,21.0,철근콘크리트구조,130.75,2004-03-06,758.81,218.5,20.4,59.84,297.8,29711,N,B00100000000PJGGI,2026-04-06,11440,LOFT 스튜디오,,7.0,1.0,8,2023-03-08
3761,1960192652084512203100000000,1144012400104870060,1144012400,서울특별시 마포구 연남동,487-60,37.56323312,126.91762113,YN_50000SQM_R06_C02,6,2,1,일반,03000,제1종근린생활시설,12.0,블록구조,66.94,1960-10-05,66.94,0.0,0.0,0.0,0.0,28950,N,B00100000000PJA2X,2026-04-06,11440,,,2.0,0.0,2,2017-02-08
4004,1989192823474510930400000000,1144012400105040001,1144012400,서울특별시 마포구 연남동,504-1,37.56208778,126.91956226,YN_50000SQM_R05_C03,5,3,1,일반,04000,제2종근린생활시설,21.0,철근콘크리트구조,151.74,1989-11-27,947.53,0.0,0.0,0.0,0.0,29200,N,B00100000000PK3LB,2026-04-06,11440,,,6.0,1.0,7,2019-07-27
4005,1974193179194510933400000000,1144012400102570008,1144012400,서울특별시 마포구 연남동,257-8,37.56209324,126.92358833,YN_50000SQM_R05_C05,5,5,1,일반,01000,단독주택,11.0,벽돌구조,102.25,1974-07-26,193.49,0.0,0.0,0.0,0.0,28367,N,B00100000000PJEMM,2026-04-06,11440,,,3.0,0.0,3,2017-02-08
40321,1989193374644510107800000000,1144012400103900042,1144012400,서울특별시 마포구 연남동,390-42,37.56135062,126.92580114,YN_50000SQM_R05_C06,5,6,1,일반,04000,제2종근린생활시설,11.0,벽돌구조,98.1,1989-06-24,346.05,196.72,9.85,49.86,126.04,28748,N,B002000000003UWKS,2026-04-06,11440,,,4.0,1.0,5,2018-11-26
3768,1991192858684513537900000000,1144012400103660019,1144012400,서울특별시 마포구 연남동,366-19,37.56443741,126.91995821,YN_50000SQM_R07_C03,7,3,1,일반,03000,제1종근린생활시설,21.0,철근콘크리트구조,67.32,1991-08-19,339.6,0.0,0.0,0.0,0.0,28513,N,B00100000000PK3J9,2026-04-06,11440,,,5.0,1.0,6,2017-02-10
60839,2019193447864512442700000000,1144012400102240067,1144012400,서울특별시 마포구 연남동,224-67,37.56345496,126.92662780,YN_50000SQM_R06_C06,6,6,1,일반,04000,제2종근린생활시설,21.0,철근콘크리트구조,136.64,2019-10-29,598.8,227.8,18.37,59.98,198.53,100264543,N,B00200000000AM57M,2026-04-06,11440,메이드인헤븐,메이드인헤븐,6.0,1.0,7,2022-03-24
3777,1991193160194513619600000000,1144012400102400063,1144012400,서울특별시 마포구 연남동,240-63,37.56451332,126.92337081,YN_50000SQM_R07_C05,7,5,1,일반,04000,제2종근린생활시설,21.0,철근콘크리트구조,124.2,1991-02-12,759.26,249.6,15.0,49.75,236.28,28139,N,B00100000000PKA63,2026-04-06,11440,,,6.0,1.0,7,2024-05-10
3778,1999193041194513619200000000,1144012400102500009,1144012400,서울특별시 마포구 연남동,250-9,37.56451206,126.92202386,YN_50000SQM_R07_C04,7,4,1,일반,03000,제1종근린생활시설,21.0,철근콘크리트구조,299.99,1999-12-15,1219.5,536.5,12.75,55.92,160.19,28304,N,B00100000000PK71U,2026-04-06,11440,연남동복지센터,,4.0,1.0,5,2017-02-11
3780,2003192845864513754300000000,1144012400103660004,1144012400,서울특별시 마포구 연남동,366-4,37.56463229,126.91981287,YN_50000SQM_R07_C03,7,3,1,일반,04000,제2종근린생활시설,21.0,철근콘크리트구조,80.95,2003-08-20,466.22,135.1,16.6,59.92,277.4,28501,N,B00100000000PKDWW,2026-04-06,11440,.,,6.0,1.0,7,2017-02-08
3781,1990193187004513749200000000,1144012400102400022,1144012400,서울특별시 마포구 연남동,240-22,37.56463030,126.92367408,YN_50000SQM_R07_C05,7,5,1,일반,04000,제2종근린생활시설,21.0,철근콘크리트구조,99.75,1990-10-18,530.67,0.0,0.0,0.0,0.0,28110,N,B00100000000PK6ZS,2026-04-06,11440,,,5.0,1.0,6,2021-08-18
4009,2002193134434510995300000000,1144012400102570021,1144012400,서울특별시 마포구 연남동,257-21,37.56214866,126.92308171,YN_50000SQM_R05_C05,5,5,1,일반,02000,공동주택,21.0,철근콘크리트구조,114.8,2002-11-09,416.79,192.1,11.9,59.76,199.44,29685,N,B00100000000PJOX8,2026-04-06,11440,함아현,,5.0,0.0,5,2017-02-09
4012,1969192743384511041800000000,1144012400104880001,1144012400,서울특별시 마포구 연남동,488-1,37.56218756,126.91865564,YN_50000SQM_R05_C03,5,3,1,일반,01000,단독주택,21.0,철근콘크리트구조,103.44,1969-11-10,357.36,0.0,0.0,0.0,0.0,29162,N,B00100000000PJXAT,2026-04-06,11440,,,4.0,1.0,5,2017-02-10
4014,1992193234074511054700000000,1144012400102580001,1144012400,서울특별시 마포구 연남동,258-1,37.56220292,126.92420935,YN_50000SQM_R05_C05,5,5,1,일반,04000,제2종근린생활시설,21.0,철근콘크리트구조,85.22,1992-07-09,494.94,0.0,0.0,0.0,0.0,28379,Y,B00100000000PKA74,2026-04-06,11440,,,6.0,1.0,7,2019-02-24
4016,2002193263514511096900000000,1144012400102280045,1144012400,서울특별시 마포구 연남동,228-45,37.56224117,126.92454259,YN_50000SQM_R06_C05,6,5,1,일반,04000,제2종근린생활시설,21.0,철근콘크리트구조,90.92,2002-02-06,472.43,152.5,19.39,59.62,251.86,27983,N,B00100000000PJJGL,2026-04-06,11440,약국빌딩,,6.0,1.0,7,2017-02-09
4018,1992192981464511102200000000,1144012400105090028,1144012400,서울특별시 마포구 연남동,509-28,37.56224382,126.92135021,YN_50000SQM_R06_C04,6,4,1,일반,03000,제1종근린생활시설,21.0,철근콘크리트구조,91.71,1992-09-30,494.07,183.57,0.0,49.96,199.84,29255,N,B00100000000PK13Q,2026-04-06,11440,,,5.0,1.0,6,2017-02-04
4021,2004192858784511128600000000,1144012400105040003,1144012400,서울특별시 마포구 연남동,504-3,37.56226666,126.91996170,YN_50000SQM_R06_C03,6,3,1,일반,04000,제2종근린생활시설,21.0,철근콘크리트구조,124.88,2004-08-07,659.56,210.01,23.7,59.46,298.08,29201,N,B00100000000PKIOT,2026-04-06,11440,펠릭스 빌딩,펠릭스 빌딩,8.0,0.0,8,2017-02-09
3786,1984193074754513813600000000,1144012400102500001,1144012400,서울특별시 마포구 연남동,250-1,37.56468747,126.92240351,YN_50000SQM_R07_C04,7,4,1,일반,03000,제1종근린생활시설,11.0,벽돌구조,13.5,1984-05-31,13.5,0.0,0.0,0.0,0.0,28296,N,B00100000000PJ9D8,2026-04-06,11440,,,2.0,0.0,2,2019-11-20
3793,1991192837824513882700000000,1144012400103660003,1144012400,서울특별시 마포구 연남동,366-3,37.56474792,126.91972175,YN_50000SQM_R07_C03,7,3,1,일반,04000,제2종근린생활시설,21.0,철근콘크리트구조,103.3,1991-11-22,659.48,0.0,0.0,0.0,0.0,28500,N,B00100000000PKEST,2026-04-06,11440,,,7.0,1.0,8,2024-09-05
3794,1970193091914514003600000000,1144012400102400054,1144012400,서울특별시 마포구 연남동,240-54,37.56485878,126.92259763,YN_50000SQM_R07_C04,7,4,1,일반,01000,단독주택,11.0,벽돌구조,104.13,1970-04-08,194.01,0.0,0.0,0.0,0.0,28138,N,B00100000000PJETT,2026-04-06,11440,,,3.0,0.0,3,2017-02-10
3797,1998193240324514050800000000,1144012400102230021,1144012400,서울특별시 마포구 연남동,223-21,37.56490242,126.92427730,YN_50000SQM_R07_C05,7,5,1,일반,03000,제1종근린생활시설,21.0,철근콘크리트구조,97.71,1998-07-14,306.57,166.3,9.85,58.76,163.74,27751,N,B00100000000PJOZA,2026-04-06,11440,,,4.0,1.0,5,2020-03-03
3922,2006192914984512576400000000,1144012400103690017,1144012400,서울특별시 마포구 연남동,369-17,37.56357153,126.92059638,YN_50000SQM_R06_C04,6,4,1,일반,14000,업무시설,21.0,철근콘크리트구조,331.71,2006-07-10,1991.07,559.0,20.0,59.34,286.85,28545,N,B00100000000PJH36,2026-04-06,11440,,,7.0,1.0,8,2022-12-03
3938,1998192899384512876800000000,1144012400103690014,1144012400,서울특별시 마포구 연남동,369-14,37.56384208,126.92041954,YN_50000SQM_R06_C03,6,3,1,일반,04000,제2종근린생활시설,21.0,철근콘크리트구조,85.28,1998-03-24,442.0,143.48,17.8,59.44,243.91,28543,N,B00100000000PKEQR,2026-04-06,11440,,,6.0,1.0,7,2017-02-09
3939,2007193102674512856500000000,1144012400102540002,1144012400,서울특별시 마포구 연남동,254-2,37.56382535,126.92272046,YN_50000SQM_R06_C04,6,4,1,일반,03000,제1종근린생활시설,21.0,철근콘크리트구조,175.05,2007-10-23,734.25,313.4,18.75,55.86,199.91,28322,N,B00100000000PKIFK,2026-04-06,11440,현대빌딩,,6.0,1.0,7,2017-02-09
3940,1973193185454512892300000000,1144012400102390023,1144012400,서울특별시 마포구 연남동,239-23,37.56385820,126.92365741,YN_50000SQM_R06_C05,6,5,1,일반,01000,단독주택,11.0,벽돌구조,79.82,1973-10-31,157.47,162.0,6.7,49.27,82.76,28066,N,B00100000000PGST5,2026-04-06,11440,,,3.0,1.0,4,2017-02-10
3943,2000193032254512876300000000,1144012400102490011,1144012400,서울특별시 마포구 연남동,249-11,37.56384261,126.92192338,YN_50000SQM_R06_C04,6,4,1,일반,04000,제2종근린생활시설,21.0,철근콘크리트구조,232.26,2000-01-07,735.9,411.3,14.5,56.47,178.92,28294,N,B00100000000PK6JC,2026-04-06,11440,,,5.0,0.0,5,2017-02-08
3945,1970193294484512944500000000,1144012400102290004,1144012400,서울특별시 마포구 연남동,229-4,37.56390601,126.92489137,YN_50000SQM_R06_C05,6,5,1,일반,04000,제2종근린생활시설,31.0,일반철골구조,97.69,1970-10-30,234.67,117.7,8.9,83.0,199.37,27993,N,B00100000000J48KS,2026-04-06,11440,,,4.0,0.0,4,2021-09-01
3946,2002193200644512955100000000,1144012400102390022,1144012400,서울특별시 마포구 연남동,239-22,37.56391489,126.92382931,YN_50000SQM_R06_C05,6,5,1,일반,01000,단독주택,21.0,철근콘크리트구조,155.48,2002-03-20,435.14,264.1,10.3,58.87,164.76,28065,N,B00100000000PGSGR,2026-04-06,11440,,,5.0,0.0,5,2019-04-23
67850,2021192621124515722300000000,1144012400104870432,1144012400,서울특별시 마포구 연남동,487-432,37.56640350,126.91726709,YN_50000SQM_R08_C02,8,2,1,일반,02000,공동주택,21.0,철근콘크리트구조,139.64,2021-11-24,445.96,233.0,15.8,59.93,191.4,100281283,N,B00200000000EK64M,2026-04-06,11440,오네스타,,6.0,0.0,6,2022-05-30
3948,1972192891074512991400000000,1144012400103690010,1144012400,서울특별시 마포구 연남동,369-10,37.56394523,126.92032532,YN_50000SQM_R06_C03,6,3,1,일반,01000,단독주택,11.0,벽돌구조,57.06,1972-10-27,143.67,0.0,0.0,0.0,0.0,28540,N,B00100000000PJAQM,2026-04-06,11440,,,3.0,1.0,4,2017-02-11
3952,2005192724544513030000000000,1144012400103700006,1144012400,서울특별시 마포구 연남동,370-6,37.56397869,126.91844044,YN_50000SQM_R06_C03,6,3,1,일반,11000,노유자시설,41.0,철골콘크리트구조,160.2,2005-05-03,438.01,292.2,10.0,54.83,102.66,28551,N,B00100000000RDKY1,2026-04-06,11440,연남어린이집,,3.0,1.0,4,2017-02-11
3956,0000192838804513063100000000,1144012400103690001,1144012400,서울특별시 마포구 연남동,369-1,37.56400940,126.91973364,YN_50000SQM_R06_C03,6,3,1,일반,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,B00100000000PJWUD,2026-04-06,11440,,,1.0,0.0,1,2014-09-15
3958,1970193282834513170900000000,1144012400102390004,1144012400,서울특별시 마포구 연남동,239-4,37.56410993,126.92475937,YN_50000SQM_R06_C05,6,5,1,일반,03000,제1종근린생활시설,11.0,벽돌구조,122.68,1970-10-15,245.36,214.9,5.7,57.09,57.09,28047,N,B00100000000J48JR,2026-04-06,11440,,,2.0,1.0,3,2021-12-15
3963,1970193267744513239600000000,1144012400102390039,1144012400,서울특별시 마포구 연남동,239-39,37.56417177,126.92458849,YN_50000SQM_R06_C05,6,5,1,일반,04000,제2종근린생활시설,11.0,벽돌구조,161.36,1970-09-20,297.03,0.0,7.3,0.0,0.0,28077,N,B00100000000PJEFF,2026-04-06,11440,레이첼뮤지엄,레이첼뮤지엄,3.0,0.0,3,2020-05-27
3965,1974192872184513287200000000,1144012400103690002,1144012400,서울특별시 마포구 연남동,369-2,37.56421159,126.92011129,YN_50000SQM_R06_C03,6,3,1,일반,01000,단독주택,11.0,벽돌구조,120.3,1974-08-22,281.19,377.9,8.4,31.83,57.1,28534,N,B00100000000RDKSU,2026-04-06,11440,,,3.0,1.0,4,2017-02-02
3541,0000192820834510629700000000,1144012400104930006,1144012400,서울특별시 마포구 연남동,493-6,37.56181688,126.91953264,YN_50000SQM_R05_C03,5,3,1,일반,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,B00100000000PJ4D3,2026-04-06,11440,,,1.0,0.0,1,2014-09-15
42273,2016193296224511240200000000,1144012400103900064,1144012400,서울특별시 마포구 연남동,390-64,37.56237010,126.92491248,YN_50000SQM_R06_C05,6,5,1,일반,04000,제2종근린생활시설,21.0,철근콘크리트구조,39.6,2016-12-19,133.65,68.0,11.9,58.24,196.54,100245358,N,B0020000000047LMW,2026-04-06,11440,,,5.0,0.0,5,2017-07-10
3970,2004192855204513402100000000,1144012400103660015,1144012400,서울특별시 마포구 연남동,366-15,37.56431500,126.91991889,YN_50000SQM_R07_C03,7,3,1,일반,01000,단독주택,21.0,철근콘크리트구조,48.85,2004-03-18,157.65,81.92,10.85,59.63,192.44,28509,N,B00100000000PGH77,2026-04-06,11440,,,5.0,0.0,5,2017-02-08
3972,1970193130054513404800000000,1144012400102400046,1144012400,서울특별시 마포구 연남동,240-46,37.56431959,126.92302991,YN_50000SQM_R07_C05,7,5,1,일반,04000,제2종근린생활시설,11.0,벽돌구조,109.09,1970-06-01,197.92,0.0,0.0,0.0,0.0,28130,N,B00100000000PJEVV,2026-04-06,11440,,,3.0,0.0,3,2017-02-09
3980,2004192864014513462700000000,1144012400103660020,1144012400,서울특별시 마포구 연남동,366-20,37.56436964,126.92001866,YN_50000SQM_R07_C03,7,3,1,일반,04000,제2종근린생활시설,21.0,철근콘크리트구조,73.22,2004-03-05,351.6,122.6,16.5,59.72,264.76,28514,Y,B00100000000PKD11,2026-04-06,11440,,,6.0,0.0,6,2020-07-25
3983,1970192962574510725500000000,1144012400105610060,1144012400,서울특별시 마포구 연남동,561-60,37.56190424,126.92113677,YN_50000SQM_R05_C04,5,4,1,일반,01000,단독주택,11.0,벽돌구조,102.55,1970-07-29,207.31,0.0,0.0,0.0,0.0,29326,N,B00100000000PJ5E5,2026-04-06,11440,,,2.0,1.0,3,2017-02-11
3985,2009192801574510660300000000,1144012400104930006,1144012400,서울특별시 마포구 연남동,493-6,37.56184427,126.91931467,YN_50000SQM_R05_C03,5,3,1,일반,10000,교육연구시설,21.0,철근콘크리트구조,407.01,2009-03-16,1818.43,0.0,17.15,0.0,0.0,100186552,N,B00100000000PJKCI,2026-04-06,11440,마포대진유치원,나),5.0,1.0,6,2019-01-03
3990,1995192835014510783400000000,1144012400105040039,1144012400,서울특별시 마포구 연남동,504-39,37.56195548,126.91969301,YN_50000SQM_R05_C03,5,3,1,일반,01000,단독주택,21.0,철근콘크리트구조,177.9,1995-12-29,643.12,302.1,9.65,58.89,143.89,29228,Y,B00100000000PJRMZ,2026-04-06,11440,,,4.0,1.0,5,2024-01-05
3993,1994192978334510829200000000,1144012400105150001,1144012400,서울특별시 마포구 연남동,515-1,37.56199781,126.92131510,YN_50000SQM_R05_C04,5,4,1,일반,01000,단독주택,21.0,철근콘크리트구조,96.31,1994-09-30,446.71,160.95,12.2,59.84,223.33,29257,N,B00100000000PK15S,2026-04-06,11440,,,5.0,1.0,6,2022-01-04
3997,1992192730594510861900000000,1144012400104820029,1144012400,서울특별시 마포구 연남동,482-29,37.56202532,126.91851105,YN_50000SQM_R05_C03,5,3,1,일반,04000,제2종근린생활시설,21.0,철근콘크리트구조,83.64,1992-05-25,434.17,182.1,0.0,45.93,177.91,28905,N,B00100000000PJWO7,2026-04-06,11440,로얄빌딩,,5.0,1.0,6,2017-02-09
3998,2008193229774510872900000000,1144012400102580003,1144012400,서울특별시 마포구 연남동,258-3,37.56203908,126.92416089,YN_50000SQM_R05_C05,5,5,1,일반,04000,제2종근린생활시설,21.0,철근콘크리트구조,142.74,2008-12-10,480.94,241.0,14.34,59.23,199.56,100185292,N,B00100000000PJKGM,2026-04-06,11440,보나바시움(BONABASIUM),,6.0,0.0,6,2020-07-28
3804,2003192856044514156200000000,1144012400105730000,1144012400,서울특별시 마포구 연남동,573,37.56499443,126.91992770,YN_50000SQM_R07_C03,7,3,1,일반,02000,공동주택,21.0,철근콘크리트구조,12.6,2003-06-28,12.6,0.0,2.7,0.0,0.0,29846,N,B00100000000PJ2K8,2026-04-06,11440,코오롱하늘채아파트,경비실2,2.0,0.0,2,2017-11-06
3806,1971193048784514160700000000,1144012400102450063,1144012400,서울특별시 마포구 연남동,245-63,37.56499998,126.92210927,YN_50000SQM_R07_C04,7,4,1,일반,04000,제2종근린생활시설,11.0,벽돌구조,81.26,1971-06-12,149.29,0.0,0.0,0.0,0.0,28258,N,B00100000000PJEZZ,2026-04-06,11440,,,3.0,0.0,3,2017-02-08
3807,0000192788174514179500000000,1144012400103650031,1144012400,서울특별시 마포구 연남동,365-31,37.56501493,126.91915947,YN_50000SQM_R07_C03,7,3,1,일반,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,B00100000000PJ6F7,2026-04-06,11440,,,1.0,0.0,1,2014-09-15
3810,0000192798074514233500000000,1144012400103650026,1144012400,서울특별시 마포구 연남동,365-26,37.56506361,126.91927145,YN_50000SQM_R07_C03,7,3,1,일반,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,B00100000000PJ6B3,2026-04-06,11440,,,1.0,0.0,1,2014-09-15
3818,1990192636304514347200000000,1144012400104870241,1144012400,서울특별시 마포구 연남동,487-241,37.56516475,126.91744038,YN_50000SQM_R07_C02,7,2,1,일반,03000,제1종근린생활시설,11.0,벽돌구조,50.4,1990-06-04,162.86,0.0,0.0,0.0,0.0,29059,Y,B00100000000PJDNM,2026-04-06,11440,,,3.0,1.0,4,2021-08-06
3820,1970192838374514376900000000,1144012400103610033,1144012400,서울특별시 마포구 연남동,361-33,37.56519313,126.91972751,YN_50000SQM_R07_C03,7,3,1,일반,01000,단독주택,12.0,블록구조,47.11,1970-01-01,47.11,0.0,0.0,0.0,0.0,900000103,N,B00100000000PJ8C6,2026-04-06,11440,,,2.0,0.0,2,2014-09-15
3514,1970192740434510329500000000,1144012400104930031,1144012400,서울특별시 마포구 연남동,493-31,37.56154574,126.91862299,YN_50000SQM_R05_C03,5,3,1,일반,03000,제1종근린생활시설,12.0,블록구조,46.28,1970-09-02,46.28,0.0,0.0,0.0,0.0,29190,N,B00100000000PF5ZM,2026-04-06,11440,,,2.0,0.0,2,2017-02-08
3516,1989192860804510350900000000,1144012400105040024,1144012400,서울특별시 마포구 연남동,504-24,37.56156595,126.91998532,YN_50000SQM_R05_C03,5,3,1,일반,03000,제1종근린생활시설,21.0,철근콘크리트구조,85.32,1989-11-21,355.98,0.0,0.0,0.0,0.0,29217,N,B00100000000PJDQP,2026-04-06,11440,,,4.0,1.0,5,2017-02-11
3520,1971193226084510393800000000,1144012400102580014,1144012400,서울특별시 마포구 연남동,258-14,37.56160738,126.92411956,YN_50000SQM_R05_C05,5,5,1,일반,01000,단독주택,11.0,벽돌구조,63.14,1971-10-17,147.77,0.0,0.0,0.0,0.0,28384,N,B00100000000PIW6N,2026-04-06,11440,,,3.0,1.0,4,2017-02-08
3521,1996192832034510394100000000,1144012400104930012,1144012400,서울특별시 마포구 연남동,493-12,37.56160461,126.91965972,YN_50000SQM_R05_C03,5,3,1,일반,03000,제1종근린생활시설,21.0,철근콘크리트구조,64.87,1996-08-03,298.41,108.14,11.6,59.99,202.31,29179,N,B00100000000PJR5I,2026-04-06,11440,,,5.0,1.0,6,2017-02-08
3522,1987192706774510410600000000,1144012400104870111,1144012400,서울특별시 마포구 연남동,487-111,37.56161855,126.91824197,YN_50000SQM_R05_C03,5,3,1,일반,01000,단독주택,11.0,벽돌구조,0.0,1987-09-10,196.86,0.0,0.0,0.0,0.0,28984,Y,B00100000000PJAB7,2026-04-06,11440,,,3.0,1.0,4,2019-08-22
