구,동,숙소명,승인연도,위험도점수,위험점수_AHP,사각지대_위험도점수,fire_count_150m,target_damage_sum_천원,예상_화재발생확률,기대피해액_백만원,주변건물수,집중도,도로폭위험도,단속위험도,구조노후도
마포구,창전동,시크릿 온 하우스,2004,55.72127611967752,25.56,55.72127611967752,0,0.0,0.4128455353480454,0.0702999494358074,4,50.0,0.7,0.1910552367627092,0.1293
마포구,연남동,Cheshire,1987,55.710836915920105,51.18,55.710836915920105,6,1027.0,0.2290754116808141,0.0309002160656016,14,92.9,1.0,1.293603698203116,0.4254
마포구,공덕동,만리 848,1985,55.70757363443515,40.31,55.70757363443515,0,0.0,0.2787395593118942,0.0326242878245601,11,90.9,0.45,1.304320778160218,0.8374
마포구,신수동,벙커.K,1994,55.67603795247661,38.01,55.67603795247661,6,31795.0,0.3307751345175854,0.0429847957836192,12,83.3,1.0,0.2231435513142097,0.413
마포구,동교동,체크인서울,1993,55.67381535968634,36.37,55.67381535968634,14,9017.0,0.3181073274503196,0.0560322882524197,3,33.3,0.12,0.2602252262187416,0.4148
마포구,염리동,브리지 스테이 마포,1996,55.61067831144214,36.58,55.61067831144214,0,0.0,0.2876908216357865,0.0439803588780431,3,66.7,0.55,0.4453110166553641,0.4095
마포구,노고산동,시리,1990,55.56389212821095,19.21,55.56389212821095,5,837.0,0.6620043828936114,0.0912793303838074,7,71.4,0.35,2.652700106019045,0.42
마포구,신공덕동,르샤르망,1995,55.42279924174998,44.06,55.42279924174998,6,3482.0,0.3089737157215602,0.0554304614289413,3,33.3,0.12,0.1752040890250906,0.4113
마포구,성산동,Jamie House,1993,55.39702966202697,51.94,55.39702966202697,3,28846.0,0.187060698255118,0.0338534621952616,4,75.0,0.7,0.2088689235216166,0.4148
마포구,서교동,세린홍대스위트,1988,55.34667457362713,40.2,55.34667457362713,3,2682.0,0.3289017715204866,0.0465766793059888,16,56.2,0.7,0.0916303228459243,0.4236
마포구,합정동,버터하우스,1991,55.30499999999999,53.85,55.30499999999999,1,7028.0,0.1319894572749009,0.023001919561784,1,100.0,1.0,0.0,0.4183
마포구,서교동,하이데어,1993,55.30318562384874,47.45,55.30318562384874,3,1464.0,0.1817011624816376,0.0308130094632563,1,100.0,1.0,0.024938948347252,0.4148
마포구,합정동,합정해날,2009,55.300272865924704,37.92,55.300272865924704,2,23476.0,0.5931337315812796,0.0895855357376047,22,72.7,1.0,2.6288008294480694,0.1222
마포구,서교동,영가집,1993,55.17012912137719,26.13,55.17012912137719,12,39495.0,0.4449516811651303,0.0680906778359306,2,100.0,1.0,0.1053605156578263,0.4148
마포구,중동,THE COTILDA MAPO,1991,55.16690285676072,18.19,55.16690285676072,2,452.0,0.2841694383756513,0.0455896982379996,3,33.3,0.12,0.0108109161042156,0.4183
마포구,공덕동,모이재 스테이,1971,55.15592028995345,53.53,55.15592028995345,11,12095.0,0.2892580662496773,0.0320800585965114,26,76.9,0.55,0.9877496958563,0.869
마포구,동교동,동교의봄,1973,55.14276245920565,46.55,55.14276245920565,12,1644.0,0.3678161008295217,0.0482054757844268,16,81.2,0.85,1.0751920144600111,0.45
마포구,서교동,Sunny Guest House,1990,55.08157485683511,42.13,55.08157485683511,6,4089.0,0.36557002112074,0.0586996626378266,11,45.5,0.35,0.6545323444321657,0.42
마포구,상암동,스테이 네버랜드 DMC,2002,55.05415934372421,51.48,55.05415934372421,3,1781.0,0.2893026776991539,0.0559726024892174,9,33.3,0.55,0.0538246500137801,0.1322
마포구,서교동,무드하우스,1991,55.05126441441496,23.75,55.05126441441496,12,27613.0,0.5746670576186259,0.0684153989399714,15,86.7,1.0,0.6333113889492803,0.4183
마포구,서교동,코타로 하우스,1990,55.02175532301431,33.24,55.02175532301431,0,0.0,0.3255048056637815,0.0533149378282106,4,75.0,0.7,0.0050377940299571,0.42
마포구,망원동,코지 브릭하우스,1975,55.00672385439989,74.38,55.00672385439989,5,9742.0,0.1740919901954208,0.0237642452763091,26,88.5,1.0,2.099485785738491,0.4465
마포구,서교동,Mimi's house,1992,55.00431562802848,24.34,55.00431562802848,8,3441.0,0.5204116615419203,0.0655624205389087,12,83.3,0.85,0.8938178760220964,0.4165
마포구,아현동,메리골든스테이,1982,54.97126548226444,43.14,54.97126548226444,5,25699.0,0.6079202898700761,0.0713836143115242,33,69.7,1.0,1.4483297520393432,0.4342
마포구,창전동,스테이 홍대,1992,54.959684684684674,46.21,54.959684684684674,4,950.0,0.202135476117065,0.0337635027033031,2,100.0,1.0,0.0,0.4165
마포구,망원동,한강스테이,1992,54.959684684684674,69.45,54.959684684684674,0,0.0,0.0535550293274891,0.0100770784908647,2,100.0,1.0,0.0,0.4165
마포구,노고산동,시니 하우스,1992,54.92165915305159,25.76,54.92165915305159,2,1155.0,0.492546159626616,0.0795728752139267,8,50.0,0.7,0.2682639865946793,0.1465
마포구,동교동,가온,1993,54.902494137693466,34.72,54.902494137693466,16,61965.0,0.4514519430613948,0.0746911496669285,8,37.5,0.12,0.9953072721923794,0.4148
마포구,성산동,헬로 홍대,1995,54.88192291247677,62.53,54.88192291247677,1,6.0,0.0396107522793637,0.0062004926983296,2,100.0,1.0,0.0039292781398895,0.4113
마포구,성산동,라이터스 룸,2002,54.85105479203251,56.1,54.85105479203251,6,407.0,0.3339437351675329,0.061441606957376,11,63.6,0.7,1.9893832943341687,0.1322
마포구,서교동,JH HOUSE,1995,54.82898578237547,28.14,54.82898578237547,10,2150.0,0.5400322454849471,0.065500047997935,23,78.3,1.0,0.940243972896648,0.4113
마포구,연남동,사미스테이,1993,54.80713040790835,46.39,54.80713040790835,7,1134.0,0.2441252980264354,0.0326103828224233,16,87.5,1.0,0.7627955748497871,0.4148
마포구,서교동,라라 스페이스,1986,54.80289885470021,36.96,54.80289885470021,11,3552.0,0.4852655938019695,0.0620293985038123,16,87.5,0.85,1.6625477377480486,0.4272
마포구,노고산동,마포자이,2003,54.79741249446168,28.61,54.79741249446168,1,50.0,0.2327243255599172,0.0457452268235725,6,71.4,1.0,0.0,0.1308
마포구,연남동,Project 202,1995,54.77944945480081,63.84,54.77944945480081,22,4658.0,0.3128015326077749,0.047036035137249,18,77.8,0.7,2.163134577530328,0.4113
마포구,동교동,홍대스타일 게스트하우스,1974,54.7718597777466,47.7,54.7718597777466,10,1428.0,0.343102083106295,0.047492279665034,14,71.4,0.7,0.7524637577163648,0.4483
마포구,연남동,앨리스하우스,1971,54.76123190466324,65.58,54.76123190466324,3,23317.0,0.2529508022088695,0.0371680029697179,14,78.6,0.7,1.3605561200833702,0.4535
마포구,서교동,Sue-perb house,1994,54.75065122547371,26.49,54.75065122547371,8,3310.0,0.512558515196862,0.067627543521459,17,64.7,0.7,0.8142915639190336,0.413
마포구,성산동,이지멘션1,1993,54.72971774464758,70.2,54.72971774464758,1,1084.0,0.1633855093954029,0.0263821193914236,11,81.8,0.7,1.5032021231974189,0.4148
마포구,서교동,KING HOUSE,1994,54.72666721318086,46.51,54.72666721318086,17,3392.0,0.5690533553853433,0.0887640744431472,12,83.3,0.85,2.7782544597754586,0.1436
마포구,노고산동,신촌유랑,1986,54.72590056882544,35.42,54.72590056882544,5,10452.0,0.7781955614987767,0.1048207204643499,25,52.0,0.35,2.980228087018026,0.4272
마포구,서교동,드림컴포트,1995,54.72508774854517,24.69,54.72508774854517,7,7742.0,0.4833086340931835,0.0730086348659328,4,100.0,1.0,0.2129911798501917,0.4113
마포구,동교동,모노홈 스튜디오,1962,54.7237001228866,51.29,54.7237001228866,10,6574.0,0.3514638438530922,0.0431885784776489,20,85.0,1.0,0.6549259677397475,0.4694
마포구,합정동,스테이 로뎀 (안),2002,54.69962327019696,37.21,54.69962327019696,1,11.0,0.7550534578154816,0.139002762182024,2,50.0,0.18,2.882403588246988,0.1322
마포구,성산동,코너빌리지,1967,54.68156873864045,54.89,54.68156873864045,6,1114.0,0.3238768870069001,0.0453190711550752,5,100.0,0.7,1.9559829818436083,0.4606
마포구,동교동,킴스 하우스,1994,54.6478233647068,48.73,54.6478233647068,10,2939.0,0.2269073825023881,0.0249045861990848,28,92.9,1.0,0.8823891801984737,0.6824
마포구,연남동,시스앤브로 하우스,1974,54.63021311169415,64.02,54.63021311169415,4,23245.0,0.1670846894408915,0.0226377677821686,16,100.0,1.0,1.5686159179138452,0.4483
마포구,상수동,슈기 BNB,1997,54.62518875140415,46.53,54.62518875140415,15,11083.0,0.6322806734686175,0.0926906929284323,20,90.0,1.0,3.490428515390098,0.1394
마포구,합정동,King kong dae 7,1988,54.62339261850197,45.22,54.62339261850197,1,11.0,0.5433007501891778,0.0656216685097831,26,92.3,1.0,2.4423470353692043,0.4236
마포구,서교동,Crystal House,1992,54.57939339969301,51.13,54.57939339969301,11,59881.0,0.3184750031833042,0.0373596221629467,25,96.0,1.0,1.6777571564115776,0.5515
마포구,대흥동,에이비썸머홀리데이,1974,54.56856063464297,70.91,54.56856063464297,8,8417.0,0.1288954895471507,0.0190250482486142,15,80.0,0.85,0.5866913745407042,0.4483
마포구,신수동,게스트하우스 하하네,1993,54.526550710048106,45.78,54.526550710048106,3,226.0,0.27729878873193,0.0472087893786839,2,100.0,0.85,0.8141928618511451,0.4148
마포구,성산동,코너하우스,1967,54.522274946159655,56.04,54.522274946159655,6,1114.0,0.3392586515463504,0.0471471627189326,6,100.0,0.7,2.024827364207116,0.4606
마포구,상수동,무드하우스 2호점,1992,54.51230701803296,56.7,54.51230701803296,4,1297.0,0.4258839991750958,0.0538874681007379,27,100.0,1.0,3.2809112157876537,0.4165
마포구,연남동,스테이. 노멀띵스,1991,54.46524914117602,77.54,54.46524914117602,1,1084.0,0.0751631412722457,0.0111706817198846,19,89.5,1.0,1.1844389933544268,0.4183
마포구,염리동,더 하이드아웃 빌라 홍대,1968,54.45134701579941,37.5,54.45134701579941,2,31.0,0.3459191870724926,0.0480952171262978,4,75.0,0.55,0.4608152031913293,0.4588
마포구,연남동,모노하우스 5호점,1969,54.440015153252666,82.5,54.440015153252666,9,1706.0,0.2164090072731319,0.0329658178747969,13,92.3,0.7,2.292700333761504,0.457
마포구,연남동,홍대온스테이,1973,54.40413483906745,62.92,54.40413483906745,5,33452.0,0.142144714127652,0.0194173843816598,16,93.8,1.0,0.8957534085254056,0.45
마포구,망원동,한강파크 하우스,1990,54.387387387387385,71.45,54.387387387387385,0,0.0,0.0538957543283231,0.010055671910387,4,100.0,1.0,0.0,0.42
마포구,도화동,에이치스테이,2004,54.370996001084585,37.43,54.370996001084585,1,20.0,0.3707462408901316,0.0692539400784876,6,33.3,0.45,0.0181823190831904,0.1293
마포구,도화동,페이보 마포,2001,54.36965494319587,33.17,54.36965494319587,4,1137.0,0.5332771002584872,0.0964792860428929,5,40.0,0.35,1.1137870866873447,0.1337
마포구,동교동,빙고 연남 루프탑,1991,54.35721608484694,63.39,54.35721608484694,22,45906.0,0.2503028693628339,0.0378921102384096,16,75.0,0.7,1.393904221434032,0.4183
마포구,서교동,오아시스 홍대,1995,54.30536490845179,43.93,54.30536490845179,3,1454.0,0.2256841367917109,0.0302509087990308,17,82.4,1.0,0.245122458032985,0.4113
마포구,상수동,단밤스테이,2014,54.30457011786003,40.24,54.30457011786003,10,3579.0,0.4370122457416149,0.0563502172015999,21,100.0,1.0,2.6390573296152584,0.3778
마포구,동교동,JS house2,1997,54.3000656348178,58.81,54.3000656348178,21,33206.0,0.2814622251892175,0.051759457724654,10,60.0,0.7,1.2286654169163074,0.1394
마포구,연남동,바투 스테이,1989,54.292981617842216,47.01,54.292981617842216,7,885.0,0.2883754856536835,0.0374889010480318,20,85.0,1.0,0.814929494406247,0.4218
마포구,연남동,정 스테이,1996,54.24423776835656,57.15,54.24423776835656,8,5304.0,0.147693061936462,0.0235938000751518,14,64.3,0.7,0.1630106118808672,0.4095
마포구,연남동,버즈네스트,1970,54.2417820177546,64.83,54.2417820177546,3,23317.0,0.2634677516890463,0.0382727415150886,15,80.0,0.7,1.3838323163801156,0.4553
마포구,동교동,YAB Guest House,1991,54.194710629750944,48.38,54.194710629750944,4,2245.0,0.2130220605038268,0.0285946814878456,17,88.2,1.0,0.6692528603605092,0.4183
마포구,창전동,Garden House,1993,54.19184991656845,33.52,54.19184991656845,8,5301.0,0.3220339836502363,0.0451035530070519,8,75.0,0.7,0.2336148511815051,0.4148
마포구,동교동,서울 라이프 홍대,1995,54.13534093204749,36.95,54.13534093204749,11,7119.0,0.3429444363473691,0.043905600108333,17,88.2,1.0,0.6945351058347934,0.4113
마포구,창전동,Dave's 93,2003,54.10959399329348,22.41,54.10959399329348,1,138.0,0.5204127256395211,0.0836814287187036,3,66.7,0.7,0.8397506547518208,0.1308
마포구,신공덕동,데이오프모드홈,2023,54.05754996444231,37.39,54.05754996444231,5,916.0,0.4022279835953591,0.0785468172456258,2,50.0,0.45,1.0326543208763124,0.1022
마포구,창전동,스테이 뤼느,1989,54.039562841530056,21.09,54.039562841530056,0,0.0,0.2956678673808354,0.0495202835923377,1,84.5,0.7,0.0,0.4218
마포구,노고산동,멜로우 스테이 2호점,1999,54.03070042843808,31.06,54.03070042843808,3,8627.0,0.8346500165451909,0.1215340945793612,29,51.7,0.7,3.0241702088745246,0.1365
마포구,상수동,상수 아뜰리에,2001,53.97698024100247,45.18,53.97698024100247,2,475.0,0.5238816567654989,0.0834869522428302,14,85.7,0.85,3.0155349008501706,0.1337
마포구,염리동,지안네이쳐,2021,53.97631719763052,59.62,53.97631719763052,3,411.0,0.4822396370096244,0.0905875760765273,31,9.7,0.55,0.7052685410922901,0.105
마포구,성산동,홍대 스테이,1996,53.95108492712861,38.25,53.95108492712861,5,9909.0,0.3677029261336837,0.0467562003624661,19,89.5,1.0,1.0222809704747056,0.4095
마포구,합정동,Sogni d'oro,1977,53.94639894845732,44.63,53.94639894845732,3,2219.0,0.7465498143159418,0.0827200977321846,35,94.3,1.0,3.4339872044851463,0.443
마포구,서교동,디자인 스테이 합정,2005,53.932908142218494,17.27,53.932908142218494,10,32462.0,0.6422222428486769,0.0957232840294937,10,70.0,0.85,1.0626186860202045,0.1279
마포구,서교동,나루게스트하우스,1975,53.9269175337615,39.31,53.9269175337615,19,55648.0,0.6829406270228737,0.0765537837889401,26,92.3,1.0,1.9666177793828028,0.4465
마포구,망원동,STUDIO ARCH,1992,53.90159276224967,62.38,53.90159276224967,5,50198.0,0.3313968103987474,0.04874034709235,18,83.3,0.7,2.2348489767309467,0.4165
마포구,연남동,미로 게스트하우스,1995,53.897858787282296,66.04,53.897858787282296,16,3449.0,0.1400097019530832,0.0197740173151981,20,100.0,1.0,2.07409942911919,0.4113
마포구,동교동,우와 게스트하우스,1973,53.89074295128024,61.35,53.89074295128024,6,2744.0,0.2537581883320053,0.040449169184528,14,85.7,1.0,1.690505735522882,0.1737
마포구,대흥동,아라베스크,1959,53.886948602027815,61.29,53.886948602027815,10,4649.0,0.3101531697416802,0.0277375895660506,42,88.1,1.0,0.4889123963352756,0.8961
마포구,서교동,블랙 게스트하우스,1990,53.865357461291055,40.15,53.865357461291055,1,371.0,0.2841597172736004,0.0363494425643821,9,88.9,0.7,0.4515258814846989,0.5554
마포구,연남동,나로하우스,1977,53.86470025729384,58.49,53.86470025729384,4,1309.0,0.1560504470810381,0.0210828440665092,19,84.2,1.0,0.2585739882937102,0.443
마포구,서교동,Bliss penthouse,1994,53.85064759510576,48.66,53.85064759510576,16,60389.0,0.4694209289126604,0.0580540913412442,27,92.6,1.0,2.345586528987233,0.413
마포구,동교동,엘라 게스트하우스,1989,53.82336543142162,42.5,53.82336543142162,8,6401.0,0.3920328436579153,0.0488723576626583,19,89.5,1.0,0.8754687373538999,0.4218
마포구,합정동,소소당 합정,1990,53.79109437306159,44.2,53.79109437306159,0,0.0,0.0886917655364784,0.016044740815997,12,90.6,1.0,0.0,0.42
마포구,아현동,머무룸,1993,53.77212463212193,45.3,53.77212463212193,3,2913.0,0.2393055036898854,0.0409401677031658,1,100.0,0.85,0.3421702577358506,0.4148
마포구,창전동,휴고 하우스,1966,53.76861689558411,30.53,53.76861689558411,0,0.0,0.2784241918365316,0.0459018031403003,4,84.5,0.7,0.0,0.4623
마포구,망원동,The Haru House,1997,53.75742187236723,61.95,53.75742187236723,5,3866.0,0.3353347623567482,0.0496289459789992,20,80.0,0.7,2.215829765167254,0.4077
마포구,연남동,빅베어하우스,1975,53.75277336890635,52.54,53.75277336890635,8,1228.0,0.3354662059397074,0.0465745228969376,10,90.0,0.7,1.4413102263317756,0.4465
마포구,연남동,마이 딥 포레스트,2008,53.725344738615455,40.22,53.725344738615455,7,1134.0,0.3160731919287224,0.0561261986542246,7,57.1,0.7,0.410914712875729,0.1237
마포구,대흥동,이화당,1970,53.717087354949086,75.38,53.717087354949086,9,8778.0,0.2899767279466439,0.0370116599680949,47,59.6,1.0,1.7743677265161857,0.4553
마포구,합정동,언더 클라우드,1986,53.71284806150641,45.17,53.71284806150641,4,1317.0,0.5526543320973633,0.0689066700220093,22,90.9,0.85,2.323787300644649,0.4272
마포구,합정동,스테이55,1993,53.70442770639492,35.34,53.70442770639492,1,11.0,0.1410157794060838,0.0245486972386774,12,90.6,1.0,0.0,0.4148
마포구,노고산동,스테이 업 데즐링,1989,53.68370541113083,38.23,53.68370541113083,5,2582.0,0.5449756758891847,0.0836207287691795,21,23.8,0.12,0.9760099665757772,0.4218
마포구,동교동,구름,1989,53.65113656063317,40.11,53.65113656063317,6,6195.0,0.3444888783778084,0.0476022904722912,7,85.7,0.7,0.7719070144205926,0.4218
마포구,창전동,아이린 홈,1991,53.65040149050478,25.25,53.65040149050478,2,147.0,0.67928040450664,0.0951164274483564,6,100.0,1.0,1.9534008207844709,0.148
마포구,연남동,더드 하우스,1992,53.64976306095465,58.28,53.64976306095465,4,24222.0,0.2210660608518275,0.0313977588926841,16,87.5,0.85,1.2324168680174563,0.4165
마포구,동교동,홍대 연트럴파크 게스트하우스,1993,53.64950427756786,29.93,53.64950427756786,2,1032.0,0.3595585695279472,0.0491807113900254,6,83.3,0.7,0.4665253648694107,0.4148
마포구,연남동,수리르스테이,1994,53.63632165766329,44.18,53.63632165766329,7,950.0,0.5130391910539452,0.1031073280473937,4,25.0,0.12,0.7442765270825495,0.1436
마포구,서교동,굿데이하우스,2005,53.62455792740612,27.01,53.62455792740612,2,170.0,0.700012602405519,0.1129476313956426,11,63.6,0.55,2.472626165156488,0.1279
마포구,합정동,리버사이드망원정,1996,53.61609437306159,43.91,53.61609437306159,0,0.0,0.0798317508129076,0.0146664009150411,12,90.6,1.0,0.0,0.4095
마포구,연남동,Maru Stay,1992,53.61034665478163,54.47,53.61034665478163,5,446.0,0.1869264755937712,0.0253476116827013,21,85.7,1.0,0.7551209400966783,0.4165
마포구,망원동,STARSTAY,1997,53.58949701032676,74.86,53.58949701032676,3,864.0,0.0595059416670449,0.0089966621544468,22,81.8,1.0,0.5971325273203567,0.4077
마포구,서교동,벙크2 게스트하우스,1990,53.58178091266029,47.32,53.58178091266029,5,2848.0,0.2600249550850576,0.0338376323645404,18,83.3,1.0,0.0823709974331275,0.42
마포구,서교동,벙크게스트하우스,1990,53.58178091266029,47.32,53.58178091266029,5,2848.0,0.2600249550850576,0.0338376323645404,18,83.3,1.0,0.0823709974331275,0.42
마포구,합정동,로스터블록,1991,53.55693141982015,49.39,53.55693141982015,5,18316.0,0.6404829102431637,0.082946048117213,18,100.0,0.7,3.5795427900764705,0.4183
마포구,합정동,예성 게스트하우스,1991,53.528375261257885,46.36,53.528375261257885,5,18316.0,0.5738611151498196,0.0755528584923584,17,94.1,0.7,2.894332159112261,0.4183
마포구,성산동,하루안 스테이,1990,53.457893221102594,61.2,53.457893221102594,8,8095.0,0.2817594393050652,0.0418722445857961,24,66.7,0.7,1.3471523850242462,0.42
마포구,동교동,스테이 에스제이,1988,53.41278342425303,43.86,53.41278342425303,9,2401.0,0.3293572566902502,0.0417307161161938,18,94.4,1.0,0.98498726316039,0.4236
마포구,망원동,Mangwon Smile house,1991,53.39738271660843,50.07,53.39738271660843,6,32792.0,0.3441709600394584,0.0394155157271052,28,92.9,1.0,1.2785836681171108,0.5535
마포구,연남동,주니스 게스트하우스,1991,53.36381255240264,70.97,53.36381255240264,7,3340.0,0.112130233782838,0.0159177382784355,27,77.8,1.0,0.753578919744863,0.4183
마포구,서교동,HAN HOME,1992,53.29342247225267,45.25,53.29342247225267,5,2848.0,0.230798314604512,0.0303845878360916,16,87.5,1.0,0.0823709974331275,0.4165
마포구,동교동,lan house,1984,53.27662976953533,47.27,53.27662976953533,20,158184.0,0.3461123216232507,0.0478750155756236,14,78.6,0.7,0.8731512392135374,0.4307
마포구,망원동,Mapo;rest Stay,1996,53.24182550819947,77.72,53.24182550819947,3,294.0,0.0547730026028175,0.0082896498504823,14,100.0,1.0,0.963066796671886,0.4095
마포구,동교동,Haoguesthouse,2020,53.23786469861383,16.29,53.23786469861383,1,15.0,0.4527165365169449,0.07532245625557,5,60.0,0.7,0.3062584580247163,0.1065
마포구,신공덕동,코지 네스트 공덕,1996,53.23303065051136,40.37,53.23303065051136,4,269.0,0.1956084422609114,0.0365867696572612,2,95.2,0.7,0.841200280519085,0.4095
마포구,연남동,아이브이 게스트하우스,1995,53.14445153777583,63.17,53.14445153777583,10,3079.0,0.0999970885487129,0.0143439921216529,21,85.7,1.0,0.5877866649021191,0.4113
마포구,연남동,하이네 하우스,1996,53.12871968099796,55.75,53.12871968099796,6,825.0,0.1714329887204537,0.0234574002624088,27,74.1,1.0,0.3800071754126524,0.4095
마포구,창전동,옐로우버터하우스,1993,53.12166087506793,36.16,53.12166087506793,8,5301.0,0.30617924024566,0.0426287832945432,6,83.3,0.7,0.2336148511815051,0.4148
마포구,연남동,J-Park Story,1996,53.08950651239087,64.9,53.08950651239087,7,5179.0,0.0881290634055173,0.0127654070906823,21,81.0,1.0,0.1518060128680041,0.4095
마포구,서교동,문하우스,1990,53.00353054320617,47.68,53.00353054320617,5,1922.0,0.2803851129639025,0.0324649748232017,21,95.2,1.0,0.3248610756935349,0.5554
마포구,합정동,시티 오아시스 합정점,1991,52.99815609261497,44.96,52.99815609261497,5,18669.0,0.5625561093772449,0.0699473397305072,20,100.0,0.85,2.618438042412523,0.4183
마포구,성산동,가든하우스,1973,52.99688134775021,68.87,52.99688134775021,3,2141.0,0.0693414317039726,0.0105566352812537,3,100.0,0.85,0.0194937946810011,0.45
마포구,서교동,어반포레스트,1989,52.994023973420326,27.44,52.994023973420326,9,3754.0,0.5414706384050256,0.0662048251972096,16,87.5,0.85,0.9040954587803368,0.4218
마포구,합정동,Rich Stay,1993,52.98890612166184,45.38,52.98890612166184,4,1317.0,0.6051041992658511,0.0710294488828801,29,96.6,1.0,2.592051287239328,0.4148
마포구,연남동,단아,2012,52.973898718479504,48.91,52.973898718479504,4,23318.0,0.3118657841734543,0.0448537027543982,17,76.5,0.55,1.354651421358632,0.513
마포구,서교동,Fave stay #2,1993,52.97166266830591,50.95,52.97166266830591,11,59881.0,0.3972418270117506,0.0496404085505995,25,96.0,1.0,1.973660062008216,0.4148
마포구,상수동,스프링 라이트 게스트 하우스,1991,52.95589134599828,45.44,52.95589134599828,11,3652.0,0.4921448843271827,0.0733057133529164,14,100.0,1.0,2.760009940032921,0.148
마포구,서교동,Homi house,1995,52.947581294150346,49.2,52.947581294150346,15,59914.0,0.4319649619510086,0.0535635904377824,26,96.2,1.0,2.1459903514386,0.4113
마포구,연남동,소쥬2,1969,52.94705197625219,51.56,52.94705197625219,7,806.0,0.3435277389340381,0.0420968719544807,20,100.0,1.0,1.3184717647811297,0.457
마포구,연남동,화이트브라운,1990,52.93194029104965,47.14,52.93194029104965,7,885.0,0.3001276069414456,0.0383649381859613,19,94.7,1.0,0.9655491704609476,0.42
마포구,동교동,HAN 게스트 하우스,1989,52.90802417040131,40.44,52.90802417040131,6,6195.0,0.3500603038317532,0.0478973819844448,8,87.5,0.7,0.7458977459454743,0.4218
마포구,동교동,이안 뱃 스테이,1991,52.90223459618052,39.51,52.90223459618052,7,6289.0,0.3907699829843037,0.0530804587170842,12,83.3,0.7,0.9458495341156994,0.4183
마포구,서교동,호영하우스,1993,52.89728548246266,43.58,52.89728548246266,2,1677.0,0.3946295669604686,0.048938897231853,16,100.0,1.0,1.0503270475086477,0.4148
마포구,서교동,제니하우스,1995,52.89513712537666,43.42,52.89513712537666,6,8613.0,0.3984817768719979,0.0523006355465868,22,81.8,0.85,1.2570826296398845,0.4113
마포구,연남동,말랑홈_핑크,1995,52.87729105167377,52.55,52.87729105167377,4,1309.0,0.1635975241157156,0.0214125503052097,20,85.0,0.85,0.2711527705005703,0.5458
마포구,동교동,플러하우스,1988,52.867376149153145,36.64,52.867376149153145,1,15.0,0.3335287033286751,0.0542027466397785,6,83.3,0.7,0.0566953436765452,0.4236
마포구,망원동,망원 담다,1991,52.8634992098427,51.08,52.8634992098427,9,2319.0,0.2534748029320333,0.0298039174707475,28,89.3,1.0,0.7174962095702317,0.5535
마포구,동교동,마포달빛,1991,52.86082513839882,35.07,52.86082513839882,1,15.0,0.3431814044460199,0.0557678201777176,6,83.3,0.7,0.0927817334509661,0.4183
마포구,연남동,소울타운,2007,52.854410867519896,47.96,52.854410867519896,5,1313.0,0.1560003150108447,0.0196482335984573,21,95.2,1.0,0.5002783934923276,0.5226
마포구,연남동,seven house,1993,52.84950243554994,56.8,52.84950243554994,3,1308.0,0.2218078703919893,0.031246858876932,17,88.2,0.85,1.0942311206525468,0.4148
마포구,망원동,밍글스,1994,52.847252990695615,64.32,52.847252990695615,2,6655.0,0.2471279003184129,0.0477178777904234,2,50.0,0.18,0.0,0.413
마포구,동교동,듀이하우스,1988,52.82888033813149,60.18,52.82888033813149,20,4629.0,0.35907253265022,0.0661272542755374,4,50.0,0.12,0.5893286852539343,0.4236
마포구,연남동,란 스테이,1970,52.819742079782095,81.87,52.819742079782095,16,4925.0,0.1243205802740915,0.0169560093677524,25,96.0,1.0,1.60878195963918,0.4553
마포구,동교동,Da Young House,1991,52.81930406006168,43.12,52.81930406006168,8,6401.0,0.4026583673692545,0.0496577198375714,21,90.5,1.0,0.8268521692269142,0.4183
마포구,연남동,연남 호토 레지던스,1990,52.77962500634001,57.74,52.77962500634001,7,33492.0,0.1497263471063315,0.0204574739103046,19,89.5,1.0,0.4281565193102351,0.42
마포구,연남동,메모리 메종 연남점,1975,52.762066971354606,67.21,52.762066971354606,4,23344.0,0.1652463623079749,0.0220164834916704,22,95.5,1.0,1.1854414997040523,0.4465
마포구,망원동,더 피크닉 스테이,1992,52.75247747747747,86.4,52.75247747747747,1,445.0,0.028818988896865,0.0055924866912108,9,100.0,1.0,0.0,0.4165
마포구,성산동,MW STAY,1992,52.73776074614598,60.76,52.73776074614598,8,8095.0,0.2839345476698265,0.0420077196323963,24,70.8,0.7,1.4258557188517011,0.4165
마포구,서교동,L3 게스트하우스,1974,52.69538670744311,46.46,52.69538670744311,12,203998.0,0.5544942929639757,0.0638805856381318,25,96.0,1.0,1.6053893239081,0.4483
마포구,서교동,YONG HOUSE,1991,52.64129599598147,44.98,52.64129599598147,10,4570.0,0.2578303932734675,0.0430107107395482,7,71.4,0.85,0.0540672212702757,0.148
마포구,상수동,홍스 하우스,1986,52.63023612804568,55.27,52.63023612804568,4,1297.0,0.5811399213983747,0.072302223908009,29,100.0,0.85,3.6428355156125294,0.4272
마포구,성산동,르하임,1999,52.60795850694452,61.43,52.60795850694452,5,523.0,0.2691997866714651,0.0405358273112765,20,80.0,0.7,1.7343694398688312,0.4042
마포구,연남동,맞이,1997,52.57241333417869,54.64,52.57241333417869,3,23416.0,0.2198551941401429,0.0359747365951587,16,81.2,1.0,1.2324168680174563,0.1394
