X좌표,Y좌표,대지위치,시군구코드,법정동코드,대지구분코드,번,지,사업장명,관리건축물대장PK,도로명대지위치,연면적(㎡),구조코드,기타구조,주용도코드,기타용도,지상층수,지하층수,사용승인일,허가일,승용승강기수,비상용승강기수,내진설계적용여부,소방청_매칭상태,소방청_스프링클러(AV)설치여부,소방청_간이스프링클러(AV)설치여부,소방청_대상물명,소방청_지번주소_매칭,소방청_도로명주소_매칭,소방청_매칭방식,소방청_매칭점수,용적률,건폐률,고유단속지점수_50m,로그_주변대비_상대위험도_고유단속지점_50m,원본행번호,필지키,주변건물수_50m,주변_사용승인일유효건물수_50m,주변_사용승인일유효률_50m,주변_노후건물수_30년이상_50m,주변_노후건물비율_30년이상_50m,주변_초노후건물수_50년이상_50m,주변_초노후건물비율_50년이상_50m,주변_평균건물연한_50m,주변_중위건물연한_50m,주변_최대건물연한_50m,주변_평균사용승인연도_50m,주변_연면적합계_m2_50m,주변_노후연면적비율_30년이상_50m,주변_초노후연면적비율_50년이상_50m,최근접_노후건물거리_30년이상_m_50m,최근접_초노후건물거리_50년이상_m_50m,주변건물수_100m,주변_사용승인일유효건물수_100m,주변_사용승인일유효률_100m,주변_노후건물수_30년이상_100m,주변_노후건물비율_30년이상_100m,주변_초노후건물수_50년이상_100m,주변_초노후건물비율_50년이상_100m,주변_평균건물연한_100m,주변_중위건물연한_100m,주변_최대건물연한_100m,주변_평균사용승인연도_100m,주변_연면적합계_m2_100m,주변_노후연면적비율_30년이상_100m,주변_초노후연면적비율_50년이상_100m,최근접_노후건물거리_30년이상_m_100m,최근접_초노후건물거리_50년이상_m_100m
203432.384077556,443386.123021496,서울특별시 강남구 역삼동 798-27번지,11680,10100,0,798,27,루프 서울 바이 아늑 서울 강남 1,10241100259431,서울특별시 강남구 도곡로23길 7 (역삼동),574.24,21.0,철근콘크리트구조,15000,관광숙박시설(호스텔),6,0,20161116.0,20160314.0,1,0,1.0,불일치,,,,,,,,119.71,24.99,6,0.0468835858988504,1369,1168010100107980027,8,5,0.625,5,1.0,0,0.0,33.22655715263518,32.544832306639286,38.5242984257358,1992.2,25187.67,1.0,0.0,33.7220286007632,,28,21,0.75,13,0.6190476190476191,0,0.0,30.41426289886249,30.297056810403834,42.340862422997944,1995.095238095238,78271.013,0.79981716858577,0.0,33.7220286007632,
202621.737502216,443605.981492176,서울특별시 강남구 역삼동 831-31번지,11680,10100,0,831,31,유에이치스위트 더강남,1000000000000001443908,서울특별시 강남구 역삼로1길 20 (역삼동),1999.83,21.0,철근콘크리트구조,15000,숙박시설(생활숙박시설),11,2,20230314.0,20210305.0,1,0,1.0,불일치,,,,,,,,473.74,48.25,22,0.1621188494764351,1370,1168010100108310031,9,9,1.0,3,0.3333333333333333,0,0.0,25.47661419119325,23.38672142368241,42.30800821355236,2000.0,129024.151,0.22802606932092895,0.0,2.9848175098449925,,24,18,0.75,5,0.2777777777777778,0,0.0,23.150353639060004,19.926078028747433,42.30800821355236,2002.5555555555557,265554.52,0.13304198324321498,0.0,2.9848175098449925,
203716.938085702,444579.034008591,서울특별시 강남구 역삼동 701-1번지,11680,10100,0,701,1,역삼아르누보씨티호텔앤레지던스,10241100183134,서울특별시 강남구 언주로 506 (역삼동),21431.69,21.0,철근콘크리트구조,14000,"오피스텔,근린생활시설,숙박시설",18,7,20080526.0,20020322.0,2,1,1.0,주소만일치,Y,N,역삼아르누보씨티,서울특별시 강남구 역삼동 701-1번지,서울특별시 강남구 언주로 506 (역삼동),exact_name_gu_dong,100.0,798.91,49.24,347,1.3286652482832542,1371,1168010100107010001,5,2,0.4,0,0.0,0,0.0,26.12867898699521,26.12867898699521,28.301163586584533,1999.5,43466.458,0.0,0.0,,,52,39,0.75,17,0.4358974358974359,1,0.02564102564102564,28.537741975113633,24.09034907597536,50.652977412731005,1997.179487179487,135307.945,0.12541842978991366,0.013004853484398126,51.09775898321027,81.20012895906508
203376.74844496,444292.694242741,서울특별시 강남구 역삼동 718-11번지,11680,10100,0,718,11,서울인바이더디자이너스,10241100206727,서울특별시 강남구 테헤란로28길 3-4 (역삼동),1999.3,21.0,철근콘크리트구조,15000,숙박시설,11,2,20110713.0,20091130.0,1,0,1.0,이름+주소일치,Y,N,서울인바이더디자이너스(구.블루밍하우스),서울특별시 강남구 역삼동 718-11번지,서울특별시 강남구 테헤란로28길 3-4 (역삼동),hospitality_exact_name_gu_dong,100.0,558.75,58.43,95,0.5653138090500605,1372,1168010100107180011,12,10,0.8333333333333334,6,0.6,0,0.0,31.93538672142368,33.23477070499658,42.507871321013006,1993.9,23881.539999999997,0.36675482401888654,0.0,18.536597278436457,,44,39,0.8863636363636364,20,0.5128205128205128,0,0.0,30.33405289668124,32.709103353867214,48.16427104722793,1995.3589743589744,124981.18999999999,0.6293699075836934,0.0,18.536597278436457,
202750.795136641,444009.713205256,서울특별시 강남구 역삼동 823-50번지,11680,10100,0,823,50,구도 컬렉티브 강남,1000000000000002503581,서울특별시 강남구 테헤란로8길 11-5 (역삼동),1999.9,21.0,철근콘크리트구조,15000,"일반숙박시설, 생활숙박시설, 근린생활시설",13,2,20231019.0,20220215.0,1,0,0.0,불일치,,,,,,,,705.77,59.48,243,1.0797692008666298,1373,1168010100108230050,12,10,0.8333333333333334,3,0.3,0,0.0,27.684873374401093,28.095824777549623,38.62286105407255,1997.9,9085.73,0.36511430561991165,0.0,8.819451929865867,,62,56,0.9032258064516129,25,0.44642857142857145,2,0.03571428571428571,29.58565561748313,28.88021902806297,51.175906913073234,1996.0892857142858,107456.89,0.17245715933152356,0.004364447919533126,8.819451929865867,76.53401895931059
202740.505,444005.76,서울특별시 강남구 역삼동 823-5번지,11680,10100,0,823,5,구도 컬렉티브 강남,1000000000000002503519,서울특별시 강남구 테헤란로8길 11-3 (역삼동),1999.9,21.0,철근콘크리트구조,15000,일반숙박시설,13,2,20231019.0,20220215.0,1,0,0.0,불일치,,,,,,,,706.05,59.5,253,1.1065804583172865,1374,1168010100108230005,12,10,0.8333333333333334,2,0.2,0,0.0,25.985215605749488,25.60848733744011,38.62286105407255,1999.6,11157.32,0.23827137699734344,0.0,16.752248473935122,,60,56,0.9333333333333333,25,0.44642857142857145,2,0.03571428571428571,29.823115283074213,29.297741273100616,51.175906913073234,1995.857142857143,148323.15,0.1402120302865736,0.00316194741009748,16.752248473935122,76.96240005901154
201604.241620989,446494.690970651,서울특별시 강남구 신사동 505-4번지,11680,10700,0,505,4,리츠,1024111712,서울특별시 강남구 도산대로1길 61 (신사동),1386.68,21.0,철근콘크리트조,15000,숙박시설,4,1,19811106.0,,1,0,0.0,주소만일치,N,N,리츠모텔(구.로즈모텔),서울특별시 강남구 신사동 505-4번지,서울특별시 강남구 도산대로1길 61 (신사동),hospitality_fuzzy_name_address,14.45,183.88,45.97,101,0.5108256237659907,1375,1168010700105050004,21,19,0.9047619047619048,13,0.6842105263157895,1,0.05263157894736842,30.03796966749522,31.06365503080082,53.776865160848736,1995.578947368421,66278.22,0.5564054073872231,0.010698235408253268,7.2045791677479505,44.03078325261382,53,46,0.8679245283018868,33,0.717391304347826,1,0.021739130434782608,31.93375591465047,33.46611909650924,53.776865160848736,1993.7391304347825,92914.59000000001,0.48259675902352894,0.007631309571510781,7.2045791677479505,44.03078325261382
203475.439597148,444287.116797865,서울특별시 강남구 역삼동 718-29번지,11680,10100,0,718,29,뉴성심장,102415870,서울특별시 강남구 테헤란로34길 10 (역삼동),1298.5,21.0,철근콘크리트조 연와조,15000,근린생활시설 숙박시설 주거시설,6,1,19791023.0,,1,0,0.0,주소만일치,N,N,뉴성심장여관,서울특별시 강남구 역삼동 718-29번지,서울특별시 강남구 테헤란로34길 10 (역삼동),hospitality_fuzzy_name_address,14.53,334.52,61.23,338,1.309413316783933,1376,1168010100107180029,15,14,0.9333333333333333,4,0.2857142857142857,0,0.0,27.992959812261667,24.521560574948666,47.67967145790554,1997.7857142857142,27030.420000000002,0.14342211478770955,0.0,16.75511734534009,,51,45,0.8823529411764706,20,0.4444444444444444,1,0.022222222222222223,30.64476386036961,26.313483915126625,50.8062970568104,1995.0444444444445,69412.57999999999,0.38759760838741336,0.005197040651708957,16.75511734534009,52.193970575264004
203169.29319848,447241.365471181,서울특별시 강남구 신사동 641-1번지,11680,10700,0,641,1,프린세스호텔,1024118752,서울특별시 강남구 압구정로46길 17 (신사동),1928.05,21.0,철근콘크리트조,15000,숙박시설 근린생활시설,6,1,19821206.0,,0,0,0.0,이름+주소일치,N,N,프린세스호텔,서울특별시 강남구 신사동 641-1번지,서울특별시 강남구 압구정로46길 17 (신사동),fuzzy_name_address,13.33,241.18,46.97,10,0.0639195177132874,1378,1168010700106410001,5,5,1.0,1,0.2,0,0.0,30.404928131416842,25.489390828199863,49.78507871321013,1995.4,2868.58,0.10718195065154187,0.0,40.28899162284453,,45,40,0.8888888888888888,12,0.3,4,0.1,29.637645448323063,24.286105407255306,50.80082135523614,1996.025,32778.78,0.12677500504899816,0.032102170977687396,40.28899162284453,50.34577889168927
203460.4235421,444505.157316571,서울특별시 강남구 역삼동 677-14번지,11680,10100,0,677,14,인트로호텔,1024115490,서울특별시 강남구 테헤란로37길 13-11 (역삼동),2207.76,21.0,철근콘크리트조,15000,숙박시설,10,1,20020525.0,20010510.0,1,0,1.0,이름+주소일치,N,N,인트로호텔,서울특별시 강남구 역삼동 677-14번지,서울특별시 강남구 테헤란로37길 13-11 (역삼동),hospitality_exact_name_gu_dong,100.0,542.61,59.95,157,0.8135933336358124,1379,1168010100106770014,10,10,1.0,4,0.4,0,0.0,27.52662559890486,24.27104722792608,46.365503080082135,1998.1,15412.84,0.3977190446407021,0.0,24.902479277060095,,43,37,0.8604651162790697,18,0.4864864864864865,1,0.02702702702702703,29.929814825092038,25.793292265571527,50.625598904859686,1995.7297297297298,93294.09,0.7270286895986658,0.0024510663001268353,24.902479277060095,65.5836220212807
204480.071966245,444914.445335635,서울특별시 강남구 삼성동 142-13번지,11680,10500,0,142,13,제이에스무인호텔,1024110969,서울특별시 강남구 선릉로92길 37-5 (삼성동),1833.47,21.0,철근콘크리트구조,15000,숙박시설,8,1,20031105.0,20021218.0,1,0,1.0,이름+주소일치,N,N,제이에스무인호텔(SM호텔),서울특별시 강남구 삼성동 142-13번지,서울특별시 강남구 선릉로92길 37-5 (삼성동),hospitality_exact_name_gu_dong,100.0,438.31,59.78,257,1.5193916317493166,1380,1168010500101420013,17,16,0.9411764705882353,4,0.25,0,0.0,25.716290212183438,22.639288158795345,37.497604380561256,1999.875,77003.12,0.4278298074155957,0.0,10.7359930562368,,52,46,0.8846153846153846,24,0.5217391304347826,0,0.0,31.347855846204208,30.766598220396986,47.832991101984945,1994.3260869565217,204373.78999999998,0.4761619383777147,0.0,10.7359930562368,
204608.135,444745.055,서울특별시 강남구 대치동 890-28번지,11680,10600,0,890,28,그레이 호텔,102414443,서울특별시 강남구 선릉로90길 46 (대치동),1895.83,21.0,철근콘크리트조,15000,"숙박시설,위락시설",9,1,20010926.0,20010331.0,1,0,1.0,이름만일치,,,,,,,,471.85,58.86,270,1.2332691738143668,1381,1168010600108900028,30,30,1.0,3,0.1,0,0.0,26.099749030344512,28.479123887748116,30.872005475701574,1999.6,16432.17,0.08313387702293734,0.0,31.476514358261554,,95,93,0.9789473684210527,21,0.22580645161290322,0,0.0,27.159803640163982,27.537303216974674,47.72073921971253,1998.5483870967741,78931.18499999998,0.17233118950386977,0.0,31.476514358261554,
202471.536204701,446478.944977018,서울특별시 강남구 신사동 587-1번지,11680,10700,0,587,1,(주)선샤인호텔,102417317,서울특별시 강남구 도산대로 205 (신사동),9070.19,21.0,철골철근콘크리트조,15000,"숙박시설,위락시설,근린생활시설",8,1,19840501.0,19821206.0,3,0,0.0,이름+주소일치,N,N,선샤인호텔,서울특별시 강남구 신사동 587-1번지,서울특별시 강남구 도산대로 205 (신사동),hospitality_exact_name_gu_dong,100.0,258.07,57.8,102,0.514778198081814,1382,1168010700105870001,22,22,1.0,12,0.5454545454545454,1,0.045454545454545456,32.45099869329849,32.866529774127315,50.72689938398357,1993.2727272727273,18605.859999999997,0.46473422889347776,0.012398244424068549,11.343242132307848,34.68118108300972,67,66,0.9850746268656716,37,0.5606060606060606,2,0.030303030303030304,31.596913695476317,30.55167693360712,50.72689938398357,1994.1060606060605,63924.011000000006,0.4886347009733165,0.008537324105022132,11.343242132307848,34.68118108300972
202522.701520595,443890.576677975,서울특별시 강남구 역삼동 825-29번지,11680,10100,0,825,29,멜리샤 호텔,102416807,서울특별시 강남구 테헤란로2길 15 (역삼동),1994.93,21.0,철근콘크리트구조,15000,"숙박시설,위락시설",7,1,20020830.0,20010711.0,1,0,1.0,이름+주소일치,N,N,멜리샤호텔,서울특별시 강남구 역삼동 825-29번지,서울특별시 강남구 테헤란로2길 15 (역삼동),hospitality_exact_name_gu_dong,100.0,322.47,56.94,220,1.0152306797290584,1383,1168010100108250029,8,7,0.875,2,0.2857142857142857,0,0.0,25.440109514031487,22.80082135523614,34.8829568788501,2000.142857142857,84989.76999999999,0.27842044989649933,0.0,39.92741389912085,,36,25,0.6944444444444444,11,0.44,0,0.0,27.203175906913074,28.301163586584533,41.45927446954141,1998.44,235987.9,0.3078493854981548,0.0,39.92741389912085,
204478.674974509,444938.089518142,서울특별시 강남구 삼성동 142-12번지,11680,10500,0,142,12,캘리포니아호텔,102415694,서울특별시 강남구 선릉로100길 52 (삼성동),2056.7,21.0,철근콘크리트조,15000,숙박시설,6,1,20020118.0,20010210.0,1,0,1.0,복수후보,,,,,,,,327.52,59.29,72,0.6931471805599453,1384,1168010500101420012,16,14,0.875,4,0.2857142857142857,0,0.0,25.65111958541117,22.639288158795345,37.497604380561256,2000.0,86731.8,0.5423648534908765,0.0,14.210291681452151,,40,35,0.875,17,0.4857142857142857,0,0.0,30.565757309083796,29.711156741957563,45.765913757700204,1995.0857142857142,221337.70999999996,0.41904594567279113,0.0,14.210291681452151,
202687.215,444878.8,서울특별시 강남구 역삼동 604-7번지,11680,10100,0,604,7,(주)삼정관광호텔,1024120603,서울특별시 강남구 봉은사로 150 (역삼동),15535.14,21.0,철근콘크리트조,15000,숙박시설 위락시설 근린생활시설 문화시설,11,2,19820122.0,19971021.0,4,1,1.0,이름만일치,,,,,,,,205.48,49.44,108,0.6227247162633995,1385,1168010100106040007,20,20,1.0,9,0.45,0,0.0,30.397809719370294,28.35318275154004,43.290896646132786,1995.4,9053.34,0.2660907466194797,0.0,1.420364287630254,,65,63,0.9692307692307692,36,0.5714285714285714,0,0.0,31.423877970079207,32.92265571526352,47.37850787132101,1994.3492063492063,32598.852000000006,0.3902704917338807,0.0,1.420364287630254,
202564.648054725,444905.529446636,서울특별시 강남구 논현동 205-9번지,11680,10800,0,205,9,베스트 웨스턴 프리미어 강남호텔,1024115463,서울특별시 강남구 봉은사로 139 (논현동),6960.23,21.0,철근콘크리트구조,15000,숙박시설 (관광호텔),15,5,20041118.0,20011128.0,3,0,1.0,불일치,,,,,,,,799.89,58.92,64,0.4889123963352756,1386,1168010800102050009,18,18,1.0,12,0.6666666666666666,0,0.0,36.04684766902425,40.75564681724846,48.375085557837096,1989.7222222222222,7868.150000000001,0.5297268099870999,0.0,17.117424572916626,,62,61,0.9838709677419355,38,0.6229508196721312,0,0.0,33.99526486462225,34.56810403832991,49.831622176591374,1991.7704918032787,31139.43,0.43991299776521275,0.0,17.117424572916626,
201622.864515589,446564.973270057,서울특별시 강남구 신사동 505-9번지,11680,10700,0,505,9,신사애인호텔,102412981,서울특별시 강남구 압구정로2길 2 (신사동),847.21,21.0,철근콘크리트조,15000,숙박시설,4,1,19820125.0,,1,0,0.0,이름+주소일치,N,N,신사애인호텔(구.가로수모텔),서울특별시 강남구 신사동 505-9번지,서울특별시 강남구 압구정로2길 2 (신사동),hospitality_exact_name_gu_dong,100.0,170.88,43.15,107,0.5343100689990601,1387,1168010700105050009,5,3,0.6,1,0.3333333333333333,0,0.0,27.59206023271732,22.16016427104723,38.77344284736482,1998.3333333333333,25388.93,0.24720340715422034,0.0,43.49743773101691,,25,21,0.84,16,0.7619047619047619,1,0.047619047619047616,31.38541768521235,31.603011635865844,53.776865160848736,1994.3333333333333,69485.31999999999,0.58273215119395,0.010204457574635908,43.49743773101691,93.92815899454695
202747.060104558,444198.337058041,서울특별시 강남구 역삼동 648-7번지,11680,10100,0,648,7,강남648호텔,1024124310,서울특별시 강남구 강남대로94길 56-4 (역삼동),1855.58,21.0,철근콘크리트구조(경량철골구조),15000,"숙박시설,위락시설,제2종근린생활시설",9,2,20040924.0,20030211.0,1,0,1.0,주소만일치,N,N,648호텔,서울특별시 강남구 역삼동 648-7번지,서울특별시 강남구 강남대로94길 56-4 (역삼동),hospitality_fuzzy_name_address,14.56,461.86,59.97,925,2.128231705849268,1388,1168010100106480007,13,13,1.0,6,0.46153846153846156,0,0.0,31.694203127468015,29.582477754962355,49.34976043805612,1993.923076923077,32876.84,0.1237427319657242,0.0,16.689766427886703,,56,52,0.9285714285714286,25,0.4807692307692308,1,0.019230769230769232,29.781972305586276,29.665982203969882,51.175906913073234,1995.8846153846155,107614.61,0.3248984501267997,0.0020419160558217886,16.689766427886703,99.92415181112294
203563.297317024,444266.609812808,서울특별시 강남구 역삼동 723-3번지,11680,10100,0,723,3,오월호텔(OWALL HOTEL),10241100269874,서울특별시 강남구 언주로85길 27 (역삼동),3281.33,21.0,철근콘크리트구조,15000,관광숙박시설(소형호텔),9,3,20180220.0,20150213.0,2,0,1.0,이름+주소일치,Y,N,오월호텔,서울특별시 강남구 역삼동 723-3번지,서울특별시 강남구 언주로85길 27 (역삼동),exact_name_gu_dong,100.0,268.73,42.28,85,0.5187937934151675,1389,1168010100107230003,20,17,0.85,8,0.47058823529411764,0,0.0,30.0894633007207,29.897330595482547,45.54688569472964,1995.5882352941176,18623.699999999997,0.21128025043358734,0.0,5.929817341171925,,64,60,0.9375,26,0.43333333333333335,1,0.016666666666666666,29.126853753137116,28.517453798767967,50.8062970568104,1996.55,62262.92,0.19348899794612912,0.005793817572320733,5.929817341171925,99.58510519965449
