OPNSFTEAMCODE,MGTNO,APVPERMYMD,APVCANCELYMD,TRDSTATEGBN,TRDSTATENM,DTLSTATEGBN,DTLSTATENM,DCBYMD,CLGSTDT,CLGENDDT,ROPNYMD,SITETEL,SITEAREA,SITEPOSTNO,SITEWHLADDR,RDNWHLADDR,RDNPOSTNO,BPLCNM,LASTMODTS,UPDATEGBN,UPDATEDT,UPTAENM,X,Y,SNTUPTAENM,BDNGJISGFLRCNT,BDNGUNDERFLRCNT,USEJISGSTFLR,USEJISGENDFLR,USEUNDERSTFLR,USEUNDERENDFLR,HANSHILCNT,YANGSILCNT,YOKSILCNT,BALHANSILYN,CHAIRCNT,CNDPERMNTWHY,CNDPERMSTYMD,CNDPERMENDYMD,BDNGOWNSENM,WASHMCCNT,WMEIPCNT,MANEIPCNT,RCVDRYNCNT,ABEDCNT,MULTUSNUPSOYN
3000000,3000000-201-2023-00002,2023-12-21,,01,영업/정상,01,영업,,,,,,518.08,110-826,서울특별시 종로구 숭인동 217-26 케이디오피스텔,"서울특별시 종로구 종로62길 17, 케이디오피스텔 4,5층 (숭인동)",03115,케이디 호스텔,2026-03-27 13:28:15,U,2026-03-29 02:40:00.0,관광호텔,201649.840328936,452323.368074798,관광호텔,0,0,4,5,0,0,0,19,,,,,,,임대,,0,0,,,N
3000000,3000000-201-2024-00001,2024-01-31,,01,영업/정상,01,영업,,,,,0260060114,567.30,110-170,서울특별시 종로구 견지동 65-1 천마빌딩,"서울특별시 종로구 우정국로 46, 천마빌딩 (견지동)",03145,더프리마호텔 종로,2024-02-23 14:55:11,I,2024-02-25 00:15:57.0,관광호텔,198469.85451949,452315.746209246,관광호텔,11,1,1,11,1,0,0,155,,,,,,,자가,,0,0,,,N
3000000,3000000-201-2024-00002,2024-03-25,,01,영업/정상,01,영업,,,,,,475.35,110-430,서울특별시 종로구 장사동 130-2,"서울특별시 종로구 종로26길 22, 2~3층 (장사동)",03193,알게스트하우스 종묘점,2024-05-22 09:30:51,U,2024-05-24 02:40:00.0,숙박업 기타,199470.765862287,451906.320346742,숙박업 기타,0,0,2,3,0,0,0,14,,,,,,,임대,,0,0,,,N
3000000,3000000-201-2024-00003,2024-05-23,,01,영업/정상,01,영업,,,,,,962.63,110-840,서울특별시 종로구 창신동 160 금강빌딩,"서울특별시 종로구 종로 313-6, 금강빌딩 (창신동)",03105,이온호텔,2025-08-07 10:43:30,U,2025-08-09 02:40:00.0,관광호텔,201057.431070167,452245.944639053,관광호텔,7,1,1,7,0,1,0,42,,,,,,,자가,,0,0,,,N
3000000,3000000-201-2024-00004,2024-09-02,,01,영업/정상,01,영업,,,,,,249.48,110-410,서울특별시 종로구 인의동 89-15,서울특별시 종로구 창경궁로 123-20 (인의동),03136,이스트 아뜰리에,2024-09-05 11:19:04,I,2024-09-07 00:13:01.0,관광호텔,199636.410863155,452376.667974027,관광호텔,3,1,0,0,0,0,6,0,,,,,,,임대,,0,0,,,N
3000000,3000000-201-2024-00005,2024-09-10,,03,폐업,02,폐업,2025-08-14,,,,02  752 5553,247.00,110-111,서울특별시 종로구 관철동 19-1 해덕빌딩,"서울특별시 종로구 종로12길 14, 해덕빌딩 6층 (관철동)",03189,옥화캡슐호텔 종로,2025-08-14 10:35:21,U,2025-08-17 02:40:00.0,숙박업 기타,198656.933623902,451906.850293023,숙박업 기타,0,0,6,6,0,0,0,4,,,,,,,임대,,0,0,,,N
3000000,3000000-201-2024-00006,2024-09-13,,01,영업/정상,01,영업,,,,,,130.12,110-826,서울특별시 종로구 숭인동 313-2,"서울특별시 종로구 지봉로 24-12, 5층 (숭인동)",03114,U-STAY HOSTEL,2024-09-26 12:02:26,U,2024-09-28 02:40:00.0,관광호텔,201365.396263672,452247.733898196,관광호텔,7,1,5,0,0,0,0,6,,,,,,,임대,,0,0,,,N
3000000,3000000-201-2024-00007,2024-10-30,,01,영업/정상,01,영업,,,,,,289.05,110-842,서울특별시 종로구 창신동 464-6,"서울특별시 종로구 종로 294, 3층 (창신동)",03119,만소호스텔,2025-06-25 09:26:37,U,2025-06-27 02:40:00.0,여관업,200876.602915538,452108.981034905,여관업,5,2,3,0,0,0,0,12,,,,,,,자가,,0,0,,,N
3000000,3000000-201-2024-00008,2024-11-20,,01,영업/정상,01,영업,,,,,,138.80,110-840,서울특별시 종로구 창신동 150,"서울특별시 종로구 종로 313-3, 3,4층 (창신동)",03105,오리지날 백패커스,2026-03-27 13:27:18,U,2026-03-29 02:40:00.0,관광호텔,201038.054251039,452238.219197074,관광호텔,0,0,3,4,0,0,0,10,,,,,,,임대,,0,0,,,N
3000000,3000000-201-2024-00009,2024-12-04,,01,영업/정상,01,영업,,,,,02 7664436,533.00,110-842,서울특별시 종로구 창신동 464-4,"서울특별시 종로구 종로46길 1, 4,5층 (창신동)",03119,케이스테이,2026-03-27 13:27:39,U,2026-03-29 02:40:00.0,관광호텔,200899.709096426,452134.545425205,관광호텔,5,1,4,5,0,0,0,26,,,,,,,임대,,0,0,,,N
