구,위도,경도,위험점수_AHP,소방위험도_점수,반경_50m_건물수,집중도(%),로그_주변대비_상대위험도_고유단속지점_50m,공식도로폭m,구조_노후_통합점수,상업비율(%)
성동구,37.54380142,127.04565636,61.89,0.5682,6,50.0,1.5553706911638243,6.0,0.4183,0.0
성동구,37.54406168,127.04184929,45.71,0.5067,0,0.0,0.0,19.91,0.4113,17.65
성동구,37.56094709,127.03208876,36.22,0.1482,48,64.6,1.4886687714234288,7.0,0.4165,25.0
성동구,37.56058292,127.0517683,60.96,0.5963,0,0.0,0.0,8.0,0.4447,0.0
성동구,37.53940387,127.0518522,52.77,0.3656,3,0.0,1.8562979903656265,20.0,0.42,0.0
성동구,37.5372255,127.06152193,21.01,0.0652,10,90.0,0.3364722366212129,20.0,0.42,0.0
성동구,37.5457164,127.02111802,63.13,0.4398,5,20.0,0.0,6.0,0.1752,83.33
성동구,37.54401223,127.04606413,65.07,0.5509,5,20.0,0.4228568508200335,6.0,0.4183,0.0
성동구,37.53845494,127.04964044,57.19,0.4459,42,73.8,2.510882136191261,10.0,0.4113,0.0
성동구,37.55702579,127.03449859,41.81,0.2365,2,0.0,0.0196084713883763,40.0,0.42,16.67
성동구,37.54760885,127.04420999,47.29,0.3626,15,40.0,2.6465480013444163,14.0,0.4165,0.0
성동구,37.53354749,127.05937029,41.41,0.1867,2,0.0,0.0,30.0,0.1637,12.5
성동구,37.54355488,127.04604683,59.02,0.5624,2,50.0,2.323419179896888,6.0,0.4113,0.0
성동구,37.53538366,127.05243013,31.12,0.3379,0,0.0,0.8754687373538999,30.0,0.1394,0.0
성동구,37.54788162,127.04465429,44.59,0.3595,10,40.0,1.080912711568709,30.0,0.413,70.0
성동구,37.5358664,127.0462389,55.55,0.5852,0,0.0,0.0,5.45,0.4254,0.0
성동구,37.53295666,127.05869983,24.24,0.2223,0,0.0,0.1823215567939546,70.0,0.42,0.0
성동구,37.54617069,127.0444113,44.55,0.4336,12,41.7,2.7791461227859404,6.0,0.115,40.48
성동구,37.5413296,127.01545274,70.07,0.629,13,38.5,0.1707607343928786,12.0,0.4148,0.0
성동구,37.56184051,127.02602858,49.0,0.378,6,100.0,0.0540672212702757,6.0,0.1293,26.67
성동구,37.5350314,127.04653898,55.87,0.5795,0,0.0,0.0,5.45,0.4289,0.0
성동구,37.55387875,127.04180475,29.07,0.1043,5,0.0,0.5381710776565195,15.0,0.4183,0.0
성동구,37.54470296,127.04014867,43.02,0.4643,0,0.0,0.0,20.0,0.4148,0.0
성동구,37.54942306,127.02928281,45.89,0.2984,2,100.0,0.6400373552459969,4.0,0.4148,30.0
성동구,37.56192966,127.05165885,82.57,0.6128,27,81.5,0.6567795363890705,8.0,0.5863,0.0
성동구,37.56127039,127.03218661,43.02,0.1408,79,67.1,0.7596905713365569,4.0,0.413,0.0
성동구,37.53647605,127.06108427,26.08,0.0706,18,77.8,0.4700036292457356,30.0,0.4377,41.67
성동구,37.56032254,127.03846388,30.44,0.1457,1,0.0,0.0927817334509661,33.0,0.1394,30.77
성동구,37.53458686,127.0525155,30.41,0.3471,0,0.0,0.0,5.45,0.1337,0.0
성동구,37.53706697,127.04721438,63.59,0.5422,25,64.0,1.2144441041932312,6.0,0.4113,0.0
성동구,37.54816492,127.06740401,30.1,0.3656,3,33.3,1.55814461804655,30.0,0.105,0.0
성동구,37.53816993,127.00898559,63.14,0.5653,2,100.0,0.0,9.0,0.1279,0.0
성동구,37.55333507,127.02365506,21.61,0.0706,7,14.3,0.0706175672139533,15.0,0.1422,0.0
성동구,37.55987237,127.05225766,68.97,0.5935,2,0.0,0.0,8.0,0.1394,0.0
성동구,37.5582965,127.03912506,28.8,0.2029,3,66.7,1.2342042631055998,30.0,0.1308,8.86
성동구,37.54553266,127.0422072,46.53,0.4336,1,100.0,0.3136575588550415,6.0,0.1079,16.67
성동구,37.54325531,127.04530256,68.32,0.5852,22,31.8,1.2452157628599851,30.0,0.5439,0.0
성동구,37.56107804,127.05080214,54.38,0.5795,0,0.0,0.0,13.3,0.4218,0.0
성동구,37.55651877,127.03219455,40.44,0.3014,3,33.3,0.0388398333162639,5.0,0.4113,8.0
성동구,37.5611673,127.03291304,32.55,0.1198,50,76.0,1.092477300100594,7.0,0.6908,33.33
성동구,37.55790398,127.04450621,52.66,0.2715,3,0.0,0.0089686699827604,30.0,0.4535,0.0
성동구,37.55930372,127.02896882,47.66,0.2894,27,88.9,0.7817005779013904,7.0,0.5439,0.0
성동구,37.53299683,127.05579045,27.39,0.2834,0,0.0,0.0,2.0,0.4113,0.0
성동구,37.55474963,127.03035116,23.41,0.2365,0,0.0,0.0,5.0,0.4113,66.67
성동구,37.56070015,127.02901595,47.8,0.2626,67,79.1,0.4177352006999787,7.0,0.6573,0.0
성동구,37.53900161,127.0490565,56.9,0.4735,44,88.6,0.9473813189441862,3.0,0.1108,22.73
성동구,37.55970399,127.03378493,27.44,0.1384,10,80.0,0.9681343335304774,6.0,0.4165,0.0
성동구,37.53478943,127.05239885,46.61,0.3471,1,100.0,0.0,5.45,0.1337,33.33
성동구,37.56368262,127.03037188,36.26,0.2139,35,62.9,1.2312567632744045,7.0,0.413,36.0
성동구,37.56115698,127.03176072,39.63,0.1556,65,61.5,0.9290529834880062,7.0,0.4113,0.0
성동구,37.53841605,127.04914739,51.21,0.4674,39,71.8,2.608520605755177,10.0,0.1136,3.7
성동구,37.54482069,127.0395361,42.87,0.4582,0,0.0,0.0,20.0,0.4165,0.0
성동구,37.54374138,127.04249968,66.46,0.5275,6,0.0,1.5441973905656994,19.91,0.4183,0.0
성동구,37.53460493,127.04622195,48.72,0.5963,0,0.0,0.0,5.45,0.1251,13.43
성동구,37.53664679,127.04622478,52.96,0.5823,0,0.0,0.0,5.45,0.4148,13.64
성동구,37.53581902,127.05163796,44.48,0.3626,9,55.6,2.760009940032921,6.0,0.4165,60.0
성동구,37.54397631,127.04051918,50.65,0.5037,1,0.0,0.0,20.0,0.1022,100.0
성동구,37.54342548,127.04259094,63.16,0.5451,6,0.0,1.6607312068216509,19.91,0.1308,34.29
성동구,37.54742489,127.02578209,45.86,0.3318,15,40.0,2.158545722771108,15.0,0.4165,10.77
성동구,37.56132099,127.02637698,45.9,0.3656,3,66.7,0.0540672212702757,6.0,0.6824,46.15
성동구,37.53772154,127.05939948,19.8,0.078,12,33.3,1.5686159179138452,20.0,0.6824,0.0
성동구,37.54280248,127.04824251,60.34,0.5097,19,100.0,2.510882136191261,6.0,0.406,0.0
성동구,37.54950772,127.02919473,45.03,0.2924,2,100.0,0.6857305829048956,4.0,0.413,0.0
성동구,37.54731654,127.06573492,44.19,0.3044,4,25.0,1.9980959022258835,10.0,0.42,0.0
성동구,37.54350544,127.04617275,59.23,0.5596,4,50.0,2.378570999971968,6.0,0.4113,22.22
성동구,37.54904299,127.02069837,46.29,0.2834,28,82.1,1.5125880864441827,6.0,0.4148,0.0
성동구,37.5440746,127.04289848,63.37,0.5156,4,0.0,1.5553706911638243,19.91,0.4113,0.0
성동구,37.54451743,127.04005582,43.8,0.4735,0,0.0,0.0,20.0,0.4148,40.0
성동구,37.55162087,127.03204799,29.92,0.3135,0,0.0,0.0065789710980424,25.0,0.1422,0.0
성동구,37.55865523,127.02885365,41.88,0.2894,7,57.1,0.1053605156578263,6.0,0.4359,25.0
마포구,37.55853746,126.91810858,41.6,0.4275,8,75.0,0.7504877271751903,34.0,0.1079,31.58
마포구,37.56149159,126.91901302,70.97,0.5823,27,77.8,0.753578919744863,3.0,0.4183,0.0
마포구,37.55551437,126.92362872,56.59,0.4151,23,100.0,1.0930412436186543,14.0,0.4095,25.0
마포구,37.55779652,126.92169456,55.32,0.4521,23,95.7,1.6499188651996697,8.0,0.1408,0.0
마포구,37.56096556,126.9228864,77.65,0.6128,15,93.3,0.2711527705005703,24.0,0.4535,10.71
마포구,37.54562637,126.91743375,36.4,0.2423,6,33.3,4.087176072743488,11.0,0.413,0.0
마포구,37.55818261,126.92376696,60.61,0.5186,11,81.8,2.1360077947991765,9.0,0.4095,0.0
마포구,37.55789361,126.92183219,46.47,0.4582,19,94.7,1.7227665977411035,5.0,0.115,0.0
마포구,37.55422456,126.92755402,35.53,0.3226,25,96.0,0.9028677115420144,9.0,0.1079,14.29
마포구,37.54758308,126.90905582,36.72,0.2864,0,0.0,0.4519851237430572,32.0,0.4518,62.5
마포구,37.55310859,126.92747802,45.47,0.2834,17,100.0,0.4221599866803344,6.0,0.4272,11.11
마포구,37.54677382,126.94733643,36.58,0.2626,3,66.7,0.4453110166553641,10.0,0.4095,82.61
마포구,37.54346057,126.92008014,41.29,0.3904,0,0.0,0.0,27.0,0.4342,56.52
마포구,37.55609972,126.91923243,47.14,0.3196,19,94.7,0.9655491704609476,5.0,0.42,60.0
마포구,37.55679066,126.91671202,42.51,0.3226,11,100.0,0.9876953908249256,9.0,0.413,33.33
마포구,37.55690407,126.91123606,65.61,0.3687,25,100.0,0.38155958725461,5.0,0.4553,72.73
마포구,37.54354839,126.91941892,35.61,0.3718,0,0.0,0.2231435513142097,27.0,0.4148,47.37
마포구,37.57474511,126.89445963,55.77,0.4028,14,92.9,0.1846230537822338,7.0,0.413,52.0
마포구,37.55870775,126.91989254,49.64,0.4582,24,100.0,0.531592106558477,3.0,0.1136,0.0
마포구,37.54675942,126.94395699,42.02,0.2597,34,85.3,0.8416521149746304,6.0,0.4095,35.29
마포구,37.55063756,126.92237275,47.84,0.2685,16,100.0,1.6144757064640576,23.0,0.42,0.0
마포구,37.55036615,126.92596329,44.89,0.2834,5,0.0,0.0512932943875505,8.0,0.413,0.0
마포구,37.54859316,126.90939249,32.02,0.251,5,40.0,1.1676051601550612,20.0,0.5439,31.58
마포구,37.55668401,126.90404137,74.98,0.5624,43,95.3,0.4865906529205328,6.0,0.4165,45.45
마포구,37.55347564,126.92670823,36.38,0.3196,7,71.4,0.7472144018302211,19.0,0.1322,4.0
마포구,37.55193913,126.92533222,27.05,0.3287,0,0.0,0.0050377940299571,5.0,0.1265,0.0
마포구,37.55595163,126.91283434,42.13,0.2954,20,100.0,0.4861133259424962,5.0,0.1308,0.0
마포구,37.55903315,126.92076899,55.73,0.4886,16,81.2,0.8890374665599688,10.0,0.4095,37.5
마포구,37.54506383,126.9162096,16.45,0.2597,0,0.0,0.2513144282809061,23.0,0.1094,29.41
마포구,37.54260262,126.91167665,39.32,0.4182,0,0.0,0.0,27.0,0.4148,100.0
마포구,37.56360512,126.91995079,63.81,0.6852,11,36.4,0.0226914112020707,3.0,0.1022,0.0
마포구,37.54797387,126.9098183,25.75,0.2481,0,0.0,0.8574502318512216,32.0,0.4165,40.0
마포구,37.55740113,126.90198525,82.36,0.6474,29,96.6,0.7871761302082216,4.0,0.4272,13.95
마포구,37.55913646,126.91930569,63.77,0.4704,24,95.8,0.3055541972179028,8.0,0.1494,42.86
마포구,37.55151743,126.92532988,47.68,0.3226,1,0.0,0.0,6.0,0.1451,0.0
마포구,37.56059168,126.92553905,69.78,0.6396,34,100.0,0.2039440208071203,4.0,0.1237,0.0
마포구,37.56061592,126.92532726,79.27,0.6448,34,100.0,0.1290130033394475,4.0,0.4289,25.0
마포구,37.55662292,126.91994542,48.86,0.3595,9,66.7,0.8644796157783048,34.0,0.4218,50.0
마포구,37.55172181,126.90492397,52.31,0.4306,27,81.5,1.254773019423392,9.0,0.406,0.0
마포구,37.56535053,126.90656457,37.67,0.2924,17,88.2,0.741187157147308,7.0,0.1108,0.0
마포구,37.55267949,126.92877851,37.81,0.2308,16,93.8,0.6279350319128999,3.0,0.1279,18.18
마포구,37.55086366,126.92874902,21.09,0.184,0,0.0,0.0,8.0,0.4218,0.0
마포구,37.55098756,126.91367257,27.48,0.0959,6,33.3,0.0444517625708338,5.0,0.45,10.34
마포구,37.55482194,126.92653498,50.41,0.3749,28,96.4,0.7871939363174982,3.0,0.1451,12.5
마포구,37.55845119,126.91922225,54.47,0.4367,21,85.7,0.7551209400966783,4.0,0.4165,0.0
마포구,37.55090549,126.9147261,14.78,0.0706,6,16.7,0.8938178760220964,5.0,0.1394,41.18
마포구,37.55336243,126.92926485,44.29,0.2423,25,92.0,0.2186892009648294,3.0,0.1408,41.18
마포구,37.55418272,126.92540377,49.37,0.3873,18,72.2,0.4665253648694107,8.0,0.1494,66.67
마포구,37.55469129,126.91931741,35.86,0.2597,15,86.7,0.9880944640031388,9.0,0.1322,33.33
마포구,37.55843309,126.92127205,45.89,0.4704,17,94.1,1.2131112491233031,3.0,0.1079,0.0
마포구,37.5588598,126.92432052,65.93,0.5596,25,100.0,0.4130862663892368,6.0,0.4148,0.0
마포구,37.55866919,126.92466186,66.58,0.5624,25,92.0,1.0202075829988118,9.0,0.4113,0.0
마포구,37.53880348,126.95029722,34.46,0.2308,15,73.3,0.3058643915349713,8.0,0.4183,16.67
마포구,37.5572601,126.91775535,44.18,0.3564,12,83.3,0.8393034608858305,4.0,0.4165,50.0
마포구,37.56153185,126.92277883,63.66,0.6343,4,100.0,0.2636245040797788,24.0,0.1337,33.33
마포구,37.55242607,126.93984509,49.23,0.2984,3,0.0,0.0,1.0,0.8374,16.67
마포구,37.55852504,126.91855853,45.52,0.4306,12,66.7,0.7110193053260672,9.0,0.1293,0.0
마포구,37.55851995,126.92451553,63.53,0.5509,27,96.3,0.96804293733935,9.0,0.1308,27.78
마포구,37.55340327,126.91668022,28.14,0.1607,23,78.3,0.940243972896648,5.0,0.4113,60.0
마포구,37.55634351,126.92117477,54.1,0.3749,20,80.0,0.817084081790707,9.0,0.148,52.94
마포구,37.55462383,126.9269901,49.31,0.3533,28,92.9,0.8449140690319273,3.0,0.4148,44.0
마포구,37.55118684,126.91751186,27.44,0.1022,16,87.5,0.9040954587803368,7.0,0.4218,64.0
마포구,37.54426265,126.91376499,37.92,0.3074,22,72.7,2.6288008294480694,5.0,0.1222,40.0
마포구,37.54568008,126.92397127,56.7,0.4089,27,100.0,3.2809112157876537,2.0,0.4165,41.67
마포구,37.54764523,126.92321927,45.44,0.3318,14,100.0,2.760009940032921,3.0,0.148,50.0
마포구,37.55082404,126.93778555,38.42,0.1894,22,27.3,0.9903987040278768,2.0,0.4218,0.0
마포구,37.5527925,126.92763167,47.68,0.2685,21,95.2,0.3248610756935349,5.0,0.5554,41.67
마포구,37.56322788,126.92064535,72.63,0.6753,10,80.0,0.2039440208071203,3.0,0.4165,66.67
마포구,37.55460824,126.9287221,41.92,0.3074,24,83.3,1.391834541495506,4.0,0.1351,39.13
마포구,37.55762156,126.92168934,54.39,0.4429,24,95.8,1.6568219362265426,8.0,0.406,80.0
마포구,37.5549824,126.9134127,46.44,0.2423,20,85.0,1.3684594934838563,8.0,0.4588,53.57
마포구,37.55789477,126.92449366,63.23,0.5275,13,76.9,2.1101138412129194,9.0,0.4183,68.75
마포구,37.55737926,126.92073884,54.92,0.412,24,100.0,0.6478754097430808,4.0,0.42,18.18
마포구,37.55269953,126.92336194,49.2,0.3287,26,96.2,2.1459903514386,5.0,0.4113,29.63
마포구,37.54869116,126.90846287,24.92,0.2864,4,25.0,0.9985288301111273,9.0,0.1,57.14
마포구,37.55422988,126.91216807,35.84,0.2308,13,92.3,1.1526795099383853,25.0,0.2768,27.27
마포구,37.55695425,126.92023951,47.89,0.3811,14,78.6,0.8603273606775375,9.0,0.138,4.76
마포구,37.55680926,126.91767279,33.68,0.3318,20,90.0,1.0107063238746714,8.0,0.1065,50.0
마포구,37.55676672,126.9147572,28.15,0.3196,14,71.4,0.7870246953627744,9.0,0.1011,29.17
마포구,37.55146122,126.9266748,41.86,0.2685,10,0.0,0.0,8.0,0.1322,58.33
마포구,37.55214457,126.94139361,44.65,0.3502,0,0.0,0.0,5.0,0.4641,40.0
마포구,37.55086054,126.93215521,26.67,0.0959,2,100.0,0.666478933477784,30.0,0.4148,69.23
마포구,37.5526605,126.93172209,32.39,0.1683,10,30.0,0.2537805207760996,8.0,0.148,58.33
마포구,37.55712309,126.92325751,55.29,0.4643,10,50.0,0.5924056107584136,9.0,0.4236,73.08
마포구,37.55255355,126.93088136,27.16,0.1761,5,60.0,0.4146817632130883,8.0,0.4183,0.0
마포구,37.5536264,126.9266455,45.08,0.3287,10,60.0,0.9827214011637642,7.0,0.4272,61.54
마포구,37.54614185,126.93713458,33.42,0.2167,20,75.0,0.4672424678044075,3.0,0.1237,64.29
마포구,37.55791318,126.92021184,53.42,0.4244,20,85.0,0.2661402286770261,5.0,0.148,45.0
마포구,37.55108117,126.91736855,24.34,0.098,12,83.3,0.8938178760220964,7.0,0.4165,35.71
마포구,37.55111052,126.91363204,18.33,0.098,4,25.0,0.0396091380950458,9.0,0.1408,0.0
마포구,37.55346886,126.90268505,62.26,0.5422,21,81.0,2.0526781244810195,20.0,0.1322,0.0
마포구,37.55455056,126.90771882,55.73,0.3749,31,93.5,1.361337629146023,7.0,0.4183,0.0
마포구,37.55225986,126.92717261,50.86,0.2685,28,100.0,0.3746934494414106,5.0,0.42,0.0
마포구,37.55279818,126.92865344,41.74,0.2394,22,95.5,0.5436154465889815,5.0,0.1337,50.0
마포구,37.5502927,126.9283737,29.16,0.1894,5,40.0,0.1000834585569825,8.0,0.4077,20.0
마포구,37.55905795,126.91917444,62.98,0.4643,22,95.5,0.3270604024388663,8.0,0.4218,10.0
마포구,37.53848218,126.9526834,47.57,0.3196,1,100.0,0.0091324835632725,12.0,0.4148,0.0
마포구,37.55698014,126.91825252,46.39,0.3471,16,87.5,0.7627955748497871,5.0,0.4148,50.0
마포구,37.55191267,126.91806447,26.49,0.1313,17,64.7,0.8142915639190336,9.0,0.413,66.67
마포구,37.55327394,126.9175679,45.55,0.1658,21,85.7,1.3975939163738238,23.0,0.4553,25.0
마포구,37.54646263,126.90949823,33.06,0.3044,0,0.0,0.0689928714869514,27.0,0.4289,9.52
마포구,37.55061658,126.93194503,25.25,0.0918,6,100.0,1.9534008207844709,5.0,0.148,19.35
마포구,37.55746845,126.90900315,57.65,0.4459,18,100.0,1.0972990908431492,42.0,0.4165,0.0
마포구,37.55874676,126.92452548,65.12,0.5596,26,96.2,0.9914286184487684,6.0,0.4113,0.0
마포구,37.54725613,126.91847865,31.63,0.1894,23,95.7,0.9283390703903296,7.0,0.1394,0.0
마포구,37.55257976,126.93050181,35.07,0.184,6,0.0,0.0927817334509661,8.0,0.4183,13.64
마포구,37.55341017,126.92955214,43.12,0.2394,21,90.5,0.8268521692269142,4.0,0.4183,0.0
마포구,37.55124925,126.93970751,43.57,0.2656,5,0.0,0.0,30.0,0.5478,56.25
마포구,37.55246431,126.93939359,48.26,0.2834,4,0.0,0.0,4.0,0.8374,52.94
마포구,37.54765558,126.9226917,46.53,0.3105,20,90.0,3.490428515390098,4.0,0.1394,85.71
마포구,37.5515933,126.9272488,40.2,0.251,16,56.2,0.0916303228459243,8.0,0.4236,0.0
마포구,37.54532898,126.92166353,47.55,0.3471,17,88.2,3.295836866004329,6.0,0.6824,16.67
마포구,37.55145772,126.90586768,59.23,0.3873,31,93.5,1.359530943921074,20.0,0.42,72.22
마포구,37.55975429,126.92559743,73.33,0.6046,42,92.9,0.4658968472930821,6.0,0.5535,53.85
마포구,37.55807387,126.92532319,60.18,0.5392,4,50.0,0.5893286852539343,32.0,0.4236,47.83
마포구,37.55356227,126.92946322,41.78,0.2452,23,87.0,0.6000567574939334,4.0,0.4183,0.0
마포구,37.56182415,126.91418937,50.46,0.5852,4,100.0,0.0194937946810011,5.0,0.1022,9.52
마포구,37.55918952,126.92568576,79.55,0.5795,38,89.5,1.6492889439189975,5.0,0.457,0.0
마포구,37.55254638,126.92859594,43.58,0.2308,16,100.0,1.0503270475086477,5.0,0.4148,0.0
마포구,37.53658544,126.94850494,39.96,0.2744,6,50.0,0.0271509890659508,15.0,0.8374,80.0
마포구,37.54653057,126.91651048,49.06,0.1894,26,96.2,1.3197335946015516,4.0,0.4535,0.0
마포구,37.55242519,126.94738002,71.24,0.5127,19,5.3,0.0240975515790605,10.0,0.4359,23.53
마포구,37.55177137,126.91343098,34.94,0.1175,5,80.0,0.8687119548910202,9.0,0.4518,6.45
마포구,37.56162667,126.92563715,85.12,0.6778,45,95.6,0.3619071337690345,4.0,0.4289,45.24
마포구,37.5600351,126.92344909,69.04,0.588,17,100.0,0.956771684639724,9.0,0.1394,50.0
마포구,37.54461991,126.91712605,25.15,0.2894,0,0.0,0.0689928714869514,23.0,0.1322,21.74
마포구,37.55471946,126.92676255,49.11,0.3656,30,93.3,0.8696648905340997,6.0,0.413,50.0
마포구,37.56165068,126.92049016,64.31,0.6073,30,100.0,0.3317773923170052,8.0,0.1036,36.84
마포구,37.56143002,126.9189274,71.24,0.5795,27,85.2,0.7551209400966783,7.0,0.4183,0.0
마포구,37.55376464,126.92977953,39.61,0.2481,18,88.9,0.7205461547480597,8.0,0.42,0.0
마포구,37.54730719,126.93590357,26.2,0.1482,4,75.0,0.137201121513485,31.0,0.1351,7.69
마포구,37.55661176,126.92517822,65.77,0.4856,24,91.7,1.2196820980311158,11.0,0.4183,5.26
마포구,37.55631513,126.9115941,46.72,0.3349,24,95.8,1.0854020569313032,6.0,0.4113,80.0
마포구,37.55101092,126.93128814,26.36,0.1153,7,71.4,0.2336148511815051,5.0,0.4183,57.78
마포구,37.54887719,126.914836,17.27,0.0938,10,70.0,1.0626186860202045,7.0,0.1279,82.35
마포구,37.55473791,126.91955672,46.55,0.2685,16,81.2,1.0751920144600111,6.0,0.45,0.0
마포구,37.5558765,126.923548,55.59,0.4244,15,93.3,0.9317265400039944,8.0,0.1351,46.67
마포구,37.57511896,126.89371966,51.52,0.4398,6,33.3,0.385293749244385,11.0,0.1394,16.67
마포구,37.55229526,126.93107598,30.36,0.1632,6,33.3,0.5532463396499429,8.0,0.4183,14.81
마포구,37.53837945,126.95309316,35.2,0.3379,0,0.0,0.0,12.0,0.5612,33.33
마포구,37.54986386,126.90917579,40.55,0.2481,19,94.7,3.454512440429877,4.0,0.4183,0.0
마포구,37.56103633,126.91463563,65.81,0.5451,2,100.0,0.0078431774610258,3.0,0.1436,91.67
마포구,37.56069441,126.91602154,68.86,0.5275,9,77.8,0.6931471805599453,34.0,0.45,37.5
마포구,37.55253174,126.93058209,33.5,0.1814,7,14.3,0.1823215567939546,8.0,0.42,0.0
마포구,37.55098903,126.92456185,44.98,0.3471,7,71.4,0.0540672212702757,6.0,0.148,60.0
마포구,37.557447,126.91942303,49.67,0.3904,10,80.0,0.813477061325932,34.0,0.4183,50.0
마포구,37.5501497,126.9195541,32.3,0.1607,23,95.7,1.312963088034341,6.0,0.4113,93.33
마포구,37.55726808,126.91447799,44.37,0.3471,24,100.0,0.8744840006913605,7.0,0.1322,16.67
마포구,37.54477282,126.94402468,26.96,0.1658,11,63.6,0.775064303027832,5.0,0.4113,16.67
마포구,37.55326407,126.92989226,40.11,0.2252,7,85.7,0.7719070144205926,8.0,0.4218,0.0
마포구,37.55626175,126.92495817,59.35,0.4765,18,88.9,1.283245985220444,14.0,0.1337,31.58
마포구,37.56034197,126.90571035,60.76,0.5334,24,70.8,1.4258557188517011,9.0,0.4165,0.0
마포구,37.54550616,126.95890497,31.67,0.2252,11,81.8,1.4706014675798844,14.0,0.4077,66.67
마포구,37.54469077,126.93915478,45.7,0.2924,36,83.3,0.3251486902919584,4.0,0.4077,14.29
마포구,37.56173552,126.92062526,82.29,0.6128,26,100.0,0.2458349625162804,8.0,0.4483,57.14
마포구,37.55321296,126.91613026,38.7,0.1482,21,95.2,1.3761419896558726,9.0,0.4535,60.0
마포구,37.55123821,126.90784338,52.89,0.3044,35,100.0,0.6163269745765038,3.0,0.413,65.22
마포구,37.55815851,126.92100937,58.28,0.4521,16,87.5,1.2324168680174563,7.0,0.4165,45.83
마포구,37.54374376,126.92170008,38.53,0.4151,0,0.0,0.1823215567939546,27.0,0.5478,18.18
마포구,37.56212272,126.92452441,91.21,0.6876,38,97.4,2.1829150321233217,25.0,0.4553,0.0
마포구,37.54410147,126.91586655,31.14,0.3074,0,0.0,0.0689928714869514,27.0,0.4183,88.89
마포구,37.5555066,126.91144066,44.59,0.3014,21,90.5,0.3677247801253173,4.0,0.4148,33.33
마포구,37.55378382,126.9295017,36.38,0.2539,17,94.1,0.6735112060430863,5.0,0.138,45.45
마포구,37.55586956,126.91597244,38.25,0.2715,19,89.5,1.0222809704747056,4.0,0.4095,22.22
마포구,37.55988072,126.92044664,65.63,0.5245,26,92.3,0.5392696874575112,4.0,0.4165,19.23
마포구,37.55216009,126.93144763,24.14,0.1506,4,50.0,0.4957119859559425,8.0,0.4095,38.1
마포구,37.55179084,126.90074444,76.88,0.5991,1,0.0,0.0,27.0,0.443,5.71
마포구,37.55272523,126.93155698,29.16,0.1735,8,50.0,0.3502655587535487,8.0,0.4183,75.0
마포구,37.55128859,126.92398137,49.46,0.3379,21,90.5,0.7778410594092126,7.0,0.1465,0.0
마포구,37.54805079,126.90834592,26.32,0.3014,0,0.0,0.3053816495511818,32.0,0.1322,0.0
마포구,37.55362667,126.92883884,39.55,0.2626,19,84.2,0.2209188562920986,19.0,0.4148,63.16
마포구,37.55723082,126.92183783,53.74,0.4306,22,100.0,1.7607273599803264,4.0,0.1408,0.0
마포구,37.55732145,126.90405593,64.92,0.5823,27,100.0,1.1947757108450183,2.0,0.1308,28.57
마포구,37.53862766,126.95258463,48.36,0.3135,2,100.0,0.0091324835632725,12.0,0.42,41.18
마포구,37.5530852,126.90707919,55.6,0.3595,35,91.4,1.486713108866938,5.0,0.4183,42.11
마포구,37.54740564,126.9439619,46.67,0.2894,46,60.9,0.8245210750444467,1.0,0.4095,23.08
마포구,37.55358052,126.90373364,69.96,0.5007,34,94.1,1.442767876933947,9.0,0.4307,25.0
마포구,37.55747481,126.90088175,77.72,0.6653,14,100.0,0.963066796671886,4.0,0.4095,0.0
마포구,37.55817241,126.91837764,50.2,0.4089,7,85.7,0.6513000706244448,34.0,0.4183,0.0
마포구,37.53663316,126.94786246,35.75,0.2597,3,33.3,0.7934490512615113,15.0,0.406,71.43
마포구,37.55773662,126.90341933,77.5,0.6128,25,88.0,0.5080047474243493,9.0,0.4254,0.0
마포구,37.54785015,126.90983141,24.42,0.251,0,0.0,0.9444616088408514,32.0,0.4095,31.58
마포구,37.55204423,126.92788988,42.06,0.2394,18,83.3,0.2291858657701724,8.0,0.4148,59.09
마포구,37.55433995,126.92838165,47.49,0.3044,26,92.3,0.4717382350579439,3.0,0.413,40.74
마포구,37.56019029,126.90962886,59.18,0.5538,15,93.3,0.9950000252038128,8.0,0.1094,0.0
마포구,37.56076207,126.91652954,60.21,0.5304,9,55.6,0.1574240051722274,8.0,0.4254,17.14
마포구,37.55319291,126.93081575,32.7,0.2029,7,100.0,0.0246926125903715,8.0,0.1222,10.87
마포구,37.5463058,126.9196529,47.99,0.2539,31,100.0,1.0216512475319812,5.0,0.4165,17.65
마포구,37.53990855,126.95620447,37.39,0.4367,2,50.0,1.0326543208763124,12.0,0.1022,7.14
마포구,37.5582193,126.92070994,52.66,0.449,16,81.2,1.249478893294178,7.0,0.138,57.14
마포구,37.55621009,126.90549711,67.28,0.5007,27,88.9,1.1079581510863474,8.0,0.5728,0.0
마포구,37.55368749,126.9260552,41.41,0.3502,13,53.8,0.9243390650569834,9.0,0.4077,4.0
마포구,37.54422132,126.91859736,31.83,0.3257,0,0.0,0.0689928714869514,23.0,0.4148,0.0
마포구,37.55521731,126.90119288,75.46,0.6236,24,100.0,1.6150559047383235,9.0,0.413,0.0
마포구,37.54959647,126.91216603,23.56,0.1408,18,50.0,0.3712151850650859,8.0,0.1308,19.23
마포구,37.5508026,126.93221693,21.3,0.0938,3,100.0,0.9675840262617056,30.0,0.4148,0.0
마포구,37.55263061,126.9313943,28.71,0.1709,7,57.1,0.4577764026761752,8.0,0.413,33.33
