Y,건물나이,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도,구_강서구,구_마포구,구_서초구,구_성동구,구_송파구,구_영등포구,구_용산구,구_종로구,구_중구,잔차,예측값
2.302585092994046,62,19,52.6,1.7645098267806796,0.1866,0.7,37.56011013,126.98486327,0,0,0,0,0,0,0,0,1,0.7399527785524249,1.562632314441621
1.791759469228055,7,26,76.9,0.8946039777841406,0.1079,0.7,37.56386326,127.00211965,0,0,0,0,0,0,0,0,1,0.26608822738186566,1.5256712418461893
2.4849066497880004,5,6,33.3,5.676753802268282,0.105,0.08,37.56189911,126.98190996,0,0,0,0,0,0,0,0,1,0.8250459231482306,1.6598607266397698
2.19722457733622,55,4,0.0,2.25044254165524,0.4535,0.55,37.56571746,127.0106231,0,0,0,0,0,0,0,0,1,0.6787412273979632,1.5184833499382568
1.9459101490553128,63,9,22.2,1.2918251737361308,0.188,1.0,37.56535668,126.99747477,0,0,0,0,0,0,0,0,1,0.42394400786784403,1.5219661411874688
1.791759469228055,61,3,0.0,1.6193781504839415,0.1851,0.7,37.55941767,126.98975855,0,0,0,0,0,0,0,0,1,0.33265355599255875,1.4591059132354962
1.6094379124341005,4,7,57.1,0.3809454909338458,0.1036,0.08,37.56263589,127.00240658,0,0,0,0,0,0,0,0,1,0.06894861959414378,1.5404892928399567
2.079441541679836,30,22,90.9,0.4102843945441133,0.1408,0.85,37.56263015,127.00804487,0,0,0,0,0,0,0,0,1,0.4702977388732874,1.6091438028065488
2.3978952727983707,70,7,14.3,1.155343917473199,0.48,1.0,37.56042879,126.98317648,0,0,0,0,0,0,0,0,1,1.1383996539411916,1.259495618857179
0.6931471805599453,23,0,0.0,0.0425596144187959,0.1308,0.85,37.55609169,126.98541188,0,0,0,0,0,0,0,0,1,-0.4920860258516707,1.185233206411616
1.3862943611198906,71,25,84.0,0.2986770404591526,0.9051,0.7,37.56332856,127.01860099,0,0,0,0,0,0,0,0,1,-0.05672277917443158,1.4430171402943222
1.3862943611198906,55,2,0.0,0.041672696400568,0.1766,0.55,37.56555219,126.97585864,0,0,0,0,0,0,0,0,1,0.07632252532082329,1.3099718357990673
0.6931471805599453,9,3,0.0,0.3113518165376857,0.1108,0.18,37.55956061,126.97310353,0,0,0,0,0,0,0,0,1,-0.5096573576754163,1.2028045382353616
1.9459101490553128,8,3,100.0,1.0595929651036675,0.1094,0.25,37.55884724,126.97618148,0,0,0,0,0,0,0,0,1,0.46689595131624473,1.479014197739068
1.9459101490553128,8,21,100.0,0.6931471805599453,0.1094,1.0,37.56088977,127.00776838,0,0,0,0,0,0,0,0,1,0.4005131038504415,1.5453970452048713
1.6094379124341005,5,31,58.1,0.9496384970203852,0.105,0.25,37.56466188,127.00107824,0,0,0,0,0,0,0,0,1,0.05977679913092082,1.5496611133031797
1.0986122886681098,35,28,82.1,0.6554068525770982,0.148,0.7,37.56131454,127.01446136,0,0,0,0,0,0,0,0,1,-0.5799772302427366,1.6785895189108464
1.0986122886681098,25,0,0.0,1.13560085803745,0.1337,0.12,37.55599413,126.98473806,0,0,0,0,0,0,0,0,1,-0.27105840765903033,1.3696706963271401
1.791759469228055,71,1,0.0,1.519252194795509,0.4817,0.7,37.55945274,126.99012549,0,0,0,0,0,0,0,0,1,0.4511256718730663,1.3406337973549887
1.6094379124341005,55,22,54.5,0.0994449297057108,0.4535,0.85,37.5614873,126.9924598,0,0,0,0,0,0,0,0,1,0.2735540657326876,1.335883846701413
2.19722457733622,65,25,60.0,1.8674258023017924,0.4712,1.0,37.5646535,127.00666628,0,0,0,0,0,0,0,0,1,0.6380196272024099,1.55920495013381
1.6094379124341005,58,14,64.3,0.1943595353534336,0.1808,0.08,37.56281707,127.001911,0,0,0,0,0,0,0,0,1,-0.09995879716553624,1.7093967095996367
1.791759469228055,59,4,0.0,0.481258947477698,0.1823,0.12,37.55926806,126.98767512,0,0,0,0,0,0,0,0,1,0.3233516896545239,1.468407779573531
1.6094379124341005,31,15,73.3,0.1725257551322526,0.1422,0.85,37.56647742,127.02231807,0,0,0,0,0,0,0,0,1,-0.05624833412063346,1.665686246554734
