useAprvYmd,frspnSprklHYn,bildSn,sprklAvYn,bassAdres,ctpvNm,sggNm,dongNm,sprklHYn,frspnSprklAvYn,spskHYn,objNm,spskAvYn,대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,주부속구분코드,주부속구분코드명,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용동,지붕코드,지붕코드명,기타지붕,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감률,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자,내진설계적용여부,내진능력,매핑방법
20131031,N,11000000155289,Y,서울특별시 강남구 역삼동,서울특별시,강남구,역삼동,Y,N,Y,루미하우스,Y,서울특별시 강남구 역삼동 633-10번지,11680,10100,0,0633,0010,10241100222990,2,집합,3,표제부,서울특별시 강남구 테헤란로13길 39 (역삼동),루미하우스,,,,0,116804166718,10101,0,39,,,0,주건축물,554.8,311.94,56.23,1653.73,820.66,147.92,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,"도시형생활주택,근린생활시설",10,(철근)콘크리트,(철근)콘크리트,24,0,10.8,4,3,1,0,0,0,1653.73,0,0,0,0,12,0,2,0,20120625,20120730,20131031,2012,3220175,건축과,1101,신축허가,1,,0,0,,0,,0,20220813,1,,구+동+건물명
20151202,N,11000000155508,Y,서울특별시 종로구 종로6가,서울특별시,종로구,종로6가,Y,N,N,JW메리어트 동대문스퀘어 서울,N,서울특별시 종로구 종로6가 289-3번지,11110,16400,0,0289,0003,10021100202937,1,일반,2,일반건축물,서울특별시 종로구 청계천로 279 (종로6가),JW메리어트 동대문스퀘어 서울,,,,1,111103100021,16410,0,279,,,0,주건축물,5146.1,2398.57,46.61,41730.56,16930.19,328.99,42,철골철근콘크리트구조,"철골철근콘크리트구조,철근콘크리트구조",15000,숙박시설,"숙박시설,문화및집회시설,공용주차장",10,(철근)콘크리트,(철근)콘크리트,0,0,35.9,10,6,13,0,0,0,41730.56,0,0,0,0,277,19052.93,0,0,20110318,20110321,20151202,2011,3000082,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,1,,구+동+건물명
20140109,N,11000000155818,Y,서울특별시 중구 오장동,서울특별시,중구,오장동,Y,N,N,코발트팰리스,N,서울특별시 중구 오장동 90-24번지,11140,15400,0,0090,0024,10031100214173,2,집합,3,표제부,서울특별시 중구 퇴계로45길 32-37 (오장동),코발트팰리스,,,,0,111404103351,15403,0,32,37,,0,주건축물,602.4,339.14,56.29,5178.84,3849.72,639.06,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,관광숙박시설,10,(철근)콘크리트,(철근)콘크리트,88,0,49.25,14,4,1,1,0,0,5178.84,39,0,0,0,0,0,2,0,20120116,20120315,20140109,2012,3010075,건축과,1101,신축허가,63,,0,0,,0,,0,20220813,1,,구+동+건물명
20140710,N,11000000202039,N,서울특별시 종로구 원남동,서울특별시,종로구,원남동,Y,N,N,메이플레이스호텔,N,서울특별시 종로구 원남동 25번지,11110,15900,0,0025,0000,10021100198686,1,일반,2,일반건축물,서울특별시 종로구 율곡로 179 (원남동),메이플레이스호텔,,,,0,111103100010,15913,0,179,,,0,주건축물,674.2,356.08,52.8152,4942.71,4129.84,612.5541,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,숙박시설(관광호텔),10,(철근)콘크리트,(철근)콘크리트,0,0,45.47,13,2,1,1,0,0,4942.71,0,0,0,0,4,103,0,0,20120903,20121221,20140710,2012,3000082,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,1,,구+동+건물명
20140916,N,11000000202911,Y,서울특별시 서초구 서초동,서울특별시,서초구,서초동,Y,N,N,강남역푸르지오시티(어반플레이스강남),N,서울특별시 서초구 서초동 1337-3번지,11650,10800,0,1337,0003,10231100233554,2,집합,3,표제부,서울특별시 서초구 효령로77길 30 (서초동),강남역 푸르지오 시티,,,,2,116504163659,10801,0,30,,,0,주건축물,1461.6,866.363,59.275,21061.743,13770.132,942.1273,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,"근린생활시설,도시형생활주택(137세대),생활숙박시설(266실)",10,(철근)콘크리트,(철근)콘크리트,137,0,63.06,20,7,6,1,0,0,21061.743,0,0,0,0,77,5906.654,0,0,20120525,20120701,20140916,2012,3210134,건축과,1101,신축허가,278,,0,0,,0,,0,20251212,0,,구+동+건물명
20160128,N,11000000205964,N,서울특별시 종로구 숭인동,서울특별시,종로구,숭인동,Y,N,N,아이비씨 호텔 앤 오피스텔,N,서울특별시 종로구 숭인동 1396번지,11110,17500,0,1396,0000,10021100203457,2,집합,3,표제부,서울특별시 종로구 난계로 241 (숭인동),아이비씨 호텔 앤 오피스텔,,,,0,111103100018,17501,0,241,,,0,주건축물,1959.3,1142.65,58.32,18707.07,15824.68,807.67,21,철근콘크리트구조,철근콘크리트구조,14000,업무시설,"업무시설(오피스텔),관광호텔,근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,0,69.93,20,2,2,1,0,0,18707.07,188,913.91,0,0,8,923.07,0,0,20120724,20130628,20160128,2012,3000082,건축과,1101,신축허가,337,,0,0,,0,,0,20220813,0,,구+동+건물명
20150625,N,11000000207807,N,서울특별시 종로구 낙원동,서울특별시,종로구,낙원동,N,N,Y,JONGNO Residence,N,서울특별시 종로구 낙원동 59-1번지,11110,13700,0,0059,0001,10021100201917,1,일반,2,일반건축물,서울특별시 종로구 삼일대로28길 14 (낙원동),JONGNO Residence,,,,1,111104100144,13701,0,14,0,,0,주건축물,375.2,222.48,59.3,1054.05,1054.05,280.93,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,근린생활시설 및 숙박시설(생활숙박시설),10,(철근)콘크리트,(철근)콘크리트,0,0,18.25,5,0,1,0,0,0,1054.05,0,0,0,0,0,0,3,35,20130903,20141014,20150625,2013,3000082,건축과,1101,신축허가,0,,0,0,,0,,0,20230511,1,,구+동+건물명
20151231,N,11000000208871,Y,서울특별시 종로구 낙원동,서울특별시,종로구,낙원동,Y,N,N,헤르츠,N,서울특별시 종로구 낙원동 108-1번지,11110,13700,0,0108,0001,10021100203277,1,일반,2,일반건축물,서울특별시 종로구 돈화문로11길 44 (낙원동),헤르츠,,,,0,111104100051,13701,0,44,,,0,주건축물,230.8,131.38,56.92,1488.49,1377.97,597.04,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,숙박시설,10,(철근)콘크리트,평스라브,0,0,41.1,12,1,1,0,0,0,1488.49,0,0,0,0,0,0,1,12,20140501,20141014,20151231,2014,3000082,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,1,,구+동+건물명
20140903,N,11000000211130,N,서울특별시 서초구 서초동,서울특별시,서초구,서초동,Y,N,N,오클라우드호텔,N,서울특별시 서초구 서초동 1303-14번지,11650,10800,0,1303,0014,10231100233474,2,집합,3,표제부,서울특별시 서초구 사평대로58길 12 (서초동),오클라우드 호텔,,,,1,116504163338,10801,0,12,,,0,주건축물,1076.4,645.47,59.97,13225.33,8304.17,771.48,21,철근콘크리트구조,철골철근콘크리트조,15000,숙박시설,"근린생활시설, 생활숙박시, 업무시설",10,(철근)콘크리트,평슬라브,0,0,49.43,14,6,2,1,0,0,13225.33,42,0,0,0,6,0,0,0,20120305,20120802,20140903,2012,3210134,건축과,1101,신축허가,197,,0,0,,0,,0,20220813,0,,구+동+건물명
20140905,N,11000000211309,N,서울특별시 강남구 역삼동,서울특별시,강남구,역삼동,N,N,N,에이치에비뉴호텔 역삼,N,서울특별시 강남구 역삼동 678-14번지,11680,10100,0,0678,0014,10241100236929,1,일반,2,일반건축물,서울특별시 강남구 테헤란로29길 12 (역삼동),에이치 에비뉴 호텔 역삼,,,,0,116804166730,10101,0,12,,주건축물제1동,0,주건축물,331.4,195.7,59.0525,1987.57,1793.52,541.1949,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,관광호텔,10,(철근)콘크리트,(철근)콘크리트,0,0,33.9,10,1,2,0,0,0,1987.57,0,0,0,0,0,0,4,0,20130419,20130626,20140905,2013,3220175,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,1,,구+동+건물명
20180921,N,11000000212542,Y,서울특별시 강남구 삼성동,서울특별시,강남구,삼성동,Y,N,N,호텔크레센도 서울,N,서울특별시 강남구 삼성동 113-5번지,11680,10500,0,0113,0005,10241100275474,1,일반,2,일반건축물,서울특별시 강남구 봉은사로 428 (삼성동),호텔크레센도서울,,,,0,116803122004,10502,0,428,,,0,주건축물,802.2,432.83,53.96,4997.78,3539.84,441.27,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,관광숙박시설(108실),10,(철근)콘크리트,(철근)콘크리트,0,0,43.35,13,4,2,0,0,0,4997.78,36,301.1,0,0,0,0,2,24,20160317,20160502,20180921,2016,3220175,건축과,1101,신축허가,0,,0,81.09,,0,,0,20220813,0,,구+동+건물명
20160126,N,11000000212753,Y,서울특별시 강남구 역삼동,서울특별시,강남구,역삼동,Y,N,N,강남캠퍼스 호텔(B동),N,서울특별시 강남구 역삼동 825-30번지,11680,10100,0,0825,0030,10241100251329,1,일반,2,일반건축물,서울특별시 강남구 테헤란로2길 13 (역삼동),강남캠퍼스호텔,,,,0,116804166731,10101,0,13,,주건축물제1동,0,주건축물,212.1,114.92,54.18,1754.28,1400.91,660.5,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,"일반숙박시설,근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,0,44.5,14,2,1,0,0,0,1754.28,0,0,0,0,0,0,2,23,20140905,20140917,20160126,2014,3220175,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,1,,구+동+건물명
20160126,N,11000000212753,Y,서울특별시 강남구 역삼동,서울특별시,강남구,역삼동,Y,N,N,강남캠퍼스 호텔(B동),N,서울특별시 강남구 역삼동 825-39번지,11680,10100,0,0825,0039,10241100251330,1,일반,2,일반건축물,서울특별시 강남구 테헤란로2길 11 (역삼동),강남캠퍼스호텔,,,,0,116804166731,10101,0,11,,주건축물제1동,0,주건축물,261.2,143.58,54.97,1962.7,1531.91,586.49,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,"일반숙박시설,근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,0,38.85,11,3,1,0,0,0,1962.7,0,0,0,0,2,23,0,0,20140905,20140917,20160126,2014,3220175,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,1,,구+동+건물명
20150430,N,11000000216183,N,서울특별시 종로구 관철동,서울특별시,종로구,관철동,N,N,Y,J&J빌딩,Y,서울특별시 종로구 관철동 7-16번지,11110,13500,0,0007,0016,10021100201597,1,일반,2,일반건축물,서울특별시 종로구 삼일대로15길 6 (관철동),J&J빌딩,,,,0,111104100139,13501,0,6,,,0,주건축물,207.6,164.72,79.34,1053.21,806.63,388.55,21,철근콘크리트구조,철근콘크리트구조,04000,제2종근린생활시설,제2종근린생활시설,10,(철근)콘크리트,평지붕,0,0,19.9,5,2,1,0,0,0,1053.21,0,0,0,0,0,0,1,0,20140930,20141017,20150430,2014,3000082,건축과,1101,신축허가,0,,0,0,,0,,0,20250812,1,,구+동+건물명
20160111,N,11000000224627,Y,서울특별시 강남구 역삼동,서울특별시,강남구,역삼동,Y,N,N,강남스테이관광호텔,N,서울특별시 강남구 역삼동 736-51번지,11680,10100,0,0736,0051,10241100250963,1,일반,2,일반건축물,서울특별시 강남구 논현로87길 15-4 (역삼동),강남스테이 관광호텔,,,,1,116804166203,10101,0,15,4,강남스테이 관광호텔,0,주건축물,313.3,186.25,59.45,1997.19,1820.71,581.14,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,숙박시설(관광호텔),10,(철근)콘크리트,(철근)콘크리트,0,0,38.8,12,2,1,0,0,0,1997.19,6,87.5,0,0,0,0,1,28,20131217,20140510,20160111,2013,3220175,건축과,1101,신축허가,0,,0,67.87,,0,,0,20220813,1,,구+동+건물명
20140919,N,11000000226519,Y,서울특별시 중구 광희동2가,서울특별시,중구,광희동2가,Y,N,N,맹그로브 동대문(구.이비스버젯앰배서더동대문호텔),N,서울특별시 중구 광희동2가 238-1번지,11140,14600,0,0238,0001,10031100216093,1,일반,2,일반건축물,서울특별시 중구 퇴계로 334 (광희동2가),맹그로브 동대문,,,,5,111403101011,14619,0,334,,,0,주건축물,647.73,355.24,54.84,5967.01,4860.78,750.43,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,관광호텔,10,(철근)콘크리트,(철근)콘크리트,0,0,58.85,16,3,2,1,0,0,5967.01,14,45.14,0,0,0,0,1,52.35,20120830,20121212,20140919,2012,3010075,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,1,,구+동+건물명
20141126,N,11000000227825,N,서울특별시 종로구 관철동,서울특별시,종로구,관철동,N,N,Y,대한방직협회신관,Y,서울특별시 종로구 관철동 175번지,11110,13500,0,0175,0000,10021100199875,2,집합,3,표제부,서울특별시 종로구 삼일대로17길 47-1 (관철동),대한방직협회신관,,,,0,111104100140,13501,0,47,1,,0,주건축물,377.81,226.57,59.97,2673.52,1885.32,499.01,21,철근콘크리트구조,철근콘크리트구조,04000,제2종근린생활시설,"제2종근린생활시설, 연립주택",10,(철근)콘크리트,(철근)콘크리트,29,0,29.85,9,3,1,0,0,0,2673.52,8,83.98,0,0,0,0,0,0,20130201,20130812,20141126,2013,3000082,건축과,1101,신축허가,0,,0,0,,0,,0,20240509,1,,구+동+건물명
20200828,N,11000000236714,Y,서울특별시 중구 저동2가,서울특별시,중구,저동2가,Y,N,N,포포인츠 바이쉐라톤 서울명동,N,서울특별시 중구 저동2가 89번지,11140,16100,0,0089,0000,10031100236906,1,일반,2,일반건축물,서울특별시 중구 삼일대로10길 36 (저동2가),포포인츠바이쉐라톤서울명동,,,,1,111404103168,16101,0,36,,,0,주건축물,1546,922.66,59.68,21658.68,18063.23,1168.38,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,숙박시설(관광호텔),10,(철근)콘크리트,철골철근콘크리트구조,0,0,99,26,3,4,1,0,0,21658.68,0,0,0,0,20,1110.95,1,11.5,20100125,20180430,20200828,2010,3010000,중구,5803,도시환경협의(건축허가),0,,0,0,,0,,0,20220813,1,VII-0.204g,구+동+건물명
20141201,N,11000000239678,Y,서울특별시 중구 충무로2가,서울특별시,중구,충무로2가,N,N,N,가나빌딩,Y,서울특별시 중구 충무로2가 12-17번지,11140,12500,0,0012,0017,10031100217174,1,일반,2,일반건축물,서울특별시 중구 명동8가길 33 (충무로2가),가나빌딩,,,,0,111404103160,12501,0,33,,,0,주건축물,209.5,186.34,88.9451,1472.47,1237.66,590.77,31,일반철골구조,일반철골구조,03000,제1종근린생활시설,"제1종근린생활시설,숙박시설",10,(철근)콘크리트,(철근)콘크리트,0,0,24.7,7,2,1,0,0,0,1472.47,0,0,0,0,0,0,0,0,20131022,20131105,20141215,2013,3010075,건축과,1101,신축허가,0,,0,0,,0,,0,20250114,1,,구+동+건물명
20170529,N,11000000241390,Y,서울특별시 종로구 숭인동,서울특별시,종로구,숭인동,Y,N,N,서울앤호텔,N,서울특별시 종로구 숭인동 202-13번지,11110,17500,0,0202,0013,10021100207026,1,일반,2,일반건축물,서울특별시 종로구 종로66가길 21 (숭인동),서울앤호텔,,,,0,111104100371,17501,0,21,,,0,주건축물,302.6,171.07,56.53,2507,2145.61,709.06,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,"숙박시설(호스텔),근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,0,49.05,14,2,0,1,0,0,2507,0,0,0,0,4,56.83,0,0,20141231,20150520,20170529,2014,3000082,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,1,,구+동+건물명
20141224,N,11000000246279,N,서울특별시 강남구 개포동,서울특별시,강남구,개포동,Y,N,N,데님관광호텔,N,서울특별시 강남구 개포동 1229-14번지,11680,10300,0,1229,0014,10241100241209,1,일반,2,일반건축물,서울특별시 강남구 논현로 66 (개포동),데님관광호텔,,,,1,116803121022,10302,0,66,,주건축물제1동,0,주건축물,988,591.92,59.91,7500.02,4367.65,442.07,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,숙박시설(관광호텔),10,(철근)콘크리트,(철근)콘크리트,0,0,32.3,8,4,3,0,0,0,7500.02,0,0,0,0,37,2423.16,0,0,20120907,20121122,20141224,2012,3220175,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,1,,구+동+건물명
20150205,N,11000000248975,Y,서울특별시 중구 충무로3가,서울특별시,중구,충무로3가,Y,N,N,스테이비호텔명동,N,서울특별시 중구 충무로3가 30-1번지,11140,15800,0,0030,0001,10031100218350,1,일반,2,일반건축물,서울특별시 중구 충무로 23-1 (충무로3가),스테이비 호텔 명동,,,,1,111403101009,15905,0,23,1,,0,주건축물,481.65,274,56.89,3383.64,2879.74,597.89,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,관광숙박시설(관광호텔),10,(철근)콘크리트,평슬라브,0,0,43.4,12,2,2,0,0,0,3383.64,0,0,0,0,2,28,0,0,20130329,20130807,20150205,2013,3010075,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,1,,구+동+건물명
20150319,N,11000000249857,Y,서울특별시 중구 을지로2가,서울특별시,중구,을지로2가,Y,N,N,트레블로지 명동을지로호텔(구.홀리데이인익스프레스),N,서울특별시 중구 을지로2가 101-1번지,11140,10500,0,0101,0001,10031100218614,1,일반,2,일반건축물,서울특별시 중구 수표로 61 (을지로2가),트레블로지 명동 을지로호텔,,,,1,111403005006,10501,0,61,,,0,주건축물,976.6,599.5,61.39,9973.62,7639.06,782.21,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,숙박시설(관광호텔),10,(철근)콘크리트,(철근)콘크리트,0,0,49.1,15,4,2,1,0,0,9973.62,30,276.85,0,0,0,0,1,16.5,20121029,20130711,20150319,2012,3010075,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,1,,구+동+건물명
20191017,N,11000000250013,Y,서울특별시 종로구 낙원동,서울특별시,종로구,낙원동,Y,N,N,MOXY 관광호텔,N,서울특별시 종로구 낙원동 134-2번지,11110,13700,0,0134,0002,10021100217845,1,일반,2,일반건축물,서울특별시 종로구 돈화문로11길 37 (낙원동),MOXY 관광호텔,,,,0,111104100051,13701,0,37,0,,0,주건축물,588.88,349.34,59.32,5971.04,4905.38,833.00163,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,숙박시설(관광호텔),10,(철근)콘크리트,평슬라브,0,0,48.7,16,3,2,1,0,0,5971.04,0,0,0,0,8,463.18,3,34.5,20150407,20170406,20191017,2015,3000082,건축과,1101,신축허가,0,,0,0,,0,,0,20251125,1,Ⅶ-0.169g,구+동+건물명
20150327,N,11000000250017,Y,서울특별시 용산구 동자동,서울특별시,용산구,동자동,Y,N,N,트윈시티 남산(포포인츠),N,서울특별시 용산구 동자동 56번지,11170,10700,0,0056,0000,10041100202565,2,집합,3,표제부,서울특별시 용산구 한강대로 366 (동자동),트윈시티 남산,,,,0,111702005005,10703,0,366,,,0,주건축물,5886.8,2997.47,50.92,91298.84,58858.42,999.84,42,철골철근콘크리트구조,철골철근콘크리트구조,14000,업무시설,업무시설,10,(철근)콘크리트,평지붕,0,0,119.97,30,7,13,2,0,0,91298.84,0,0,0,0,482,0,0,0,19970122,20101101,20150327,,,,,,567,,0,0,,0,,0,20231101,1,,구+동+건물명
20150327,N,11000000250060,Y,서울특별시 용산구 문배동,서울특별시,용산구,문배동,Y,N,N,용산KCC웰츠타워(모던용산한옥),N,서울특별시 용산구 문배동 11-10번지,11170,12200,0,0011,0010,10041100202045,2,집합,3,표제부,서울특별시 용산구 백범로90길 90 (문배동),용산KCC웰츠타워,,,,0,111704106102,12201,0,90,,,0,주건축물,4465,2179.04,48.8,59489.16,39317.01,880.56,21,철근콘크리트구조,"철골철근콘크리트구조,철근콘크리트구조",02000,공동주택,"공동주택(아파트),업무시설(오피스텔),판매시설",10,(철근)콘크리트,(철근)콘크리트,232,0,129.3,39,6,6,4,0,0,59489.16,0,0,0,0,423,17635.97,0,0,20110930,20111104,20150327,2011,3020078,건축과,1101,신축허가,197,1,47.62,86.3,2,70.43,,0,20231108,1,,구+동+건물명
20160101,N,11000000250734,N,서울특별시 종로구 낙원동,서울특별시,종로구,낙원동,N,N,N,메이커스 호텔,N,서울특별시 종로구 낙원동 132-2번지,11110,13700,0,0132,0002,10021100203237,1,일반,2,일반건축물,서울특별시 종로구 돈화문로11길 33 (낙원동),메이커스호텔,,,,0,111104100051,13701,0,33,,,0,주건축물,307.8,144.51,46.95,1603.84,1340.6,435.54,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,"관광숙박시설, 근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,0,30,10,2,1,0,0,0,1603.84,0,0,0,0,0,0,1,12.5,20140318,20141208,20160106,2014,3000082,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,1,,구+동+건물명
20150626,N,11000000251505,N,서울특별시 마포구 도화동,서울특별시,마포구,도화동,Y,N,N,신라스테이마포(도화동 비지니스 호텔),N,서울특별시 마포구 도화동 570번지,11440,10400,0,0570,0000,10151100234234,1,일반,2,일반건축물,서울특별시 마포구 마포대로 83 (도화동),신라스테이 마포,,,,0,114402113001,10403,0,83,0,,0,주건축물,1447.3,838.28,57.92,18470.19,14417.33,996.15,42,철골철근콘크리트구조,"철골구조,철골철근콘크리트구조",15000,숙박시설,"숙박시설(관광호텔),근린생활시설",10,(철근)콘크리트,콘크리트평지붕,0,0,90,24,4,4,1,0,0,18470.19,56,772.82,0,0,6,441.14,1,16.5,20130307,20130430,20150626,2015,3130000,마포구,5803,도시환경협의(건축허가),0,,0,86.1,2,70.25,,0,20220813,0,,구+동+건물명
20151120,N,11000000251757,Y,서울특별시 종로구 당주동,서울특별시,종로구,당주동,Y,N,N,포시즌스호텔,N,서울특별시 종로구 당주동 30번지,11110,11700,0,0030,0000,10021100202817,1,일반,2,일반건축물,서울특별시 종로구 새문안로 97 (당주동),포시즌스호텔,,,,1,111103005004,11701,0,97,0,,0,주건축물,4135.3,2469.16,59.71,67264.89,43676.66,1056.19,42,철골철근콘크리트구조,철골철근콘크리트구조,15000,숙박시설,숙박시설,10,(철근)콘크리트,(철근)콘크리트평지붕,0,0,100.9,25,7,0,17,0,0,67264.89,0,0,0,0,207,10483.65,0,0,20071123,20121204,20151120,2012,3000000,종로구,5803,도시환경협의(건축허가),0,,0,0,,0,,0,20251104,1,,구+동+건물명
20180220,N,11000000253496,Y,서울특별시 강남구 역삼동,서울특별시,강남구,역삼동,Y,N,N,오월호텔,N,서울특별시 강남구 역삼동 723-3번지,11680,10100,0,0723,0003,10241100269874,1,일반,2,일반건축물,서울특별시 강남구 언주로85길 27 (역삼동),오월호텔,,,,0,116804166618,10101,0,27,0,,0,주건축물,683.8,289.1,42.28,3281.33,1837.58,268.73,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,관광숙박시설(소형호텔),10,(철근)콘크리트,(철근)콘크리트,0,0,38.45,9,3,2,0,0,0,3281.33,34,548.28,0,0,5,680.33,0,0,20150213,20150422,20180220,2015,3220175,건축과,1101,신축허가,0,,0,65.2,,0,,0,20220813,1,,구+동+건물명
20151210,N,11000000255018,Y,서울특별시 중구 충무로2가,서울특별시,중구,충무로2가,Y,N,N,호텔롯데L7명동,N,서울특별시 중구 충무로2가 62-12번지,11140,12500,0,0062,0012,10031100221634,1,일반,2,일반건축물,서울특별시 중구 퇴계로 137 (충무로2가),(주)호텔롯데 L7명동,,,,1,111403101011,12506,0,137,,,0,주건축물,1417.4,826.86,58.34,15016.24,11991.02,845.99,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,"관광호텔,근린생활시설",10,(철근)콘크리트,평슬라브,0,0,78.8,19,3,3,1,0,0,15016.24,0,0,0,0,19,1068.96,0,0,20130722,20131213,20151210,2013,3010075,건축과,1101,신축허가,251,,0,0,,0,,0,20220813,1,,구+동+건물명
20171222,N,11000000255227,Y,서울특별시 강남구 역삼동,서울특별시,강남구,역삼동,Y,N,N,Hotel Senne,N,서울특별시 강남구 역삼동 628-12번지,11680,10100,0,0628,0012,10241100268074,1,일반,2,일반건축물,서울특별시 강남구 논현로 533 (역삼동),Hotel Senne,,,,0,116803121022,10101,0,533,,,0,주건축물,541.5,269.59,49.79,1956.35,1514.16,279.62,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,숙박시설(관광호텔),10,(철근)콘크리트,(철근)콘크리트,0,0,31.44,8,2,2,0,0,0,1956.35,24,50.75,0,0,0,0,1,12,20151218,20160623,20171222,2015,3220175,건축과,1101,신축허가,0,,0,67.6,,0,,0,20220813,1,,구+동+건물명
20190129,N,11000000255452,Y,서울특별시 강남구 삼성동,서울특별시,강남구,삼성동,Y,N,N,호텔인나인,N,서울특별시 강남구 삼성동 91-28번지,11680,10500,0,0091,0028,10241100278343,1,일반,2,일반건축물,서울특별시 강남구 영동대로 618 (삼성동),호텔인나인,,,,2,116802122002,10503,0,618,,호텔인나인,0,주건축물,680.8,384.65,56.5,8003.69,6049.11,888.53,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,관광숙박시설 (관광호텔),10,(철근)콘크리트,(철근)콘크리트,0,0,77.6,19,4,2,1,0,0,8003.69,24,0,0,0,0,0,1,0,20160104,20161011,20190129,2016,3220175,건축과,1101,신축허가,0,,0,81.3,,0,,0,20251126,1,VII-0.169g,구+동+건물명
20171204,N,11000000255666,Y,서울특별시 마포구 동교동,서울특별시,마포구,동교동,Y,N,N,롯데호텔 L7홍대,N,서울특별시 마포구 동교동 160-5번지,11440,12100,0,0160,0005,10151100252663,1,일반,2,일반건축물,서울특별시 마포구 양화로 141 (동교동),롯데호텔 L7홍대,,,,0,114403113014,12102,0,141,,,0,주건축물,2277,1340.97,58.89,27852.23,18722.04,822.22,21,철근콘크리트구조,"철근콘크리트구조,철골철근콘크리트구조",15000,숙박시설,"숙박시설(관광호텔),판매시설(상점),근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,0,80,20,5,8,1,0,0,27852.23,0,0,0,0,122,4666.68,0,0,20150615,20150817,20171204,2015,3130160,건축과,1101,신축허가,0,,0,0,,0,,0,20251203,0,,구+동+건물명
20190430,N,11000000255745,Y,서울특별시 종로구 원남동,서울특별시,종로구,원남동,Y,N,N,오라카이 대학로 호텔,N,서울특별시 종로구 원남동 49-17번지,11110,15900,0,0049,0017,10021100215645,1,일반,2,일반건축물,서울특별시 종로구 율곡로 180 (원남동),오라카이 대학로 호텔,,,,25,111103100010,15913,0,180,0,,0,주건축물,1672,1000.98,59.87,19412.5,13308.83,795.98,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,숙박시설(관광숙박시설),10,(철근)콘크리트,(철근)콘크리트,0,0,50,15,5,4,1,0,0,19412.5,20,0,0,0,33,3549.8,1,0,20160201,20161129,20190430,2016,3000082,건축과,1101,신축허가,0,,0,0,,0,,0,20241204,1,VII-0.239g,구+동+건물명
