대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,주부속구분코드,주부속구분코드명,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용동,지붕코드,지붕코드명,기타지붕,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감률,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자,내진설계적용여부,내진능력
서울특별시 송파구 삼전동 180-3번지,11710,10600,0,180,3,1025116398,1,일반,2,일반건축물,서울특별시 송파구 백제고분로 268 (삼전동),호텔인피니,,,,0,117103123006.0,10604.0,0.0,268.0,0.0,,0,주건축물,402.5,220.55,54.8,1463.34,1168.89,290.41,21.0,철근콘크리트구조,철근콘크리트구조외1,15000,숙박시설,숙박시설,10.0,(철근)콘크리트,평슬라브,0,0,33.65,8,1,1,0,0,0.0,1463.34,18,0.0,0,0.0,0,0.0,1,12.0,20030626,20030630,20041129,2003,,,1101.0,신축허가,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 송파구 가락동 73-1번지,11710,10700,0,73,1,10251100530442,1,일반,2,일반건축물,서울특별시 송파구 송이로 104 (가락동),가락동 소형관광호텔,,,,0,117103123011.0,10702.0,0.0,104.0,0.0,,0,주건축물,281.9,140.81,49.95,971.18,704.65,249.96,21.0,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,"숙박시설, 제1종근린생활시설",10.0,(철근)콘크리트,(철근)콘크리트,0,0,26.33,7,2,1,0,0,0.0,971.18,11,95.2,0,0.0,0,0.0,0,0.0,20171109,20180910,20191126,2017,3230165.0,건축과,1101.0,신축허가,0,,0.0,0.0,,0.0,,0.0,20220813,1.0,VII-0.2252(g)
서울특별시 송파구 가락동 98-5번지,11710,10700,0,98,5,1025125335,1,일반,2,일반건축물,서울특별시 송파구 송파대로28길 5 (가락동),,,,,0,117104169333.0,10701.0,0.0,5.0,,,0,주건축물,0.0,0.0,0.0,4838.25,0.0,0.0,21.0,철근콘크리트구조,철근콘크리트조,15000,숙박시설,숙박시설,10.0,(철근)콘크리트,스라브,0,0,0.0,8,3,0,0,0,0.0,4838.25,0,0.0,0,0.0,18,0.0,9,0.0,19880502,,19890126,,,,,,0,,0.0,0.0,,0.0,,0.0,20241220,0.0,
서울특별시 송파구 가락동 98-6번지,11710,10700,0,98,6,102516726,1,일반,2,일반건축물,서울특별시 송파구 송파대로28길 11 (가락동),,,,,0,117104169333.0,10701.0,0.0,11.0,,캘리포니아관광호텔,0,주건축물,1256.4,753.12,59.94,10601.31,7649.21,608.82,21.0,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,관광숙박시설(관광호텔)외2,90.0,기타지붕,평슬라브,0,0,39.0,12,3,0,0,0,0.0,0.0,58,56.16,0,0.0,3,44.5,0,0.0,20020311,20020326,20031002,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 송파구 가락동 99-2번지,11710,10700,0,99,2,102515780,2,집합,3,표제부,서울특별시 송파구 송파대로28길 6 (가락동),가락동 훼미리 오피스텔2차,,,,0,117104169333.0,10701.0,0.0,6.0,,,0,주건축물,874.0,429.84,49.18,7573.75,4104.54,469.63,21.0,철근콘크리트구조,철근콘크리트조,14000,업무시설,업무시설 외3,10.0,(철근)콘크리트,스라브,0,0,0.0,10,5,1,0,0,0.0,7573.75,0,0.0,0,0.0,33,0.0,11,0.0,19890203,,19900329,,,,,,71,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 송파구 문정동 61-15번지,11710,10800,0,61,15,10251100526662,1,일반,2,일반건축물,서울특별시 송파구 송파대로20길 6 (문정동),메리제인호텔,,,,0,117104169328.0,10801.0,0.0,6.0,0.0,,0,주건축물,249.6,123.57,49.51,996.15,623.88,249.95,21.0,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,관광숙박시설(소형호텔),10.0,(철근)콘크리트,(철근)콘크리트,0,0,30.2,8,2,1,0,0,0.0,996.15,0,0.0,0,0.0,0,0.0,4,46.0,20170105,20170310,20190418,2017,3230165.0,건축과,1101.0,신축허가,0,,0.0,0.0,,0.0,,0.0,20220813,1.0,Vll/ 0.233
서울특별시 송파구 문정동 618번지,11710,10800,0,618,0,10251100486991,2,집합,3,표제부,서울특별시 송파구 송파대로 111 (문정동),파크하비오,,,,0,117102005011.0,10806.0,0.0,111.0,,송파파크하비오푸르지오108동,0,주건축물,0.0,998.94,0.0,12851.5006,12851.5006,0.0,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택(아파트),10.0,(철근)콘크리트,(철근)콘크리트,110,0,55.3,19,0,0,2,0,0.0,12851.5006,0,0.0,0,0.0,0,0.0,0,0.0,20130531,20130828,20160929,2013,3230193.0,주거정비과,2101.0,주택건설사업계획승인,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 송파구 문정동 618번지,11710,10800,0,618,0,10251100486879,2,집합,3,표제부,서울특별시 송파구 송파대로 111 (문정동),파크하비오,,,,0,117102005011.0,10806.0,0.0,111.0,,송파파크하비오푸르지오106동,0,주건축물,0.0,1034.63,0.0,12944.0622,12944.0622,0.0,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택(아파트),10.0,(철근)콘크리트,(철근)콘크리트,111,0,55.3,19,0,0,2,0,0.0,12944.0622,0,0.0,0,0.0,0,0.0,0,0.0,20130531,20130828,20160929,2013,3230193.0,주거정비과,2101.0,주택건설사업계획승인,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 송파구 문정동 618번지,11710,10800,0,618,0,10251100486662,2,집합,3,표제부,서울특별시 송파구 송파대로 111 (문정동),파크하비오,,,,0,117102005011.0,10806.0,0.0,111.0,,송파파크하비오푸르지오107동,0,주건축물,0.0,987.08,0.0,12973.759,12973.759,0.0,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택(아파트),10.0,(철근)콘크리트,(철근)콘크리트,111,0,55.3,19,0,0,2,0,0.0,12973.759,0,0.0,0,0.0,0,0.0,0,0.0,20130531,20130828,20160929,2013,3230193.0,주거정비과,2101.0,주택건설사업계획승인,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 송파구 문정동 618번지,11710,10800,0,618,0,10251100491206,2,집합,3,표제부,서울특별시 송파구 송파대로 111 (문정동),파크하비오,,,,0,117102005011.0,10806.0,0.0,111.0,,송파파크하비오푸르지오104동,0,주건축물,0.0,1016.48,0.0,12248.4708,12248.4708,0.0,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택(아파트),10.0,(철근)콘크리트,(철근)콘크리트,105,0,52.5,18,0,0,2,0,0.0,12248.4708,0,0.0,0,0.0,0,0.0,0,0.0,20130531,20130828,20160929,2013,3230193.0,주거정비과,2101.0,주택건설사업계획승인,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 송파구 문정동 618번지,11710,10800,0,618,0,10251100489314,2,집합,3,표제부,서울특별시 송파구 송파대로 111 (문정동),파크하비오,,,,0,117102005011.0,10806.0,0.0,111.0,,송파파크하비오푸르지오110동,0,주건축물,0.0,911.61,0.0,8983.3682,8983.3682,0.0,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택(아파트),10.0,(철근)콘크리트,(철근)콘크리트,72,0,55.3,19,0,0,2,0,0.0,8983.3682,0,0.0,0,0.0,0,0.0,0,0.0,20130531,20130828,20160929,2013,3230193.0,주거정비과,2101.0,주택건설사업계획승인,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 송파구 문정동 618번지,11710,10800,0,618,0,10251100491316,2,집합,3,표제부,서울특별시 송파구 송파대로 111 (문정동),파크하비오,,,,0,117102005011.0,10806.0,0.0,111.0,,주차장-3,1,부속건축물,0.0,0.0,0.0,2681.57,0.0,0.0,21.0,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,주차장,10.0,(철근)콘크리트,(철근)콘크리트,0,0,0.0,1,2,0,0,0,0.0,2681.57,0,0.0,0,0.0,0,0.0,0,0.0,20130531,20130828,20160929,2013,3230193.0,주거정비과,2101.0,주택건설사업계획승인,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 송파구 문정동 618번지,11710,10800,0,618,0,10251100488579,2,집합,3,표제부,서울특별시 송파구 송파대로 111 (문정동),파크하비오,,,,0,117102005011.0,10806.0,0.0,111.0,,송파파크하비오푸르지오203동,0,주건축물,0.0,1748.33,0.0,27254.16,27254.16,0.0,21.0,철근콘크리트구조,철근콘크리트구조,14000,업무시설,업무시설(오피스텔),10.0,(철근)콘크리트,(철근)콘크리트,0,0,57.95,19,0,3,2,0,0.0,27254.16,0,0.0,0,0.0,0,0.0,0,0.0,20130531,20130828,20160929,2013,3230193.0,주거정비과,2101.0,주택건설사업계획승인,629,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 송파구 문정동 618번지,11710,10800,0,618,0,10251100486774,2,집합,3,표제부,서울특별시 송파구 송파대로 111 (문정동),파크하비오,,,,0,117102005011.0,10806.0,0.0,111.0,,송파파크하비오푸르지오105동,0,주건축물,0.0,982.55,0.0,12274.5347,12274.5347,0.0,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택(아파트),10.0,(철근)콘크리트,(철근)콘크리트,104,0,52.6,18,0,0,2,0,0.0,12274.5347,0,0.0,0,0.0,0,0.0,0,0.0,20130531,20130828,20160929,2013,3230193.0,주거정비과,2101.0,주택건설사업계획승인,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 송파구 문정동 618번지,11710,10800,0,618,0,10251100486144,2,집합,3,표제부,서울특별시 송파구 송파대로 111 (문정동),파크하비오,,,,0,117102005011.0,10806.0,0.0,111.0,,하비오타워,0,주건축물,0.0,0.0,0.0,26644.4,26644.4,0.0,21.0,철근콘크리트구조,철근콘크리트구조,07000,판매시설,"판매시설,근린생활시설",10.0,(철근)콘크리트,(철근)콘크리트,0,0,27.6,7,0,5,0,0,0.0,26644.4,0,0.0,0,0.0,0,0.0,0,0.0,20130531,20130828,20160929,2013,3230193.0,주거정비과,2101.0,주택건설사업계획승인,142,,0.0,0.0,,0.0,,0.0,20250514,0.0,
서울특별시 송파구 문정동 618번지,11710,10800,0,618,0,10251100489209,2,집합,3,표제부,서울특별시 송파구 송파대로 111 (문정동),파크하비오,,,,0,117102005011.0,10806.0,0.0,111.0,,송파파크하비오푸르지오102동,0,주건축물,0.0,979.14,0.0,12812.0928,12812.0928,0.0,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택(아파트),10.0,(철근)콘크리트,(철근)콘크리트,104,0,52.9,18,0,0,2,0,0.0,12812.0928,0,0.0,0,0.0,0,0.0,0,0.0,20130531,20130828,20160929,2013,3230193.0,주거정비과,2101.0,주택건설사업계획승인,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 송파구 문정동 618번지,11710,10800,0,618,0,10251100491101,2,집합,3,표제부,서울특별시 송파구 송파대로 111 (문정동),파크하비오,,,,0,117102005011.0,10806.0,0.0,111.0,,송파파크하비오푸르지오103동,0,주건축물,0.0,992.02,0.0,12274.5347,12274.5347,0.0,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택(아파트),10.0,(철근)콘크리트,(철근)콘크리트,104,0,52.6,18,0,0,2,0,0.0,12274.5347,0,0.0,0,0.0,0,0.0,0,0.0,20130531,20130828,20160929,2013,3230193.0,주거정비과,2101.0,주택건설사업계획승인,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 송파구 문정동 618번지,11710,10800,0,618,0,10251100490742,2,집합,3,표제부,서울특별시 송파구 송파대로 111 (문정동),파크하비오,,,,0,117102005011.0,10806.0,0.0,111.0,,송파파크하비오푸르지오201동,0,주건축물,0.0,1532.37,0.0,24138.75,24138.75,0.0,21.0,철근콘크리트구조,철근콘크리트구조,14000,업무시설,업무시설(오피스텔),10.0,(철근)콘크리트,(철근)콘크리트,0,0,55.0,18,0,3,1,0,0.0,24138.75,0,0.0,0,0.0,0,0.0,0,0.0,20130531,20130828,20160929,2013,3230193.0,주거정비과,2101.0,주택건설사업계획승인,358,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 송파구 문정동 618번지,11710,10800,0,618,0,10251100490190,2,집합,3,표제부,서울특별시 송파구 송파대로 111 (문정동),파크하비오,,,,0,117102005011.0,10806.0,0.0,111.0,,송파파크하비오푸르지오204동,0,주건축물,0.0,1557.0,0.0,24950.38,24950.38,0.0,21.0,철근콘크리트구조,철근콘크리트구조,14000,업무시설,업무시설(오피스텔),10.0,(철근)콘크리트,(철근)콘크리트,0,0,57.95,19,0,3,1,0,0.0,24950.38,0,0.0,0,0.0,0,0.0,0,0.0,20130531,20130828,20160929,2013,3230193.0,주거정비과,2101.0,주택건설사업계획승인,551,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 송파구 문정동 618번지,11710,10800,0,618,0,10251100491317,2,집합,3,표제부,서울특별시 송파구 송파대로 111 (문정동),파크하비오,,,,0,117102005011.0,10806.0,0.0,111.0,,주차장-4,1,부속건축물,0.0,0.0,0.0,49637.5,0.0,0.0,21.0,철근콘크리트구조,철근콘크리트구조,07000,판매시설,주차장,10.0,(철근)콘크리트,(철근)콘크리트,0,0,0.0,1,3,0,0,0,0.0,49637.5,0,0.0,0,0.0,0,0.0,0,0.0,20130531,20130828,20160929,2013,3230193.0,주거정비과,2101.0,주택건설사업계획승인,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 송파구 문정동 618번지,11710,10800,0,618,0,10251100489387,2,집합,3,표제부,서울특별시 송파구 송파대로 111 (문정동),파크하비오,,,,0,117102005011.0,10806.0,0.0,111.0,,송파파크하비오푸르지오205동,0,주건축물,0.0,2825.45,0.0,26891.64,26891.64,0.0,21.0,철근콘크리트구조,철근콘크리트구조,14000,업무시설,업무시설(오피스텔),10.0,(철근)콘크리트,(철근)콘크리트,0,0,57.25,17,0,4,2,0,0.0,26891.64,0,0.0,0,0.0,0,0.0,0,0.0,20130531,20130828,20160929,2013,3230193.0,주거정비과,2101.0,주택건설사업계획승인,802,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 송파구 문정동 618번지,11710,10800,0,618,0,10251100488506,2,집합,3,표제부,서울특별시 송파구 송파대로 111 (문정동),파크하비오,,,,0,117102005011.0,10806.0,0.0,111.0,,송파파크하비오푸르지오109동,0,주건축물,0.0,907.67,0.0,8983.3682,8983.3682,0.0,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택(아파트),10.0,(철근)콘크리트,(철근)콘크리트,72,0,55.3,19,0,0,2,0,0.0,8983.3682,0,0.0,0,0.0,0,0.0,0,0.0,20130531,20130828,20160929,2013,3230193.0,주거정비과,2101.0,주택건설사업계획승인,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 송파구 문정동 618번지,11710,10800,0,618,0,10251100491312,2,집합,3,표제부,서울특별시 송파구 송파대로 111 (문정동),파크하비오,,,,0,117102005011.0,10806.0,0.0,111.0,,관리동,1,부속건축물,0.0,0.0,0.0,23304.7156,5730.2228,0.0,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,"관리사무소,MDF실,경비실,기계실,전기실,어린이집,경로당,주민공동시설,주민복리시설,게스트룸,도서관",10.0,(철근)콘크리트,(철근)콘크리트,0,0,0.0,7,5,0,0,0,0.0,23304.7156,0,0.0,0,0.0,0,0.0,0,0.0,20130531,20130828,20160929,2013,3230193.0,주거정비과,2101.0,주택건설사업계획승인,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 송파구 문정동 618번지,11710,10800,0,618,0,10251100488399,2,집합,3,표제부,서울특별시 송파구 송파대로 111 (문정동),파크하비오,,,,0,117102005011.0,10806.0,0.0,111.0,,송파파크하비오푸르지오101동,0,주건축물,0.0,954.8,0.0,13001.8827,13001.8827,0.0,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택(아파트),10.0,(철근)콘크리트,(철근)콘크리트,106,0,52.6,18,0,0,2,0,0.0,13001.8827,0,0.0,0,0.0,0,0.0,0,0.0,20130531,20130828,20160929,2013,3230193.0,주거정비과,2101.0,주택건설사업계획승인,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 송파구 문정동 618번지,11710,10800,0,618,0,10251100491315,2,집합,3,표제부,서울특별시 송파구 송파대로 111 (문정동),파크하비오,,,,0,117102005011.0,10806.0,0.0,111.0,,주차장-2,1,부속건축물,0.0,0.0,0.0,86288.13,0.0,0.0,21.0,철근콘크리트구조,철근콘크리트구조,14000,업무시설,주차장,10.0,(철근)콘크리트,(철근)콘크리트,0,0,0.0,1,5,0,0,0,0.0,86288.13,0,0.0,0,0.0,0,0.0,0,0.0,20130531,20130828,20160929,2013,3230193.0,주거정비과,2101.0,주택건설사업계획승인,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 송파구 문정동 618번지,11710,10800,0,618,0,10251100487102,2,집합,3,표제부,서울특별시 송파구 송파대로 111 (문정동),파크하비오,,,,0,117102005011.0,10806.0,0.0,111.0,,송파파크하비오푸르지오202동,0,주건축물,0.0,4946.17,0.0,76410.53,76410.53,0.0,21.0,철근콘크리트구조,철근콘크리트구조,14000,업무시설,업무시설(오피스텔),10.0,(철근)콘크리트,(철근)콘크리트,0,0,55.3,18,0,9,3,0,0.0,76410.53,0,0.0,0,0.0,0,0.0,0,0.0,20130531,20130828,20160929,2013,3230193.0,주거정비과,2101.0,주택건설사업계획승인,1296,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 송파구 문정동 618번지,11710,10800,0,618,0,10251100486289,2,집합,3,표제부,서울특별시 송파구 송파대로 111 (문정동),파크하비오,,,,0,117102005011.0,10806.0,0.0,111.0,,호텔 파크하비오,0,주건축물,0.0,950.32,0.0,18237.45,17133.49,0.0,21.0,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,숙박시설(관광호텔),10.0,(철근)콘크리트,(철근)콘크리트,0,0,57.55,19,4,3,1,0,0.0,18237.45,0,0.0,0,0.0,0,0.0,0,0.0,20130531,20130828,20160929,2013,3230193.0,주거정비과,2101.0,주택건설사업계획승인,1,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 송파구 문정동 618번지,11710,10800,0,618,0,10251100486291,2,집합,3,표제부,서울특별시 송파구 송파대로 111 (문정동),파크하비오,,,,0,117102005011.0,10806.0,0.0,111.0,,하비오길,0,주건축물,0.0,8967.2,0.0,52806.15,18478.27,0.0,21.0,철근콘크리트구조,철근콘크리트구조,07000,판매시설,"판매시설,운동시설",10.0,(철근)콘크리트,(철근)콘크리트,0,0,27.6,2,3,3,0,0,0.0,52806.15,0,0.0,0,0.0,0,0.0,0,0.0,20130531,20130828,20160929,2013,3230193.0,주거정비과,2101.0,주택건설사업계획승인,370,,0.0,0.0,,0.0,,0.0,20221013,0.0,
서울특별시 송파구 문정동 618번지,11710,10800,0,618,0,10251100491313,2,집합,3,표제부,서울특별시 송파구 송파대로 111 (문정동),파크하비오,,,,0,117102005011.0,10806.0,0.0,111.0,,주차장-1,1,부속건축물,0.0,0.0,0.0,45496.5328,0.0,0.0,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,주차장,10.0,(철근)콘크리트,(철근)콘크리트,0,0,0.0,1,4,0,0,0,0.0,45496.5328,0,0.0,0,0.0,0,0.0,0,0.0,20130531,20130828,20160929,2013,3230193.0,주거정비과,2101.0,주택건설사업계획승인,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 송파구 방이동 24-2번지,11710,11100,0,24,2,1025122134,1,일반,2,일반건축물,서울특별시 송파구 오금로11길 7-10 (방이동),와우 모텔,,,,0,117104169374.0,11101.0,0.0,7.0,10.0,,0,주건축물,289.4,170.22,58.82,1334.05,1181.81,408.37,21.0,철근콘크리트구조,철근콘크리트조,15000,숙박시설,숙박시설,10.0,(철근)콘크리트,평스라브,0,0,23.45,8,1,1,0,0,0.0,1334.05,0,0.0,0,0.0,6,69.0,0,0.0,20011024,20011120,20020805,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 송파구 방이동 24-12번지,11710,11100,0,24,12,1025113314,1,일반,2,일반건축물,서울특별시 송파구 올림픽로30길 8 (방이동),,,,,0,117104169428.0,11101.0,0.0,8.0,,,0,주건축물,482.5,288.78,59.85,1765.64,0.0,299.06,21.0,철근콘크리트구조,철근콘크리트조,15000,숙박시설,"숙박시설,근린생활시설, 위락시설",10.0,(철근)콘크리트,평스라브,0,0,17.0,5,1,1,0,0,0.0,1765.64,9,43.4,0,0.0,5,157.34,3,34.5,19950516,19950524,19951230,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 송파구 방이동 28-5번지,11710,11100,0,28,5,1025112155,1,일반,2,일반건축물,서울특별시 송파구 오금로11길 11-21 (방이동),라자호텔,,,,0,117104169374.0,11101.0,0.0,11.0,21.0,,0,주건축물,502.82,291.93,58.06,1999.44,1614.79,321.15,21.0,철근콘크리트구조,철근콘크리트조,15000,숙박시설,숙박시설(여관),10.0,(철근)콘크리트,평스라브,0,0,21.0,7,1,1,0,0,0.0,1999.44,8,0.0,0,0.0,0,0.0,0,0.0,20010718,20010827,20020706,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 송파구 방이동 28-8번지,11710,11100,0,28,8,1025117379,1,일반,2,일반건축물,서울특별시 송파구 오금로11길 11-15 (방이동),,,,,0,117104169374.0,11101.0,0.0,11.0,15.0,,0,주건축물,227.1,136.0,59.89,1189.0,1074.59,473.18,21.0,철근콘크리트구조,철근콘크리트조,15000,숙박시설,숙박시설(여관),10.0,(철근)콘크리트,평스라브,0,0,28.75,10,1,1,0,0,0.0,1189.0,0,0.0,0,0.0,4,46.0,0,0.0,20001009,20010122,20010917,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 송파구 방이동 34-3번지,11710,11100,0,34,3,1025116460,1,일반,2,일반건축물,서울특별시 송파구 올림픽로32길 6 (방이동),,,,,0,117104169429.0,11101.0,0.0,6.0,,,0,주건축물,238.4,142.92,59.94,856.52,598.95,251.24,21.0,철근콘크리트구조,철근콘크리트조,15000,숙박시설,"숙박시설, 근린생활시설",10.0,(철근)콘크리트,평스라브,0,0,14.2,5,1,1,0,0,0.0,856.52,0,0.0,0,0.0,3,100.65,1,11.5,19900315,        ,19900925,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 송파구 방이동 34-4번지,11710,11100,0,34,4,1025122611,1,일반,2,일반건축물,서울특별시 송파구 올림픽로32길 4 (방이동),,,,,0,117104169429.0,11101.0,0.0,4.0,,,0,주건축물,0.0,0.0,0.0,1151.46,0.0,0.0,21.0,철근콘크리트구조,철근콘크리트조,15000,숙박시설,숙박시설 외1,10.0,(철근)콘크리트,평스라브,0,0,0.0,4,1,0,0,0,0.0,1151.46,0,0.0,0,0.0,0,0.0,4,0.0,19830511,,19831028,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 송파구 방이동 34-5번지,11710,11100,0,34,5,1025125358,1,일반,2,일반건축물,서울특별시 송파구 올림픽로32길 8 (방이동),,,,,0,117104169429.0,11101.0,0.0,8.0,,,0,주건축물,0.0,0.0,0.0,598.63,0.0,0.0,21.0,철근콘크리트구조,철근콘크리트조,15000,숙박시설,"숙박시설,",10.0,(철근)콘크리트,평스라브,0,0,0.0,4,1,0,0,0,0.0,611.28,0,0.0,0,0.0,0,0.0,4,0.0,19860110,,19860820,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 송파구 방이동 36-2번지,11710,11100,0,36,2,10251100554402,1,일반,2,일반건축물,서울특별시 송파구 올림픽로32길 7-1 (방이동),,,,,0,117104169429.0,11101.0,0.0,7.0,1.0,,0,주건축물,156.6,93.95,59.993614,1487.38,1283.71,819.73818,21.0,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,숙박시설,10.0,(철근)콘크리트,(철근)콘크리트,0,0,50.8,16,2,1,0,0,0.0,1487.08,0,0.0,0,0.0,0,0.0,2,0.0,20190925,20200302,20210528,2019,3230165.0,건축과,1101.0,신축허가,0,,0.0,0.0,,0.0,,0.0,20230511,1.0,
서울특별시 송파구 방이동 36-4번지,11710,11100,0,36,4,1025113895,1,일반,2,일반건축물,서울특별시 송파구 오금로11길 21-7 (방이동),히노스모텔,,,,0,117104169374.0,11101.0,0.0,21.0,7.0,,0,주건축물,235.2,140.22,59.62,1093.26,1046.52,444.95,21.0,철근콘크리트구조,철근콘크리트,15000,숙박시설,숙박시설(여관),10.0,(철근)콘크리트,평스라브,0,0,26.8,9,1,1,0,0,0.0,1093.26,0,0.0,0,0.0,3,0.0,2,23.0,20010323,20010515,20010110,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 송파구 방이동 36-5번지,11710,11100,0,36,5,1025112124,1,일반,2,일반건축물,서울특별시 송파구 오금로11길 21-9 (방이동),잠실딜라이트호텔,,,,0,117104169374.0,11101.0,0.0,21.0,9.0,,0,주건축물,366.7,217.0,59.18,2348.58,2106.3,574.39323,21.0,철근콘크리트구조,철근콘크리트조,15000,숙박시설,관광숙박시설 및 근린생활시설,10.0,(철근)콘크리트,평스라브,0,0,29.95,10,1,1,0,0,0.0,2348.58,6,0.0,0,0.0,2,84.15,0,0.0,19971203,19980223,19981114,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 송파구 방이동 36-6번지,11710,11100,0,36,6,1025111481,1,일반,2,일반건축물,서울특별시 송파구 오금로11길 21-19 (방이동),오로시에 호텔,,,,0,117104169374.0,11101.0,0.0,21.0,19.0,,0,주건축물,352.83,210.46,59.649122,2069.43,1768.86,501.33492,21.0,철근콘크리트구조,철근콘크리트조,15000,숙박시설,숙박시설(관광호텔),10.0,(철근)콘크리트,평스라브,0,0,25.9,9,1,1,0,0,0.0,2069.43,6,186.0,0,0.0,0,0.0,0,0.0,20010118,20010723,20020809,,,,,,0,,0.0,0.0,,0.0,,0.0,20240509,0.0,
서울특별시 송파구 방이동 36-14번지,11710,11100,0,36,14,102517206,1,일반,2,일반건축물,서울특별시 송파구 오금로11길 21-15 (방이동),,,,,0,117104169374.0,11101.0,0.0,21.0,15.0,,0,주건축물,218.2,129.92,59.54,1108.15,968.86,444.02,21.0,철근콘크리트구조,철근콘크리트조,15000,숙박시설,"숙박시설, 근린생활시설",10.0,(철근)콘크리트,평스라브,0,0,21.8,8,1,1,0,0,0.0,1108.15,0,0.0,0,0.0,4,87.0,0,0.0,19981111,19990430,19991117,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
