대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,주부속구분코드,주부속구분코드명,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용동,지붕코드,지붕코드명,기타지붕,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감률,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자,내진설계적용여부,내진능력
서울특별시 용산구 서계동 9-6번지,11170,10800,0,9,6,100411824,1,일반,2,일반건축물,서울특별시 용산구 청파로89길 31-12 (서계동),,,,,0,111704106392.0,10801.0,0.0,31.0,12.0,,0,주건축물,84.88,42.43,49.99,133.04,84.56,99.62,11.0,벽돌구조,연와조,01000,단독주택,주택,10.0,(철근)콘크리트,평스라브,0,1,6.9,2,1,0,0,0,0.0,133.04,0,0.0,0,0.0,0,0.0,0,0.0,19890209,19890612,19891017,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 용산구 서계동 10-3번지,11170,10800,0,10,3,1004125577,1,일반,2,일반건축물,서울특별시 용산구 청파로89길 31-14 (서계동),,,,,0,111704106392.0,10801.0,0.0,31.0,14.0,,0,주건축물,82.4,41.9,50.85,153.63,101.76,123.5,11.0,벽돌구조,연와조,01000,단독주택,다가구주택,10.0,(철근)콘크리트,평스라브,0,3,8.7,3,1,0,0,0,0.0,153.63,0,0.0,0,0.0,0,0.0,0,0.0,19890904,19890601,19891017,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 용산구 서계동 14-3번지,11170,10800,0,14,3,1004127170,1,일반,2,일반건축물,서울특별시 용산구 청파로85길 38 (서계동),,,,,3,111704106391.0,10801.0,0.0,38.0,,,0,주건축물,167.14,98.01,58.64,496.02,0.0,240.53,21.0,철근콘크리트구조,"철근콘크리트조, 샌드위치판넬조",Z3000,근린생활시설,"근린생활시설, 주택",10.0,(철근)콘크리트,평스라브,0,1,14.7,5,1,0,0,0,0.0,496.02,0,0.0,0,0.0,0,0.0,3,34.5,19961008,19970218,19970821,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 용산구 서계동 33-43번지,11170,10800,0,33,43,10041100219460,1,일반,2,일반건축물,서울특별시 용산구 청파로73길 96 (서계동),,,,,0,111704106383.0,10801.0,0.0,96.0,0.0,주건축물제1동,0,주건축물,132.2,76.74,58.05,338.62,261.2,197.58,21.0,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택외 1,10.0,(철근)콘크리트,(철근)콘크리트,0,4,14.68,4,1,0,0,0,0.0,338.62,0,0.0,0,0.0,0,0.0,0,0.0,20190705,20190830,20200519,2019,3020171.0,건축과,1101.0,신축허가,0,,0.0,0.0,,0.0,,0.0,20220813,1.0,내진능력 VII-0.170g
서울특별시 용산구 서계동 33-44번지,11170,10800,0,33,44,1004118423,1,일반,2,일반건축물,서울특별시 용산구 청파로85가길 4 (서계동),,,,,0,111704106390.0,10801.0,0.0,4.0,0.0,,0,주건축물,316.8,60.6,19.13,121.2,121.2,38.26,11.0,벽돌구조,연와조,03000,제1종근린생활시설,"근린생활시설,단독주택",10.0,(철근)콘크리트,평옥개,0,1,7.8,2,0,0,0,0,0.0,121.2,0,0.0,0,0.0,0,0.0,0,0.0,,,19641210,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 용산구 서계동 33-56번지,11170,10800,0,33,56,1000000000000001711278,2,집합,3,표제부,서울특별시 용산구 청파로85가길 10-4 (서계동),서계라온펠리체,,,,0,111704106390.0,10801.0,0.0,10.0,4.0,A동,0,주건축물,685.53,174.03,25.39,1009.75,693.28,101.1,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,"공동주택,제1종근린생활시설",10.0,(철근)콘크리트,평지붕,15,0,17.1,5,2,1,0,0,0.0,1009.75,0,0.0,0,0.0,0,0.0,0,0.0,20210827,20211228,20230501,2021,3020171.0,건축과,1101.0,신축허가,5,,0.0,0.0,,0.0,,0.0,20240710,1.0,Ⅶ-0.204g
서울특별시 용산구 서계동 33-56번지,11170,10800,0,33,56,1000000000000001711318,2,집합,3,표제부,서울특별시 용산구 청파로85가길 10-4 (서계동),서계라온펠리체,,,,0,111704106390.0,10801.0,0.0,10.0,4.0,B동,0,주건축물,685.53,183.3,26.74,874.88,653.08,95.3,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,"공동주택,제2종근린생활시설",10.0,(철근)콘크리트,평지붕,14,0,17.1,5,2,1,0,0,0.0,874.88,0,0.0,0,0.0,0,0.0,0,0.0,20210827,20211228,20230501,2021,3020171.0,건축과,1101.0,신축허가,5,,0.0,0.0,,0.0,,0.0,20230502,1.0,Ⅶ-0.204g
서울특별시 용산구 서계동 33-57번지,11170,10800,0,33,57,1004114760,1,일반,2,일반건축물,서울특별시 용산구 청파로85가길 14 (서계동),,,,,0,111704106390.0,10801.0,0.0,14.0,,,0,주건축물,163.3,80.93,49.56,406.85,318.77,195.21,21.0,철근콘크리트구조,"철근콘크리트조, 연와조",01000,단독주택,"제1,2근린생활시설, 단독주택",10.0,(철근)콘크리트,평스라브,0,1,12.15,4,1,0,0,0,0.0,406.85,0,0.0,0,0.0,1,15.4,2,23.0,19920212,19920330,19930626,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 용산구 서계동 33-76번지,11170,10800,0,33,76,100418913,1,일반,2,일반건축물,서울특별시 용산구 청파로85가길 10-14 (서계동),,,,,0,111704106390.0,10801.0,0.0,10.0,14.0,,0,주건축물,0.0,49.62,0.0,93.69,93.69,0.0,11.0,벽돌구조,연와조,01000,단독주택,주택,10.0,(철근)콘크리트,평옥개,0,1,0.0,2,0,0,0,0,0.0,93.69,0,0.0,0,0.0,0,0.0,0,0.0,,,19661102,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 용산구 서계동 33-84번지,11170,10800,0,33,84,1004124677,1,일반,2,일반건축물,서울특별시 용산구 청파로85가길 22 (서계동),,,,,0,111704106390.0,10801.0,0.0,22.0,0.0,,0,주건축물,68.62,32.35,47.14,107.97,64.7,94.29,11.0,벽돌구조,연와조,01000,단독주택,단독주택,10.0,(철근)콘크리트,스라브,0,1,7.7,2,1,0,0,0,0.0,107.97,0,0.0,0,0.0,0,0.0,0,0.0,19900326,19900427,19900825,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 용산구 서계동 33-106번지,11170,10800,0,33,106,100417036,1,일반,2,일반건축물,서울특별시 용산구 청파로85가길 10-25 (서계동),,,,,0,111704106390.0,10801.0,0.0,10.0,25.0,,0,주건축물,60.33,35.31,58.53,105.93,105.93,175.58,21.0,철근콘크리트구조,철근콘크리트조,01000,단독주택,단독주택,10.0,(철근)콘크리트,평지붕,0,1,8.0,3,0,0,0,0,0.0,105.93,0,0.0,0,0.0,0,0.0,0,0.0,20020401,20020502,20020820,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 용산구 서계동 33-224번지,11170,10800,0,33,224,1004125137,1,일반,2,일반건축물,서울특별시 용산구 청파로85가길 19-4 (서계동),,,,,0,111704106390.0,10801.0,0.0,19.0,4.0,,0,주건축물,0.0,41.32,0.0,41.32,41.32,0.0,51.0,일반목구조,목조,01000,단독주택,주택,20.0,기와,와즙,0,1,0.0,1,0,0,0,0,0.0,41.32,0,0.0,0,0.0,0,0.0,0,0.0,,,19550720,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 용산구 서계동 33-233번지,11170,10800,0,33,233,1000000000000000757893,2,집합,3,표제부,서울특별시 용산구 청파로73다길 2 (서계동),오브레 더 서계,,,,2,111704106385.0,10801.0,0.0,2.0,0.0,,0,주건축물,317.2,179.31,56.53,801.79,469.1,147.89,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택 외 1,10.0,(철근)콘크리트,(철근)콘크리트,16,0,15.6,4,2,1,0,0,0.0,801.79,0,0.0,0,0.0,8,179.36,0,0.0,20210413,20211230,20221207,2021,3020171.0,건축과,1101.0,신축허가,1,,0.0,0.0,,0.0,,0.0,20221212,1.0,VII-0.199g
서울특별시 용산구 서계동 34-5번지,11170,10800,0,34,5,1004124531,1,일반,2,일반건축물,서울특별시 용산구 청파로85가길 10-10 (서계동),,,,,0,111704106390.0,10801.0,0.0,10.0,10.0,,0,주건축물,82.6,37.72,45.67,116.26,75.44,91.33,11.0,벽돌구조,연와조,01000,단독주택,주택,10.0,(철근)콘크리트,스라브,0,1,0.0,2,1,0,0,0,0.0,116.26,0,0.0,0,0.0,0,0.0,0,0.0,19830400,,19831104,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 용산구 서계동 34-6번지,11170,10800,0,34,6,1004112330,1,일반,2,일반건축물,서울특별시 용산구 청파로85가길 10-12 (서계동),,,,,0,111704106390.0,10801.0,0.0,10.0,12.0,,0,주건축물,71.63,48.87,68.2256,131.93,88.43,123.4539,11.0,벽돌구조,연와조,01000,단독주택,단독주택,10.0,(철근)콘크리트,평스라브,0,1,7.6,2,1,0,0,0,0.0,131.93,0,0.0,0,0.0,0,0.0,0,0.0,19920729,19920828,19921222,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 용산구 서계동 45-14번지,11170,10800,0,45,14,1004122554,1,일반,2,일반건축물,서울특별시 용산구 청파로85가길 10-6 (서계동),,,,,0,111704106390.0,10801.0,0.0,10.0,6.0,,0,주건축물,67.6,44.41,65.7,129.39,84.98,125.71,11.0,벽돌구조,연와조,01000,단독주택,다가구용단독주택(3가구),10.0,(철근)콘크리트,평스라브,0,3,7.6,2,1,0,0,0,0.0,129.39,0,0.0,0,0.0,0,0.0,0,0.0,19930618,19930800,19941020,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 용산구 서계동 47-13번지,11170,10800,0,47,13,100417927,1,일반,2,일반건축물,서울특별시 용산구 청파로83길 18 (서계동),,,,,0,111704106389.0,10801.0,0.0,18.0,,,0,주건축물,0.0,58.41,0.0,173.79,114.12,0.0,11.0,벽돌구조,연와조,01000,단독주택,"주택,근린생활시설",10.0,(철근)콘크리트,평스라브,0,1,0.0,2,1,0,0,0,0.0,173.79,0,0.0,0,0.0,0,0.0,0,0.0,,,19821231,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 용산구 서계동 53-11번지,11170,10800,0,53,11,1004122629,1,일반,2,일반건축물,서울특별시 용산구 청파로 359-16 (서계동),,,,,0,111703101023.0,10802.0,0.0,359.0,16.0,,0,주건축물,116.5,63.67,54.65,187.41,123.74,106.22,11.0,벽돌구조,연와조,01000,단독주택,다가구용단독주택(4가구),10.0,(철근)콘크리트,평스라브,0,4,7.8,2,1,0,0,0,0.0,187.41,0,0.0,0,0.0,0,0.0,0,0.0,19910525,19910619,19920827,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 용산구 서계동 54-5번지,11170,10800,0,54,5,1004113184,2,집합,3,표제부,서울특별시 용산구 청파로83길 17 (서계동),,,,,0,111704106389.0,10801.0,0.0,17.0,,,0,주건축물,155.5,77.28,49.69,231.84,154.56,99.4,11.0,벽돌구조,연와조,02000,공동주택,다세대주택,10.0,(철근)콘크리트,스라브위기와,6,0,7.0,2,1,0,0,0,0.0,231.84,0,0.0,0,0.0,0,0.0,0,0.0,19851119,19851126,19860604,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 용산구 서계동 54-9번지,11170,10800,0,54,9,1004114572,2,집합,3,표제부,서울특별시 용산구 청파로77길 38 (서계동),,,,,0,111704106388.0,10801.0,0.0,38.0,,,0,주건축물,157.3,78.12,49.66,233.26,154.62,98.3,11.0,벽돌구조,연와조,02000,공동주택,다세대주택,10.0,(철근)콘크리트,스라브,6,0,6.9,2,1,0,0,0,0.0,233.26,0,0.0,0,0.0,0,0.0,0,0.0,19851122,19851126,19860604,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 용산구 서계동 57번지,11170,10800,0,57,0,100414642,1,일반,2,일반건축물,서울특별시 용산구 청파로77길 34 (서계동),,,,,0,111704106388.0,10801.0,0.0,34.0,,,0,주건축물,0.0,57.29,0.0,98.12,98.12,0.0,11.0,벽돌구조,연와조,01000,단독주택,주택,10.0,(철근)콘크리트,평옥개,0,1,0.0,2,0,0,0,0,0.0,98.12,0,0.0,0,0.0,0,0.0,0,0.0,,,19660320,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 용산구 서계동 58-1번지,11170,10800,0,58,1,1004110512,1,일반,2,일반건축물,서울특별시 용산구 청파로 359-26 (서계동),,,,,0,111703101023.0,10802.0,0.0,359.0,26.0,,0,주건축물,110.41,65.73,59.53,190.08,124.74,113.0,11.0,벽돌구조,연와조,01000,단독주택,다가구용단독주택(4가구),10.0,(철근)콘크리트,평스라브,0,4,7.8,2,1,0,0,0,0.0,190.08,0,0.0,0,0.0,0,0.0,0,0.0,19910312,19910417,19911119,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 용산구 서계동 95-13번지,11170,10800,0,95,13,100417289,1,일반,2,일반건축물,서울특별시 용산구 청파로83길 25-15 (서계동),,,,,0,111704106389.0,10801.0,0.0,25.0,15.0,,0,주건축물,0.0,32.73,0.0,32.73,32.73,0.0,51.0,일반목구조,목조,01000,단독주택,주택,20.0,기와,와즙,0,1,0.0,1,0,0,0,0,0.0,32.73,0,0.0,0,0.0,0,0.0,0,0.0,,,19601002,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 용산구 서계동 95-20번지,11170,10800,0,95,20,1004126751,1,일반,2,일반건축물,서울특별시 용산구 청파로83길 27 (서계동),,,,,0,111704106389.0,10801.0,0.0,27.0,,,0,주건축물,98.3,58.16,59.17,193.92,139.41,141.82,11.0,벽돌구조,연와조,01000,단독주택,다가구용단독주택(4가구),10.0,(철근)콘크리트,평스라브,0,4,10.2,3,1,0,0,0,0.0,193.92,0,0.0,0,0.0,1,15.02,0,0.0,19950208,19950408,19950714,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 용산구 서계동 95-22번지,11170,10800,0,95,22,1004111709,1,일반,2,일반건축물,서울특별시 용산구 청파로83길 27-2 (서계동),,,,,0,111704106389.0,10801.0,0.0,27.0,2.0,,0,주건축물,0.0,23.14,0.0,23.14,23.14,0.0,51.0,일반목구조,목조,01000,단독주택,주택,20.0,기와,와즙,0,1,0.0,1,0,0,0,0,0.0,23.14,0,0.0,0,0.0,0,0.0,0,0.0,,,19491010,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 용산구 서계동 96-13번지,11170,10800,0,96,13,1004127276,2,집합,3,표제부,서울특별시 용산구 청파로77가길 3 (서계동),,,,,0,111704106387.0,10801.0,0.0,3.0,,,0,주건축물,118.25,59.1,49.97,196.14,118.2,99.95,11.0,벽돌구조,연와조,02000,공동주택,다세대주택,10.0,(철근)콘크리트,스라브위기와,4,0,7.15,2,1,0,0,0,0.0,196.14,0,0.0,0,0.0,0,0.0,0,0.0,19860512,19860603,19861008,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 용산구 서계동 103번지,11170,10800,0,103,0,100414715,1,일반,2,일반건축물,서울특별시 용산구 청파로73가길 5 (서계동),,,,,0,111704106382.0,10801.0,0.0,5.0,,,0,주건축물,53.84,36.18,67.2,103.14,66.96,124.37,11.0,벽돌구조,연와조,01000,단독주택,다가구용단독주택(3가구),10.0,(철근)콘크리트,평스라브,0,3,8.0,2,1,0,0,0,0.0,103.14,0,0.0,0,0.0,0,0.0,0,0.0,19930422,19930521,19930928,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 용산구 서계동 109번지,11170,10800,0,109,0,100417574,1,일반,2,일반건축물,서울특별시 용산구 청파로73길 38 (서계동),,,,,0,111704106383.0,10801.0,0.0,38.0,,,0,주건축물,107.73,54.31,50.41,174.27,119.63,111.04,11.0,벽돌구조,연와조,01000,단독주택,"주택, 제1종근린생활시설",10.0,(철근)콘크리트,스라브위기와,0,1,10.0,2,1,0,0,0,0.0,156.95,0,0.0,0,0.0,0,0.0,0,0.0,,,19790731,,,,,,1,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 용산구 서계동 114번지,11170,10800,0,114,0,1004117067,1,일반,2,일반건축물,서울특별시 용산구 청파로73길 25 (서계동),,,,,0,111704106383.0,10801.0,0.0,25.0,,,0,주건축물,178.6,105.59,59.12,576.19,469.61,262.94,21.0,철근콘크리트구조,철근콘크리트조,03000,제1종근린생활시설,"근린생활시설, 단독주택",10.0,(철근)콘크리트,평스라브,0,1,15.7,5,1,0,0,0,0.0,576.19,0,0.0,0,0.0,3,40.88,0,0.0,19950530,19950406,19950830,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 용산구 서계동 121-2번지,11170,10800,0,121,2,1004119210,1,일반,2,일반건축물,서울특별시 용산구 청파로75길 8-11 (서계동),,,,,0,111704106386.0,10801.0,0.0,8.0,11.0,,0,주건축물,0.0,67.84,0.0,114.62,100.24,0.0,11.0,벽돌구조,연와조,01000,단독주택,주택,10.0,(철근)콘크리트,"평옥개, 와즙",0,1,0.0,2,1,0,0,0,0.0,114.62,0,0.0,0,0.0,0,0.0,0,0.0,,,19711001,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 용산구 서계동 220-3번지,11170,10800,0,220,3,100415035,1,일반,2,일반건축물,서울특별시 용산구 청파로95길 5 (서계동),,,,,1,111704106394.0,10801.0,0.0,5.0,,,0,주건축물,0.0,97.41,0.0,338.6,292.23,0.0,11.0,벽돌구조,"연와조,세멘벽돌조",01000,단독주택,"주택,근린생활시설",10.0,(철근)콘크리트,평옥개,0,1,0.0,3,1,0,0,0,0.0,338.6,0,0.0,0,0.0,0,0.0,0,0.0,,,19700620,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 용산구 서계동 221-8번지,11170,10800,0,221,8,100411677,1,일반,2,일반건축물,서울특별시 용산구 청파로95길 14 (서계동),,,,,0,111704106394.0,10801.0,0.0,14.0,,,0,주건축물,138.53,82.65,59.66,291.75,201.85,145.71,21.0,철근콘크리트구조,철근콘크리트,01000,단독주택,"근린생활시설, 다가구용단독주택(2가구)",10.0,(철근)콘크리트,평스라브,0,2,8.1,3,1,0,0,0,0.0,291.75,0,0.0,0,0.0,0,0.0,0,0.0,19960803,19970826,19980122,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 용산구 서계동 222-8번지,11170,10800,0,222,8,100417181,1,일반,2,일반건축물,서울특별시 용산구 만리재로40길 11 (서계동),,,,,0,111704106084.0,10801.0,0.0,11.0,,,0,주건축물,0.0,36.36,0.0,36.36,36.36,0.0,51.0,일반목구조,목조,01000,단독주택,주택,20.0,기와,와즙,0,1,0.0,1,0,0,0,0,0.0,36.36,0,0.0,0,0.0,0,0.0,0,0.0,,,19540623,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 용산구 서계동 223-5번지,11170,10800,0,223,5,100416219,1,일반,2,일반건축물,서울특별시 용산구 만리재로40길 22 (서계동),,,,,0,111704106084.0,10801.0,0.0,22.0,,,0,주건축물,115.12,68.07,59.13,252.52,176.47,153.29,21.0,철근콘크리트구조,"철근콘크리트조,연와조",01000,단독주택,"근린생활시설,단독주택",10.0,(철근)콘크리트,평스라브,0,1,9.8,3,1,0,0,0,0.0,252.52,0,0.0,0,0.0,0,0.0,0,0.0,19950415,19950427,19950718,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 용산구 서계동 223-13번지,11170,10800,0,223,13,1004121305,2,집합,3,표제부,서울특별시 용산구 청파로93길 10 (서계동),,,,,1,111704106393.0,10801.0,0.0,10.0,,,0,주건축물,175.8,81.24,46.21,217.95,217.95,123.98,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택(다세대주택 및 제2종근린생활시설),10.0,(철근)콘크리트,(철근)콘크리트,4,0,10.65,4,0,0,0,0,0.0,217.95,0,0.0,0,0.0,4,61.37,1,0.0,20061204,20061211,20070810,2006,3020078.0,건축과,1101.0,신축허가,3,,0.0,0.0,,0.0,,0.0,20220813,1.0,
서울특별시 용산구 서계동 223-20번지,11170,10800,0,223,20,1004110420,1,일반,2,일반건축물,서울특별시 용산구 청파로 383-14 (서계동),,,,,0,111703101023.0,10802.0,0.0,383.0,14.0,,0,주건축물,97.94,57.16,58.36,146.44,96.05,98.07,11.0,벽돌구조,연와조,01000,단독주택,다가구용단독주택(3가구),10.0,(철근)콘크리트,평스라브,0,3,6.4,2,1,0,0,0,0.0,146.44,0,0.0,0,0.0,0,0.0,0,0.0,19930702,19930812,19931209,,,,,,0,,0.0,0.0,,0.0,,0.0,20260127,0.0,
서울특별시 용산구 서계동 223-29번지,11170,10800,0,223,29,100411025,1,일반,2,일반건축물,서울특별시 용산구 청파로93길 15 (서계동),,,,,0,111704106393.0,10801.0,0.0,15.0,0.0,,0,주건축물,70.71,47.07,66.57,138.06,138.06,195.25,11.0,벽돌구조,연와조,01000,단독주택,"다가구주택, 제2종근린생활시설",10.0,(철근)콘크리트,평스라브,0,2,9.2,3,0,0,0,0,0.0,138.06,0,0.0,0,0.0,0,0.0,0,0.0,19981120,,20070201,2k07,,,1101.0,신축허가,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 용산구 서계동 223-33번지,11170,10800,0,223,33,1004125561,2,집합,3,표제부,서울특별시 용산구 청파로93길 14 (서계동),에스에스빌라,,,,2,111704106393.0,10801.0,0.0,14.0,,가동,0,주건축물,369.1,202.39,54.83,634.8,634.8,171.99,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,다세대주택,10.0,(철근)콘크리트,(철근)콘크리트,12,0,13.5,5,0,0,0,0,0.0,634.8,0,0.0,0,0.0,0,0.0,12,182.12,20061201,20061203,20070531,2006,3020078.0,건축과,1101.0,신축허가,0,,0.0,0.0,,0.0,,0.0,20220813,1.0,
서울특별시 용산구 서계동 223-38번지,11170,10800,0,223,38,1004113556,1,일반,2,일반건축물,서울특별시 용산구 만리재로40길 8-4 (서계동),,,,,0,111704106084.0,10801.0,0.0,8.0,4.0,,0,주건축물,92.6,52.67,56.88,158.29,103.16,111.4,11.0,벽돌구조,연와조,01000,단독주택,"다가구용단독주택(2가구), 근린생활시설",10.0,(철근)콘크리트,평스라브,0,2,6.8,2,1,0,0,0,0.0,158.29,0,0.0,0,0.0,0,0.0,0,0.0,19950620,19950831,19951204,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 용산구 서계동 223-39번지,11170,10800,0,223,39,1004119048,1,일반,2,일반건축물,서울특별시 용산구 만리재로40길 8-6 (서계동),,,,,0,111704106084.0,10801.0,0.0,8.0,6.0,,0,주건축물,91.82,53.96,58.77,166.78,107.02,116.55,11.0,벽돌구조,연와조,01000,단독주택,"다가구용단독주택(2가구),근린생활시설",10.0,(철근)콘크리트,평스라브,0,2,6.8,2,1,0,0,0,0.0,166.78,0,0.0,0,0.0,0,0.0,0,0.0,19950828,19950831,19951204,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 용산구 서계동 223-41번지,11170,10800,0,223,41,1004126420,2,집합,3,표제부,서울특별시 용산구 청파로93길 18 (서계동),에스에스빌라,,,,0,111704106393.0,10801.0,0.0,18.0,,나동,0,주건축물,234.5,93.1,39.7,333.89,333.89,142.38,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,다세대주택,10.0,(철근)콘크리트,(철근)콘크리트,7,0,13.2,5,0,0,0,0,0.0,333.89,0,0.0,0,0.0,0,0.0,7,80.5,20061214,20061215,20070525,2006,3020078.0,건축과,1101.0,신축허가,0,,0.0,0.0,,0.0,,0.0,20220813,1.0,
서울특별시 용산구 서계동 223-56번지,11170,10800,0,223,56,1004126690,1,일반,2,일반건축물,서울특별시 용산구 만리재로 190-1 (서계동),,,,,0,111703101016.0,10801.0,0.0,190.0,1.0,,0,주건축물,197.0,147.11,74.68,696.88,556.71,282.59,21.0,철근콘크리트구조,철근콘크리트조,15000,숙박시설,숙박시설(호스텔),10.0,(철근)콘크리트,스라브,0,0,13.55,4,1,0,0,0,0.0,696.88,0,0.0,0,0.0,0,0.0,0,0.0,,,19821221,,,,,,0,,0.0,0.0,,0.0,,0.0,20251222,1.0,Ⅶ-0.199g
서울특별시 용산구 서계동 223-71번지,11170,10800,0,223,71,1004118725,1,일반,2,일반건축물,서울특별시 용산구 청파로93길 18-12 (서계동),,,,,0,111704106393.0,10801.0,0.0,18.0,12.0,,0,주건축물,69.88,41.25,59.02,123.75,82.5,118.1,11.0,벽돌구조,연와조,01000,단독주택,다가구용단독주택(3가구),10.0,(철근)콘크리트,평스라브위기와,0,3,0.0,2,1,0,0,0,0.0,123.75,0,0.0,0,0.0,0,0.0,0,0.0,19910615,,19920618,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 용산구 서계동 228-6번지,11170,10800,0,228,6,100414697,1,일반,2,일반건축물,서울특별시 용산구 만리재로36길 5 (서계동),,,,,0,111704106083.0,10801.0,0.0,5.0,,,0,주건축물,0.0,132.27,0.0,264.54,264.54,0.0,11.0,벽돌구조,세멘벽돌조,01000,단독주택,"영업용, 주택",10.0,(철근)콘크리트,평옥개,0,1,0.0,2,0,0,0,0,0.0,264.54,0,0.0,0,0.0,0,0.0,0,0.0,,,19680826,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 용산구 서계동 229-3번지,11170,10800,0,229,3,1004126075,1,일반,2,일반건축물,서울특별시 용산구 만리재로36길 16-1 (서계동),,,,,0,111704106083.0,10801.0,0.0,16.0,1.0,,0,주건축물,0.0,112.2,0.0,350.12,316.33,0.0,21.0,철근콘크리트구조,"철근콘크리트조, 연와조",01000,단독주택,"주택, 영업용",10.0,(철근)콘크리트,평옥개,0,1,0.0,3,1,0,0,0,0.0,350.12,0,0.0,0,0.0,0,0.0,0,0.0,,,19710730,,,,,,0,,0.0,0.0,,0.0,,0.0,20220813,0.0,
서울특별시 용산구 서계동 229-12번지,11170,10800,0,229,12,1004117902,2,집합,3,표제부,서울특별시 용산구 청파로89길 34-2 (서계동),,,,,0,111704106392.0,10801.0,0.0,34.0,2.0,,0,주건축물,108.68,48.86,44.96,119.58,119.58,110.03,21.0,철근콘크리트구조,철근콘크리트구조,02000,공동주택,다세대주택및제2종근린생활시설,10.0,(철근)콘크리트,평스라브,2,0,9.0,3,0,0,0,0,0.0,119.58,0,0.0,0,0.0,1,8.09,1,0.0,20061124,20061201,20070813,2006,3020078.0,건축과,1101.0,신축허가,1,,0.0,0.0,,0.0,,0.0,20250811,1.0,
