119안전센터명,기본주소,건물일련번호,시도명,대형화재취약대상여부,법정동명,화재보험종료일자,주용도명,사용여부,등록일자,관할소방서명,대상물명,사용승인일자,자체점검대상여부,문화재여부,공공기관여부,Y좌표,공공기관민간대상여부,화재보험가입일자,소방관련제조업여부,X좌표,소방방화시설완공일자,시군구명,건물명,화재보험회사명,자체점검대상명
현장대응단,,11000000090784,서울특별시,,번동,20190831,숙박시설,Y,20040130,강북소방서,M모텔,19970314,Y,N,,459648.62,,20170901,,202203.86,,강북구,,한화손해보험,작동점검대상
중곡119안전센터,서울특별시 광진구 중곡동,11000000016861,서울특별시,,중곡동,20161231,숙박시설,Y,20010707,광진소방서,파인힐모텔,19830316,Y,N,,452358.25,,20160101,,207632.29,,광진구,파인힐모텔,메리츠 화재,작동점검대상
서초119안전센터,,11000000033560,서울특별시,,서초동,20190924,숙박시설,Y,19990224,서초소방서,동산빌딩,19840702,Y,N,,443156.21,,20180924,,201077.24,,서초구,,삼성화재,작동점검대상
서초119안전센터,,11000000062724,서울특별시,,서초동,20191231,숙박시설,Y,20040227,서초소방서,서현빌딩(구.베스텔),19910111,Y,N,,443201.96,,20191201,,201487.67,,서초구,,,작동점검대상
서초119안전센터,서울특별시 서초구 서초동,11000000102283,서울특별시,,서초동,20181231,숙박시설,Y,20011212,서초소방서,덴버모텔(폐업),20010418,Y,N,,443801.32,,20180101,,201442.17,,서초구,,,작동점검대상
서초119안전센터,서울특별시 서초구 서초동,11000000120917,서울특별시,,서초동,20251013,숙박시설,Y,20060106,서초소방서,에이치호텔,20041217,Y,N,,443073.05,,20241014,,201231.67,,서초구,에이치호텔,삼성화재,작동점검대상
우면119안전센터,서울특별시 서초구 서초동,11000000045450,서울특별시,,서초동,20241231,숙박시설,Y,19990224,서초소방서,청학빌딩,19871226,Y,N,,442697.92,,20240101,,201077.95,,서초구,청학빌딩,,작동점검대상
홍은119안전센터,,11000000013362,서울특별시,N,홍제동,,숙박시설,Y,20070102,서대문소방서,청자여관,19760101,N,,N,454150.79,,,,194989.2,,서대문구,,,
홍은119안전센터,,11000000097183,서울특별시,N,홍제동,,숙박시설,Y,20070102,서대문소방서,성도모텔,19991001,N,,N,454269.92,,,,195204.55,,서대문구,,,
화곡119안전센터,,11000000099489,서울특별시,,화곡동,,숙박시설,Y,20070307,강서소방서,호텔야자 강서구청점,20000627,Y,N,,449753.6,,,,186420.01,,강서구,,,작동점검대상
화곡119안전센터,,11000000052941,서울특별시,,화곡동,20171201,숙박시설,Y,20031214,강서소방서,필호스텔,19890711,Y,N,,449781.23,,20161201,,186425.96,20151029,강서구,,kb손해보험,작동점검대상
화곡119안전센터,,11000000152481,서울특별시,,화곡동,20230121,숙박시설,Y,20121222,강서소방서,호텔 드어반,20121212,Y,N,,447735.34,,20180121,,186502.87,20121031,강서구,호텔 드어반,삼성화재,종합및작동점검대상
발산119안전센터,서울특별시 강서구 화곡동,11000000052484,서울특별시,,화곡동,20170202,숙박시설,Y,20070109,강서소방서,스타호텔,19890801,Y,N,,450396.19,,20160202,,186747.99,,강서구,,LIG보험,작동점검대상
중화119안전센터,서울특별시 중랑구 중화동,11000000021440,서울특별시,,중화동,,숙박시설,Y,20031206,중랑소방서,희망장모텔,19830803,Y,N,,455427.96,,,,207039.81,,중랑구,희망모텔,,작동점검대상
중화119안전센터,서울특별시 중랑구 중화동,11000000086856,서울특별시,,중화동,,숙박시설,Y,20030305,중랑소방서,피닉스호텔,19960307,Y,N,,455766.73,,,,206902.98,,중랑구,국일장여관,,작동점검대상
중화119안전센터,서울특별시 중랑구 중화동,11000000031264,서울특별시,,중화동,20161121,숙박시설,Y,20040602,중랑소방서,청원장여관(청원모텔),19831118,Y,,,455269.89,,20161121,,207055.03,,중랑구,청원파크,미가입,작동점검대상
돈암119안전센터,서울특별시 성북구 동선동4가,11000000102450,서울특별시,,동선동4가,20171231,숙박시설,Y,20040226,성북소방서,브라운도트호텔,20010525,Y,N,,454920.77,,20170918,,201517.34,20010515,성북구,,,작동점검대상
현장대응단,서울특별시 관악구 봉천동,11000000023518,서울특별시,,봉천동,,숙박시설,Y,20050401,관악소방서,로즈파크,19800924,Y,N,,442401.33,,,,195328.19,,관악구,로즈파크,,작동점검대상
현장대응단,서울특별시 관악구 봉천동,11000000038987,서울특별시,,봉천동,,숙박시설,Y,20050915,관악소방서,"휠모텔(구,테크노모텔)",19860310,Y,N,,442345.45,,,,195703.47,,관악구,휠모텔,,작동점검대상
현장대응단,,11000000111283,서울특별시,,봉천동,20160301,숙박시설,Y,20050714,관악소방서,바이올린모텔,20030228,Y,N,,442261.61,,20150301,,195742.16,,관악구,,삼성화재,작동점검대상
현장대응단,서울특별시 관악구 봉천동,11000000099144,서울특별시,,봉천동,,숙박시설,Y,20000901,관악소방서,아비숑모텔,19800811,Y,N,,442406.18,,,,195502.31,,관악구,,,작동점검대상
방이119안전센터,서울특별시 송파구 방이동,11000000095296,서울특별시,,방이동,20180915,숙박시설,Y,20050802,송파소방서,딜라이트관광호텔,19981114,Y,,,446215.1,,20170915,,209666.35,,송파구,딜라이트관광호텔,AIG화재보험,작동점검대상
방이119안전센터,서울특별시 송파구 방이동,11000000100502,서울특별시,,방이동,20171101,숙박시설,Y,20050821,송파소방서,라움호텔(구.HOTEL 2.4),20001113,Y,N,,446259.37,,20161102,,210069.06,,송파구,2.4호텔,한화손해보험,작동점검대상
공릉119안전센터,서울특별시 노원구 공릉동,11000000011373,서울특별시,,공릉동,,숙박시설,Y,20040413,노원소방서,태릉스테이(구.우정모텔),19740702,Y,N,,457687.79,,,,206897.54,,노원구,예수재림교회,,작동점검대상
공릉119안전센터,서울특별시 노원구 공릉동,11000000029834,서울특별시,,공릉동,,숙박시설,Y,20050909,노원소방서,태릉M모텔(삼원장여관),20141002,Y,N,,457508.77,,,,206475.71,,노원구,삼원장여관,,작동점검대상
공릉119안전센터,서울특별시 노원구 공릉동,11000000013045,서울특별시,N,공릉동,,숙박시설,Y,20060215,노원소방서,천일모텔(천일장건물),19751101,N,,N,458371.17,,,,207016.25,,노원구,천일장여관,,
돈암119안전센터,서울특별시 성북구 삼선동4가,11000000025404,서울특별시,,삼선동4가,20211027,숙박시설,Y,19990913,성북소방서,메이호텔,19810701,Y,N,,454372.93,,20161027,,200907.1,19810623,성북구,메이호텔,삼성화재,작동점검대상
현장대응단,서울특별시 영등포구 영등포동2가,11000000023199,서울특별시,,영등포동2가,,숙박시설,Y,20070511,영등포소방서,보보스모텔(구.우진모텔),19801107,Y,,,446964.2,,,,192091.65,,영등포구,,,작동점검대상
을지로119안전센터,서울특별시 중구 을지로6가,11000000131503,서울특별시,,을지로6가,20180101,숙박시설,Y,20080708,중부소방서,대경모텔,20080522,Y,,,451949.0,,20170101,,200564.0,20080522,중구,대경장모텔,삼성화재,작동점검대상
현장대응단,서울특별시 강북구 번동,11000000152960,서울특별시,,번동,20180715,숙박시설,Y,20130307,강북소방서,아츠스테이 수유점(구.쏠라리움시티호텔),20230509,Y,N,,459505.04,,20170715,,202295.23,20230504,강북구,쏠라리움시티(호텔),메리츠화재보험,종합점검대상
현장대응단,,11000000155372,서울특별시,,성수동1가,20141227,숙박시설,Y,20131107,성동소방서,서울숲다세대오피스텔,20131120,Y,N,,449141.95,,20131227,,204181.69,20131105,성동구,서울숲 다세대 오피스텔,삼성화재보험,작동점검대상
을지로119안전센터,서울특별시 중구 오장동,11000000155818,서울특별시,,오장동,20190902,숙박시설,Y,20131230,중부소방서,코발트팰리스,20140109,Y,N,,451619.12,,20180903,,199985.84,,중구,코발트팰리스,삼성화재,종합및작동점검대상
충무로119안전센터,서울특별시 중구 충무로2가,11000000239678,서울특별시,,충무로2가,20200901,숙박시설,Y,20141126,중부소방서,가나빌딩,20141201,Y,N,,451382.94,,20150901,N,198954.38,,중구,,삼성화재,작동점검대상
을지로119안전센터,서울특별시 중구 초동,11000000312095,서울특별시,,초동,20180823,숙박시설,Y,20161231,중부소방서,나인트리호텔,20170120,Y,N,,451651.35,,20170824,N,199190.88,20161222,중구,쌍용타운호텔,흥국생명,종합및작동점검대상
현장대응단,,11000000324091,서울특별시,,관훈동,,숙박시설,Y,20190808,종로소방서,안녕인사동 / 나인트리 파르나스(구.프리미어),20190808,Y,N,,452772.17,,,N,198552.7,20190807,종로구,안녕인사동,,종합점검대상
서교119안전센터,,11000000126771,서울특별시,,합정동,,숙박시설,Y,20080118,마포소방서,남경호텔,20061218,Y,N,,449947.16,,,,192088.03,20061120,마포구,,,종합점검대상
회현119안전센터,서울특별시 중구 태평로2가,11000000337743,서울특별시,,태평로2가,,숙박시설,Y,20230704,중부소방서,기림빌딩(태평로2가 68-8외1필지),20230605,Y,N,,451189.62,,,N,197841.57,,중구,,,종합및작동점검대상
을지로119안전센터,서울특별시 중구 쌍림동,11330000019341,서울특별시,,쌍림동,,숙박시설,Y,20240307,중부소방서,위코스테이(구.하우스사라),20230302,Y,N,,451249.58,,,,200302.39,20230223,중구,,,종합및작동점검대상
신림119안전센터,,11000000253779,서울특별시,,신림동,,숙박시설,Y,20151002,관악소방서,뜨랑블루호텔,20160826,Y,N,,442790.49,,,N,193523.31,20160804,관악구,신림동 HOTEL H-PINK,,종합점검대상
신림119안전센터,,11000000263547,서울특별시,,신림동,,숙박시설,Y,20160531,관악소방서,라벤다,20161209,Y,,,442767.61,,,N,193948.2,20161129,관악구,라벤다관광호텔,,작동점검대상
신림119안전센터,,11000000313706,서울특별시,,신림동,,숙박시설,Y,20170427,관악소방서,그랑블루,20181012,Y,N,,443060.2,,,N,193617.64,20181002,관악구,그랑블루,,종합점검대상
현장대응단,서울특별시 서초구 반포동,11000000322414,서울특별시,,반포동,20190220,숙박시설,Y,20190131,서초소방서,알파레타2차,20190207,Y,N,,444299.6,,20190219,N,199643.6,20190131,서초구,,가입,종합및작동점검대상
숭인119안전센터,서울특별시 종로구 충신동,11000000327571,서울특별시,,충신동,,숙박시설,Y,20200717,종로소방서,ES DREAM TOWER,20200731,Y,N,,452517.19,,,N,200456.81,20200714,종로구,,,종합점검대상
현장대응단,서울특별시 중구 황학동,11000000327595,서울특별시,,황학동,,숙박시설,Y,20200722,중부소방서,제이에스빌,20200820,Y,N,,452264.0,,,N,201993.87,20200721,중구,,,종합및작동점검대상
신림119안전센터,,11000000137410,서울특별시,,신림동,,숙박시설,Y,20090421,관악소방서,포도모텔,20090422,Y,N,,442830.95,,,,193865.75,,관악구,포도모텔,,종합점검대상
신림119안전센터,,11000000309463,서울특별시,,신림동,,숙박시설,Y,20161212,관악소방서,어반스테이,20180515,Y,N,,442936.27,,,N,193678.54,20180420,관악구,어반스테이,,작동점검대상
신정119안전센터,서울특별시 양천구 신월동,11000000026561,서울특별시,,신월동,20250625,숙박시설,Y,19990224,양천소방서,신빌딩(스위스모텔),19820630,Y,N,,447012.42,,20200625,,186284.77,20201020,양천구,,현대해상,작동점검대상
을지로119안전센터,서울특별시 중구 충무로5가,11330000140145,서울특별시,,충무로5가,,숙박시설,Y,20260120,중부소방서,머룸스테이(충무로5가22-19 건물),,Y,N,,451205.59,,,,199915.19,19000101,중구,,,작동점검대상
충무로119안전센터,서울특별시 중구 명동1가,11000000007861,서울특별시,Y,명동1가,20240805,숙박시설,Y,20061222,중부소방서,로얄호텔,19710219,Y,N,,451637.37,,20230806,,198730.57,20160111,중구,로얄호텔,현대,종합및작동점검대상
신정119안전센터,서울특별시 양천구 신정동,11000000017598,서울특별시,N,신정동,,숙박시설,Y,20070130,양천소방서,황실여관,19781101,N,,N,446691.86,,,,187033.38,,양천구,,,
북가좌119안전센터,,11000000104057,서울특별시,,남가좌동,20151231,숙박시설,Y,20041222,서대문소방서,더그레이호텔(구.CF모텔),20011127,Y,N,,452238.84,,20150101,,192513.42,,서대문구,,,종합점검대상
미아119안전센터,서울특별시 강북구 미아동,11000000048575,서울특별시,N,미아동,,숙박시설,Y,20030430,강북소방서,몽모텔(구.청풍장여관),19880918,N,,N,456951.4,,,,202785.5,,강북구,청풍장여관,,
미아119안전센터,서울특별시 강북구 미아동,11000000001712,서울특별시,N,미아동,,숙박시설,Y,20051221,강북소방서,엄지공주(구.송천장여관),19600930,N,,N,456952.27,,,,202803.24,,강북구,,,
미아119안전센터,서울특별시 강북구 미아동,11000000105521,서울특별시,,미아동,20260830,숙박시설,Y,20061223,강북소방서,N25모텔(구.피아노모텔),20020204,Y,N,,459352.37,,20250830,,202111.42,,강북구,N25호텔(구.피아노모텔),KB손해보험,종합점검대상
미아119안전센터,,11000000010441,서울특별시,N,미아동,,숙박시설,Y,20061223,강북소방서,대림장여관(일광세탁),19730903,N,,N,458046.78,,,,202343.88,,강북구,,,
미아119안전센터,,11000000102538,서울특별시,,미아동,,숙박시설,Y,20040501,강북소방서,무비숑모텔,20010628,Y,N,,456793.53,,,,202747.36,,강북구,,,작동점검대상
삼각산119안전센터,서울특별시 강북구 미아동,11000000002734,서울특별시,N,미아동,,숙박시설,Y,20051223,강북소방서,서울여관(서울여관),19650126,N,,N,457835.72,,,,201804.38,,강북구,,,
망우119안전센터,서울특별시 중랑구 면목동,11000000087967,서울특별시,N,면목동,,숙박시설,Y,20031221,중랑소방서,금천여인숙,19700825,N,,N,454435.7,,,,207811.8,,중랑구,금천여인숙,,
왕십리119안전센터,,11000000155273,서울특별시,Y,도선동,20190106,숙박시설,Y,20131102,성동소방서,호텔컬리넌 도선,20131121,Y,N,,451450.54,,20180106,,203067.19,,성동구,호텔 컬리넌 도선,삼성화재보험,종합점검대상
왕십리119안전센터,,11000000090739,서울특별시,,도선동,20180101,숙박시설,Y,20010711,성동소방서,스위트모텔,19970604,Y,,,451541.58,,20130101,,203109.83,,성동구,,삼성화재,작동점검대상
왕십리119안전센터,,11000000132179,서울특별시,Y,도선동,20200922,숙박시설,Y,20080805,성동소방서,아모렉스관광호텔,20080820,Y,N,,451566.2,,20170922,,203124.81,20071019,성동구,아모렉스관광호텔,삼성화재,종합점검대상
왕십리119안전센터,,11000000097845,서울특별시,,도선동,20191231,숙박시설,Y,20010105,성동소방서,저스트 스테이(더자자 모텔),19961203,Y,N,,451500.81,,20180101,,203088.34,,성동구,,메리츠화재,작동점검대상
종로119안전센터,서울특별시 종로구 관수동,11000000155188,서울특별시,,관수동,20201230,숙박시설,Y,20131017,종로소방서,호텔더디자이너스 종로B,20131107,Y,,,452204.7,,20151230,,199034.29,20131017,종로구,,,작동점검대상
용두119안전센터,,11000000003908,서울특별시,,신설동,20200201,숙박시설,Y,20000707,동대문소방서,다락,19640213,Y,N,,452642.24,,20150201,,202105.88,19670901,동대문구,,삼성화재,작동점검대상
을지로119안전센터,서울특별시 중구 쌍림동,11000000041874,서울특별시,,쌍림동,20200205,숙박시설,Y,20041102,중부소방서,영빈호텔,19870101,Y,N,,451496.46,,20150205,,200482.31,20160216,중구,영빈호텔,삼성화재,종합및작동점검대상
돈암119안전센터,서울특별시 성북구 동선동1가,11000000104965,서울특별시,,동선동1가,20200101,숙박시설,Y,20040226,성북소방서,샤미소호텔,20011228,Y,,,454773.5,,20190101,,201578.75,20011212,성북구,,삼성화재,작동점검대상
현장대응단,서울특별시 서초구 반포동,11000000099686,서울특별시,Y,반포동,20250331,숙박시설,Y,20041220,서초소방서,JW메리어트호텔서울,20050909,Y,N,,444954.49,,20240401,,200414.27,,서초구,JW메리어트호텔,kB손해보험,종합점검대상
현장대응단,서울특별시 강남구 대치동,11000000121242,서울특별시,,대치동,,숙박시설,Y,20050928,강남소방서,서원빌딩,20050105,Y,N,,445091.86,,,,204785.12,20050105,강남구,서원빌딩,,작동점검대상
종로119안전센터,서울특별시 종로구 낙원동,11000000113042,서울특별시,,낙원동,,숙박시설,Y,20040102,종로소방서,호텔누누(A동),19910223,Y,N,,452380.23,,,,199097.71,,종로구,,,작동점검대상
종로119안전센터,,11000000037196,서울특별시,N,낙원동,,숙박시설,Y,19990224,종로소방서,세느장여관,19850801,N,,N,452586.89,,,,199095.31,,종로구,,,
종로119안전센터,서울특별시 종로구 낙원동,11000000207807,서울특별시,,낙원동,20190609,숙박시설,Y,20140722,종로소방서,JONGNO Residence,20150625,Y,,,452651.49,,20180609,N,199003.35,,종로구,,동부화재,작동점검대상
종로119안전센터,서울특별시 종로구 낙원동,11000000151317,서울특별시,,낙원동,,숙박시설,Y,20120824,종로소방서,호텔스타,20120912,Y,N,,452443.64,,,,199123.41,20120820,종로구,,,작동점검대상
종로119안전센터,서울특별시 종로구 낙원동,11000000088772,서울특별시,,낙원동,,숙박시설,Y,20031216,종로소방서,호텔 라붐(구.HOTEL YOU),19961018,Y,N,,452439.52,,,,199075.99,,종로구,파라다이스모텔,,작동점검대상
종로119안전센터,서울특별시 종로구 낙원동,11000000010043,서울특별시,N,낙원동,,숙박시설,Y,20021227,종로소방서,동신여관(동신모텔),19701012,N,,N,452608.5,,,,198828.9,,종로구,,,
종로119안전센터,서울특별시 종로구 낙원동,11000000051192,서울특별시,,낙원동,,숙박시설,Y,20040527,종로소방서,호텔 라와,19890309,Y,,,452525.82,,,,199038.58,19890301,종로구,기린장,,작동점검대상
충무로119안전센터,서울특별시 중구 충무로2가,11000000255018,서울특별시,,충무로2가,20240929,숙박시설,Y,20151129,중부소방서,호텔롯데L7명동,20151210,Y,N,,451315.13,,20230930,N,198851.34,,중구,,롯데손해보험,종합및작동점검대상
회현119안전센터,서울특별시 중구 남창동,11000000001744,서울특별시,N,남창동,,숙박시설,Y,20040323,중부소방서,황금장,19601115,N,,N,450899.85,,,,198028.98,,중구,,,
회현119안전센터,서울특별시 중구 태평로2가,11000000000927,서울특별시,,태평로2가,20190731,숙박시설,Y,20060314,중부소방서,"퍼스트스테이호텔이글(구.빅토리아호텔, 호텔통명동)",19580801,Y,N,,451401.66,,20140731,,197932.08,19580714,중구,호텔통명동,현대해상화재보험,작동점검대상
현장대응단,서울특별시 종로구 관훈동,11000000036986,서울특별시,Y,관훈동,20180823,숙박시설,Y,20061228,종로소방서,아미드호텔(센터마크호텔.관훈빌딩(신영자산),19850719,Y,N,,452560.17,,20160823,,198599.9,19850701,종로구,,롯데화재,종합점검대상
현장대응단,서울특별시 강남구 대치동,11000000125097,서울특별시,,대치동,,숙박시설,Y,20061212,강남소방서,EZD빌딩,20060428,Y,,,445004.86,,,,204647.09,,강남구,,,작동점검대상
충무로119안전센터,서울특별시 중구 충무로2가,11000000143342,서울특별시,,충무로2가,20190803,숙박시설,Y,20110108,중부소방서,삼호빌딩(구.J&S빌딩),20101209,Y,,,451357.55,,20180803,,198930.93,,중구,삼호빌딩,현대,작동점검대상
을지로119안전센터,서울특별시 중구 오장동,11000000148180,서울특별시,,오장동,20181201,숙박시설,Y,20111208,중부소방서,경일빌딩(구.삼덕빌딩),20111207,Y,,,451718.29,,20171201,,200178.68,,중구,,동부화재,작동점검대상
현장대응단,서울특별시 영등포구 영등포동3가,11000000113151,서울특별시,,영등포동3가,,숙박시설,Y,20040225,영등포소방서,호텔리더스,20030711,Y,,,446553.96,,,,192065.28,,영등포구,,,작동점검대상
현장대응단,,11000000115734,서울특별시,,영등포동3가,,숙박시설,Y,20041223,영등포소방서,신영모텔(동아장모텔),20031218,Y,,,446468.96,,,,191764.83,,영등포구,동아장모텔,,작동점검대상
현장대응단,서울특별시 영등포구 영등포동3가,11000000153964,서울특별시,,영등포동3가,,숙박시설,Y,20130702,영등포소방서,강화장학관,20130531,Y,N,Y,446496.26,Y,,,192076.13,20130531,영등포구,,,종합및작동점검대상
회현119안전센터,서울특별시 중구 순화동,11000000125749,서울특별시,Y,순화동,20190915,숙박시설,Y,20070517,중부소방서,프레이저 플레이스 센트럴 서울(순화동),20060703,Y,N,,451450.29,,20180915,,197324.23,,중구,프레이저플레이스센트럴서울,삼성화재,종합및작동점검대상
충무로119안전센터,서울특별시 중구 남산동2가,11000000225965,서울특별시,,남산동2가,,숙박시설,Y,20140930,중부소방서,서울명동하우스 건물(보로호스텔),19860313,Y,N,,450933.4,,,N,198681.31,,중구,,,작동점검대상
을지로119안전센터,서울특별시 중구 광희동1가,11000000004082,서울특별시,,광희동1가,20160201,숙박시설,Y,20030819,중부소방서,왕도모텔,19671110,Y,,,451750.54,,20150202,,200532.59,,중구,왕도모텔,신동아화재,작동점검대상
을지로119안전센터,서울특별시 중구 광희동1가,11000000014215,서울특별시,N,광희동1가,,숙박시설,Y,19990224,중부소방서,화신여관,19760901,N,,N,451752.87,,,,200298.92,,중구,화신여관,,
을지로119안전센터,서울특별시 중구 광희동1가,11000000254579,서울특별시,,광희동1가,20180916,숙박시설,Y,20151110,중부소방서,NO25호텔(구:킹모텔),20151110,Y,,,451747.47,,20170916,N,200602.4,20151110,중구,킹모텔,삼성화재,작동점검대상
청량리119안전센터,서울특별시 동대문구 청량리동,11000000149771,서울특별시,,청량리동,20261231,숙박시설,Y,20120505,동대문소방서,블레싱인 서울,20120625,Y,N,,454153.93,,20260101,,204602.69,20120525,동대문구,Blessing in seoul,삼성화재,종합및작동점검대상
현장대응단,,11000000150232,서울특별시,,영등포동1가,20180213,숙박시설,Y,20120517,영등포소방서,VIP관광호텔,20120611,Y,N,,446458.63,,20150213,,192342.29,,영등포구,VIP빌딩,동부화재,종합및작동점검대상
충무로119안전센터,서울특별시 중구 충무로2가,11000000152321,서울특별시,,충무로2가,20250414,숙박시설,Y,19990224,중부소방서,진고개빌딩,20121115,Y,N,,451374.45,,20240414,,198827.06,,중구,,삼성화재,작동점검대상
현장대응단,,11000000096029,서울특별시,,노고산동,,숙박시설,Y,20040819,마포소방서,에스호텔(구.갤러리모텔),19990414,Y,N,,450460.36,,,,194251.69,,마포구,S호텔,,작동점검대상
현장대응단,,11000000314027,서울특별시,,노고산동,,숙박시설,Y,20170524,마포소방서,에이치에비뉴호텔(구.노고산동호텔),20170608,Y,,,450743.6,,,N,194928.0,20170524,마포구,에이치에비뉴호텔 이대점,,종합점검대상
을지로119안전센터,서울특별시 중구 충무로5가,11000000338212,서울특별시,,충무로5가,,숙박시설,Y,20230918,중부소방서,디앤써밋충무로(충무로5가 22-21),20230922,Y,N,,451205.59,,,N,199915.19,20230918,중구,,,종합및작동점검대상
연건119안전센터,서울특별시 종로구 연건동,11330000116205,서울특별시,,연건동,,숙박시설,Y,20250120,종로소방서,브루클린호텔(연건동195-14),,Y,N,,452930.8,,,,199901.22,20250120,종로구,,,종합및작동점검대상
녹번119안전센터,,11000000154796,서울특별시,,녹번동,,숙박시설,Y,20131009,은평소방서,라비야호텔,20131010,Y,,,456480.92,,20151203,,193420.15,20130904,은평구,,,작동점검대상
현장대응단,서울특별시 영등포구 영등포동1가,11000000316696,서울특별시,,영등포동1가,,숙박시설,Y,20171227,영등포소방서,페어필드바이메리어트서울호텔(J&S오피스텔건물),20171229,Y,N,,446392.21,,,N,191971.8,20171227,영등포구,,,종합및작동점검대상
망우119안전센터,서울특별시 중랑구 망우동,11000000030236,서울특별시,,망우동,,숙박시설,Y,20030305,중랑소방서,대흥빌딩,19830910,Y,,,455612.41,,20140203,,208829.56,,중랑구,멸실후 재건축01023153967,메리츠화재.,작동점검대상
망우119안전센터,서울특별시 중랑구 망우동,11000000123951,서울특별시,,망우동,20150203,숙박시설,Y,20051229,중랑소방서,호텔스타,20051130,Y,N,,455373.48,,20150202,,208283.95,20051108,중랑구,호텔엘엔에스,LIG화재보험,종합점검대상
현장대응단,,11000000016862,서울특별시,Y,광장동,20170822,숙박시설,Y,20070517,광진소방서,"워커힐호텔앤리조트(그랜드,비스타)",19780708,Y,N,,450595.56,,20160822,,209818.34,19780708,광진구,워커힐 호텔,"삼성화재, 현대해상화재보험",종합및종합점검대상
숭인119안전센터,서울특별시 종로구 창신동,11000000031742,서울특별시,,창신동,20150701,숙박시설,Y,20050331,종로소방서,호텔큐비(구.동남장여관),19831203,Y,,,452478.89,,20140701,,201175.76,19831201,종로구,,현대해상 보험,작동점검대상
현장대응단,서울특별시 중구 광희동2가,11000000319986,서울특별시,,광희동2가,20241214,숙박시설,Y,20181010,중부소방서,토요코인호텔(동대문2호점),20181109,Y,N,,451665.55,,20231215,N,200689.87,20181010,중구,,KB손해보험,종합및작동점검대상
노량진119안전센터,,11000000005847,서울특별시,N,노량진동,,숙박시설,Y,20030711,동작소방서,대흥여관,19691001,N,,N,445952.14,,,,194505.86,,동작구,,,
수궁119안전센터,,11000000149651,서울특별시,,오류동,20180201,숙박시설,Y,20051220,구로소방서,레몬트리(구.호텔야자),19851224,Y,,,443888.63,,20170201,,185989.39,,구로구,호텔야자,삼성화재,작동점검대상
휘경119안전센터,서울특별시 동대문구 휘경동,11000000118689,서울특별시,,휘경동,20191126,숙박시설,Y,20041224,동대문소방서,호텔글램(GLAM),20040802,Y,N,,454380.21,,20181126,,204868.43,19880721,동대문구,,새마을금고,작동점검대상
후암119안전센터,서울특별시 용산구 후암동,11000000006071,서울특별시,N,후암동,,숙박시설,Y,20061224,용산소방서,동서장여관건물,19691117,N,,N,449733.97,,,,198346.88,,용산구,,,
능동119안전센터,,11000000155613,서울특별시,,군자동,20170920,숙박시설,Y,20131217,광진소방서,아늑호텔앤스파 서울성수건대점(구.쏘타스테이),20131216,Y,N,,450117.1,,20120920,,206096.4,20131210,광진구,호텔 컬리넌 건대,메리츠화재보험,종합점검대상
삼각산119안전센터,서울특별시 강북구 수유동,11000000087327,서울특별시,,수유동,20241231,숙박시설,Y,20050912,강북소방서,하이모텔(구.DU모텔),19871103,Y,N,,459141.09,,20150909,,202057.29,,강북구,하이모텔,미가입,작동점검대상
삼각산119안전센터,,11000000049426,서울특별시,N,수유동,,숙박시설,Y,20040602,강북소방서,르네상스(구.힐튼파크),19881101,N,,N,459318.51,,,,201946.97,,강북구,,,
삼각산119안전센터,서울특별시 강북구 수유동,11000000120644,서울특별시,,수유동,,숙박시설,Y,20050222,강북소방서,유리아모텔(구.자스민모텔),20050129,Y,N,,459371.81,,,,201992.86,,강북구,쟈스민,,작동점검대상
신영119안전센터,서울특별시 종로구 구기동,11000000029123,서울특별시,,구기동,,숙박시설,Y,20031223,종로소방서,자하문여관(자하문호텔),19840523,Y,,,456581.99,,,,196109.94,19830401,종로구,자하문호텔,,작동점검대상
현장대응단,,11000000021958,서울특별시,,창천동,,숙박시설,Y,20070112,서대문소방서,신디(풀럼모텔),19980914,Y,,,450816.88,,,,194505.41,,서대문구,,,작동점검대상
현장대응단,,11000000086988,서울특별시,,창천동,20171231,숙박시설,Y,20070112,서대문소방서,쉬크모텔,19960209,Y,,,450746.37,,20150101,,194490.21,,서대문구,,삼성화재보험,작동점검대상
현장대응단,,11000000096840,서울특별시,,창천동,20181231,숙박시설,Y,20070112,서대문소방서,브라운도트 호텔(신촌점),19990902,Y,N,,450762.54,,20150915,,194535.35,,서대문구,,동부화재,작동점검대상
현장대응단,,11000000121846,서울특별시,,창천동,20170831,숙박시설,Y,20051222,서대문소방서,터치모텔,20050404,Y,,,450780.16,,20150901,,194565.83,,서대문구,,삼성화재보험,작동점검대상
공덕119안전센터,서울특별시 마포구 공덕동,11000000129851,서울특별시,,공덕동,,숙박시설,Y,20080123,마포소방서,용진빌딩(파리바겟트),20071214,Y,N,,449698.81,,,,195758.48,,마포구,용진빌딩,,작동점검대상
현장대응단,,11000000092250,서울특별시,,남현동,,숙박시설,Y,20041208,관악소방서,넘버25 사당역점,19971108,Y,N,,441666.93,,,,198310.02,,관악구,,,작동점검대상
현장대응단,,11000000315265,서울특별시,Y,염창동,,숙박시설,Y,20170819,강서소방서,제이케이블라썸호텔,20170922,Y,N,,450816.0,,,N,188309.2,20170816,강서구,제이케이블라썸호텔,,종합및작동점검대상
