구,동,숙소명,승인연도,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도,업종,건물용도명,총층수,시설규모/연면적,위험점수_AHP,AHP_매칭방식,업종그룹,공통_3등급,업종군별_3등급,x_5181,y_5181,군집
중구,남대문로5가,지요크 서울역,2014,14,14.3,3.380143972464323,0.115,1.0,37.55204408,126.97340784,숙박업,숙박시설(호텔),6,547.71,31.03,exact,기존숙박군,안전,안전,197650.21,450280.7,5
중구,초동,럭키장여관,1974,15,86.7,0.3184537311185346,0.1723,1.0,37.56082266,126.99156616,숙박업,여관,1,215.4,32.36,exact,기존숙박군,안전,안전,199254.84,451254.72,1
중구,중림동,대영장여관,1970,40,42.5,0.8848745356407761,0.178,0.18,37.55445273,126.96721141,숙박업,영업용,3,324.96,62.55,exact,기존숙박군,위험,위험,197102.76,450548.2,4
중구,신당동,J모텔,1936,43,86.0,0.600253433667249,0.9481,0.7,37.56126414,127.01330518,숙박업,주택,2,119.0,62.78,exact,기존숙박군,위험,위험,201175.55,451303.77,2
중구,초동,하루재,1967,31,83.9,0.2758941166997387,0.1823,1.0,37.5604658,126.99112706,숙박업,"영업, 근린생활시설",3,477.62,38.15,exact,기존숙박군,보통,보통,199216.04,451215.11,1
중구,신당동,조이풀스테이(Joyful Stay),1949,21,71.4,0.4679854650894984,0.4923,0.55,37.56245881,127.01652588,숙박업,근린생활시설,2,373.03,44.86,exact,기존숙박군,보통,보통,201460.09,451436.41,2
중구,충무로5가,남경레지던스,1962,22,72.7,0.0187798946515963,0.1895,0.85,37.55980392,126.99791481,숙박업,"제1,2종근린생활시설, 숙박시설",1,504.92,47.02,exact,기존숙박군,보통,보통,199815.76,451141.62,1
중구,신당동,타임스테이,1961,23,87.0,1.7984574179121826,0.4712,0.7,37.56254877,127.01827818,숙박업,영업소,2,211.17,44.87,exact,기존숙박군,보통,보통,201614.91,451446.42,2
중구,(회현동,호텔 경동,2014,1,0.0,0.621173680934856,0.115,0.12,37.55443196,126.98093728,숙박업,관광호텔,3,2574.87,29.7,exact,기존숙박군,안전,안전,198315.59,450545.56,3
중구,(광희동,트리쉐이도호텔,1992,56,71.4,0.7174398731289899,0.4165,1.0,37.56259916,127.00517181,숙박업,"숙박시설,공장",6,1572.53,55.61,exact,기존숙박군,위험,위험,200456.94,451451.87,0
중구,(필동,동산여관,1969,31,74.2,0.9534302788236118,0.1794,0.85,37.55867857,126.99628233,숙박업,"주택, 영업",3,370.51,45.61,exact,기존숙박군,보통,보통,199671.52,451016.72,1
중구,순화동,프레이저 플레이스 센트럴 서울,2006,5,0.0,0.1282106588186425,0.1265,0.55,37.55986298,126.96908924,숙박업,숙박시설,28,34332.14,58.21,exact,기존숙박군,위험,위험,197268.89,451148.62,6
중구,남대문로4가,프레이저플레이스남대문서울(Fraser Place Namdaemun-Seoul),1979,7,57.1,1.125439530901254,0.1652,0.25,37.55862664,126.97564128,숙박업,숙박시설(관광호텔),1,17556.4,45.87,exact,기존숙박군,보통,보통,197847.75,451011.23,4
중구,다동,스몰 하우스 빅도어,1960,7,42.9,0.4298565612323236,0.1922,0.35,37.56419873,126.98117581,숙박업,숙박시설(일반숙박시설),5,1163.53,51.45,exact,기존숙박군,보통,위험,198336.89,451629.56,4
중구,북창동,24게스트하우스 명동에비뉴,1966,22,77.3,0.6931471805599453,0.1837,0.25,37.55861319,126.97692284,숙박업,제2종근린생활시설,1,1631.27,53.35,exact,기존숙박군,위험,위험,197960.99,451009.71,4
중구,(회현동,힐하우스 호텔,1958,2,0.0,0.0749013081731177,0.1951,0.12,37.55405845,126.9811766,숙박업,영업,3,2085.8,53.08,exact,기존숙박군,위험,위험,198336.73,450504.1,3
중구,신당동,재화여관,1965,32,75.0,0.7442388417176565,0.4641,0.55,37.56191425,127.01717693,숙박업,점포,2,90.29,42.88,exact,기존숙박군,보통,보통,201517.62,451375.98,2
중구,신당동,S(에스)모텔,1967,57,42.1,0.4578330936254803,0.4606,0.45,37.5592684,127.01677058,숙박업,영업,2,121.19,60.91,exact,기존숙박군,위험,위험,201481.77,451082.31,0
중구,충무로4가,호텔 시에프,1981,17,76.5,0.0988458346366326,0.1623,1.0,37.55944336,126.99292566,숙박업,"숙박시설,위락시설",6,994.61,33.04,exact,기존숙박군,안전,안전,199374.94,451101.62,1
중구,(광희동,동대문인모텔(Dongdaemun Inn),2015,16,81.2,1.3388921222253067,0.1136,1.0,37.56180927,127.00725235,숙박업,관광호텔,1,12562.85,34.36,exact,기존숙박군,안전,보통,200640.76,451364.21,1
중구,을지로7가,백금여관,1957,32,78.1,0.7831733322176649,0.4782,1.0,37.56224445,127.00925002,숙박업,근린생활시설,3,136.76,55.59,exact,기존숙박군,위험,위험,200817.26,451412.53,0
중구,명동,솔라리아 니시테츠 호텔 서울 명동,1971,23,69.6,1.7060041108251514,0.1766,0.7,37.55974994,126.98437425,관광숙박업,호텔,24,12389.0,31.78,exact,기존숙박군,안전,안전,198619.39,451135.74,1
영등포구,(당산동,포켓서울 문래점,2022,1,0.0,1.0712813949511384,0.1036,0.35,37.51813948,126.89979707,숙박업,종합사회복지관,1,3058.79,23.05,exact,기존숙박군,안전,안전,191141.65,446522.09,3
중구,(남산동,우주 남산점,1996,0,0.0,2.6556884490078847,0.1408,0.12,37.55587082,126.98398358,숙박업,제2종근린생활시설,1,1060.71,12.8,exact,기존숙박군,안전,안전,198584.8,450705.21,5
중구,명동,이코노미호텔 명동 프리미어점,2009,26,73.1,0.6040471857738994,0.1222,0.7,37.55853987,126.98364445,숙박업,"제1,2종근린생활시설 및 일반숙박시설",6,2309.3,11.07,exact,기존숙박군,안전,안전,198554.88,451001.45,1
중구,(회현동,대영호텔,1971,0,0.0,1.9467034850747087,0.1766,0.12,37.55561992,126.97951078,숙박업,"목욕탕, 주택",4,518.75,29.23,exact,기존숙박군,안전,안전,198189.58,450677.44,3
중구,(남산동,오요5롯지A(oYo5LodgeA),1963,1,100.0,1.4914374618404542,0.4676,0.12,37.55634977,126.98417952,관광숙박업,관광숙박시설(호스텔),3,279.44,40.08,exact,기존숙박군,보통,보통,198602.12,450758.37,2
중구,남학동,진포레스트인(JIN FOREST Inn),1965,0,0.0,0.6931471805599453,0.8826,0.7,37.55791929,126.99041464,숙박업,주택,3,265.32,20.95,exact,기존숙박군,안전,안전,199153.07,450932.49,2
중구,남대문로5가,호텔릿(Hotelette),1967,1,0.0,2.9831534913471307,0.1823,1.0,37.55191393,126.97303124,숙박업,일반숙박시설,6,515.0,50.44,exact,기존숙박군,보통,위험,197616.93,450266.26,5
중구,신당동,은성여관,1970,44,81.8,1.1661704396794008,0.4553,1.0,37.56201847,127.01763004,숙박업,주택,2,172.99,44.37,exact,기존숙박군,보통,보통,201557.65,451387.55,0
중구,을지로7가,에이피엠 레지던스,2006,14,71.4,1.4253757111623615,0.1265,0.85,37.56252165,127.00761742,숙박업,판매및영업시설,1,29989.66,31.94,exact,기존숙박군,안전,안전,200673.01,451443.28,1
중구,(저동,이화호텔,1991,12,75.0,2.7322644592228045,0.148,0.08,37.56100128,126.9869874,숙박업,"일반숙박시설, 근린생활시설",9,991.7,24.77,exact,기존숙박군,안전,안전,198850.29,451274.59,5
중구,(회현동,호텔 코지 명동,1969,11,45.5,0.4364612084771284,0.1794,1.0,37.55802548,126.978654,숙박업,숙박시설,1,3892.52,37.08,exact,기존숙박군,안전,보통,198113.93,450944.45,6
중구,(남산동,호텔 마흐리트,1967,9,66.7,1.852753981930897,0.1823,0.12,37.55766837,126.98642023,숙박업,영업,4,414.76,36.79,exact,기존숙박군,안전,보통,198800.13,450904.68,4
중구,(인현동,달콤명동게스트하우스,1978,25,64.0,0.6931471805599453,0.1665,0.45,37.56077584,126.99588185,숙박업,"숙박시설, 공장, 다중생활시설",4,732.96,35.08,exact,기존숙박군,안전,보통,199636.15,451249.5,4
중구,중림동,WO모텔 충정로,1971,15,53.3,0.9319746537767092,0.1766,0.18,37.55465607,126.96700473,숙박업,"영업용, 주택",4,375.76,52.7,exact,기존숙박군,위험,위험,197084.51,450570.78,4
중구,명동,더스테이호텔,2012,44,72.7,0.3869215303959953,0.2496,0.7,37.55915651,126.9860126,숙박업,"제1종근린생활시설,숙박시설",1,1195.2,23.35,exact,기존숙박군,안전,안전,198764.13,451069.85,0
중구,충무로5가,명동멀린호텔,2011,12,50.0,0.0187798946515963,0.1194,0.85,37.55988314,126.99827249,숙박업,숙박시설,1,2899.73,26.44,exact,기존숙박군,안전,안전,199847.37,451150.41,6
중구,명동,명동 선샤인 게스트하우스,1987,38,65.8,0.249563114348171,0.1536,0.7,37.55926496,126.98571174,숙박업,"업무시설,판매시설,제1.2종근린생활시설",13,9737.27,29.55,exact,기존숙박군,안전,안전,198737.55,451081.89,0
중구,황학동,송림장여관,1984,18,88.9,0.3092034534461402,0.158,0.85,37.56365324,127.01788147,숙박업,"여관, 근린생활시설",1,437.2,29.72,exact,기존숙박군,안전,안전,201579.83,451569.0,1
중구,명동,오요 명동1,1956,26,57.7,1.678860798978205,0.198,0.7,37.56016528,126.98438675,숙박업,"근린생활시설, 일반숙박시설",1,1039.75,39.19,exact,기존숙박군,보통,보통,198620.5,451181.84,1
중구,을지로4가,국도관광개발 주식회사 호텔국도,2007,32,75.0,0.6931471805599453,0.1251,0.35,37.56342608,126.995507,숙박업,"업무시설,근린생활시설",24,18305.52,23.85,exact,기존숙박군,안전,안전,199603.04,451543.64,4
중구,충무로5가,현대 서비스드 레지던스,2005,20,60.0,2.0512029576140245,0.1279,0.85,37.56110121,126.99995412,숙박업,"오피스텔,숙박시설",1,11546.441,35.01,exact,기존숙박군,안전,보통,199995.95,451285.6,1
중구,흥인동,레인보우호텔,1986,23,65.2,1.1947195988454529,0.2912,0.55,37.56318521,127.01511594,숙박업,"근린생활시설, 숙박시설",4,1100.87,27.17,exact,기존숙박군,안전,안전,201335.51,451517.01,1
중구,(장충동,파이프 호스텔,1969,4,50.0,0.1582240052148941,0.1794,0.55,37.55841902,127.00488966,숙박업,주택,3,328.43,50.75,exact,기존숙박군,보통,위험,200432.03,450987.92,6
중구,(광희동,96번지,1988,24,58.3,0.9088557533866368,0.1523,0.7,37.56206664,127.0089649,관광숙박업,"근린생활시설, 숙박시설",8,409.0,41.36,exact,기존숙박군,보통,보통,200792.07,451392.79,1
중구,(회현동,(주)조선호텔앤리조트 레스케이프,2018,41,75.6,0.2297880940328783,0.1094,0.85,37.55715446,126.97870364,관광숙박업,"숙박시설(관광호텔),판매시설",33,27476.0,28.27,exact,기존숙박군,안전,안전,198118.3,450847.77,0
중구,신당동,동대문맥스타일 하우스,2010,3,0.0,1.3700338402481105,0.1208,0.55,37.56607323,127.00977497,숙박업,"판매시설, 업무시설",1,49938.92,22.47,exact,기존숙박군,안전,안전,200863.59,451837.48,6
중구,(회현동,뉴코리아호텔,1969,0,0.0,0.0327898228229908,0.1794,0.12,37.5553878,126.97899747,숙박업,"여관, 점포(음식점)",5,1168.0,32.01,exact,기존숙박군,안전,안전,198144.21,450651.69,3
중구,명동,필스테이 명동스테이션(명동역점),2006,19,63.2,0.182977509588875,0.1265,0.7,37.5590079,126.98461516,숙박업,"숙박시설(판매및영업시설,근생)",1,2115.48,14.16,exact,기존숙박군,안전,안전,198640.66,451053.38,1
중구,(회현동,서울씨티호텔(SEOUL CITY HOTEL),1964,11,27.3,2.0643984033586955,0.4658,0.12,37.55549628,126.98012534,숙박업,여관,3,730.88,45.05,exact,기존숙박군,보통,보통,198243.88,450663.71,5
중구,(명동,알로프트서울명동호텔,2016,6,0.0,0.9245514488815216,0.1122,0.7,37.55952462,126.98113677,관광숙박업,관광숙박시설(관광호텔),25,12964.0,20.79,exact,기존숙박군,안전,안전,198333.34,451110.79,6
중구,주교동,투유(2U)HOSTEL,1967,21,0.0,1.9250905212729232,0.1823,1.0,37.56586745,126.99740093,숙박업,"점포, 사무실, 숙박시설",1,605.42,56.73,exact,기존숙박군,위험,위험,199770.38,451814.6,6
중구,(회현동,뉴오리엔탈호텔,1962,26,88.5,2.149959071880011,0.1895,0.08,37.55758838,126.98292431,숙박업,"숙박시설(호텔), 근린생활시설, 위락시설",7,3146.61,35.27,exact,기존숙박군,안전,보통,198491.23,450895.86,4
중구,(광희동,모브호텔,1987,27,88.9,1.2250603659460322,0.1536,0.85,37.56215784,127.00619838,숙박업,"숙박시설, 근린생활시설",1,667.4,51.91,exact,기존숙박군,위험,위험,200547.64,451402.89,1
중구,남학동,홈즈레드 명동,2018,0,0.0,0.6931471805599453,0.1094,0.7,37.55807414,126.99051213,관광숙박업,관광호텔,16,5464.0,0.0,exact,기존숙박군,안전,안전,199161.68,450949.67,6
중구,(회현동,HOTEL PARK HILL,1982,3,66.7,2.3460702049337847,0.1608,0.12,37.55502777,126.98096527,숙박업,숙박실 여관,5,609.73,35.09,exact,기존숙박군,안전,보통,198318.08,450611.69,5
중구,남대문로5가,안전장,1965,1,0.0,0.4054651081081644,0.1851,0.04,37.55569993,126.97382596,숙박업,일반숙박시설(여관),1,403.36,62.57,exact,기존숙박군,위험,위험,197687.27,450686.44,3
중구,초동,나인트리 바이 파르나스 서울 명동 Ⅱ,2017,25,48.0,0.6931471805599453,0.1108,0.25,37.5615963,126.99013673,관광숙박업,관광숙박시설(관광호텔),22,25608.105,17.43,exact,기존숙박군,안전,안전,199128.55,451340.6,4
중구,명동,필스테이 명동메트로점,1957,23,60.9,1.697600700028772,0.1966,0.7,37.56031807,126.98482751,숙박업,근린생활시설,1,1299.41,41.55,exact,기존숙박군,보통,보통,198659.45,451198.79,1
중구,서소문동,ENA 스위트 호텔,2017,3,0.0,0.3113518165376857,0.1108,0.18,37.55956061,126.97310353,관광숙박업,숙박시설(관광호텔),28,14134.9,45.96,exact,기존숙박군,보통,보통,197623.56,451114.95,3
중구,북창동,서울쎈트럴호텔(SEOUL CENTRAL HOTEL),1971,7,100.0,0.1707607343928786,0.1766,0.85,37.55907732,126.97742234,숙박업,숙박시설(여관),1,513.4,47.67,exact,기존숙박군,보통,보통,198005.13,451061.21,1
중구,장교동,(주)호텔롯데 롯데시티호텔명동,2015,3,0.0,0.752336051950276,0.1136,0.08,37.56418691,126.9872883,숙박업,관광호텔,1,25333.62,32.71,exact,기존숙박군,안전,안전,198876.93,451628.15,3
중구,명동,유에이치 스위트,2016,11,54.5,0.5287738230852111,0.2433,1.0,37.55921985,126.98703045,숙박업,숙박시설,1,910.66,12.43,exact,기존숙박군,안전,안전,198854.07,451076.87,1
중구,초동,호텔베네,1969,27,70.4,2.424987074506724,0.457,0.7,37.56229779,126.99164157,숙박업,"사무실,점포,창고,숙박시설",1,1327.23,34.33,exact,기존숙박군,안전,보통,199261.52,451418.44,5
중구,(광희동,호텔 아라,1964,53,67.9,0.5335170349680614,0.4658,0.85,37.56264071,127.00473451,숙박업,여관,3,232.7,66.83,exact,기존숙박군,위험,위험,200418.3,451456.48,0
중구,남대문로5가,르코지,2015,1,0.0,0.6931471805599453,0.1136,0.04,37.55578736,126.97367266,숙박업,여관,1,837.71,43.54,exact,기존숙박군,보통,보통,197673.73,450696.15,3
중구,(광희동,필스테이 동대문이코노미,1970,8,62.5,0.0686285063890962,0.178,0.08,37.563312,127.00307183,숙박업,"병원, 근린생활시설,위락시설",1,577.38,55.32,exact,기존숙박군,위험,위험,200271.4,451530.98,4
중구,무학동,에이(A)모텔,1981,25,80.0,0.6294313661738377,0.1623,0.18,37.5612303,127.01441469,숙박업,"근린생활시설, 숙박시설(여관), 주택",3,479.69,36.44,exact,기존숙박군,안전,보통,201273.58,451300.03,4
중구,명동,K그랜드호텔 명동,1966,16,81.2,1.837546078156073,0.1837,0.7,37.559348,126.98392801,숙박업,"근린생활시설,일반숙박시설",1,1148.81,30.85,exact,기존숙박군,안전,안전,198579.95,451091.14,1
중구,주교동,호텔 제이스테이(Hotel J-Stay),1966,15,0.0,1.5262653117516365,0.1837,1.0,37.56588733,126.99772725,숙박업,"점포, 사무실",7,1716.5,56.51,exact,기존숙박군,위험,위험,199799.21,451816.81,6
중구,북창동,피넛호텔,1934,13,100.0,0.2106520634201805,0.5187,0.85,37.55942482,126.9770407,숙박업,숙박시설,4,546.47,67.49,exact,기존숙박군,위험,위험,197971.42,451099.79,2
중구,남창동,머스트스테이 호텔,1965,32,62.5,0.4763394476948214,0.1851,0.7,37.55416332,126.97684616,숙박업,영업,4,312.04,51.54,exact,기존숙박군,보통,위험,197954.09,450515.83,1
중구,신당동,청구 리빙텔,1960,50,70.0,1.0630408228832422,0.4729,0.7,37.55972529,127.01406465,숙박업,점포,3,250.41,57.26,exact,기존숙박군,위험,위험,201242.68,451132.98,0
중구,을지로3가,라이프 인 을지로,1981,51,70.6,0.1504039538256495,0.1623,1.0,37.56327507,126.99232107,숙박업,"근린생활시설, 여관, 위락시설",1,1829.68,34.65,exact,기존숙박군,안전,보통,199321.56,451526.9,0
중구,명동,명동K-stay 게스트하우스,1967,4,0.0,0.481258947477698,0.1823,0.12,37.55926806,126.98767512,숙박업,"근린생활시설, 사무실, 숙박시설",8,1243.0,27.17,exact,기존숙박군,안전,안전,198911.03,451082.21,3
중구,을지로3가,트립스테이 명동,1981,51,70.6,0.1504039538256495,0.1623,1.0,37.56327507,126.99232107,숙박업,"근린생활시설, 여관, 위락시설",5,1829.68,34.65,exact,기존숙박군,안전,보통,199321.56,451526.9,0
중구,무학동,엠모텔(M모텔),1969,51,72.5,0.7324865951199776,0.1794,1.0,37.56120906,127.01384225,숙박업,"점포, 여관",3,360.34,48.16,exact,기존숙박군,보통,위험,201223.01,451297.66,0
중구,(필동,픽셀스테이 명동점,1995,2,0.0,0.3039956479433046,0.1422,0.7,37.55888617,126.99138527,관광숙박업,"숙박시설(호스텔),근린생활시설",6,306.0,27.1,exact,기존숙박군,안전,안전,199238.84,451039.79,6
중구,신당동,야코리아 게스트하우스,1954,20,85.0,0.8037359405823017,0.4835,0.85,37.55703059,127.0123014,숙박업,영업,3,337.79,52.24,exact,기존숙박군,위험,위험,201086.93,450833.88,2
중구,(장충동,조이 게스트하우스,1968,7,71.4,3.128782781341163,0.1808,0.08,37.55896433,127.00469018,숙박업,"여관, 근린생활시설",3,244.78,55.33,exact,기존숙박군,위험,위험,200414.4,451048.44,5
중구,산림동,화성여관,1995,24,66.7,0.9775104990228042,0.4113,1.0,37.56537071,126.99607023,숙박업,숙박시설,2,145.78,32.58,exact,기존숙박군,안전,안전,199652.81,451759.47,1
중구,황학동,레지던스 유니콘 인 동대문,2009,77,77.9,0.4694685360375698,0.1222,1.0,37.56761121,127.02206549,숙박업,"제1종근린생활시설,숙박시설",1,1496.86,50.14,exact,기존숙박군,보통,위험,201949.39,452008.36,0
중구,신당동,성도여관,1936,40,87.5,0.6307568879606638,0.9481,1.0,37.56123239,127.01322119,숙박업,주택,1,42.98,61.82,exact,기존숙박군,위험,위험,201168.13,451300.24,2
중구,신당동,프린스,1966,29,75.9,0.7131079231224834,0.1837,0.55,37.55293219,127.01001889,숙박업,영업,3,518.71,28.6,exact,기존숙박군,안전,안전,200885.3,450378.98,1
중구,오장동,호텔스카이파크 동대문1호점,2014,29,75.9,0.7390842757469709,0.115,0.85,37.56144741,127.00129028,숙박업,"숙박시설(관광숙박시설(관광호텔),근린생활시설)",21,8243.76,38.48,exact,기존숙박군,보통,보통,200114.0,451324.03,1
중구,충무로4가,가가하우스,1981,5,40.0,0.0988458346366326,0.1623,0.7,37.55978163,126.99392829,숙박업,"근린생활시설, 숙박시설, 위락시설",4,679.0,29.47,exact,기존숙박군,안전,안전,199463.53,451139.16,6
중구,황학동,대림,1960,45,86.7,0.7876789482855258,0.4729,1.0,37.5634477,127.02217864,숙박업,근린생활시설,2,196.94,62.47,exact,기존숙박군,위험,위험,201959.5,451546.26,0
중구,(광희동,올리브호스텔 동대문점,1991,42,85.7,1.200688729124746,0.148,0.85,37.5626401,127.00609161,숙박업,숙박시설,1,435.9,50.47,exact,기존숙박군,보통,위험,200538.2,451456.42,0
중구,을지로5가,뉴천지호텔,1961,4,50.0,0.1235334827848212,0.4712,0.08,37.56313439,127.00255779,숙박업,"호텔, 근린생활시설, 위락시설",6,4665.56,58.06,exact,기존숙박군,위험,위험,200225.98,451511.26,2
중구,을지로5가,트레블로지 동대문 호텔,2016,41,80.5,0.5931547759524908,0.1122,0.85,37.563663,127.00109712,관광숙박업,숙박시설(관광호텔),24,8176.0,43.7,exact,기존숙박군,보통,보통,200096.93,451569.93,0
중구,무학동,탑모텔,1971,54,74.1,0.741349282377823,0.1766,1.0,37.56126348,127.01379887,숙박업,"주택, 점포",5,408.1,48.75,exact,기존숙박군,보통,위험,201219.17,451303.7,0
중구,(인현동,호텔 피제이 명동,1981,45,53.3,1.0968233794253852,0.1623,0.08,37.56206173,126.99491248,숙박업,"호텔, 근린생활시설, 업무, 운동, 위락, 판매",11,27504.55,32.92,exact,기존숙박군,안전,안전,199550.51,451392.22,4
중구,(장충동,더 스테이(THE STAY),1970,6,50.0,2.824122372354964,0.4553,0.08,37.5588474,127.00492806,숙박업,"영업, 창고",7,1102.4,52.28,exact,기존숙박군,위험,위험,200435.42,451035.47,5
중구,(장충동,아르뎁(arrdep),1967,5,60.0,2.991878704238001,0.4606,0.08,37.55893603,127.00439178,숙박업,영업,3,209.3,56.17,exact,기존숙박군,위험,위험,200388.04,451045.3,5
중구,오장동,케이게스트하우스(K-guesthouse) 동대문,1984,25,56.0,0.4252118710429988,0.158,0.45,37.56243879,127.00128199,숙박업,제2종근린생활시설,10,970.95,48.45,exact,기존숙박군,보통,위험,200113.27,451434.06,4
중구,남창동,황금장여관,1960,20,70.0,2.3494902424677067,0.8939,0.25,37.55485434,126.97697518,숙박업,주택,3,212.66,53.71,exact,기존숙박군,위험,위험,197965.51,450592.52,2
중구,충무로4가,스테이락 호텔,2018,12,25.0,0.0171678036223654,0.1094,0.45,37.55917934,126.99423899,숙박업,일반호텔,17,6004.9,21.82,exact,기존숙박군,안전,안전,199490.98,451072.31,6
중구,명동,호텔 스카이파크 Ⅱ,1995,26,73.1,2.1351521486938414,0.1422,0.85,37.56217058,126.98426358,숙박업,"관광숙박시설,근린생활시설",24,7111.91,37.59,exact,기존숙박군,안전,보통,198609.65,451404.4,1
중구,산림동,상원장,1970,24,62.5,1.3132053321324626,0.4553,1.0,37.56530472,126.99629939,숙박업,영업,3,296.03,42.62,exact,기존숙박군,보통,보통,199673.06,451752.15,2
중구,산림동,H2O,1971,42,71.4,0.9499352224000002,0.4535,0.25,37.56416937,126.99421889,숙박업,"목욕탕,숙박시설,근린생활시설",4,856.36,40.9,exact,기존숙박군,보통,보통,199489.24,451626.15,0
중구,(광희동,호텔 클로이,1974,59,71.2,0.1135238262969872,0.1723,1.0,37.56295774,127.00508168,숙박업,"호텔, 교육연구시설, 근린생활시설, 점포",5,719.95,63.39,exact,기존숙박군,위험,위험,200448.97,451491.67,0
중구,황학동,중앙여관,1968,33,33.3,1.6436532522483125,0.4588,0.7,37.56691122,127.01772561,숙박업,점포,3,256.95,43.14,exact,기존숙박군,보통,보통,201566.0,451930.59,2
중구,충무로3가,뉴스테이인(New stay inn),1963,4,0.0,1.5089358889048945,0.188,0.7,37.55962839,126.98981774,숙박업,"제2종근린생활시설,숙박시설",5,983.26,35.92,exact,기존숙박군,안전,보통,199100.35,451122.18,6
중구,북창동,호텔 문(hotel moon),1966,4,100.0,0.0471467784257019,0.4623,0.85,37.55959687,126.97757678,숙박업,숙박시설(여관),4,297.52,51.19,exact,기존숙박군,보통,위험,198018.79,451118.87,2
중구,명동,오요 명동2,2010,10,40.0,0.6364518368834,0.1208,1.0,37.55899863,126.98717219,숙박업,"근린생활시설, 숙박시설",1,1147.31,11.7,exact,기존숙박군,안전,안전,198866.59,451052.32,6
중구,남창동,노마드호스텔,1985,4,0.0,1.8886092952179727,0.4289,0.7,37.55419408,126.97581133,숙박업,"주택, 근린생활시설",1,368.97,38.9,exact,기존숙박군,보통,보통,197862.65,450519.27,5
중구,중림동,다림여인숙,1963,22,45.5,1.0847712372562384,0.887,0.35,37.55551958,126.96756962,숙박업,주택,1,164.6,64.78,exact,기존숙박군,위험,위험,197134.45,450666.6,2
중구,을지로6가,호텔 DDK,2020,3,0.0,2.317323114417562,0.1065,0.08,37.56419834,127.00571009,숙박업,숙박시설,2,881.81,29.34,exact,기존숙박군,안전,안전,200504.48,451629.36,5
중구,(광희동,호텔 라온,1994,50,92.0,1.2088787830947905,0.1436,0.85,37.56223745,127.0057924,숙박업,"근린생활시설, 여관, 위락시설",6,946.89,52.77,exact,기존숙박군,위험,위험,200511.77,451411.73,0
중구,명동,K9명동호텔,2014,47,70.2,0.3404015147611025,0.2464,0.7,37.55916111,126.98612411,숙박업,"제1종근린생활시설,숙박시설",1,1472.47,23.33,exact,기존숙박군,안전,안전,198773.99,451070.36,0
중구,을지로3가,호텔어라이브 을지로 틈,1985,45,75.6,1.2717782346088555,0.1565,0.7,37.56274334,126.99084196,숙박업,근린생활시설,7,915.24,35.86,exact,기존숙박군,안전,보통,199190.87,451467.9,0
중구,오장동,글로리 인(Glory Inn),1965,23,56.5,0.3794896217049037,0.1851,0.45,37.56233361,127.00129083,숙박업,"숙박시설, 근린생활시설",1,931.63,55.35,exact,기존숙박군,위험,위험,200114.05,451422.38,4
중구,명동,57 명동 호스텔,1966,17,41.2,0.492294319144107,0.4623,0.7,37.55824724,126.98265646,숙박업,"근린생활시설, 업무시설, 숙박시설, 판매시설",1,4178.4,29.45,exact,기존숙박군,안전,안전,198467.58,450968.99,2
중구,신당동,Q모텔,1967,42,71.4,0.6046684518763659,0.1823,1.0,37.56099285,127.01364236,숙박업,점포,3,127.65,48.2,exact,기존숙박군,보통,위험,201205.35,451273.66,0
중구,을지로5가,에이큐브호텔,1985,49,85.7,0.6879433526849182,0.1565,0.85,37.56347491,127.00124884,관광숙박업,"관광숙박시설, 근린생활시설",10,2795.38,58.95,exact,기존숙박군,위험,위험,200110.34,451549.05,0
중구,신당동,대천여관,1988,23,82.6,2.1800528946701934,0.1523,0.18,37.55695173,127.01174672,숙박업,"근린생활시설, 주택",2,323.92,40.85,exact,기존숙박군,보통,보통,201037.92,450825.12,5
중구,신당동,J모텔,1983,17,88.2,1.2550644654836474,0.1594,0.85,37.55290824,127.00958362,숙박업,"여관, 근린생활시설",1,1092.3,21.92,exact,기존숙박군,안전,안전,200846.84,450376.32,1
중구,신당동,쉐어하우스 다함,1937,11,63.6,0.6519891080664377,0.5135,0.18,37.55482988,127.01061316,숙박업,제2종근린생활시설,1,281.77,47.06,exact,기존숙박군,보통,보통,200937.79,450589.61,2
중구,을지로6가,호텔 밀리오레,1998,7,42.9,2.05513095217922,0.138,0.18,37.56557232,127.00752233,숙박업,"판매,업무시설,관람집회시설,근린생활시설",1,49566.03,27.07,exact,기존숙박군,안전,안전,200664.58,451781.87,5
중구,신당동,그리네 스테이,1954,31,80.6,1.7435739609270906,0.9074,0.7,37.56247269,127.01813039,숙박업,영업,1,77.49,47.97,exact,기존숙박군,보통,보통,201601.85,451437.97,2
중구,북창동,스타힐스호텔,2010,19,73.7,0.7034388665964929,0.1208,0.25,37.55874491,126.97690947,숙박업,숙박시설,1,2090.92,34.88,exact,기존숙박군,안전,보통,197959.81,451024.33,4
중구,황학동,창덕여인숙,1955,14,85.7,0.2923075921736728,0.9051,1.0,37.56373275,127.01793959,숙박업,"점포, 주택",2,79.33,40.38,exact,기존숙박군,보통,보통,201584.97,451577.82,2
중구,(회현동,신세계,2011,5,20.0,1.865801301628454,0.1194,0.12,37.55494665,126.98150043,숙박업,"공동주택(아파트), 판매시설, 업무시설",2,113221.92,25.8,exact,기존숙박군,안전,안전,198365.37,450602.68,3
