X좌표,Y좌표,대지위치,시군구코드,법정동코드,대지구분코드,번,지,사업장명,관리건축물대장PK,도로명대지위치,연면적(㎡),구조코드,기타구조,주용도코드,기타용도,지상층수,지하층수,총층수,사용승인일,허가일,승용승강기수,비상용승강기수,내진설계적용여부,구,동,위도,경도,최근접_안전센터,안전센터_유클리드m,최근접_소방서,소방서_유클리드m,최근접_거리m,이동시간초,예상도착초,담당_안전센터,담당_소방서,승인연도,건물나이,소방접근성_점수,반경_50m_건물수,집중도(%),주요_시설군,위험점수_PCA,위험점수_AHP,군집,노후도_zscore,고유단속지점수_50m,로그_주변대비_상대위험도_고유단속지점_50m,숙소ID,인접도로명,인접도로폭,지도표시도로폭,도로폭_출처,도로폭_도로구간매칭,도로폭_거리m,공식도로폭m,도로폭_위험도,도로폭_속도계수,도로폭_보정이동시간초,도로폭_보정예상도착초,실폭도로ID,실폭도로일련번호,도로구간관리번호,도로명코드,구조_노후_통합점수,상업비율(%)
204237.511930925,449788.753855345,서울특별시 성동구 성수동1가 13-54번지,11200,11400,0,13,54,아이필앳홈,1005117249,서울특별시 성동구 상원12길 10 (성수동1가),394.4,21.0,철근콘크리트 연와조,01000,근린생활시설 주택,4,1,5,19870617.0,19870224.0,0,0,0.0,성동구,성동,37.54760491,127.04795232,송정119안전센터,919.0,성동소방서,1048.0,919.0,110.0,168.0,성수119안전센터 / 왕십리119안전센터 / 금호119안전센터 / 행당119안전센터,성동소방서,1987.0,38.0,0.5405,6.0,66.7,주택,64.88,53.53,0.0,0.3219462573550731,36.0,1.0628942060660302,3852.0,왕십리로,폭30-35m,폭6-8m,API,교차,41.23,30.0,0.12,0.96,106.0,166.0,5433.0,455.0,308.0,3005011.0,0.4254,11.76
197051.585253438,455811.515469882,서울특별시 종로구 평창동 234-3번지,11110,18300,0,234,3,Cozy House,1002116785,서울특별시 종로구 평창10길 16 (평창동),349.2,21.0,철근콘크리트구조,02000,공동주택,3,1,4,20040731.0,20040324.0,0,0,0.0,종로구,평창동,37.60187469,126.96661108,신영119안전센터,674.0,종로소방서,3341.0,674.0,81.0,138.0,신영119안전센터,종로소방서,2004.0,21.0,0.663,0.0,0.0,없음,0.13,25.26,0.0,-0.6590459647059633,0.0,0.0,3853.0,평창8길,6m미만,6m미만,API,교차,102.86,3.0,1.0,1.3,105.0,165.0,840.0,69.0,3301.0,4100518.0,0.1293,3.03
202283.72354275,445512.432875579,서울특별시 강남구 논현동 136-28번지,11680,10800,0,136,28,정호하우스,102415818,서울특별시 강남구 강남대로128길 64-2 (논현동),337.65,21.0,철근콘크리트구조,02000,공동주택(다세대주택),5,0,5,20030625.0,20021004.0,0,0,0.0,강남구,논현동,37.5090821,127.02582967,잠원119안전센터,1676.0,서초소방서,3222.0,1676.0,201.0,264.0,영동119안전센터,강남소방서,2003.0,22.0,0.162,28.0,85.7,주택,84.72,85.04,0.0,-0.6013405398788435,178.0,1.0129434941133115,3854.0,강남대로122길,폭6-8m,6m미만,API,교차,1.03,6.0,0.85,1.22,245.0,305.0,21010.0,1533.0,1224.0,4166011.0,0.1308,0.0
203192.771096741,446196.016694623,서울특별시 강남구 논현동 107-27번지,11680,10800,0,107,27,창범하우스,1024111940,서울특별시 강남구 언주로138길 18 (논현동),478.59,21.0,철근콘크리트조 연와조,01000,다가구주택,3,1,4,19950812.0,19930331.0,0,0,0.0,강남구,논현동,37.51523852,127.03611427,영동119안전센터,770.0,강남소방서,2761.0,770.0,92.0,150.0,영동119안전센터,강남소방서,1995.0,30.0,0.615,7.0,57.1,상업,55.65,43.29,0.0,-0.1396971412618851,368.0,1.5316095001664756,3855.0,학동로42길,폭6-8m,6m미만,API,교차,20.31,6.0,0.85,1.22,112.0,172.0,19180.0,984.0,458.0,4166798.0,0.4113,0.0
204033.410363911,445662.790414156,서울특별시 강남구 삼성동 41-24번지,11680,10500,0,41,24,어퍼하우스,102413234,서울특별시 강남구 봉은사로63길 29 (삼성동),680.41,21.0,철근콘크리트구조,01000,단독주택,4,1,5,19971219.0,19970530.0,0,0,0.0,강남구,삼성동,37.51043084,127.04562003,역삼119안전센터,1504.0,강남소방서,1867.0,1504.0,180.0,240.0,삼성119안전센터,강남소방서,1997.0,28.0,0.248,6.0,83.3,기타,80.89,75.06,0.0,-0.2551079909161247,59.0,0.5985312041850962,3856.0,봉은사로58길,폭8-10m,폭8-10m,API,교차,12.42,8.0,0.7,1.14,205.0,265.0,18393.0,3961.0,1774.0,4166857.0,0.1394,17.24
202199.862156414,446481.146091307,서울특별시 강남구 신사동 559-3번지,11680,10700,0,559,3,문석하우스,10241100273054,서울특별시 강남구 도산대로23길 25 (신사동),436.15,21.0,철근콘크리트구조,02000,공동주택,6,0,6,20180718.0,20170620.0,1,0,0.0,강남구,신사동,37.51781045,127.02488407,영동119안전센터,1165.0,서초소방서,3623.0,1165.0,140.0,198.0,영동119안전센터,강남소방서,2018.0,7.0,0.4175,6.0,33.3,상업,32.61,45.64,0.0,-1.4669219122856405,1041.0,2.0632215978130723,3857.0,도산대로,폭50-70m,6m미만,API,교차,28.76,50.0,0.0,0.93,130.0,190.0,20782.0,3485.0,17.0,2122001.0,0.1094,12.9
203038.914313046,443722.645598177,서울특별시 강남구 역삼동 750-13번지,11680,10100,0,750,13,엠티티 도미토리,102413393,서울특별시 강남구 테헤란로22길 63-5 (역삼동),658.88,21.0,철근콘크리트조,02000,다세대주택,3,1,4,19911212.0,19910314.0,0,0,0.0,강남구,역삼동,37.49295383,127.03436374,서초119안전센터,807.0,강남소방서,3449.0,807.0,97.0,156.0,역삼119안전센터,강남소방서,1991.0,34.0,0.5965,15.0,40.0,주택,39.76,45.49,0.0,0.091124558046594,139.0,0.7476353658440151,3858.0,논현로67길,폭6-8m,6m미만,API,교차,25.11,6.0,0.85,1.22,118.0,178.0,20664.0,2862.0,95.0,4166188.0,0.148,25.0
202858.784054494,443278.152877246,서울특별시 강남구 역삼동 836-3번지,11680,10100,0,836,3,여운,102413144,서울특별시 강남구 도곡로3길 20-5 (역삼동),296.1,21.0,철근콘크리트조,01000,주거시설,2,1,3,19961231.0,19960709.0,0,0,0.0,강남구,역삼동,37.4889495,127.03232512,서초119안전센터,430.0,서초소방서,3721.0,430.0,52.0,114.0,역삼119안전센터,강남소방서,1996.0,29.0,0.785,7.0,42.9,사무,41.93,27.38,1.0,-0.1974025660890049,626.0,1.7930919144618336,3859.0,강남대로,폭50-70m,6m미만,API,교차,10.07,50.0,0.0,0.93,48.0,108.0,19800.0,4733.0,155.0,2102001.0,0.1408,46.67
202573.370704171,446633.675982691,서울특별시 강남구 신사동 589번지,11680,10700,0,589,0,핵스,1024112478,서울특별시 강남구 도산대로33길 20 (신사동),1931.41,21.0,철근콘크리트구조,01000,"근린생활시설,주거시설",6,2,8,20021030.0,20011010.0,1,0,1.0,강남구,신사동,37.51918378,127.0291096,영동119안전센터,762.0,강남소방서,3467.0,762.0,91.0,150.0,영동119안전센터,강남소방서,2002.0,23.0,0.619,17.0,64.7,상업,63.63,43.83,0.0,-0.5436351150517237,261.0,1.0016505808253118,3860.0,논현로150길,폭12-15m,폭8-10m,API,교차,1.34,12.0,0.45,1.04,95.0,155.0,18616.0,648.0,109.0,4166143.0,0.1322,0.0
203941.989473449,445528.961954419,서울특별시 강남구 삼성동 39-26번지,11680,10500,0,39,26,강남하우스,1024115251,서울특별시 강남구 선릉로112길 21-6 (삼성동),366.76,21.0,철근콘크리트구조,02000,공동주택 (다세대주택),5,0,5,20040414.0,20031030.0,0,0,0.0,강남구,삼성동,37.50922544,127.04458529,역삼119안전센터,1356.0,강남소방서,1962.0,1356.0,163.0,222.0,삼성119안전센터,강남소방서,2004.0,21.0,0.322,6.0,100.0,상업,96.92,69.2,0.0,-0.6590459647059633,84.0,0.7731898882334818,3861.0,선릉로108길,폭8-10m,6m미만,API,교차,11.71,8.0,0.7,1.14,186.0,246.0,18806.0,1364.0,243.0,4166442.0,0.1293,25.0
202415.033869778,444488.149648763,서울특별시 강남구 역삼동 618-19번지,11680,10100,0,618,19,지니 홈,1024110030,서울특별시 강남구 봉은사로18길 62 (역삼동),575.74,21.0,철근콘크리트조,01000,주거시설,2,1,3,20011113.0,20010420.0,0,0,0.0,강남구,역삼동,37.49985292,127.02731147,서초119안전센터,1308.0,서초소방서,3131.0,1308.0,157.0,216.0,역삼119안전센터,강남소방서,2001.0,24.0,0.346,15.0,66.7,상업,65.49,65.35,0.0,-0.4859296902246039,123.0,0.6851150088626811,3862.0,강남대로96길,폭6-8m,6m미만,API,교차,18.66,6.0,0.85,1.22,192.0,252.0,20079.0,2457.0,56.0,4166038.0,0.1337,0.0
207276.354147766,443127.171629449,서울특별시 강남구 일원동 680번지,11680,11400,0,680,0,신비하우스,1024113559,서울특별시 강남구 양재대로33길 12 (일원동),249.48,11.0,시멘트벽돌조,02000,주거시설,2,1,3,19870722.0,19860722.0,0,0,0.0,강남구,일원동,37.48756492,127.08227436,수서119안전센터,983.0,강남소방서,2872.0,983.0,118.0,180.0,수서119안전센터,강남소방서,1987.0,38.0,0.5085,1.0,100.0,기타,96.61,60.13,0.0,0.3219462573550731,3.0,0.1466034741918754,3863.0,일원로,폭25-30m,폭20-25m,API,교차,0.0,25.0,0.18,0.98,116.0,176.0,19272.0,3559.0,8.0,3122009.0,0.4254,0.0
202163.579320187,445084.569598834,서울특별시 강남구 논현동 166-15번지,11680,10800,0,166,15,르본하우스,102419460,서울특별시 강남구 봉은사로1길 42-23 (논현동),469.68,21.0,철근콘크리트조 조적조,01000,주거시설,3,1,4,19930907.0,19921001.0,0,0,0.0,강남구,논현동,37.50522732,127.02446954,잠원119안전센터,1323.0,서초소방서,2974.0,1323.0,159.0,216.0,영동119안전센터,강남소방서,1993.0,32.0,0.3385,7.0,57.1,상업,55.72,65.64,0.0,-0.0242862916076455,147.0,0.8953840470548414,3864.0,강남대로,폭50-70m,6m미만,API,교차,1.41,50.0,0.0,0.93,148.0,208.0,19800.0,4733.0,155.0,2102001.0,0.4148,16.67
204597.767036017,445362.565615586,서울특별시 강남구 삼성동 122-23번지,11680,10500,0,122,23,하우스강남,1024116001,서울특별시 강남구 봉은사로74길 34 (삼성동),357.64,11.0,연와조,01000,주거시설,3,1,4,19951028.0,19941205.0,0,0,0.0,강남구,삼성동,37.50772316,127.05200133,삼성119안전센터,1347.0,강남소방서,1335.0,1335.0,160.0,222.0,삼성119안전센터,강남소방서,1995.0,30.0,0.3325,0.0,0.0,없음,0.24,54.56,0.0,-0.1396971412618851,0.0,0.0,3865.0,선릉로100길,폭12-15m,폭10-12m,API,교차,79.56,12.0,0.45,1.04,166.0,226.0,20974.0,1670.0,244.0,4166438.0,0.4113,38.89
204180.679742634,445418.076321018,서울특별시 강남구 삼성동 114-27번지,11680,10500,0,114,27,멜로우 파크사이드,1024118407,서울특별시 강남구 봉은사로64길 3-4 (삼성동),391.22,21.0,철근콘크리트구조,02000,근생및다세대주택,5,0,5,20031231.0,20030324.0,0,0,0.0,강남구,삼성동,37.5082253,127.04728433,역삼119안전센터,1305.0,강남소방서,1735.0,1305.0,157.0,216.0,삼성119안전센터,강남소방서,2003.0,22.0,0.3475,1.0,100.0,기타,96.58,66.41,0.0,-0.6013405398788435,0.0,0.0,3866.0,선릉로,폭25-30m,폭25-30m,API,교차,104.14,25.0,0.18,0.98,154.0,214.0,18930.0,3510.0,9.0,3122006.0,0.1308,0.0
202929.491028466,444433.242669456,서울특별시 강남구 역삼동 639-15번지,11680,10100,0,639,15,어반엑시트(Urban Exit),102416797,서울특별시 강남구 논현로95길 24 (역삼동),590.44,21.0,철근콘크리트구조,04000,제2종근린생활시설 / 단독주택,5,0,5,20040119.0,20030625.0,1,0,0.0,강남구,역삼동,37.49935671,127.03312922,역삼119안전센터,854.0,강남소방서,3208.0,854.0,102.0,162.0,역삼119안전센터,강남소방서,2004.0,21.0,0.573,4.0,100.0,사무,96.73,49.15,0.0,-0.6590459647059633,788.0,1.988422143292668,3867.0,테헤란로,폭50-70m,폭50-70m,공식폭보완,교차,5.4,50.0,0.0,0.93,95.0,155.0,18884.0,3533.0,13.0,3122010.0,0.1293,0.0
203318.346165418,445124.761143703,서울특별시 강남구 역삼동 653-3번지,11680,10100,0,653,3,카일룸 블랙 701,1000000000000003891588,서울특별시 강남구 언주로 565 (역삼동),4838.21,21.0,철근콘크리트구조,02000,"공동주택(아파트), 업무시설(오피스텔), 근린생활시설",20,3,23,20240621.0,20211027.0,1,1,1.0,강남구,역삼동,37.50558602,127.03752985,역삼119안전센터,1031.0,강남소방서,2633.0,1031.0,124.0,186.0,역삼119안전센터,강남소방서,2024.0,1.0,0.4845,12.0,83.3,주택,81.13,47.46,0.0,-1.813154461248359,724.0,1.9157454490090464,3868.0,논현로102길,폭6-8m,6m미만,API,교차,0.0,6.0,0.85,1.22,151.0,211.0,18248.0,1881.0,123.0,4166107.0,0.1011,42.86
202521.947701894,446265.760210954,서울특별시 강남구 논현동 66-15번지,11680,10800,0,66,15,윌라,1024119917,서울특별시 강남구 도산대로30길 16-3 (논현동),447.0,11.0,연와조 철근콘크리트조,01000,주거시설,3,1,4,19960722.0,19951221.0,0,0,0.0,강남구,논현동,37.51586899,127.02852665,영동119안전센터,1016.0,강남소방서,3431.0,1016.0,122.0,180.0,영동119안전센터,강남소방서,1996.0,29.0,0.492,10.0,60.0,주택,58.68,53.67,0.0,-0.1974025660890049,114.0,0.7529021110619605,3869.0,도산대로26길,폭6-8m,6m미만,API,교차,30.05,6.0,0.85,1.22,149.0,209.0,20457.0,908.0,403.0,4166268.0,0.4095,33.33
204529.64,444877.234999999,서울특별시 강남구 삼성동 142-28번지,11680,10500,0,142,28,더 헤이븐,1000000000000001442233,서울특별시 강남구 선릉로92길 40 (삼성동),1997.5065,21.0,철근콘크리트구조,02000,공동주택,13,2,15,20230314.0,20201106.0,1,0,1.0,강남구,삼성동,37.50335065,127.05122781,역삼119안전센터,1040.0,강남소방서,1574.0,1040.0,125.0,186.0,삼성119안전센터,강남소방서,2023.0,2.0,0.48,19.0,68.4,상업,67.27,47.5,0.0,-1.7554490364212394,737.0,2.4191327980424364,3870.0,선릉로86길,폭12-15m,폭6-8m,API,교차,2.66,12.0,0.45,1.04,130.0,190.0,18919.0,2092.0,249.0,4166495.0,0.1022,27.59
207177.361141934,443557.623079805,서울특별시 강남구 일원동 619-3번지,11680,11400,0,619,3,덕스하우스,1024118459,서울특별시 강남구 개포로 632 (일원동),298.59,11.0,연와조,01000,주거시설,2,1,3,19881226.0,19880827.0,0,0,0.0,강남구,일원동,37.49144409,127.08115924,수서119안전센터,1265.0,강남소방서,2449.0,1265.0,152.0,210.0,수서119안전센터,강남소방서,1988.0,37.0,0.3675,6.0,66.7,상업,64.91,66.63,0.0,0.2642408325279534,8.0,0.3513978868378886,3871.0,일원로3길,폭15-20m,폭15-20m,API,교차,16.12,15.0,0.35,1.02,155.0,215.0,19896.0,2836.0,328.0,4166706.0,0.4236,40.0
203442.57264731,445461.628583624,서울특별시 강남구 논현동 272-2번지,11680,10800,0,272,2,몽 하우스,102413906,서울특별시 강남구 선릉로115길 41 (논현동),421.12,21.0,철근콘크리트조,01000,주거시설,3,1,4,19960923.0,19951228.0,0,0,0.0,강남구,논현동,37.50862076,127.0389364,역삼119안전센터,1311.0,강남소방서,2463.0,1311.0,157.0,216.0,영동119안전센터,강남소방서,1996.0,29.0,0.3445,1.0,100.0,사무,96.61,69.39,0.0,-0.1974025660890049,47.0,0.3805261597609123,3872.0,언주로,폭40-50m,6m미만,API,교차,0.0,40.0,0.04,0.94,148.0,208.0,19314.0,3515.0,23.0,3005086.0,0.1408,16.67
204671.695,444478.895,서울특별시 강남구 대치동 900-42번지,11680,10600,0,900,42,온유 스테이 Ⅲ,1024115311,서울특별시 강남구 선릉로82길 40-14 (대치동),672.56,21.0,철근콘크리트구조,02000,"공동주택(다세대 주택), 근린생활시설",5,0,5,20040408.0,20030823.0,1,0,0.0,강남구,대치동,37.49976088,127.05283185,역삼119안전센터,965.0,강남소방서,1698.0,965.0,116.0,174.0,삼성119안전센터,강남소방서,2004.0,21.0,0.5175,16.0,68.8,주택,67.53,51.37,0.0,-0.6590459647059633,42.0,0.3209077200801014,3873.0,역삼로64길,폭8-10m,폭6-8m,API,근접,18.1,8.0,0.7,1.14,132.0,192.0,17360.0,4096.0,597.0,4166653.0,0.1293,0.0
202760.375821623,446742.712475535,서울특별시 강남구 신사동 626-72번지,11680,10700,0,626,72,더 헤세드 강남,102413291,서울특별시 강남구 언주로153길 14-2 (신사동),547.37,21.0,철근콘크리트조,01000,주거시설,3,1,4,19940708.0,19930415.0,0,0,0.0,강남구,신사동,37.52016566,127.03122538,영동119안전센터,547.0,강남소방서,3323.0,547.0,66.0,126.0,영동119안전센터,강남소방서,1994.0,31.0,0.7265,15.0,60.0,상업,58.98,37.36,1.0,-0.0819917164347653,424.0,1.3346536032125136,3874.0,논현로150길,폭12-15m,폭8-10m,API,교차,16.75,12.0,0.45,1.04,69.0,129.0,18982.0,590.0,109.0,4166143.0,0.1436,14.29
202645.39581278,445246.799136977,서울특별시 강남구 논현동 177-8번지,11680,10800,0,177,8,스테이 강남,1024119544,서울특별시 강남구 학동로18길 68 (논현동),398.72,21.0,철근콘크리트조,01000,주거시설,3,1,4,20000922.0,20000428.0,0,0,0.0,강남구,논현동,37.50668776,127.02991935,역삼119안전센터,1528.0,강남소방서,3276.0,1528.0,183.0,246.0,영동119안전센터,강남소방서,2000.0,25.0,0.236,12.0,50.0,주택,49.22,70.95,0.0,-0.4282242653974841,212.0,1.1277405615911331,3875.0,논현로111길,폭8-10m,6m미만,API,교차,9.1,8.0,0.7,1.14,209.0,269.0,19952.0,1729.0,86.0,4166112.0,0.1351,57.14
203838.665728673,443809.836747148,서울특별시 강남구 역삼동 774-41번지,11680,10100,0,774,41,스테이 라온,1024115790,서울특별시 강남구 언주로69길 14 (역삼동),655.38,21.0,철근콘크리트조,01000,주거시설,3,1,4,19971031.0,19970501.0,0,0,0.0,강남구,역삼동,37.49373646,127.0434077,역삼119안전센터,390.0,강남소방서,2764.0,390.0,47.0,108.0,역삼119안전센터,강남소방서,1997.0,28.0,0.805,14.0,42.9,주택,42.41,27.1,1.0,-0.2551079909161247,139.0,0.7476353658440151,3876.0,도곡로33길,폭6-8m,6m미만,API,교차,11.75,6.0,0.85,1.22,57.0,117.0,20466.0,2817.0,617.0,4166227.0,0.1394,0.0
203050.611999118,443892.296277443,서울특별시 강남구 역삼동 743번지,11680,10100,0,743,0,타쿠네 하우스,1024116783,서울특별시 강남구 논현로79길 33 (역삼동),658.9,21.0,철근콘크리트조,02000,다세대주택,4,0,4,19971001.0,19970424.0,0,0,0.0,강남구,역삼동,37.49448236,127.03449672,역삼119안전센터,758.0,강남소방서,3347.0,758.0,91.0,150.0,역삼119안전센터,강남소방서,1997.0,28.0,0.621,20.0,55.0,상업,54.52,44.81,0.0,-0.2551079909161247,299.0,1.2214197179296566,3877.0,역삼로,폭20-25m,6m미만,API,교차,0.0,20.0,0.25,1.0,91.0,151.0,18290.0,3549.0,12.0,3122008.0,0.1394,33.33
204364.179539886,445848.152420843,서울특별시 강남구 삼성동 24-29번지,11680,10500,0,24,29,스테이 서울풀,1024112534,서울특별시 강남구 삼성로115길 20-5 (삼성동),562.62,21.0,철근콘크리트조,01000,주거시설,3,1,4,19970902.0,19961018.0,0,0,0.0,강남구,삼성동,37.51209946,127.04936231,삼성119안전센터,1561.0,강남소방서,1550.0,1550.0,186.0,246.0,삼성119안전센터,강남소방서,1997.0,28.0,0.225,7.0,57.1,상업,55.73,72.92,0.0,-0.2551079909161247,230.0,1.4337608983588144,3878.0,봉은사로,폭35-40m,폭15-20m,API,교차,4.16,35.0,0.08,0.95,177.0,237.0,17895.0,3504.0,14.0,3122004.0,0.1394,33.33
203641.582905706,443772.801720599,서울특별시 강남구 역삼동 775-14번지,11680,10100,0,775,14,강남스테이,1024115237,서울특별시 강남구 논현로72길 32 (역삼동),2362.65,21.0,철근콘크리트조,02000,아파트,6,1,7,20020617.0,20000609.0,1,0,1.0,강남구,역삼동,37.49340357,127.0411789,역삼119안전센터,431.0,강남소방서,2937.0,431.0,52.0,114.0,역삼119안전센터,강남소방서,2002.0,23.0,0.7845,13.0,38.5,주택,38.09,25.8,1.0,-0.5436351150517237,167.0,0.8484400649659807,3879.0,도곡로25길,폭6-8m,6m미만,API,교차,14.36,6.0,0.85,1.22,63.0,123.0,18620.0,2831.0,616.0,4166223.0,0.1322,28.57
203167.009823282,443432.302140169,서울특별시 강남구 역삼동 793-9번지,11680,10100,0,793,9,강남스테이,1024121152,서울특별시 강남구 논현로67길 41-1 (역삼동),418.91,21.0,철근콘크리트조,01000,주거시설,3,1,4,19970424.0,19960112.0,0,0,0.0,강남구,역삼동,37.49033739,127.03581098,서초119안전센터,769.0,강남소방서,3519.0,769.0,92.0,150.0,역삼119안전센터,강남소방서,1997.0,28.0,0.6155,12.0,50.0,상업,49.15,42.53,0.0,-0.2551079909161247,89.0,0.5376622777195503,3880.0,강남대로58길,폭8-10m,폭6-8m,API,교차,10.31,8.0,0.7,1.14,105.0,165.0,18176.0,2941.0,63.0,4166031.0,0.1394,64.71
201800.650930908,445926.960244994,서울특별시 강남구 논현동 16-11번지,11680,10800,0,16,11,프리시 하우스,102419060,서울특별시 강남구 도산대로4길 14 (논현동),574.54,21.0,철근콘크리트조,01000,주거시설 근린생활시설,4,1,5,19960207.0,19950419.0,0,0,0.0,강남구,논현동,37.51281808,127.02036698,잠원119안전센터,1712.0,서초소방서,2980.0,1712.0,205.0,264.0,영동119안전센터,강남소방서,1996.0,29.0,0.144,6.0,66.7,기타,64.93,80.92,0.0,-0.1974025660890049,187.0,1.0446362874663122,3881.0,강남대로,폭50-70m,6m미만,API,교차,0.0,50.0,0.0,0.93,191.0,251.0,19800.0,4733.0,155.0,2102001.0,0.1408,100.0
203327.891803226,442696.592342732,서울특별시 강남구 도곡동 902-58번지,11680,11800,0,902,58,행복스테이,1024115208,서울특별시 강남구 남부순환로363길 12-11 (도곡동),229.95,11.0,연와조,01000,주거시설,2,1,3,19911207.0,19900806.0,0,0,0.0,강남구,도곡동,37.48370802,127.03762683,서초119안전센터,1012.0,강남소방서,3918.0,1012.0,121.0,180.0,역삼119안전센터,강남소방서,1991.0,34.0,0.494,23.0,52.2,주택,52.09,57.33,0.0,0.091124558046594,289.0,3.614290597122864,3882.0,남부순환로354길,폭6-8m,폭8-10m,API,교차,12.03,6.0,0.85,1.22,148.0,208.0,16317.0,436.0,595.0,4163087.0,0.4183,66.67
203668.097193698,445068.738943472,서울특별시 강남구 역삼동 685-5번지,11680,10100,0,685,5,라이언 스테이,102414626,서울특별시 강남구 언주로104길 25-1 (역삼동),411.12,21.0,철근콘크리트조,01000,주거시설,3,1,4,19960306.0,19950713.0,0,0,0.0,강남구,역삼동,37.50507993,127.04148518,역삼119안전센터,885.0,강남소방서,2305.0,885.0,106.0,168.0,역삼119안전센터,강남소방서,1996.0,29.0,0.5575,1.0,100.0,기타,96.56,52.79,0.0,-0.1974025660890049,266.0,1.1403938226830648,3883.0,언주로,폭40-50m,6m미만,API,교차,0.0,40.0,0.04,0.94,100.0,160.0,19314.0,3515.0,23.0,3005086.0,0.1408,0.0
203830.731781622,445128.325716969,서울특별시 강남구 역삼동 683-9번지,11680,10100,0,683,9,강남 코지,1024113102,서울특별시 강남구 선릉로105길 6 (역삼동),657.06,21.0,철근콘크리트구조,02000,다세대주택,4,1,5,20020919.0,20010820.0,0,0,0.0,강남구,역삼동,37.50561615,127.04332484,역삼119안전센터,945.0,강남소방서,2133.0,945.0,113.0,174.0,역삼119안전센터,강남소방서,2002.0,23.0,0.5275,18.0,72.2,주택,70.95,52.4,0.0,-0.5436351150517237,350.0,1.33500106673234,3884.0,테헤란로53길,폭6-8m,6m미만,API,교차,12.85,6.0,0.85,1.22,138.0,198.0,18035.0,1728.0,1480.0,4166746.0,0.1322,57.14
203856.198250589,445004.100016519,서울특별시 강남구 역삼동 693-27번지,11680,10100,0,693,27,역삼 스테이,1024118903,서울특별시 강남구 선릉로103길 14-3 (역삼동),419.06,21.0,철근콘크리트조,01000,주거시설,3,1,4,19961130.0,19960404.0,0,0,0.0,강남구,역삼동,37.50449677,127.04361221,역삼119안전센터,824.0,강남소방서,2143.0,824.0,99.0,156.0,역삼119안전센터,강남소방서,1996.0,29.0,0.588,16.0,81.2,상업,79.49,50.99,1.0,-0.1974025660890049,820.0,2.0228711901914416,3885.0,언주로94길,폭12-15m,폭8-10m,API,교차,18.35,12.0,0.45,1.04,103.0,163.0,20050.0,1991.0,201.0,4166624.0,0.1408,0.0
202750.786814586,443619.534606864,서울특별시 강남구 역삼동 830-13번지,11680,10100,0,830,13,애플 스테이,102412149,서울특별시 강남구 역삼로5길 15 (역삼동),275.16,11.0,연와조,02000,다세대주택,2,1,3,19890831.0,19880831.0,0,0,0.0,강남구,역삼동,37.4920257,127.03110524,서초119안전센터,537.0,서초소방서,3534.0,537.0,64.0,126.0,역삼119안전센터,강남소방서,1989.0,36.0,0.7315,10.0,40.0,기타,39.39,34.56,1.0,0.2065354077008335,50.0,0.3364722366212129,3886.0,강남대로,폭50-70m,6m미만,API,교차,30.63,50.0,0.0,0.93,60.0,120.0,19800.0,4733.0,155.0,2102001.0,0.4218,0.0
203534.021386273,445959.350916264,서울특별시 강남구 논현동 242-16번지,11680,10800,0,242,16,강남구 스테이,102418541,서울특별시 강남구 선릉로129길 9-6 (논현동),638.34,21.0,철근콘크리트조,04000,근린생활시설 주거시설,4,1,5,19950807.0,19950323.0,0,0,0.0,강남구,논현동,37.51310491,127.0399731,영동119안전센터,1039.0,강남소방서,2385.0,1039.0,125.0,186.0,영동119안전센터,강남소방서,1995.0,30.0,0.4805,14.0,42.9,주택,42.49,53.19,0.0,-0.1396971412618851,80.0,0.5811968552230635,3887.0,선릉로119길,폭6-8m,6m미만,API,교차,1.08,6.0,0.85,1.22,152.0,212.0,18799.0,1180.0,218.0,4166449.0,0.1422,0.0
202896.02311361,443263.174903577,서울특별시 강남구 역삼동 836-74번지,11680,10100,0,836,74,시연 스테이,1024123794,서울특별시 강남구 도곡로5길 17 (역삼동),335.6,21.0,철근콘크리트조,01000,주거시설,3,1,4,19961126.0,19960115.0,0,0,0.0,강남구,역삼동,37.48881443,127.03274613,서초119안전센터,464.0,서초소방서,3761.0,464.0,56.0,114.0,역삼119안전센터,강남소방서,1996.0,29.0,0.768,10.0,50.0,상업,48.98,30.56,1.0,-0.1974025660890049,218.0,1.0094167098636386,3888.0,도곡로2길,폭6-8m,6m미만,API,근접,6.42,6.0,0.85,1.22,68.0,128.0,17135.0,3886.0,630.0,4166226.0,0.1408,8.33
202917.347158375,443660.117341629,서울특별시 강남구 역삼동 752-29번지,11680,10100,0,752,29,디모라 강남,10241100202667,서울특별시 강남구 역삼로9길 18 (역삼동),157.64,21.0,철근콘크리트구조,01000,단독주택,4,0,4,20110119.0,20100830.0,0,0,1.0,강남구,역삼동,37.49239084,127.03298882,서초119안전센터,676.0,강남소방서,3584.0,676.0,81.0,144.0,역삼119안전센터,강남소방서,2011.0,14.0,0.662,6.0,66.7,기타,64.75,34.64,0.0,-1.0629839384958018,14.0,0.1061601958283906,3889.0,강남대로66길,폭8-10m,폭8-10m,API,교차,9.65,8.0,0.7,1.14,92.0,152.0,19670.0,2874.0,61.0,4166033.0,0.1194,30.0
