구,동,숙소명,승인연도,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도
용산구,이태원동,스테이 파키라(Stay Pachira),2011,21,38.1,3.4850065721311685,0.1194,0.45,37.53120965,126.9912185
용산구,서계동,mingle stay,1982,100,53.0,0.2122469600899965,0.1608,1.0,37.5517128,126.96658186
용산구,,나인트리 프리미어 로카우스호텔 서울 용산(Nine Tree Premier ROKAUS Hotel Seoul Yongsan),2023,14,21.4,1.556604497612753,0.232,0.04,37.52489689,126.96363419
용산구,서계동,스테이터울,1983,108,65.7,0.6757554378480761,0.4324,1.0,37.55142339,126.96553086
용산구,이태원동,H호스텔,1994,5,40.0,0.046091107200267,0.413,1.0,37.52931063,126.99379816
용산구,이태원동,해밀톤관광호텔,2012,28,46.4,1.7727112742573603,0.1179,0.45,37.53213283,126.99278762
용산구,한남동,서울미라마(유)그랜드하얏트서울,1989,15,73.3,1.000848119902218,0.5574,0.85,37.5367936,126.99702538
용산구,,(주)서부티엔디 노보텔 앰배서더 서울 용산,2017,0,0.0,0.0,0.1108,0.45,37.52917031,126.9616552
용산구,한남동,임피리얼팰리스 부티크호텔(Imperial Palace Boutique Hotel),1988,87,74.7,1.2959351403605768,0.1523,1.0,37.53258975,126.99761001
용산구,이태원동,몬드리안 서울 이태원,1988,7,0.0,0.0,0.1523,0.08,37.52621325,126.99250665
용산구,동자동,(주)조선호텔앤리조트 포포인츠 조선 서울역,2015,12,83.3,0.6371529112053704,0.1136,0.04,37.54811198,126.97199695
용산구,이태원동,에이원호텔,2016,14,21.4,3.259184480105219,0.1122,0.08,37.5312925,126.99084352
용산구,동자동,케이 그랜드 호텔 서울(K-Grand Hotel Seoul),1981,15,60.0,0.0823249452560027,0.1623,0.04,37.55008607,126.97146748
용산구,갈월동,호텔 더 디자이너스,2016,12,33.3,2.8058593409741737,0.1122,0.12,37.5428,126.97079796
용산구,,(주)서부티엔디 그랜드 머큐어 앰버서더 서울 용산,2017,0,0.0,0.0,0.1108,0.45,37.52917031,126.9616552
용산구,이태원동,누베르 서울호텔,2013,47,59.6,2.418269491993508,0.1165,1.0,37.5315035,126.99550844
성동구,행당동,소노체호스텔 한양,1993,30,83.3,0.462134464596392,0.1451,0.12,37.55719846,127.03528869
성동구,성동,스윗스팟성수,1993,12,33.3,3.054001181677967,0.4148,0.7,37.54745731,127.05231704
성동구,성동,청화스테이,1996,17,70.6,0.1823215567939546,0.1408,0.25,37.5369324,127.06154244
성동구,도선동,밸류플레이스 호스텔 왕십리역점,1990,10,10.0,0.3325326386171326,0.1494,1.0,37.55948579,127.03411372
성동구,도선동,아모렉스 관광호텔,2008,35,48.6,2.180780219109842,0.1237,1.0,37.56086358,127.03451002
성동구,용답동,새턴호텔(SATURN HOTEL),1983,0,0.0,0.0,0.2959,0.7,37.55868812,127.06005271
성동구,도선동,컬리넌 호텔 앤 스파,2013,8,12.5,0.3058643915349713,0.1165,0.04,37.55988082,127.03402623
성동구,용답동,호텔 27,1983,0,0.0,0.0,0.1594,0.7,37.55865215,127.05985981
성동구,하왕십리동,케이그랜드 호스텔(K-Grand Hostel),2011,29,86.2,1.6094379124341005,0.1194,1.0,37.5602666,127.03120088
마포구,서교동,크리에이터타운 서교,2023,24,95.8,1.2585183800659887,0.1022,0.85,37.55351459,126.91602446
마포구,서교동,코스모하버 홍대,1989,29,100.0,0.88343356671638,0.1509,1.0,37.54951825,126.9176306
마포구,동교동,스테이히어어게인,2023,14,85.7,1.04243378671451,0.1022,0.85,37.55360436,126.92114016
마포구,노고산동,신촌스테이,1978,11,18.2,0.9162907318741552,0.1665,0.85,37.55176055,126.93463668
마포구,도화동,로이넷 호텔 서울 마포,2021,24,70.8,0.978533040751376,0.105,0.35,37.53906401,126.94749688
마포구,동교동,머큐어 앰배서더 서울 홍대,2020,27,66.7,0.691757326270891,0.1065,0.45,37.55257178,126.92161513
마포구,서교동,호텔 더 디자이너스 홍대,2013,31,96.8,1.9061698204057995,0.1165,0.7,37.54915395,126.91679149
마포구,동교동,필로소퍼,2014,14,78.6,1.4897781167648567,0.115,0.7,37.55675094,126.92273851
마포구,서교동,더휴식 아늑 홍대점,2013,18,61.1,1.5218754194206014,0.1165,0.7,37.55279782,126.91957432
마포구,도화동,신라스테이 마포,2015,38,68.4,0.9990115720949166,0.2448,0.7,37.54012376,126.94891178
마포구,서교동,아만티 호텔 서울,2016,29,96.6,1.519667913005391,0.2433,1.0,37.55444695,126.91780256
마포구,도화동,(주)서울가든,1979,25,76.0,0.947006787104602,0.1652,1.0,37.53794493,126.94757344
마포구,합정동,써클호텔,2005,0,0.0,0.1335313926245226,0.1279,0.18,37.54610662,126.90997111
마포구,공덕동,(주)호텔롯데 롯데시티 호텔마포,2009,1,0.0,0.6931471805599453,0.1222,0.0,37.54218159,126.94980945
마포구,상암동,스탠포드호텔코리아(주) 스탠포드호텔서울,2011,4,100.0,0.4461027538399907,0.1194,0.55,37.57957611,126.88587938
마포구,노고산동,에이치에비뉴 호텔 이대점,2017,3,33.3,0.0741079721537218,0.1108,1.0,37.55348987,126.94178683
마포구,도화동,글래드호텔 마포,2017,8,12.5,0.0360399364831968,0.2417,0.7,37.54026211,126.95040144
마포구,동교동,(주)호텔롯데 L7홍대,2017,29,86.2,1.551102335421137,0.1108,0.7,37.55297852,126.92084785
마포구,서교동,라이즈호텔,2018,29,93.1,1.1300979052416762,0.1094,1.0,37.55168271,126.92046518
마포구,서교동,나인브릭,2016,16,93.8,0.6198159074743956,0.1122,0.25,37.55103429,126.91978342
마포구,동교동,나비호스텔,2016,29,100.0,1.1069110914828049,0.1122,1.0,37.55523533,126.92394078
마포구,합정동,주니비노호텔,2021,2,0.0,0.9985288301111273,0.105,0.12,37.54519815,126.90996604
마포구,노고산동,골든(Golden) 신촌홍대점,1999,7,28.6,1.0857088838322018,0.1365,0.85,37.55117099,126.93573044
마포구,노고산동,로프트13,2006,6,50.0,0.2076393647782445,0.1265,0.85,37.55111367,126.93465172
마포구,동교동,비아르떼 서울,2002,29,96.6,0.3424069721410274,0.6656,0.85,37.554874,126.92806823
마포구,서교동,더 센트럴 홍대,1984,25,92.0,0.8771508235368848,0.158,1.0,37.55152908,126.92007467
마포구,노고산동,코코스테이,1992,7,71.4,3.7467854516913777,0.4165,0.85,37.55210431,126.93347537
마포구,서교동,슬로우온 호스텔,1988,19,100.0,0.245122458032985,0.1523,0.85,37.55107515,126.91943166
마포구,노고산동,스테이플랜비,1992,11,18.2,0.1431008436406733,0.1465,0.85,37.55166088,126.93446678
마포구,동교동,비아르떼,1990,31,96.8,0.2516230226360784,0.1494,0.85,37.5547471,126.92756659
마포구,마포동,호텔 나루,2022,0,0.0,0.0,0.1036,1.0,37.53446736,126.94345991
마포구,동교동,클레오,2018,10,70.0,1.4197560012338533,0.1094,0.12,37.55864002,126.92586812
마포구,동교동,홀리데이 인 익스프레스 서울 홍대,2018,5,60.0,1.2391790600605554,0.1094,0.12,37.55677874,126.92400896
마포구,서교동,보보호텔,1978,31,100.0,0.8075575317376895,0.1665,1.0,37.54956944,126.91741663
강서구,마곡동,머큐어 서울 마곡,2024,0,0.0,0.2559333741372006,0.1011,0.45,37.56319062,126.82482249
강서구,염창동,나이아가라관광호텔,2006,23,95.7,0.0,0.1265,0.04,37.54634585,126.87778933
강서구,외발산동,메이필드호텔,2003,2,0.0,0.0,0.1308,0.04,37.54436374,126.81740711
강서구,화곡동,칼튼 관광호텔,2002,24,87.5,1.4581200956911462,0.1322,1.0,37.55178535,126.85167038
강서구,외발산동,티제이 관광호텔,2003,4,0.0,0.0388398333162639,0.1308,0.85,37.54519551,126.81927928
강서구,화곡동,이지갤러리관광호텔,2004,3,0.0,2.8218853437510085,0.1293,0.35,37.55053248,126.84972582
강서구,외발산동,호텔 디아망,2009,13,15.4,0.2131932204610416,0.1222,0.85,37.54576712,126.8185255
강서구,방화동,(주)호텔롯데 롯데시티호텔 김포공항,2021,0,0.0,0.0706175672139533,0.2353,0.12,37.56231091,126.80220952
강서구,화곡동,드 어반 관광호텔,2012,13,84.6,0.0,0.1179,0.04,37.52625242,126.84660182
강서구,화곡동,볼(Voll) 관광호텔,2012,12,100.0,0.0,0.1179,0.04,37.52600423,126.8458538
강서구,염창동,제이케이블라썸호텔,2017,7,71.4,0.1823215567939546,0.1108,0.18,37.55404528,126.86690315
강서구,마곡동,호텔 엠펠리체,2017,0,0.0,0.2772107725844855,0.1108,0.35,37.55708314,126.83446768
강서구,화곡동,해담채스테이,2012,31,96.8,1.0173868487455238,0.513,0.45,37.52728435,126.83982554
강서구,등촌동,에스알호텔,2014,9,33.3,1.3862943611198906,0.115,0.04,37.55838302,126.83868248
강서구,등촌동,(주)컴앤스테이 강서,2014,19,63.2,1.8281271133989296,0.115,0.04,37.55407382,126.85915513
강서구,화곡동,필호스텔,1989,23,95.7,1.3089076975044704,0.1509,0.7,37.54473336,126.84563481
강서구,공항동,로얄스퀘어호텔,2016,34,88.2,0.9270698661289822,0.1122,0.85,37.55789598,126.80953556
강서구,염창동,골든서울호텔,1996,5,100.0,0.0,0.1408,0.04,37.54517029,126.87724947
강서구,외발산동,시선호텔,2003,17,11.8,0.13559197443749,0.264,0.85,37.54582791,126.81887121
영등포구,(영등포동,라스베가스 관광호텔,2019,15,13.3,1.7882070676236872,0.1079,0.04,37.51802179,126.91138356
영등포구,여의도동,컴포트 인 여의도,2004,3,0.0,3.714509713280272,0.1293,0.45,37.52757056,126.91966625
영등포구,신길동,STOWER HOSTEL,2019,0,0.0,0.0423792229688614,0.1079,1.0,37.50278227,126.90784204
영등포구,(당산동,이도,2019,48,95.8,1.6539496432217973,0.1079,0.7,37.5243381,126.89723516
영등포구,(영등포동,토요코인 서울영등포,2019,0,0.0,0.0363676441708748,0.1079,0.25,37.51494198,126.91117383
영등포구,(양평동,가예,2019,3,0.0,0.2403180562041199,0.1079,0.35,37.52009318,126.88894968
영등포구,(양평동,ROJIN(로진),2021,3,0.0,0.5629846850015274,0.105,0.35,37.52027441,126.88882372
영등포구,(양평동,CENTRAL TOWER,2024,47,78.7,0.8910910783178398,0.1011,1.0,37.52433768,126.88518528
영등포구,(당산동,따담,2017,7,85.7,0.5668534552356532,0.1108,0.35,37.51953795,126.89116695
영등포구,(양평동,서울H,2020,9,55.6,1.5641898546890678,0.1065,0.7,37.52384689,126.8841451
영등포구,(양평동,상상그린 G. HOUSE,2021,33,75.8,2.2844492785581574,0.105,1.0,37.52407157,126.88477322
영등포구,(영등포동,호스텔 오닛,1969,3,66.7,0.3125984237163154,0.1794,0.7,37.51565734,126.90866766
영등포구,도림동,스프링 플라워,2024,8,37.5,1.4469189829363254,0.1011,1.0,37.50714354,126.89487684
영등포구,(영등포동,호텔 바모스,2020,30,63.3,1.2312567632744045,0.1065,1.0,37.51723716,126.90790157
영등포구,(당산동,SH호스텔,2020,2,0.0,0.143590919612256,0.1065,0.25,37.5200043,126.89771708
영등포구,(양평동,가예2,2025,12,66.7,2.117309869662858,0.1,0.7,37.52399149,126.88431868
영등포구,(당산동,SD Firstier,2022,0,0.0,0.4005510933057353,0.1036,0.25,37.51986208,126.89841855
영등포구,여의도동,페어몬트 앰배서더 서울(Fairmont Ambassador Seoul),2020,0,0.0,1.032362903126909,0.1065,0.18,37.5233003,126.92750965
영등포구,(영등포동,오베르,2022,9,11.1,1.7443572303334711,0.1036,0.18,37.5158422,126.90195893
영등포구,(양평동,Chateau 관광호텔,2016,3,33.3,0.2916113505916705,0.1122,0.35,37.52003452,126.88959266
영등포구,(영등포동,브이아이피(VIP),2012,11,54.5,0.9309968792638504,0.1179,0.7,37.51482896,126.91265105
영등포구,(영등포동,호텔 지엠에스[HOTEL GMS],2016,15,86.7,1.490737024487488,0.1122,1.0,37.51474767,126.90821929
영등포구,신길동,셀립 여의,2016,44,93.2,0.3597006648552693,0.1122,0.85,37.51114742,126.9208391
영등포구,(영등포동,여울,2017,34,41.2,1.8896453104691755,0.1108,0.85,37.51767895,126.90777987
영등포구,선유동,가온누리,2017,4,50.0,1.4305004536243864,0.1108,0.35,37.51956845,126.8917188
영등포구,(당산동,다담,2017,3,0.0,0.4005510933057353,0.1108,0.25,37.51987588,126.89679358
영등포구,(당산동,베스트웨이,2017,6,50.0,0.0912914202094071,0.1108,0.12,37.5206932,126.89602857
영등포구,(양평동,유니언호텔,2017,6,16.7,1.4035361675543965,0.1108,0.35,37.53591594,126.89224778
영등포구,(양평동,호텔AROZO 2,2012,4,50.0,1.1407237740182363,0.1179,0.7,37.52363735,126.88326343
영등포구,(영등포동,호텔 씨엘,2014,15,6.7,1.450181628571142,0.115,0.45,37.51633265,126.90106324
영등포구,(영등포동,JARDIN HOTEL,2015,24,54.2,1.6149780928097155,0.1136,0.7,37.51642308,126.90389139
영등포구,(양평동,노바루스관광호텔,2014,7,100.0,0.5652243275950323,0.115,0.7,37.51890902,126.88992196
영등포구,(양평동,호텔 브릿지,2013,2,0.0,1.1236583205941977,0.1165,1.0,37.52105664,126.88181104
영등포구,여의도동,켄싱턴호텔 여의도,2010,1,0.0,2.0402208285265546,0.1208,0.18,37.52750863,126.92103047
영등포구,여의도동,메리어트 이그제큐티브 아파트먼트 서울,2007,0,0.0,0.0741079721537218,0.1251,1.0,37.51842714,126.917869
영등포구,(영등포동,코트야드 바이 메리어트 서울 타임스퀘어,1994,19,15.8,0.1892419996385284,0.1436,0.85,37.51432572,126.90255533
영등포구,여의도동,콘래드 서울 호텔,2012,8,0.0,1.889397938791971,0.1179,0.18,37.5222288,126.92451214
영등포구,여의도동,글래드호텔앤리조트(주) 글래드 여의도,2014,1,0.0,0.1758906664636642,0.115,0.25,37.52469423,126.91653736
영등포구,당산동,호텔 아벤트리 여의도,2014,25,12.0,0.2091487990270988,0.115,0.85,37.52358074,126.9083096
영등포구,(양평동,호텔AROZO,2012,3,66.7,1.1407237740182363,0.1179,0.7,37.5235963,126.88314956
영등포구,선유동,로프트 관광호텔(HOTEL LOFT),2013,24,66.7,2.681021528714291,0.1165,1.0,37.53191873,126.89796582
영등포구,(양평동,위브 스위트 - 선유 파크사이드,2017,10,0.0,0.9753796482441616,0.1108,0.35,37.53575162,126.89259957
영등포구,(영등포동,베니키아 호텔 카카오,2018,0,0.0,0.273695830477041,0.1094,0.7,37.51472287,126.91109494
영등포구,(당산동,더 리베라,2018,4,75.0,0.1307702311831946,0.1094,0.12,37.52084471,126.8961637
영등포구,(양평동,가온,2022,4,50.0,0.2024586451606975,0.1036,0.08,37.52035777,126.88989523
서초구,양재동,더케이호텔앤리조트(주) 더케이호텔서울,1990,0,0.0,0.0,0.1494,0.25,37.46402232,127.03202589
서초구,잠원동,더리버사이드호텔,1981,12,66.7,0.7543016037132759,0.1623,0.7,37.515894,127.01731176
서초구,잠원동,호텔티롤,2009,10,50.0,0.327422401101295,0.1222,0.35,37.51230507,127.0161577
서초구,서초동,유원관광호텔,1986,5,40.0,0.3392832012268632,0.1551,0.04,37.48242337,127.01206178
서초구,서초동,호텔 소설(小雪),2014,22,100.0,2.249475267680097,0.115,1.0,37.48359668,127.0130141
서초구,서초동,호텔 페이토,2015,0,0.0,0.3392832012268632,0.1136,0.04,37.48399045,127.03178675
서초구,서초동,신라스테이 서초,2017,9,22.2,0.1117440384396153,0.1108,0.25,37.48670619,127.02933709
서초구,서초동,업플로 호스텔,1988,1,0.0,0.0195128142235817,0.4236,0.12,37.49101095,127.01621547
서초구,서초동,프로비스타 가족호텔,2004,6,66.7,0.6757554378480761,0.1293,0.55,37.49206508,127.01783973
서초구,반포동,JW메리어트호텔 서울,2005,1,0.0,0.0451689683679114,0.1279,0.04,37.50161364,127.00283237
서초구,서초동,힐튼 가든 인 서울 강남,2021,1,0.0,0.97650959186721,0.105,0.25,37.48316337,127.03196559
서초구,신원동,오라카이 청계산 호텔,2018,2,0.0,0.0,0.1094,1.0,37.44654849,127.05395016
강남구,논현동,힐탑관광호텔,1985,24,100.0,0.957782452816512,0.1565,0.85,37.50882475,127.03023999
강남구,삼성동,호텔 인 나인,2019,0,0.0,0.0408219945202551,0.1079,0.08,37.51294098,127.05916581
강남구,청담동,호텔리베라 아노블리,2018,2,50.0,0.0091324835632725,0.1094,0.18,37.52111727,127.04083825
강남구,신사동,안다즈 서울 강남,2019,10,70.0,0.1806700287554816,0.1079,0.12,37.52266861,127.02807978
강남구,논현동,보코 서울 강남,2021,5,20.0,0.4136417685454098,0.105,0.7,37.51492269,127.02384895
강남구,역삼동,루프서울 역삼2호점,2002,27,96.3,1.2897834607390468,0.1322,1.0,37.49474909,127.03414154
강남구,역삼동,루프서울 역삼1호점,2016,5,60.0,0.0468835858988504,0.1122,0.7,37.48992036,127.03881148
강남구,대치동,호스텔 메가 대치점,2005,26,96.2,0.8999415938726255,0.1279,0.7,37.50207093,127.05182626
강남구,삼성동,신라스테이 삼성,2020,10,40.0,1.0986122886681098,0.1065,0.45,37.50730567,127.06235264
강남구,논현동,하로스테이 신사,1995,7,85.7,1.020073649097903,0.1422,0.35,37.51197371,127.02035686
강남구,논현동,레이지타이거 HOSTEL,1979,4,50.0,3.400047295278918,0.1652,0.85,37.50267639,127.02372735
강남구,신사동,단델리온 신사1호점,1996,6,50.0,1.7633056668103273,0.1408,0.0,37.51859556,127.02536892
강남구,역삼동,마티네차움호텔,2020,14,100.0,0.1275133202989596,0.1065,1.0,37.50365264,127.03102202
강남구,삼성동,기와 호스텔,2004,1,0.0,0.5596157879354227,0.1293,0.45,37.50575751,127.05616954
강남구,역삼동,willow leaf,2008,10,30.0,1.247032293786383,0.1237,0.45,37.49772977,127.03210475
강남구,논현동,에스티르 신사,2008,21,95.2,1.30285920609103,0.1237,0.7,37.51182968,127.01980099
강남구,대치동,온스테이 호스텔,2001,21,100.0,0.6749648614767549,0.1337,0.7,37.50089697,127.05432719
강남구,청담동,알로프트 서울 강남 호텔,2014,14,85.7,0.7202981696258961,0.115,0.85,37.52099695,127.05486726
강남구,개포동,호텔 데님(Hotel Denim),2014,16,93.8,1.8128128784258872,0.115,0.85,37.47343891,127.04582574
강남구,역삼동,리치웰 호텔(Richwell Hotel),2015,8,62.5,0.924258901523332,0.1136,0.45,37.50022148,127.03903357
강남구,역삼동,인더시티호스텔,2013,10,50.0,0.8952713646500796,0.1165,0.45,37.50027939,127.03921587
강남구,역삼동,더제리스플래닛 호텔,2014,3,33.3,0.3646431135879093,0.115,0.55,37.49629138,127.0277253
강남구,논현동,호텔 카푸치노,2015,16,100.0,0.7848683031244529,0.1136,1.0,37.50413055,127.03069207
강남구,역삼동,베니키아 강남 노블레스 호텔,2003,7,42.9,1.8258387828809173,0.1308,0.45,37.49864607,127.03500272
강남구,대치동,스텔라 호스텔,2005,21,100.0,1.79025683934352,0.1279,0.85,37.50252903,127.05337059
강남구,논현동,K-그랜드 호스텔 강남 1,1991,7,57.1,2.310924606619502,0.148,1.0,37.50279344,127.02444224
강남구,삼성동,호텔 페이토 삼성,1993,14,50.0,1.7847907999119617,0.1451,0.45,37.50570328,127.05792501
강남구,논현동,호텔 더 디자이너스 리즈 강남 프리미어,2015,6,66.7,0.8873031950009028,0.1136,0.0,37.50271388,127.02510839
강남구,역삼동,강남 스테이 호텔,2016,23,100.0,1.0959420601122307,0.1122,0.85,37.49665412,127.03465347
강남구,역삼동,호텔 소울하다,1989,13,69.2,0.0392207131532812,0.1509,1.0,37.49598034,127.03167057
강남구,신사동,어바웃스테이 신사점,1976,12,91.7,3.003785567140398,0.1694,0.35,37.51443018,127.01905593
강남구,역삼동,호텔 디 아티스트 역삼,2016,3,0.0,0.3364722366212129,0.1122,0.12,37.49966232,127.03769958
강남구,역삼동,카파쓰 호텔,2016,13,100.0,0.4081282255276481,0.1122,1.0,37.49878976,127.04033428
강남구,역삼동,도미인 서울 강남,2016,16,87.5,0.1204461530758671,0.1122,0.85,37.50286218,127.02867971
강남구,삼성동,호텔 유리앤,2016,0,0.0,1.7564201027827462,0.1122,0.08,37.50617632,127.05677848
