OPNSFTEAMCODE,MGTNO,APVPERMYMD,APVCANCELYMD,TRDSTATEGBN,TRDSTATENM,DTLSTATEGBN,DTLSTATENM,DCBYMD,CLGSTDT,CLGENDDT,ROPNYMD,SITETEL,SITEAREA,SITEPOSTNO,SITEWHLADDR,RDNWHLADDR,RDNPOSTNO,BPLCNM,LASTMODTS,UPDATEGBN,UPDATEDT,UPTAENM,X,Y,SNTUPTAENM,BDNGJISGFLRCNT,BDNGUNDERFLRCNT,USEJISGSTFLR,USEJISGENDFLR,USEUNDERSTFLR,USEUNDERENDFLR,HANSHILCNT,YANGSILCNT,YOKSILCNT,BALHANSILYN,CHAIRCNT,CNDPERMNTWHY,CNDPERMSTYMD,CNDPERMENDYMD,BDNGOWNSENM,WASHMCCNT,WMEIPCNT,MANEIPCNT,RCVDRYNCNT,ABEDCNT,MULTUSNUPSOYN
3020000,3020000-201-1966-00134,1966-08-22,,01,영업/정상,01,영업,,,,,02 7528674,289.71,140-903,서울특별시 용산구 후암동 448-87번지,서울특별시 용산구 소월로 60 (후암동),04326,서광,2018-02-21 14:36:32,I,2018-08-31 23:59:59.0,여관업,197925.421399305,450268.228360608,여관업,0,0,0,0,0,0,14,0,,,,,,,,,0,0,,,N
3020000,3020000-201-1966-00144,1966-04-01,,01,영업/정상,01,영업,,,,,02714 4976,212.84,140-807,서울특별시 용산구 갈월동 90-7,서울특별시 용산구 한강대로 275-1 (갈월동),04321,더메종컴퍼니,2024-11-20 17:39:35,U,2024-11-23 02:40:00.0,여관업,197474.736212921,448962.480985745,여관업,0,0,0,0,0,0,11,0,,,,,,,,,0,0,,,N
3020000,3020000-201-1966-00156,1966-09-19,,03,폐업,02,폐업,2011-06-07,,,,0207137858,141.90,140-133,서울특별시 용산구 청파동3가 114-3번지,,,효창,2010-08-24 09:57:45,I,2018-08-31 23:59:59.0,여관업,196996.791749979,449101.175256243,여관업,0,0,0,0,0,0,10,0,,,,,,,,,0,0,,,N
3020000,3020000-201-1966-00158,1966-07-19,,03,폐업,02,폐업,2020-02-14,,,,02713 6561,99.90,140-133,서울특별시 용산구 청파동3가 24-16번지,서울특별시 용산구 청파로45길 2-11 (청파동3가),04313,삼수여관,2020-02-14 14:43:15,U,2020-02-16 02:40:00.0,여관업,197285.068107036,449142.138616515,여관업,2,0,1,2,0,0,10,0,,,,,,,임대,,0,0,,,N
3020000,3020000-201-1966-00200,1966-07-27,,03,폐업,02,폐업,2023-11-10,,,,02  796 0522,148.50,140-822,서울특별시 용산구 보광동 9-28,서울특별시 용산구 보광로12가길 26 (보광동),04415,보광장여관,2023-11-10 13:17:29,U,2023-11-12 02:40:00.0,여관업,200027.930238711,447293.992872076,여관업,0,0,0,0,0,0,10,0,,,,,,,임대,,0,0,,,N
3020000,3020000-201-1966-00211,1966-08-29,,03,폐업,02,폐업,2001-04-27,,,,0207946140,0.00,140-889,서울특별시 용산구 한남동 487-2번지,,,영동장,2001-05-30 00:00:00,I,2018-08-31 23:59:59.0,여관업,200698.753775743,447601.616915012,여관업,0,0,0,0,0,0,10,3,,,,,,,,,0,0,,,N
3020000,3020000-201-1966-00214,1966-06-28,,03,폐업,02,폐업,2002-05-31,,,,02 7969641,59.51,140-892,서울특별시 용산구 한남동 683-125번지,,,미도여관,2002-07-03 00:00:00,I,2018-08-31 23:59:59.0,여관업,199866.295944353,448136.648181063,여관업,0,0,0,0,0,0,2,6,,,,,,,,,0,0,,,N
3020000,3020000-201-1966-00218,1966-02-18,,03,폐업,02,폐업,2003-09-18,,,,02 7954628,83.80,140-858,서울특별시 용산구 이태원동 131-23번지,,,오복,2003-11-11 00:00:00,I,2018-08-31 23:59:59.0,여관업,199449.026161908,447910.563449828,여관업,0,0,0,0,0,0,2,14,,,,,,,,,0,0,,,N
3020000,3020000-201-1966-00223,1966-10-22,,01,영업/정상,01,영업,,,,,02 7989377,52.10,140-858,서울특별시 용산구 이태원동 15-10,서울특별시 용산구 우사단로6길 9 (이태원동),04407,현대,2023-08-24 16:26:28,U,2023-08-26 02:40:00.0,여관업,199663.528492728,447744.655755716,여관업,2,0,1,2,0,0,6,0,,,,,,,임대,,0,1,,,N
3020000,3020000-201-1966-00224,1966-01-12,,03,폐업,02,폐업,1998-09-08,,,,0207939565,37.00,140-861,서울특별시 용산구 이태원동 455-8번지,,,이화,2003-02-20 00:00:00,I,2018-08-31 23:59:59.0,여관업,198937.465955122,448034.910997425,여관업,0,0,0,0,0,0,2,5,,,,,,,,,0,0,,,N
