OPNSFTEAMCODE,MGTNO,APVPERMYMD,APVCANCELYMD,TRDSTATEGBN,TRDSTATENM,DTLSTATEGBN,DTLSTATENM,DCBYMD,CLGSTDT,CLGENDDT,ROPNYMD,SITETEL,SITEAREA,SITEPOSTNO,SITEWHLADDR,RDNWHLADDR,RDNPOSTNO,BPLCNM,LASTMODTS,UPDATEGBN,UPDATEDT,UPTAENM,X,Y,SNTUPTAENM,BDNGJISGFLRCNT,BDNGUNDERFLRCNT,USEJISGSTFLR,USEJISGENDFLR,USEUNDERSTFLR,USEUNDERENDFLR,HANSHILCNT,YANGSILCNT,YOKSILCNT,BALHANSILYN,CHAIRCNT,CNDPERMNTWHY,CNDPERMSTYMD,CNDPERMENDYMD,BDNGOWNSENM,WASHMCCNT,WMEIPCNT,MANEIPCNT,RCVDRYNCNT,ABEDCNT,MULTUSNUPSOYN
3220000,3220000-201-1983-00116,1983-02-23,,03,폐업,02,폐업,2006-07-06,,,,02 5687231,458.40,135-877,서울특별시 강남구 삼성동 143-27번지,,,금성호텔,2002-07-30 00:00:00,I,2018-08-31 23:59:59.0,일반호텔,204738.865337042,444986.108170337,일반호텔,0,0,0,0,0,0,16,28,,,,,,,,,0,0,,,N
3220000,3220000-201-1983-00121,1983-11-09,,01,영업/정상,01,영업,,,,,02 5532471,2610.96,135-915,서울특별시 강남구 역삼동 677-11,서울특별시 강남구 테헤란로33길 16 (역삼동),06142,트리아관광호텔,2026-01-20 17:08:56,U,2026-01-23 02:40:00.0,관광호텔,203414.8682942,444515.570280103,관광호텔,0,0,0,0,0,0,4,40,,,,,,,,,0,0,,,N
3220000,3220000-201-1983-00134,1983-03-28,,03,폐업,02,폐업,2015-05-18,,,,02 5446623,4559.68,135-894,서울특별시 강남구 신사동 614-1번지,서울특별시 강남구 압구정로 206 (신사동),06022,호텔팝그린,2002-05-02 00:00:00,I,2018-08-31 23:59:59.0,관광호텔,202545.595431159,447231.954885143,관광호텔,4,1,4,0,1,0,27,23,,,,,,,,,0,0,,,N
3220000,3220000-201-1983-00135,1983-12-02,,03,폐업,02,폐업,1998-11-08,,,,0205629982,537.34,135-913,서울특별시 강남구 역삼동 659번지,,,파라다이스,2001-11-26 00:00:00,I,2018-08-31 23:59:59.0,여관업,203007.881922703,444878.316949318,여관업,0,0,0,0,0,0,3,24,,,,,,,,,0,0,,,N
3220000,3220000-201-1983-00143,1983-02-23,,01,영업/정상,01,영업,,,,,02 5449580,607.98,135-821,서울특별시 강남구 논현동 116,"서울특별시 강남구 학동로43길 8, 지상3~5층 (논현동)",06061,휴호텔,2023-03-31 15:09:48,U,2023-04-02 02:40:00.0,여관업,203240.351494354,446046.614604681,여관업,0,0,3,5,0,0,11,19,,,,,,,,,0,0,,,N
3220000,3220000-201-1983-00147,1983-07-08,,03,폐업,02,폐업,2000-05-12,,,,0205681203,408.13,135-509,서울특별시 강남구 삼성동 117번지,,,계림여관,2001-11-22 00:00:00,I,2018-08-31 23:59:59.0,여관업,204512.650008205,445567.168343922,여관업,0,0,0,0,0,0,0,20,,,,,,,,,0,0,,,N
3220000,3220000-201-1983-00148,1983-12-24,,03,폐업,02,폐업,2003-07-09,,,,02 5498240,637.09,135-831,서울특별시 강남구 논현동 237-9번지,,,수목원,2003-07-10 00:00:00,I,2018-08-31 23:59:59.0,여관업,203222.796248226,445181.486645117,여관업,0,0,0,0,0,0,11,22,,,,,,,,,0,0,,,N
3220000,3220000-201-1983-00156,1983-03-09,,03,폐업,02,폐업,2019-06-14,,,,02566 3704,381.16,135-931,서울특별시 강남구 역삼동 808-1번지,서울특별시 강남구 봉은사로 106 (역삼동),06123,갤러리모텔,2019-06-14 16:50:44,U,2019-06-16 02:40:00.0,여관업,202165.664643299,444690.677241226,여관업,0,0,0,0,0,0,0,24,,,,,,,,,0,0,,,N
3220000,3220000-201-1983-00168,1983-11-28,,01,영업/정상,01,영업,,,,,02541 1251,1044.91,135-812,서울특별시 강남구 논현동 7-1,서울특별시 강남구 도산대로 166 (논현동),06040,하이랜드호텔,2024-09-09 13:01:50,U,2024-09-11 02:40:00.0,여관업,202298.048786543,446281.513141502,여관업,0,0,0,0,0,0,10,45,,,,,,,,,0,0,,,N
3220000,3220000-201-1983-00169,1983-01-06,,03,폐업,02,폐업,2009-02-17,,,,02 5671035,688.80,135-920,서울특별시 강남구 역삼동 720-12번지,,,모텔그린,2007-08-02 15:37:06,I,2018-08-31 23:59:59.0,여관업,203629.608239171,444388.885321093,여관업,4,1,4,0,0,0,0,28,,,,,,,,,0,0,,,N
3220000,3220000-201-1983-00170,1983-10-29,,03,폐업,02,폐업,1997-10-28,,,,0205467251,702.59,135-872,서울특별시 강남구 삼성동 99-11번지,,,명원장,2002-11-08 00:00:00,I,2018-08-31 23:59:59.0,여관업,205706.475554939,446128.697925233,여관업,0,0,0,0,0,0,0,32,,,,,,,,,0,0,,,N
