cluster,x_5181,y_5181,local_R2,residual
0,186404.65689634075,447459.49157460965,0.5547158504032501,0.9678861697927139
0,182524.82369565225,451438.2514335489,0.4985339128179588,0.5032754264189339
0,186797.65584557675,450110.4303976505,0.5413733480286536,-2.2018065559406113
0,186363.1153795507,447423.5950733822,0.5547270356554241,1.0397631604287672
0,186806.3608760936,450129.3922487932,0.5413546673142878,-2.741859029759099
0,186230.9539134616,447391.7739952256,0.5540094400999289,-0.4269487034173982
0,185424.3945541013,450845.91754977696,0.51629852754983,1.3599467007319144
0,182971.4711968099,451258.3395724748,0.5010997458345232,-1.9384919267632759
0,189200.1477248154,449654.9513389432,0.6085326556706707,-1.8139652293670419
0,183132.1165347312,450891.825361355,0.5042271387484895,-2.0740940532320336
0,185706.2051467197,447484.1724492444,0.548775117753639,-1.6344145895358864
0,191000.36821809097,448258.29360402346,0.5641026660200068,-1.6083674251919966
0,190110.2157635634,446766.7571805148,0.5063339521557153,0.7384432381581298
0,192000.05417536205,445019.8725728116,0.5122180164273172,-4.630807508754725
0,191827.54145410424,446199.1722385735,0.5484942474857818,2.3317500929920625
0,190752.3257920655,447208.3618453558,0.5446270058619892,-4.8632905760051095
0,190901.4065155491,448324.7520988465,0.5603186445416796,1.3367098902689873
0,191177.55963714185,447988.586379727,0.5664601927518076,-4.5937347634986905
0,192033.621502256,444958.4089224901,0.5110199416614676,-2.9895066306495455
0,191720.40767991875,446170.1772743973,0.5439672771369733,3.715750956797412
0,190476.52613335013,448495.7953453328,0.5479180925809999,0.6381965300987087
0,191615.79410045675,446694.9933019527,0.557928197953778,9.445796781630948
