그리드ID,주요구,주요법정동코드,주요법정동명,격자_전체건물수,격자_상가수,격자_전체건물_입체화재하중밀도,격자_표제부매칭_보정밀도_후보_PK중복제거,건물ID,구,법정동코드,법정동명,주소,지번,건물용도코드,건물용도명,상가여부,연면적_m2,건축면적_m2,지상층수,지하층수,총층수,총층수_보정,원본분자,보정분자,면적계산가능여부,보정사유,건물중심좌표_EPSG5186_x,건물중심좌표_EPSG5186_y,표제부매칭상태,표제부후보수,표제부면적양수후보수,표제부선택후보_출처,표제부선택후보_출처파일,표제부선택후보_대지위치,표제부선택후보_도로명대지위치,표제부선택후보_관리건축물대장PK,표제부선택후보_대장종류,표제부선택후보_건물명,표제부선택후보_주부속구분,표제부선택후보_주용도코드,표제부선택후보_주용도코드명,표제부선택후보_대지면적_m2,표제부선택후보_건축면적_m2,표제부선택후보_연면적_m2,표제부선택후보_총동연면적_m2,표제부선택후보_지상층수,표제부선택후보_지하층수,표제부선택후보_총층수,표제부선택후보_총층수_보정,표제부선택후보_표제부_원본분자_건축면적x총층수,표제부선택후보_표제부_보정분자_후보,표제부선택후보_표제부_보정사유_후보,표제부선택후보_사용승인일,표제부선택후보_생성일자
G50K_R0055_C0082,용산구,1117010500,남영동,32,0,0.0,0.0,0000197562664485200700000000,용산구,1117012400,한강로1가,서울특별시 용산구 한강로1가,1-1,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,197632.343948,548825.268922,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0055_C0082,용산구,1117010500,남영동,32,0,0.0,0.0,0000197566374485529800000000,용산구,1117012400,한강로1가,서울특별시 용산구 한강로1가,1-1,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,197636.049132,548858.175757,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0055_C0082,용산구,1117010500,남영동,32,0,0.0,0.0,0000197567934485455300000000,용산구,1117012400,한강로1가,서울특별시 용산구 한강로1가,1-1,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,197637.608573,548850.732689,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0055_C0082,용산구,1117010500,남영동,32,0,0.0,0.0,0000197578514484994000000000,용산구,1117012400,한강로1가,서울특별시 용산구 한강로1가,1-1,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,197648.187807,548804.602884,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0055_C0082,용산구,1117010500,남영동,32,0,0.0,0.0,0000197579974484428300000000,용산구,1117012400,한강로1가,서울특별시 용산구 한강로1가,1-1,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,197649.652195,548748.026862,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0055_C0082,용산구,1117010500,남영동,32,0,0.0,0.0,0000197409934484826200000000,용산구,1117012400,한강로1가,서울특별시 용산구 한강로1가,1-7,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,197479.608536,548787.815638,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0045_C0091,용산구,1117013200,동빙고동,3,0,0.0,0.0,0000199389094463709400000000,용산구,1117013300,서빙고동,서울특별시 용산구 서빙고동,241-11,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,199458.789858,546676.186836,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0045_C0091,용산구,1117013200,동빙고동,3,0,0.0,0.0,0000199391244463910300000000,용산구,1117013300,서빙고동,서울특별시 용산구 서빙고동,241-11,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,199460.943487,546696.273814,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0045_C0091,용산구,1117013200,동빙고동,3,0,0.0,0.0,0000199392844463804900000000,용산구,1117013300,서빙고동,서울특별시 용산구 서빙고동,241-11,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,199462.540851,546685.736503,표제부후보없음,0,0,,,,,,,,,,,,,,,,,0,,,,,,
G50K_R0044_C0089,용산구,1117013300,서빙고동,3,0,0.0,0.378762,0000199000704461348300000000,용산구,1117013300,서빙고동,서울특별시 용산구 서빙고동,241-21,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,199070.405556,546440.068872,표제부복수후보_주건축물_최대연면적선택,15,15,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 서빙고동 241-21번지,서울특별시 용산구 이촌로 347 (서빙고동),10041273,표제부,신동아아파트,주건축물,02000,공동주택,0.0,1386.56,18706.4,18706.4,13.0,1.0,14,14.0,19411.84,18706.4,표제부_연면적사용,19840628,20220813
G50K_R0044_C0089,용산구,1117013300,서빙고동,3,0,0.0,0.378762,0000199026174461735200000000,용산구,1117013300,서빙고동,서울특별시 용산구 서빙고동,271-2,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,199095.87936,546478.761879,표제부단일후보매칭,1,1,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 서빙고동 271-2번지,서울특별시 용산구 이촌로 347 (서빙고동),1004125180,일반건축물,,주건축물,11000,노유자시설,28793.0,231.7,231.7,231.7,2.0,0.0,2,2.0,463.4,231.7,표제부_연면적사용,19920630,20220813
G50K_R0044_C0089,용산구,1117013300,서빙고동,3,0,0.0,0.378762,0000199089234461783200000000,용산구,1117013300,서빙고동,서울특별시 용산구 서빙고동,271-2,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,199158.933641,546483.564957,표제부단일후보매칭,1,1,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 서빙고동 271-2번지,서울특별시 용산구 이촌로 347 (서빙고동),1004125180,일반건축물,,주건축물,11000,노유자시설,28793.0,231.7,231.7,231.7,2.0,0.0,2,2.0,463.4,231.7,표제부_연면적사용,19920630,20220813
G50K_R0054_C0087,용산구,1117010200,용산동2가,38,0,0.0,0.001653,0000198498124483043000000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198567.794516,548609.511261,표제부복수후보_주건축물_최대연면적선택,2,2,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 6번지,서울특별시 용산구 이태원로 59 (용산동2가),100411705,일반건축물,,주건축물,01000,단독주택,0.0,26.45,26.45,26.45,1.0,0.0,1,1.0,26.45,26.45,표제부_건축면적x총층수사용,,20220813
G50K_R0054_C0087,용산구,1117010200,용산동2가,38,0,0.0,0.001653,0000198508084484008800000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198577.752438,548706.096307,표제부복수후보_주건축물_최대연면적선택,2,2,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 6번지,서울특별시 용산구 이태원로 59 (용산동2가),100411705,일반건축물,,주건축물,01000,단독주택,0.0,26.45,26.45,26.45,1.0,0.0,1,1.0,26.45,26.45,표제부_건축면적x총층수사용,,20220813
G50K_R0054_C0087,용산구,1117010200,용산동2가,38,0,0.0,0.001653,0000198521474482957400000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198591.142869,548600.953177,표제부복수후보_주건축물_최대연면적선택,2,2,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 6번지,서울특별시 용산구 이태원로 59 (용산동2가),100411705,일반건축물,,주건축물,01000,단독주택,0.0,26.45,26.45,26.45,1.0,0.0,1,1.0,26.45,26.45,표제부_건축면적x총층수사용,,20220813
G50K_R0054_C0087,용산구,1117010200,용산동2가,38,0,0.0,0.001653,0000198529994483506100000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198599.664888,548655.82952,표제부복수후보_주건축물_최대연면적선택,2,2,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 6번지,서울특별시 용산구 이태원로 59 (용산동2가),100411705,일반건축물,,주건축물,01000,단독주택,0.0,26.45,26.45,26.45,1.0,0.0,1,1.0,26.45,26.45,표제부_건축면적x총층수사용,,20220813
G50K_R0054_C0087,용산구,1117010200,용산동2가,38,0,0.0,0.001653,0000198531104482983900000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198600.778476,548603.602953,표제부복수후보_주건축물_최대연면적선택,2,2,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 6번지,서울특별시 용산구 이태원로 59 (용산동2가),100411705,일반건축물,,주건축물,01000,단독주택,0.0,26.45,26.45,26.45,1.0,0.0,1,1.0,26.45,26.45,표제부_건축면적x총층수사용,,20220813
G50K_R0054_C0087,용산구,1117010200,용산동2가,38,0,0.0,0.001653,0000198533334482210400000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198603.006474,548526.254168,표제부복수후보_주건축물_최대연면적선택,2,2,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 6번지,서울특별시 용산구 이태원로 59 (용산동2가),100411705,일반건축물,,주건축물,01000,단독주택,0.0,26.45,26.45,26.45,1.0,0.0,1,1.0,26.45,26.45,표제부_건축면적x총층수사용,,20220813
G50K_R0054_C0087,용산구,1117010200,용산동2가,38,0,0.0,0.001653,0000198543294482891300000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198612.968036,548594.340917,표제부복수후보_주건축물_최대연면적선택,2,2,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 6번지,서울특별시 용산구 이태원로 59 (용산동2가),100411705,일반건축물,,주건축물,01000,단독주택,0.0,26.45,26.45,26.45,1.0,0.0,1,1.0,26.45,26.45,표제부_건축면적x총층수사용,,20220813
G50K_R0054_C0087,용산구,1117010200,용산동2가,38,0,0.0,0.001653,0000198548054483988300000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198617.721796,548704.047148,표제부복수후보_주건축물_최대연면적선택,2,2,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 6번지,서울특별시 용산구 이태원로 59 (용산동2가),100411705,일반건축물,,주건축물,01000,단독주택,0.0,26.45,26.45,26.45,1.0,0.0,1,1.0,26.45,26.45,표제부_건축면적x총층수사용,,20220813
G50K_R0054_C0087,용산구,1117010200,용산동2가,38,0,0.0,0.001653,0000198574304483998600000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198643.971146,548705.078983,표제부복수후보_주건축물_최대연면적선택,2,2,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 6번지,서울특별시 용산구 이태원로 59 (용산동2가),100411705,일반건축물,,주건축물,01000,단독주택,0.0,26.45,26.45,26.45,1.0,0.0,1,1.0,26.45,26.45,표제부_건축면적x총층수사용,,20220813
G50K_R0054_C0087,용산구,1117010200,용산동2가,38,0,0.0,0.001653,0000198574914482217400000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198644.590937,548526.952387,표제부복수후보_주건축물_최대연면적선택,2,2,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 6번지,서울특별시 용산구 이태원로 59 (용산동2가),100411705,일반건축물,,주건축물,01000,단독주택,0.0,26.45,26.45,26.45,1.0,0.0,1,1.0,26.45,26.45,표제부_건축면적x총층수사용,,20220813
G50K_R0054_C0087,용산구,1117010200,용산동2가,38,0,0.0,0.001653,0000198583564483980100000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198653.234497,548703.224027,표제부복수후보_주건축물_최대연면적선택,2,2,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 6번지,서울특별시 용산구 이태원로 59 (용산동2가),100411705,일반건축물,,주건축물,01000,단독주택,0.0,26.45,26.45,26.45,1.0,0.0,1,1.0,26.45,26.45,표제부_건축면적x총층수사용,,20220813
G50K_R0054_C0087,용산구,1117010200,용산동2가,38,0,0.0,0.001653,0000198591954484023200000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198661.6238,548707.530987,표제부복수후보_주건축물_최대연면적선택,2,2,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 6번지,서울특별시 용산구 이태원로 59 (용산동2가),100411705,일반건축물,,주건축물,01000,단독주택,0.0,26.45,26.45,26.45,1.0,0.0,1,1.0,26.45,26.45,표제부_건축면적x총층수사용,,20220813
G50K_R0054_C0087,용산구,1117010200,용산동2가,38,0,0.0,0.001653,0000198603944483161000000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198673.618676,548621.321691,표제부복수후보_주건축물_최대연면적선택,2,2,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 6번지,서울특별시 용산구 이태원로 59 (용산동2가),100411705,일반건축물,,주건축물,01000,단독주택,0.0,26.45,26.45,26.45,1.0,0.0,1,1.0,26.45,26.45,표제부_건축면적x총층수사용,,20220813
G50K_R0054_C0087,용산구,1117010200,용산동2가,38,0,0.0,0.001653,0000198604914483579000000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198674.585347,548663.116773,표제부복수후보_주건축물_최대연면적선택,2,2,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 6번지,서울특별시 용산구 이태원로 59 (용산동2가),100411705,일반건축물,,주건축물,01000,단독주택,0.0,26.45,26.45,26.45,1.0,0.0,1,1.0,26.45,26.45,표제부_건축면적x총층수사용,,20220813
G50K_R0054_C0087,용산구,1117010200,용산동2가,38,0,0.0,0.001653,0000198609124484033900000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198678.797501,548708.609839,표제부복수후보_주건축물_최대연면적선택,2,2,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 6번지,서울특별시 용산구 이태원로 59 (용산동2가),100411705,일반건축물,,주건축물,01000,단독주택,0.0,26.45,26.45,26.45,1.0,0.0,1,1.0,26.45,26.45,표제부_건축면적x총층수사용,,20220813
G50K_R0054_C0087,용산구,1117010200,용산동2가,38,0,0.0,0.001653,0000198610474482427800000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198680.143986,548548.000302,표제부복수후보_주건축물_최대연면적선택,2,2,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 6번지,서울특별시 용산구 이태원로 59 (용산동2가),100411705,일반건축물,,주건축물,01000,단독주택,0.0,26.45,26.45,26.45,1.0,0.0,1,1.0,26.45,26.45,표제부_건축면적x총층수사용,,20220813
G50K_R0054_C0087,용산구,1117010200,용산동2가,38,0,0.0,0.001653,0000198617764484001000000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198687.437483,548705.321325,표제부복수후보_주건축물_최대연면적선택,2,2,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 6번지,서울특별시 용산구 이태원로 59 (용산동2가),100411705,일반건축물,,주건축물,01000,단독주택,0.0,26.45,26.45,26.45,1.0,0.0,1,1.0,26.45,26.45,표제부_건축면적x총층수사용,,20220813
G50K_R0054_C0087,용산구,1117010200,용산동2가,38,0,0.0,0.001653,0000198626584484018900000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198696.256535,548707.106929,표제부복수후보_주건축물_최대연면적선택,2,2,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 6번지,서울특별시 용산구 이태원로 59 (용산동2가),100411705,일반건축물,,주건축물,01000,단독주택,0.0,26.45,26.45,26.45,1.0,0.0,1,1.0,26.45,26.45,표제부_건축면적x총층수사용,,20220813
G50K_R0054_C0087,용산구,1117010200,용산동2가,38,0,0.0,0.001653,0000198627474482774700000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198697.150985,548582.688648,표제부복수후보_주건축물_최대연면적선택,2,2,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 6번지,서울특별시 용산구 이태원로 59 (용산동2가),100411705,일반건축물,,주건축물,01000,단독주택,0.0,26.45,26.45,26.45,1.0,0.0,1,1.0,26.45,26.45,표제부_건축면적x총층수사용,,20220813
G50K_R0054_C0087,용산구,1117010200,용산동2가,38,0,0.0,0.001653,0000198630064482335400000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198699.73644,548538.761704,표제부복수후보_주건축물_최대연면적선택,2,2,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 6번지,서울특별시 용산구 이태원로 59 (용산동2가),100411705,일반건축물,,주건축물,01000,단독주택,0.0,26.45,26.45,26.45,1.0,0.0,1,1.0,26.45,26.45,표제부_건축면적x총층수사용,,20220813
G50K_R0054_C0087,용산구,1117010200,용산동2가,38,0,0.0,0.001653,0000198630354482629700000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198700.025172,548568.186645,표제부복수후보_주건축물_최대연면적선택,2,2,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 6번지,서울특별시 용산구 이태원로 59 (용산동2가),100411705,일반건축물,,주건축물,01000,단독주택,0.0,26.45,26.45,26.45,1.0,0.0,1,1.0,26.45,26.45,표제부_건축면적x총층수사용,,20220813
G50K_R0054_C0087,용산구,1117010200,용산동2가,38,0,0.0,0.001653,0000198644934483811800000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198714.608088,548686.400568,표제부복수후보_주건축물_최대연면적선택,2,2,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 6번지,서울특별시 용산구 이태원로 59 (용산동2가),100411705,일반건축물,,주건축물,01000,단독주택,0.0,26.45,26.45,26.45,1.0,0.0,1,1.0,26.45,26.45,표제부_건축면적x총층수사용,,20220813
G50K_R0054_C0087,용산구,1117010200,용산동2가,38,0,0.0,0.001653,0000198646234483165800000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198715.905014,548621.794295,표제부복수후보_주건축물_최대연면적선택,2,2,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 6번지,서울특별시 용산구 이태원로 59 (용산동2가),100411705,일반건축물,,주건축물,01000,단독주택,0.0,26.45,26.45,26.45,1.0,0.0,1,1.0,26.45,26.45,표제부_건축면적x총층수사용,,20220813
G50K_R0054_C0087,용산구,1117010200,용산동2가,38,0,0.0,0.001653,0000198647284483361900000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198716.959065,548641.410883,표제부복수후보_주건축물_최대연면적선택,2,2,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 6번지,서울특별시 용산구 이태원로 59 (용산동2가),100411705,일반건축물,,주건축물,01000,단독주택,0.0,26.45,26.45,26.45,1.0,0.0,1,1.0,26.45,26.45,표제부_건축면적x총층수사용,,20220813
G50K_R0054_C0087,용산구,1117010200,용산동2가,38,0,0.0,0.001653,0000198647994482450100000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198717.663421,548550.229286,표제부복수후보_주건축물_최대연면적선택,2,2,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 6번지,서울특별시 용산구 이태원로 59 (용산동2가),100411705,일반건축물,,주건축물,01000,단독주택,0.0,26.45,26.45,26.45,1.0,0.0,1,1.0,26.45,26.45,표제부_건축면적x총층수사용,,20220813
G50K_R0054_C0087,용산구,1117010200,용산동2가,38,0,0.0,0.001653,0000198674274482729200000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198743.946972,548578.137293,표제부복수후보_주건축물_최대연면적선택,2,2,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 6번지,서울특별시 용산구 이태원로 59 (용산동2가),100411705,일반건축물,,주건축물,01000,단독주택,0.0,26.45,26.45,26.45,1.0,0.0,1,1.0,26.45,26.45,표제부_건축면적x총층수사용,,20220813
G50K_R0054_C0087,용산구,1117010200,용산동2가,38,0,0.0,0.001653,0000198676544483115300000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198746.213053,548616.75047,표제부복수후보_주건축물_최대연면적선택,2,2,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 6번지,서울특별시 용산구 이태원로 59 (용산동2가),100411705,일반건축물,,주건축물,01000,단독주택,0.0,26.45,26.45,26.45,1.0,0.0,1,1.0,26.45,26.45,표제부_건축면적x총층수사용,,20220813
G50K_R0054_C0087,용산구,1117010200,용산동2가,38,0,0.0,0.001653,0000198678824482243300000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198748.493222,548529.548553,표제부복수후보_주건축물_최대연면적선택,2,2,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 6번지,서울특별시 용산구 이태원로 59 (용산동2가),100411705,일반건축물,,주건축물,01000,단독주택,0.0,26.45,26.45,26.45,1.0,0.0,1,1.0,26.45,26.45,표제부_건축면적x총층수사용,,20220813
G50K_R0054_C0087,용산구,1117010200,용산동2가,38,0,0.0,0.001653,0000198682654484160400000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,7,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198752.325326,548721.253373,표제부단일후보매칭,1,1,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 7번지,,1004111340,일반건축물,,주건축물,01000,단독주택,0.0,56.2,56.2,56.2,1.0,0.0,1,1.0,56.2,56.2,표제부_건축면적x총층수사용,19531001,20220813
G50K_R0054_C0087,용산구,1117010200,용산동2가,38,0,0.0,0.001653,0000198692104483615300000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,7,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198761.780117,548666.748063,표제부단일후보매칭,1,1,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 7번지,,1004111340,일반건축물,,주건축물,01000,단독주택,0.0,56.2,56.2,56.2,1.0,0.0,1,1.0,56.2,56.2,표제부_건축면적x총층수사용,19531001,20220813
G50K_R0054_C0087,용산구,1117010200,용산동2가,38,0,0.0,0.001653,0000198698384483446200000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,7,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198768.059365,548649.838376,표제부단일후보매칭,1,1,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 7번지,,1004111340,일반건축물,,주건축물,01000,단독주택,0.0,56.2,56.2,56.2,1.0,0.0,1,1.0,56.2,56.2,표제부_건축면적x총층수사용,19531001,20220813
G50K_R0054_C0087,용산구,1117010200,용산동2가,38,0,0.0,0.001653,0000198699334483008500000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,7,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198769.001979,548606.072872,표제부단일후보매칭,1,1,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 7번지,,1004111340,일반건축물,,주건축물,01000,단독주택,0.0,56.2,56.2,56.2,1.0,0.0,1,1.0,56.2,56.2,표제부_건축면적x총층수사용,19531001,20220813
G50K_R0054_C0087,용산구,1117010200,용산동2가,38,0,0.0,0.001653,0000198700194483816400000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,7,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198769.864608,548686.856047,표제부단일후보매칭,1,1,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 7번지,,1004111340,일반건축물,,주건축물,01000,단독주택,0.0,56.2,56.2,56.2,1.0,0.0,1,1.0,56.2,56.2,표제부_건축면적x총층수사용,19531001,20220813
G50K_R0054_C0087,용산구,1117010200,용산동2가,38,0,0.0,0.001653,0000198703454482788400000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,7,,,False,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,False,연면적_건축면적_0,198773.123388,548584.055554,표제부단일후보매칭,1,1,10개구_표제부_CSV,등기부등본_표제부_용산구.csv,서울특별시 용산구 용산동2가 7번지,,1004111340,일반건축물,,주건축물,01000,단독주택,0.0,56.2,56.2,56.2,1.0,0.0,1,1.0,56.2,56.2,표제부_건축면적x총층수사용,19531001,20220813
