그리드ID,주요구,주요법정동코드,주요법정동명,이상건물수,건축면적_연면적초과_건물수,건축면적x총층수_연면적초과_건물수,원래분자_합계,보정후분자_합계,분자감소량_합계,원래밀도기여도_합계,보정후밀도기여도_합계,밀도감소량_합계,최대_원래밀도기여도,최대_밀도감소량,최대기여_주소,최대기여_지번,최대기여_건물ID,최대기여_건물용도명,최대기여_연면적,최대기여_건축면적,최대기여_총층수,최대기여_원래밀도기여도,최대기여_밀도감소량,최대기여_이상유형
G50K_R0067_C0081,중구,1114016800,순화동,10,3,7,840660.7,225887.0743,614773.6257,16.813214,4.517741,12.295473,5.40738,5.221988,서울특별시 중구 순화동,1-1,2007197232864513290500000000,교육연구시설,9269.62,54073.8,5.0,5.40738,5.221988,건축면적_연면적초과
G50K_R0063_C0083,중구,1114011800,남대문로5가,6,0,6,904940.1,295315.56,609624.54,18.098802,5.906311,12.192491,9.38005,7.722921,서울특별시 중구 남대문로5가,395,1984197801594503333500000000,숙박시설,82856.46,18760.1,25.0,9.38005,7.722921,건축면적x총층수_연면적초과
G50K_R0065_C0093,중구,1114014400,장충동2가,87,5,82,651410.76,43423.64,607987.12,13.028215,0.868473,12.159742,11.52265,11.5031,서울특별시 중구 장충동2가,192-5,1985199845924508749400000000,교육연구시설,977.52,115226.5,5.0,11.52265,11.5031,건축면적_연면적초과
G50K_R0039_C0132,송파구,1171010500,석촌동,11,3,8,655024.0,49273.56,605750.44,13.10048,0.985471,12.115009,10.11891,10.106427,서울특별시 송파구 잠실동,47,2001208621904449567300000000,제1종근린생활시설,624.17,168648.5,3.0,10.11891,10.106427,건축면적_연면적초과
G50K_R0044_C0115,강남구,1168010500,삼성동,7,5,2,620094.6,25380.43,594714.17,12.401892,0.507609,11.894283,11.743524,11.28846,서울특별시 강남구 삼성동,74-4,1974204882474460342800000000,교육연구시설,22753.18,97862.7,6.0,11.743524,11.28846,건축면적_연면적초과
G50K_R0028_C0104,서초구,1165010800,서초동,17,2,15,777396.7,190269.809,587126.891,15.547934,3.805396,11.742538,11.045832,9.457766,서울특별시 서초구 서초동,1355,1996202385564426046300000000,제1종근린생활시설,79403.28,26299.6,21.0,11.045832,9.457766,건축면적x총층수_연면적초과
G50K_R0069_C0109,성동구,1120010500,마장동,4,4,0,599520.0,14976.16,584543.84,11.9904,0.299523,11.690877,7.24236,7.017707,서울특별시 성동구 마장동,817,1996203440894515776700000000,공동주택,11232.66,18105.9,20.0,7.24236,7.017707,건축면적_연면적초과
G50K_R0064_C0081,중구,1114017100,중림동,7,3,4,618603.46,39458.46,579145.0,12.372069,0.789169,11.5829,10.430511,10.417164,서울특별시 중구 봉래동2가,122,2004197278504506382900000000,업무시설,667.35,130381.39,4.0,10.430511,10.417164,건축면적_연면적초과
G50K_R0070_C0096,종로구,1111016400,종로6가,3,0,3,848164.7,269453.47,578711.23,16.963294,5.389069,11.574225,7.716774,5.265038,서울특별시 중구 을지로6가,18-12,1999200695554518258700000000,업무시설,122586.8,9410.7,41.0,7.716774,5.265038,건축면적x총층수_연면적초과
G50K_R0055_C0140,송파구,1171010300,풍납동,135,4,131,637307.14,65289.0,572018.14,12.746143,1.30578,11.440363,7.425408,6.953334,서울특별시 송파구 풍납동,509,1998210352774486168000000000,공동주택,23603.71,15469.6,24.0,7.425408,6.953334,건축면적x총층수_연면적초과
G50K_R0037_C0108,강남구,1168010100,역삼동,82,6,76,926976.82,360273.21,566703.61,18.539536,7.205464,11.334072,8.320576,5.489542,서울특별시 강남구 역삼동,679,1999203256484444362700000000,업무시설,141551.69,9455.2,44.0,8.320576,5.489542,건축면적x총층수_연면적초과
G50K_R0062_C0040,강서구,1150010100,염창동,38,15,23,622904.93,58365.825,564539.105,12.458099,1.167316,11.290782,2.649348,2.566042,서울특별시 강서구 염창동,270-1,1999188200294501224400000000,공동주택,4165.28,7359.3,18.0,2.649348,2.566042,건축면적_연면적초과
G50K_R0054_C0082,용산구,1117012400,한강로1가,4,1,3,782596.0,225490.752,557105.248,15.65192,4.509815,11.142105,11.07451,8.095124,서울특별시 용산구 한강로1가,50-1,2005197450674482996900000000,공동주택,148969.29,13505.5,41.0,11.07451,8.095124,건축면적x총층수_연면적초과
G50K_R0061_C0042,강서구,1150010100,염창동,36,6,30,619896.37,68909.45,550986.92,12.397927,1.378189,11.019738,2.7714,2.710507,서울특별시 강서구 염창동,305,2008188526414498891500000000,공동주택,3044.65,9238.0,15.0,2.7714,2.710507,건축면적_연면적초과
G50K_R0055_C0089,용산구,1117013000,이태원동,154,16,138,598464.2,53457.72,545006.48,11.969284,1.069154,10.90013,3.74461,3.70719,서울특별시 용산구 이태원동,729,1994198952964486226300000000,공동주택,1871.0,37446.1,5.0,3.74461,3.70719,건축면적_연면적초과
G50K_R0062_C0037,강서구,1150010200,등촌동,10,5,5,562119.73,18756.37,543363.36,11.242395,0.375127,10.867267,2.84352,2.813318,서울특별시 강서구 등촌동,534-9,1999187501054500593100000000,교육연구시설,1510.08,35544.0,4.0,2.84352,2.813318,건축면적_연면적초과
G50K_R0065_C0109,성동구,1120010700,행당동,55,3,52,572383.9,29944.32,542439.58,11.447678,0.598886,10.848792,10.2714,10.267447,서울특별시 성동구 행당동,17,2000203612384507641200000000,의료시설,197.65,513570.0,1.0,10.2714,10.267447,건축면적_연면적초과
G50K_R0066_C0080,중구,1114017100,중림동,7,1,6,814938.94,274389.656,540549.284,16.298779,5.487793,10.810986,4.990724,3.489154,서울특별시 중구 중림동,355,2006197134124509167500000000,업무시설,75078.498,5424.7,46.0,4.990724,3.489154,건축면적x총층수_연면적초과
G50K_R0053_C0051,영등포구,1156012800,양평동4가,13,5,8,641791.8,101968.28,539823.52,12.835836,2.039366,10.79647,5.02308,4.577715,서울특별시 영등포구 양평동4가,12,1993190595334480260800000000,공동주택,22268.25,12557.7,20.0,5.02308,4.577715,건축면적x총층수_연면적초과
G50K_R0044_C0051,영등포구,1156012100,문래동3가,2,2,0,569427.2,31199.7,538227.5,11.388544,0.623994,10.76455,5.694272,5.391728,서울특별시 영등포구 문래동3가,76-1,1983190453104459933800000000,공동주택,15127.2,17794.6,16.0,5.694272,5.391728,건축면적_연면적초과
G50K_R0043_C0052,영등포구,1156012100,문래동3가,4,1,3,762447.9,224765.13,537682.77,15.248958,4.495303,10.753655,13.833764,9.900879,서울특별시 영등포구 문래동3가,55-20,2007190875534458406800000000,공장,196644.23,30073.4,23.0,13.833764,9.900879,건축면적x총층수_연면적초과
G50K_R0049_C0139,송파구,1171010300,풍납동,38,1,37,603560.31,66768.09,536792.22,12.071206,1.335362,10.735844,5.419999,5.077357,서울특별시 송파구 풍납동,401-1,1994210325484471904000000000,공동주택,17132.1,12318.18,22.0,5.419999,5.077357,건축면적x총층수_연면적초과
G50K_R0070_C0105,성동구,1120010200,하왕십리동,4,0,4,579818.46,46718.46,533100.0,11.596369,0.934369,10.662,5.993366,5.662154,서울특별시 성동구 하왕십리동,258,1996202663594518713200000000,공동주택,16560.6,14269.92,21.0,5.993366,5.662154,건축면적x총층수_연면적초과
G50K_R0040_C0094,서초구,1165010600,잠원동,4,2,2,553085.6,22840.75,530244.85,11.061712,0.456815,10.604897,10.239732,10.118007,서울특별시 서초구 잠원동,73,1978200060134452151300000000,공동주택,6086.25,85331.1,6.0,10.239732,10.118007,건축면적_연면적초과
G50K_R0072_C0099,종로구,1111017400,창신동,31,6,25,690221.93,165050.71,525171.22,13.804439,3.301014,10.503424,5.81992,5.511011,서울특별시 종로구 창신동,232,1999201196904524043000000000,공동주택,15445.46,14549.8,20.0,5.81992,5.511011,건축면적x총층수_연면적초과
G50K_R0071_C0081,종로구,1111012100,신문로2가,23,9,14,563574.34,41945.06,521629.28,11.271487,0.838901,10.432586,9.97276,9.551728,서울특별시 종로구 신문로2가,2-1,1998197312424520254500000000,문화및집회시설,21051.58,99727.6,5.0,9.97276,9.551728,건축면적_연면적초과
G50K_R0018_C0109,서초구,1165010200,양재동,4,4,0,527540.4,7218.1,520322.3,10.550808,0.144362,10.406446,5.275404,5.146476,서울특별시 서초구 양재동,232,1992203447524403659800000000,판매시설,6446.42,87923.4,3.0,5.275404,5.146476,건축면적_연면적초과
G50K_R0047_C0061,영등포구,1156011000,여의도동,1,0,1,680176.0,161249.53,518926.47,13.60352,3.224991,10.378529,13.60352,10.378529,서울특별시 영등포구 여의도동,28-1,2013192892204466491600000000,업무시설,161249.53,12146.0,56.0,13.60352,10.378529,건축면적x총층수_연면적초과
G50K_R0042_C0050,영등포구,1156012000,문래동2가,19,13,6,549294.1,37235.74,512058.36,10.985882,0.744715,10.241167,5.4056,5.123037,서울특별시 영등포구 문래동2가,35,1983190318144456294800000000,공동주택,14128.14,16892.5,16.0,5.4056,5.123037,건축면적_연면적초과
G50K_R0034_C0103,서초구,1165010800,서초동,9,1,8,878796.6,367955.13,510841.47,17.575932,7.359103,10.216829,5.38207,3.168851,서울특별시 서초구 서초동,1321-15,2007202204174438378900000000,업무시설,110660.95,6563.5,41.0,5.38207,3.168851,건축면적x총층수_연면적초과
G50K_R0025_C0096,서초구,1165010800,서초동,15,3,12,613517.9,103007.06,510510.84,12.270358,2.060141,10.210217,8.2676,7.41425,서울특별시 서초구 서초동,740-4,1996200694564417200000000000,문화및집회시설,42667.5,41338.0,10.0,8.2676,7.41425,건축면적x총층수_연면적초과
G50K_R0034_C0087,서초구,1165010100,방배동,36,1,35,730102.0,219790.056,510311.944,14.60204,4.395801,10.206239,8.080064,6.142695,서울특별시 서초구 방배동,754-1,2006198574794438497000000000,공동주택,96868.466,12625.1,32.0,8.080064,6.142695,건축면적x총층수_연면적초과
G50K_R0040_C0144,송파구,1171011200,오금동,22,2,20,570413.6,62107.15,508306.45,11.408272,1.242143,10.166129,5.17424,4.69069,서울특별시 송파구 오금동,11,1997211361774452451300000000,공동주택,24177.49,12935.6,20.0,5.17424,4.69069,건축면적x총층수_연면적초과
G50K_R0056_C0039,강서구,1150010200,등촌동,6,4,2,531198.9,26651.67,504547.23,10.623978,0.533033,10.090945,2.570454,2.482852,서울특별시 강서구 등촌동,561-1,2002187802464488280500000000,공동주택,4380.08,7140.15,18.0,2.570454,2.482852,건축면적_연면적초과
G50K_R0074_C0079,종로구,1111010900,누상동,1,1,0,504297.0,726.0,503571.0,10.08594,0.01452,10.07142,10.08594,10.07142,서울특별시 종로구 사직동,1-11,2003196818644527521300000000,공공용시설,726.0,168099.0,3.0,10.08594,10.07142,건축면적_연면적초과
G50K_R0050_C0066,영등포구,1156011000,여의도동,1,1,0,501882.0,711.87,501170.13,10.03764,0.014237,10.023403,10.03764,10.023403,서울특별시 영등포구 여의도동,8,2007193808694473684600000000,제1종근린생활시설,711.87,167294.0,3.0,10.03764,10.023403,건축면적_연면적초과
G50K_R0072_C0016,강서구,1150010900,방화동,19,10,9,531693.69,32312.71,499380.98,10.633874,0.646254,9.98762,2.23305,2.133786,서울특별시 강서구 방화동,870,2003182828624523590000000000,공동주택,4963.22,7443.5,15.0,2.23305,2.133786,건축면적_연면적초과
G50K_R0047_C0077,용산구,1117012800,한강로3가,9,4,5,524275.65,27478.16,496797.49,10.485513,0.549563,9.93595,5.105184,4.904179,서울특별시 용산구 이촌동,400,1997196359654467385500000000,공동주택,10050.26,12155.2,21.0,5.105184,4.904179,건축면적_연면적초과
G50K_R0038_C0134,송파구,1171010500,석촌동,111,6,105,562583.5,67120.08,495463.42,11.25167,1.342402,9.909268,4.27842,4.202918,서울특별시 송파구 석촌동,285,2000209195684446417400000000,공동주택,3775.1,11259.0,19.0,4.27842,4.202918,건축면적_연면적초과
G50K_R0073_C0099,종로구,1111017500,숭인동,95,18,77,560610.47,67606.22,493004.25,11.212209,1.352124,9.860085,7.2749,6.645973,서울특별시 종로구 창신동,232,1999201208764524625400000000,공동주택,31446.37,14549.8,25.0,7.2749,6.645973,건축면적x총층수_연면적초과
G50K_R0037_C0109,강남구,1168010100,역삼동,36,1,35,657023.38,166253.74,490769.64,13.140468,3.325075,9.815393,9.378346,8.068496,서울특별시 강남구 역삼동,676,1988203605014445398000000000,숙박시설,65492.46,18035.28,26.0,9.378346,8.068496,건축면적x총층수_연면적초과
G50K_R0061_C0082,용산구,1117010700,동자동,17,4,13,666176.02,181269.18,484906.84,13.32352,3.625384,9.698137,8.65956,7.01087,서울특별시 용산구 동자동,45,2013197536164499303400000000,업무시설,82434.52,11102.0,39.0,8.65956,7.01087,건축면적x총층수_연면적초과
G50K_R0062_C0032,강서구,1150010300,화곡동,9,6,3,526030.9,41509.93,484520.97,10.520618,0.830199,9.690419,2.585206,2.458606,서울특별시 강서구 화곡동,1148,2004186315064500324200000000,공동주택,6330.0,9943.1,13.0,2.585206,2.458606,건축면적_연면적초과
G50K_R0074_C0083,종로구,1111010600,통의동,6,1,5,518970.6,37561.24,481409.36,10.379412,0.751225,9.628187,10.06122,9.467915,서울특별시 종로구 세종로,1-57,1979197719764527018700000000,문화및집회시설,29665.25,100612.2,5.0,10.06122,9.467915,건축면적_연면적초과
G50K_R0063_C0038,강서구,1150010200,등촌동,74,8,66,555572.53,74733.5,480839.03,11.111451,1.49467,9.616781,2.4242,2.334526,서울특별시 강서구 등촌동,713,2003187734664503017100000000,공동주택,4483.7,7130.0,17.0,2.4242,2.334526,건축면적_연면적초과
G50K_R0069_C0080,종로구,1111017700,평동,14,4,10,544710.89,65290.29,479420.6,10.894218,1.305806,9.588412,5.656248,5.269076,서울특별시 종로구 평동,108-1,1981197003244517633600000000,의료시설,19358.59,15711.8,18.0,5.656248,5.269076,건축면적x총층수_연면적초과
G50K_R0074_C0094,종로구,1111016500,이화동,28,5,23,599522.1,120461.02,479061.08,11.990442,2.40922,9.581222,2.712192,2.427102,서울특별시 종로구 이화동,149,1989200202504527494300000000,교육연구시설,2348.89,24740.8,5.0,2.47408,2.427102,건축면적_연면적초과
G50K_R0075_C0050,마포구,1144012700,상암동,3,0,3,760794.6,282819.64,477974.96,15.215892,5.656393,9.559499,9.95176,6.900379,서울특별시 마포구 상암동,1605,2007190250444530159100000000,업무시설,152569.07,19138.0,26.0,9.95176,6.900379,건축면적x총층수_연면적초과
G50K_R0064_C0035,강서구,1150010200,등촌동,29,7,22,566794.86,90600.42,476194.44,11.335897,1.812008,9.523889,4.00404,3.745932,서울특별시 강서구 등촌동,131,1994186893914505765300000000,교육연구시설,12905.42,33367.0,6.0,4.00404,3.745932,건축면적_연면적초과
G50K_R0066_C0083,중구,1114016600,서소문동,5,1,4,776748.3,301586.72,475161.58,15.534966,6.031734,9.503232,5.97428,3.707661,서울특별시 중구 남대문로4가,45,1984197600084509496700000000,업무시설,113330.96,11489.0,26.0,5.97428,3.707661,건축면적x총층수_연면적초과
G50K_R0066_C0107,성동구,1120010700,행당동,19,5,14,519114.71,45284.706,473830.004,10.382294,0.905694,9.4766,7.090592,6.969042,서울특별시 성동구 행당동,147,1998203173574509290400000000,공동주택,6077.52,22158.1,16.0,7.090592,6.969042,건축면적_연면적초과
G50K_R0069_C0033,강서구,1150010400,가양동,8,6,2,504846.8,33092.69,471754.11,10.096936,0.661854,9.435082,3.841128,3.669131,서울특별시 강서구 가양동,1495,1999186602304517299900000000,공동주택,8599.84,10669.8,18.0,3.841128,3.669131,건축면적_연면적초과
G50K_R0045_C0047,영등포구,1156012400,문래동6가,4,1,3,517877.1,47198.33,470678.77,10.357542,0.943967,9.413575,3.55761,3.264978,서울특별시 영등포구 문래동6가,38-1,1997189767634463050900000000,공동주택,14631.6,8470.5,21.0,3.55761,3.264978,건축면적x총층수_연면적초과
G50K_R0061_C0058,마포구,1144012200,합정동,40,6,34,596167.95,125721.76,470446.19,11.923359,2.514435,9.408924,10.6281,8.676562,서울특별시 마포구 합정동,473,2016192133294498739100000000,공동주택,97576.88,12652.5,42.0,10.6281,8.676562,건축면적x총층수_연면적초과
G50K_R0045_C0048,영등포구,1156012400,문래동6가,6,0,6,623495.5,154280.36,469215.14,12.46991,3.085607,9.384303,3.89643,3.567273,서울특별시 영등포구 문래동6가,38-1,1997189798214463466600000000,공동주택,16457.83,8470.5,23.0,3.89643,3.567273,건축면적x총층수_연면적초과
G50K_R0049_C0081,용산구,1117012700,용산동5가,2,0,2,628959.2,160103.67,468855.53,12.579184,3.202073,9.377111,6.368952,4.956188,서울특별시 용산구 한강로3가,63-387,2007197263864471072100000000,공동주택,70638.18,8380.2,38.0,6.368952,4.956188,건축면적x총층수_연면적초과
G50K_R0069_C0087,종로구,1111013500,관철동,7,1,6,837663.66,371876.93,465786.73,16.753273,7.437539,9.315735,7.27784,3.91684,서울특별시 중구 수하동,67,2010198627234516764300000000,업무시설,168050.01,9097.3,40.0,7.27784,3.91684,건축면적x총층수_연면적초과
G50K_R0064_C0083,중구,1114011800,남대문로5가,29,2,27,735849.18,272421.56,463427.62,14.716984,5.448431,9.268552,6.26559,4.088654,서울특별시 중구 남대문로5가,84-11,1993197602134505365000000000,업무시설,108846.82,10442.65,30.0,6.26559,4.088654,건축면적x총층수_연면적초과
G50K_R0075_C0098,종로구,1111017400,창신동,11,4,7,478825.27,15731.43,463093.84,9.576505,0.314629,9.261877,6.978468,6.781673,서울특별시 종로구 창신동,702,1992201128404531130700000000,공동주택,9839.76,24923.1,14.0,6.978468,6.781673,건축면적_연면적초과
G50K_R0079_C0087,종로구,1111014000,삼청동,5,4,1,479450.8,19572.25,459878.55,9.589016,0.391445,9.197571,4.3052,4.265,서울특별시 종로구 원서동,1-3,0000198703344538597200000000,업무시설,2010.0,53815.0,4.0,4.3052,4.265,건축면적_연면적초과
G50K_R0065_C0090,중구,1114013700,필동1가,24,4,20,489407.17,30863.71,458543.46,9.788143,0.617274,9.170869,3.660306,3.640978,서울특별시 중구 필동2가,84-137,1995199306754508336000000000,종교시설,966.42,61005.1,3.0,3.660306,3.640978,건축면적_연면적초과
