cluster,x_5181,y_5181,local_R2,residual,coef_intercept,coef_승인연도,coef_소방위험도_점수,coef_주변건물수,coef_집중도,coef_단속위험도,coef_구조노후도,coef_도로폭위험도,coef_최근접_소화용수_거리등급,coef_총층수,coef_연면적
0,200074.730047434,451295.8742945903,1.0,-7.105427357601002e-15,28.329314356960285,2.6645352591003757e-15,1.9448073001988644,0.6512251612160777,1.7392977283893205,1.9602369584221035,5.017345180432837,4.8847928368320215,2.566545451683168,0.0867159589696545,1.2021744737434275
0,198232.00342930667,451276.3073778232,1.0,-7.105427357601002e-15,28.329314356960275,-2.220446049250313e-15,1.9448073001988542,0.6512251612160815,1.7392977283893183,1.960236958422103,5.0173451804328355,4.884792836832025,2.56654545168317,0.08671595896965861,1.2021744737434277
0,198401.7015538737,451374.3121891582,1.0,-7.105427357601002e-15,28.32931435696029,3.9968028886505635e-15,1.9448073001988593,0.6512251612160758,1.7392977283893165,1.9602369584221027,5.017345180432835,4.884792836832025,2.5665454516831696,0.08671595896965431,1.2021744737434212
0,199095.1133079861,451098.7971631648,1.0,7.105427357601002e-15,28.329314356960282,1.5543122344752192e-15,1.944807300198863,0.6512251612160773,1.7392977283893207,1.9602369584221018,5.017345180432838,4.88479283683202,2.5665454516831687,0.08671595896966416,1.202174473743424
0,200710.7766229064,451455.32561407017,1.0,0.0,28.329314356960275,-3.9968028886505635e-15,1.944807300198858,0.6512251612160773,1.739297728389317,1.960236958422099,5.017345180432836,4.884792836832027,2.566545451683167,0.08671595896965906,1.202174473743426
0,198513.57242597576,451211.1032490588,1.0,2.842170943040401e-14,28.329314356960268,7.105427357601002e-15,1.944807300198856,0.6512251612160871,1.7392977283893156,1.9602369584221022,5.017345180432839,4.8847928368320135,2.566545451683167,0.08671595896964779,1.202174473743436
0,197895.4907544846,451035.70354299096,1.0,-3.552713678800501e-15,28.329314356960268,1.3322676295501878e-15,1.9448073001988537,0.6512251612160818,1.739297728389321,1.960236958422103,5.017345180432839,4.884792836832018,2.5665454516831665,0.08671595896965566,1.2021744737434314
0,200686.36427222608,451262.1619143894,1.0,-3.552713678800501e-15,28.32931435696029,1.9984014443252818e-15,1.9448073001988622,0.6512251612160795,1.7392977283893205,1.9602369584221015,5.017345180432841,4.884792836832017,2.5665454516831634,0.08671595896965839,1.2021744737434217
0,200095.26157320905,451680.7938687005,1.0,-3.552713678800501e-15,28.329314356960268,-6.439293542825908e-15,1.9448073001988457,0.6512251612160804,1.7392977283893205,1.9602369584221009,5.017345180432835,4.884792836832023,2.566545451683167,0.08671595896966089,1.2021744737434275
0,201277.70584095907,451309.376298978,1.0,3.552713678800501e-15,28.32931435696027,-8.881784197001252e-16,1.944807300198858,0.6512251612160823,1.7392977283893198,1.9602369584221033,5.0173451804328355,4.8847928368320215,2.566545451683165,0.086715958969659,1.202174473743425
0,200168.83936368392,451476.0428280154,1.0,-7.105427357601002e-15,28.329314356960282,-2.4424906541753444e-15,1.9448073001988697,0.6512251612160755,1.739297728389321,1.9602369584221033,5.017345180432836,4.884792836832027,2.5665454516831687,0.08671595896965739,1.2021744737434237
0,197185.1786129457,450729.3025313743,1.0,1.0658141036401503e-14,28.329314356960268,3.1086244689504383e-15,1.9448073001988548,0.6512251612160814,1.7392977283893178,1.960236958422102,5.0173451804328435,4.884792836832018,2.566545451683167,0.0867159589696597,1.2021744737434268
0,198375.23214676,450977.3670082268,1.0,7.105427357601002e-15,28.329314356960282,-2.6645352591003757e-15,1.9448073001988633,0.6512251612160773,1.7392977283893196,1.9602369584221004,5.017345180432833,4.8847928368320215,2.56654545168317,0.08671595896965897,1.202174473743422
0,199114.93262361377,451143.357884081,1.0,7.105427357601002e-15,28.32931435696031,8.215650382226158e-15,1.9448073001988766,0.6512251612160747,1.7392977283893225,1.9602369584221027,5.017345180432841,4.8847928368320215,2.566545451683164,0.08671595896965678,1.2021744737434172
0,199397.1477959029,451545.5527242177,1.0,-7.105427357601002e-15,28.329314356960268,-1.3322676295501878e-15,1.9448073001988497,0.651225161216081,1.7392977283893187,1.960236958422102,5.01734518043284,4.8847928368320215,2.5665454516831674,0.086715958969664,1.2021744737434241
0,198996.36635692828,451477.7044343526,1.0,1.5987211554602254e-14,28.329314356960275,2.220446049250313e-16,1.9448073001988595,0.6512251612160841,1.739297728389318,1.9602369584221027,5.017345180432832,4.884792836832017,2.566545451683166,0.08671595896964773,1.202174473743432
0,199713.3386477151,451623.5583003093,1.0,0.0,28.329314356960275,6.661338147750939e-16,1.94480730019885,0.6512251612160787,1.739297728389321,1.960236958422104,5.017345180432836,4.884792836832026,2.5665454516831683,0.08671595896965578,1.2021744737434303
0,201818.29827441293,451601.6724407199,1.0,-1.4210854715202004e-14,28.329314356960282,-5.551115123125783e-15,1.9448073001988617,0.651225161216082,1.7392977283893183,1.9602369584221009,5.017345180432835,4.884792836832023,2.5665454516831665,0.0867159589696539,1.2021744737434312
0,200161.19256004447,451521.4157719856,1.0,-3.552713678800501e-15,28.32931435696027,4.440892098500626e-16,1.9448073001988573,0.6512251612160797,1.7392977283893187,1.9602369584221022,5.017345180432839,4.884792836832025,2.5665454516831705,0.08671595896965534,1.2021744737434337
0,200526.6559303137,451268.29899532616,1.0,1.4210854715202004e-14,28.329314356960264,4.440892098500626e-16,1.9448073001988502,0.6512251612160825,1.7392977283893187,1.9602369584221018,5.017345180432837,4.88479283683202,2.566545451683168,0.08671595896965156,1.2021744737434277
0,200792.0686526347,451392.7900025863,1.0,1.0658141036401503e-14,28.329314356960268,8.881784197001252e-16,1.9448073001988617,0.6512251612160807,1.7392977283893183,1.9602369584221015,5.017345180432841,4.884792836832025,2.5665454516831656,0.08671595896965595,1.2021744737434314
0,197891.5651307315,450990.5934046104,1.0,-3.552713678800501e-15,28.32931435696029,-2.220446049250313e-15,1.9448073001988626,0.6512251612160813,1.7392977283893138,1.960236958422103,5.01734518043283,4.884792836832024,2.566545451683175,0.08671595896966038,1.2021744737434188
0,200613.51015927305,451817.5157976929,1.0,7.105427357601002e-15,28.32931435696026,1.1102230246251565e-15,1.9448073001988422,0.6512251612160805,1.7392977283893207,1.9602369584221022,5.01734518043284,4.8847928368320215,2.5665454516831674,0.08671595896965789,1.2021744737434248
0,199128.5529014861,451340.5957619685,1.0,3.552713678800501e-15,28.329314356960268,-4.440892098500626e-15,1.9448073001988528,0.6512251612160801,1.7392977283893187,1.9602369584221022,5.017345180432834,4.884792836832025,2.5665454516831687,0.08671595896966072,1.202174473743423
0,199088.3226510547,451230.6096753824,1.0,1.0658141036401503e-14,28.329314356960282,3.774758283725532e-15,1.9448073001988617,0.6512251612160792,1.739297728389319,1.960236958422103,5.017345180432837,4.8847928368320215,2.566545451683167,0.08671595896964956,1.2021744737434312
0,198602.1189595403,450758.3650246296,1.0,-7.105427357601002e-15,28.32931435696028,-8.881784197001252e-16,1.9448073001988624,0.6512251612160804,1.7392977283893196,1.9602369584221035,5.017345180432841,4.884792836832027,2.5665454516831687,0.08671595896965614,1.202174473743432
0,200292.65823610657,451281.0266759388,1.0,-1.4210854715202004e-14,28.329314356960285,-4.440892098500626e-16,1.9448073001988777,0.651225161216074,1.7392977283893192,1.9602369584221067,5.017345180432834,4.884792836832029,2.56654545168317,0.08671595896965534,1.2021744737434261
0,198543.64458850844,451049.5801722029,1.0,-1.4210854715202004e-14,28.329314356960285,4.440892098500626e-16,1.9448073001988568,0.651225161216076,1.739297728389321,1.9602369584221018,5.017345180432839,4.884792836832026,2.5665454516831683,0.08671595896965886,1.2021744737434255
0,198492.8016247984,451427.3486297896,1.0,1.4210854715202004e-14,28.329314356960293,4.440892098500626e-16,1.944807300198865,0.6512251612160742,1.7392977283893212,1.960236958422103,5.0173451804328355,4.884792836832027,2.566545451683168,0.08671595896966536,1.2021744737434115
0,197847.75449531927,451011.2317902758,1.0,1.0658141036401503e-14,28.329314356960282,-2.220446049250313e-15,1.9448073001988562,0.6512251612160838,1.7392977283893214,1.9602369584221018,5.017345180432835,4.884792836832019,2.566545451683163,0.08671595896965588,1.2021744737434246
0,197996.3031466625,451214.9400401571,1.0,-7.105427357601002e-15,28.32931435696029,3.552713678800501e-15,1.944807300198871,0.6512251612160731,1.7392977283893218,1.9602369584221027,5.017345180432838,4.884792836832025,2.566545451683167,0.08671595896966096,1.2021744737434206
