구,동,숙소명,cluster,cluster_label,위도,경도,x_5181,y_5181,최종위험점수_new,prediction,residual,coef_단속위험도
중구,(회현동,88 게스트하우스,2,고위험군,37.55741988,126.9832419,198519.2921,450877.1489,38.17329224,35.014720432750096,3.1585718072499063,1.7136683186442125
중구,산림동,오케이빌,0,중위험군,37.56477364,126.9946396,199526.4158,451693.2109,38.9121472,31.403816942688145,7.508330257311854,1.7136683186442125
중구,남창동,드림하우스1,1,저위험군,37.55443543,126.9776558,198025.6376,450546.0131,23.88159925,35.874426340083545,-11.992827090083544,1.7136683186442125
중구,주자동,원즈빌,0,중위험군,37.55809516,126.9891273,199039.3256,450952.0205,34.67678956,32.353788331938745,2.3230012280612584,1.7136683186442125
중구,(남산동,두두하우스,1,저위험군,37.55557505,126.9834242,198535.3645,450672.3918,25.5002233,36.428911447904134,-10.928688147904136,1.7136683186442125
중구,(남산동,Logan,1,저위험군,37.55523004,126.9839747,198583.9983,450634.0914,35.69619967,36.647178561903935,-0.9509788919039366,1.7136683186442125
중구,(남산동,숨2nd,2,고위험군,37.55543636,126.9859744,198760.694,450656.9622,40.49656198,30.951361511190434,9.545200468809568,1.7136683186442125
중구,(회현동,뉴진스하우스,1,저위험군,37.55547098,126.983063,198503.4477,450660.847,20.78830523,32.28020661343291,-11.49190138343291,1.7136683186442125
중구,(남산동,제이나인 게스트하우스,2,고위험군,37.55556946,126.9842,198603.9158,450671.7596,46.78088892,36.73885695892917,10.042031961070833,1.7136683186442125
중구,신당동,마르코의 다락방,2,고위험군,37.5489861,127.0082689,200730.7041,449941.0003,37.09025641,31.062471148525773,6.027785261474229,1.7136683186442125
중구,(회현동,라온,2,고위험군,37.5550507,126.9831565,198511.7028,450614.1994,59.61864305,39.983793248772564,19.63484980122744,1.7136683186442125
중구,(남산동,엔드 서울,2,고위험군,37.55488937,126.9843849,198620.2357,450596.275,47.31192821,31.103814084429832,16.208114125570166,1.7136683186442125
중구,필동,명동 위 스테이,2,고위험군,37.5557537,126.9956652,199616.9777,450692.0995,40.51388138,40.00563807110705,0.5082433088929506,1.7136683186442125
중구,(만리동,서울 삼월,2,고위험군,37.55401687,126.9670078,197084.7555,450499.8349,59.5545475,33.47503847458389,26.079509025416108,1.7136683186442125
중구,(장충동,메종 마리 서울,1,저위험군,37.55729653,127.0040754,200360.09,450863.3343,19.26816273,31.494133119764104,-12.225970389764104,1.7136683186442125
중구,황학동,쉼 스테이,2,고위험군,37.56474665,127.0201533,201780.5246,451690.3927,39.015828,32.71858181864366,6.297246181356336,1.7136683186442125
중구,신당동,일상고요,2,고위험군,37.56070631,127.010882,200961.4617,451241.8273,35.86591188,33.536686571724225,2.329225308275774,1.7136683186442125
중구,예장동,에이치 스테이,1,저위험군,37.55348791,126.9923492,199323.9601,450440.6426,20.27632986,30.951361511190434,-10.675031651190434,1.7136683186442125
중구,주교동,빡하우스,1,저위험군,37.56575916,126.998356,199854.7553,451802.5798,14.463949,32.165322248482525,-17.701373248482525,1.7136683186442125
중구,(남산동,별채,1,저위험군,37.55659625,126.9853795,198708.1557,450785.7042,32.10280369,35.04558047941516,-2.9427767894151557,1.7136683186442125
중구,신당동,스테이 신당,2,고위험군,37.55270014,127.0057008,200503.7439,450353.1973,41.09614645,34.35856866446685,6.737577785533148,1.7136683186442125
중구,(남산동,레이지룸 101,0,중위험군,37.5545527,126.9846222,198641.1967,450558.9052,30.02103871,30.986246412745764,-0.9652077027457651,1.7136683186442125
중구,중림동,만리재 레지던스,1,저위험군,37.55449219,126.966788,197065.3487,450552.5966,19.22524823,32.36419079198102,-13.138942561981018,1.7136683186442125
중구,신당동,디디피 스테이,0,중위험군,37.55794381,127.0128532,201135.6676,450935.2445,22.65778289,32.47260568906007,-9.814822799060067,1.7136683186442125
중구,신당동,원웨이하우스,2,고위험군,37.56091005,127.0096196,200849.9295,451264.4279,59.11993,32.1205735148542,26.999356485145796,1.7136683186442125
중구,(광희동,스테이오얏,2,고위험군,37.56135165,127.0075562,200667.6142,451313.4236,47.07123659,31.962295174389443,15.108941415610555,1.7136683186442125
중구,(광희동,메종 드 린,2,고위험군,37.56077622,127.0084615,200747.605,451249.5645,41.38415878,31.642814046835095,9.741344733164905,1.7136683186442125
중구,(남산동,마루스테이,1,저위험군,37.55605869,126.9845459,198634.4831,450726.0532,13.69649671,33.84232492243059,-20.145828212430594,1.7136683186442125
중구,(남산동,팜트리빌라 명동 101,0,중위험군,37.55574232,126.9858524,198749.9183,450690.9217,29.80057494,30.951361511190434,-1.1507865711904337,1.7136683186442125
중구,(만리동,서울로 인,0,중위험군,37.5518282,126.9655697,196957.5918,450256.9643,24.13671466,31.86585135959804,-7.72913669959804,1.7136683186442125
중구,중림동,서울로 스테이,2,고위험군,37.55472963,126.9667115,197058.6011,450578.952,41.07758266,32.599036623017994,8.478546036982003,1.7136683186442125
중구,(장충동,호호스테이,1,저위험군,37.55789604,127.0073795,200652.0341,450929.8906,36.67753868,31.61138539941649,5.066153280583507,1.7136683186442125
중구,(광희동,하하스테이,0,중위험군,37.56127954,127.0082575,200729.5716,451305.4255,27.39016884,32.257880603884196,-4.867711763884195,1.7136683186442125
중구,신당동,제이하우스,0,중위험군,37.55923679,127.0115125,201017.1923,451078.7346,36.40626275,31.25390521339818,5.152357536601823,1.7136683186442125
중구,(남산동,남산 아트몬 스테이,0,중위험군,37.55460146,126.9844086,198622.3307,450564.3201,28.41167983,30.986246412745764,-2.5745665827457636,1.7136683186442125
중구,(만리동,서울로하우스,0,중위험군,37.55415432,126.9664094,197031.88,450515.1089,25.25620534,33.415306484896256,-8.159101144896255,1.7136683186442125
중구,(남산동,그린네이비 게스트하우스,2,고위험군,37.55597835,126.9858585,198750.4613,450717.1182,38.43651312,30.951361511190434,7.485151608809566,1.7136683186442125
중구,(회현동,뉴썬홈,1,저위험군,37.55351514,126.9797505,198210.7085,450443.83,25.06292251,31.834442220589448,-6.771519710589448,1.7136683186442125
중구,신당동,서울 나침반,2,고위험군,37.56041504,127.0175305,201548.8951,451209.5886,34.91884579,30.967612797714335,3.9512329922856644,1.7136683186442125
중구,신당동,연 스테이,0,중위험군,37.56194734,127.0250765,202215.564,451379.8069,22.56936157,32.68423970693268,-10.114878136932678,1.7136683186442125
중구,(남산동,욜로게스트하우스2,1,저위험군,37.55629987,126.9847075,198648.7689,450752.819,9.218862256,34.77740224761924,-25.55853999161924,1.7136683186442125
중구,남창동,소시 스테이,2,고위험군,37.55367274,126.9766149,197933.6431,450461.386,33.13097855,32.02564026647775,1.1053382835222507,1.7136683186442125
중구,(광희동,하나 스테이,2,고위험군,37.56150091,127.0088191,200779.191,451329.9994,35.17793373,32.39091366978068,2.7870200602193194,1.7136683186442125
중구,(회현동,운 스테이,1,저위험군,37.55347515,126.9817323,198385.8258,450439.3557,23.11088373,30.951361511190434,-7.840477781190433,1.7136683186442125
중구,황학동,호호 하우스,0,중위험군,37.56383295,127.0219346,201937.928,451589.018,20.1601087,31.15962210979609,-10.99951340979609,1.7136683186442125
중구,신당동,라 코메타 서울,0,중위험군,37.55020235,127.0079362,200701.2875,450075.9869,32.90558584,34.09012807470306,-1.1845422347030592,1.7136683186442125
중구,신당동,소당 스테이,2,고위험군,37.56159957,127.0121655,201074.8572,451340.9825,36.09486543,32.974233836334854,3.120631593665145,1.7136683186442125
중구,(남산동,Win Win guest house,0,중위험군,37.55719928,126.9843328,198615.6766,450852.6483,32.33988345,33.40499927453435,-1.0651158245343453,1.7136683186442125
중구,을지로7가,별헤는집,0,중위험군,37.56205259,127.0091636,200809.6217,451391.2323,22.16960777,32.66567742648036,-10.496069656480358,1.7136683186442125
중구,(광희동,호야,2,고위험군,37.56123206,127.0089903,200794.3234,451300.1617,45.14853056,32.58375229970847,12.564778260291526,1.7136683186442125
중구,신당동,플라워니,1,저위험군,37.56006699,127.0134863,201191.5735,451170.9002,21.55693759,34.072760806772074,-12.515823216772073,1.7136683186442125
중구,(필동,나미스 하우스,2,고위험군,37.55760098,126.9967439,199712.3019,450897.1218,54.444493,32.54662695984326,21.897866040156742,1.7136683186442125
중구,(광희동,스테이 이비비,2,고위험군,37.56096498,127.0079841,200705.4188,451270.5109,42.19562817,32.0728841322211,10.1227440377789,1.7136683186442125
중구,(회현동,명동재미하우스,1,저위험군,37.55430366,126.9835253,198544.2765,450531.2811,23.73914184,34.10509819971269,-10.365956359712694,1.7136683186442125
중구,(남산동,명동힐,2,고위험군,37.55618754,126.9858278,198747.7601,450740.3362,41.50493717,30.951361511190434,10.553575658809564,1.7136683186442125
중구,(회현동,남산 데이지,1,저위험군,37.55426515,126.9834154,198534.5622,450527.0087,29.125951,34.20994258026682,-5.083991580266819,1.7136683186442125
중구,신당동,서울 별장,1,저위험군,37.5482818,127.0043967,200388.527,449862.8084,22.48231872,30.967612797714335,-8.485294077714336,1.7136683186442125
중구,(회현동,남산 네스트,2,고위험군,37.554501,126.9835012,198542.1455,450553.1839,60.04891782,34.67172659675947,25.37719122324053,1.7136683186442125
중구,필동,충무맨션,2,고위험군,37.55679475,126.9950393,199561.6804,450807.6464,31.73977033,31.560579682831694,0.1791906471683049,1.7136683186442125
중구,신당동,디어스,0,중위험군,37.55341959,127.01326,201171.6882,450433.115,22.46770931,32.353788331938745,-9.886079021938745,1.7136683186442125
중구,(남산동,문스하우스,0,중위험군,37.55464992,126.9842916,198611.9916,450569.7003,29.86360818,31.16805040857852,-1.3044422285785195,1.7136683186442125
중구,(남산동,하우스 사라,2,고위험군,37.55471617,126.9847442,198651.9832,450577.0466,38.32964899,30.986246412745764,7.343402577254238,1.7136683186442125
중구,(광희동,지안,2,고위험군,37.56101811,127.0089864,200793.9749,451276.4157,39.55814524,32.277429299309226,7.280715940690776,1.7136683186442125
중구,신당동,단이랑체리의집,2,고위험군,37.55998923,127.0134705,201190.1805,451162.2695,39.75158107,34.04819342820734,5.703387641792659,1.7136683186442125
중구,신당동,게스트 남산,0,중위험군,37.54918702,127.0053308,200471.0646,449963.2812,33.16948464,34.67478007365102,-1.5052954336510211,1.7136683186442125
중구,신당동,스테이 109,2,고위험군,37.5603757,127.0188196,201662.7907,451205.2443,32.32799509,31.23980568507518,1.0881894049248224,1.7136683186442125
중구,(회현동,제이나인 롯지,2,고위험군,37.55368801,126.9812494,198343.1612,450462.989,51.36199141,30.99032535582571,20.37166605417429,1.7136683186442125
중구,신당동,유에 하우스,2,고위험군,37.55940725,127.0129652,201145.5411,451097.6704,46.08807564,32.03645300201944,14.051622637980557,1.7136683186442125
중구,(장충동,더차니스트 남산,0,중위험군,37.55639497,126.999428,199949.4578,450763.2642,31.99782373,30.951361511190434,1.046462218809566,1.7136683186442125
중구,황학동,스테이 담애,0,중위험군,37.5638942,127.0178747,201579.2341,451595.74,26.97355847,31.468160490254025,-4.494602020254025,1.7136683186442125
중구,신당동,스테이 단아,1,저위험군,37.5600535,127.013782,201217.701,451169.4067,14.57922279,33.429313494959075,-18.850090704959076,1.7136683186442125
중구,(필동,남산하우스,0,중위험군,37.5555527,126.9944725,199511.588,450669.7965,30.59325457,33.022812065588035,-2.4295574955880355,1.7136683186442125
중구,(만리동,더 파인 하우스,2,고위험군,37.55237109,126.9660433,196999.462,450317.2033,41.35634153,32.39184476843626,8.964496761563744,1.7136683186442125
중구,(남산동,봉스 비앤비(Bong's BNB),2,고위험군,37.55451805,126.9843521,198617.3315,450555.0634,54.46960679,31.003465872402018,23.466140917597983,1.7136683186442125
중구,(남산동,318 스테이 2,1,저위험군,37.55633528,126.9858649,198751.0362,450756.7331,18.32284645,32.53056914486993,-14.20772269486993,1.7136683186442125
중구,(남산동,Juny's Cozy Home,2,고위험군,37.55581166,126.9859932,198762.3632,450698.6158,38.30371759,30.951361511190434,7.352356078809564,1.7136683186442125
중구,(남산동,남산 하이드아웃,2,고위험군,37.55534782,126.9839547,198582.236,450647.1639,57.20054365,36.93361733112835,20.266926318871647,1.7136683186442125
중구,(회현동,에이비팰리스,1,저위험군,37.55556583,126.9829405,198492.6211,450671.3762,19.89931813,32.20384758080339,-12.30452945080339,1.7136683186442125
중구,신당동,랜디모어,2,고위험군,37.55887898,127.0088564,200782.5175,451038.9965,32.43703662,32.34561347455471,0.09142314544529029,1.7136683186442125
중구,(필동,섭 스테이,2,고위험군,37.55767439,126.9970922,199743.0717,450905.2684,49.93309602,32.14061511629772,17.792480903702284,1.7136683186442125
중구,(장충동,남산맨션,1,저위험군,37.55915152,127.0043734,200386.4181,451069.2174,28.71945004,37.1697032410966,-8.450253201096597,1.7136683186442125
중구,예장동,태라 인 명동,2,고위험군,37.55480677,126.9849211,198667.615,450587.0996,42.9253076,30.951361511190434,11.973946088809562,1.7136683186442125
중구,(회현동,남산인2,1,저위험군,37.5547375,126.9832888,198523.3849,450579.4359,32.13577859,41.29431460649995,-9.158536016499951,1.7136683186442125
중구,(남산동,보로하우스,2,고위험군,37.5548131,126.9847312,198650.8398,450587.8049,39.89904003,30.986246412745764,8.912793617254238,1.7136683186442125
중구,중림동,서울로 드림 하우스,2,고위험군,37.55441998,126.9665703,197046.1105,450544.5889,44.46249585,32.06666140264067,12.395834447359334,1.7136683186442125
중구,(남산동,스페이스 게스트하우스,1,저위험군,37.55553044,126.9840557,198591.1585,450667.431,36.8543345,36.90227669411497,-0.047942194114966696,1.7136683186442125
중구,(남산동,케이브 명동,2,고위험군,37.55568395,126.9842106,198604.8492,450684.4665,46.57411602,36.47342855507669,10.100687464923311,1.7136683186442125
중구,예장동,서울타워빌,0,중위험군,37.55500445,126.9849104,198666.6748,450609.0399,32.74152909,30.951361511190434,1.790167578809566,1.7136683186442125
중구,신당동,체크인서울,1,저위험군,37.55954155,127.017044,201505.9222,451112.6336,21.83536123,31.33649930139466,-9.50113807139466,1.7136683186442125
중구,(광희동,동대문 도도,2,고위험군,37.56099125,127.0076842,200678.9284,451273.4244,36.24904379,32.353788331938745,3.895255458061257,1.7136683186442125
중구,(장충동,목인,0,중위험군,37.55696119,126.9997944,199981.8335,450826.1078,32.10886251,30.951361511190434,1.1575009988095672,1.7136683186442125
중구,(장충동,담온정,1,저위험군,37.55895524,127.0035034,200309.5477,451047.4294,35.52341399,35.77446390372764,-0.2510499137276412,1.7136683186442125
중구,신당동,신당동 스마일 스테이,2,고위험군,37.56102698,127.0135953,201201.1878,451277.4491,29.67571921,32.138801333915325,-2.463082123915324,1.7136683186442125
중구,(광희동,DDP NEST,2,고위험군,37.56041505,127.0074279,200656.2858,451209.4712,37.75792958,33.84778164646182,3.910147933538184,1.7136683186442125
중구,묵정동,모노블룸 스테이,2,고위험군,37.55861369,127.000778,200068.7394,451009.5159,34.36070964,31.28935773441906,3.0713519055809435,1.7136683186442125
중구,신당동,로얄 202,1,저위험군,37.54774673,127.0042897,200379.0734,449803.4217,22.95622497,31.04696705514739,-8.09074208514739,1.7136683186442125
중구,(회현동,서울 스테이 남산,1,저위험군,37.55405218,126.9789666,198141.4555,450503.4502,40.35077425,35.11173572539098,5.239038524609022,1.7136683186442125
중구,신당동,스틸 하우스 신당,2,고위험군,37.56150693,127.0118869,201050.2443,451330.6974,42.73245199,32.82475486314415,9.907697126855851,1.7136683186442125
중구,황학동,고유홈,2,고위험군,37.56586802,127.0206896,201827.8744,451814.8619,40.40560456,34.36212584356813,6.043478716431871,1.7136683186442125
중구,신당동,후즈홈,1,저위험군,37.5476378,127.0060999,200539.0417,449791.3406,35.93322264,31.6713803985663,4.261842241433698,1.7136683186442125
중구,(광희동,스테이 디디피 해치,0,중위험군,37.56073561,127.0086113,200760.84,451245.0585,27.16484137,31.56132890532125,-4.396487535321249,1.7136683186442125
중구,신당동,솔리드 스테이,0,중위험군,37.56081261,127.016706,201476.0402,451253.7009,30.2476157,30.967612797714335,-0.7199970977143337,1.7136683186442125
중구,신당동,스테이 아우어,1,저위험군,37.55716023,127.0091639,200809.7047,450848.2383,9.193036663,31.601605407780546,-22.408568744780546,1.7136683186442125
중구,(남산동,동동 스테이,2,고위험군,37.55539114,126.9844476,198625.7869,450651.9646,47.47970872,34.221721965415384,13.257986754584614,1.7136683186442125
중구,중림동,시스앤브로 JL,2,고위험군,37.55580362,126.9628839,196720.4354,450698.2787,34.31496082,31.63014961275216,2.6848112072478436,1.7136683186442125
중구,(필동,남산벚꽃스테이,2,고위험군,37.55784545,126.9968497,199721.6519,450924.2548,51.39342502,32.14061511629772,19.252809903702286,1.7136683186442125
중구,황학동,홍스테이 신당,2,고위험군,37.56450034,127.0210405,201858.9132,451663.0724,34.87490551,32.518620889162015,2.3562846208379824,1.7136683186442125
중구,필동,블루브릭스 남산,2,고위험군,37.55351364,126.9957371,199623.3159,450443.4793,52.96110765,30.951361511190434,22.009746138809568,1.7136683186442125
중구,신당동,와유,2,고위험군,37.5537573,127.0092099,200813.8071,450470.554,40.57221977,35.12988428875443,5.442335481245564,1.7136683186442125
중구,(회현동,모데르노,1,저위험군,37.55570914,126.9829951,198497.4502,450687.281,27.90597352,31.344192368628754,-3.438218848628754,1.7136683186442125
중구,예장동,남산 하나 하우스,2,고위험군,37.55235723,126.9937912,199451.3703,450315.1412,43.81273322,30.951361511190434,12.861371708809564,1.7136683186442125
중구,(남산동,스타리아1,0,중위험군,37.55574338,126.985352,198705.7058,450691.0462,29.63473841,30.96887914683805,-1.334140736838048,1.7136683186442125
중구,(회현동,모던하우스,1,저위험군,37.55680325,126.983299,198524.3252,450808.7094,35.72691081,31.374142698600174,4.352768111399826,1.7136683186442125
중구,(장충동,글림스,2,고위험군,37.55957821,127.0078024,200689.3821,451116.5945,47.01206448,32.353788331938745,14.658276148061255,1.7136683186442125
중구,남학동,해마루,2,고위험군,37.55778377,126.9896856,199088.6488,450917.4543,42.42446275,32.353788331938745,10.070674418061259,1.7136683186442125
중구,신당동,뽀키 하우스,2,고위험군,37.55998632,127.0128996,201139.7433,451161.9395,34.47588615,33.99452253074611,0.4813636192538908,1.7136683186442125
중구,충무로5가,익스테이 맨션 충무로,0,중위험군,37.55916784,126.9973801,199768.5127,451071.0229,26.58108508,31.573769385204248,-4.992684305204246,1.7136683186442125
중구,신당동,MJ House,0,중위험군,37.55056307,127.0038562,200340.7561,450115.9999,30.43522956,31.04696705514739,-0.6117374951473913,1.7136683186442125
중구,신당동,더 情(정) 스테이,2,고위험군,37.56112752,127.0119906,201059.4101,451288.5886,32.09606862,33.424513317341834,-1.328444697341837,1.7136683186442125
중구,(광희동,선선 맨션,0,중위험군,37.56123964,127.0074692,200659.9293,451300.9912,30.07975748,32.051244629730995,-1.9714871497309936,1.7136683186442125
중구,(남산동,올리브 호스텔 R1,1,저위험군,37.55502744,126.9836432,198554.703,450611.6103,28.00224232,37.33808369463903,-9.335841374639031,1.7136683186442125
중구,(광희동,웨어하우스,2,고위험군,37.56093266,127.0089999,200795.1704,451266.9319,44.52550809,31.796554373416164,12.728953716583838,1.7136683186442125
중구,(회현동,미미스테이,1,저위험군,37.55695778,126.9830644,198503.5994,450825.8641,21.5450842,32.96414605410846,-11.41906185410846,1.7136683186442125
중구,필동,무지개 하우스,2,고위험군,37.55598648,126.9974478,199774.4857,450717.9296,45.88263655,30.951361511190434,14.931275038809567,1.7136683186442125
중구,(회현동,부원 게스트하우스,1,저위험군,37.55411022,126.9817271,198385.3774,450509.841,17.90552541,31.092451176116167,-13.186925766116168,1.7136683186442125
중구,(남산동,에밀리 메니지먼트,0,중위험군,37.55520422,126.9841345,198598.1205,450631.2233,33.14646827,36.25540121728122,-3.108932947281218,1.7136683186442125
중구,(장충동,중구 마루,2,고위험군,37.55578529,127.0006057,200053.5168,450695.597,48.73679139,30.951361511190434,17.785429878809566,1.7136683186442125
중구,신당동,포코라 스테이,2,고위험군,37.55589487,127.0092648,200818.6295,450707.7992,43.94323832,31.81477862342157,12.128459696578428,1.7136683186442125
중구,(광희동,마사 하우스,0,중위험군,37.56036623,127.0078307,200691.8771,451204.0556,32.41133331,31.263250607755324,1.148082702244679,1.7136683186442125
중구,신당동,덕복재,0,중위험군,37.56182635,127.0178121,201573.7442,451366.232,20.59551932,33.8750325077851,-13.2795131877851,1.7136683186442125
중구,신당동,리마인드 스테이,1,저위험군,37.55594051,127.0113057,200998.9662,450712.8845,16.46465515,35.789566907271556,-19.324911757271558,1.7136683186442125
중구,(장충동,서울우리집(SEOUL WOORIJIB),2,고위험군,37.56003474,127.0074591,200659.0414,451167.2615,46.42467188,34.497998617318636,11.926673262681362,1.7136683186442125
중구,(회현동,명동스테이,1,저위험군,37.55402509,126.9817517,198387.5448,450500.3921,18.41703766,31.076664821821424,-12.659627161821426,1.7136683186442125
중구,(회현동,남대문 하우스,2,고위험군,37.55509097,126.9792975,198170.7162,450618.737,50.51111132,31.012258081331883,19.498853238668115,1.7136683186442125
중구,남창동,케이팝 하우스,2,고위험군,37.55394624,126.9764108,197915.6152,450491.7457,32.31059695,32.14948636038837,0.16111058961162428,1.7136683186442125
중구,예장동,태은 하우스,2,고위험군,37.5563119,126.9920602,199298.4508,450754.0739,41.19362209,34.57658225006746,6.617039839932538,1.7136683186442125
중구,(필동,린앤힐,2,고위험군,37.55756004,126.9968038,199717.5917,450892.5778,45.84329277,32.54662695984326,13.296665810156739,1.7136683186442125
중구,(장충동,지니하우스,0,중위험군,37.55614152,127.0004201,200037.1153,450735.1342,32.03456802,30.951361511190434,1.0832065088095675,1.7136683186442125
중구,예장동,오프투남산,1,저위험군,37.5532905,126.9938832,199459.503,450418.7225,31.45039322,32.353788331938745,-0.903395111938746,1.7136683186442125
중구,황학동,티아모스테이,2,고위험군,37.56441455,127.0200994,201775.7688,451653.5325,35.22993492,33.19901639104277,2.03091852895723,1.7136683186442125
중구,필동,미야,2,고위험군,37.55667372,126.9951559,199571.9849,450794.213,28.72798585,32.72722663609328,-3.999240786093278,1.7136683186442125
중구,(회현동,로지월드,1,저위험군,37.55435848,126.9806218,198287.7152,450537.4144,19.61140854,31.46918490838637,-11.857776368386372,1.7136683186442125
중구,(장충동,먕스테이,0,중위험군,37.55607297,127.0007205,200063.6593,450727.5261,32.2609615,30.951361511190434,1.3095999888095662,1.7136683186442125
중구,(남산동,스테이720,2,고위험군,37.55431315,126.9849806,198672.8637,450532.3129,43.15912087,30.951361511190434,12.207759358809568,1.7136683186442125
중구,남창동,샤이닝 데이지,2,고위험군,37.55434273,126.9766158,197933.7438,450535.7469,34.39493308,32.10473597576828,2.290197104231723,1.7136683186442125
중구,황학동,브릭스테이,0,중위험군,37.56735418,127.0176451,201558.8715,451979.7534,22.95291456,33.22545245353581,-10.272537893535809,1.7136683186442125
중구,(광희동,라르고 스테이 동대문,2,고위험군,37.56149707,127.0086864,200767.4711,451329.5721,39.87344976,32.33496704001411,7.538482719985893,1.7136683186442125
중구,(남산동,남산언덕,0,중위험군,37.55445618,126.9847096,198648.9203,450548.1914,29.59355285,30.986246412745764,-1.392693562745766,1.7136683186442125
중구,(남산동,코지앳,0,중위험군,37.55468403,126.9845744,198636.9825,450573.4819,29.96934956,30.986246412745764,-1.016896852745763,1.7136683186442125
중구,(회현동,코코앤벨 명동,1,저위험군,37.5538982,126.9803521,198263.8708,450486.3338,29.56960495,30.984804821772187,-1.415199871772188,1.7136683186442125
중구,황학동,The Market Place,0,중위험군,37.56357881,127.019885,201756.8507,451560.7711,30.5086042,33.92702489088507,-3.418420690885071,1.7136683186442125
중구,신당동,메트로썬 스테이,2,고위험군,37.55985101,127.0113559,201003.3494,451146.9041,47.30802481,32.765724848446524,14.542299961553475,1.7136683186442125
중구,(남산동,레드2,1,저위험군,37.55566706,126.9840224,198588.2196,450682.5947,35.25850078,36.737849603068305,-1.4793488230683067,1.7136683186442125
중구,(만리동,하하홈스테이,0,중위험군,37.55314237,126.966167,197010.4269,450402.8022,25.55021992,32.95813453817023,-7.407914618170228,1.7136683186442125
중구,(남산동,24 게스트하우스 남산가든 2,1,저위험군,37.55610674,126.9843092,198613.572,450731.3897,31.483564,35.000904393470904,-3.517340393470903,1.7136683186442125
중구,(장충동,서울N하우스,2,고위험군,37.55958688,127.0083747,200739.9495,451117.5611,60.94241412,31.902307736215388,29.040106383784615,1.7136683186442125
중구,(만리동,메이하우스,2,고위험군,37.55242898,126.9659875,196994.5354,450323.6302,41.84667285,32.51376563599728,9.332907214002717,1.7136683186442125
중구,신당동,스테이 마룸,0,중위험군,37.55611853,127.0086935,200768.1545,450732.618,22.92616563,33.616915000969456,-10.690749370969456,1.7136683186442125
중구,(장충동,남산까미노,1,저위험군,37.55584198,127.0015998,200141.3541,450701.8899,31.65904538,30.951361511190434,0.7076838688095641,1.7136683186442125
중구,(남산동,해피가든,2,고위험군,37.55527576,126.9851366,198686.6649,450639.1489,44.88985847,30.96887914683805,13.920979323161951,1.7136683186442125
중구,예장동,마마 게스트하우스2,2,고위험군,37.5557369,126.9875998,198904.3179,450690.2984,43.60656834,32.353788331938745,11.252780008061258,1.7136683186442125
중구,중림동,J Stay Seoul,2,고위험군,37.55513081,126.9671369,197096.2009,450623.4649,44.84525576,33.29121839727276,11.554037362727243,1.7136683186442125
중구,예장동,게스트하우스 더힐2,0,중위험군,37.55510981,126.9846091,198640.0563,450620.7379,33.86303134,32.353788331938745,1.5092430080612544,1.7136683186442125
중구,(남산동,아리하우스,2,고위험군,37.55760349,126.9860718,198769.3421,450897.4866,47.68913019,32.21555976694535,15.473570423054653,1.7136683186442125
중구,순화동,제이덥하우스,1,저위험군,37.55742715,126.9712781,197462.1986,450878.2115,22.73664626,31.080747317770896,-8.344101057770896,1.7136683186442125
중구,(회현동,선물플러스,2,고위험군,37.5547866,126.9821223,198420.3157,450584.9044,46.21601223,38.9234542074243,7.292558022575697,1.7136683186442125
중구,신당동,77게스트하우스,2,고위험군,37.56177346,127.0108538,200958.9591,451360.2681,60.49631632,33.68142442667212,26.814891893327875,1.7136683186442125
중구,(회현동,서울 타이완 게스트하우스2,1,저위험군,37.55540888,126.9794086,198180.5408,450654.0191,18.12509687,31.68366304080426,-13.558566170804259,1.7136683186442125
중구,(남산동,명동 루프탑호스텔 2,2,고위험군,37.55556134,126.9857794,198743.4677,450670.8361,40.86116656,30.96887914683805,9.892287413161952,1.7136683186442125
중구,(남산동,필스테이명동부띠끄,0,중위험군,37.5575292,126.9838779,198575.4941,450889.2723,30.61002725,32.73545241726611,-2.1254251672661084,1.7136683186442125
중구,(남산동,남산 마이,2,고위험군,37.55466166,126.9840442,198590.1278,450571.007,46.68851568,34.40851574393892,12.279999936061081,1.7136683186442125
중구,(남산동,에코하우스,0,중위험군,37.55755618,126.985879,198752.3033,450892.2383,28.67591379,31.87105035288953,-3.1951365628895303,1.7136683186442125
중구,묵정동,펠리스 까사,1,저위험군,37.55934393,126.9999488,199995.4718,451090.5636,34.60945779,33.45959612141827,1.1498616685817282,1.7136683186442125
중구,필동,레인보우게스트하우스,1,저위험군,37.55134369,126.9957385,199623.434,450202.6409,22.81301518,30.951361511190434,-8.138346331190434,1.7136683186442125
중구,(장충동,타오,2,고위험군,37.55489488,127.0062429,200551.6224,450596.7903,53.23646908,40.029603276729134,13.206865803270865,1.7136683186442125
중구,(남산동,명동 맘하우스,0,중위험군,37.55771741,126.9858723,198751.7096,450910.133,31.99701773,31.499739313178207,0.49727841682179275,1.7136683186442125
중구,(회현동,1012 하우스 남산,1,저위험군,37.5548967,126.9832748,198522.1519,450597.1054,32.09503484,41.196208054839644,-9.101173214839648,1.7136683186442125
중구,(회현동,서울 타이완 게스트하우스,1,저위험군,37.55540888,126.9794086,198180.5408,450654.0191,18.14092312,31.68366304080426,-13.542739920804259,1.7136683186442125
중구,(남산동,Crib49게스트하우스,0,중위험군,37.55433246,126.9848669,198662.8173,450534.4577,34.26088168,30.96887914683805,3.2920025331619485,1.7136683186442125
