EMD_CD,EMD_KOR_NM,EMD_ENG_NM,ESRI_PK,SHAPE_AREA,SHAPE_LEN,join_code,has_data,기준일,구_x,법정동코드,법정동명,전체건물수,사용승인일유효건수,10년이상건물수,30년이상건물수,50년이상건물수,geometry,구_매칭,동_매칭,구_y,동,residual,sample_count,lisa_cat,local_i,p_sim,quadrant
11140148,을지로6가,Euljiro 6(yuk)-ga,172,1.9e-05,0.019403,11140148,1,2026-04-15,중구,1114014800,을지로6가,9,9,7,3,1,"POLYGON ((956759.0269041422 1952221.8196906028, 956649.4958493689 1952147.9910789803, 956494.8624264868 1951878.6220372403, 956436.5854635743 1951937.7329397444, 956352.7244408675 1951902.387273488, 956229.7036016557 1951932.0547354792, 956180.3903929897 1951981.613840146, 956240.4677976359 1952197.955344439, 956320.1919080295 1952364.3321280123, 956457.3498849133 1952367.383520102, 956716.0835290032 1952379.39403311, 956759.0269041422 1952221.8196906028))",중구,을지로6가,중구,을지로6가,-0.37168852482172215,9.0,Not Sig,0.06971244944781026,0.261,3.0
11140102,다동,Da-dong,176,6e-06,0.009885,11140102,1,2026-04-15,중구,1114010200,다동,3,3,3,3,3,"POLYGON ((954308.4157040815 1952310.0893697906, 954297.5937718078 1952056.406289659, 954060.5728830344 1952077.5950335362, 954068.6857889403 1952313.4955498802, 954308.4157040815 1952310.0893697906))",중구,다동,중구,다동,4.439754345485863,3.0,Not Sig,0.38677295090690156,0.267,1.0
11680105,삼성동,Samseong-dong,244,0.000325,0.079686,11680105,1,2026-04-15,강남구,1168010500,삼성동,50,50,38,14,0,"POLYGON ((961792.9456510327 1946930.7754104123, 961899.2733782056 1945756.7884571736, 961690.1601805184 1945712.0477346242, 960138.9826838016 1945123.353358697, 960073.5015077865 1945291.421738689, 959993.4134410473 1945385.978748257, 959816.2736564325 1945523.766622282, 959732.8518636727 1945626.7053738004, 959688.0655264286 1945764.4217086197, 959463.7754617425 1946535.9218107183, 960859.4936344788 1946842.8399688273, 961324.1649441378 1947043.6056176391, 961449.216572989 1947013.4400106138, 961605.0492272448 1947396.6733364754, 961785.5110954447 1947341.89346884, 961792.9456510327 1946930.7754104123))",강남구,삼성동,강남구,삼성동,-0.5249670738598866,50.0,Not Sig,0.059554160074429326,0.309,3.0
11680118,도곡동,Dogok-dong,251,0.000208,0.066412,11680118,1,2026-04-15,강남구,1168011800,도곡동,3,3,3,2,0,"POLYGON ((960787.0119458325 1943242.254574867, 960351.8130948212 1942918.2227797327, 960036.1362935039 1942685.2158860364, 959743.3356686071 1942485.7886452226, 959685.1666064147 1942399.0637853441, 959476.216857791 1942988.1341158485, 959488.7991615231 1943009.6805837643, 958810.8170832809 1942894.5427560608, 958594.7013886778 1943471.1722549552, 958629.8933314513 1943468.50239166, 958855.6880715222 1943570.225737456, 959932.4795494346 1943979.1032129081, 960476.8208316595 1944211.262970954, 960705.7494948619 1943594.672372208, 960787.0119458325 1943242.254574867))",강남구,도곡동,강남구,도곡동,8.230838266983172,3.0,Not Sig,0.1357204178174581,0.408,1.0
11410116,창천동,Changcheon-dong,308,6.2e-05,0.039614,11410116,0,,,11410116,창천동,0,0,0,0,0,"POLYGON ((950595.799205043 1951257.7088913205, 950680.773850341 1951230.9603789123, 950687.7430234861 1951041.9906567198, 950606.1665204128 1951031.0752781732, 950634.0465553693 1950939.6604320589, 950262.0392246902 1950788.626106749, 949903.7960212332 1950954.8423836573, 949357.9138966809 1951210.311022648, 949367.9083700556 1951429.91454522, 949412.1163363272 1951535.8882218641, 949412.2877053531 1951535.9503076223, 949526.1063600286 1951447.1218087554, 949706.592124993 1951437.0717902663, 949783.1628489296 1951526.4752298563, 949870.8034942128 1951576.532680939, 950028.971553888 1951538.4020684315, 950103.6740025756 1951481.7779764088, 950303.5238787206 1951296.6898170933, 950468.4275296757 1951330.7150874543, 950595.799205043 1951257.7088913205))",서대문구,창천동,,,,,No Data,,,
11140172,의주로2가,Uijuro 2(i)-ga,233,4e-06,0.009916,11140172,0,,,11140172,의주로2가,0,0,0,0,0,"POLYGON ((953269.4719326855 1951244.4499687927, 953146.044692725 1951231.4808440933, 953151.1017262231 1951348.470609955, 953052.4793198697 1951398.5546931203, 953026.349522186 1951485.904669391, 953190.8835514673 1951546.223669491, 953269.4719326855 1951244.4499687927))",중구,의주로2가,,,,,No Data,,,
11680113,율현동,Yulhyeon-dong,219,0.000139,0.05978,11680113,0,,,11680113,율현동,0,0,0,0,0,"POLYGON ((966376.271107939 1941553.435061279, 966345.0530016536 1941482.4184071734, 966419.3456289215 1941328.3906223346, 966589.9557243738 1941102.8695325626, 966456.8037593387 1940996.631108825, 966301.3481821605 1940989.1786622945, 966117.5422500573 1940900.5053199185, 965964.0494035586 1940869.2858475235, 965818.6745657697 1940922.857747491, 965768.8214616828 1940991.6729366088, 965598.6372646487 1941065.2611808823, 965410.2193461756 1941038.8412784592, 965286.2069994763 1940990.755494392, 965188.1569824384 1940812.8429719713, 965045.5566731206 1940851.1986419288, 964962.6190623863 1941052.9671844402, 964903.7960332074 1941094.5783693276, 964842.511937345 1941216.4267275494, 964690.7290351383 1941309.5455499955, 964822.6688532865 1941426.0457980677, 964898.2231926857 1941435.0356966434, 965170.5094799517 1941751.8504629533, 965112.1867679993 1941867.2456789112, 965161.0801881459 1941904.4474442822, 965470.3426682777 1941712.2827235875, 965617.6055762279 1941839.7594869933, 965850.1277813248 1941975.7601735203, 965879.8912935856 1942032.1489560339, 966052.6004449221 1942111.4705070506, 966052.6779170841 1942111.3447126874, 966376.271107939 1941553.435061279))",강남구,율현동,,,,,No Data,,,
11290135,종암동,Jongam-dong,357,0.000149,0.053218,11290135,0,,,11290135,종암동,0,0,0,0,0,"POLYGON ((959489.329514531 1955227.7825925848, 959407.9885009396 1955118.3298339774, 959285.6713412517 1954767.82413679, 959058.6045630507 1954744.263160327, 959067.059772919 1954628.3442262814, 958996.6287878251 1954494.2773909296, 958922.234579787 1954539.768796158, 958903.8186350096 1954690.447225617, 958802.8249339118 1954662.2096295606, 958670.1657189189 1954680.730541691, 958657.4171232844 1954771.2667006515, 958540.825620137 1954841.7890985876, 958491.8129099288 1955026.7536479488, 958511.5715110135 1955092.0133102564, 958312.3846400876 1955114.712829617, 958223.7896908554 1955279.1900805228, 958126.706838139 1955319.0742698368, 958171.3945701473 1955495.198849448, 958181.0720600504 1955634.4294168074, 958236.8914049771 1955700.6607336858, 958249.2590014753 1955806.7167275697, 958439.1458373358 1955960.3934311436, 958554.4273608667 1956181.0231573165, 958742.1084693435 1956078.9325046162, 958935.1763742174 1956033.7476964777, 959296.4910129616 1955987.6542500858, 959433.4325454662 1955851.8337247253, 959474.1513988109 1955766.9868980509, 959472.9649549399 1955477.0942408587, 959489.329514531 1955227.7825925848))",성북구,종암동,,,,,No Data,,,
11410117,연희동,Yeonhui-dong,314,0.000308,0.089797,11410117,0,,,11410117,연희동,0,0,0,0,0,"POLYGON ((951059.1498821238 1953253.6391545814, 950857.252615559 1952945.4078110238, 950857.703069933 1952838.690681111, 950902.7077557223 1952777.5898730804, 950903.8764943728 1952677.7899897478, 950849.6393149613 1952544.6856486374, 950797.6427116228 1952473.470607715, 950696.0189638732 1952481.2540029176, 950421.6384633519 1952348.8015233101, 950398.429226298 1952258.241291379, 950301.0957269759 1952237.218934063, 950182.6830303716 1952048.932687372, 950189.4826028666 1951946.627153097, 950084.8827143067 1951825.0266623131, 950098.9723088387 1951675.2336733367, 950142.5429711343 1951634.1452919827, 950103.6740025756 1951481.7779764088, 950028.971553888 1951538.4020684315, 949870.8034942128 1951576.532680939, 949783.1628489296 1951526.4752298563, 949706.592124993 1951437.0717902663, 949526.1063600286 1951447.1218087554, 949412.2877053531 1951535.9503076223, 949510.0910557841 1951706.4042140013, 949311.0525880466 1951904.2454114591, 949198.2525953561 1951968.1522371622, 948643.3549176563 1952130.9896465205, 948497.7022259202 1952209.0763172559, 948496.6272142834 1952209.5812640442, 948666.5475887774 1952369.819829485, 948796.998939159 1952579.0903903581, 949003.250817355 1952766.2380074568, 949124.7247694705 1952813.2300224174, 949202.5412887471 1952914.6791132377, 949428.1263055806 1953080.2675226154, 949424.8718864672 1953119.1425874277, 949487.7012290894 1953172.2638161692, 949775.9970326067 1953347.9726517124, 950269.2983844783 1953581.1243229245, 950336.1983751818 1953734.1340804675, 950317.0944967736 1953838.9727738604, 950506.1088920125 1954011.9605914091, 950638.933061478 1953978.7720801304, 950735.0533741073 1953987.661899845, 950686.942124748 1953804.5862525331, 950719.45865713 1953665.4155910877, 950897.8587445826 1953579.0601332902, 950933.7896303069 1953327.7507959018, 951059.1498821238 1953253.6391545814))",서대문구,연희동,,,,,No Data,,,
11740109,천호동,Cheonho-dong,229,0.000312,0.093699,11740109,0,,,11740109,천호동,0,0,0,0,0,"POLYGON ((968440.6106547869 1949587.4305285467, 968303.4815065791 1949133.7563889339, 968023.7123982885 1949155.5579330183, 967913.8805929621 1949095.8932891001, 967687.5120446701 1948534.631891511, 966652.0053948553 1948943.5835940028, 966643.2722067818 1948921.9912160481, 966332.1663433887 1949152.092256303, 966125.094289962 1949251.083419684, 965817.8529813117 1949365.8914013214, 965473.3752834765 1949387.5614903155, 965680.1356876098 1949805.8339225207, 965687.8509958282 1950186.829610727, 966272.9628855232 1950139.1186021469, 966632.0807857395 1950082.572246088, 966635.7709619226 1950020.6907200257, 967029.5849327467 1949906.418208262, 967101.2757327615 1950153.7530880158, 967716.5462272974 1949819.2082404601, 967944.438788388 1950110.4449646908, 968036.5732192723 1950165.5589480489, 968337.7086596608 1950223.4936731535, 968551.7678734532 1950220.9072052524, 968482.3361594344 1949731.3108380258, 968440.6106547869 1949587.4305285467))",강동구,천호동,,,,,No Data,,,
11110182,구기동,Gugi-dong,186,0.000382,0.096821,11110182,1,2026-04-15,종로구,1111018200,구기동,2,2,2,2,0,"POLYGON ((953672.9531090133 1958967.8689053983, 953620.2670469276 1958779.5107896104, 953556.646949663 1958683.556230547, 953475.0711990177 1958630.214503279, 953353.9968228609 1958628.0698179405, 953276.3475059584 1958583.9665556697, 953143.3412582474 1958597.855611439, 953071.083515837 1958518.829153798, 952934.6008692598 1958455.1795657924, 952878.2888636237 1958372.5879873787, 952819.2521834577 1958149.0788934499, 952817.7336743079 1957983.9175210267, 952771.142457241 1957885.1871370883, 952780.7797350374 1957689.6670765062, 952757.8051674283 1957515.5730969026, 952664.4723069981 1957309.0193970113, 952571.1835370809 1957157.3900077497, 952520.8222994267 1957033.7692122622, 952565.2793862429 1956911.8093824524, 952517.336716871 1956695.5561706254, 952559.0793630014 1956630.2312899625, 952492.0621382645 1956549.2521377678, 952397.4492194062 1956504.4134893196, 952305.5714152344 1956353.3649951408, 952214.7964268832 1956267.4733814555, 952176.8831798007 1956149.9183193045, 952113.0742992458 1956200.123533252, 951980.3084546936 1956152.5142485308, 951869.9283012741 1956262.583926216, 951802.3377427078 1956292.1843415862, 951695.00665714 1956417.8984807117, 951684.6049008456 1956500.389767551, 951584.9731056779 1956651.683850003, 951510.0046614544 1956690.457238147, 951486.9288508713 1956773.616821796, 951490.6080247354 1956941.0150250595, 951442.6277717707 1957056.6393219782, 951466.5983556998 1957112.982125693, 951528.7429523042 1957300.9006135846, 951501.7150603738 1957547.3351109084, 951449.4625438129 1957845.4645487121, 951456.7686507247 1958084.6284329947, 951369.7645836853 1958343.8703001852, 951379.6434591293 1958463.714316551, 951438.5926544603 1958568.4486439428, 951505.4992837909 1958694.1571732077, 951608.5287944481 1958708.6352519654, 951777.9518547432 1958797.7111202527, 951825.7920250014 1958796.4783866329, 951929.6096185178 1958883.6998237963, 952033.2694979246 1958890.6664993204, 952129.8613051749 1958991.156073172, 952214.0855773361 1959028.2754354123, 952480.9917766604 1959081.0456430996, 952686.2454303761 1959061.430800609, 952815.782523312 1959168.8612653974, 953081.067300585 1959163.142852385, 953354.3933722187 1959260.2201732055, 953505.0219177515 1959343.2873933404, 953710.9766347199 1959267.08392125, 953648.230953389 1959057.3772863385, 953672.9531090133 1958967.8689053983))",종로구,구기동,종로구,구기동,2.771835447065982,2.0,Not Sig,-0.47547513698512306,0.148,4.0
11140138,필동2가,Pildong 2(i)-ga,187,1.9e-05,0.029066,11140138,1,2026-04-15,중구,1114013800,필동2가,8,6,6,5,2,"POLYGON ((955617.1741441053 1951504.175617245, 955608.2155456584 1951472.3395965516, 955553.8348272806 1951395.5991291986, 955563.7130121147 1951314.0818453939, 955479.0491805894 1951267.9218827507, 955504.6055103767 1951202.331824487, 955470.4976150607 1951004.8887325122, 955439.2113941116 1950941.609644435, 955445.9458083282 1950751.9444969853, 955395.3839501748 1950600.2035963403, 955377.4412309087 1950871.1546973088, 955270.2588571755 1950862.2100256227, 955213.8327420312 1950989.958047903, 955218.3167415664 1951222.0254005038, 955176.8370977431 1951308.9241681492, 955247.1350173174 1951321.9841314796, 955238.9042526188 1951410.188230723, 955278.3180517091 1951512.5791876062, 955485.4615409587 1951431.404888391, 955525.1182732156 1951508.7308308573, 955617.1741441053 1951504.175617245))",중구,필동2가,,,,,No Data,,,
11140167,정동,Jeong-dong,239,3.1e-05,0.029616,11140167,0,,,11140167,정동,0,0,0,0,0,"POLYGON ((953869.8907600574 1951954.6747902906, 953836.0604371987 1951836.7139528296, 953735.163490418 1951855.875297272, 953571.3140500097 1951844.2002824617, 953442.6002492498 1951865.7621249554, 953454.5805548206 1951686.9065430346, 953303.9285484079 1951636.6486231254, 953339.7597176454 1951750.685639, 953298.6574766585 1951890.1724997873, 953215.6480745705 1951902.998138379, 953146.9056530453 1951973.6695685273, 953103.7325804038 1952162.8661136266, 953133.4128829489 1952217.9521109143, 953290.0720533656 1952289.1641784557, 953422.8159297002 1952254.0958606445, 953480.9468752851 1952347.442505634, 953697.921136806 1952353.2723478663, 953699.569490172 1952167.5453064416, 953829.7433827105 1952053.0010528883, 953869.8907600574 1951954.6747902906))",중구,정동,,,,,No Data,,,
11140132,충무로4가,Chungmuro 4(sa)-ga,245,6e-06,0.016124,11140132,1,2026-04-15,중구,1114013200,충무로4가,10,9,6,5,0,"POLYGON ((955713.5008295559 1951608.853313031, 955617.1741441053 1951504.175617245, 955525.1182732156 1951508.7308308573, 955485.4615409587 1951431.404888391, 955278.3180517091 1951512.5791876062, 955276.4857699858 1951540.4151899738, 955272.1018218386 1951645.3090169288, 955343.4789833516 1951639.9153721908, 955451.5000797848 1951582.5959061822, 955568.7791555235 1951643.9057292098, 955713.5008295559 1951608.853313031))",중구,충무로4가,중구,충무로4가,1.9307454990090207,9.0,Not Sig,-0.19471798521209432,0.262,4.0
11740106,둔촌동,Dunchon-dong,246,0.000251,0.080648,11740106,0,,,11740106,둔촌동,0,0,0,0,0,"POLYGON ((968638.2520833426 1946453.7966098292, 968526.6182552727 1946476.2009020774, 968264.1341828282 1946623.4797919448, 968258.0963124194 1946626.7026126643, 968251.451026034 1946630.304971077, 968240.0917657627 1946636.6224194833, 968062.4040888543 1946735.2381334766, 968058.7416737602 1946732.7642578923, 968054.9069028422 1946730.1665656723, 968050.4802437203 1946731.5954659083, 968029.6714737106 1946741.2291794068, 968029.5785872587 1946741.4791633757, 967683.9360404147 1946948.0163450527, 967684.5918839078 1947087.5997608781, 967742.3963148386 1947277.9270767488, 967894.9051001037 1947783.818113497, 967908.8292695022 1947829.953242358, 967967.1775072103 1948022.4993729515, 967999.6396573704 1948129.4038256619, 968025.3772974827 1948214.2370551415, 968068.1693111288 1948355.7304642957, 968264.9969899245 1948331.1609239879, 968375.4619533006 1948352.2713774939, 968671.0375742851 1948497.4390616557, 968693.235041081 1948478.2624586714, 969573.2562760066 1948940.7629001355, 969928.3237790754 1949132.772207957, 969757.1766680463 1948938.6982682704, 969694.1810037934 1948794.6153301212, 969544.7209622628 1948600.8991313316, 969479.1985881589 1948451.6532744928, 969393.9501704508 1948318.3624031502, 969425.6467249084 1948124.5672988137, 969376.2095594241 1948059.3851633167, 969390.1774474285 1947960.1713827269, 969314.0860944233 1947748.7759291779, 969111.2999381118 1947510.1910235654, 969027.4008420247 1947441.4835776258, 969039.636907322 1947390.7101804386, 968879.4737730051 1947042.4987635948, 968691.0000701509 1947018.8856714042, 968612.1797780644 1946763.4322251293, 968638.2520833426 1946453.7966098292))",강동구,둔촌동,,,,,No Data,,,
11215101,중곡동,Junggok-dong,247,0.000414,0.089403,11215101,0,,,11215101,중곡동,0,0,0,0,0,"POLYGON ((964864.9364182926 1951177.6734048796, 964532.5207794962 1951032.6412076068, 964425.4242286363 1950925.492910595, 964230.9952539039 1950845.7039643892, 964086.4028176392 1950704.59504167, 963868.0545604499 1950461.3045737483, 963740.7467284297 1950414.3810987314, 963654.5049833594 1950538.1217902952, 963566.7183705472 1950602.3328535126, 962860.5726989319 1950952.9903338111, 962353.7982528881 1951203.9360230835, 962234.7432447933 1951265.290210261, 962388.0117646691 1951777.9911854933, 962635.7031566203 1952147.541304198, 962756.7015873488 1952585.811422485, 963206.9940585801 1952526.541899625, 963419.389420647 1952475.6084910873, 963452.6002253819 1952422.6803925796, 963576.8073194327 1952418.0590745243, 963832.0309212585 1952337.9224047714, 964219.2903825713 1952453.8569714134, 964291.3194776883 1952438.716771888, 964355.9375213459 1952517.6990775866, 964633.4877319402 1952673.0468405276, 964758.7498662801 1952785.2408341684, 964826.7036342104 1952633.7414367758, 964956.027799188 1952619.7602477316, 965052.797474444 1952520.409107274, 964983.7490630064 1952372.2769031818, 964887.2831019047 1951883.0038590531, 964873.1891177336 1951735.954925085, 964818.9035775793 1951622.9942058783, 964781.022550529 1951433.3841760855, 964786.9297519745 1951309.7862538907, 964864.9364182926 1951177.6734048796))",광진구,중곡동,,,,,No Data,,,
11140142,예장동,Yejang-dong,248,6.9e-05,0.04225,11140142,1,2026-04-15,중구,1114014200,예장동,13,11,11,6,1,"POLYGON ((955176.8370977431 1951308.9241681492, 955218.3167415664 1951222.0254005038, 955213.8327420312 1950989.958047903, 955270.2588571755 1950862.2100256227, 955377.4412309087 1950871.1546973088, 955395.3839501748 1950600.2035963403, 955389.7270790882 1950489.4556623872, 955292.9459860545 1950375.8307151627, 955213.765166715 1950238.9998102225, 955161.445113394 1950201.8098210935, 955015.4548586773 1950319.786330534, 954834.555719796 1950369.0152889953, 954752.3125693606 1950358.2332140463, 954610.7662599705 1950568.490066674, 954549.5166699004 1950608.926548692, 954493.7952837944 1950873.158601771, 954511.3319080728 1950996.2675920185, 954676.4219984303 1951022.9126342714, 954723.0847022887 1951178.50338055, 954786.2836737226 1951237.077295772, 954818.3520173803 1951334.894918095, 954972.6915953129 1951298.5313439863, 955064.3006069681 1951337.0539576178, 955176.8370977431 1951308.9241681492))",중구,예장동,중구,예장동,1.6619029138854875,12.0,Not Sig,0.234750907291268,0.132,1.0
11500106,내발산동,Naebalsan-dong,249,0.000173,0.066216,11500106,1,2026-04-15,강서구,1150010600,내발산동,10,10,9,6,0,"POLYGON ((941554.4827549246 1951229.4293897988, 942186.1723936237 1951145.7400383025, 942220.6988964836 1950774.7569451125, 942152.6943685417 1950655.1012554402, 941985.2068219103 1950575.7671812947, 941867.5385418657 1950342.164467271, 941757.1143498775 1950333.6423463414, 941637.499674047 1950367.770601628, 941379.3325057024 1950371.3197789802, 941376.6777253711 1950055.4499402985, 941109.7528110894 1950057.736729959, 941096.0876635208 1950012.4023985602, 940913.5765723553 1950005.8167589505, 940796.053656271 1950033.672248047, 940607.6288960474 1950030.8069827468, 940663.9288624976 1950200.156200995, 940656.4786785756 1950282.2443328374, 940517.1691176504 1950469.8234138042, 940484.3073187156 1950566.538494336, 940532.9192115555 1950740.456223629, 940438.5084527167 1950787.8695743692, 940522.7540551485 1950999.6980027256, 940513.23650833 1951078.3276614437, 940390.6498036234 1951227.8340975775, 940304.2767118783 1951363.3107642538, 940253.8388327053 1951376.952650323, 941475.0659551183 1951215.1535140339, 941554.4827549246 1951229.4293897988))",강서구,내발산동,강서구,내발산동,-1.7952559751497958,10.0,Not Sig,0.17567878519489905,0.302,3.0
11740103,상일동,Sangil-dong,228,0.00027,0.077794,11740103,0,,,11740103,상일동,0,0,0,0,0,"POLYGON ((971864.6894679267 1950538.5991932966, 971854.7124925157 1950451.0282152807, 971994.8069705042 1950318.0879018935, 972011.0037406553 1950243.97429998, 971986.2430657208 1950060.700840333, 972006.3476580513 1949973.35584062, 971970.7638312654 1949889.5892700446, 971983.2954576316 1949721.3210579455, 972068.5560805976 1949637.7876971795, 972045.8165022467 1949593.0436754453, 971928.0552435217 1949652.4029178023, 971844.9077399042 1949745.2834786344, 971674.9813989329 1949741.5837892853, 971450.5424387275 1949652.131247571, 971355.2868825261 1949591.8463868091, 971195.4641254164 1949634.0022893916, 971036.5779711906 1949629.362168365, 970829.3078735946 1949549.2399218553, 970746.363210144 1949587.6850899872, 970583.4544222215 1949594.3054526486, 970552.9685010017 1949489.0234842058, 970246.1536500184 1949571.7722939916, 970179.7416246838 1949661.725051441, 969962.1476246266 1949614.774777358, 969817.4152840917 1949630.0556752193, 969606.5071340009 1949695.7743097146, 969664.8900036854 1950726.0340927532, 970414.774090725 1950855.2184206855, 970980.1744144387 1950938.6586595878, 971036.2249630613 1950763.244316343, 971222.3079441556 1950753.8385259558, 971362.5198165682 1950656.9473144345, 971630.6309266563 1950625.7178059772, 971864.6894679267 1950538.5991932966))",강동구,상일동,,,,,No Data,,,
11110186,신영동,Sinyeong-dong,230,3.7e-05,0.029528,11110186,1,2026-04-15,종로구,1111018600,신영동,2,1,0,0,0,"POLYGON ((952819.3408582173 1955970.386492061, 952769.5158370896 1955954.9672609444, 952773.669507958 1955834.2993242936, 952818.4043903092 1955773.4893924617, 952803.4773400391 1955656.7639989504, 952597.8393953309 1955645.855223208, 952436.4657606503 1955700.2220613682, 952316.6488493646 1955804.898498575, 952261.9889646502 1955932.763883605, 952190.5889830875 1955968.351526256, 952176.8831798007 1956149.9183193045, 952214.7964268832 1956267.4733814555, 952305.5714152344 1956353.3649951408, 952397.4492194062 1956504.4134893196, 952492.0621382645 1956549.2521377678, 952612.226965254 1956264.3061174876, 952753.5212204106 1956136.5433932676, 952819.3408582173 1955970.386492061))",종로구,신영동,종로구,신영동,-4.9873479772446,1.0,Not Sig,-1.0377294894882139,0.118,2.0
11680103,개포동,Gaepo-dong,231,0.000555,0.126652,11680103,1,2026-04-15,강남구,1168010300,개포동,2,2,1,0,0,"POLYGON ((962478.2998658252 1943778.3092683416, 962430.4936051744 1943759.0325012761, 962293.6375832281 1943703.851766609, 962266.7497929904 1943693.0115559597, 962247.4337822946 1943689.967282775, 962267.8395201103 1943572.0510998117, 962399.1307691056 1943261.1960784777, 962482.7898064243 1943063.06593229, 962495.8724911183 1943070.4666096226, 962623.7549183997 1943144.4879469473, 962696.4155060517 1943070.5073089153, 962640.2578271447 1942914.8359805606, 962508.3712144975 1942730.073418433, 962407.194278363 1942456.9416850975, 962212.4173813327 1942324.6128731405, 962240.8392929953 1942188.9989187426, 962254.7442537395 1942167.1837061823, 962323.909951429 1942102.152590847, 962366.4374853509 1941966.5761759784, 962592.2259669707 1941854.8957222623, 962578.0352944755 1941829.0150620553, 962572.1500189981 1941817.8039854413, 962552.2631782439 1941777.1472209804, 962548.2305386366 1941772.872555362, 962535.9974103194 1941760.2088285778, 962505.6314844851 1941726.4436494317, 962501.2318460009 1941721.6401189214, 962462.1779366421 1941678.3225698285, 962447.5460070276 1941664.7488295261, 962292.1406203618 1941577.6203367268, 962216.7158126682 1941501.5782165844, 962133.9288655655 1941476.9207920795, 962045.1650872488 1941436.2078056384, 961973.2512904366 1941388.4448921785, 961945.2196612947 1941401.8611829185, 961826.0210031325 1941370.725539803, 961790.1075352252 1941333.8622639766, 961646.8946134134 1941275.993514358, 961613.3781435706 1941260.258242844, 961544.6738140994 1941213.7034894228, 961461.2192443794 1941199.7124124023, 961430.8029718001 1941177.1626889652, 961356.4175976831 1941195.249878223, 961306.2598846116 1941214.1128104427, 961302.5230644854 1941210.383549828, 961282.5175647034 1941186.8396319267, 961258.0413236748 1941183.0668195498, 961221.7875657429 1941177.7441957975, 961012.9779256837 1941200.6459772135, 960901.6662282469 1941168.847863823, 960786.6552242248 1941122.2796263194, 960739.0429605291 1941122.029313166, 960685.6065556796 1941160.264321863, 960581.1306208324 1941082.777179277, 960502.1803888167 1941087.7211750112, 960478.6781198401 1941077.1601603276, 960311.4166067725 1941004.234507724, 960275.8356102885 1941005.2189185778, 960305.9976304036 1941136.8807550885, 960266.6105884195 1941250.6380229336, 960248.2501101599 1941265.8749153474, 960176.5743489885 1941273.698403397, 960109.0089935239 1941282.343787478, 960092.2969890651 1941300.920137767, 960283.7707271005 1941474.8713433335, 959775.2973061529 1942107.5192578738, 959685.1666064147 1942399.0637853441, 959743.3356686071 1942485.7886452226, 960036.1362935039 1942685.2158860364, 960351.8130948212 1942918.2227797327, 960801.7956028677 1943253.2549890236, 960844.9280819774 1943285.220672042, 961036.3926292517 1943390.1979283586, 961202.9900758564 1943439.779646273, 961714.4663139677 1943555.0669924659, 961825.0135003781 1943608.0881904792, 961968.0813783596 1943714.4002196793, 962175.8364803867 1943964.8264356556, 962180.3516712438 1943970.2750878974, 962194.1131976055 1943974.4288169912, 962260.8157529759 1943973.8763888387, 962331.0602284721 1943988.540737791, 962360.3602228315 1944038.686476984, 962363.8736717512 1944045.536786308, 962401.2720937277 1944162.6954750319, 962405.8553560991 1944187.8633064413, 962413.9510961475 1944197.272752514, 962416.2056734116 1944198.1564567932, 962473.52702346 1944220.8383928463, 962493.646542875 1944228.7996608277, 962552.6903553581 1944252.1600174727, 962556.9120665826 1944253.8278343359, 962566.0548772654 1944257.43902306, 962618.9932267546 1944278.639582367, 962632.907353313 1944284.2237664254, 962725.0618579343 1944321.1709829988, 962734.036112363 1944324.7594786633, 962739.8720705902 1944334.3320212138, 962741.0369093117 1944338.6664419305, 962742.3760196081 1944343.899296539, 962769.6602510768 1944324.1178178906, 962945.9226792863 1944196.7065396332, 963001.408280038 1944108.1414258084, 962900.2938077603 1943990.5601589761, 962905.8938733481 1943951.0377000389, 962478.2998658252 1943778.3092683416))",강남구,개포동,강남구,개포동,-1.2735664598478653,2.0,LH,-0.5719971579739916,0.028,2.0
11140116,남대문로3가,Namdaemunno 3(sam)-ga,184,3e-06,0.010947,11140116,1,2026-04-15,중구,1114011600,남대문로3가,1,1,0,0,0,"POLYGON ((954159.2684169069 1951557.3838418722, 954187.3612161007 1951506.0597951373, 954111.5384297974 1951451.0300722905, 954021.2473406276 1951435.151855338, 953925.7676456517 1951407.714188132, 953884.2284991584 1951346.982153181, 953863.4568227681 1951439.9957897782, 953999.7439289583 1951481.0015925248, 954041.8528212858 1951638.172167458, 954159.2684169069 1951557.3838418722))",중구,남대문로3가,중구,남대문로3가,-1.8396003567014958,1.0,Not Sig,0.19942095641174803,0.254,3.0
11110181,행촌동,Haengchon-dong,196,1.3e-05,0.019626,11110181,1,2026-04-15,종로구,1111018100,행촌동,9,9,8,4,1,"POLYGON ((952781.8525482087 1952735.6314465813, 952798.2638977583 1952697.3834233729, 952644.775697629 1952586.6697473566, 952541.3193708538 1952599.6351835306, 952301.2804327827 1952779.5555209522, 952369.6539043037 1952800.9377932874, 952482.2870388438 1952955.9696411074, 952502.2806296486 1953134.2266990934, 952572.9202932231 1953264.0657925745, 952617.0983320732 1953039.152455281, 952630.9881935188 1952875.18315617, 952707.8846312907 1952766.8935121933, 952781.8525482087 1952735.6314465813))",종로구,행촌동,종로구,행촌동,0.9452573441960352,9.0,Not Sig,-0.05320290532770865,0.292,4.0
