구,동,숙소명,승인연도,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도,업종,건물용도명,총층수,시설규모/연면적,위험점수_AHP,AHP_매칭방식,업종그룹,공통_3등급,업종군별_3등급,r50m_property_fire_count,r50m_property_fire_exists,r50m_property_damage_sum_천원,log1p_r50m_property_damage_sum_천원,r50m_property_damage_max_천원,nearest_property_fire_distance_m 
마포구,동교동,MAMA HOUSE,1996,16,75.0,0.7191938894980461,0.1408,0.18,37.55611798,126.92089426,외국인관광도시민박업,다가구용 주택(공동주택적용),4,53.0,49.03,exact,외국인관광도시민박업,보통,보통,3,1,255.0,5.545177444479562,122.0,17.32362444347044
마포구,동교동,MJ 하우스,1993,21,76.2,0.7232452117172248,0.4148,0.18,37.55620485,126.92099601,외국인관광도시민박업,다가구용 주택(공동주택적용),4,43.0,52.09,exact,외국인관광도시민박업,위험,보통,3,1,255.0,5.545177444479562,122.0,21.089417501228805
마포구,서교동,Crystal House,1992,25,96.0,1.6777571564115776,0.5515,1.0,37.55280378,126.92367545,외국인관광도시민박업,다가구용 주택(공동주택적용),4,26.0,51.13,exact,외국인관광도시민박업,보통,보통,1,1,31.0,3.4657359027997265,31.0,32.146546736220714
마포구,합정동,세컨드 홈,1999,5,0.0,0.3053816495511818,0.1365,0.18,37.54466303,126.91122473,외국인관광도시민박업,단독주택,5,40.0,46.71,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,101.09189709846589
마포구,연남동,밀리스테이,1993,20,95.0,0.6495892062208154,0.4148,0.7,37.55655551,126.91754377,외국인관광도시민박업,다가구용 주택(공동주택적용),3,47.0,44.7,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,75.57861014333912
마포구,서교동,하우스32,1994,23,87.0,0.7985076962177716,0.413,0.7,37.54976841,126.91854844,외국인관광도시민박업,단독주택,6,59.0,29.49,exact,외국인관광도시민박업,안전,안전,4,1,884.0,6.785587645007929,385.0,25.945083723898378
마포구,서교동,Fave stay #2,1993,25,96.0,1.973660062008216,0.4148,1.0,37.5527121,126.92358447,외국인관광도시민박업,다가구용 주택(공동주택적용),3,63.0,50.95,exact,외국인관광도시민박업,보통,보통,2,1,154.0,5.043425116919247,123.0,43.960034115808305
마포구,연남동,홍대 코지 그린하우스,1985,15,86.7,0.8603273606775375,0.4289,0.7,37.55713027,126.91779284,외국인관광도시민박업,단독주택,3,116.0,48.99,exact,외국인관광도시민박업,보통,보통,1,1,421.0,6.045005314036012,421.0,29.87105221565923
마포구,서교동,무드하우스,1991,15,86.7,0.6333113889492803,0.4183,1.0,37.54970282,126.91494459,외국인관광도시민박업,다세대주택,3,37.0,23.75,exact,외국인관광도시민박업,안전,안전,2,1,24306.0,10.098519653689262,24260.0,9.08818192111444
마포구,연남동,말랑홈_핑크,1995,20,85.0,0.2711527705005703,0.5458,0.85,37.55797799,126.92051164,외국인관광도시민박업,다가구용 주택(공동주택적용),5,41.0,52.55,exact,외국인관광도시민박업,위험,보통,0,0,0.0,0.0,0.0,65.51974368261341
마포구,연남동,컴피리피,1991,39,100.0,0.6200475271203404,0.4183,1.0,37.56137483,126.92580379,외국인관광도시민박업,단독주택,5,50.0,80.68,exact,외국인관광도시민박업,위험,위험,3,1,8116.0,9.001715906761175,8001.0,29.565975416185946
마포구,성산동,코너하우스,1967,6,100.0,2.024827364207116,0.4606,0.7,37.5572897,126.91685781,외국인관광도시민박업,단독주택,1,46.0,56.04,exact,외국인관광도시민박업,위험,위험,1,1,488.0,6.192362489474872,488.0,20.479314123731417
마포구,서교동,코타로 하우스,1990,4,0.0,0.0050377940299571,0.42,0.7,37.55221668,126.9300996,외국인관광도시민박업,단독주택,3,157.0,33.24,exact,외국인관광도시민박업,안전,안전,0,0,0.0,0.0,0.0,150.13941393754595
마포구,동교동,Ogada,1997,27,100.0,0.3062584580247163,0.1394,0.85,37.55493531,126.92796494,외국인관광도시민박업,단독주택,5,68.0,47.87,exact,외국인관광도시민박업,보통,보통,1,1,242.0,5.493061443340548,242.0,44.91196670806748
마포구,상수동,페퍼 하우스,2014,0,0.0,0.0,0.115,0.18,37.54291957,126.92198158,외국인관광도시민박업,다가구용 주택(공동주택적용),6,65.0,34.16,exact,외국인관광도시민박업,안전,안전,0,0,0.0,0.0,0.0,229.19644695552643
마포구,동교동,Little Forest,1997,9,55.6,1.2262234132607557,0.1394,0.35,37.55701656,126.92433815,외국인관광도시민박업,다가구용 주택(공동주택적용),4,50.0,54.68,exact,외국인관광도시민박업,위험,위험,5,1,4351.0,8.378390788535778,3757.0,20.515851950868534
마포구,동교동,야피,1997,26,96.2,1.0732944806838198,0.4077,0.85,37.55410694,126.92781422,외국인관광도시민박업,단독주택,6,55.0,43.1,exact,외국인관광도시민박업,보통,보통,2,1,206.0,5.332718793265369,199.0,26.69179638725046
마포구,서교동,니트하우스 마포,1991,24,95.8,0.9102116857977728,0.4183,0.85,37.55152417,126.91820321,외국인관광도시민박업,다가구용 주택(공동주택적용),4,53.0,31.03,exact,외국인관광도시민박업,안전,안전,0,0,0.0,0.0,0.0,54.84875682764187
마포구,서교동,노스텔지아3,1989,9,33.3,0.8209805520698302,0.4218,1.0,37.55354575,126.92630152,외국인관광도시민박업,다가구용 주택(공동주택적용),3,55.0,43.48,exact,외국인관광도시민박업,보통,보통,1,1,78.0,4.3694478524670215,78.0,18.376192475269722
마포구,연남동,모노하우스 5호점,1969,13,92.3,2.292700333761504,0.457,0.7,37.56077809,126.92364622,외국인관광도시민박업,단독주택,2,85.0,82.5,exact,외국인관광도시민박업,위험,위험,0,0,0.0,0.0,0.0,58.53887242629005
마포구,성산동,수니하우스,2014,13,92.3,2.047946811620589,0.115,0.7,37.55794477,126.91647074,외국인관광도시민박업,단독주택,5,107.0,43.54,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,69.93717826794213
마포구,동교동,모노홈 스튜디오,1962,20,85.0,0.6549259677397475,0.4694,1.0,37.55369271,126.92947292,외국인관광도시민박업,단독주택,1,75.0,51.29,exact,외국인관광도시민박업,보통,보통,1,1,167.0,5.123963979403259,167.0,41.17854052822487
마포구,연남동,헬로인디아,2002,27,96.3,0.4260174810614857,0.5323,1.0,37.56106133,126.91828182,외국인관광도시민박업,다세대주택,4,74.0,66.67,exact,외국인관광도시민박업,위험,위험,2,1,2138.0,7.668093709082406,2107.0,27.969280565422768
마포구,공덕동,하루 스테이,1997,26,73.1,2.399577358981356,0.4077,1.0,37.54779449,126.96078959,외국인관광도시민박업,다가구용 주택(공동주택적용),4,38.0,28.33,exact,외국인관광도시민박업,안전,안전,0,0,0.0,0.0,0.0,61.194719116006034
마포구,연남동,부영,1991,38,100.0,0.5968529101398721,0.4183,1.0,37.56131322,126.92573205,외국인관광도시민박업,다가구용 주택(공동주택적용),3,55.0,79.75,exact,외국인관광도시민박업,위험,위험,3,1,452.0,6.115892125483034,337.0,34.42437955042747
마포구,노고산동,파크 스테이,1992,3,0.0,0.3528213746227424,0.4165,0.12,37.55143937,126.93804677,외국인관광도시민박업,다가구용 주택(공동주택적용),3,34.0,39.0,exact,외국인관광도시민박업,보통,안전,0,0,0.0,0.0,0.0,100.31280014445555
마포구,연남동,마리하우스2,1988,24,95.8,0.5506766552508877,0.4236,0.35,37.56124697,126.91810508,외국인관광도시민박업,단독주택,3,33.0,69.08,exact,외국인관광도시민박업,위험,위험,2,1,2138.0,7.668093709082406,2107.0,21.921320466252272
마포구,서교동,지미스테이,1993,27,96.3,0.528844129268669,0.4148,1.0,37.55261622,126.92814405,외국인관광도시민박업,다가구용 주택(공동주택적용),3,45.0,47.02,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,62.225909780137
마포구,대흥동,서강제이스테이,1996,59,91.5,1.2893819131475492,0.1408,1.0,37.54967635,126.94409758,외국인관광도시민박업,단독주택,4,40.0,64.09,exact,외국인관광도시민박업,위험,위험,0,0,0.0,0.0,0.0,50.00965718948335
마포구,서교동,서교한옥,1992,22,86.4,0.9441809858559876,0.4165,0.7,37.55264853,126.91596312,외국인관광도시민박업,단독주택,6,100.0,29.2,exact,외국인관광도시민박업,안전,안전,1,1,167.0,5.123963979403259,167.0,38.15618587763674
마포구,망원동,대상101,2000,22,95.5,0.9049591658646052,0.1351,1.0,37.55340663,126.90447869,외국인관광도시민박업,아파트,11,112.0,59.02,exact,외국인관광도시민박업,위험,위험,2,1,46833.0,10.754364713861957,46406.0,33.7943959031604
마포구,연남동,월넛하우스,1983,33,93.9,0.3270604024388663,0.4324,1.0,37.56188142,126.91667823,외국인관광도시민박업,단독주택,1,23.0,79.3,exact,외국인관광도시민박업,위험,위험,1,1,253.0,5.537334267018537,253.0,25.88525612157008
마포구,동교동,제이투 하우스,1994,24,83.3,0.8449140690319273,0.413,0.85,37.55442785,126.92871479,외국인관광도시민박업,다가구용 주택(공동주택적용),4,103.0,44.3,exact,외국인관광도시민박업,보통,보통,2,1,321.0,5.7745515455444085,242.0,39.67943717485079
마포구,연남동,THE ONSIL,1992,12,91.7,0.531592106558477,0.4165,0.25,37.56198661,126.922076,외국인관광도시민박업,다가구용 주택(공동주택적용),3,33.0,72.49,exact,외국인관광도시민박업,위험,위험,0,0,0.0,0.0,0.0,96.6637589963337
마포구,망원동,엔에이치엠 컴퍼니,1986,0,0.0,0.0,0.1551,0.45,37.55329905,126.89856753,외국인관광도시민박업,단독주택,6,92.0,65.69,exact,외국인관광도시민박업,위험,위험,0,0,0.0,0.0,0.0,92.87434152843038
마포구,망원동,June Stay,1986,30,96.7,1.1600650678817732,0.4272,1.0,37.55431248,126.90725542,외국인관광도시민박업,다세대주택,3,23.0,58.09,exact,외국인관광도시민박업,위험,위험,1,1,475.0,6.16541785423142,475.0,32.70218359582271
마포구,연남동,스테이 유,1992,25,96.0,1.6624346731315,0.4165,1.0,37.56272888,126.92373514,외국인관광도시민박업,다가구용 주택(공동주택적용),4,31.0,82.45,exact,외국인관광도시민박업,위험,위험,1,1,2185.0,7.689828668736484,2185.0,17.738881889221176
마포구,연남동,탠저린스테이 홍대,1992,24,79.2,0.9692874925715548,0.4165,0.35,37.56164484,126.91884706,외국인관광도시민박업,다가구용 주택(공동주택적용),3,54.0,68.41,exact,외국인관광도시민박업,위험,위험,2,1,531.0,6.2766434893416445,476.0,3.5076432457826376
마포구,서교동,홈어웨이프럼홈 망원,1975,17,88.2,0.4893852925281213,0.4465,0.04,37.55540253,126.91116826,외국인관광도시민박업,단독주택,2,44.0,50.32,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,84.77094526713795
마포구,연남동,JINI HOUSE,1974,18,83.3,1.240035952493896,0.4483,0.7,37.56319218,126.91624683,외국인관광도시민박업,단독주택,2,29.0,81.94,exact,외국인관광도시민박업,위험,위험,0,0,0.0,0.0,0.0,72.50174298821273
마포구,성산동,K-힐스테이,1988,24,95.8,0.4262450765999097,0.4236,1.0,37.56017585,126.90887093,외국인관광도시민박업,다세대주택,3,34.0,73.96,exact,외국인관광도시민박업,위험,위험,0,0,0.0,0.0,0.0,51.554708041331885
마포구,상암동,플레이스공백,2017,2,0.0,0.0091743762760412,0.1108,0.55,37.57368571,126.89504984,외국인관광도시민박업,단독주택,6,71.0,41.04,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,77.10612253547207
마포구,도화동,57 Space,1989,1,100.0,0.0,0.4218,0.45,37.53848737,126.9528834,외국인관광도시민박업,단독주택,3,29.0,49.72,exact,외국인관광도시민박업,보통,보통,1,1,11.0,2.4849066497880004,11.0,19.292996593986032
마포구,망원동,호시간,1984,3,0.0,0.0139862419747398,0.4307,0.18,37.55089001,126.90261405,외국인관광도시민박업,단독주택,4,67.0,67.87,exact,외국인관광도시민박업,위험,위험,0,0,0.0,0.0,0.0,174.39347412244803
마포구,염리동,아느케,1990,18,16.7,1.1462403376573644,0.42,0.55,37.55283256,126.94618479,외국인관광도시민박업,다가구용 주택(공동주택적용),4,42.0,68.85,exact,외국인관광도시민박업,위험,위험,0,0,0.0,0.0,0.0,64.84790162088778
마포구,당인동,스테이 상수,1991,0,0.0,0.0,0.148,0.18,37.5431798,126.91940508,외국인관광도시민박업,다세대주택,5,38.0,37.84,exact,외국인관광도시민박업,안전,안전,0,0,0.0,0.0,0.0,149.576486356367
마포구,동교동,RSJ 하우스,1992,20,70.0,0.5306282510621704,0.4165,0.7,37.55423106,126.92599975,외국인관광도시민박업,단독주택,3,69.0,46.91,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,97.4641750715518
마포구,동교동,hyuk House,1994,5,60.0,0.1421744887805426,0.413,0.7,37.5528397,126.93078246,외국인관광도시민박업,다가구용 주택(공동주택적용),3,23.0,30.41,exact,외국인관광도시민박업,안전,안전,0,0,0.0,0.0,0.0,61.77947606021333
마포구,상수동,단밤스테이,2014,21,100.0,2.6390573296152584,0.3778,1.0,37.547419,126.92328743,외국인관광도시민박업,다가구용 주택(공동주택적용),3,48.0,40.24,exact,외국인관광도시민박업,보통,안전,1,1,480.0,6.175867270105761,480.0,36.510474089363974
마포구,신수동,레일파크 스테이,1994,37,100.0,0.0571584138399486,0.413,1.0,37.54545072,126.93814022,외국인관광도시민박업,다가구용 주택(공동주택적용),4,39.0,51.51,exact,외국인관광도시민박업,보통,보통,1,1,17.0,2.8903717578961645,17.0,39.0375006852593
마포구,망원동,The Haru House,1997,20,80.0,2.215829765167254,0.4077,0.7,37.55369338,126.90309484,외국인관광도시민박업,다가구용 주택(공동주택적용),4,55.0,61.95,exact,외국인관광도시민박업,위험,위험,0,0,0.0,0.0,0.0,60.834458872206696
마포구,공덕동,Maple stay,1992,3,66.7,1.663505133704376,0.4165,0.7,37.54367203,126.95360039,외국인관광도시민박업,단독주택,3,53.0,44.11,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,55.6109620207104
마포구,망원동,카멜리아,1977,2,50.0,0.0680534632450156,0.443,0.35,37.55776775,126.89800947,외국인관광도시민박업,단독주택,3,60.0,76.37,exact,외국인관광도시민박업,위험,위험,0,0,0.0,0.0,0.0,99.38286541871605
마포구,창전동,4U STAY 2호점,2004,0,0.0,0.0512932943875505,0.1293,0.7,37.55152012,126.92952525,외국인관광도시민박업,다가구용 주택(공동주택적용),5,57.0,14.26,exact,외국인관광도시민박업,안전,안전,0,0,0.0,0.0,0.0,192.39311552154038
마포구,연남동,옐로우 하우스,1970,22,59.1,0.2172244284750147,0.4553,0.12,37.55912011,126.91721125,외국인관광도시민박업,단독주택,2,41.0,61.88,exact,외국인관광도시민박업,위험,위험,1,1,7.0,2.0794415416798357,7.0,34.008712643209485
마포구,연남동,TJ 하우스,1994,16,87.5,1.0035206642137968,0.413,0.7,37.55704782,126.91777828,외국인관광도시민박업,다가구용 주택(공동주택적용),3,40.0,44.82,exact,외국인관광도시민박업,보통,보통,1,1,421.0,6.045005314036012,421.0,30.113292250098212
마포구,노고산동,스테이 헤리티지 신촌,1972,8,0.0,0.0,0.8668,1.0,37.55191817,126.93961695,외국인관광도시민박업,단독주택,1,19.0,53.81,exact,외국인관광도시민박업,위험,위험,0,0,0.0,0.0,0.0,81.44141260404146
마포구,도화동,프로젝트 드라곤,1984,10,60.0,0.1838494409720078,0.4307,0.7,37.53904695,126.95184464,외국인관광도시민박업,단독주택,4,55.0,41.58,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,115.69847099476054
마포구,염리동,희가공덕,1961,3,100.0,0.1365755350057508,0.8916,0.7,37.54292791,126.94519949,외국인관광도시민박업,단독주택,1,43.0,38.22,exact,외국인관광도시민박업,보통,안전,1,1,12.0,2.5649493574615367,12.0,44.60702075890266
마포구,대흥동,관숙,2024,16,75.0,1.5651204892495376,0.1011,0.12,37.54607987,126.94239031,외국인관광도시민박업,단독주택,3,46.0,24.03,exact,외국인관광도시민박업,안전,안전,1,1,107.0,4.68213122712422,107.0,16.41099661845116
마포구,서교동,오키도키 하우스,1970,11,100.0,0.940243972896648,0.4553,0.7,37.55200923,126.9129405,외국인관광도시민박업,단독주택,2,208.0,35.04,exact,외국인관광도시민박업,안전,안전,1,1,51.0,3.9512437185814275,51.0,42.70970317905801
마포구,창전동,Meet seoul,2007,5,60.0,2.863703510814003,0.1251,0.7,37.54384404,126.93103648,외국인관광도시민박업,아파트,4,85.0,33.74,exact,외국인관광도시민박업,안전,안전,0,0,0.0,0.0,0.0,85.63676580021881
마포구,동교동,NG HOUSE,1995,22,95.5,1.0276333192095288,0.1422,0.85,37.55405638,126.92831282,외국인관광도시민박업,다가구용 주택(공동주택적용),4,126.0,42.36,exact,외국인관광도시민박업,보통,보통,2,1,206.0,5.332718793265369,199.0,3.2190923627225154
마포구,상암동,Janet's House,2007,0,0.0,0.0,0.1251,0.08,37.57272948,126.89684747,외국인관광도시민박업,다가구용 주택(공동주택적용),3,82.0,21.24,exact,외국인관광도시민박업,안전,안전,0,0,0.0,0.0,0.0,251.92490898363712
마포구,동교동,서울맨션,1973,27,92.6,0.9818703775201368,0.45,0.55,37.55672797,126.92525043,외국인관광도시민박업,다가구용 주택(공동주택적용),4,62.0,73.89,exact,외국인관광도시민박업,위험,위험,3,1,28587.0,10.26074232833987,28537.0,18.068893766389223
마포구,서교동,스테이 패스포트 삿포로 료칸 서울 홍대 2,2017,25,100.0,1.8026427913854484,0.1108,0.85,37.55016087,126.9224061,외국인관광도시민박업,다세대주택,6,60.0,38.2,exact,외국인관광도시민박업,보통,안전,5,1,26707.0,10.192718424977759,24649.0,27.007087087651026
마포구,서교동,LaLa House,1998,22,81.8,0.6006109276383457,0.138,0.85,37.55298572,126.92610401,외국인관광도시민박업,단독주택,4,92.0,41.67,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,57.85288690517948
마포구,동교동,DW Design Residence 3,1989,14,85.7,0.867333887147624,0.4218,0.18,37.55563064,126.91984695,외국인관광도시민박업,다가구용 주택(공동주택적용),3,228.0,46.94,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,67.35408673961435
마포구,동교동,바로아토 2호점,1974,15,66.7,0.7693363189174918,0.4483,0.12,37.55592673,126.92086343,외국인관광도시민박업,단독주택,3,132.0,55.4,exact,외국인관광도시민박업,위험,위험,3,1,7756.0,8.956350940490871,7611.0,6.458395620630979
마포구,연남동,하우스 홍시,1975,27,100.0,0.6058376965476876,0.4465,1.0,37.55748658,126.92119092,외국인관광도시민박업,단독주택,3,73.0,62.3,exact,외국인관광도시민박업,위험,위험,0,0,0.0,0.0,0.0,65.65909963289978
마포구,연남동,OH House,1991,23,95.7,1.7651798314233431,0.4183,0.7,37.55752743,126.92178881,외국인관광도시민박업,단독주택,5,41.0,55.11,exact,외국인관광도시민박업,위험,위험,0,0,0.0,0.0,0.0,105.3806969390496
마포구,연남동,Elly's Guest House,2003,35,100.0,0.5731075022390699,0.5304,1.0,37.56066686,126.92144867,외국인관광도시민박업,다세대주택,5,74.0,67.42,exact,외국인관광도시민박업,위험,위험,0,0,0.0,0.0,0.0,59.886461693058024
마포구,연남동,콜립 연남,1998,20,85.0,0.6699288904579381,0.406,0.55,37.55911404,126.92091316,외국인관광도시민박업,다가구용 주택(공동주택적용),4,155.0,57.2,exact,외국인관광도시민박업,위험,위험,1,1,22914.0,10.039546996943224,22914.0,45.10324294693451
마포구,연남동,파크애비뉴2,2014,16,100.0,0.9767224710590728,0.115,1.0,37.55972368,126.92220487,외국인관광도시민박업,다가구용 주택(공동주택적용),4,198.0,55.57,exact,외국인관광도시민박업,위험,위험,2,1,120.0,4.795790545596741,108.0,39.255882069122215
강서구,공항동,다산하우스,1980,32,93.8,0.923163611161917,0.1637,0.85,37.55819835,126.8091533,외국인관광도시민박업,"다방, 대중음식점, 점포, 주택",4,760.33,71.39,exact,외국인관광도시민박업,위험,위험,0,0,0.0,0.0,0.0,80.40432802207766
마포구,서교동,하이데어,1993,1,0.0,0.024938948347252,0.4148,1.0,37.55214106,126.92571656,외국인관광도시민박업,다가구용 주택(공동주택적용),3,216.0,47.45,exact,외국인관광도시민박업,보통,보통,1,1,1216.0,7.104144092987527,1216.0,32.540881771773556
마포구,연남동,게스트하우스 미야,2017,20,75.0,0.7489385401883608,0.1108,1.0,37.55831432,126.92488718,외국인관광도시민박업,단독주택,5,126.0,54.7,exact,외국인관광도시민박업,위험,위험,8,1,197.0,5.288267030694535,132.0,13.093489521303246
마포구,동교동,올빛(ORBIT),1989,5,20.0,0.5893286852539343,0.5574,0.12,37.55681326,126.92324539,외국인관광도시민박업,단독주택,4,185.0,51.1,exact,외국인관광도시민박업,보통,보통,3,1,2479.0,7.8160138391590275,1514.0,18.82563816663191
마포구,동교동,딥서울 게스트하우스,1990,17,88.2,1.4644121403838426,0.42,0.35,37.55656829,126.9246742,외국인관광도시민박업,단독주택,3,50.0,64.05,exact,외국인관광도시민박업,위험,위험,2,1,76.0,4.343805421853684,68.0,46.51728142351832
마포구,서교동,벙크2 게스트하우스,1990,18,83.3,0.0823709974331275,0.42,1.0,37.55214693,126.92630772,외국인관광도시민박업,다가구용 주택(공동주택적용),3,85.0,47.32,exact,외국인관광도시민박업,보통,보통,1,1,1216.0,7.104144092987527,1216.0,21.332853035078255
마포구,동교동,감자 게스트하우스,1994,14,85.7,0.8268521692269142,0.1436,0.35,37.55391652,126.92854437,외국인관광도시민박업,다가구용 주택(공동주택적용),4,99.0,40.28,exact,외국인관광도시민박업,보통,안전,2,1,206.0,5.332718793265369,199.0,28.4117067039638
마포구,연남동,guesthouse pajamaparty,1969,16,100.0,0.6305739401073279,0.457,0.7,37.56217134,126.92291184,외국인관광도시민박업,단독주택,3,171.0,83.75,exact,외국인관광도시민박업,위험,위험,0,0,0.0,0.0,0.0,90.9791605494799
마포구,연남동,써니힐게스트하우스,2016,20,90.0,0.2432675670110347,0.1122,1.0,37.55782876,126.92029225,외국인관광도시민박업,다세대주택,5,83.0,42.62,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,50.83465512124632
마포구,동교동,JJ게스트하우스,1990,9,66.7,1.0560526742493137,0.42,0.12,37.55779436,126.92513773,외국인관광도시민박업,단독주택,3,83.0,60.89,exact,외국인관광도시민박업,위험,위험,1,1,52.0,3.970291913552122,52.0,34.375259906617146
마포구,마포동,한강 게스트하우스,2003,0,0.0,0.0,0.1308,0.18,37.53330588,126.94460875,외국인관광도시민박업,다가구용 주택(공동주택적용),6,83.0,32.82,exact,외국인관광도시민박업,안전,안전,0,0,0.0,0.0,0.0,227.3862610877687
마포구,연남동,아이하우스 친친,1971,22,81.8,0.4555554934983495,0.869,1.0,37.56132637,126.9177439,외국인관광도시민박업,단독주택,5,104.0,72.68,exact,외국인관광도시민박업,위험,위험,0,0,0.0,0.0,0.0,52.70419734529323
마포구,동교동,다온하우스,1990,19,78.9,1.5102312623506524,0.42,0.35,37.55665201,126.92472747,외국인관광도시민박업,단독주택,3,50.0,63.44,exact,외국인관광도시민박업,위험,위험,4,1,596.0,6.391917113392602,506.0,37.323346566448734
마포구,서교동,해피트리 게스트하우스 2호점,2005,24,75.0,0.1233790211605046,0.1279,1.0,37.55203802,126.92685848,외국인관광도시민박업,다세대주택,5,42.0,39.83,exact,외국인관광도시민박업,보통,안전,0,0,0.0,0.0,0.0,71.34530611554514
마포구,연남동,소쥬2,1969,20,100.0,1.3184717647811297,0.457,1.0,37.55573509,126.91887725,외국인관광도시민박업,단독주택,2,92.0,51.56,exact,외국인관광도시민박업,보통,보통,1,1,199.0,5.298317366548036,199.0,26.58956340491486
마포구,연남동,만두 게스트하우스,1993,28,96.4,0.8364665795506308,0.4148,0.55,37.56013397,126.92254725,외국인관광도시민박업,다가구용 주택(공동주택적용),3,98.0,68.53,exact,외국인관광도시민박업,위험,위험,2,1,1211.0,7.10002716662926,1199.0,19.39885577040582
마포구,서교동,Br. house,1988,27,96.3,0.3987083256452846,0.5593,1.0,37.55232736,126.92708451,외국인관광도시민박업,단독주택,4,84.0,50.65,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,55.908591921406355
마포구,동교동,더 퍼플 스테이 홍대,1968,19,89.5,0.796004565999653,0.5978,1.0,37.55362244,126.92964581,외국인관광도시민박업,다가구용 주택(공동주택적용),4,60.0,48.57,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,50.11751581188799
마포구,서교동,퀸 하우스,1973,11,63.6,1.2840155119994725,0.45,0.25,37.55306813,126.91804963,외국인관광도시민박업,단독주택,3,138.0,38.63,exact,외국인관광도시민박업,보통,안전,2,1,450.0,6.111467339502679,415.0,4.981907065697024
마포구,연남동,Two Two House,1969,20,100.0,1.3140761533080914,0.457,0.85,37.55876527,126.92404502,외국인관광도시민박업,단독주택,3,98.0,73.1,exact,외국인관광도시민박업,위험,위험,1,1,1.0,0.6931471805599453,1.0,40.11855850871625
마포구,연남동,포토 하우스,1971,16,93.8,0.2909553977967501,0.4535,0.7,37.56100301,126.92272348,외국인관광도시민박업,다가구용 주택(공동주택적용),5,98.0,76.18,exact,외국인관광도시민박업,위험,위험,0,0,0.0,0.0,0.0,70.82851967423619
마포구,창전동,아트하우스,2005,10,80.0,2.2650471736749807,0.1279,0.12,37.5482083,126.93109496,외국인관광도시민박업,아파트,22,60.0,16.07,exact,외국인관광도시민박업,안전,안전,0,0,0.0,0.0,0.0,88.6423922391282
마포구,서교동,에이블게스트하우스2,1997,27,92.6,0.5978370007556204,0.1394,0.85,37.55280968,126.92612643,외국인관광도시민박업,다가구용 주택(공동주택적용),4,228.0,45.72,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,55.49109286782439
마포구,서교동,홍대게스트하우스 마마스앤파파스,1992,35,94.3,0.5782010262387616,0.1465,1.0,37.54670433,126.91981483,외국인관광도시민박업,단독주택,7,116.0,46.83,exact,외국인관광도시민박업,보통,보통,1,1,199.0,5.298317366548036,199.0,13.32686817166327
마포구,서교동,Dream House,1985,16,81.2,0.685542581174726,0.1565,0.85,37.55175436,126.91562467,외국인관광도시민박업,단독주택,5,222.0,26.36,exact,외국인관광도시민박업,안전,안전,1,1,6500.0,8.77971129020447,6500.0,39.32756259850487
마포구,서교동,코코아2,1994,39,94.9,0.0916303228459243,0.1436,1.0,37.54705335,126.92099926,외국인관광도시민박업,다가구용 주택(공동주택적용),5,135.0,50.11,exact,외국인관광도시민박업,보통,보통,3,1,2960.0,7.993282328101591,1670.0,21.386040291633734
마포구,서교동,나모하우스,1991,12,91.7,0.8429594587886055,0.4183,0.25,37.55306493,126.92424113,외국인관광도시민박업,다세대주택,3,37.0,53.79,exact,외국인관광도시민박업,위험,위험,1,1,31.0,3.4657359027997265,31.0,44.69764984431193
마포구,연남동,더 어반 게스트하우스,1988,42,92.9,0.7206347640255091,0.4236,0.85,37.55960824,126.92563786,외국인관광도시민박업,단독주택,3,56.0,74.65,exact,외국인관광도시민박업,위험,위험,0,0,0.0,0.0,0.0,62.763382849389906
마포구,서교동,오리 게스트하우스,1991,21,90.5,0.2952292780871638,0.148,0.85,37.55317553,126.92790799,외국인관광도시민박업,연립주택,5,69.0,42.31,exact,외국인관광도시민박업,보통,보통,1,1,371.0,5.918893854273146,371.0,42.149742979881644
마포구,동교동,패밀리하우스텔＃,1997,16,93.8,1.6592857181616678,0.1394,0.7,37.55684199,126.92260187,외국인관광도시민박업,다가구용 주택(공동주택적용),4,150.0,56.75,exact,외국인관광도시민박업,위험,위험,2,1,2468.0,7.81156848934518,1514.0,27.60441766642483
마포구,서교동,마이게스트하우스,1994,20,85.0,0.5810298824392391,0.1436,0.18,37.55402287,126.91077947,외국인관광도시민박업,다세대주택,4,37.0,40.03,exact,외국인관광도시민박업,보통,안전,0,0,0.0,0.0,0.0,53.67562381213059
