승인연도,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도,총층수,시설규모/연면적,구,동,업종,건물용도명,업종그룹,실제등급,예측등급,target_col,target_label,best_model
1970,11,63.6,0.6879792104015028,0.178,0.18,37.55548515,126.96816194,3,358.87,중구,중림동,숙박업,점포,기존숙박군,위험,위험,공통_3등급,공통 기준 3등급,LightGBM
2003,19,89.5,0.6106709587357068,0.1308,0.7,37.55664652,126.92095537,5,97.0,마포구,동교동,외국인관광도시민박업,단독주택,외국인관광도시민박업,보통,보통,공통_3등급,공통 기준 3등급,LightGBM
2020,4,0.0,0.8938178760220964,0.1065,0.55,37.56692677,126.98393909,1,2155.0,종로구,관철동,숙박업,일반음식점,기존숙박군,보통,보통,공통_3등급,공통 기준 3등급,LightGBM
2008,33,100.0,0.8512271385270932,0.1237,0.85,37.55666135,126.90732594,4,81.0,마포구,성산동,외국인관광도시민박업,다세대주택,외국인관광도시민박업,위험,보통,공통_3등급,공통 기준 3등급,LightGBM
1994,16,87.5,0.0,0.413,0.45,37.52662515,126.83873619,1,498.58,강서구,화곡동,숙박업,"근린생활시설, 숙박시설",기존숙박군,안전,보통,공통_3등급,공통 기준 3등급,LightGBM
2003,31,80.6,0.9029951893929103,0.1308,0.85,37.58132474,127.00420497,7,79.0,종로구,동숭동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,안전,안전,공통_3등급,공통 기준 3등급,LightGBM
1996,6,33.3,1.0446362874663122,0.1408,0.0,37.51281808,127.02036698,5,109.0,강남구,논현동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,위험,위험,공통_3등급,공통 기준 3등급,LightGBM
1966,54,70.4,0.2406367087617269,0.8803,1.0,37.5315315,126.99943151,1,31.0,용산구,한남동,외국인관광도시민박업,주택,외국인관광도시민박업,위험,위험,공통_3등급,공통 기준 3등급,LightGBM
2025,8,50.0,1.807632818384345,0.1,0.45,37.50400476,127.04443541,6,27.0,강남구,역삼동,외국인관광도시민박업,다세대주택,외국인관광도시민박업,안전,안전,공통_3등급,공통 기준 3등급,LightGBM
2009,11,72.7,1.3437347467010947,0.1222,0.45,37.54544059,126.95883641,4,48.0,마포구,공덕동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,안전,안전,공통_3등급,공통 기준 3등급,LightGBM
1991,14,71.4,0.8806342806547954,0.4183,0.12,37.57588085,126.9693211,4,66.0,종로구,체부동,외국인관광도시민박업,다가구주택,외국인관광도시민박업,위험,위험,공통_3등급,공통 기준 3등급,LightGBM
1966,6,66.7,0.686178511243852,0.8803,0.18,37.54191116,126.97260153,1,151.94,용산구,남영동,숙박업,주택,기존숙박군,위험,위험,공통_3등급,공통 기준 3등급,LightGBM
2013,12,58.3,2.352052076140245,0.1165,0.7,37.57168791,126.98843016,12,14346.0,종로구,익선동,관광숙박업,호텔,기존숙박군,안전,안전,공통_3등급,공통 기준 3등급,LightGBM
2021,2,0.0,0.9985288301111273,0.105,0.12,37.54519815,126.90996604,14,6174.0,마포구,합정동,관광숙박업,숙박시설,기존숙박군,보통,안전,공통_3등급,공통 기준 3등급,LightGBM
2018,11,81.8,0.7364578789647517,0.1094,0.12,37.55738006,126.91953533,5,53.0,마포구,연남동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,보통,보통,공통_3등급,공통 기준 3등급,LightGBM
2002,0,0.0,0.1070981355563671,0.1322,0.85,37.55464992,126.98429161,2,120.0,중구,(남산동,외국인관광도시민박업,단독주택,외국인관광도시민박업,안전,안전,공통_3등급,공통 기준 3등급,LightGBM
1986,0,0.0,0.0,0.1551,0.45,37.55329905,126.89856753,6,92.0,마포구,망원동,외국인관광도시민박업,단독주택,외국인관광도시민박업,위험,위험,공통_3등급,공통 기준 3등급,LightGBM
1991,17,94.1,2.894332159112261,0.4183,0.7,37.55025616,126.90793771,3,44.0,마포구,합정동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,보통,보통,공통_3등급,공통 기준 3등급,LightGBM
1986,9,55.6,0.3354899182711024,0.4272,1.0,37.55580362,126.96288389,4,54.0,중구,중림동,외국인관광도시민박업,주택,외국인관광도시민박업,보통,보통,공통_3등급,공통 기준 3등급,LightGBM
2016,0,0.0,0.023716526617316,0.1122,1.0,37.54473767,126.98037835,5,39.0,용산구,후암동,외국인관광도시민박업,다세대주택,외국인관광도시민박업,안전,안전,공통_3등급,공통 기준 3등급,LightGBM
1990,30,100.0,0.1846336965523341,0.1494,0.85,37.55482251,126.92760383,5,83.0,마포구,동교동,외국인관광도시민박업,단독주택,외국인관광도시민박업,보통,보통,공통_3등급,공통 기준 3등급,LightGBM
1996,38,65.8,0.7596905713365569,0.1408,0.55,37.56031193,127.03329438,10,989.51,성동구,도선동,관광숙박업,"근린생활시설,주택,위락시설,일반음식점",기존숙박군,안전,안전,공통_3등급,공통 기준 3등급,LightGBM
1965,4,75.0,0.0,0.4641,1.0,37.55132252,126.93153461,1,43.0,마포구,창전동,외국인관광도시민박업,단독주택,외국인관광도시민박업,안전,위험,공통_3등급,공통 기준 3등급,LightGBM
1971,16,93.8,0.2909553977967501,0.4535,0.7,37.56100301,126.92272348,5,98.0,마포구,연남동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,위험,위험,공통_3등급,공통 기준 3등급,LightGBM
2024,10,100.0,1.253905173074145,0.1011,1.0,37.49853141,127.04007068,15,1979.62,강남구,역삼동,숙박업,일반숙박시설,기존숙박군,안전,안전,공통_3등급,공통 기준 3등급,LightGBM
1998,30,76.7,2.3474356591593977,0.138,0.25,37.58002549,126.97101624,4,49.0,종로구,효자동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,안전,보통,공통_3등급,공통 기준 3등급,LightGBM
1988,35,94.3,0.6184236343640088,0.1523,0.7,37.50846214,127.08358571,1,1314.89,송파구,잠실동,숙박업,"숙박시설, 근린생활시설",기존숙박군,위험,위험,공통_3등급,공통 기준 3등급,LightGBM
1991,8,50.0,0.8659899933993561,0.4183,0.85,37.5770991,127.00405678,3,40.0,종로구,동숭동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,안전,안전,공통_3등급,공통 기준 3등급,LightGBM
1985,19,68.4,0.5857269319391084,0.4289,0.12,37.54492318,126.95516117,1,18.0,마포구,공덕동,외국인관광도시민박업,단독주택,외국인관광도시민박업,보통,보통,공통_3등급,공통 기준 3등급,LightGBM
1999,20,30.0,1.49033822089297,0.1365,0.7,37.53494527,126.89607619,2,89.0,영등포구,(양평동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,안전,안전,공통_3등급,공통 기준 3등급,LightGBM
2022,24,87.5,0.5925036547802578,0.1036,0.7,37.53308137,126.85152727,5,30.0,강서구,화곡동,외국인관광도시민박업,다세대주택,외국인관광도시민박업,위험,안전,공통_3등급,공통 기준 3등급,LightGBM
1988,7,0.0,0.0,0.1523,0.08,37.52621325,126.99250665,23,38560.0,용산구,이태원동,관광숙박업,호텔,기존숙박군,보통,위험,공통_3등급,공통 기준 3등급,LightGBM
2017,3,0.0,0.3113518165376857,0.1108,0.18,37.55956061,126.97310353,28,14134.9,중구,서소문동,관광숙박업,숙박시설(관광호텔),기존숙박군,보통,보통,공통_3등급,공통 기준 3등급,LightGBM
1989,7,85.7,0.7719070144205926,0.4218,0.7,37.55326407,126.92989226,4,29.0,마포구,동교동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,보통,보통,공통_3등급,공통 기준 3등급,LightGBM
1954,20,85.0,0.8037359405823017,0.4835,0.85,37.55703059,127.0123014,3,337.79,중구,신당동,숙박업,영업,기존숙박군,위험,보통,공통_3등급,공통 기준 3등급,LightGBM
1997,0,0.0,0.0,0.1394,1.0,37.52057402,126.9567891,23,85.0,용산구,이촌동,외국인관광도시민박업,아파트,외국인관광도시민박업,보통,보통,공통_3등급,공통 기준 3등급,LightGBM
1982,65,76.9,0.208638865111328,0.1608,1.0,37.51221578,126.91164595,1,775.47,영등포구,영등포동,숙박업,근린생활시설,기존숙박군,위험,위험,공통_3등급,공통 기준 3등급,LightGBM
2019,0,0.0,0.0408219945202551,0.1079,0.08,37.51294098,127.05916581,23,8003.69,강남구,삼성동,관광숙박업,숙박시설,기존숙박군,안전,안전,공통_3등급,공통 기준 3등급,LightGBM
1998,43,81.4,1.6699684121741327,0.138,0.25,37.55077832,126.97704556,3,54.0,용산구,후암동,외국인관광도시민박업,단독주택,외국인관광도시민박업,안전,안전,공통_3등급,공통 기준 3등급,LightGBM
1955,3,33.3,1.4016924412310123,0.1995,0.12,37.53343113,126.96113216,1,1529.2,용산구,원효로2가,숙박업,"근린생활시설, 주택",기존숙박군,위험,위험,공통_3등급,공통 기준 3등급,LightGBM
1971,5,20.0,0.0588405000229334,0.4535,1.0,37.55091491,126.91346678,4,134.0,마포구,서교동,외국인관광도시민박업,단독주택,외국인관광도시민박업,안전,보통,공통_3등급,공통 기준 3등급,LightGBM
1991,36,80.6,0.7521938448965664,0.4183,1.0,37.57146892,127.01639642,3,32.0,종로구,숭인동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,보통,보통,공통_3등급,공통 기준 3등급,LightGBM
2015,12,83.3,0.6371529112053704,0.1136,0.04,37.54811198,126.97199695,37,19940.0,용산구,동자동,관광숙박업,숙박시설,기존숙박군,안전,안전,공통_3등급,공통 기준 3등급,LightGBM
2018,37,56.8,0.1632575728897233,0.1094,0.85,37.5498366,126.96414785,3,59.0,용산구,서계동,외국인관광도시민박업,단독주택,외국인관광도시민박업,안전,안전,공통_3등급,공통 기준 3등급,LightGBM
1996,4,0.0,0.512490903085052,0.4095,0.12,37.55451078,126.92083341,4,51.0,마포구,동교동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,보통,보통,공통_3등급,공통 기준 3등급,LightGBM
1997,15,86.7,1.1829534371018604,0.1394,0.7,37.50425687,127.03824516,5,655.75,강남구,역삼동,외국인관광도시민박업,주거시설 근린생활시설,외국인관광도시민박업,보통,위험,공통_3등급,공통 기준 3등급,LightGBM
1991,24,87.5,0.5690945318899665,0.4183,1.0,37.55346185,126.92946836,3,40.0,마포구,동교동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,보통,보통,공통_3등급,공통 기준 3등급,LightGBM
2021,18,77.8,0.0,0.105,0.45,37.52982443,126.8364163,6,28.0,강서구,화곡동,외국인관광도시민박업,다세대주택,외국인관광도시민박업,안전,안전,공통_3등급,공통 기준 3등급,LightGBM
1995,28,96.4,0.9142684864933872,0.4113,0.85,37.5494618,126.92018723,6,92.0,마포구,서교동,외국인관광도시민박업,단독주택,외국인관광도시민박업,보통,보통,공통_3등급,공통 기준 3등급,LightGBM
1989,1,100.0,0.0,0.1509,0.35,37.50595758,127.12679854,5,11.0,송파구,오금동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,위험,위험,공통_3등급,공통 기준 3등급,LightGBM
2003,35,100.0,0.5731075022390699,0.5304,1.0,37.56066686,126.92144867,5,74.0,마포구,연남동,외국인관광도시민박업,다세대주택,외국인관광도시민박업,위험,위험,공통_3등급,공통 기준 3등급,LightGBM
1993,4,25.0,2.015746546530704,0.4148,0.18,37.58038198,126.99690509,4,44.0,종로구,명륜3가,외국인관광도시민박업,"근린생활시설, 다가구용단독주택",외국인관광도시민박업,안전,보통,공통_3등급,공통 기준 3등급,LightGBM
1993,15,80.0,0.6598107602923536,0.4148,0.7,37.55869521,126.91860416,3,64.0,마포구,연남동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,보통,위험,공통_3등급,공통 기준 3등급,LightGBM
2004,8,100.0,0.4134332777573413,0.1293,1.0,37.49994744,127.03955787,10,1995.02,강남구,역삼동,숙박업,"숙박시설,여관 45객실",기존숙박군,안전,안전,공통_3등급,공통 기준 3등급,LightGBM
1997,26,100.0,1.2920919419064143,0.1394,1.0,37.50948935,127.02889503,4,469.84,강남구,논현동,외국인관광도시민박업,주거시설,외국인관광도시민박업,위험,위험,공통_3등급,공통 기준 3등급,LightGBM
1994,24,83.3,0.8449140690319273,0.413,0.85,37.55442785,126.92871479,4,103.0,마포구,동교동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,보통,보통,공통_3등급,공통 기준 3등급,LightGBM
1994,9,33.3,0.7105211484959985,0.1436,0.85,37.57228397,127.02039051,5,152.0,종로구,숭인동,관광숙박업,"근린생활시설, 숙박시설",기존숙박군,보통,보통,공통_3등급,공통 기준 3등급,LightGBM
1995,12,83.3,1.4921866502547525,0.1422,0.7,37.54434148,126.84617268,1,1598.29,강서구,화곡동,숙박업,숙박시설,기존숙박군,안전,안전,공통_3등급,공통 기준 3등급,LightGBM
1990,4,25.0,0.1177830356563834,0.5554,0.25,37.51991684,126.89592424,5,30.0,영등포구,(당산동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,보통,안전,공통_3등급,공통 기준 3등급,LightGBM
1970,59,83.1,0.4353180712578455,0.4553,1.0,37.50920872,126.90966994,1,173.22,영등포구,신길동,숙박업,주택,기존숙박군,위험,위험,공통_3등급,공통 기준 3등급,LightGBM
1994,23,100.0,0.7888152061365626,0.5478,0.85,37.55595572,126.91254035,4,23.0,마포구,성산동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,보통,보통,공통_3등급,공통 기준 3등급,LightGBM
1996,18,77.8,0.7245633767933243,0.1408,0.04,37.52761144,126.84527903,1,1486.62,강서구,화곡동,숙박업,숙박시설(여관),기존숙박군,보통,보통,공통_3등급,공통 기준 3등급,LightGBM
1966,5,20.0,1.4963468226614187,0.1837,0.35,37.51808813,126.90314504,1,393.69,영등포구,(영등포동,숙박업,영업용,기존숙박군,안전,안전,공통_3등급,공통 기준 3등급,LightGBM
2019,29,100.0,0.927428476284611,0.7606,1.0,37.54724828,126.97961953,4,109.0,용산구,후암동,외국인관광도시민박업,단독주택,외국인관광도시민박업,안전,안전,공통_3등급,공통 기준 3등급,LightGBM
2005,1,0.0,0.0451689683679114,0.1279,0.04,37.50161364,127.00283237,37,52653.0,서초구,반포동,관광숙박업,근린생활시설,기존숙박군,보통,보통,공통_3등급,공통 기준 3등급,LightGBM
2008,13,0.0,3.6912765787136577,0.1237,1.0,37.5113183,127.08059053,30,12730.53,송파구,잠실동,외국인관광도시민박업,아파트,외국인관광도시민박업,보통,위험,공통_3등급,공통 기준 3등급,LightGBM
1990,5,40.0,0.8167611365271219,0.1494,0.12,37.54256253,127.04519807,4,37.0,성동구,성동,외국인관광도시민박업,다세대주택,외국인관광도시민박업,위험,위험,공통_3등급,공통 기준 3등급,LightGBM
2002,3,66.7,2.531863632875772,0.1322,0.12,37.55212789,126.93278105,6,129.0,마포구,노고산동,외국인관광도시민박업,단독주택,외국인관광도시민박업,안전,안전,공통_3등급,공통 기준 3등급,LightGBM
1997,12,66.7,0.5258635011305312,0.5419,0.25,37.55544887,126.91522569,5,65.0,마포구,서교동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,안전,안전,공통_3등급,공통 기준 3등급,LightGBM
1996,24,95.8,0.4545547183046879,0.1408,1.0,37.53631144,126.99190216,5,35.0,용산구,이태원동,외국인관광도시민박업,다세대주택,외국인관광도시민박업,안전,보통,공통_3등급,공통 기준 3등급,LightGBM
2011,16,75.0,1.8228040909100152,0.1194,0.45,37.59370438,126.96686483,2,171.0,종로구,부암동,외국인관광도시민박업,단독주택,외국인관광도시민박업,위험,안전,공통_3등급,공통 기준 3등급,LightGBM
