경도,위도,local_R2,coef_intercept,coef_구조노후도,coef_도로폭위험도
953024.168717974,1950881.4337365478,0.5300798561170469,49.51110096369418,4.45002361278708,-5.58643193481807
954215.0799275624,1951123.0739956521,0.567705124106803,28.96863388780157,6.183493496168455,1.590135902807583
953794.1804799094,1951267.7661422514,0.5783545695938738,41.693851997958255,6.925843950703941,-0.5655989296226144
954877.8995694554,1951193.4461414283,0.28875172717310077,27.55894358930209,5.388678707240332,-1.4377901223887353
954955.375521393,1951285.0668681797,0.29770505037043593,27.745310076871412,5.696783647874303,-1.6460330160840784
953624.6069807576,1950806.1667871403,0.5097138013726887,40.88246471985913,4.010010211375478,-0.8805812703907161
955285.1958371982,1951289.6953779177,0.46063375971883525,30.558986754872713,6.609789096902124,-0.6756501717236683
954104.6629739873,1951854.940031236,0.5593545513169341,44.07776202755272,4.209508490112353,-0.9656258657053147
954738.4873856249,1951225.7243714551,0.33182540264826765,27.769768768758343,4.791746962543983,-1.7235583303250956
955239.6196778846,1951685.6043177827,0.5806282023876222,33.50082419272546,6.381004881584383,-1.1222194206119616
955332.4846616267,1951134.2244053376,0.5173233789529125,31.95888868262132,6.539174446286865,-0.20076017979239547
954865.1852673448,1951312.6680669195,0.3111514221160822,27.80093939528472,5.230856112922961,-1.834946559532188
955701.3526690087,1951956.7196275848,0.6519901960256186,46.68071351489104,5.158625174367594,-0.6963108864371708
953611.6999715889,1951437.5464609743,0.5694306578242483,45.19971523507081,8.599943887486495,-1.3461693457416435
957613.7876789661,1952109.9994449657,0.43941765400749827,38.88643173792115,4.4009413009670455,-1.4323065985776444
954861.1134071866,1951290.544947751,0.30433134977600995,27.702769442670718,5.224972882972892,-1.7742802536306128
954198.3156859225,1951339.6299635924,0.5256203815680315,33.37736465618701,6.066982829510803,0.5220723482253584
954243.301507521,1951194.5432838427,0.5234260816770395,29.509290723405883,6.0229190407446325,1.1563338443274584
954367.2005472437,1951235.4646616604,0.4593982327642817,29.10742958847916,5.701255621151499,-0.21562866104973466
954452.7077595555,1950821.5986209218,0.515354842561154,30.65890131575725,5.50615207555542,-0.23792040797090114
954065.8657285142,1950533.6867683206,0.463368344755121,32.9919635075565,5.191364150880077,-3.3575516295285546
954838.6334185717,1951619.9138506905,0.4853932669331396,31.44320372556381,6.249360418845098,-3.323415019794515
955556.1021776319,1951761.8979278204,0.6697028066216317,41.613274133466824,4.901920632819672,-1.1790963338570655
957660.1224489057,1951728.8259586636,0.44692834424729505,38.66225299614568,4.198462074603155,-0.6240060819486591
955143.8199124329,1951201.5797971915,0.39113980592122205,29.15802429976859,6.418535520459787,-1.0906405234511471
952955.649021264,1950601.248547956,0.6897092698327288,47.182415699947846,4.873697121198213,-6.83828654028114
954453.0056906785,1950769.6421677931,0.5139819069503381,31.791965325030525,5.4726438590141235,-0.7181462025667158
955001.0758303296,1951091.2100460501,0.29858713626869493,27.897819411745086,5.763498437828852,-1.1886263930124867
956156.8063650839,1951689.236208423,0.6672091297402946,47.487003289898425,7.021778872463554,-2.336572520678258
953957.5545719028,1950994.8951280434,0.595858039314227,38.13515302109736,5.71424470437303,1.6066769571098272
