사각지대_위험순위,구,동,숙소명,업종,주변건물수_검증상태,주변건물수_보정출처,사각지대_위험도점수,고립위험_정규화,밀집사각지대_정규화,도로폭위험도_정규화,구조노후도_정규화,단속위험도_정규화,주변건물수,집중도,도로폭위험도,구조노후도,단속위험도,위험점수_AHP
128,송파구,신천동,소피텔 앰배서더 서울 호텔 앤 서비스드 레지던스(가족호텔),관광숙박업,통계추정,구+동 중앙값,64.58865957377506,0.972972972972973,0.7684426229508197,1.0,0.00555555555555555,0.005494648491418364,4,25.0,1.0,0.105,0.0363676441708748,35.86
129,중구,남창동,노마드호스텔,숙박업,보정,data\서울10구_숙소_소방거리_유클리드.csv,64.56176386418203,0.972972972972973,0.5122950819672131,0.7,0.36544444444444446,0.28534276694113714,4,50.0,0.7,0.4289,1.8886092952179727,38.9
130,마포구,노고산동,신촌스테이,관광숙박업,원본유지,,64.54405828080702,0.9099099099099099,0.8381147540983607,0.85,0.0738888888888889,0.13843886791064172,11,18.2,0.85,0.1665,0.9162907318741552,36.18
131,마포구,노고산동,아더포레,숙박업,원본유지,,64.53699250823792,0.9279279279279279,0.45491803278688525,0.85,0.09144444444444443,0.589299180557071,9,55.6,0.85,0.1823,3.900417459307838,35.23
132,마포구,아현동,기다린보람 마포스테이,외국인관광도시민박업,통계추정,구+동+업종 중앙값,64.51374592187024,0.972972972972973,0.1552254098360656,0.85,0.9272222222222222,0.0464566891841023,4,84.85,0.85,0.9345,0.3074846997479606,53.91
133,영등포구,당산동,이가빌 BNB,외국인관광도시민박업,원본유지,,64.50950759370254,0.8468468468468469,0.6834016393442623,0.7,0.03744444444444446,0.6760112333673981,18,33.3,0.7,0.1337,4.474341903584354,53.44
134,중구,회현동,남산 네스트,외국인관광도시민박업,통계추정,구+동+업종 중앙값,64.47992642715855,0.9819819819819819,-2.220446049250313e-16,0.85,0.8795555555555555,0.27781491496372346,3,100.0,0.85,0.8916,1.8387844078729176,32.19
135,마포구,노고산동,레아스테이,외국인관광도시민박업,원본유지,,64.3149129931797,0.954954954954955,0.5122950819672131,0.85,0.3438888888888889,0.18248363980524684,6,50.0,0.85,0.4095,1.2078115806331018,23.29
136,용산구,이태원동,Tree House Itaewon,외국인관광도시민박업,원본유지,,64.3064352399506,0.963963963963964,0.4098360655737705,0.45,0.5316666666666666,0.5097316793157639,5,60.0,0.45,0.5785,3.3737809370209444,36.94
137,성동구,도선동,에이치호텔,숙박업,원본유지,,64.29596549168637,0.8918918918918919,0.8668032786885246,1.0,0.032555555555555546,0.01702335789108848,13,15.4,1.0,0.1293,0.1126731625041128,25.84
138,용산구,후암동,스테이 흰,외국인관광도시민박업,원본유지,,64.28838155887809,0.9099099099099099,0.8381147540983607,0.85,0.032555555555555546,0.16272708644871237,11,18.2,0.85,0.1293,1.0770481107522691,21.14
139,강남구,삼성동,호텔라엠 HOTEL La M,숙박업,원본유지,,64.28814366806736,0.918918918918919,0.5122950819672131,0.85,0.36933333333333335,0.23933865777072905,10,50.0,0.85,0.4324,1.5841201044498106,35.15
140,성동구,성동,동명여인숙,숙박업,통계추정,구+동+업종 중앙값,64.25264805789396,0.9819819819819819,0.09016393442622939,1.0,0.872,0.0,3,91.2,1.0,0.8848,0.0,42.31
141,마포구,서교동,준 게스트하우스,외국인관광도시민박업,원본유지,,64.24688085838575,0.8828828828828829,0.658811475409836,1.0,0.3438888888888889,0.0007611410636531856,14,35.7,1.0,0.4095,0.0050377940299571,39.52
142,마포구,도화동,공덕 스테이,외국인관광도시민박업,원본유지,,64.23002716339442,0.963963963963964,0.6147540983606558,0.7,0.5103333333333333,0.002747097162838753,5,40.0,0.7,0.5593,0.0181823190831904,41.81
143,마포구,연남동,반달 하우스,외국인관광도시민박업,원본유지,,64.1805203911389,0.954954954954955,0.5122950819672131,1.0,0.36544444444444446,0.0019685774469701,6,50.0,1.0,0.4289,0.0130295002903338,74.58
144,종로구,관철동,어 베터 플레이스 (A BETTER PLACE),숙박업,보정,data\0421기준안쓰는파일들\분석변수_테이블_주변노후도_50m100m_사용승인일유효.csv,64.1773964610818,0.990990990990991,0.3411885245901639,0.55,0.8444444444444444,0.11681830786181059,2,66.7,0.55,0.86,0.7731898882334818,40.57
145,마포구,동교동,오리하우스,외국인관광도시민박업,원본유지,,64.15027436440351,0.954954954954955,0.6834016393442623,0.7,0.3536666666666667,0.08358787693965626,6,33.3,0.7,0.4183,0.5532463396499429,30.36
146,강남구,역삼동,더호텔(THE HOTEL)1997,숙박업,원본유지,,64.14564645369933,0.9459459459459459,0.7315573770491803,0.55,0.03744444444444446,0.5063149425293956,7,28.6,0.55,0.1337,3.3511664480565906,33.34
147,마포구,동교동,Stay U,외국인관광도시민박업,원본유지,,64.14302222149841,0.954954954954955,0.6834016393442623,0.7,0.3536666666666667,0.0831044007459825,6,33.3,0.7,0.4183,0.5500463369192718,30.75
148,종로구,효제동,어바웃스테이 동대문,숙박업,원본유지,,64.1422419978417,0.9099099099099099,0.9313524590163934,0.25,0.4025555555555556,0.2586675091555767,11,9.1,0.25,0.4623,1.7120527266173124,63.77
149,성동구,성동,금호스테이,외국인관광도시민박업,원본유지,,64.13551469502288,0.963963963963964,0.819672131147541,0.85,0.08355555555555556,0.0,5,20.0,0.85,0.1752,0.0,63.13
149,성동구,성동,금호 스테이,외국인관광도시민박업,원본유지,,64.13551469502288,0.963963963963964,0.819672131147541,0.85,0.08355555555555556,0.0,5,20.0,0.85,0.1752,0.0,63.13
151,마포구,신수동,일육육삼,숙박업,원본유지,,64.09611494260342,0.972972972972973,0.7684426229508197,0.45,0.3888888888888889,0.13932500641330875,4,25.0,0.45,0.45,0.9221558513265532,34.33
152,마포구,노고산동,ICOS,외국인관광도시민박업,원본유지,,64.07538795607874,0.9279279279279279,0.6834016393442623,0.12,0.9924444444444445,0.0828807350032903,9,33.3,0.12,0.9932,0.5485659517488376,65.26
153,강서구,공항동,Stay Serendipity,외국인관광도시민박업,원본유지,,63.98534058754623,0.9009009009009009,0.5973360655737705,0.85,0.3438888888888889,0.17325029408039722,12,41.7,0.85,0.4095,1.1466984753357474,44.21
154,마포구,합정동,S HOUSE,외국인관광도시민박업,원본유지,,63.953360684394255,0.9279279279279279,0.22745901639344257,0.85,0.3595555555555556,0.5855579697143058,9,77.8,0.85,0.4236,3.8756553612572713,47.9
155,강남구,삼성동,한캄,외국인관광도시민박업,원본유지,,63.93451325961379,0.9819819819819819,0.6834016393442623,0.7,0.3438888888888889,0.01591851800172325,3,33.3,0.7,0.4095,0.1053605156578263,75.29
156,종로구,팔판동,팔판동 레지던스,외국인관광도시민박업,보정,data\서울10구_숙소_소방거리_유클리드.csv,63.919206624373025,1.0,-2.220446049250313e-16,0.35,0.9322222222222221,0.6457248860693132,1,100.0,0.35,0.939,4.273884476054178,71.48
157,영등포구,도림동,스프링 플라워,관광숙박업,원본유지,,63.89764513846503,0.9369369369369369,0.6403688524590163,1.0,0.0012222222222222079,0.21860946421057204,8,37.5,1.0,0.1011,1.4469189829363254,49.97
158,마포구,도화동,마포스테이4889,외국인관광도시민박업,원본유지,,63.85919048506895,0.954954954954955,0.5122950819672131,1.0,0.3418888888888889,0.004102139264528404,6,50.0,1.0,0.4077,0.0271509890659508,39.85
159,마포구,노고산동,도로시모텔,숙박업,원본유지,,63.83818631749658,0.954954954954955,0.6834016393442623,0.85,0.0738888888888889,0.19255978492363798,6,33.3,0.85,0.1665,1.274502955131774,32.15
160,강서구,외발산동,시선호텔,관광숙박업,원본유지,,63.819349885183854,0.8558558558558559,0.9036885245901639,0.85,0.18222222222222223,0.020486073672818562,17,11.8,0.85,0.264,0.13559197443749,61.76
161,마포구,합정동,Piece Haus,외국인관광도시민박업,원본유지,,63.79242961971088,0.9099099099099099,0.37295081967213106,0.7,0.3477777777777778,0.5846599808503169,11,63.6,0.7,0.413,3.869711807356423,37.21
162,중구,명동,하이 서울 호스텔 명동 센트럴,숙박업,원본유지,,63.78259828037758,0.7927927927927928,0.8114754098360656,0.7,0.568111111111111,0.05224504461612399,24,20.8,0.7,0.6113,0.3457963134963362,39.96
162,중구,명동,하이 서울 호스텔,관광숙박업,원본유지,,63.78259828037758,0.7927927927927928,0.8114754098360656,0.7,0.568111111111111,0.05224504461612399,24,20.8,0.7,0.6113,0.3457963134963362,39.96
164,마포구,노고산동,24게스트하우스신촌,숙박업,원본유지,,63.77828175927978,0.9279279279279279,0.6834016393442623,0.7,0.06444444444444446,0.41107365521669265,9,33.3,0.7,0.158,2.72078922687964,32.66
165,성동구,하왕십리동,YH STAY,외국인관광도시민박업,원본유지,,63.77233867800777,0.9819819819819819,0.3411885245901639,0.85,0.6471111111111111,0.008168810011230298,3,66.7,0.85,0.6824,0.0540672212702757,45.9
166,강서구,화곡동,쟈스민모텔,숙박업,원본유지,,63.75263771179719,0.918918918918919,0.6147540983606558,0.7,0.506,0.0803595721614604,10,40.0,0.7,0.5554,0.531879032963823,20.74
167,종로구,연건동,리리하우스(LI LI HOUSE),외국인관광도시민박업,원본유지,,63.714757347178455,0.8198198198198198,0.3411885245901639,1.0,0.8117777777777778,0.0680417663343213,21,66.7,1.0,0.8306,0.4503506913443418,44.38
168,종로구,부암동,레이지마운틴,외국인관광도시민박업,보정,data\0421기준안쓰는파일들\분석변수_테이블_주변노후도_50m100m.csv,63.694426229508196,1.0,0.38422131147540983,1.0,0.40066666666666667,0.0,1,62.5,1.0,0.4606,0.0,42.07
169,마포구,도화동,글래드호텔 마포,관광숙박업,원본유지,,63.666464374135025,0.9369369369369369,0.8965163934426229,0.7,0.15744444444444444,0.00544513638820745,8,12.5,0.7,0.2417,0.0360399364831968,27.46
170,성동구,성동,오늘 성수 스테이,외국인관광도시민박업,원본유지,,63.64571899272124,0.8378378378378378,0.9702868852459017,0.12,0.36355555555555563,0.5108215753430368,19,5.3,0.12,0.4272,3.380994674344636,47.88
171,마포구,연남동,작전명 행복,외국인관광도시민박업,원본유지,,63.640700860624264,0.9099099099099099,0.4661885245901639,0.7,0.506,0.29200556813160944,11,54.5,0.7,0.5554,1.9327086371967768,60.85
172,중구,을지로1가,프레지던트호텔,관광숙박업,원본유지,,63.6181762254486,0.8378378378378378,0.5389344262295082,1.0,0.08511111111111112,0.4825664473244955,19,47.4,1.0,0.1766,3.1939813570440467,47.89
173,종로구,창신동,위드홈,외국인관광도시민박업,원본유지,,63.616401477057806,0.963963963963964,0.819672131147541,0.85,0.04533333333333335,0.003614674357883743,5,20.0,0.85,0.1408,0.0239245860852452,44.47
174,마포구,노고산동,골든(Golden) 신촌홍대점,관광숙박업,원본유지,,63.55812312617047,0.9459459459459459,0.7315573770491803,0.85,0.04055555555555555,0.16403560958302857,7,28.6,0.85,0.1365,1.0857088838322018,25.48
175,성동구,성동,달래하우스,외국인관광도시민박업,원본유지,,63.532922425478674,0.9099099099099099,0.5584016393442623,0.7,0.013555555555555543,0.6543139638942169,11,45.5,0.7,0.1122,4.330733340286331,46.4
176,마포구,동교동,메모리 조선,외국인관광도시민박업,원본유지,,63.48832417185033,0.9819819819819819,0.6834016393442623,0.7,0.04533333333333335,0.28472813437304784,3,33.3,0.7,0.1408,1.8845412026790207,51.69
177,강남구,역삼동,파크뷰 강남 호스텔,관광숙박업,원본유지,,63.47752380214373,0.954954954954955,0.853483606557377,0.7,0.008777777777777773,0.15685077206040798,6,16.7,0.7,0.1079,1.0381543196309957,32.16
178,강남구,삼성동,길동박스,외국인관광도시민박업,원본유지,,63.404571688907815,0.972972972972973,0.7684426229508197,0.55,0.03422222222222222,0.34788878950026897,4,25.0,0.55,0.1308,2.302585092994046,56.04
179,마포구,서교동,로터스로터스,외국인관광도시민박업,원본유지,,63.395922315758376,0.9459459459459459,0.7315573770491803,1.0,0.04377777777777776,0.0,7,28.6,1.0,0.1394,0.0,40.34
180,마포구,노고산동,에이치에비뉴 호텔 이대점,관광숙박업,원본유지,,63.38535251433252,0.9819819819819819,0.6834016393442623,1.0,0.011999999999999997,0.011196690538526205,3,33.3,1.0,0.1108,0.0741079721537218,39.49
181,마포구,아현동,대명,숙박업,통계추정,구+동 중앙값,63.374861824451045,0.972972972972973,0.1552254098360656,0.85,0.8795555555555555,0.018197749356156305,4,84.85,0.85,0.8916,0.1204461530758671,43.88
182,마포구,노고산동,어반슬로우(URBANSLOW),숙박업,원본유지,,63.35929914599252,0.9459459459459459,0.7315573770491803,0.85,0.03744444444444446,0.15389178868227588,7,28.6,0.85,0.1337,1.0185695809945732,25.17
183,용산구,후암동,Cozy Home,외국인관광도시민박업,원본유지,,63.32548137843125,0.9009009009009009,0.9395491803278688,0.45,0.39866666666666667,0.018197749356156305,12,8.3,0.45,0.4588,0.1204461530758671,50.45
184,종로구,누하동,호랑주택,외국인관광도시민박업,원본유지,,63.315769349057675,0.9369369369369369,0.7684426229508197,0.12,0.6471111111111111,0.24316382870545533,8,25.0,0.12,0.6824,1.6094379124341005,52.78
185,용산구,이태원동,시크릿가든 이태원,외국인관광도시민박업,원본유지,,63.3144721646432,0.9279279279279279,0.9108606557377049,0.45,0.383,0.008318771494108455,9,11.1,0.45,0.4447,0.0550597771830274,49.89
186,강남구,논현동,창범하우스,외국인관광도시민박업,원본유지,,63.30850051414277,0.9459459459459459,0.4395491803278688,0.85,0.3458888888888889,0.23140503107626303,7,57.1,0.85,0.4113,1.5316095001664756,43.29
187,중구,필동,나미스 하우스,외국인관광도시민박업,원본유지,,63.30652884899363,0.7387387387387387,0.5461065573770492,1.0,0.6494444444444444,0.11912501192867428,30,46.7,1.0,0.6845,0.7884573603642702,41.96
188,종로구,사간동,우 게스트하우스(Woo Guesthouse),외국인관광도시민박업,원본유지,,63.30571728015427,0.8738738738738738,0.7510245901639344,0.55,0.04533333333333335,0.5846426594193326,15,26.7,0.55,0.1408,3.869597161325917,45.86
189,마포구,노고산동,넘버25신촌점,숙박업,원본유지,,63.173657020720775,0.954954954954955,0.6834016393442623,0.85,0.0581111111111111,0.16403560958302857,6,33.3,0.85,0.1523,1.0857088838322018,28.18
190,영등포구,대림동,행운여인숙,숙박업,원본유지,,63.12554810420955,0.8468468468468469,0.6834016393442623,0.85,0.39866666666666667,0.07252504517897816,18,33.3,0.85,0.4588,0.4800243438074503,48.68
191,종로구,동숭동,혜화디어홈,외국인관광도시민박업,원본유지,,63.056281253182455,0.9369369369369369,0.5122950819672131,0.85,0.3536666666666667,0.1308391214030269,8,50.0,0.85,0.4183,0.8659899933993561,26.31
192,중구,신당동,포코라 스테이,외국인관광도시민박업,원본유지,,63.045674611727286,0.8828828828828829,0.4395491803278688,0.85,0.6424444444444445,0.06447489584015548,14,57.1,0.85,0.6782,0.4267425065554492,23.15
193,성동구,성동,디에이치 성수포레,외국인관광도시민박업,원본유지,,63.034393274025206,0.9819819819819819,0.3411885245901639,0.85,0.3536666666666667,0.25241689419017,3,66.7,0.85,0.4183,1.670681537674819,64.03
194,용산구,용산동,해방 하우스,외국인관광도시민박업,원본유지,,62.99051469502288,0.963963963963964,0.819672131147541,0.85,0.007222222222222213,0.0,5,20.0,0.85,0.1065,0.0,47.8
195,용산구,한강로3가,모모하우스,외국인관광도시민박업,보정,data\서울10구_숙소_소방거리_유클리드.csv,62.953018018018,0.990990990990991,-2.220446049250313e-16,1.0,0.8845555555555555,0.0,2,100.0,1.0,0.8961,0.0,87.38
196,중구,남학동,홈즈레드 명동,관광숙박업,통계추정,구+동 중앙값,62.950661740234125,0.9369369369369369,0.8965163934426229,0.7,0.010444444444444437,0.10472496079481362,8,12.5,0.7,0.1094,0.6931471805599453,0.0
196,중구,남학동,홈즈레드 명동,관광숙박업,통계추정,구+동 중앙값,62.950661740234125,0.9369369369369369,0.8965163934426229,0.7,0.010444444444444437,0.10472496079481362,8,12.5,0.7,0.1094,0.6931471805599453,0.0
198,영등포구,영등포동,아너스빌,숙박업,원본유지,,62.94068614776116,0.8828828828828829,0.5122950819672131,0.7,0.37522222222222223,0.3777033516121774,14,50.0,0.7,0.4377,2.4999198975206296,22.46
199,마포구,도화동,스테이 헤리티지 공덕,외국인관광도시민박업,원본유지,,62.93766266775125,0.954954954954955,0.6834016393442623,0.7,0.3536666666666667,0.002747097162838753,6,33.3,0.7,0.4183,0.0181823190831904,41.12
