최종위험순위,AHP위험순위,사각지대_위험순위,기대피해액순위,구,동,숙소명,업종,업종별_군집명,위험점수_AHP,사각지대_위험도점수,주변건물수_검증상태,주변건물수_보정출처,기대피해액_백만원,예상_화재발생확률,조건부_예상피해액_백만원,소방위험도_점수,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도
98,98,3025,3727,강남구,논현동,베이트 샬롬,외국인관광도시민박업,외국인관광도시민박업 군집 1,79.32,44.27638264344807,원본유지,,0.0242573720297652,0.1417562608480227,0.1711202869252574,0.7067,22,100.0,1.2044652938704876,0.1251,0.85,37.50953104,127.02852176
99,99,2376,3956,마포구,연남동,월넛하우스,외국인관광도시민박업,외국인관광도시민박업 군집 1,79.3,47.44112452024585,원본유지,,0.0141345758310838,0.1065606833600628,0.1326434420781995,0.588,33,93.9,0.3270604024388663,0.4324,1.0,37.56188142,126.91667823
100,100,2797,3995,마포구,연남동,솔로몬하우스,외국인관광도시민박업,외국인관광도시민박업 군집 1,79.27,45.368642492023035,원본유지,,0.0103537897915504,0.077390962918906,0.1337855144973411,0.6448,34,100.0,0.1290130033394475,0.4289,1.0,37.56061592,126.92532726
101,101,1521,3685,강서구,방화동,언니네,외국인관광도시민박업,외국인관광도시민박업 군집 1,79.23,51.40729808204032,원본유지,,0.0253525291423633,0.1944342417076758,0.1303912773783942,0.5908,48,60.4,1.0313600616589422,0.4465,1.0,37.56430943,126.81052498
102,102,1610,3696,강남구,논현동,네스트 스테이 강남,외국인관광도시민박업,외국인관광도시민박업 군집 1,79.19,50.89237207075507,원본유지,,0.0250589205991016,0.1475945924251533,0.1697821050714255,0.7183,22,100.0,3.0677091940818224,0.1337,1.0,37.50686725,127.02706852
103,103,3019,1884,강남구,논현동,하로스테이 신사,관광숙박업,관광숙박업 군집 1,79.02,44.30355479912692,원본유지,,0.0694023288362375,0.3516042185698717,0.1973876454569491,0.7229,7,85.7,1.020073649097903,0.1422,0.35,37.51197371,127.02035686
104,104,3224,3804,강서구,방화동,에어포트 게스트하우스,외국인관광도시민박업,외국인관광도시민박업 군집 1,78.89,43.11091072842251,원본유지,,0.0216090710098907,0.1764442569771728,0.1224696761464237,0.5538,44,100.0,0.5630940523117475,0.4236,1.0,37.56569175,126.81462161
105,105,2677,3658,마포구,연남동,호핑하우스,외국인관광도시민박업,외국인관광도시민박업 군집 1,78.85,46.01322708793925,원본유지,,0.0263341892171704,0.2083822529699085,0.1263744337238415,0.5682,32,100.0,0.9779562775080012,0.5843,0.7,37.56037954,126.92167974
106,106,2184,3898,강남구,청담동,호텔리베라서울,관광숙박업,관광숙박업 군집 1,78.66,48.32801801801801,보정,data\서울10구_숙소_소방거리_유클리드.csv,0.0172944996073784,0.0771552924753248,0.2241518248784993,0.6577,2,100.0,0.0,0.1536,0.85,37.52114314,127.05333406
107,107,3736,3354,송파구,방이동,Songpa lovely room,외국인관광도시민박업,외국인관광도시민박업 군집 0,78.64,39.94661196829035,원본유지,,0.0365987411938757,0.2025103127232217,0.1807253206106919,0.7114,16,100.0,0.3396185423105778,0.1394,0.55,37.50698768,127.11531591
108,108,567,4018,강남구,삼성동,루미 그레이프 하우스,외국인관광도시민박업,외국인관광도시민박업 군집 1,78.4,57.590684680826406,원본유지,,0.0062606739398726,0.038727404754282,0.1616600435685134,0.7091,16,68.8,0.2876820724517809,0.4165,1.0,37.51114725,127.04843353
109,109,574,4016,송파구,방이동,어반스테이 송파(Urban Stay_Songpa),외국인관광도시민박업,외국인관광도시민박업 군집 0,78.19,57.50987590445692,원본유지,,0.0064432597327466,0.0372114313509628,0.1731526979431813,0.7206,4,75.0,0.0571584138399486,0.4272,0.85,37.50564537,127.11829852
110,110,1912,3249,강남구,논현동,레드 비 하우스,외국인관광도시민박업,외국인관광도시민박업 군집 1,77.72,49.59077814032119,원본유지,,0.0395525753424674,0.2287666736410296,0.1728948308464353,0.7137,19,100.0,3.0584989056258443,0.1351,0.85,37.50644002,127.0272716
110,110,1187,4012,마포구,망원동,Mapo;rest Stay,외국인관광도시민박업,외국인관광도시민박업 군집 1,77.72,53.24182550819947,원본유지,,0.0082896498504823,0.0547730026028175,0.151345543544401,0.6653,14,100.0,0.963066796671886,0.4095,1.0,37.55747481,126.90088175
112,112,2340,3923,마포구,연남동,시담,외국인관광도시민박업,외국인관광도시민박업 군집 1,77.69,47.622687928261485,원본유지,,0.0161311160663728,0.1026216652204992,0.1571901608857402,0.6925,15,100.0,0.5694037943015855,0.4148,0.7,37.5631198,126.92235022
113,113,3378,3019,마포구,연남동,헬로월드 게스트하우스,외국인관광도시민박업,외국인관광도시민박업 군집 0,77.65,42.21471462278587,원본유지,,0.0459709482685636,0.2861809695204546,0.1606359372728239,0.6128,15,93.3,0.2711527705005703,0.4535,0.25,37.56096556,126.9228864
114,114,2782,3958,마포구,연남동,하모니 하우스,외국인관광도시민박업,외국인관광도시민박업 군집 1,77.55,45.46809792048661,원본유지,,0.0138198242310047,0.1047014864419557,0.1319926268541203,0.6369,37,100.0,0.6682496289382182,0.4183,1.0,37.56040988,126.92510681
115,115,966,3988,마포구,연남동,스테이. 노멀띵스,외국인관광도시민박업,외국인관광도시민박업 군집 1,77.54,54.46524914117602,원본유지,,0.0111706817198846,0.0751631412722457,0.1486191440485925,0.6448,19,89.5,1.1844389933544268,0.4183,1.0,37.56329824,126.91638816
116,116,3054,3811,강남구,논현동,진스테이,외국인관광도시민박업,외국인관광도시민박업 군집 1,77.52,44.06111261657018,원본유지,,0.0212378117758317,0.1240238289368019,0.1712397686629541,0.6925,22,95.5,0.650373364576659,0.1322,0.85,37.50760589,127.02544007
117,117,2490,3719,마포구,망원동,헬로 스트레엔젤,외국인관광도시민박업,외국인관광도시민박업 군집 1,77.5,46.96606962202293,원본유지,,0.0243475070045234,0.1654875731508615,0.1471258931468392,0.6128,25,88.0,0.5080047474243493,0.4254,0.7,37.55773662,126.90341933
118,118,2599,3739,마포구,망원동,하늘온,외국인관광도시민박업,외국인관광도시민박업 군집 1,77.42,46.41219620862334,원본유지,,0.0237383342946342,0.1792367796677394,0.1324412006209842,0.5653,32,96.9,0.8553139353754396,0.4518,0.85,37.55691174,126.90416369
119,119,4246,238,종로구,행촌동,아리스테이,외국인관광도시민박업,외국인관광도시민박업 군집 1,77.4,18.182688672278836,원본유지,,0.1123966498556047,0.7963914437782376,0.1411324176492567,0.571,65,92.3,0.0,0.1351,0.08,37.5698123,126.963913
120,120,3476,113,강남구,신사동,다도,관광숙박업,관광숙박업 군집 1,77.35,41.6082743460629,원본유지,,0.1266637250638286,0.6011066933252236,0.2107175422771383,0.716,4,75.0,0.7830421846764933,0.1394,0.0,37.51870635,127.01919064
120,120,3147,3274,강남구,논현동,에스티르 신사,관광숙박업,관광숙박업 군집 1,77.35,43.524960590152475,원본유지,,0.0387734542421208,0.220720908507466,0.1756673371105178,0.7091,21,95.2,1.30285920609103,0.1237,0.7,37.51182968,127.01980099
122,122,2579,3412,마포구,망원동,톨망스테이 마포,외국인관광도시민박업,외국인관광도시민박업 군집 1,77.26,46.546151657437996,원본유지,,0.0349826762872474,0.1937583030267261,0.1805480113150146,0.6949,14,92.9,1.3283071034695413,0.1408,0.7,37.5569266,126.89977799
123,123,3880,75,강남구,논현동,클로버스테이,외국인관광도시민박업,외국인관광도시민박업 군집 0,77.25,38.35723036385204,보정,data\서울10구_숙소_소방거리_유클리드.csv,0.1329246923032129,0.5400047533669549,0.2461546708143239,0.702,1,100.0,0.715072541188911,0.1322,0.08,37.50534447,127.02785958
124,124,2586,3728,마포구,망원동,카키하우스,외국인관광도시민박업,외국인관광도시민박업 군집 1,77.24,46.47498425444152,원본유지,,0.024233960929186,0.1830152787025499,0.1324149606578633,0.5304,30,96.7,0.6388843220005784,0.4447,0.85,37.55546245,126.90404543
125,125,2520,3443,마포구,망원동,삼삼스테이,외국인관광도시민박업,외국인관광도시민박업 군집 1,77.22,46.83663480767933,원본유지,,0.033976712261896,0.2363184352224926,0.1437751237219692,0.6263,27,96.3,1.53185696088335,0.4183,0.7,37.55837261,126.90063074
126,126,2975,2829,용산구,서계동,블루문 하우스,외국인관광도시민박업,외국인관광도시민박업 군집 1,77.11,44.52326518428293,원본유지,,0.0498835615119151,0.6896451154583781,0.0723322189830339,0.3165,98,54.1,0.991242823380194,0.9074,1.0,37.55188791,126.96749862
127,127,3950,1525,성동구,옥수동,River View (리버뷰),외국인관광도시민박업,외국인관광도시민박업 군집 0,77.02,37.654321605813365,원본유지,,0.0774325145605747,0.4490726113088172,0.1724276043798319,0.6263,23,91.3,0.723709830970112,0.1551,0.35,37.54051578,127.01076298
128,128,3172,2710,마포구,망원동,캐럿 하우스,외국인관광도시민박업,외국인관광도시민박업 군집 0,76.88,43.41666666666666,보정,data\서울10구_숙소_소방거리_유클리드.csv,0.0527067920461628,0.2508244028328015,0.2101342271760415,0.5991,1,100.0,0.0,0.443,0.18,37.55179084,126.90074444
129,129,2178,308,마포구,염리동,국제여인숙,숙박업,숙박업 군집 3,76.83,48.35196210606023,원본유지,,0.108743943992203,0.7518318065774877,0.144638658594707,0.5392,39,51.3,2.456038665787148,0.4623,0.25,37.55347723,126.94584678
130,130,4238,2186,종로구,창신동,스텀프 서울(Stump Seoul),외국인관광도시민박업,외국인관광도시민박업 군집 1,76.79,27.815976123650632,원본유지,,0.0629589063220017,0.7196610756050853,0.087484106694344,0.4089,107,72.0,0.0610518201141386,0.4218,1.0,37.57637446,127.01143883
131,131,3136,1611,송파구,송파동,문경,외국인관광도시민박업,외국인관광도시민박업 군집 0,76.75,43.55903221666305,보정,data\서울10구_숙소_소방거리_유클리드.csv,0.0753743819390905,0.3535415761516274,0.2131980706754665,0.6263,1,100.0,0.5503991328304987,0.4307,0.12,37.50661247,127.10990771
131,131,2343,2811,송파구,방이동,호텔머니,숙박업,숙박업 군집 2,76.75,47.59951249880178,원본유지,,0.0502745061501534,0.2651813519881153,0.1895853753411988,0.7044,11,81.8,1.3119035435393078,0.148,0.55,37.51311439,127.11017892
133,133,2827,3768,송파구,방이동,Belle's house,외국인관광도시민박업,외국인관광도시민박업 군집 1,76.56,45.249649203539406,원본유지,,0.0229248491571857,0.1338969242144777,0.1712126644557158,0.6876,19,100.0,1.1010602703067498,0.1408,0.85,37.51038031,127.11086411
134,134,3047,3431,마포구,망원동,굿바이브,외국인관광도시민박업,외국인관광도시민박업 군집 1,76.53,44.13989082662497,원본유지,,0.0343688688708712,0.2378680965356608,0.1444870891532894,0.5653,25,92.0,0.4602733446031594,0.4465,0.55,37.5595094,126.9030953
135,135,730,3544,마포구,망원동,카멜리아,외국인관광도시민박업,외국인관광도시민박업 군집 0,76.37,56.05148205928667,원본유지,,0.0310564235563602,0.1627391842560337,0.1908355611977256,0.6753,2,50.0,0.0680534632450156,0.443,0.35,37.55776775,126.89800947
136,136,3428,3369,마포구,망원동,머무르다(망원),외국인관광도시민박업,외국인관광도시민박업 군집 1,76.2,41.88353043135725,원본유지,,0.0361617268646013,0.2706348070141816,0.1336181670922557,0.5739,36,100.0,0.93305090073162,0.4183,0.7,37.55598377,126.90318542
137,137,2122,3892,마포구,연남동,포토 하우스,외국인관광도시민박업,외국인관광도시민박업 군집 1,76.18,48.591818841233334,원본유지,,0.0175352225100042,0.1163486909579092,0.150712675541385,0.6128,16,93.8,0.2909553977967501,0.4535,0.7,37.56100301,126.92272348
138,138,417,3980,강남구,역삼동,빅 존스 플레이스,외국인관광도시민박업,외국인관광도시민박업 군집 1,76.16,59.43746454857649,원본유지,,0.0120382227222051,0.0737161138566998,0.1633051729450465,0.6101,4,75.0,0.7400307664587957,0.45,0.85,37.50131644,127.0265212
139,139,3557,1392,송파구,문정동,더아늑하우스(The Anuk House),외국인관광도시민박업,외국인관광도시민박업 군집 0,76.14,41.0893465263197,보정,data\AL_D010_11_20260409\AL_D010_11_20260409_filtered.shp (직접 50m 재산출),0.0801905210918558,0.3449432393647229,0.2324745405636636,0.7818,1,100.0,0.0291282729230236,0.4254,0.04,37.47739622,127.12585944
140,140,3968,766,강서구,가양동,미리내Stay,외국인관광도시민박업,외국인관광도시민박업 군집 0,76.1,37.47623328832233,보정,data\서울10구_숙소_소방거리_유클리드.csv,0.0937062464196282,0.3896029545277294,0.2405172890262537,0.6803,4,100.0,0.0708260525686124,0.1337,0.18,37.56869584,126.83964888
141,141,3913,130,마포구,망원동,오브스테이,외국인관광도시민박업,외국인관광도시민박업 군집 0,76.08,38.043020664791634,원본유지,,0.1241357685992427,0.744278292557301,0.1667867648977357,0.6263,27,92.6,2.283387916178545,0.148,0.25,37.55474097,126.9008877
142,142,349,3700,강남구,논현동,슬로우 논현,외국인관광도시민박업,외국인관광도시민박업 군집 0,75.92,60.28955172485574,원본유지,,0.0249601370927562,0.1159299167614429,0.2153036747547955,0.6949,3,33.3,0.4201352978559581,0.148,0.7,37.50494989,127.02780572
143,143,1770,3891,마포구,망원동,웜업 에이프릴 게스트하우스,외국인관광도시민박업,외국인관광도시민박업 군집 1,75.89,50.15870606774983,원본유지,,0.0176361866848627,0.1097924476375611,0.160632056797586,0.6753,15,86.7,0.5248118657407306,0.4095,0.7,37.55723561,126.90079061
144,144,1531,1862,용산구,청파동,동산장,숙박업,숙박업 군집 3,75.88,51.3227774739628,원본유지,,0.0700062572901469,0.5895687212980733,0.118741471114702,0.4398,40,95.0,3.7692179760182944,0.4782,0.85,37.54393815,126.96888549
145,145,3580,2838,서초구,방배동,서울여인숙,숙박업,숙박업 군집 2,75.81,40.98597365569744,원본유지,,0.049658157574937,0.2879313567057553,0.1724652644403854,0.5509,1,100.0,0.0158733491562901,0.457,0.0,37.48515342,126.98199033
145,145,1822,3921,강남구,역삼동,서울미담2,외국인관광도시민박업,외국인관광도시민박업 군집 1,75.81,49.97280380733594,원본유지,,0.0161784280648744,0.1114408694279593,0.1451749986151438,0.5935,21,90.5,0.4599532933922341,0.4324,0.85,37.4999404,127.02808268
147,147,2882,3785,강남구,신사동,강남 가로수,외국인관광도시민박업,외국인관광도시민박업 군집 1,75.8,44.995397441369825,원본유지,,0.0223652478355893,0.1300588936401853,0.1719624641546154,0.6753,18,100.0,0.9129849437396556,0.1322,0.85,37.51928396,127.0202834
148,148,2553,2931,용산구,서계동,정단재,외국인관광도시민박업,외국인관광도시민박업 군집 1,75.66,46.66948730804604,원본유지,,0.0478810332140992,0.6697917667378174,0.0714864463731781,0.2167,80,75.0,0.991242823380194,0.9526,1.0,37.55078345,126.96524001
149,149,2353,3844,마포구,망원동,Dalgonastay M,외국인관광도시민박업,외국인관광도시민박업 군집 1,75.64,47.5537885727919,원본유지,,0.019303686629537,0.1521884664484318,0.1268406672333345,0.5067,31,100.0,0.5206364943302499,0.45,1.0,37.55511389,126.90447614
150,150,2711,3519,마포구,망원동,영화같은 하루-망원,외국인관광도시민박업,외국인관광도시민박업 군집 0,75.6,45.87405405405406,보정,data\서울10구_숙소_소방거리_유클리드.csv,0.0314865862102628,0.150923556977705,0.2086260544131895,0.6678,4,100.0,0.0,0.4042,0.45,37.55295883,126.89902938
151,151,701,3867,종로구,사직동,디자이너의 집,외국인관광도시민박업,외국인관광도시민박업 군집 1,75.51,56.27102357830246,원본유지,,0.0185876213850518,0.1281880302727623,0.1450027849363197,0.6343,30,70.0,1.7227665977411035,0.4218,1.0,37.57065189,126.96523328
152,152,2457,3468,마포구,망원동,다나 하우스,외국인관광도시민박업,외국인관광도시민박업 군집 1,75.46,47.12460386007845,원본유지,,0.0332548803626376,0.2291808721979824,0.1451032105939004,0.6236,24,100.0,1.6150559047383235,0.413,0.7,37.55521731,126.90119288
153,153,2049,3931,송파구,방이동,루이체 호텔,숙박업,숙박업 군집 2,75.41,48.90533065543145,원본유지,,0.0158503006575983,0.0941408045509133,0.1683680178134249,0.6526,18,94.4,0.9706675027522268,0.1551,1.0,37.51256728,127.10884614
154,154,1104,3345,마포구,대흥동,이화당,외국인관광도시민박업,외국인관광도시민박업 군집 1,75.38,53.717087354949086,원본유지,,0.0370116599680949,0.2899767279466439,0.1276366563281764,0.5334,47,59.6,1.7743677265161857,0.4553,1.0,37.55330268,126.9455243
155,155,2569,3944,송파구,방이동,호텔 어반,숙박업,숙박업 군집 2,75.33,46.58868337321589,원본유지,,0.0152692824357455,0.0909590014601411,0.1678699434979688,0.6704,20,100.0,0.9014756460890144,0.1322,1.0,37.51316671,127.10908097
156,156,155,3966,강남구,삼성동,한캄,외국인관광도시민박업,외국인관광도시민박업 군집 0,75.29,63.93451325961379,원본유지,,0.012979157782759,0.0672849515079659,0.1928983746272367,0.7067,3,33.3,0.1053605156578263,0.4095,0.7,37.51053483,127.0486236
157,157,3773,1802,송파구,가락동,가락스테이,외국인관광도시민박업,외국인관광도시민박업 군집 0,75.25,39.629197245375046,원본유지,,0.0711853578819152,0.3695104486774242,0.1926477536337782,0.6901,10,90.0,0.3616132255793149,0.1509,0.25,37.48944959,127.12263903
