"순번","구","도로명","도로구분","도로기능","도로규모","도로폭","위도","경도","좌표조회주소","좌표후보수","좌표조회결과","작업일시"
"6768","송파구","삼학사로11길","일반도로","국지도로","소로3류","폭6-8m","37.5015623269653","127.09532261539","서울 송파구 삼학사로11길","1","성공","2026-04-20 11:18:06.12"
"6769","송파구","삼학사로12길","일반도로","국지도로","소로3류","폭6-8m","37.5016382868531","127.098393274206","서울 송파구 삼학사로12길","1","성공","2026-04-20 11:18:06.12"
"6770","송파구","삼학사로13길","일반도로","국지도로","소로3류","폭6-8m","37.5035214512651","127.094226841603","서울 송파구 삼학사로13길","1","성공","2026-04-20 11:18:06.12"
"6771","송파구","삼학사로14길","일반도로","국지도로","소로","6m미만","37.5033318589038","127.098558692174","서울 송파구 삼학사로14길","1","성공","2026-04-20 11:18:06.125"
"6772","송파구","삼학사로16길","일반도로","국지도로","소로3류","폭6-8m","37.5036980384485","127.098545489015","서울 송파구 삼학사로16길","1","성공","2026-04-20 11:18:06.125"
"6773","송파구","삼학사로18길","일반도로","국지도로","소로","6m미만","37.5044440213014","127.098496707161","서울 송파구 삼학사로18길","1","성공","2026-04-20 11:18:06.125"
"6774","송파구","삼학사로19길","일반도로","국지도로","소로3류","폭6-8m","37.5060822026375","127.09489609861","서울 송파구 삼학사로19길","1","성공","2026-04-20 11:18:06.125"
"6775","송파구","삼학사로1길","일반도로","국지도로","중로1류","폭20-25m","37.49820777904","127.093649301944","서울 송파구 삼학사로1길","1","성공","2026-04-20 11:18:06.125"
"6776","송파구","삼학사로2길","일반도로","국지도로","소로3류","폭6-8m","37.4958935537689","127.100119983633","서울 송파구 삼학사로2길","1","성공","2026-04-20 11:18:06.125"
"6777","송파구","삼학사로3길","일반도로","국지도로","소로","6m미만","37.4996011400518","127.0932502547","서울 송파구 삼학사로3길","1","성공","2026-04-20 11:18:06.125"
"6778","송파구","삼학사로4길","일반도로","국지도로","소로","6m미만","37.4993102322868","127.098544585285","서울 송파구 삼학사로4길","1","성공","2026-04-20 11:18:06.125"
"6779","송파구","삼학사로6길","일반도로","국지도로","소로","6m미만","37.4997223559846","127.09875603816","서울 송파구 삼학사로6길","1","성공","2026-04-20 11:18:06.125"
"6780","송파구","삼학사로8길","일반도로","국지도로","소로","6m미만","37.5001125970433","127.098737553027","서울 송파구 삼학사로8길","1","성공","2026-04-20 11:18:06.125"
"6781","송파구","삼학사로9길","일반도로","국지도로","소로","6m미만","37.5004681368122","127.095110084843","서울 송파구 삼학사로9길","1","성공","2026-04-20 11:18:06.13"
"6985","마포구","상암산로","일반도로","국지도로","중로1류","폭20-25m","37.5773503987098","126.889705980471","서울 마포구 상암산로","2","성공","2026-04-20 11:18:06.231"
"6986","마포구","상암산로1길","일반도로","국지도로","소로1류","폭10-12m","37.5800634842486","126.885369750229","서울 마포구 상암산로1길","1","성공","2026-04-20 11:18:06.231"
"6988","성동구","상원10가길","일반도로","국지도로","소로","6m미만","37.5497038524909","127.048157565179","서울 성동구 상원10가길","1","성공","2026-04-20 11:18:06.231"
"6989","성동구","상원10길","일반도로","국지도로","소로","6m미만","37.5496517096253","127.049405737002","서울 성동구 상원10길","4","성공","2026-04-20 11:18:06.231"
"6990","성동구","상원10나길","일반도로","국지도로","소로","6m미만","37.5498089672749","127.048455369456","서울 성동구 상원10나길","1","성공","2026-04-20 11:18:06.231"
"6991","성동구","상원10다길","일반도로","국지도로","소로","6m미만","37.5505044789525","127.048599087707","서울 성동구 상원10다길","1","성공","2026-04-20 11:18:06.236"
"6992","성동구","상원12길","일반도로","국지도로","소로","6m미만","37.5506820354104","127.049966928991","서울 성동구 상원12길","1","성공","2026-04-20 11:18:06.236"
"6993","성동구","상원1길","일반도로","국지도로","소로","6m미만","37.5458075666721","127.048174408785","서울 성동구 상원1길","1","성공","2026-04-20 11:18:06.236"
"6994","성동구","상원2길","일반도로","국지도로","소로","6m미만","37.5458756578525","127.049539827606","서울 성동구 상원2길","1","성공","2026-04-20 11:18:06.236"
"6995","성동구","상원4길","일반도로","국지도로","소로3류","폭6-8m","37.5472023749761","127.049548853178","서울 성동구 상원4길","1","성공","2026-04-20 11:18:06.236"
"6996","성동구","상원6가길","일반도로","국지도로","소로","6m미만","37.5480493281374","127.049083072523","서울 성동구 상원6가길","1","성공","2026-04-20 11:18:06.236"
"6997","성동구","상원6길","일반도로","국지도로","소로","6m미만","37.5488261732535","127.049289539186","서울 성동구 상원6길","3","성공","2026-04-20 11:18:06.236"
"6998","성동구","상원6나길","일반도로","국지도로","소로3류","폭6-8m","37.5480501708057","127.04986740003","서울 성동구 상원6나길","1","성공","2026-04-20 11:18:06.236"
"6999","성동구","상원8길","일반도로","국지도로","소로","6m미만","37.5491482777768","127.04886187887","서울 성동구 상원8길","1","성공","2026-04-20 11:18:06.236"
"7000","성동구","상원길","일반도로","국지도로","소로3류","폭6-8m","37.5478571391338","127.04844301612","서울 성동구 상원길","8","성공","2026-04-20 11:18:06.236"
"7018","송파구","새말로10길","일반도로","국지도로","소로3류","폭6-8m","37.481889061838","127.127480112303","서울 송파구 새말로10길","1","성공","2026-04-20 11:18:06.246"
"7019","송파구","새말로11길","일반도로","국지도로","소로2류","폭8-10m","37.4836911250029","127.127353149327","서울 송파구 새말로11길","1","성공","2026-04-20 11:18:06.246"
"7022","송파구","새말로13길","일반도로","국지도로","소로3류","폭6-8m","37.4842857056025","127.129174066591","서울 송파구 새말로13길","1","성공","2026-04-20 11:18:06.251"
"7023","송파구","새말로15길","일반도로","국지도로","소로","6m미만","37.4853769076665","127.129675364472","서울 송파구 새말로15길","1","성공","2026-04-20 11:18:06.251"
"7025","송파구","새말로17길","일반도로","국지도로","소로3류","폭6-8m","37.4862318871597","127.130888939665","서울 송파구 새말로17길","1","성공","2026-04-20 11:18:06.251"
"7027","송파구","새말로19길","일반도로","국지도로","소로2류","폭8-10m","37.4870514590001","127.131847507286","서울 송파구 새말로19길","1","성공","2026-04-20 11:18:06.251"
"7030","송파구","새말로5길","일반도로","국지도로","소로3류","폭6-8m","37.4842074138047","127.124125433404","서울 송파구 새말로5길","1","성공","2026-04-20 11:18:06.252"
"7037","종로구","새문안로","일반도로","국지도로","소로2류","폭8-10m","37.5695369741908","126.970892555864","서울 종로구 새문안로","8","성공","2026-04-20 11:18:06.257"
"7038","종로구","새문안로2길","일반도로","국지도로","중로1류","폭20-25m","37.5693879223139","126.973055080545","서울 종로구 새문안로2길","1","성공","2026-04-20 11:18:06.257"
"7039","종로구","새문안로3길","일반도로","국지도로","중로2류","폭15-20m","37.5730377744442","126.972709184907","서울 종로구 새문안로3길","1","성공","2026-04-20 11:18:06.257"
"7040","종로구","새문안로5가길","일반도로","국지도로","소로3류","폭6-8m","37.5737887680696","126.973564371615","서울 종로구 새문안로5가길","1","성공","2026-04-20 11:18:06.257"
"7041","종로구","새문안로5길","일반도로","국지도로","소로2류","폭8-10m","37.5729586461953","126.974635535622","서울 종로구 새문안로5길","1","성공","2026-04-20 11:18:06.262"
"7042","종로구","새문안로7길","일반도로","국지도로","소로","6m미만","37.5708170524499","126.975399773032","서울 종로구 새문안로7길","1","성공","2026-04-20 11:18:06.262"
"7043","종로구","새문안로9길","일반도로","국지도로","소로","6m미만","37.570762668306","126.976012410521","서울 종로구 새문안로9길","1","성공","2026-04-20 11:18:06.262"
"7044","서초구","새원1길","일반도로","국지도로","소로3류","폭6-8m","37.4538074018865","127.050679651717","서울 서초구 새원1길","1","성공","2026-04-20 11:18:06.262"
"7045","서초구","새원2길","일반도로","국지도로","소로","6m미만","37.454970176577","127.050004227015","서울 서초구 새원2길","1","성공","2026-04-20 11:18:06.262"
"7046","서초구","새원3길","일반도로","국지도로","소로","6m미만","37.4538005880118","127.050178064296","서울 서초구 새원3길","1","성공","2026-04-20 11:18:06.262"
"7047","서초구","새원4길","일반도로","국지도로","소로","6m미만","37.4548606491777","127.04949114901","서울 서초구 새원4길","1","성공","2026-04-20 11:18:06.262"
"7048","서초구","새원6길","일반도로","국지도로","소로3류","폭6-8m","37.4534296566103","127.048191838604","서울 서초구 새원6길","1","성공","2026-04-20 11:18:06.262"
"7049","서초구","새원8길","일반도로","국지도로","소로","6m미만","37.4531900529035","127.047807985044","서울 서초구 새원8길","1","성공","2026-04-20 11:18:06.262"
"7050","서초구","새원길","일반도로","국지도로","소로","6m미만","37.4530224465495","127.048295215624","서울 서초구 새원길","7","성공","2026-04-20 11:18:06.262"
"7051","서초구","새원말길","일반도로","국지도로","소로","6m미만","37.4557590634026","127.050522058329","서울 서초구 새원말길","1","성공","2026-04-20 11:18:06.267"
"7052","서초구","새정1길","일반도로","국지도로","소로","6m미만","37.4352164647087","127.069069000479","서울 서초구 새정1길","1","성공","2026-04-20 11:18:06.267"
"7053","서초구","새정2길","일반도로","국지도로","소로","6m미만","37.4353788992264","127.069714674743","서울 서초구 새정2길","1","성공","2026-04-20 11:18:06.267"
"7054","서초구","새정3길","일반도로","국지도로","소로","6m미만","37.4347112444963","127.069411803774","서울 서초구 새정3길","1","성공","2026-04-20 11:18:06.267"
"7055","서초구","새정길","일반도로","국지도로","소로","6m미만","37.4354485493797","127.06753918362","서울 서초구 새정길","4","성공","2026-04-20 11:18:06.267"
"7056","마포구","새창로","일반도로","국지도로","소로2류","폭8-10m","37.5417190590793","126.953288795646","서울 마포구 새창로","10","성공","2026-04-20 11:18:06.267"
"7057","용산구","새창로12길","일반도로","국지도로","소로3류","폭6-8m","37.537549261891","126.955947845511","서울 용산구 새창로12길","1","성공","2026-04-20 11:18:06.267"
"7058","용산구","새창로14길","일반도로","국지도로","소로","6m미만","37.5383508838488","126.958954268926","서울 용산구 새창로14길","1","성공","2026-04-20 11:18:06.267"
"7059","용산구","새창로20가길","일반도로","국지도로","소로","6m미만","37.5380184479319","126.95957279953","서울 용산구 새창로20가길","1","성공","2026-04-20 11:18:06.267"
"7060","용산구","새창로20길","일반도로","국지도로","소로","6m미만","37.5383611158087","126.959361254958","서울 용산구 새창로20길","1","성공","2026-04-20 11:18:06.267"
"7061","마포구","새창로2길","일반도로","국지도로","소로2류","폭8-10m","37.5415820208951","126.949574088272","서울 마포구 새창로2길","1","성공","2026-04-20 11:18:06.272"
"7062","용산구","새창로33길","일반도로","국지도로","소로","6m미만","37.5368172145387","126.961954022838","서울 용산구 새창로33길","1","성공","2026-04-20 11:18:06.272"
"7063","용산구","새창로35길","일반도로","국지도로","소로","6m미만","37.5364537673275","126.962004896286","서울 용산구 새창로35길","1","성공","2026-04-20 11:18:06.272"
"7064","용산구","새창로42길","일반도로","국지도로","소로","6m미만","37.5344189925943","126.961587417949","서울 용산구 새창로42길","1","성공","2026-04-20 11:18:06.272"
"7065","용산구","새창로44길","일반도로","국지도로","소로","6m미만","37.5340568128317","126.961935399208","서울 용산구 새창로44길","1","성공","2026-04-20 11:18:06.272"
"7066","용산구","새창로45가길","일반도로","국지도로","소로","6m미만","37.5350838252582","126.965629547936","서울 용산구 새창로45가길","1","성공","2026-04-20 11:18:06.272"
"7067","용산구","새창로45길","일반도로","국지도로","소로","6m미만","37.534899678734","126.964472639338","서울 용산구 새창로45길","1","성공","2026-04-20 11:18:06.272"
"7068","용산구","새창로46길","일반도로","국지도로","소로","6m미만","37.5340071604198","126.96219327266","서울 용산구 새창로46길","1","성공","2026-04-20 11:18:06.272"
"7069","용산구","새창로49길","일반도로","국지도로","소로","6m미만","37.5343881854692","126.964190480741","서울 용산구 새창로49길","1","성공","2026-04-20 11:18:06.272"
"7070","마포구","새창로4가길","일반도로","국지도로","소로","6m미만","37.5416161349425","126.952312128002","서울 마포구 새창로4가길","1","성공","2026-04-20 11:18:06.272"
"7071","마포구","새창로4길","일반도로","국지도로","소로","6m미만","37.5414680438197","126.951508728444","서울 마포구 새창로4길","1","성공","2026-04-20 11:18:06.277"
"7072","마포구","새창로4나길","일반도로","국지도로","소로","6m미만","37.5413717307168","126.952180800962","서울 마포구 새창로4나길","1","성공","2026-04-20 11:18:06.277"
"7073","마포구","새창로4다길","일반도로","국지도로","소로","6m미만","37.5411120233928","126.951862558007","서울 마포구 새창로4다길","1","성공","2026-04-20 11:18:06.277"
"7074","마포구","새창로4라길","일반도로","국지도로","소로","6m미만","37.5408562883262","126.951565587132","서울 마포구 새창로4라길","1","성공","2026-04-20 11:18:06.277"
"7075","용산구","새창로50길","일반도로","국지도로","소로","6m미만","37.5336481101697","126.962188928292","서울 용산구 새창로50길","1","성공","2026-04-20 11:18:06.277"
"7076","마포구","새창로6가길","일반도로","국지도로","소로","6m미만","37.541314413668","126.953500755453","서울 마포구 새창로6가길","1","성공","2026-04-20 11:18:06.277"
"7077","마포구","새창로6길","일반도로","국지도로","소로","6m미만","37.5410368377646","126.952649462318","서울 마포구 새창로6길","1","성공","2026-04-20 11:18:06.277"
"7078","마포구","새창로6나길","일반도로","국지도로","소로","6m미만","37.5410480509553","126.953660804057","서울 마포구 새창로6나길","1","성공","2026-04-20 11:18:06.277"
"7079","마포구","새창로6다길","일반도로","국지도로","소로","6m미만","37.5405135035189","126.953700963951","서울 마포구 새창로6다길","1","성공","2026-04-20 11:18:06.277"
"7080","마포구","새창로6라길","일반도로","국지도로","소로","6m미만","37.5407760521447","126.953694012535","서울 마포구 새창로6라길","1","성공","2026-04-20 11:18:06.277"
"7081","마포구","새창로8길","일반도로","국지도로","소로2류","폭8-10m","37.5372955804905","126.952562895376","서울 마포구 새창로8길","2","성공","2026-04-20 11:18:06.282"
"7082","마포구","새터산10길","일반도로","국지도로","소로","6m미만","37.5660823561161","126.907976650723","서울 마포구 새터산10길","1","성공","2026-04-20 11:18:06.282"
"7083","마포구","새터산11길","일반도로","국지도로","소로","6m미만","37.5676172590152","126.906217008109","서울 마포구 새터산11길","1","성공","2026-04-20 11:18:06.282"
"7084","마포구","새터산12길","일반도로","국지도로","소로","6m미만","37.5661859128883","126.907902610547","서울 마포구 새터산12길","1","성공","2026-04-20 11:18:06.282"
"7085","마포구","새터산14길","일반도로","국지도로","소로","6m미만","37.5667696393953","126.908794285383","서울 마포구 새터산14길","2","성공","2026-04-20 11:18:06.282"
"7086","마포구","새터산14안길","일반도로","국지도로","소로","6m미만","37.5668207945009","126.907377983151","서울 마포구 새터산14안길","1","성공","2026-04-20 11:18:06.282"
"7087","마포구","새터산16길","일반도로","국지도로","소로","6m미만","37.5674627584883","126.908423417277","서울 마포구 새터산16길","1","성공","2026-04-20 11:18:06.282"
"7088","마포구","새터산2길","일반도로","국지도로","소로","6m미만","37.5653811527339","126.908843290967","서울 마포구 새터산2길","1","성공","2026-04-20 11:18:06.282"
"7089","마포구","새터산4길","일반도로","국지도로","소로","6m미만","37.5654840837102","126.90842572634","서울 마포구 새터산4길","1","성공","2026-04-20 11:18:06.282"
"7090","마포구","새터산5길","일반도로","국지도로","소로","6m미만","37.5651033140626","126.905893838962","서울 마포구 새터산5길","1","성공","2026-04-20 11:18:06.282"
"7091","마포구","새터산6길","일반도로","국지도로","소로","6m미만","37.565648313072","126.908165191172","서울 마포구 새터산6길","1","성공","2026-04-20 11:18:06.287"
"7092","마포구","새터산7길","일반도로","국지도로","소로","6m미만","37.5654395033797","126.905702806726","서울 마포구 새터산7길","1","성공","2026-04-20 11:18:06.287"
"7093","마포구","새터산8길","일반도로","국지도로","소로","6m미만","37.565857875644","126.908037822585","서울 마포구 새터산8길","1","성공","2026-04-20 11:18:06.287"
"7094","마포구","새터산9길","일반도로","국지도로","소로","6m미만","37.5657809816885","126.906269679306","서울 마포구 새터산9길","1","성공","2026-04-20 11:18:06.287"
"7095","마포구","새터산길","일반도로","국지도로","소로","6m미만","37.5665626809918","126.906833065862","서울 마포구 새터산길","10","성공","2026-04-20 11:18:06.287"
"7096","서초구","샘마루길","일반도로","국지도로","소로","6m미만","37.4535061886357","127.071738723228","서울 서초구 샘마루길","1","성공","2026-04-20 11:18:06.287"
"7097","서초구","샘마을1길","일반도로","국지도로","소로","6m미만","37.4581933025536","127.070615307758","서울 서초구 샘마을1길","1","성공","2026-04-20 11:18:06.287"
"7098","서초구","샘마을2길","일반도로","국지도로","소로","6m미만","37.4592451024241","127.073201364645","서울 서초구 샘마을2길","1","성공","2026-04-20 11:18:06.287"
"7099","서초구","샘마을길","일반도로","국지도로","소로","6m미만","37.4606257539096","127.071383714298","서울 서초구 샘마을길","3","성공","2026-04-20 11:18:06.287"
"7100","마포구","서강대길","일반도로","국지도로","소로3류","폭6-8m","37.5496852952568","126.941478150638","서울 마포구 서강대길","1","성공","2026-04-20 11:18:06.287"
"7101","마포구","서강로","일반도로","국지도로","소로3류","폭6-8m","37.5498473438625","126.932141582395","서울 마포구 서강로","10","성공","2026-04-20 11:18:06.292"
"7102","마포구","서강로11길","일반도로","국지도로","소로","6m미만","37.5536834903398","126.932555930393","서울 마포구 서강로11길","1","성공","2026-04-20 11:18:06.292"
"7103","마포구","서강로13길","일반도로","국지도로","소로","6m미만","37.5538781136368","126.932569561861","서울 마포구 서강로13길","1","성공","2026-04-20 11:18:06.292"
"7104","마포구","서강로14길","일반도로","국지도로","소로3류","폭6-8m","37.5523356932999","126.934486330652","서울 마포구 서강로14길","1","성공","2026-04-20 11:18:06.292"
"7105","마포구","서강로16길","일반도로","국지도로","소로","6m미만","37.5522026498805","126.935861104072","서울 마포구 서강로16길","1","성공","2026-04-20 11:18:06.292"
"7106","마포구","서강로18길","일반도로","국지도로","소로","6m미만","37.5530548253115","126.935882441868","서울 마포구 서강로18길","1","성공","2026-04-20 11:18:06.292"
"7107","마포구","서강로1길","일반도로","국지도로","소로3류","폭6-8m","37.5491196246358","126.930010010371","서울 마포구 서강로1길","1","성공","2026-04-20 11:18:06.292"
"7108","마포구","서강로20길","일반도로","국지도로","소로","6m미만","37.55372311425","126.9364171669","서울 마포구 서강로20길","1","성공","2026-04-20 11:18:06.292"
"7109","마포구","서강로3길","일반도로","국지도로","소로3류","폭6-8m","37.5491603274836","126.930429696961","서울 마포구 서강로3길","1","성공","2026-04-20 11:18:06.292"
"7110","마포구","서강로5길","일반도로","국지도로","소로1류","폭10-12m","37.5504057753632","126.931660348167","서울 마포구 서강로5길","1","성공","2026-04-20 11:18:06.292"
"7111","마포구","서강로8길","일반도로","국지도로","소로2류","폭8-10m","37.5519810844061","126.933401698497","서울 마포구 서강로8길","1","성공","2026-04-20 11:18:06.297"
"7112","마포구","서강로9길","일반도로","국지도로","소로2류","폭8-10m","37.5536974957563","126.931685069296","서울 마포구 서강로9길","1","성공","2026-04-20 11:18:06.297"
"7152","서초구","서래로","일반도로","국지도로","중로2류","폭15-20m","37.4974962400522","126.998303033801","서울 서초구 서래로","10","성공","2026-04-20 11:18:06.317"
"7153","서초구","서래로10길","일반도로","국지도로","소로3류","폭6-8m","37.4993877321231","126.999189945656","서울 서초구 서래로10길","1","성공","2026-04-20 11:18:06.317"
"7154","서초구","서래로1길","일반도로","국지도로","소로3류","폭6-8m","37.4961446222123","126.997337215585","서울 서초구 서래로1길","1","성공","2026-04-20 11:18:06.317"
"7155","서초구","서래로2길","일반도로","국지도로","소로","6m미만","37.4960004910424","126.999844057729","서울 서초구 서래로2길","1","성공","2026-04-20 11:18:06.317"
"7156","서초구","서래로3길","일반도로","국지도로","소로3류","폭6-8m","37.4969964392165","126.997584615522","서울 서초구 서래로3길","1","성공","2026-04-20 11:18:06.317"
"7157","서초구","서래로4길","일반도로","국지도로","소로3류","폭6-8m","37.4969020364778","126.999322960407","서울 서초구 서래로4길","1","성공","2026-04-20 11:18:06.317"
"7158","서초구","서래로5길","일반도로","국지도로","소로","6m미만","37.497908365823","126.995215650839","서울 서초구 서래로5길","1","성공","2026-04-20 11:18:06.317"
"7159","서초구","서래로6길","일반도로","국지도로","소로3류","폭6-8m","37.4977476316977","126.999434568877","서울 서초구 서래로6길","1","성공","2026-04-20 11:18:06.317"
"7160","서초구","서래로7길","일반도로","국지도로","소로","6m미만","37.4987062817401","126.997714045832","서울 서초구 서래로7길","1","성공","2026-04-20 11:18:06.317"
"7161","서초구","서래로8길","일반도로","국지도로","소로","6m미만","37.4986101648132","126.999372138059","서울 서초구 서래로8길","1","성공","2026-04-20 11:18:06.322"
"7162","서초구","서리풀2길","일반도로","국지도로","소로","6m미만","37.4876213771101","127.021727828301","서울 서초구 서리풀2길","1","성공","2026-04-20 11:18:06.322"
"7163","서초구","서리풀3길","일반도로","국지도로","소로","6m미만","37.4878329833606","127.01937069271","서울 서초구 서리풀3길","1","성공","2026-04-20 11:18:06.322"
"7164","서초구","서리풀4길","일반도로","국지도로","소로3류","폭6-8m","37.4882387812455","127.02203352736","서울 서초구 서리풀4길","1","성공","2026-04-20 11:18:06.322"
"7165","서초구","서리풀6길","일반도로","국지도로","소로","6m미만","37.4890100706659","127.021398057216","서울 서초구 서리풀6길","1","성공","2026-04-20 11:18:06.322"
"7166","서초구","서리풀8길","일반도로","국지도로","소로3류","폭6-8m","37.4898749961084","127.021130656944","서울 서초구 서리풀8길","1","성공","2026-04-20 11:18:06.322"
"7167","서초구","서리풀길","일반도로","국지도로","소로3류","폭6-8m","37.4881784011172","127.020605412843","서울 서초구 서리풀길","6","성공","2026-04-20 11:18:06.322"
"7182","용산구","서빙고로","일반도로","국지도로","소로3류","폭6-8m","37.5202972401794","126.994926783123","서울 용산구 서빙고로","10","성공","2026-04-20 11:18:06.333"
"7183","용산구","서빙고로17길","일반도로","국지도로","소로","6m미만","37.5255523447763","126.968665643322","서울 용산구 서빙고로17길","1","성공","2026-04-20 11:18:06.333"
"7184","용산구","서빙고로20길","일반도로","국지도로","소로","6m미만","37.5239217799189","126.967916301793","서울 용산구 서빙고로20길","1","성공","2026-04-20 11:18:06.333"
"7185","용산구","서빙고로22길","일반도로","국지도로","소로","6m미만","37.5237551697856","126.968194774908","서울 용산구 서빙고로22길","1","성공","2026-04-20 11:18:06.333"
"7186","용산구","서빙고로24길","일반도로","국지도로","소로","6m미만","37.5235927933696","126.968472000625","서울 용산구 서빙고로24길","1","성공","2026-04-20 11:18:06.333"
"7187","용산구","서빙고로3길","일반도로","국지도로","소로3류","폭6-8m","37.5268936780084","126.966412546806","서울 용산구 서빙고로3길","1","성공","2026-04-20 11:18:06.333"
"7188","용산구","서빙고로51가길","일반도로","국지도로","소로","6m미만","37.5222900009484","126.991919266428","서울 용산구 서빙고로51가길","1","성공","2026-04-20 11:18:06.333"
"7189","용산구","서빙고로51길","일반도로","국지도로","소로","6m미만","37.5230997421109","126.990823907892","서울 용산구 서빙고로51길","1","성공","2026-04-20 11:18:06.333"
"7190","용산구","서빙고로57길","일반도로","국지도로","소로","6m미만","37.5203266375609","126.992095945822","서울 용산구 서빙고로57길","1","성공","2026-04-20 11:18:06.333"
"7191","용산구","서빙고로59길","일반도로","국지도로","소로","6m미만","37.5209792175543","126.993286025942","서울 용산구 서빙고로59길","1","성공","2026-04-20 11:18:06.338"
"7192","용산구","서빙고로62길","일반도로","국지도로","소로1류","폭10-12m","37.519509877269","126.992080987141","서울 용산구 서빙고로62길","1","성공","2026-04-20 11:18:06.338"
"7193","용산구","서빙고로65길","일반도로","국지도로","소로","6m미만","37.521914229601","126.994058683247","서울 용산구 서빙고로65길","1","성공","2026-04-20 11:18:06.338"
"7194","용산구","서빙고로67길","일반도로","국지도로","소로","6m미만","37.521942276232","126.994588095406","서울 용산구 서빙고로67길","1","성공","2026-04-20 11:18:06.338"
"7195","용산구","서빙고로71길","일반도로","국지도로","소로","6m미만","37.5225932894713","126.995513400365","서울 용산구 서빙고로71길","1","성공","2026-04-20 11:18:06.338"
"7196","용산구","서빙고로73길","일반도로","국지도로","소로","6m미만","37.521794655326","126.995917974278","서울 용산구 서빙고로73길","1","성공","2026-04-20 11:18:06.338"
"7197","용산구","서빙고로75가길","일반도로","국지도로","소로","6m미만","37.5229083189198","126.996693153678","서울 용산구 서빙고로75가길","1","성공","2026-04-20 11:18:06.338"
"7198","용산구","서빙고로75길","일반도로","국지도로","소로","6m미만","37.5220398466939","126.996849188458","서울 용산구 서빙고로75길","1","성공","2026-04-20 11:18:06.338"
"7199","용산구","서빙고로79가길","일반도로","국지도로","소로","6m미만","37.5227175059333","126.997478241978","서울 용산구 서빙고로79가길","1","성공","2026-04-20 11:18:06.338"
"7200","용산구","서빙고로79길","일반도로","국지도로","소로","6m미만","37.5218101945365","126.997401801684","서울 용산구 서빙고로79길","1","성공","2026-04-20 11:18:06.338"
"7201","용산구","서빙고로91가길","일반도로","국지도로","소로","6m미만","37.5229904405673","126.99881106346","서울 용산구 서빙고로91가길","1","성공","2026-04-20 11:18:06.343"
"7202","용산구","서빙고로91길","일반도로","국지도로","소로","6m미만","37.5227624919583","127.000468333235","서울 용산구 서빙고로91길","1","성공","2026-04-20 11:18:06.343"
"7203","용산구","서빙고로91나길","일반도로","국지도로","소로","6m미만","37.5237928422719","126.997037694988","서울 용산구 서빙고로91나길","1","성공","2026-04-20 11:18:06.343"
"7204","용산구","서빙고로91다길","일반도로","국지도로","소로","6m미만","37.5241965855501","126.997204992578","서울 용산구 서빙고로91다길","1","성공","2026-04-20 11:18:06.343"
"7205","용산구","서빙고로91라길","일반도로","국지도로","소로","6m미만","37.5251573242739","126.997201449781","서울 용산구 서빙고로91라길","1","성공","2026-04-20 11:18:06.343"
"7206","용산구","서빙고로95길","일반도로","국지도로","소로","6m미만","37.5263772841301","127.002673474645","서울 용산구 서빙고로95길","1","성공","2026-04-20 11:18:06.343"
"7207","용산구","서빙고로97길","일반도로","국지도로","소로","6m미만","37.5267298324317","127.003226240213","서울 용산구 서빙고로97길","1","성공","2026-04-20 11:18:06.343"
"7209","중구","서소문로11길","일반도로","국지도로","소로3류","폭6-8m","37.5642191430296","126.972896896406","서울 중구 서소문로11길","1","성공","2026-04-20 11:18:06.343"
"7210","중구","서소문로12길","일반도로","국지도로","소로1류","폭10-12m","37.5620729258513","126.974731244618","서울 중구 서소문로12길","1","성공","2026-04-20 11:18:06.343"
"7211","마포구","서소문로2길","일반도로","국지도로","소로","6m미만","37.5581752013698","126.963058190645","서울 마포구 서소문로2길","2","성공","2026-04-20 11:18:06.349"
"7212","중구","서소문로6길","일반도로","국지도로","소로","6m미만","37.5596594373498","126.9667759777","서울 중구 서소문로6길","1","성공","2026-04-20 11:18:06.349"
"7213","중구","서소문로8길","일반도로","국지도로","중로1류","폭20-25m","37.5605013873402","126.968636865362","서울 중구 서소문로8길","1","성공","2026-04-20 11:18:06.349"
"7214","중구","서소문로9길","일반도로","국지도로","소로2류","폭8-10m","37.5630849555819","126.969868592345","서울 중구 서소문로9길","1","성공","2026-04-20 11:18:06.349"
"7215","종로구","서순라길","일반도로","국지도로","소로","6m미만","37.5740333992926","126.99238255925","서울 종로구 서순라길","1","성공","2026-04-20 11:18:06.349"
"7216","중구","서애로","일반도로","국지도로","소로","6m미만","37.560784027209","126.997625227222","서울 중구 서애로","4","성공","2026-04-20 11:18:06.349"
"7217","중구","서애로1길","일반도로","국지도로","소로","6m미만","37.5608336950503","126.999522260864","서울 중구 서애로1길","1","성공","2026-04-20 11:18:06.349"
"7218","중구","서애로3길","일반도로","국지도로","소로","6m미만","37.5597207680553","126.998021163987","서울 중구 서애로3길","1","성공","2026-04-20 11:18:06.349"
"7219","중구","서애로5길","일반도로","국지도로","소로","6m미만","37.559168532326","126.997284383386","서울 중구 서애로5길","1","성공","2026-04-20 11:18:06.349"
"7244","서초구","서운로","일반도로","국지도로","중로1류","폭20-25m","37.4937485060246","127.025728457996","서울 서초구 서운로","10","성공","2026-04-20 11:18:06.364"
"7245","서초구","서운로11길","일반도로","국지도로","소로","6m미만","37.4871811135234","127.026312361929","서울 서초구 서운로11길","1","성공","2026-04-20 11:18:06.364"
