구,동,숙소명,위도,경도,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,총층수,시설규모/연면적,nearest5_mean_damage_thousand_krw,nearest5_median_damage_thousand_krw,nearest5_min_distance_km,nearest5_mean_distance_km,nearest1_damage_thousand_krw,nearest1_distance_km,nearest1_fire_year,nearest2_damage_thousand_krw,nearest2_distance_km,nearest2_fire_year,nearest3_damage_thousand_krw,nearest3_distance_km,nearest3_fire_year,nearest4_damage_thousand_krw,nearest4_distance_km,nearest4_fire_year,nearest5_damage_thousand_krw,nearest5_distance_km,nearest5_fire_year 
용산구,이태원동,투서울,37.52983145,126.9911583,3,66.7,0.931272285489772,0.1308,0.08,1,50.0,275.6,242.0,0.11084681927065329,0.2044589050747775,242,0.11084681927065329,2019,24,0.21205000951375377,2022,288,0.22943178102483683,2018,812,0.2340564566375013,2019,12,0.23590945892714232,2019
용산구,이태원동,윤싸롱,37.53533488,126.98915365,22,90.9,0.8003927109135429,0.4095,0.85,3,198.0,259.4,121.0,0.02303166594846476,0.07556616385659443,121,0.02303166594846476,2020,811,0.07056275367220148,2021,46,0.08253380917102703,2017,55,0.09705190195663621,2020,264,0.10465068853464268,2018
용산구,이태원동,이태원 드림,37.53841239,126.98915108,36,88.9,1.1596068013709515,0.1322,1.0,6,147.0,429.4,86.0,0.05473979005573037,0.08035943200244249,24,0.05473979005573037,2024,26,0.07595733306790256,2022,480,0.08959166537268702,2017,86,0.09075418575794623,2024,1531,0.09075418575794623,2024
용산구,보광동,이태원 스테이,37.52824944,126.99740151,60,90.0,0.3429447511268303,0.1408,1.0,4,39.0,341.6,357.0,0.03188447479602112,0.0626995255119608,658,0.03188447479602112,2022,357,0.04854972838620088,2022,8,0.055256919471214826,2019,445,0.07819841426680854,2019,240,0.0996080906395586,2017
용산구,서계동,J house(제이 하우스),37.55024392,126.96459069,13,30.8,1.1340998834994258,0.3902,1.0,3,59.0,416.0,46.0,0.08744605084547903,0.09744895462103442,46,0.08744605084547903,2017,110,0.09071544242810532,2021,15,0.09071598425035723,2023,1898,0.10824067212377836,2020,11,0.11012662345745214,2022
용산구,후암동,Pea:pl Huam,37.5481093,126.97954854,28,96.4,1.1829534371018604,0.1194,1.0,5,29.0,11326.6,1039.0,0.11456775289749883,0.13430899478201214,1039,0.11456775289749883,2022,5035,0.13707992149437342,2020,50058,0.13843888647117103,2023,462,0.1401661165488716,2024,39,0.1412922964981458,2018
용산구,후암동,지월장,37.54449387,126.97839096,8,0.0,0.0314986670593709,0.3937,1.0,2,185.0,388.4,15.0,0.1513216349062671,0.20511365275295795,11,0.1513216349062671,2019,1523,0.1790463108425723,2024,11,0.22566659913491008,2019,382,0.226616668229417,2021,15,0.2429170506516234,2017
용산구,청파동,스테이 오로라(Stay Aurora),37.53898594,126.96744345,28,85.7,0.9817479485287988,0.3902,0.18,4,33.0,80.8,60.0,0.0286379811949566,0.04631529614069067,218,0.0286379811949566,2024,93,0.03744615834066113,2020,60,0.040268406485994404,2018,11,0.06183542297990799,2023,22,0.06338851170193326,2019
용산구,이태원동,이태원.zip,37.53470407,126.98785966,44,70.5,2.0360612460496106,0.1237,1.0,4,60.0,165.4,49.0,0.015870231025898993,0.05414012307793453,30,0.015870231025898993,2019,440,0.04660739101472013,2018,44,0.0581374934646687,2022,264,0.06078534391852918,2018,49,0.08930015596585562,2024
용산구,후암동,CASA NAMSAN,37.55051249,126.97747869,30,93.3,0.9555114450274363,0.1094,0.85,6,73.0,3007.0,77.0,0.030560732096431592,0.08589941515991714,472,0.030560732096431592,2017,77,0.09478219391621588,2018,14417,0.09905706697854054,2020,30,0.10081369214306604,2020,39,0.10428339066533164,2021
용산구,용산동,해방 하우스,37.54096439,126.98420847,5,20.0,0.0,0.1065,0.85,4,57.0,2158.0,272.0,0.08611365864571276,0.1174763767441748,272,0.08611365864571276,2023,9977,0.09973945205700809,2022,388,0.13032072438758902,2021,70,0.13316218078359085,2020,83,0.1380458678469732,2023
용산구,서계동,haroo stay,37.54943728,126.96444739,59,74.6,0.0574320490858754,0.406,0.85,6,55.0,49.2,46.0,0.07233191464487815,0.08322681144144828,46,0.07233191464487815,2017,15,0.08064122206822293,2023,110,0.08064184933928233,2021,67,0.09124004571069624,2023,8,0.0912790254441618,2019
용산구,서계동,늘담 스테이,37.54879223,126.963867,52,86.5,0.9653154451240572,0.138,1.0,5,49.0,4467.2,100.0,0.077487989015087,0.09373320317314442,8,0.077487989015087,2019,67,0.07804723671147101,2023,100,0.09671835798958474,2018,21237,0.10807423956709745,2024,924,0.10833819258248188,2022
용산구,원효로2가,STAY CHARM,37.53455276,126.96222978,27,55.6,1.2378743560016172,0.3902,0.25,5,52.0,287.4,90.0,0.05577414418090196,0.063440302014178,866,0.05577414418090196,2024,30,0.05735883626332281,2020,31,0.06417127863283192,2023,90,0.06754903679946446,2019,420,0.07234821419436882,2021
용산구,이태원동,찰리애니홈,37.52910989,126.99112217,0,0.0,0.009389740349839,0.1408,0.04,5,68.0,275.6,242.0,0.06194461030612577,0.23042279823465167,242,0.06194461030612577,2019,288,0.2397224598235423,2018,812,0.24350067362855524,2019,24,0.29151418051395633,2022,12,0.31543206690107856,2019
용산구,서계동,서울역우리집,37.55056089,126.96458288,35,71.4,1.4678516468943923,0.4359,1.0,3,99.0,1958.0,48.0,0.07621029724635545,0.09921514801811297,11,0.07621029724635545,2022,1144,0.09433892793852773,2021,8564,0.10635222157155982,2020,48,0.10958714666706093,2020,23,0.10958714666706093,2018
용산구,서계동,Woomook,37.5496059,126.96677963,30,96.7,1.2920919419064143,0.4324,0.85,3,38.0,138.6,62.0,0.03512819176256726,0.06599904075602663,481,0.03512819176256726,2020,22,0.05838197397068043,2024,62,0.06815884951165158,2020,6,0.08221423609758283,2019,122,0.08611195243765106,2017
용산구,이태원동,에코 하우스,37.53575344,126.9886975,27,81.5,1.1566438362402944,0.4518,1.0,1,42.0,218.0,91.0,0.08011009029445836,0.10782236431076397,121,0.08011009029445836,2020,37,0.0882433582800858,2021,91,0.12294752709537826,2024,30,0.12341855273422478,2019,811,0.12439229314967269,2021
용산구,서계동,어반네스트(Urbanest) 하우스,37.54943644,126.96744974,27,100.0,1.5995368414513889,0.4342,0.85,3,42.0,467.4,122.0,0.03266376825000815,0.06584702915710873,122,0.03266376825000815,2017,481,0.03314380066321804,2020,62,0.04843004878638402,2020,1650,0.10552861271340928,2023,22,0.10946891537252416,2024
용산구,후암동,Cozy Wooden House,37.55058667,126.97602634,43,60.5,0.5922212619699848,0.8848,1.0,2,51.0,39.2,39.0,0.014907983808134904,0.04894462910320259,79,0.014907983808134904,2022,39,0.05307615820630516,2021,12,0.054634806209386474,2020,11,0.0610520986460932,2022,55,0.0610520986460932,2022
용산구,이태원동,홈안젤라(Home_Angela),37.53078397,126.99609191,29,55.2,1.680441340014264,0.4095,0.35,4,40.0,274.4,140.0,0.052012310234120666,0.0678570330795012,342,0.052012310234120666,2017,47,0.06911205946461933,2024,808,0.06981288992957976,2020,35,0.07278584843021613,2022,140,0.07556205733897008,2023
용산구,동빙고동,니나노 인테리어,37.52083551,126.99370824,10,60.0,1.3016414757895538,0.45,0.08,3,64.0,161.4,33.0,0.07622764421733107,0.09484958588604743,7,0.07622764421733107,2020,9,0.08488482245332454,2022,55,0.09442731903621755,2019,703,0.10034048562147987,2023,33,0.11836765810188414,2022
용산구,보광동,제이하우스(Jay house),37.52383513,126.99764403,22,90.9,1.2396908869280152,0.4165,1.0,4,57.0,75.0,45.0,0.02582315364875676,0.06143593137117057,220,0.02582315364875676,2017,15,0.038163000503472974,2020,45,0.08035745572124295,2022,77,0.08065515007414524,2019,18,0.08218089690823495,2022
용산구,갈월동,Seoul Earl-Stay,37.54655777,126.97131061,10,50.0,0.0877756108823856,0.8961,0.04,3,52.0,220.2,48.0,0.07513121626390606,0.11124330491238507,48,0.07513121626390606,2018,84,0.09957454781698394,2023,920,0.10298180805147585,2019,11,0.13561913405573872,2019,38,0.14290981837382083,2023
용산구,남영동,NY room,37.5398956,126.97321559,3,0.0,0.0671393028376285,0.1451,0.04,5,35.0,326.2,321.0,0.07996483091338123,0.12843946465339018,321,0.07996483091338123,2023,477,0.12505254403394755,2019,41,0.1366443436020718,2023,53,0.13789782174392456,2019,739,0.16263778297362566,2018
용산구,서계동,zizone,37.54869173,126.96425702,62,90.3,0.680755448264782,0.1408,0.85,5,41.0,762.0,903.0,0.041698292068945014,0.0754589388168999,8,0.041698292068945014,2019,67,0.042286097916864746,2023,924,0.07326671703954545,2022,1908,0.0956052131437862,2020,903,0.12443837391535813,2021
용산구,원효로4가,Jeong's family,37.53090532,126.95068421,0,0.0,0.2231435513142097,0.1279,1.0,10,147.0,1477.4,55.0,0.07186588796957558,0.12518617696875795,16,0.07186588796957558,2021,5,0.11691527826875465,2017,55,0.1407204327370563,2019,2416,0.1407204327370563,2017,4895,0.15570885313134675,2018
용산구,서빙고동,돈키호테,37.51786867,126.99021131,4,25.0,0.0094340322333586,0.1494,1.0,5,197.0,1332.4,290.0,0.11786196934687043,0.1314544965863875,440,0.11786196934687043,2023,290,0.11805352792754163,2017,5911,0.1288716753800517,2019,9,0.1313107601612431,2021,12,0.16117455011623058,2017
용산구,이태원동,체크인 플리즈,37.53902104,126.9897786,53,81.1,0.8738951729064693,0.4218,1.0,4,55.0,337.2,31.0,0.024900430464276254,0.055253167259084954,26,0.024900430464276254,2022,12,0.0385244654211207,2018,31,0.0697901468656707,2020,1531,0.07152539677217855,2024,86,0.07152539677217855,2024
용산구,용산동,소월길,37.54393491,126.98332039,60,85.0,0.9309968792638504,0.1337,1.0,5,58.0,1070.2,454.0,0.03791006995648648,0.05783710819491959,454,0.03791006995648648,2022,1730,0.051408313031000394,2024,390,0.05315295143053372,2023,2765,0.058989922828059684,2018,12,0.08772428372851769,2022
용산구,서계동,Top guesthouse,37.55005538,126.96625429,34,88.2,1.0129434941133115,0.6761,0.85,6,84.0,112.8,22.0,0.06942887242699396,0.09448273321732159,6,0.06942887242699396,2019,22,0.08057600602750273,2024,481,0.09341566075708449,2020,46,0.10165250298854182,2017,9,0.12734062388648495,2018
용산구,이태원동,조조(JoJo),37.53255053,126.9909182,24,70.8,3.275006457052721,0.4658,0.45,3,19.0,293.0,110.0,0.02349238353015159,0.057358757133603056,110,0.02349238353015159,2021,1153,0.05543550457405061,2023,17,0.06695350824755311,2022,11,0.06829857433197481,2023,174,0.07261381498428515,2023
용산구,용산동,Photo Park(포토박),37.54135419,126.98122423,6,16.7,0.0,0.4183,1.0,4,75.0,2168.4,388.0,0.26883868440153724,0.2984679167665259,12,0.26883868440153724,2022,9977,0.2878454378545837,2022,454,0.30999686900210266,2022,11,0.3123210259511605,2019,388,0.31333756662324525,2021
용산구,보광동,무니하우스,37.52713835,126.99735213,66,75.8,1.8362112317988888,0.4077,1.0,4,63.0,2727.8,11.0,0.06837203181558069,0.10933757815115501,8,0.06837203181558069,2019,13157,0.10662662442329703,2018,1,0.1198563903546913,2022,11,0.1202001408117973,2022,462,0.13163270335040866,2023
용산구,이태원동,Baraka Homestay,37.52971584,126.99646514,6,0.0,0.0550597771830274,0.4712,1.0,1,79.0,551.0,342.0,0.09383485947738597,0.11967640656530536,140,0.09383485947738597,2023,1816,0.11902387470374004,2023,445,0.1262390523375677,2019,12,0.12759748816584604,2019,342,0.131686758141987,2017
용산구,후암동,N,37.55045653,126.97618077,43,51.2,0.7884573603642702,0.8577,1.0,3,44.0,2920.2,55.0,0.032876826078539194,0.04755777553834648,79,0.032876826078539194,2022,14417,0.04508502082005727,2020,11,0.05078296465162938,2022,55,0.05078296465162938,2022,39,0.05826110148987719,2021
용산구,용산동,코코마통,37.54182835,126.98308938,2,0.0,0.0183491386681965,0.4095,1.0,3,43.0,2143.8,272.0,0.11821197437396576,0.1484213220407152,9977,0.11821197437396576,2022,388,0.14111479118511078,2021,12,0.1474896190546677,2022,70,0.16165194707143343,2020,272,0.17363827851839833,2023
용산구,이태원동,이태원 561,37.53480122,126.98619588,2,0.0,0.1648746431902339,0.1011,0.45,4,27.0,165.4,49.0,0.06663164888579214,0.1504083332469065,49,0.06663164888579214,2024,440,0.12485645939922156,2018,30,0.14990563046518088,2019,44,0.20390129113803956,2022,264,0.20674663634629833,2018
용산구,보광동,이태원 마당,37.52657152,126.99661972,10,80.0,2.4304184645039304,0.4395,0.85,1,20.0,399.2,228.0,0.05942316550428471,0.09708733487688824,9,0.05942316550428471,2019,462,0.07368212297953053,2023,1,0.11414141124253989,2022,228,0.1177285214254025,2020,1296,0.12046145323268358,2019
용산구,문배동,88하우스 용산,37.53333448,126.96838343,0,0.0,0.2513144282809061,0.1251,0.55,32,123.0,758.0,90.0,0.059034275334834366,0.09631586310494047,44,0.059034275334834366,2017,1872,0.07387434420070264,2022,57,0.07834041858190807,2017,90,0.12495545877555511,2023,1727,0.14537481863170212,2023
용산구,이태원동,큐브 게스트하우스,37.53302947,126.9912873,54,77.8,1.089133544713566,0.1136,0.45,3,123.0,284.4,46.0,0.025573747866795317,0.04103260735505386,174,0.025573747866795317,2023,1153,0.03280412905484008,2023,11,0.04623213898074671,2023,46,0.04925800040281329,2018,38,0.051295020470073886,2019
용산구,이태원동,트래블홀릭 게스트하우스,37.52977112,126.99221092,9,0.0,0.1156843989994622,0.4218,0.45,4,45.0,275.6,242.0,0.09539375940522309,0.16694040968311802,242,0.09539375940522309,2019,288,0.13637818242160238,2018,812,0.14102068840483253,2019,24,0.21964827906338144,2022,12,0.24226113912055064,2019
용산구,서계동,수준있는집,37.54819116,126.96315018,54,92.6,1.5671781031442178,0.138,1.0,2,60.0,13891.4,903.0,0.04126535562609316,0.1041993989662302,903,0.04126535562609316,2021,21237,0.08684542793222781,2024,68,0.11140001684156035,2022,47241,0.13356227796375048,2022,8,0.14792391646751923,2019
용산구,청파동,정 story,37.54599653,126.96352734,3,0.0,1.8922299995916887,0.4395,0.45,3,46.0,2332.4,577.0,0.08404722109593649,0.11030095278579602,33,0.08404722109593649,2019,1323,0.09422751118693892,2019,9693,0.10336167678420999,2019,577,0.12641830830136777,2020,36,0.1434500465605269,2024
용산구,원효로1가,Cozy House,37.53665766,126.96486266,19,47.4,0.2619295763493662,0.8961,0.18,2,40.0,350.6,71.0,0.06804496076589141,0.10538204769797266,26,0.06804496076589141,2023,71,0.08512198015735688,2023,11,0.11688588240992892,2019,105,0.12578293493370554,2024,1540,0.13107448022298052,2020
용산구,갈월동,장하우스(Jang House),37.5445589,126.97209234,10,70.0,2.397060896446251,0.4359,0.04,3,92.0,359.6,55.0,0.021451759068074328,0.03813788512127002,6,0.021451759068074328,2019,7,0.0283069488722576,2020,1650,0.04004994029176301,2024,55,0.05028539747968669,2018,80,0.05059537989456847,2019
용산구,이태원동,레온하우스,37.53869625,126.99036829,25,76.0,1.1596068013709515,0.1279,1.0,5,46.0,24.2,26.0,0.06375826868101074,0.08875043755962297,31,0.06375826868101074,2020,26,0.08570749393281608,2022,17,0.0878569987846265,2020,12,0.10175718636153563,2018,35,0.10467224003812593,2019
용산구,한강로3가,한강뷰(Han river View),37.52878416,126.95481281,2,100.0,0.9428358565725116,0.1265,0.18,32,82.0,160.4,18.0,0.09265150656386373,0.14480984272734082,12,0.09265150656386373,2020,18,0.11737425202088968,2019,302,0.13527487866486837,2019,13,0.1708489852361729,2019,457,0.20789959115090942,2018
용산구,한남동,스테이 카키,37.53128673,126.99916856,71,83.1,0.2231435513142097,0.4447,1.0,3,174.0,3986.0,250.0,0.013496135540683216,0.03038192903639688,250,0.013496135540683216,2018,189,0.02262373176942056,2024,3449,0.026684346598940405,2022,15948,0.032515329384115686,2024,94,0.056590101888824546,2019
용산구,한남동,시온게스트하우스,37.53522684,127.00216197,12,91.7,1.01160091167848,0.4254,0.85,3,217.0,203.0,160.0,0.07588501624500954,0.09573046841741453,82,0.07588501624500954,2024,280,0.08650770175432979,2023,160,0.10172639415403047,2018,58,0.10726661496685144,2023,435,0.10726661496685144,2024
용산구,서계동,Ari House,37.5515055,126.9672965,80,52.5,0.3939042857070884,0.3902,1.0,3,47.0,27.0,11.0,0.042354742891401884,0.06776167055670698,11,0.042354742891401884,2019,11,0.04693815902384327,2019,27,0.05053776216658551,2019,77,0.08511462392145985,2020,9,0.1138630647802444,2018
용산구,후암동,엔투(N2),37.55063881,126.97599785,44,59.1,0.5235443961737654,0.9074,1.0,2,114.0,48.0,39.0,0.012772742225449038,0.04877497416160228,79,0.012772742225449038,2022,12,0.049176306086710954,2020,39,0.05075159652336804,2021,13,0.06506871357957601,2019,97,0.06610551239290736,2023
용산구,서계동,영 게스트하우스,37.54961594,126.96669683,35,97.1,1.1466984753357474,0.4165,0.85,3,132.0,138.6,62.0,0.042304615539133804,0.06734321407008965,481,0.042304615539133804,2020,22,0.05295815361429397,2024,62,0.07290338337589851,2020,6,0.07512579533064846,2019,122,0.09342412249047352,2017
용산구,한남동,UN게스트하우스,37.53312813,127.01089028,11,54.5,0.3806499389884404,0.1737,0.45,6,160.0,6906.2,616.0,0.10471532743338605,0.12410407744167777,599,0.10471532743338605,2021,48,0.1153162571293349,2022,31618,0.11784974062164252,2021,1650,0.11834889812091783,2018,616,0.1642901639031077,2019
용산구,청파동,서울펜슬,37.54139999,126.96716021,21,66.7,0.4005510933057353,0.1337,0.85,4,197.0,634.2,715.0,0.0631465038430691,0.09545200041076507,28,0.0631465038430691,2020,969,0.08652147121042994,2022,715,0.10506192509012915,2018,1455,0.10873629294951836,2019,4,0.1137938089606788,2022
용산구,청파동,케이하우스,37.54347141,126.96894606,49,95.9,2.5500459519589618,0.9458,1.0,2,29.0,404.4,31.0,0.05331122086799276,0.09347226047804046,31,0.05331122086799276,2019,22,0.07528583021176415,2018,1670,0.10998218757205906,2020,15,0.11037628414119523,2020,284,0.11840577959719113,2022
용산구,이태원동,아보카도 게스트하우스,37.53096713,126.99024968,1,0.0,2.5227052104102583,0.4218,0.04,3,66.0,504.8,24.0,0.14052212775385667,0.17074702285707458,17,0.14052212775385667,2022,24,0.1482794077300762,2022,12,0.16481373257829052,2019,110,0.19455803032180488,2021,2361,0.2055618159013446,2022
용산구,용산동,Namsan Fresh House,37.54042841,126.98644303,16,81.2,2.282004385294025,0.4377,0.85,3,70.0,1993.2,15.0,0.06623299570857248,0.0884870547055551,12,0.06623299570857248,2019,9628,0.07433726487455915,2018,11,0.07868946765001475,2022,15,0.09239928401157133,2017,300,0.13077626128305775,2023
용산구,이태원동,Maji's house,37.53267679,126.98918272,0,0.0,1.4568583248388831,0.4095,0.08,5,126.0,2137.8,273.0,0.0881665963166666,0.11351821860188611,127,0.0881665963166666,2018,408,0.10988600337571859,2024,273,0.10988686145073522,2021,9785,0.12982581593315506,2018,96,0.12982581593315506,2019
용산구,이태원동,카메 게스트하우스,37.53055405,126.99119716,21,42.9,2.656425835696903,0.4165,0.04,4,39.0,2515.8,24.0,0.13340231628772464,0.1657287872238879,24,0.13340231628772464,2022,12,0.15699838388128745,2019,17,0.15944980886306845,2022,242,0.18343094494130746,2019,12284,0.19536248214605162,2023
용산구,청파동,casa cielo,37.54545181,126.96832942,32,71.9,2.507018103395432,0.1608,1.0,4,69.0,268.4,36.0,0.07221611300173503,0.1032973391012529,825,0.07221611300173503,2020,468,0.10436701041998303,2018,4,0.1108155626377378,2023,36,0.11410489850145544,2023,9,0.11498311094535316,2020
용산구,보광동,HEAVEN,37.52931668,126.9988285,51,88.2,1.1856236656577397,0.4535,1.0,4,27.0,866.0,101.0,0.01865512262901752,0.03971501968200692,33,0.01865512262901752,2020,0,0.03562706074104918,2023,1367,0.045561724517181254,2019,101,0.04814858782629398,2020,2829,0.050582602696492666,2023
용산구,이태원동,Amazon,37.52995248,126.99226105,9,0.0,0.0279087881170765,0.5863,0.45,4,72.0,275.6,242.0,0.11579469833891111,0.16320064439682422,242,0.11579469833891111,2019,288,0.1353784995144728,2018,812,0.1402240876534035,2019,24,0.2011622286985817,2022,12,0.223443707778752,2019
용산구,이태원동,Good Stay,37.52951501,126.99074082,2,0.0,0.009389740349839,0.4465,0.04,3,124.0,276.6,242.0,0.11126992824997486,0.2361963715279795,242,0.11126992824997486,2019,24,0.2557236549342437,2022,288,0.26592619225230824,2018,812,0.2702523077344449,2019,17,0.27780977446892585,2022
용산구,이태원동,알리바바,37.53016797,126.99620074,5,60.0,0.6931471805599453,0.4095,0.35,3,66.0,623.6,342.0,0.06930919850245798,0.08735048014340097,140,0.06930919850245798,2023,1816,0.07965635384440775,2023,342,0.09011626881130023,2017,808,0.09829858140764001,2020,12,0.09937199815119885,2019
용산구,이태원동,Parched Mansion,37.5324492,126.9877944,5,0.0,0.0,0.1394,0.04,4,63.0,8299.6,440.0,0.20153656182015,0.20998923850416693,5,0.20153656182015,2023,127,0.20538855702889836,2018,1937,0.2082071250450592,2018,440,0.21701332595652778,2018,38989,0.21780062267019928,2018
용산구,후암동,쯔요시노이에(tuyosinoie),37.5477145,126.97749576,37,67.6,0.7848143690857691,0.1337,1.0,5,85.0,10053.0,55.0,0.02830853968743686,0.06555581613357675,55,0.02830853968743686,2024,35,0.04981517950571003,2019,35,0.056019710238277835,2018,82,0.08082785922795123,2019,50058,0.11280779200850778,2023
용산구,이태원동,The Gracia,37.53666751,126.9872078,33,81.8,3.05123837968886,0.4148,1.0,4,356.99,2830.2,1502.0,0.034024945787600215,0.07993997596857902,9325,0.034024945787600215,2022,84,0.05213515585933806,2024,3149,0.08099200081031287,2017,91,0.08395268404420703,2024,1502,0.1485950933414369,2019
용산구,보광동,시크릿가든,37.52848677,126.99721925,41,95.1,0.3101549283038395,0.4535,1.0,3,58.0,341.6,357.0,0.04556163356397094,0.06605689817413751,357,0.04556163356397094,2022,658,0.04954217344052766,2022,445,0.05751873307765427,2019,8,0.08271768402536335,2019,240,0.09494426676317139,2017
용산구,후암동,그린 어바니스트,37.55080241,126.97719443,39,82.1,1.6744763086133228,0.4148,0.25,3,39.0,3003.6,77.0,0.06938392889910207,0.0839017598101176,39,0.06938392889910207,2021,472,0.0694012112755882,2017,13,0.0809798538465749,2019,14417,0.09909973521153538,2020,77,0.10064406981778751,2018
용산구,원효로2가,더하우스,37.53500173,126.96297713,43,76.7,0.3265711656385013,0.148,0.85,4,73.0,754.2,88.0,0.027045046964132867,0.06224862088229636,866,0.027045046964132867,2024,2746,0.04069455033404021,2017,88,0.06524575164851257,2022,11,0.08785315161361021,2020,60,0.09040460385118594,2023
용산구,효창동,옥상달빛,37.53854393,126.95881134,34,88.2,0.5181738305930786,0.4183,0.7,4,125.0,31.0,18.0,0.026298059844847985,0.07785998408259368,11,0.026298059844847985,2023,97,0.041559668013100654,2021,11,0.09149119722789227,2020,18,0.10075645937355285,2023,18,0.1291945359535746,2023
용산구,이촌동,E&S Ville,37.5179488,126.96697041,0,0.0,0.0,0.4447,1.0,3,206.0,1826.0,1485.0,0.26105511875432746,0.2868478833541003,367,0.26105511875432746,2019,4400,0.26649610334491736,2019,1485,0.2684921186609817,2017,2486,0.316395498524184,2017,392,0.32180057748609076,2023
용산구,효창동,J.하우스,37.53815423,126.9632642,34,85.3,0.6931471805599453,0.1451,1.0,4,48.0,13936.2,201.0,0.03951952701979806,0.06479387369590116,50,0.03951952701979806,2020,68188,0.05819707824324223,2017,201,0.07234530049558814,2019,12,0.07266813245620106,2021,1230,0.08123933026467628,2019
용산구,보광동,제니하우스,37.52787765,126.99747314,75,81.3,0.241162056816888,0.1394,1.0,4,53.0,212.0,26.0,0.01641091179205114,0.07023213743065793,8,0.01641091179205114,2019,658,0.056197541935318576,2022,357,0.08411374949338916,2022,11,0.08491954174081141,2022,26,0.1095189421917194,2017
용산구,한강로2가,AJ's Blue House,37.53020276,126.97007551,31,71.0,1.6910541845550673,0.8939,0.55,1,44.0,209.4,140.0,0.018140891665196272,0.04045802958760275,44,0.018140891665196272,2024,448,0.033458946300502015,2024,312,0.03836007945038468,2023,140,0.04233272638937494,2020,103,0.06999750413255586,2019
용산구,이태원동,오두막 여기,37.53601428,126.98889053,47,78.7,1.1684433831714496,0.4148,1.0,3,60.0,1924.6,91.0,0.05472351950445574,0.10661369251149184,37,0.05472351950445574,2021,121,0.1011527589280348,2020,91,0.1064234636833918,2024,9325,0.1321964986525307,2022,49,0.13857222178904624,2021
용산구,이태원동,DON'S HOUSE,37.53206541,126.9905106,3,66.7,2.696028544143554,0.4535,0.08,3,77.0,263.2,24.0,0.060436828990067054,0.09209716610528787,17,0.060436828990067054,2022,110,0.07037237925739652,2021,12,0.1055284742730796,2019,24,0.10907382684303886,2022,1153,0.11507432116285739,2023
용산구,후암동,토투 서울(totu_seoul),37.54509586,126.97999138,0,0.0,0.0989399478549035,0.4641,1.0,3,105.0,24.6,11.0,0.12354677595263092,0.14294178011337683,11,0.12354677595263092,2019,11,0.1285179606408794,2019,0,0.15385945037352577,2023,15,0.1543392423713802,2017,86,0.15444547122846788,2021
용산구,보광동,웜 헤이즐,37.5291287,126.99653418,6,0.0,0.0870113769896297,0.8374,1.0,1,42.0,178.0,37.0,0.08908753376331201,0.12028817417704393,445,0.08908753376331201,2019,357,0.11880345103374576,2022,37,0.12812301261133488,2021,34,0.1315198743759448,2024,17,0.13390699910088222,2018
용산구,용문동,더 타워 하우스(The tower house),37.53536913,126.95933056,5,60.0,0.1324891830460789,0.1337,0.7,6,40.0,5734.0,1210.0,0.014837764005162435,0.07915782661925656,1210,0.014837764005162435,2020,25993,0.071517095583138,2019,12,0.09701971600018497,2019,12,0.1007414837506788,2022,1443,0.11167307375711859,2019
용산구,후암동,2디맨션,37.54547741,126.97614583,3,0.0,0.1823215567939546,0.9616,0.45,2,52.0,1038.0,382.0,0.0957372138997666,0.14395313455872544,711,0.0957372138997666,2023,382,0.11685319968955085,2018,4007,0.14977426644291694,2018,6,0.17210200053049937,2018,84,0.18529899223089338,2019
용산구,이태원동,다니하우스,37.53082714,126.99243159,11,0.0,0.009389740349839,0.4606,0.45,3,34.0,2939.6,24.0,0.11840993675892135,0.1475966392091896,24,0.11840993675892135,2022,12,0.1370144443371712,2019,12284,0.15589272464720352,2023,2361,0.15734970264069967,2022,17,0.16931638766195234,2022
용산구,갈월동,SI스테이,37.54397707,126.97208112,22,68.2,1.4506895233582129,0.4218,0.04,3,61.0,380.6,80.0,0.013696938289597269,0.0445359305952623,100,0.013696938289597269,2022,1650,0.0294581937010584,2024,66,0.05276950146373695,2017,80,0.05688680730724284,2019,7,0.06986821221467605,2020
용산구,후암동,남산아래(NAMSAN AREA),37.5478582,126.97471384,47,76.6,0.4134332777573413,0.8848,1.0,1,114.0,396.0,84.0,0.06899259723722657,0.08761357184607767,93,0.06899259723722657,2021,84,0.08239988353911988,2022,1785,0.08499433745813054,2020,12,0.08890520447391353,2022,6,0.11277583652199778,2023
용산구,청파동,더 소울(the soul),37.5472954,126.96741084,25,96.0,0.6931471805599453,0.4641,0.85,3,75.0,911.8,15.0,0.06702265157327822,0.07711495283304984,18,0.06702265157327822,2023,11,0.06946391241654076,2023,0,0.07476163622106528,2017,15,0.0787740664812779,2019,4515,0.09555249747308707,2022
용산구,이태원동,이태원 맨션,37.53877802,126.99075784,28,71.4,0.8088315795594075,0.1293,1.0,4,149.0,31.2,31.0,0.057655978150700414,0.09811712249144573,31,0.057655978150700414,2020,35,0.09459903075962105,2019,17,0.09784608817803835,2020,26,0.11486672439407412,2022,47,0.12561779097479472,2017
용산구,동자동,엘하우스,37.54691332,126.97305335,32,96.9,0.5381710776565195,0.413,1.0,4,40.0,387.4,48.0,0.06019914599584791,0.0880214980952301,84,0.06019914599584791,2023,8,0.07727315858627408,2017,48,0.09083076964529589,2018,12,0.1013135643194338,2022,1785,0.11049085192929889,2020
