구,동,숙소명,위도,경도,승인연도,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,총층수,시설규모/연면적,업종,건물용도명,match_radius_m,fire_count_within_match_radius,is_train_matched,split,nearest5_mean_damage_thousand_krw,nearest5_median_damage_thousand_krw,nearest5_mean_distance_m,nearest1_distance_m,nearest1_damage_thousand_krw,nearest1_fire_year,nearest2_damage_thousand_krw,nearest2_distance_m,nearest2_fire_year,nearest3_damage_thousand_krw,nearest3_distance_m,nearest3_fire_year,nearest4_damage_thousand_krw,nearest4_distance_m,nearest4_fire_year,nearest5_damage_thousand_krw,nearest5_distance_m,nearest5_fire_year,predicted_damage_thousand_krw,prediction_model,knn_k,knn_weights 
중구,회현동,뉴진스하우스,37.55547098,126.98306301,1995,3,0.0,0.6567795363890705,0.1422,0.08,4,96.0,외국인관광도시민박업,"근린생활시설, 주택",44,0,0,test_unmatched,523.6,145.0,180.1026065971149,95.92774186929074,9,2018,145,182.1217485266438,2020,143,188.79349956417005,2024,460,208.6312377464985,2017,1861,225.0388052789715,2020,845.63929766283,knn_log1p,21,distance
중구,남산동,제이나인 게스트하우스,37.55556946,126.98420002,1982,0,0.0,2.860460236451684,0.4342,0.85,3,82.0,외국인관광도시민박업,주택,44,0,0,test_unmatched,172.0,143.0,169.398857128531,90.68981167339074,143,2024,9,163.68712321245337,2018,460,165.55142427795104,2017,145,184.1270211997876,2020,103,242.93890527907234,2017,319.08334775747784,knn_log1p,21,distance
중구,신당동,마르코의 다락방,37.5489861,127.00826891,1990,6,33.3,0.0549157575961146,0.42,1.0,3,75.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,1,1,train_matched,530.0,265.0,84.81782332451358,28.152186532192943,27,2017,1925,88.58629288208068,2022,265,88.58629288208068,2022,31,105.86295074705828,2020,402,112.90139357915537,2017,530.0,knn_log1p,21,distance
중구,회현동,라온,37.5550507,126.98315653,1936,3,0.0,4.464264732910854,0.9481,0.12,2,36.0,외국인관광도시민박업,주택,44,0,0,test_unmatched,523.6,145.0,194.27326138138548,135.86494125667443,145,2020,9,141.67755828087286,2018,143,184.07513212246445,2024,460,245.74933655650466,2017,1861,263.99933869041104,2020,412.3314443933375,knn_log1p,21,distance
중구,남산동,엔드 서울,37.55488937,126.98438486,1964,0,0.0,0.0753494372417868,0.6055,0.85,3,200.0,외국인관광도시민박업,"다가구용단독주택,근린생활시설",44,0,0,test_unmatched,172.0,143.0,193.14315438015728,90.6306048725192,143,2024,145,116.89117772613663,2020,9,220.4706029959746,2018,460,240.8074998325614,2017,103,296.9158864735945,2017,661.5926394223591,knn_log1p,21,distance
중구,필동,명동 위 스테이,37.5557537,126.99566519,1967,22,86.4,4.475061500641071,0.4606,0.45,3,68.0,외국인관광도시민박업,"근린생활시설, 주택",44,0,0,test_unmatched,510.8,320.0,123.36062820426335,46.086224934642246,50,2017,320,58.74138497400293,2017,415,149.25449024685358,2019,1608,167.58640842668075,2020,161,195.13463243913722,2021,362.6799786013482,knn_log1p,21,distance
중구,만리동,서울 삼월,37.55401687,126.96700783,1965,64,60.9,1.2473232451995495,0.8826,1.0,1,29.0,외국인관광도시민박업,단독주택,44,1,1,train_matched,3987.8,264.0,88.67478501518873,36.560464024999405,48,2017,264,81.10781064510432,2018,250,85.49883707035201,2018,3775,112.79466830127284,2023,15602,127.41214503421507,2021,3987.8000000000034,knn_log1p,21,distance
중구,장충동,메종 마리 서울,37.55729653,127.00407536,2025,3,0.0,0.2682639865946793,0.1,0.18,7,32.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,0,0,test_unmatched,2291.6,455.0,167.36818444881888,54.25866452766763,11,2019,4746,174.61255414097147,2024,110,185.85977549485082,2017,455,198.53604844169408,2024,6136,223.57387963891034,2020,534.6816436957171,knn_log1p,21,distance
중구,황학동,쉼 스테이,37.56474665,127.0201533,1964,46,89.1,0.8734457700429508,0.4658,1.0,2,60.0,외국인관광도시민박업,단독주택,44,5,1,train_matched,10633.6,363.0,28.664957763725283,9.332793917793438,198,2017,30,30.741608994185917,2019,44723,32.4050083678387,2018,7854,33.08014147837645,2022,363,37.765236060431924,2021,10633.599999999993,knn_log1p,21,distance
중구,신당동,일상고요,37.56070631,127.01088195,2002,30,86.7,1.2777927165612033,0.399,1.0,2,66.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,1,1,train_matched,340.6,113.0,70.70776506557439,33.80712028377883,332,2019,100,53.73231523325191,2020,55,77.28154277766974,2018,1103,88.0462739404738,2019,113,100.6715730926977,2022,340.6000000000001,knn_log1p,21,distance
중구,예장동,에이치 스테이,37.55348791,126.99234923,1994,0,0.0,0.0,0.1436,0.04,5,61.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,0,0,test_unmatched,2154.6,352.0,277.4569789513811,230.700731856508,352,2024,9680,245.8846193188914,2020,415,272.96721863199366,2019,6,303.8880134532878,2018,320,333.8443114962245,2017,577.273158562368,knn_log1p,21,distance
중구,주교동,빡하우스,37.56575916,126.99835599,1998,29,69.0,0.5999981253811083,0.138,0.18,5,111.0,외국인관광도시민박업,단독주택,44,2,1,train_matched,135.8,110.0,56.820318916919426,18.295694289865274,11,2018,110,42.13320285647839,2023,96,46.3380162898462,2024,316,86.58305388960756,2022,146,90.75162725879969,2017,135.80000000000007,knn_log1p,21,distance
중구,남산동,별채,37.55659625,126.98537954,1977,12,75.0,2.0235610832853794,0.443,0.12,3,68.0,외국인관광도시민박업,단독주택,44,0,0,test_unmatched,367.4,143.0,143.18588276795927,88.92147587843087,103,2017,460,105.44873608119279,2017,143,135.68948297840055,2024,1086,172.962246362603,2022,45,212.9074725391692,2023,393.4507252851835,knn_log1p,21,distance
중구,신당동,스테이 신당,37.55270014,127.00570083,1981,13,69.2,1.6840066079316087,0.4359,0.85,3,58.0,외국인관광도시민박업,단독주택,44,0,0,test_unmatched,4381.6,11.0,95.33180812306215,74.69185222651207,8465,2021,1,85.4401434270725,2018,1,98.61067378039338,2024,13430,107.05337435772495,2018,11,110.86299682360782,2020,368.11299851913174,knn_log1p,21,distance
중구,남산동,레이지룸 101,37.5545527,126.98462215,1996,0,0.0,0.017241806434506,0.1408,0.85,4,38.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,0,0,test_unmatched,172.0,143.0,213.4951722221437,98.7647967405614,145,2020,143,105.63524082024314,2024,9,261.51587072302993,2018,460,279.3698254216433,2017,103,322.1901274052409,2017,668.0893187989966,knn_log1p,21,distance
중구,중림동,만리재 레지던스,37.55449219,126.96678799,2017,29,62.1,0.698288580060364,0.1108,0.18,4,159.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,3,1,train_matched,887.8,250.0,46.501476550691336,25.01452579519579,264,2018,250,29.871626224683048,2018,48,36.00174784757614,2017,3775,68.96030413775414,2023,102,72.65917874824758,2022,887.7999999999996,knn_log1p,21,distance
중구,신당동,디디피 스테이,37.55794381,127.01285316,2008,23,65.2,0.7518724665727277,0.1237,0.85,6,74.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,5,1,train_matched,2888.6,1366.0,26.32126310436957,13.702301269233832,50,2018,1366,27.037795110403334,2023,11054,27.29897959019142,2020,16,30.752215486472796,2018,1957,32.81502406554647,2020,2888.6000000000004,knn_log1p,21,distance
중구,신당동,원웨이하우스,37.56091005,127.00961964,1959,34,88.2,0.577881135912716,0.8961,1.0,2,62.0,외국인관광도시민박업,단독주택,44,0,0,test_unmatched,74.0,49.0,90.409073419306,65.42837760824513,49,2022,30,88.09589918503923,2024,55,97.54095869372685,2018,225,100.12897201851472,2021,11,100.8511595910041,2019,716.6853756856216,knn_log1p,21,distance
중구,광희동,스테이오얏,37.56135165,127.00755621,1994,20,85.0,0.4996523231678654,0.413,1.0,3,26.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,1,1,train_matched,119.0,96.0,57.31717262970362,39.74674319463406,96,2018,11,50.88721881071453,2018,5,58.67153616556556,2018,367,66.9350852996606,2020,116,70.34527967794335,2017,118.99999999999997,knn_log1p,21,distance
중구,광희동,메종 드 린,37.56077622,127.0084615,1997,29,100.0,0.3417492937220566,0.4077,1.0,4,50.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,4,1,train_matched,62.8,30.0,30.258076327101822,3.667571221352187,11,2024,11,29.074124688599802,2019,37,34.52794273083559,2020,30,34.7473643993348,2024,225,49.27337859538672,2021,62.799999999999976,knn_log1p,21,distance
중구,남산동,마루스테이,37.55605869,126.98454586,2020,0,0.0,1.4288539755386864,0.1065,0.12,4,32.0,외국인관광도시민박업,다세대주택,44,0,0,test_unmatched,360.2,143.0,154.835351992639,94.7138577098734,143,2024,460,112.3290070371288,2017,9,177.9270499226165,2018,103,181.99044113957885,2017,1086,207.21640415399764,2022,419.48868116355663,knn_log1p,21,distance
중구,남산동,팜트리빌라 명동 101,37.55574232,126.98585235,1997,2,0.0,0.0,0.1394,0.85,5,67.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,0,0,test_unmatched,387.4,145.0,196.17697810486771,69.81463329925752,143,2024,103,167.68304886930187,2017,460,198.10722155333931,2017,145,269.3047494494911,2020,1086,275.9752373529486,2022,686.3087180544634,knn_log1p,21,distance
중구,만리동,서울로 인,37.5518282,126.96556971,2018,73,83.6,0.4519851237430572,0.1094,1.0,7,75.0,외국인관광도시민박업,단독주택,44,2,1,train_matched,2883.6,15.0,48.556676453677916,36.48366687338946,11604,2017,7,38.491146468964914,2021,2787,49.600348970037004,2021,15,49.667629302440325,2020,5,68.54059065355786,2021,2883.5999999999995,knn_log1p,21,distance
중구,중림동,서울로 스테이,37.55472963,126.96671152,1990,11,45.5,0.814360751313118,0.42,1.0,3,43.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,2,1,train_matched,888.6,250.0,34.09835189172686,6.976572424850039,264,2018,250,10.632192242450712,2018,102,47.80925791044208,2022,52,51.33185416610303,2020,3775,53.74188271478841,2023,888.6,knn_log1p,21,distance
중구,장충동,호호스테이,37.55789604,127.00737953,1994,11,81.8,0.3262157364540238,0.413,0.35,3,42.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,0,0,test_unmatched,6184.6,100.0,158.1389970223127,56.44778420834626,5940,2020,100,158.1264382087488,2018,100,187.86944818508496,2017,24750,193.02160598026276,2022,33,195.2297085291208,2019,500.8820635810782,knn_log1p,21,distance
중구,광희동,하하스테이,37.56127954,127.00825745,1996,17,100.0,0.6457449416653614,0.1408,1.0,4,40.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,1,1,train_matched,58.2,30.0,64.05326729111032,37.40142749908297,11,2019,11,55.14069778873041,2024,37,60.20530663533178,2020,202,76.09689826029388,2017,30,91.42200627211261,2024,58.20000000000003,knn_log1p,21,distance
중구,신당동,제이하우스,37.55923679,127.01151249,2000,10,70.0,0.1495317339709637,0.1351,1.0,3,41.0,외국인관광도시민박업,단독주택,44,1,1,train_matched,9026.6,100.0,78.14102064995755,38.01647689842642,49,2022,33037,71.84146964226869,2020,36,85.98538822382773,2017,100,94.79249864043796,2018,11911,100.06926984482698,2021,9026.600000000004,knn_log1p,21,distance
중구,남산동,남산 아트몬 스테이,37.55460146,126.98440863,2015,0,0.0,0.017241806434506,0.1136,0.85,4,201.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,0,0,test_unmatched,172.0,143.0,208.8312733017645,90.38320532622184,145,2020,143,111.64153527719834,2024,9,244.6251381516659,2018,460,272.8600729195048,2017,103,324.6464148342316,2017,605.5341082421298,knn_log1p,21,distance
중구,만리동,서울로하우스,37.55415432,126.96640937,2022,49,61.2,1.217800805933228,0.1036,1.0,7,92.0,외국인관광도시민박업,단독주택,44,1,1,train_matched,135.0,102.0,66.35150092057646,21.750335975713632,48,2017,264,63.17516408926308,2018,250,64.07849178514545,2018,11,84.47192389380214,2020,102,98.28158885895795,2022,135.00000000000006,knn_log1p,21,distance
중구,남산동,그린네이비 게스트하우스,37.55597835,126.98585845,1994,0,0.0,0.0,0.413,0.85,3,76.0,외국인관광도시민박업,단독주택,44,0,0,test_unmatched,387.4,145.0,190.52442701174624,87.83823669287565,143,2024,103,141.45529683148,2017,460,180.05616164307753,2017,1086,253.601138541739,2022,145,289.6713013495589,2020,707.2639961902272,knn_log1p,21,distance
중구,회현동,뉴썬홈,37.55351514,126.97975051,2007,0,0.0,0.4364612084771284,0.1251,0.45,5,114.0,외국인관광도시민박업,연립주택,44,0,0,test_unmatched,1940.8,138.0,138.1863700200421,110.96472916349713,6600,2018,4,136.5769905974478,2022,6,139.3364041094735,2019,2956,146.34525826612517,2021,138,157.70846796366686,2019,486.8129205556177,knn_log1p,21,distance
중구,신당동,서울 나침반,37.56041504,127.01753053,1991,25,12.0,0.0080321716972642,0.4183,0.45,3,59.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,0,0,test_unmatched,122.8,84.0,72.22180531307498,49.71485653913279,9,2018,11,65.33097102343561,2020,292,75.85602024303843,2018,218,85.00789295790568,2019,84,85.19928580186233,2021,582.4858451550289,knn_log1p,21,distance
중구,신당동,연 스테이,37.56194734,127.02507646,2017,18,11.1,0.8564722366632449,0.1108,0.55,7,43.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,1,1,train_matched,159.4,110.0,75.34427821225718,35.37023952686301,80,2018,488,53.87413248299961,2023,110,58.29954498607668,2017,2,110.9878840028954,2019,117,118.1895900624512,2022,159.4,knn_log1p,21,distance
중구,남산동,욜로게스트하우스2,37.55629987,126.98470749,2021,0,0.0,1.891014427323396,0.105,0.12,5,160.0,외국인관광도시민박업,"다가구주택, 근린생활시설",44,0,0,test_unmatched,360.2,143.0,145.55303066016526,90.20404126398749,460,2017,143,110.7617722073069,2024,103,152.93025634169877,2017,1086,182.5083048455717,2022,9,191.36077864226147,2018,681.9740587746994,knn_log1p,21,distance
중구,남창동,소시 스테이,37.55367274,126.9766149,1964,25,56.0,0.5309605321750466,0.4658,0.7,3,122.0,외국인관광도시민박업,단독주택,44,1,1,train_matched,478.0,283.0,65.85959546759595,36.34917391327908,49,2020,283,53.78615423678281,2021,1639,76.94064658348874,2023,399,77.27183357373151,2023,20,84.95016903069765,2023,477.99999999999983,knn_log1p,21,distance
중구,광희동,하나 스테이,37.56150091,127.00881908,1992,27,74.1,0.7114963192281418,0.4165,1.0,4,27.0,외국인관광도시민박업,단독주택,44,0,0,test_unmatched,16.2,11.0,87.46879316752245,70.91687246761894,11,2019,11,81.85448798839697,2019,11,83.9887657160979,2024,11,94.92234740635864,2024,37,105.66149225913979,2020,175.59954569729828,knn_log1p,21,distance
중구,회현동,운 스테이,37.55347515,126.98173233,1975,4,0.0,0.0,0.1708,0.12,10,72.0,외국인관광도시민박업,아파트,44,0,0,test_unmatched,1403.0,138.0,253.20481760820394,190.1728722323796,145,2020,138,226.375695021215,2019,6,273.1178615740506,2019,6600,284.16176230004197,2018,126,292.1958969133324,2017,705.7523409536069,knn_log1p,21,distance
중구,황학동,호호 하우스,37.56383295,127.02193464,2001,27,85.2,0.1029324633330573,0.1337,0.7,4,39.0,외국인관광도시민박업,"근린생활시설, 단독주택",44,0,0,test_unmatched,15783.0,11.0,62.12044829259653,47.28833634820386,9,2018,2,57.181130869908785,2019,78848,65.57516012331519,2020,45,70.2363870574142,2022,11,70.32122706414063,2020,778.323011916906,knn_log1p,21,distance
중구,신당동,라 코메타 서울,37.55020235,127.00793615,2003,24,87.5,1.5513302816268195,0.1308,1.0,5,105.0,외국인관광도시민박업,제2종근린생활시설,44,1,1,train_matched,624.6,11.0,79.34805748467909,27.480838129560667,3003,2019,11,55.76116575248201,2020,103,70.38244101512755,2019,5,119.61255524256985,2023,1,123.50328728365538,2020,624.6000000000001,knn_log1p,21,distance
중구,신당동,소당 스테이,37.56159957,127.01216552,1991,40,95.0,0.9998013647473248,0.4183,1.0,4,33.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,0,0,test_unmatched,12528.6,8530.0,64.22700898141731,46.006778899047575,38099,2019,14798,58.728925982126896,2023,1103,65.07458676785309,2019,113,71.77260749192308,2022,8530,79.55214576613594,2019,388.303327096169,knn_log1p,21,distance
중구,남산동,Win Win guest house,37.55719928,126.98433278,1935,24,70.8,1.2127064842946906,0.2281,1.0,5,56.0,외국인관광도시민박업,단독주택,44,1,1,train_matched,321.0,45.0,92.53759266166749,16.08775984930657,460,2017,1086,79.58643147344317,2022,45,99.39873425103764,2023,5,124.03182211187799,2019,9,143.58321562267204,2018,321.00000000000006,knn_log1p,21,distance
중구,을지로7가,별헤는집,37.56205259,127.00916357,1997,29,72.4,0.8472978603872036,0.1394,0.7,4,51.0,외국인관광도시민박업,단독주택,44,2,1,train_matched,96.0,100.0,78.55081958321382,32.83436962962799,11,2024,11,41.16916350779364,2019,247,101.4498893597474,2020,111,106.97641476476781,2020,100,110.32426065413223,2018,96.0,knn_log1p,21,distance
중구,광희동,호야,37.56123206,127.00899032,1990,37,83.8,0.8068064990324667,0.6908,1.0,4,81.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,0,0,test_unmatched,20.0,11.0,79.8370368831629,67.48714192548572,11,2024,11,75.82078737258006,2019,30,79.43834183932957,2024,11,79.77308616736458,2019,37,96.66582711105457,2020,585.0860825630671,knn_log1p,21,distance
중구,신당동,플라워니,37.56006699,127.01348627,2002,27,66.7,1.5427465379354282,0.1322,0.18,3,60.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,6,1,train_matched,2693.2,72.0,22.70881027509041,11.529243686656676,12129,2017,11,16.47867210567355,2023,72,16.8545572212407,2017,1210,30.818529667784805,2018,44,37.86304869409633,2022,2693.199999999999,knn_log1p,21,distance
중구,필동,나미스 하우스,37.55760098,126.99674393,1993,30,46.7,0.7884573603642702,0.6845,1.0,4,49.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,1,1,train_matched,781.0,210.0,103.73821950091371,37.130409586111305,210,2020,1608,69.06362754985263,2020,161,112.12857943565767,2021,1819,131.5136032789724,2024,107,168.85487765397457,2019,781.0000000000001,knn_log1p,21,distance
중구,광희동,스테이 이비비,37.56096498,127.00798405,1992,22,100.0,0.5543107357057295,0.4165,1.0,3,29.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,3,1,train_matched,53.2,11.0,36.50287742983146,20.027444503945578,11,2019,37,24.156634083133696,2020,202,33.709151996212576,2017,11,44.26126467007422,2024,5,60.359891895791236,2018,53.2,knn_log1p,21,distance
중구,회현동,명동재미하우스,37.55430366,126.98352534,1991,0,0.0,1.5587292424420378,0.148,0.08,5,54.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,0,0,test_unmatched,179.0,143.0,221.37441853039476,47.17213505426489,145,2020,143,190.4642925833635,2024,9,230.8676847845791,2018,460,314.05319970576465,2017,138,324.3147805240017,2019,1091.088693278846,knn_log1p,21,distance
중구,남산동,명동힐,37.55618754,126.98582784,1969,0,0.0,0.0,0.457,0.85,5,75.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,0,0,test_unmatched,367.4,143.0,178.4004787263671,105.00244690149346,143,2024,103,118.49939086949159,2017,460,163.32509391744358,2017,1086,232.6386757277651,2022,45,272.5367862156417,2023,573.8683456689525,knn_log1p,21,distance
중구,회현동,남산 데이지,37.55426515,126.98341541,2015,0,0.0,1.6105484067181275,0.376,0.08,2,40.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,0,0,test_unmatched,179.0,143.0,223.64839023241703,49.757704679350915,145,2020,143,200.7042872578433,2024,9,231.42563331757628,2018,138,315.82346370087146,2019,460,320.53086220644303,2017,569.0288846525831,knn_log1p,21,distance
중구,신당동,서울 별장,37.5482818,127.00439667,2001,0,0.0,0.0080321716972642,0.1337,0.25,7,56.0,외국인관광도시민박업,아파트,44,0,0,test_unmatched,3054.2,1053.0,167.5115683452953,69.98766525777133,1053,2024,341,157.3057510420803,2022,12495,193.88931248473457,2023,167,208.02723098725443,2018,1215,208.3478819546358,2023,574.6858122275186,knn_log1p,21,distance
중구,회현동,남산 네스트,37.554501,126.98350118,1961,0,0.0,1.8387844078729176,0.8916,0.85,2,26.0,외국인관광도시민박업,단독주택,44,0,0,test_unmatched,179.0,143.0,213.6386757982813,67.65088493118822,145,2020,143,179.21928058910026,2024,9,209.83344327707943,2018,460,293.2472624276805,2017,138,318.2425077663581,2019,496.691388687223,knn_log1p,21,distance
중구,필동,충무맨션,37.55679475,126.9950393,1994,22,81.8,0.3011050927839216,0.413,0.85,4,40.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,0,0,test_unmatched,510.8,320.0,132.37381376665223,87.66631928856609,161,2021,1608,106.90427106400664,2020,320,131.22431135420743,2017,415,164.65394760851797,2019,50,171.42021951796303,2017,224.85582170825285,knn_log1p,21,distance
중구,신당동,디어스,37.55341959,127.01326003,2023,16,100.0,0.6931471805599453,0.1022,1.0,4,40.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,1,1,train_matched,1364.6,330.0,83.11770832356656,37.186429185848525,45,2019,29,52.06179478506571,2017,330,104.35855955413746,2020,3060,104.58494471232224,2019,3359,117.39681338045888,2023,1364.6000000000004,knn_log1p,21,distance
중구,남산동,문스하우스,37.55464992,126.98429161,2002,0,0.0,0.1070981355563671,0.1322,0.85,2,120.0,외국인관광도시민박업,단독주택,44,0,0,test_unmatched,172.0,143.0,205.8766549900924,89.44202456653427,145,2020,143,114.4730082243748,2024,9,233.72656400987125,2018,460,267.4126422927599,2017,103,324.32903585692185,2017,1094.7911782604886,knn_log1p,21,distance
중구,남산동,하우스 사라,37.55471617,126.98474419,1961,0,0.0,0.017241806434506,0.331,0.85,3,36.0,외국인관광도시민박업,단독주택((다가구주택),44,0,0,test_unmatched,172.0,143.0,204.9144089612261,84.52457578274995,143,2024,145,119.20742050416976,2020,9,256.9447978409384,2018,460,262.5446635962062,2017,103,301.3505870820661,2017,711.4224274896952,knn_log1p,21,distance
중구,광희동,지안,37.56101811,127.00898635,1966,37,91.9,0.6554068525770982,0.4623,1.0,1,45.0,외국인관광도시민박업,단독주택,44,0,0,test_unmatched,62.8,30.0,68.06501857908286,53.24188565661154,11,2024,30,56.93026384316843,2024,11,68.9173024798864,2019,225,75.50485246595807,2021,37,85.73078844978983,2020,563.9016486469567,knn_log1p,21,distance
중구,신당동,단이랑체리의집,37.55998923,127.01347049,1966,30,66.7,1.5306041511097028,0.4623,1.0,1,37.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,8,1,train_matched,2693.2,72.0,24.507721426287336,19.79045040892916,12129,2017,72,23.111899137504324,2017,1210,24.51464601495086,2018,11,24.898297008809887,2023,44,30.223314561242443,2022,2693.199999999999,knn_log1p,21,distance
중구,신당동,게스트 남산,37.54918702,127.00533075,1997,16,100.0,1.840293584234649,0.1394,0.85,4,31.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,0,0,test_unmatched,9244.0,341.0,106.3404154634527,83.6063513753818,1053,2024,44749,96.0025442344906,2022,27,104.32006094140105,2024,341,121.27665554681629,2022,50,126.49646521917379,2018,466.5270359844503,knn_log1p,21,distance
중구,신당동,스테이 109,37.5603757,127.0188196,1989,59,20.3,0.1425630646548704,0.4218,0.55,5,109.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,1,1,train_matched,150.2,50.0,78.42426907355127,19.91878122052272,1,2018,121,63.410153962225905,2019,570,92.71489923017165,2022,9,105.87913140858252,2018,50,110.19837954625356,2023,150.20000000000005,knn_log1p,21,distance
중구,회현동,제이나인 롯지,37.55368801,126.98124944,1931,5,20.0,0.0192578166044145,0.9593,0.12,2,50.0,외국인관광도시민박업,단독주택,44,0,0,test_unmatched,1378.6,138.0,232.6341371080959,180.1720414398791,138,2019,145,227.2610476299322,2020,6600,240.0207068651081,2018,6,247.43579954107386,2019,4,268.2810900644864,2022,628.4980124669576,knn_log1p,21,distance
중구,신당동,유에 하우스,37.55940725,127.01296516,1992,28,57.1,0.5363047090669756,0.4165,1.0,3,43.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,1,1,train_matched,1883.2,100.0,52.148261480710914,35.25645759777872,100,2018,0,48.220818777155074,2020,44,48.77883318763138,2022,9167,61.58971583012847,2020,105,66.89548201086093,2021,1883.2000000000003,knn_log1p,21,distance
중구,장충동,더차니스트 남산,37.55639497,126.99942799,1998,0,0.0,0.0,0.138,0.85,4,47.0,외국인관광도시민박업,다세대주택,44,0,0,test_unmatched,1301.0,108.0,232.58113729295496,206.48785356012849,108,2024,1,211.2001770030391,2019,6136,211.84359704771376,2020,210,252.16595820345643,2020,50,281.2081006504371,2018,1029.7216895469987,knn_log1p,21,distance
중구,황학동,스테이 담애,37.5638942,127.01787474,1997,14,71.4,0.255427056665336,0.1394,0.85,8,60.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,0,0,test_unmatched,328.6,280.0,80.7560263215565,44.02468872118398,90,2024,836,49.899904171012054,2020,280,91.9242971690622,2020,347,108.29632295984194,2022,90,109.63491858668232,2019,742.2786716661142,knn_log1p,21,distance
중구,신당동,스테이 단아,37.5600535,127.01378198,2001,22,63.6,1.224723748430975,0.1337,0.18,4,47.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,4,1,train_matched,2686.6,72.0,30.749482765397545,14.300081379168676,72,2017,1210,27.849141741793296,2018,12129,31.914806469179954,2017,11,34.054999028780294,2023,11,45.628385208065524,2018,2686.5999999999995,knn_log1p,21,distance
중구,필동,남산하우스,37.5555527,126.99447247,2008,30,100.0,1.0238110755854113,0.1237,0.85,3,49.0,외국인관광도시민박업,단독주택,44,1,1,train_matched,2154.6,352.0,88.43726334684982,42.772195914668735,415,2019,320,48.95606842978788,2017,9680,107.0156389960544,2020,352,115.78211110795588,2024,6,127.66030228578214,2018,2154.5999999999995,knn_log1p,21,distance
중구,만리동,더 파인 하우스,37.55237109,126.9660433,1996,78,67.9,0.7119565125174415,0.4095,1.0,3,71.0,외국인관광도시민박업,단독주택,44,3,1,train_matched,5227.8,176.0,35.77575651231943,3.0832210603599677,14340,2023,4,30.930976749416576,2017,11604,36.91836703686997,2017,15,51.58600934558213,2020,176,56.360208369368515,2023,5227.800000000003,knn_log1p,21,distance
중구,남산동,봉스 비앤비(Bong's BNB),37.55451805,126.98435207,1971,0,0.0,0.0257524961024146,0.869,0.85,2,40.0,외국인관광도시민박업,"사무소, 단독주택",44,0,0,test_unmatched,172.0,143.0,213.5005360347462,79.95913751796115,145,2020,143,122.00966089961501,2024,9,248.31681221946357,2018,460,282.05726476688125,2017,103,335.15980476981,2017,470.4862869362179,knn_log1p,21,distance
중구,남산동,318 스테이 2,37.55633528,126.98586489,2022,0,0.0,0.7805208107685339,0.1036,0.12,5,61.0,외국인관광도시민박업,"다가구주택, 근린생활시설",44,0,0,test_unmatched,367.4,143.0,173.06237595265355,101.83662739447117,103,2017,143,120.83748330362447,2024,460,156.99993085230855,2017,1086,221.24054334954175,2022,45,264.3972948633218,2023,431.1022842311882,knn_log1p,21,distance
중구,남산동,Juny's Cozy Home,37.55581166,126.98599318,1994,0,0.0,0.0,0.413,0.85,3,39.0,외국인관광도시민박업,다가구용단독주택,44,0,0,test_unmatched,387.4,145.0,200.88706278899932,84.41251050970733,143,2024,103,159.7004559306159,2017,460,201.33726257068764,2017,1086,275.6130129094856,2022,145,283.3720720245001,2020,652.5209007296617,knn_log1p,21,distance
중구,남산동,남산 하이드아웃,37.55534782,126.98395471,1929,0,0.0,2.956720234278976,0.9639,0.12,1,119.0,외국인관광도시민박업,단독주택,44,0,0,test_unmatched,172.0,143.0,178.74033043057165,110.01578451725932,143,2024,145,156.73754724432314,2020,9,158.54923304576724,2018,460,192.68219023210548,2017,103,275.7168971134031,2017,748.8180589408906,knn_log1p,21,distance
