구,동,숙소명,승인연도,소방위험도_점수,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도,업종,건물용도명,총층수,연면적,건물나이_2026,AHP_전체변수,EWM_전체변수,AHP순위,EWM순위,순위차_EWM-AHP 
마포구,당인동,비비르 스테이 홍대,1993,0.3656,0,0.0,0.0,0.4148,0.18,37.54363907,126.91917461,외국인관광도시민박업,다가구용 주택(공동주택적용),3,31.0,33,22.218388864402083,5.86616555492575,3438,3765,327
마포구,연남동,연남정원,1990,0.6828,7,85.7,0.4238738575182342,0.42,0.35,37.56316618,126.92144557,외국인관광도시민박업,다가구용 주택(공동주택적용),3,52.0,36,44.86918919913465,13.256100479676913,576,1505,929
마포구,상수동,이유 스테이,1989,0.3904,0,0.0,0.0,0.6928,0.18,37.54363576,126.92046455,외국인관광도시민박업,다가구용 주택(공동주택적용),4,74.0,37,28.67519465962391,8.962482114095186,2659,3011,352
마포구,합정동,시티 오아시스 합정점,1991,0.2539,20,100.0,2.618438042412523,0.4183,0.85,37.55049963,126.9089465,외국인관광도시민박업,다가구용 주택(공동주택적용),4,30.0,35,42.177582019913196,17.90350820571521,869,233,-636
마포구,도화동,마포 게스트하우스 해날,1993,0.3196,15,73.3,0.9681343335304774,0.4148,0.85,37.53517368,126.94569736,외국인관광도시민박업,다가구용 주택(공동주택적용),3,67.0,33,40.09405210561422,14.22404662453738,1118,1174,56
마포구,서교동,벨 하우스,1991,0.2539,24,95.8,0.1627714228711653,0.148,0.85,37.5528088,126.92809289,외국인관광도시민박업,단독주택,5,72.0,35,34.012795406946545,12.316806994594485,1946,1872,-74
마포구,연남동,세미콜론 하우스,1985,0.6704,10,90.0,0.2119334108405991,0.4289,0.35,37.56311652,126.92059076,외국인관광도시민박업,단독주택,1,54.0,41,45.01070339541752,13.433914061727645,552,1443,891
마포구,연남동,알마수아베,1988,0.6101,27,77.8,1.2791106909005492,0.4236,0.7,37.56215485,126.91853987,외국인관광도시민박업,다세대주택,3,37.0,38,50.18607437798131,16.2869208025524,197,534,337
마포구,서교동,Room Plus,1972,0.228,27,85.2,0.6829948090959274,0.4518,0.7,37.552834,126.91056543,외국인관광도시민박업,단독주택,3,60.0,54,36.91696515529247,15.314971007164186,1551,799,-752
마포구,공덕동,만리 848,1985,0.2539,11,90.9,1.304320778160218,0.8374,0.45,37.54499923,126.95831672,외국인관광도시민박업,단독주택,1,29.0,41,40.58841842500359,17.969488350517707,1052,215,-837
마포구,대흥동,블루버드 한옥,1964,0.2365,25,76.0,0.4071057975656243,0.8848,1.0,37.54561751,126.94209246,외국인관광도시민박업,단독주택,1,72.0,62,49.90212531019894,19.91822261202675,209,71,-138
마포구,연남동,복합문화공간 봄날,2007,0.4917,25,72.0,0.3434734320801965,0.1251,0.85,37.55990228,126.91724493,외국인관광도시민박업,단독주택,3,78.0,19,40.28095709602377,11.379483391770576,1098,2233,1135
마포구,연남동,홍대 HK 스테이,1970,0.3873,6,66.7,0.6799456687014095,0.4553,0.12,37.55750071,126.91913997,외국인관광도시민박업,단독주택,2,121.0,56,29.945122577134065,11.373692434734501,2499,2239,-260
마포구,노고산동,블루브릭스 신촌,2004,0.3287,0,0.0,0.0,0.5284,1.0,37.55307725,126.94024576,외국인관광도시민박업,"근린생활시설, 다세대주택",4,77.0,22,36.98611383806904,9.70120308267429,1539,2779,1240
마포구,연남동,연남동끝집,1985,0.6704,41,92.7,0.678283157927796,0.4289,1.0,37.56393924,126.91772538,외국인관광도시민박업,단독주택,4,95.0,41,59.309075459446134,18.79031589560203,12,126,114
종로구,연건동,더 모멘트 종로(The Momonet-Jongno),2004,0.2834,33,93.9,0.6931471805599453,0.1293,1.0,37.57423456,126.99871634,외국인관광도시민박업,단독주택,3,97.24,22,38.0023022788676,13.44733941854495,1400,1436,36
마포구,동교동,해피나인스,2013,0.3349,29,89.7,0.8461066750170505,0.1165,0.85,37.55436431,126.92724221,외국인관광도시민박업,단독주택,8,46.0,13,36.407754677934975,12.835047569971655,1613,1678,65
마포구,동교동,서교스테이,1994,0.4582,5,0.0,0.4769240720903093,0.413,0.12,37.55681929,126.92347195,외국인관광도시민박업,다가구용 주택(공동주택적용),4,73.0,32,25.478185937401765,6.909844021607545,3063,3543,480
마포구,염리동,제이앤디,1984,0.5275,7,0.0,0.6931471805599453,0.4307,0.55,37.55201392,126.9463939,외국인관광도시민박업,단독주택,3,45.0,42,36.609211428138174,9.42358214679323,1591,2867,1276
마포구,창전동,마포 아라 스테이,1984,0.2656,5,40.0,1.5099083170870673,0.4307,0.12,37.54458151,126.93000756,외국인관광도시민박업,단독주택,4,83.0,42,23.32608874795343,10.044775557369668,3311,2644,-667
마포구,서교동,서교 짱구하우스,2005,0.1086,0,0.0,0.2646925542270822,0.1279,0.04,37.55005794,126.91306357,외국인관광도시민박업,다가구용 주택(공동주택적용),7,97.0,21,4.627464939697857,1.9172970141257604,4242,4236,-6
마포구,노고산동,시리,1990,0.0898,7,71.4,2.652700106019045,0.42,0.35,37.54964322,126.93506026,외국인관광도시민박업,다가구용 주택(공동주택적용),3,35.0,36,24.305538729370756,13.137544178133457,3212,1555,-1657
마포구,합정동,서울의 밤,1990,0.4058,0,0.0,0.0,0.42,1.0,37.54709924,126.90615986,외국인관광도시민박업,다가구용 주택(공동주택적용),3,30.0,36,38.20924584849537,9.094543130893172,1368,2963,1595
마포구,망원동,망원 담다,1991,0.3595,28,89.3,0.7174962095702317,0.5535,1.0,37.55240858,126.90680948,외국인관광도시민박업,다세대주택,3,54.0,35,48.80669773257944,17.784680205769753,259,251,-8
마포구,노고산동,신촌유랑,1986,0.1867,25,52.0,2.980228087018026,0.4272,0.35,37.55126633,126.93741046,외국인관광도시민박업,단독주택,3,39.0,40,28.31252713917301,14.180696858105415,2710,1183,-1527
마포구,서교동,더포레스트,1992,0.2481,22,86.4,0.1541506798272582,0.4165,1.0,37.5519298,126.92751688,외국인관광도시민박업,다가구용 주택(공동주택적용),4,60.0,34,40.67931635815255,14.83229571608214,1040,963,-77
마포구,성산동,코지인서울,1996,0.5908,5,100.0,0.2056689207909458,0.4095,0.12,37.56197617,126.91453982,외국인관광도시민박업,다가구용 주택(공동주택적용),3,32.0,30,37.75073719836984,12.236325923805461,1436,1913,477
마포구,연남동,영미하우스,1997,0.5216,9,66.7,1.917886467678368,0.1394,0.12,37.55770396,126.92456328,외국인관광도시민박업,다가구용단독주택(11가구),4,52.0,29,29.62429445731744,9.834533952587538,2536,2733,197
마포구,상암동,Roommate in DMC,2009,0.4089,1,0.0,0.0091743762760412,0.2544,0.55,37.57397809,126.89377303,외국인관광도시민박업,다가구용 주택(공동주택적용),6,99.0,17,26.765752615358146,5.671420453053515,2920,3805,885
마포구,노고산동,신촌 힐링 스테이,1994,0.2894,2,0.0,0.0,0.413,0.12,37.55162244,126.94013483,외국인관광도시민박업,다가구용 주택(공동주택적용),4,47.0,32,18.42250134796541,5.560434946299053,3757,3837,80
마포구,염리동,특별한 하루 스테이,1996,0.2568,1,0.0,0.0,0.4095,0.55,37.54662147,126.94750218,외국인관광도시민박업,다가구용단독주택(3가구),3,58.0,30,24.4842371242086,6.779256815231608,3189,3572,383
마포구,연남동,마이 딥 포레스트,2008,0.3687,7,57.1,0.410914712875729,0.1237,0.7,37.55739223,126.91826497,외국인관광도시민박업,다가구용 주택(공동주택적용),5,49.0,18,30.71970200183673,8.62527182907523,2379,3112,733
마포구,망원동,해온스테이,1997,0.3997,39,92.3,0.5164436160702139,0.1394,1.0,37.554256,126.9068165,외국인관광도시민박업,다가구용 주택(공동주택적용),4,41.0,29,42.861885008346775,14.285179090415212,790,1155,365
마포구,서교동,365 Stay,1996,0.0568,4,0.0,0.6333113889492803,0.1408,0.12,37.55067906,126.91525164,외국인관광도시민박업,다세대주택,5,54.0,30,5.326544415803957,2.913076097095679,4239,4165,-74
마포구,노고산동,코지하우스,1965,0.2715,5,0.0,0.0,0.4641,0.12,37.55127482,126.93984394,외국인관광도시민박업,단독주택,1,40.0,61,19.8775182288278,6.6400576103535585,3626,3594,-32
마포구,망원동,어반 오아시스,2012,0.4856,9,11.1,0.2859199574583816,0.513,0.18,37.55114662,126.9034784,외국인관광도시민박업,다세대주택,5,25.0,14,29.814703473785308,8.541938493221862,2516,3141,625
마포구,대흥동,피노 스테이,1994,0.3904,22,63.6,0.7667272160538028,0.413,1.0,37.54922039,126.94346569,외국인관광도시민박업,다가구용 주택(공동주택적용),3,31.0,32,44.769201744337636,14.669415086602028,591,1015,424
마포구,서교동,오즈 305,1996,0.3257,25,84.0,0.6088868369422055,0.1408,0.85,37.55097676,126.9237328,외국인관광도시민박업,연립주택,8,54.0,30,36.10061475897157,12.583011578929131,1646,1768,122
마포구,상수동,Amy's sweet home,1987,0.4244,0,0.0,0.3364722366212129,0.5612,1.0,37.54315186,126.92099823,외국인관광도시민박업,단독주택,4,64.0,39,42.14915466533798,11.153385437443752,876,2321,1445
마포구,동교동,Jin's House,1989,0.3226,33,97.0,0.2602252262187416,0.4218,0.85,37.55467349,126.92816315,외국인관광도시민박업,다가구용 주택(공동주택적용),3,47.0,37,42.74475768421055,16.01121687966604,806,608,-198
마포구,성산동,로앤쿡드 더스테이,1997,0.5963,3,100.0,0.0039292781398895,0.1394,1.0,37.56202672,126.91369034,외국인관광도시민박업,단독주택,3,41.0,29,47.65270343882921,12.286335204640098,342,1886,1544
마포구,연남동,연남동 진영이네,2022,0.6925,26,96.2,0.4882782494892171,0.1036,1.0,37.56280602,126.92317897,외국인관광도시민박업,다가구용 주택(공동주택적용),5,125.0,4,51.61398464546845,13.74727232495577,159,1335,1176
마포구,대흥동,D.1881,1989,0.4244,13,7.7,0.2280575661166388,0.4218,0.85,37.55119125,126.94361325,외국인관광도시민박업,다가구주택(3가구),4,43.0,37,38.14711105840755,10.285451445867773,1376,2578,1202
마포구,서교동,바이 리틀 클라우드,2009,0.0688,11,63.6,0.5198754592859086,0.1222,0.12,37.55111615,126.91576398,외국인관광도시민박업,"사무소, 다가구주택",7,60.0,17,10.328626673212895,6.366498283759735,4157,3651,-506
마포구,서교동,가자하우스,1997,0.0652,2,50.0,0.7519876805828787,0.4077,1.0,37.55041295,126.91461107,외국인관광도시민박업,단독주택,3,72.0,29,29.986817636099477,11.363273257456303,2491,2247,-244
마포구,망원동,Jolly house,1994,0.5682,8,37.5,0.3622929362429556,0.413,0.7,37.55223742,126.90160605,외국인관광도시민박업,다가구용 주택(공동주택적용),4,35.0,32,42.68437309654322,11.456905252639746,812,2207,1395
마포구,연남동,무야스튜디오,1998,0.4735,32,90.6,0.9779562775080012,0.138,0.85,37.55946985,126.91810481,외국인관광도시민박업,다가구용 주택(공동주택적용),3,70.0,28,42.842295914133,13.876763119787764,795,1293,498
마포구,신수동,스테이 헤리티지 경의선숲길,1991,0.2774,34,82.4,0.8493964970441248,0.4183,1.0,37.54391637,126.93906338,외국인관광도시민박업,다가구용 주택(공동주택적용),3,35.0,35,43.16689351730137,16.309101613570224,753,527,-226
마포구,상수동,Ella House,2019,0.412,0,0.0,0.3364722366212129,0.1079,0.18,37.54363872,126.92146639,외국인관광도시민박업,다세대주택,5,30.0,7,17.56075210179352,2.8625708494186926,3818,4176,358
마포구,상수동,상수하우스,1992,0.4643,0,0.0,0.0,0.4165,0.18,37.5435241,126.92321583,외국인관광도시민박업,다가구용 주택(공동주택적용),3,26.0,34,25.959114539045814,6.243422452836418,3012,3678,666
마포구,연남동,진 하우스,1966,0.5392,15,73.3,0.1713324352183594,0.4623,0.35,37.56088256,126.91692922,외국인관광도시민박업,단독주택,1,22.0,60,40.40531278615571,13.14527451448112,1075,1552,477
마포구,연남동,시스앤브로 하우스,1974,0.4735,16,100.0,1.5686159179138452,0.4483,1.0,37.55834816,126.9215695,외국인관광도시민박업,단독주택,2,164.0,52,52.56874214112139,18.209978773638998,130,183,53
마포구,신공덕동,효공 하우스,1989,0.4336,21,95.2,0.8132914924020085,0.4218,1.0,37.54183019,126.95633193,외국인관광도시민박업,단독주택,3,51.0,37,49.16707028207343,16.705177088850547,238,446,208
마포구,대흥동,휘진 서강,1990,0.4275,30,93.3,1.377636298376776,0.42,0.55,37.55007405,126.94430505,외국인관광도시민박업,다가구용 주택(공동주택적용),3,42.0,36,42.17237308885751,16.185876411283214,870,564,-306
마포구,서교동,온스테이,2001,0.2894,30,96.7,0.6006109276383457,0.1337,0.85,37.55247711,126.92679818,외국인관광도시민박업,다가구용 주택(공동주택적용),4,90.0,25,35.71245242515549,12.95736420722482,1700,1629,-71
마포구,망원동,스테이 마포,1990,0.4977,6,0.0,0.0277795641070757,0.42,0.18,37.55080616,126.90313874,외국인관광도시민박업,단독주택,3,30.0,36,27.788130493017693,6.870397082718795,2776,3555,779
마포구,상암동,J-Park Story DMC,2001,0.3257,0,0.0,0.0091743762760412,0.1337,0.55,37.57356624,126.89569354,외국인관광도시민박업,단독주택,2,65.0,25,21.46604849352098,3.9493966162420837,3500,4061,561
마포구,연남동,루하 하우스,1993,0.4795,25,92.0,0.6040471857738994,0.1451,0.7,37.55919599,126.91974956,외국인관광도시민박업,연립주택,5,115.0,33,39.96730632041752,12.863395923407541,1135,1664,529
마포구,연남동,연남숲길스테이,2004,0.5908,26,69.2,0.2835752904991275,0.1293,0.35,37.56160664,126.91922066,외국인관광도시민박업,다가구용 주택(공동주택적용),5,71.0,22,35.24806028541828,10.022294205510423,1760,2656,896
마포구,망원동,STUDIO ARCH,1992,0.5127,18,83.3,2.2348489767309467,0.4165,0.7,37.55331557,126.90334304,외국인관광도시민박업,다가구용 주택(공동주택적용),4,31.0,34,47.23373258137967,16.715168832741366,361,444,83
마포구,합정동,MJ house 102,1993,0.251,17,88.2,5.071595993885943,0.4148,0.55,37.54949733,126.90911966,외국인관광도시민박업,다가구용 주택(공동주택적용),3,49.0,33,38.45324895094808,18.759808807650668,1341,129,-1212
마포구,망원동,밍글스,1994,0.6182,2,50.0,0.0,0.413,0.18,37.55243772,126.90032959,외국인관광도시민박업,다가구용 주택(공동주택적용),4,55.0,32,35.61203738596967,9.582515830920473,1713,2815,1102
마포구,서교동,나인게스트하우스,2014,0.2337,18,94.4,0.4924764850977941,0.115,0.7,37.55278799,126.92883797,외국인관광도시민박업,다가구용 주택(공동주택적용),5,107.0,12,29.099643194749188,10.768237032033948,2601,2457,-144
마포구,연남동,유일,1990,0.5653,24,100.0,0.8944138235963492,0.42,1.0,37.55896284,126.92430864,외국인관광도시민박업,단독주택,3,209.0,36,54.681390061177325,17.673717182989996,64,272,208
마포구,연남동,크래프트맨스하우스,2016,0.5795,29,96.6,1.517466415316031,0.1122,1.0,37.55950426,126.92411992,외국인관광도시민박업,"근린생활시설,단독주택",4,120.0,10,49.212958852154166,14.961280840421393,235,920,685
마포구,연남동,캐리즈 홈2,2003,0.5567,6,33.3,1.569298744843756,0.1308,0.7,37.55850027,126.92537501,외국인관광도시민박업,다세대주택,4,85.0,23,37.44625578949913,9.423666859455038,1476,2866,1390
마포구,성산동,솔루나 하우스,1988,0.341,7,85.7,1.7745518970586285,0.4236,0.7,37.55707604,126.91719922,외국인관광도시민박업,단독주택,3,213.0,38,39.97538445157446,15.06495919971169,1134,882,-252
마포구,서교동,게스 하우스,1991,0.3349,13,61.5,1.0088422892394002,0.4183,0.85,37.55373445,126.92655089,외국인관광도시민박업,다가구용 주택(공동주택적용),4,33.0,35,39.80127737753532,13.719689772151417,1151,1342,191
마포구,상수동,와우 하우스,1993,0.378,0,0.0,0.7884573603642702,0.4148,1.0,37.5444683,126.9215004,외국인관광도시민박업,다가구용 주택(공동주택적용),3,35.0,33,37.903261742592335,9.824827386132354,1416,2736,1320
마포구,성산동,Wish Stay,1994,0.3935,19,73.7,0.6068513671071093,0.413,1.0,37.56294553,126.90537796,외국인관광도시민박업,다가구용 주택(공동주택적용),4,69.0,32,45.29103016477272,14.911792440376512,517,937,420
마포구,망원동,굿스테이,2001,0.5823,32,93.8,0.9895935510053144,0.1337,0.35,37.55706457,126.90376087,외국인관광도시민박업,다가구용 주택(공동주택적용),6,100.0,25,38.30401589526793,12.751842124295562,1355,1706,351
마포구,동교동,JJ하우스1,1994,0.3687,30,96.7,0.817084081790707,0.413,0.85,37.55476769,126.92664969,외국인관광도시민박업,다가구용 주택(공동주택적용),4,45.0,32,44.56323220623194,16.498258510524952,619,476,-143
마포구,도화동,도화스테이,1990,0.2656,12,50.0,0.1449340247223343,0.42,0.7,37.538969,126.95152319,외국인관광도시민박업,다가구용 주택(공동주택적용),3,40.0,36,32.67118443746032,11.180177315904569,2131,2316,185
마포구,노고산동,ISM,1991,0.2056,6,16.7,0.5260930958967791,0.4183,0.12,37.55124052,126.93807104,외국인관광도시민박업,단독주택,3,68.0,35,17.693139774398357,7.109605184273195,3806,3492,-314
마포구,도화동,레스팅 스테이,2007,0.3165,5,20.0,0.0181823190831904,0.1251,0.45,37.535708,126.9495876,외국인관광도시민박업,단독주택,4,87.0,19,20.964943987550157,4.906827281713395,3551,3949,398
마포구,연남동,아리아 하우스,1997,0.5653,24,79.2,0.1461562803258851,0.1394,1.0,37.561434,126.9169165,외국인관광도시민박업,연립주택,5,76.0,29,46.53758347213206,12.790206864210537,402,1697,1295
마포구,성산동,Bang's House,2023,0.4275,29,96.6,0.7994914641279044,0.1022,0.85,37.55876634,126.91632177,외국인관광도시민박업,다세대주택,5,47.0,3,39.68072097172223,12.85251144470155,1171,1671,500
마포구,창전동,Dave's 93,2003,0.1384,3,66.7,0.8397506547518208,0.1308,0.7,37.55160016,126.93107552,외국인관광도시민박업,단독주택,3,149.0,23,23.39615725411009,8.632467125798609,3302,3109,-193
마포구,서교동,다다스테이,2000,0.228,20,80.0,0.6804405292908305,0.1351,1.0,37.55487185,126.91400813,외국인관광도시민박업,다세대주택,5,53.0,26,34.2108664982827,11.943257554953378,1920,2025,105
마포구,연남동,아띠연남,1974,0.4856,22,90.9,0.4638371143300716,0.4483,1.0,37.55937861,126.91950081,외국인관광도시민박업,다가구용 주택(공동주택적용),2,106.0,52,51.423920289749425,16.83323383910778,166,411,245
마포구,서교동,윤스테이,1990,0.0938,3,0.0,0.2089011945986666,0.42,0.04,37.55028336,126.91354347,외국인관광도시민박업,다가구주택,4,82.0,36,10.331696214311375,5.083071445930134,4156,3919,-237
마포구,성산동,해법하우스,1991,0.5624,11,54.5,1.2881257692367702,0.4183,0.7,37.55891793,126.90672948,외국인관광도시민박업,다가구용 주택(공동주택적용),3,48.0,35,45.283952013143974,13.70194929511133,519,1348,829
마포구,성산동,메종 서울,2023,0.5127,10,80.0,0.7222471970463863,0.1022,0.35,37.55765594,126.90678797,외국인관광도시민박업,다세대주택,7,46.0,3,31.45701214043559,9.249225057572767,2282,2912,630
마포구,창전동,258 Inn,1989,0.2481,4,0.0,0.1000834585569825,0.4218,0.7,37.55054835,126.926845,외국인관광도시민박업,"근린생활시설,주택",5,133.0,37,27.605617967981967,8.059215173131381,2798,3270,472
마포구,상암동,엠마하우스,1997,0.4089,12,91.7,0.3663058369996936,0.1394,0.55,37.57499578,126.89447262,외국인관광도시민박업,다가구용단독주택(5가구),3,53.0,29,33.239114886453706,10.603719151348717,2046,2498,452
마포구,연남동,까사드 연남,1992,0.6925,57,96.5,1.7679817385520165,0.4165,1.0,37.56204924,126.92491029,외국인관광도시민박업,다가구용 주택(공동주택적용),4,42.0,34,62.35464939146651,21.151423923395498,3,36,33
마포구,동교동,헤이스테이,1996,0.4275,33,100.0,1.1251099559002111,0.4095,0.45,37.55553867,126.92395354,외국인관광도시민박업,단독주택,6,39.0,30,40.506408411493375,16.07455486203778,1065,599,-466
마포구,동교동,YOUNGSTAY1,1994,0.2715,12,66.7,0.8059797110564726,0.413,0.7,37.55465323,126.9198855,외국인관광도시민박업,다가구용 주택(공동주택적용),3,48.0,32,34.704880903794745,12.727042274815132,1841,1718,-123
마포구,대흥동,제로워터 스테이,1974,0.2715,47,80.9,0.7482509398862296,0.4483,1.0,37.54443198,126.93950475,외국인관광도시민박업,다가구용 주택(공동주택적용),3,38.0,52,44.766245632300574,17.642822556978828,592,278,-314
마포구,도화동,온화당,2001,0.3074,4,75.0,0.9990115720949166,0.1337,0.45,37.53559198,126.947431,외국인관광도시민박업,단독주택,3,46.0,25,26.358270879721275,9.078549378283727,2965,2969,4
마포구,동교동,Stay U,1991,0.1658,6,33.3,0.5500463369192718,0.4183,0.7,37.55236083,126.93099331,외국인관광도시민박업,단독주택,3,139.59,35,27.645587252680077,9.995457731918226,2790,2668,-122
마포구,대흥동,이화당,1970,0.5334,47,59.6,1.7743677265161857,0.4553,1.0,37.55330268,126.9455243,외국인관광도시민박업,단독주택,3,137.0,56,54.333104120737694,18.793778958158182,70,125,55
마포구,합정동,세레노아 합정,2003,0.3842,0,0.0,0.0,0.1308,0.18,37.5430541,126.91247773,외국인관광도시민박업,다세대주택,5,57.0,23,17.107361228402016,2.962470658044863,3845,4162,317
마포구,당인동,히든 홍대,1993,0.3595,0,0.0,0.4054651081081644,0.4148,0.18,37.5437997,126.91936595,외국인관광도시민박업,다가구용 주택(공동주택적용),3,50.0,33,22.46954602768505,6.332731520598283,3414,3659,245
마포구,성산동,이지멘션1,1993,0.6316,11,81.8,1.5032021231974189,0.4148,0.7,37.56333218,126.91593319,외국인관광도시민박업,다가구용 주택(공동주택적용),4,52.0,33,50.125871142018156,15.659069162122815,200,712,512
마포구,서교동,GLOW 스테이,1992,0.3287,11,63.6,1.1186129553747792,0.4165,0.85,37.55372671,126.92675826,외국인관광도시민박업,단독주택,6,142.0,34,39.68750898222452,13.932703794157794,1169,1273,104
마포구,성산동,아우라 스페이스,1994,0.3533,14,100.0,1.5975565845473476,0.413,0.7,37.55736614,126.91637621,외국인관광도시민박업,다가구용 주택(공동주택적용),4,67.0,32,41.438257201349664,15.955428813008382,957,620,-337
마포구,도화동,스테이 차,1994,0.3349,1,100.0,0.0,0.413,0.45,37.53837671,126.95299273,외국인관광도시민박업,다가구용단독주택(5가구),4,39.0,32,33.60520196533813,12.20589797826947,2005,1924,-81
마포구,염리동,스테이 이화 202,1990,0.548,24,12.5,1.3233805357093211,0.42,0.25,37.5529098,126.94618338,외국인관광도시민박업,주택,3,25.0,36,34.63930529821679,10.715328241876572,1852,2469,617
마포구,노고산동,시니 하우스,1992,0.1433,8,50.0,0.2682639865946793,0.1465,0.7,37.5521011,126.93197305,외국인관광도시민박업,다가구용 주택(공동주택적용),4,47.0,34,22.63658559034944,7.886247722839494,3394,3311,-83
마포구,서교동,Stay CarpeDiem hongdae,1994,0.1556,29,96.6,0.2129911798501917,0.413,0.85,37.55043322,126.91945631,외국인관광도시민박업,단독주택,6,40.0,32,35.87116700812432,15.132578706441391,1686,863,-823
마포구,노고산동,스테이 업 데즐링,1989,0.184,21,23.8,0.9760099665757772,0.4218,0.12,37.55075789,126.93765845,외국인관광도시민박업,단독주택,5,35.0,37,19.18518007772721,9.191469536735429,3690,2932,-758
마포구,합정동,King kong dae 7,1988,0.2626,26,92.3,2.4423470353692043,0.4236,1.0,37.54530952,126.91304737,외국인관광도시민박업,다세대주택,3,39.0,38,44.912869187300224,18.293207994174843,569,173,-396
마포구,합정동,고즈넉,2000,0.3379,0,0.0,0.0689928714869514,0.1351,0.18,37.54357228,126.91634957,외국인관광도시민박업,다세대주택,5,75.0,26,15.648675354722167,2.9998626585673023,3944,4159,215
마포구,망원동,코지스테이 망원점,1993,0.548,3,0.0,0.0070175726586465,0.4148,0.18,37.55122548,126.90194308,외국인관광도시민박업,다가구용 주택(공동주택적용),3,41.0,33,29.22612457018638,6.697396142062499,2582,3581,999
마포구,연남동,seven house,1993,0.4459,17,88.2,1.0942311206525468,0.4148,0.85,37.55805741,126.92086194,외국인관광도시민박업,다가구용 주택(공동주택적용),3,41.0,33,46.247152244566166,15.737680588587757,430,678,248
마포구,도화동,에이치스테이,2004,0.3014,6,33.3,0.0181823190831904,0.1293,0.45,37.53542613,126.94971769,외국인관광도시민박업,다세대주택,4,56.0,22,21.692330471552733,5.744646441062172,3485,3786,301
마포구,서교동,Sunny Guest House,1990,0.3349,11,45.5,0.6545323444321657,0.42,0.35,37.55341385,126.92623446,외국인관광도시민박업,단독주택,5,172.0,36,29.36168155478957,10.618101034981336,2569,2496,-73
마포구,신수동,벙커.K,1994,0.2139,12,83.3,0.2231435513142097,0.413,1.0,37.54651932,126.9374656,외국인관광도시민박업,다가구용 주택(공동주택적용),4,41.0,32,38.413837280567115,13.886604093178542,1345,1289,-56
마포구,당인동,민트컨디션,1993,0.3749,0,0.0,0.0,0.4148,0.18,37.54346019,126.91936237,외국인관광도시민박업,다가구용 주택(공동주택적용),3,35.0,33,22.564612913306686,5.898096824044687,3406,3758,352
마포구,합정동,더마포,2007,0.4213,0,0.0,0.0689928714869514,0.1251,0.18,37.54237489,126.91222008,외국인관광도시민박업,다세대주택,5,41.0,19,18.32575793934084,3.022301363564726,3763,4156,393
마포구,성산동,얼바닉 스테이,1994,0.3014,23,100.0,0.7888152061365626,0.5478,0.85,37.55595572,126.91254035,외국인관광도시민박업,다가구용 주택(공동주택적용),4,23.0,32,44.4048987686548,17.322679239135056,631,326,-305
마포구,연남동,마루_연남,2022,0.6729,15,93.3,0.2711527705005703,0.1036,0.25,37.56297014,126.92124971,외국인관광도시민박업,단독주택,5,131.0,4,36.56201396052877,9.818387103669915,1592,2739,1147
마포구,성산동,라라 하우스,1983,0.3441,21,100.0,1.123240882821149,0.1594,1.0,37.55721625,126.91611376,외국인관광도시민박업,단독주택,5,93.0,43,41.72518467082593,14.646572754073036,924,1022,98
마포구,연남동,수리르스테이,1994,0.3718,4,25.0,0.7442765270825495,0.1436,0.12,37.55732438,126.91882529,외국인관광도시민박업,다가구용 주택(공동주택적용),4,45.0,32,19.241242431692218,5.457155918017587,3681,3859,178
마포구,연남동,수림,2002,0.5363,19,89.5,0.7688931547179056,0.1322,0.55,37.55939966,126.92228398,외국인관광도시민박업,다세대주택,4,32.0,24,38.48189075244949,11.760697272835783,1338,2103,765
마포구,공덕동,연스테이,1996,0.1735,25,84.0,2.0771240435394733,0.4095,0.45,37.54663144,126.96072604,외국인관광도시민박업,다가구용 주택(공동주택적용),4,39.0,30,30.335602883317332,14.800934552645536,2444,969,-1475
마포구,도화동,CNI Company,2002,0.3349,6,83.3,0.2213070035069083,0.1322,0.25,37.53515511,126.94778364,외국인관광도시민박업,단독주택,3,33.0,24,23.703440996589613,8.053830342290034,3278,3271,-7
강서구,등촌동,HOmestay in Seoul,1995,0.2223,11,36.4,2.1090902356019656,0.1422,0.04,37.55889289,126.84032804,외국인관광도시민박업,아파트,16,11707.51,31,15.412087598079713,8.718028074827119,3963,3082,-881
강서구,방화동,스카이빌하우스,2002,0.4367,19,94.7,0.3117796240308414,0.1322,1.0,37.5674918,126.80883229,외국인관광도시민박업,공동주택,17,7717.6968,24,42.6984134967474,14.099098905174195,810,1206,396
강서구,염창동,블랙션샤인,2020,0.5186,22,72.7,0.0,0.1065,0.12,37.54838569,126.86466888,외국인관광도시민박업,공동주택,17,25.0,6,27.421644839143895,8.884054406244271,2826,3035,209
강서구,화곡동,서울 메이트(Seoul Mate),2019,0.3718,23,82.6,1.748274357288316,0.1079,0.85,37.52953479,126.84235488,외국인관광도시민박업,공동주택,6,25.0,7,37.474729722895475,12.880600850806575,1472,1656,184
강서구,방화동,STAY HARI(스테이 하리),2017,0.5363,46,97.8,1.1306150197542837,0.1108,1.0,37.56551779,126.81521585,외국인관광도시민박업,단독주택(다가구주택),6,46.0,9,48.39754946880817,15.66145334914416,291,711,420
강서구,공항동,THANK YOU STAY,1990,0.4182,0,0.0,0.0098040000966208,0.42,0.04,37.55444927,126.81040997,외국인관광도시민박업,단독주택,4,37.0,36,21.96439940121081,5.752099620415155,3462,3783,321
