구,동,숙소명,위도,경도,승인연도,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,총층수,시설규모/연면적,업종,건물용도명,match_radius_m,fire_count_within_match_radius,is_train_matched,split,nearest5_mean_damage_thousand_krw,nearest5_median_damage_thousand_krw,nearest5_mean_distance_m,nearest1_distance_m,nearest1_damage_thousand_krw,nearest1_fire_year,nearest2_damage_thousand_krw,nearest2_distance_m,nearest2_fire_year,nearest3_damage_thousand_krw,nearest3_distance_m,nearest3_fire_year,nearest4_damage_thousand_krw,nearest4_distance_m,nearest4_fire_year,nearest5_damage_thousand_krw,nearest5_distance_m,nearest5_fire_year,predicted_damage_thousand_krw,prediction_model,pred_linear_raw_damage_thousand_krw,pred_ridge_log1p_damage_thousand_krw,pred_random_forest_log1p_damage_thousand_krw 
성동구,성동,초이 인 서울,37.53538366,127.05243013,1997,0,0.0,0.8754687373538999,0.1394,0.12,4,296.34,외국인관광도시민박업,다가구주택(6가구),44,0,0,test_unmatched,273.6,11.0,121.3901788738477,46.80040107136916,1332,2023,0,56.85787003250832,2022,25,158.59718322291073,2019,0,171.3855164362611,2019,11,173.30992360618924,2021,701.0163499654233,random_forest_log1p,33593.455379472274,482.38448805565014,701.0163499654233
성동구,성동,Happy 101,37.54788162,127.04465429,1994,10,40.0,1.080912711568709,0.413,0.12,4,294.73,외국인관광도시민박업,다가구용단독주택(8가구),44,1,1,train_matched,28.6,11.0,52.64049025173664,39.26212374501991,0,2020,46,50.83065170128191,2020,0,53.126625035888594,2022,86,58.44072519403396,2021,11,61.542325582458815,2018,317.40987077969584,random_forest_log1p,0.0,299.3447049023976,317.40987077969584
성동구,성동,AURI STAY,37.5358664,127.0462389,1987,0,0.0,0.0,0.4254,1.0,3,140.37,외국인관광도시민박업,주택,44,0,0,test_unmatched,30.2,2.0,196.47649911377374,181.94852426364486,1,2023,136,189.6876313530174,2023,11,190.39927072279553,2019,2,202.81863009240533,2020,1,217.52843913700562,2022,556.228629140013,random_forest_log1p,0.0,362.19628236569406,556.228629140013
성동구,성동,모노성수,37.53295666,127.05869983,1990,0,0.0,0.1823215567939546,0.42,0.0,3,144.42,외국인관광도시민박업,주택,44,1,1,train_matched,157.0,30.0,135.32528479947965,14.27390137763847,620,2021,30,60.46963555810485,2020,115,105.47072868024507,2020,9,243.0322136036901,2022,11,253.3799447777198,2022,585.4384055608497,random_forest_log1p,0.0,445.78876559230565,585.4384055608497
성동구,성동,바인 스테이 성수,37.54617069,127.0444113,2014,12,41.7,2.7791461227859404,0.115,0.85,8,526.15,외국인관광도시민박업,"제2종근린생활시설, 다가구주택",44,1,1,train_matched,102.0,27.0,66.53018463823939,42.33036995594915,27,2024,24,56.74492488928265,2022,52,69.189675746636,2018,396,81.62068711141568,2018,11,82.76526548791352,2020,339.2612918919418,random_forest_log1p,219.88406820996897,301.35428699842623,339.2612918919418
성동구,옥수동,정고운,37.5413296,127.01545274,1993,13,38.5,0.1707607343928786,0.4148,0.45,3,189.49,외국인관광도시민박업,근린생활시설 다가구용단독주택,44,2,1,train_matched,13.8,11.0,70.24225006028192,24.376750874896278,11,2024,8,43.40226809794072,2021,11,74.79034148365298,2021,6,83.75046686678097,2021,33,124.89142297813865,2024,256.7840644886585,random_forest_log1p,34.31970276402717,227.60060047069513,256.7840644886585
성동구,하왕십리동,서울 비앰비,37.56184051,127.02602858,2004,6,100.0,0.0540672212702757,0.1293,0.85,8,3047.02,외국인관광도시민박업,"공동주택(아파트),2종근린생활시설",44,2,1,train_matched,160.4,110.0,81.04537755357006,31.442180112803797,110,2017,117,41.75637480876698,2022,80,50.64832769386933,2018,488,138.62093473819925,2023,7,142.75907041421095,2018,545.5248303807539,random_forest_log1p,109.12825544811494,498.92139476109975,545.5248303807539
성동구,성동,리버 인 성수,37.5350314,127.04653898,1985,0,0.0,0.0,0.4289,1.0,1,33.0,외국인관광도시민박업,주택,44,0,0,test_unmatched,30.6,3.0,260.0122325413199,217.11577326797456,1,2023,136,247.61248410533332,2023,11,250.46760573473946,2019,2,289.89472504502675,2020,3,294.9705745535254,2020,641.0177775736898,random_forest_log1p,0.0,357.6365686853896,641.0177775736898
성동구,행당동,한양 스테이,37.55387875,127.04180475,1991,5,0.0,0.5381710776565195,0.4183,0.35,3,126.0,외국인관광도시민박업,다가구주택(5가구),44,0,0,test_unmatched,220.8,39.0,250.60095919540382,190.3839278955916,33,2022,396,245.3319376880366,2019,7,264.7802544531828,2021,39,274.1675160616481,2019,629,278.34115987856,2018,481.5723610351458,random_forest_log1p,0.0,469.6637562646271,481.5723610351458
성동구,성동,메종 아미,37.54470296,127.04014867,1993,0,0.0,0.0,0.4148,0.25,3,33.0,외국인관광도시민박업,"다가구주택(3가구),제2종근린생활시설",44,0,0,test_unmatched,1157.2,50.0,287.6046053133716,240.19028974785877,235,2022,50,280.5281201915784,2020,5500,291.3392669650363,2024,1,310.9822448092157,2020,0,314.98310485316887,2020,631.3435100615518,random_forest_log1p,0.0,490.4791006107178,631.3435100615518
성동구,응봉동,예스위야응봉,37.54942306,127.02928281,1993,2,100.0,0.6400373552459969,0.4148,1.0,5,263.4,외국인관광도시민박업,다세대주택(5세대),44,0,0,test_unmatched,4172.0,80.0,198.64973788002231,151.05956333064466,302,2023,25,179.4718928697262,2022,3,211.31869392670828,2020,20450,217.1113502267933,2024,80,234.2871890462391,2017,454.4522220912372,random_forest_log1p,113878.82843693742,366.8635012544978,454.4522220912372
성동구,용답동,양BnB House,37.56192966,127.05165885,1974,27,81.5,0.6567795363890705,0.5863,0.7,4,264.5,외국인관광도시민박업,"근린생활시설,주택",44,0,0,test_unmatched,148.8,22.0,87.99065826220274,45.70560598011057,679,2019,20,64.33773736849864,2019,22,83.7398526813916,2019,0,112.68446083351765,2019,23,133.4856344474953,2018,705.8783985953079,random_forest_log1p,250099.78451577132,529.4377210996206,705.8783985953079
성동구,도선동,나비원,37.56127039,127.03218661,1994,79,67.1,0.7596905713365569,0.413,1.0,3,119.97,외국인관광도시민박업,다가구용단독주택(3가구),44,3,1,train_matched,127.8,124.0,40.1304580567341,22.177906284453854,3,2020,330,33.680231566620414,2024,124,43.648715413434836,2023,157,45.08303197389009,2023,25,56.06240504527133,2017,318.10994327776444,random_forest_log1p,0.0,189.8125150593421,318.10994327776444
성동구,성동,오늘도 성수,37.53647605,127.06108427,1980,18,77.8,0.4700036292457356,0.4377,0.12,3,278.58,외국인관광도시민박업,주택 점포,44,0,0,test_unmatched,2973.0,983.0,110.27634607140547,67.64935306484408,440,2021,110,89.41039628521901,2021,983,107.86109562419242,2019,1023,133.45910923944828,2019,12309,153.00177614332358,2017,975.9437760698033,random_forest_log1p,0.0,402.9702939365918,975.9437760698033
성동구,마장동,Joony stay,37.56032254,127.03846388,1997,1,0.0,0.0927817334509661,0.1394,0.12,4,658.21,외국인관광도시민박업,다세대주택,44,1,1,train_matched,43.8,31.0,72.16652367941282,37.247815897151554,85,2023,17,75.08967115576854,2019,31,80.69356522015562,2018,19,83.09548203907983,2019,67,84.70608408490857,2020,465.18336274192103,random_forest_log1p,0.0,811.7366887731758,465.18336274192103
성동구,성동,리틀 포레스트,37.53458686,127.0525155,2001,0,0.0,0.0,0.1337,1.0,3,45.0,외국인관광도시민박업,다가구주택(3가구),44,0,0,test_unmatched,351.0,25.0,193.94241836947558,134.97613943049788,1332,2023,0,140.68067269124873,2022,11,219.92681811990056,2021,25,226.75460980253462,2019,387,247.37385180319623,2020,625.8886247685899,random_forest_log1p,0.0,642.0878899751476,625.8886247685899
성동구,성동,SEOULMATE S (서울메이트 성수),37.53706697,127.04721438,1995,25,64.0,1.2144441041932312,0.4113,0.85,3,29.0,외국인관광도시민박업,다가구용단독주택(3가구),44,0,0,test_unmatched,30.6,3.0,66.18646175721622,51.599552570205226,11,2019,136,55.78048503568896,2023,1,68.05612153657982,2022,2,70.71263078287595,2020,3,84.78351886073115,2020,502.7899298039384,random_forest_log1p,0.0,211.38155542299162,502.7899298039384
성동구,송정동,루프하우스,37.54816492,127.06740401,2021,3,33.3,1.55814461804655,0.105,0.12,4,41.0,외국인관광도시민박업,단독주택,44,0,0,test_unmatched,872.2,46.0,101.74086888511019,72.59131604290212,0,2021,11,73.27313551579682,2021,115,107.83738793579008,2024,46,110.66568385607077,2022,4189,144.3368210749912,2023,733.7362919139687,random_forest_log1p,0.0,558.1374846655054,733.7362919139687
성동구,옥수동,Hannam guest house,37.53816993,127.00898559,2005,2,100.0,0.0,0.1279,0.7,8,2148.49,외국인관광도시민박업,공동주택(아파트),44,0,0,test_unmatched,2338.0,1320.0,255.17766691743591,230.8434013004496,1320,2017,7975,234.22129311042977,2018,3,266.4679375005959,2023,2270,267.75044563799776,2020,122,276.6052570377064,2024,536.6691244726294,random_forest_log1p,0.0,262.868092510059,536.6691244726294
성동구,성동,제이드하우스,37.55333507,127.02365506,1995,7,14.3,0.0706175672139533,0.1422,0.35,5,387.69,외국인관광도시민박업,다세대주택(9세대),44,0,0,test_unmatched,1410.2,671.0,91.64789864783442,62.96315545346272,18,2022,685,89.41340967387427,2019,177,92.91914261273239,2023,5500,101.98368161201941,2024,671,110.96010388708342,2023,560.4700944566058,random_forest_log1p,0.0,618.3947879957818,560.4700944566058
성동구,용답동,용답스테이,37.55987237,127.05225766,1997,2,0.0,0.0,0.1394,0.7,3,175.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,0,0,test_unmatched,314.2,30.0,190.98387054038363,119.6844254903682,134,2023,30,177.50878374687986,2018,1384,189.6248974307457,2017,20,231.9962906394957,2019,3,236.1049553944288,2024,542.056328978057,random_forest_log1p,50173.11843328366,943.2311698758538,542.056328978057
성동구,행당동,코지네스트,37.5582965,127.03912506,2003,3,66.7,1.2342042631055998,0.1308,0.12,4,33.0,외국인관광도시민박업,단독주택(다가구주택),44,2,1,train_matched,576.4,15.0,51.26053819430317,39.22132534800828,12,2020,1056,43.09390408264662,2024,11,47.5760375321739,2021,1788,59.065015805443615,2022,15,67.34640820324343,2019,780.553315896344,random_forest_log1p,137881.66072699637,519.0354325748763,780.553315896344
성동구,성동,포레리움,37.54553266,127.0422072,2019,1,100.0,0.3136575588550415,0.1079,0.85,10,592.57,외국인관광도시민박업,공동주택,44,0,0,test_unmatched,1653.4,235.0,177.34206135620974,137.36627175691478,2474,2020,8,164.69708507551508,2021,5500,172.20359397161255,2024,235,195.47231597501974,2022,50,216.97104000198667,2020,658.7335026249998,random_forest_log1p,0.0,213.60864899260872,658.7335026249998
성동구,성동,성수 포레하우스,37.54325531,127.04530256,1996,22,31.8,1.2452157628599851,0.5439,0.12,6,60.0,외국인관광도시민박업,"근린생활시설(일반음식점,소매점),노유자시설,다가구주택",44,0,0,test_unmatched,2273.4,896.0,79.85459554247862,48.01141822745981,958,2019,896,62.79411483179889,2023,9416,65.90011571172137,2021,27,111.18349783724332,2018,70,111.38383110416962,2018,621.9584270722082,random_forest_log1p,0.0,404.5303217727441,621.9584270722082
성동구,용답동,봄 스테이,37.56107804,127.05080214,1989,0,0.0,0.0,0.4218,0.45,3,185.22,외국인관광도시민박업,주택,44,0,0,test_unmatched,1699.2,679.0,156.95344909665738,104.03386644512322,679,2019,6160,148.2637421837207,2024,20,170.51288611813834,2019,1503,175.08459227110293,2024,134,186.8721584652016,2023,469.4572370419077,random_forest_log1p,0.0,614.4094136582569,469.4572370419077
성동구,행당동,LTE Room,37.55651877,127.03219455,1995,3,33.3,0.0388398333162639,0.4113,1.0,5,39.0,외국인관광도시민박업,다세대주택,44,0,0,test_unmatched,1816.2,357.0,106.5839904390368,60.15078987621274,0,2020,4987,85.48543903620185,2018,357,114.50372286515747,2020,3700,122.62316722493664,2022,37,150.15683319267532,2020,512.7941636184291,random_forest_log1p,0.0,513.8502623187226,512.7941636184291
성동구,도선동,Urban Forest Stay Mu-hak,37.5611673,127.03291304,1990,50,76.0,1.092477300100594,0.6908,0.85,4,112.94,외국인관광도시민박업,다가구주택(3가구),44,4,1,train_matched,56.4,50.0,37.15062038427838,15.344129811514374,1,2018,124,25.874850781609272,2023,50,38.75433828049295,2018,3,43.46751313775644,2020,104,62.31226991001891,2022,314.5520977354336,random_forest_log1p,0.0,337.1290050192045,314.5520977354336
성동구,사근동,사근마을호텔,37.55790398,127.04450621,1971,3,0.0,0.0089686699827604,0.4535,0.12,3,147.86,외국인관광도시민박업,주택,44,0,0,test_unmatched,885.0,1130.0,197.0678751975447,191.17781337553907,493,2018,33,191.5104649080127,2022,1130,196.19843596760703,2020,1638,200.6484419748108,2017,1131,205.80421976175396,2018,690.2490710673329,random_forest_log1p,0.0,495.3270766516754,690.2490710673329
성동구,하왕십리동,헬로 서울,37.55930372,127.02896882,1996,27,88.9,0.7817005779013904,0.5439,0.85,4,230.6,외국인관광도시민박업,다가구주택(7가구),44,1,1,train_matched,358.4,79.0,96.20757397079447,17.908456434412546,151,2021,8,50.52151104047251,2022,1549,132.47517081727733,2022,79,137.07925393863005,2017,5,143.05347762317996,2018,406.427665277716,random_forest_log1p,180785.17269496893,522.3768092305266,406.427665277716
성동구,성동,어반 성수,37.53299683,127.05579045,1995,0,0.0,0.0,0.4113,1.0,3,119.73,외국인관광도시민박업,다가구주택(3가구),44,0,0,test_unmatched,26.6,30.0,207.3315764157237,196.06296535686388,9,2022,33,200.78114632098303,2017,30,203.15877390832196,2020,50,217.45949806033985,2019,11,219.19549843210982,2022,436.3295980781298,random_forest_log1p,0.0,570.7031057045717,436.3295980781298
성동구,행당동,앨리 하우스(Alley House),37.55474963,127.03035116,1995,0,0.0,0.0,0.4113,1.0,3,43.0,외국인관광도시민박업,다가구용단독주택(3),44,0,0,test_unmatched,3514.4,1586.0,147.87920294675712,119.1660929888899,186,2019,2508,149.13743527268923,2018,1586,152.4987647598396,2019,13255,157.2777889295963,2017,37,161.31593278277057,2020,587.9278518235932,random_forest_log1p,0.0,483.9038508837656,587.9278518235932
성동구,하왕십리동,다색,37.56070015,127.02901595,2006,67,79.1,0.4177352006999787,0.6573,0.85,4,48.0,외국인관광도시민박업,단독주택(다가구주택),44,2,1,train_matched,433.2,79.0,63.24584972827779,16.556165076976875,50,2017,79,18.26423913510517,2017,1549,53.31006810181989,2022,1,113.79448323393717,2022,487,114.30429309354987,2022,515.9951870836094,random_forest_log1p,0.0,481.8906783637088,515.9951870836094
성동구,성동,아워 스테이,37.53900161,127.0490565,2017,44,88.6,0.9473813189441862,0.1108,1.0,7,102.0,외국인관광도시민박업,단독주택 및 제2종근린생활시설,44,4,1,train_matched,187.2,55.0,34.40515835771815,25.781021455645597,437,2017,3,32.36020315267115,2020,55,32.36020315267115,2021,1,34.72203748320667,2022,440,46.80232654439618,2021,483.5562256619179,random_forest_log1p,237.67865582134982,319.0465898033059,483.5562256619179
성동구,도선동,Light house 왕십리,37.55970399,127.03378493,1992,10,80.0,0.9681343335304774,0.4165,0.85,6,1091.55,외국인관광도시민박업,근린생활시설 주택,44,1,1,train_matched,1178.2,53.0,57.863604100740076,43.31092414384777,4455,2017,33,59.417248621957576,2017,1309,59.63922128998469,2018,53,63.29878283655746,2018,41,63.65184361135287,2023,563.5981754865603,random_forest_log1p,61339.24063688805,438.6223700247471,563.5981754865603
성동구,성동,Greenbnb,37.53478943,127.05239885,2001,1,100.0,0.0,0.1337,1.0,3,187.17,외국인관광도시민박업,다가구주택,44,0,0,test_unmatched,351.0,25.0,174.24674550968774,112.812553830999,1332,2023,0,120.33508333156293,2022,25,202.63836686423133,2019,11,211.71299379215722,2021,387,223.73472972948818,2020,416.71462826215736,random_forest_log1p,60681.75711196892,506.4756479960984,416.71462826215736
성동구,홍익동,서울 써니 스테이(Seoul Sunny Stay),37.56368262,127.03037188,1994,35,62.9,1.2312567632744045,0.413,0.85,4,295.88,외국인관광도시민박업,근린생활시설 주택,44,1,1,train_matched,412.0,30.0,58.96283104645246,32.612275266421584,60,2022,1959,57.89031942760351,2023,30,64.7034084413889,2019,0,68.79896185205489,2019,11,70.80919024479338,2019,344.6590030805511,random_forest_log1p,0.0,708.8863886727925,344.6590030805511
성동구,도선동,코지서울,37.56115698,127.03176072,1995,65,61.5,0.9290529834880062,0.4113,0.85,3,111.76,외국인관광도시민박업,다가구용단독주택(3가구),44,0,0,test_unmatched,127.8,124.0,57.25933644008821,44.962805456836676,330,2024,25,50.958611902113056,2017,157,52.19376711382517,2023,3,61.08915628106004,2020,124,77.09234144660611,2023,371.59267930966104,random_forest_log1p,0.0,191.94613410447067,371.59267930966104
성동구,성동,미야오엔퍼얼,37.53841605,127.04914739,2015,39,71.8,2.608520605755177,0.1136,0.55,5,27.0,외국인관광도시민박업,다세대주택(16세대),44,3,1,train_matched,123.4,59.0,41.89774404577016,28.558236796081847,104,2017,440,34.34440460391455,2021,14,36.89437572492003,2018,59,47.04408954592263,2021,0,62.647613558011756,2020,471.7022754186921,random_forest_log1p,232.27854119194672,306.2030922590404,471.7022754186921
성동구,성동,메종 아미 포레스트 하우스,37.54482069,127.0395361,1992,0,0.0,0.0,0.4165,0.25,3,31.0,외국인관광도시민박업,다가구주택(5가구),44,0,0,test_unmatched,145.2,50.0,284.81884331106266,244.6036718439914,235,2022,440,264.85558427230995,2018,50,285.21317325071107,2020,1,309.4567420088946,2020,0,319.9650451794063,2020,709.3360062715296,random_forest_log1p,0.0,419.5492345572998,709.3360062715296
성동구,성동,트리앤브리즈,37.54374138,127.04249968,1991,6,0.0,1.5441973905656994,0.4183,0.35,5,45.0,외국인관광도시민박업,단독주택,44,0,0,test_unmatched,3398.2,958.0,177.03972552740103,99.28520539092587,0,2022,5500,103.13817956793584,2024,218,200.71469419717891,2019,958,230.6162264224514,2019,10315,251.4443220585132,2023,601.2490930269238,random_forest_log1p,0.0,526.7710788220002,601.2490930269238
성동구,성동,어반리브 인 성수(URBAN LIVE IN SEONGSU),37.53460493,127.04622195,2007,0,0.0,0.0,0.1251,1.0,5,52.0,외국인관광도시민박업,공동주택(다세대주택),44,0,0,test_unmatched,30.6,3.0,313.9909669685063,271.53223707928504,1,2023,136,302.6034053732296,2023,11,305.39494705946225,2019,2,340.4652574043512,2020,3,349.95898792620375,2020,513.7464679373637,random_forest_log1p,38226.01975143775,570.074771644163,513.7464679373637
성동구,성동,리프레시 성수,37.53664679,127.04622478,1993,0,0.0,0.0,0.4148,1.0,3,45.0,외국인관광도시민박업,다가구용단독주택(4가구),44,0,0,test_unmatched,30.2,2.0,145.17499471854302,121.68209097870249,2,2020,1,141.7540770751773,2022,11,145.88600050775588,2019,136,148.02454298092735,2023,1,168.52826205015208,2023,524.3485545249493,random_forest_log1p,0.0,360.37771096605667,524.3485545249493
성동구,성동,크림 하우스 성수,37.53581902,127.05163796,1992,9,55.6,2.760009940032921,0.4165,0.85,3,27.0,외국인관광도시민박업,다가구주택(6가구),44,0,0,test_unmatched,348.8,25.0,89.16234019528221,73.64147224336645,25,2019,1332,76.204911228694,2023,0,95.09012724425823,2022,387,98.36838223447505,2020,0,102.50680802561732,2019,415.5173124382959,random_forest_log1p,217350.96363068826,257.3843335369694,415.5173124382959
성동구,성동,내러티브 스테이,37.54397631,127.04051918,2023,1,0.0,0.0,0.1022,0.25,4,316.0,외국인관광도시민박업,단독주택,44,0,0,test_unmatched,1200.6,218.0,313.6808841303267,258.2860161521599,5500,2024,0,275.8374154617803,2022,235,316.47731824670905,2022,50,355.5664419384512,2020,218,362.2372288525331,2019,518.3011954237891,random_forest_log1p,0.0,615.6681368214456,518.3011954237891
성동구,성동,J&J House,37.54342548,127.04259094,2003,6,0.0,1.6607312068216509,0.1308,0.35,5,355.94,외국인관광도시민박업,근린생활시설 및 다가구 주택,44,0,0,test_unmatched,3398.2,958.0,174.82935904468042,92.13730367779361,0,2022,5500,123.00529579560099,2024,218,210.65027796386053,2019,958,223.92026426317034,2019,10315,224.4336535229767,2023,624.4586923203973,random_forest_log1p,0.0,475.5019536855536,624.4586923203973
성동구,성동,노스타노바(NOSTANOVA),37.54742489,127.02578209,1992,15,40.0,2.158545722771108,0.4165,0.35,4,243.47,외국인관광도시민박업,근린생활시설 주택,44,1,1,train_matched,3127.8,2497.0,63.80764941158685,29.74399736330493,0,2022,8,45.79048509953799,2021,10034,47.69301906058288,2020,2497,97.37417464067231,2021,3100,98.43657089383619,2020,429.1156323213676,random_forest_log1p,0.0,605.9677404253165,429.1156323213676
성동구,하왕십리동,YH STAY,37.56132099,127.02637698,1994,3,66.7,0.0540672212702757,0.6824,0.85,5,40.0,외국인관광도시민박업,다가구용단독주택(7가구),44,1,1,train_matched,179.4,110.0,106.46280317840551,25.15616736356259,117,2022,110,77.19002033219235,2017,80,107.092046180248,2018,102,138.46194328550402,2021,488,184.41383873052058,2023,364.55322445904307,random_forest_log1p,202.85609860139084,424.5102507514694,364.55322445904307
성동구,성동,성수리버,37.53772154,127.05939948,1994,12,33.3,1.5686159179138452,0.6824,0.25,5,45.0,외국인관광도시민박업,다가구용단독주택(5가구),44,1,1,train_matched,221.0,110.0,81.62474533377613,20.722419901617243,475,2022,30,59.330114501767085,2017,50,61.35010890874208,2017,110,130.77724378230474,2021,440,135.94383957444953,2021,413.55826229348276,random_forest_log1p,6107.340855575909,333.4432732614702,413.55826229348276
성동구,성동,린스테이(LYNN STAY),37.54280248,127.04824251,1998,19,100.0,2.510882136191261,0.406,0.85,3,75.0,외국인관광도시민박업,근린생활시설 주택(1가구),44,1,1,train_matched,114.0,50.0,87.61899891848047,26.17613599185782,91,2024,50,57.74124327964316,2019,3,112.89141392773715,2020,11,116.09060279231271,2024,415,125.19559860085158,2021,254.8371481434049,random_forest_log1p,247.65842865903687,235.7258674495644,254.8371481434049
성동구,응봉동,캄스테이 응봉,37.54950772,127.02919473,1994,2,100.0,0.6857305829048956,0.413,1.0,4,33.0,외국인관광도시민박업,다세대주택(5세대),44,0,0,test_unmatched,4172.0,80.0,198.9409064734403,152.5874904571553,302,2023,25,186.3392630857525,2022,3,199.44165946045274,2020,20450,224.07849257517913,2024,80,232.25762678866192,2017,257.0929439957824,random_forest_log1p,109537.34306622157,360.09937137014003,257.0929439957824
성동구,송정동,Laszlo & Co.,37.54731654,127.06573492,1990,4,25.0,1.9980959022258835,0.42,0.55,3,49.0,외국인관광도시민박업,주택,44,0,0,test_unmatched,17447.8,665.0,92.01570712438624,54.014673864969126,4189,2023,665,72.48218432536164,2022,11,103.68119287314286,2021,0,105.01015021495947,2021,82374,124.89033434349805,2023,476.947952814947,random_forest_log1p,0.0,344.84587517465803,476.947952814947
성동구,성동,코지 뚝섬(Cozy Ttukseom),37.54350544,127.04617275,1995,4,50.0,2.378570999971968,0.4113,0.85,4,37.0,외국인관광도시민박업,다가구주택 및 근린생활시설,44,1,1,train_matched,343.8,70.0,81.2625266026717,29.828757137607784,70,2018,27,77.13109112510217,2018,958,94.97019557419283,2019,659,98.95666009276688,2022,5,105.42592908368886,2021,450.9976874429791,random_forest_log1p,468.96437159276684,303.06427680564605,450.9976874429791
성동구,성동,마이 리틀 서울,37.54904299,127.02069837,1993,28,82.1,1.5125880864441827,0.4148,0.85,3,26.0,외국인관광도시민박업,다세대주택(5세대),44,0,0,test_unmatched,167.6,73.0,123.23300907286412,92.52020253336443,73,2021,11,111.13019178178766,2018,528,125.14262337543057,2017,207,143.3160942691376,2018,19,144.05593340460035,2017,463.44131624826286,random_forest_log1p,0.0,335.1645862937689,463.44131624826286
성동구,성동,성수 비스타,37.5440746,127.04289848,1995,4,0.0,1.5553706911638243,0.4113,0.35,4,32.0,외국인관광도시민박업,다가구용단독주택(3가구),44,0,0,test_unmatched,1336.2,218.0,148.31712900808247,53.07095587610589,5500,2024,0,81.96922434849044,2022,218,154.75628793344575,2019,958,200.64166095468616,2019,5,251.14751592768417,2021,690.7945987689168,random_forest_log1p,0.0,275.9689481123771,690.7945987689168
성동구,성동,금향 게스트 하우스,37.54451743,127.04005582,1993,0,0.0,0.0,0.4148,0.25,3,30.0,외국인관광도시민박업,다가구주택(5가구),44,0,0,test_unmatched,1245.0,235.0,300.8808661997479,262.0729113214402,235,2022,5500,297.18330546679147,2024,50,302.4795119650225,2020,440,313.0283278685381,2018,0,329.64027437694745,2022,638.9303472163954,random_forest_log1p,0.0,417.9698023913306,638.9303472163954
성동구,행당동,Seras House,37.55162087,127.03204799,1995,0,0.0,0.0065789710980424,0.1422,0.18,16,28.0,외국인관광도시민박업,아파트,44,0,0,test_unmatched,542.6,112.0,115.72876610052506,72.28923090729084,2103,2020,80,114.19167040436216,2017,404,116.33548556340999,2023,112,134.62895008157244,2021,14,141.19849354598992,2018,789.1770710533369,random_forest_log1p,0.0,1149.0760052620774,789.1770710533369
성동구,하왕십리동,Wevvy Loft 왕십리,37.55865523,127.02885365,1981,7,57.1,0.1053605156578263,0.4359,0.85,3,77.0,외국인관광도시민박업,주택,44,0,0,test_unmatched,123.0,11.0,129.99503236890843,87.4111702801304,151,2021,8,106.41684639989802,2022,440,140.24383323202986,2018,11,156.63958783693337,2024,5,159.26372409555043,2018,460.90730629039166,random_forest_log1p,36452.414184066336,488.077679668997,460.90730629039166
마포구,연남동,더에이치하우스,37.55853746,126.91810858,2019,8,75.0,0.7504877271751903,0.1079,0.12,4,53.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,1,1,train_matched,155.6,11.0,64.65013093513478,34.33090485525691,609,2020,140,53.969883215930174,2019,11,66.66163704967184,2023,11,82.32488847208379,2021,7,85.96334108273115,2024,244.60023988511284,random_forest_log1p,0.0,451.7698240658303,244.60023988511284
마포구,연남동,주니스 게스트하우스,37.56149159,126.91901302,1991,27,77.8,0.753578919744863,0.4183,1.0,3,60.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,2,1,train_matched,646.4,314.0,54.162741678039446,22.215669562833856,476,2022,55,34.97713035087487,2022,2107,62.606395144506855,2024,314,75.31760621276253,2020,280,75.69690711921913,2024,480.1166897196567,random_forest_log1p,0.0,360.28503513113117,480.1166897196567
마포구,동교동,진스파라다이스,37.55551437,126.92362872,1996,23,100.0,1.0930412436186543,0.4095,0.45,6,94.0,외국인관광도시민박업,단독주택,44,5,1,train_matched,1088.6,1225.0,35.35677014855974,25.29836744917842,2545,2018,1225,28.746716531362928,2021,1240,40.39504894977395,2022,110,40.54177723258717,2017,323,41.80194057989625,2022,495.6900155664705,random_forest_log1p,0.0,358.74099968532215,495.6900155664705
마포구,연남동,와이즈하우스,37.55779652,126.92169456,1996,23,95.7,1.6499188651996697,0.1408,0.7,4,82.0,외국인관광도시민박업,다가구용 주택(공동주택적용),44,0,0,test_unmatched,1512.8,58.0,114.4068137971811,100.47154747607858,24,2018,7230,112.63062021823393,2018,9,118.14806213887702,2023,243,118.6958431394888,2024,58,122.08799601322707,2020,214.4763633031445,random_forest_log1p,113701.07459282246,383.6614925441787,214.4763633031445
마포구,연남동,헬로월드 게스트하우스,37.56096556,126.9228864,1971,15,93.3,0.2711527705005703,0.4535,0.25,2,79.0,외국인관광도시민박업,단독주택,44,0,0,test_unmatched,941.0,1199.0,67.49107363338926,52.90903966301413,1540,2017,77,58.81288555107559,2018,8,60.92571123104443,2023,1881,66.6389769981657,2017,1199,98.16875472364646,2024,898.339353210064,random_forest_log1p,109776.78878778346,431.21883277936917,898.339353210064
마포구,합정동,홍대 게스트하우스 Hi :Dear,37.54562637,126.91743375,1994,6,33.3,4.087176072743488,0.413,0.55,6,141.0,외국인관광도시민박업,단독주택,44,1,1,train_matched,98.2,100.0,98.8228421259778,34.69103004022654,60,2022,110,81.55374146858802,2021,100,96.8193961567212,2017,208,104.82121581345457,2020,13,176.22882715089867,2022,235.76305889225534,random_forest_log1p,129801.92588769372,692.0179575703269,235.76305889225534
