구,동,숙소명,승인연도,소방위험도_점수,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도,x_5181,y_5181,최근접_소화용수_거리등급,업종,건물용도명,총층수,연면적,최종_화재위험점수,cluster_k3,cluster 
용산구,원효로2가,원효,1955,0.3441,3,33.3,1.4016924412310123,0.1995,0.12,37.53343113,126.96113216,196564.62678359865,448215.26595258754,2,숙박업,"근린생활시설, 주택",1,7.333153724797752,30.21099026843468,1,1
용산구,청파동,신진장,1956,0.3502,58,72.4,4.751906689025251,0.9029,1.0,37.54626035,126.96964459,197317.4661626904,449638.8758523667,0,숙박업,주택,1,4.971062518976432,61.07192905645279,0,0
용산구,남영동,달고나모텔,1967,0.3873,5,60.0,0.5985312041850962,0.4606,0.18,37.54187455,126.97268968,197586.4220180316,449152.02272752696,1,숙박업,주택,1,5.499092602000238,31.32382318124999,0,0
용산구,이촌동,스카이스위트,2009,0.5567,0,0.0,0.017241806434506,0.1222,0.04,37.51842522,126.95939349,196410.233703234,446549.86196070345,2,관광숙박업,숙박시설(호스텔),3,5.187776790848668,22.377484979793323,1,1
용산구,후암동,스위트75서울역점,1961,0.1022,31,80.6,0.7774883289936961,0.8916,1.0,37.54972353,126.9757675,197858.65209595315,450023.0900007523,1,숙박업,"숙박시설, 근린생활시설",1,4.911367292437586,53.500378461686495,2,2
용산구,이태원동,뷰 모텔,1968,0.1581,29,86.2,2.477013948989091,0.4588,1.0,37.531191,126.99580125,199628.87815661385,447965.9375959145,0,숙박업,"근린생활시설(영업장),주택",1,5.0476741415312425,41.13562611315426,0,0
용산구,동자동,광주여인숙,1967,0.1607,40,37.5,1.6380670635484074,0.4606,1.0,37.55051278,126.97419464,197719.6875707004,450110.72425523016,1,숙박업,"영업용,주택",1,5.410127041600043,42.511612190926776,2,2
용산구,남영동,로망스모텔,1930,0.3595,5,0.0,1.0751920144600111,0.9616,0.04,37.54136675,126.97255382,197574.39879801907,449095.6666064074,0,숙박업,사무소,1,5.641907070938114,33.43637868046371,0,0
용산구,남영동,부킹용산닷컴1(Booking Yongsan.com1),1961,0.3533,5,0.0,0.9756073090305746,0.4712,0.04,37.54125605,126.97262245,197580.46050977096,449083.3784867549,0,숙박업,영업용,1,5.16295572861736,19.722945053870063,0,0
용산구,동자동,서울네스트,1964,0.122,34,55.9,0.8359179367244411,0.4658,1.0,37.55022009,126.9753306,197820.0591126753,450078.2122336575,1,숙박업,주택,1,5.490506742540341,41.31834909701642,2,2
용산구,동자동,어바웃스테이서울역,1969,0.1761,29,82.8,0.366200389586221,0.1794,1.0,37.54921254,126.97332097,197642.4440288621,449966.4347954395,0,숙박업,"점포, 주택",1,5.87966668948615,29.1183219580057,0,0
용산구,갈월동,HOTEL E-CUBE(호텔 이큐브),2006,0.1709,9,0.0,0.6931471805599453,0.1265,1.0,37.53766021,126.97140829,197473.0356190069,448684.3161095348,2,숙박업,숙박시설및 제2종근린생활시설,15,8.116530533063825,35.46242581141593,1,1
용산구,용산동,스테이코,1969,0.1531,16,18.8,0.083381608939051,0.457,0.55,37.5314273,126.97404309,197705.71099009315,447992.4722844408,2,숙박업,단독주택,1,5.087472870820844,35.66928486789244,1,1
용산구,원효로2가,크래쉬인 용산,1958,0.3287,4,50.0,1.420195912795572,0.8984,0.12,37.5333324,126.96078823,196534.22361392507,448204.3207584297,1,숙박업,"주택, 영업(주1)",1,5.864795270503905,42.938106412394895,0,0
용산구,갈월동,코스테이,1967,0.3718,16,68.8,0.1126731625041128,0.4606,0.04,37.54337721,126.97172577,197501.28561595647,449318.82489882095,2,숙박업,"주택, 영업",1,5.672498184616435,35.22550873612944,1,1
용산구,남영동,지용산인,1969,0.2423,3,0.0,0.0540672212702757,0.8736,0.04,37.53912265,126.97260274,197578.6496151909,448846.597627612,2,숙박업,주택,2,4.639378357317828,38.46296763269565,1,1
용산구,한강로3가,WO모텔 용산역,1989,0.5509,2,0.0,0.0116280379951191,0.1509,0.04,37.52142243,126.96156796,196602.6008306433,446882.43381208426,2,숙박업,"근린생활시설, 숙박시설",1,6.424463755409466,23.945102524745504,1,1
용산구,후암동,호텔 후암,1971,0.2423,8,75.0,0.0158733491562901,0.1766,1.0,37.54449245,126.98044656,198272.00480048536,449442.406994233,2,숙박업,주택,1,5.9546708862789695,39.56195099380668,2,2
용산구,이태원동,현대,1966,0.2539,3,0.0,0.0186921330121525,0.4623,0.85,37.52919726,126.99619337,199663.5281581529,447744.6556920772,2,숙박업,주택,2,5.062658322163408,39.17268696300282,1,1
용산구,원효로2가,?貧晁?,1973,0.3656,0,0.0,0.1765578520772045,0.1737,0.55,37.53217553,126.96233525,196670.9073003149,448075.8665789076,0,숙박업,"여관, 주택",1,5.470462316890431,17.128976638546845,0,0
용산구,보광동,통일여관,1968,0.2864,7,14.3,0.5465437063680699,0.4588,0.08,37.52380562,127.00131818,200116.5236376752,447146.2448612192,2,숙박업,"점포, 주택",3,5.706877679563504,31.5937705448972,1,1
용산구,청파동,동산장,1957,0.4398,40,95.0,3.7692179760182944,0.4782,0.85,37.54393815,126.96888549,197250.2985455072,449381.16170186456,0,숙박업,"근린생활시설, 주택",1,4.847488716688342,47.0474810764152,0,0
용산구,남영동,코지 모텔,1966,0.3873,6,66.7,0.686178511243852,0.8803,0.18,37.54191116,126.97260153,197578.6328537601,449156.08825827873,1,숙박업,주택,1,5.030045687616079,42.92738668373268,0,0
용산구,이태원동,KAZI FAMILY HOTEL(카지패밀리호텔),1962,0.2804,5,60.0,0.0,0.4694,0.85,37.52867881,126.99570375,199620.247527152,447687.11604439607,2,숙박업,"주택, 점포",4,5.1874416702021,44.04052085084656,2,2
용산구,원효로3가,플라워하우스(Flower house),1969,0.1735,6,0.0,0.2428869386589489,0.457,0.12,37.53199358,126.9571601,196213.4795640603,448055.8681464937,1,숙박업,영업용,2,5.071667675904539,22.52353955524871,1,1
용산구,이태원동,이태원모텔,1958,0.1814,29,44.8,1.1416958748044217,0.8984,0.45,37.53110489,126.99367808,199441.2133844282,447956.3909477165,2,숙박업,주택,1,3.850573043111924,50.51207525560911,1,1
용산구,갈월동,더메종컴퍼니,1959,0.2924,4,0.0,0.7022796641232177,0.8961,0.12,37.54016648,126.97142658,197474.7366306256,448962.4809451009,2,숙박업,"영업,제2종근린생활시설",1,5.589904305077029,43.01947053004639,1,1
용산구,동자동,경기,1956,0.1814,24,58.3,1.882659498554827,0.48,0.55,37.55029277,126.97343473,197652.53058047875,450086.3244913718,1,숙박업,주택,1,4.787491742782046,37.89484311058307,0,0
용산구,동빙고동,치커리(chicory),1982,0.129,0,0.0,0.0,0.1608,0.04,37.51836719,126.99525491,199580.5161049029,446542.657233117,2,숙박업,일반음식점,1,6.56582819167796,19.09762344726267,1,1
용산구,후암동,서광,1966,0.1556,18,72.2,0.6606239888543853,0.4623,0.25,37.55193238,126.9765224,197925.4214003386,450268.2289106354,1,숙박업,주택,1,5.244019563140188,30.96825535643034,0,0
용산구,갈월동,일일모텔,1962,0.3873,17,94.1,0.2286330435989812,0.1895,1.0,37.54281046,126.971993,197524.88313584376,449255.9154656589,1,숙박업,여관,1,5.807120947362389,37.80919860293002,2,2
용산구,동자동,나나장,1965,0.1482,50,44.0,0.7830421846764933,0.4641,1.0,37.55044744,126.97455914,197751.89495907884,450103.4635210873,1,숙박업,영업,1,5.442807245032984,41.31056190901046,2,2
용산구,동자동,서정여인숙,1960,0.1761,28,42.9,2.0386023577929224,0.4729,0.55,37.55041744,126.97370561,197676.471061352,450100.1546344696,1,숙박업,영업,1,5.125213198803691,37.34518228088065,0,0
용산구,동자동,성남여인숙,1960,0.1735,30,43.3,1.7380894310185606,0.4729,0.55,37.55028632,126.97373284,197678.8732002949,450085.601216775,1,숙박업,주택,1,4.39197696552705,36.21386376090823,0,0
용산구,동자동,광신여인숙,1960,0.1683,39,46.2,1.7369279907021702,0.4729,1.0,37.55032361,126.97386684,197690.71540998807,450089.7366588175,0,숙박업,주택,1,3.9869449319454056,36.782014729315016,0,0
용산구,동자동,미경여인숙,1961,0.1683,39,46.2,1.650814208746273,0.4712,0.55,37.55026667,126.97385359,197689.54280194244,450083.4173283756,0,숙박업,주택,1,4.629667657588479,30.65871760089989,0,0
용산구,동자동,송림여인숙,1958,0.1735,29,44.8,1.756491330390597,0.8984,1.0,37.5502854,126.97368101,197674.29315604665,450085.5003887676,1,숙박업,제2종근린생활시설,1,4.3295484280286765,53.92358545161853,2,2
용산구,한강로3가,애플여관,1990,0.5509,2,0.0,0.0231224174208542,0.42,0.04,37.52136614,126.96147415,196594.30545109345,446876.1897207761,2,숙박업,숙박시설,1,6.176823154059433,30.983130794204104,1,1
성동구,송정동,건대스테이,1973,0.2423,8,12.5,3.3004558118606235,0.45,0.55,37.54594785,127.06311791,205577.80780933963,449605.6313393877,1,숙박업,주택 및 여관,1,4.995927665223982,37.47596415648432,1,1
용산구,갈월동,호텔 더 디자이너스,2016,0.4213,12,33.3,2.8058593409741737,0.1122,0.12,37.5428,126.97079796,197419.2711880972,449254.786661492,0,관광숙박업,숙박시설,23,8.518592212329946,21.74754190063881,0,0
용산구,한남동,한남67호텔,1981,0.4058,48,68.8,0.0145987994211526,0.1623,1.0,37.5307153,127.0048641,200429.93396205653,447913.14361854136,2,숙박업,근린생활시설외 1,6,7.387925799788493,43.538763162923374,2,2
용산구,청파동,WO모텔서울역,1971,0.3935,28,82.1,0.590493026499862,0.1766,1.0,37.5459209,126.96872864,197236.51033612064,449601.2275343437,1,숙박업,"대중탕,영업용,주택",1,6.0012663520802425,38.195754464607205,2,2
용산구,갈월동,레인보우호텔(용산),1989,0.2195,5,0.0,0.0360399364831968,0.1509,0.12,37.53867965,126.97131633,197464.94261280447,448797.4639461176,2,숙박업,숙박시설,1,7.64075758679679,22.075019900619424,1,1
용산구,청파동,진양모텔,1970,0.3196,3,100.0,2.32163328796474,0.178,0.25,37.54408752,126.96282668,196714.86619280424,449397.9343984544,1,숙박업,"제1종근린생활시설,목욕탕,여관",1,6.494464631052678,31.49362239943876,0,0
용산구,서계동,MK 리버티하우스,1970,0.3287,91,58.2,1.1245456706946142,0.4553,1.0,37.55183526,126.9678297,197157.2944869648,450257.677099945,0,숙박업,"주택,근린생활시설",1,5.827768454437193,41.16055246104685,0,0
용산구,원효로3가,평안,1969,0.2568,0,0.0,1.593603233224982,0.457,0.12,37.53278784,126.95914916,196389.326309931,448143.9429790163,1,숙박업,주택,1,5.628304333480244,26.882549619658768,1,1
용산구,동자동,덕성,1959,0.1556,47,40.4,1.2187150860631395,0.4747,1.0,37.55051627,126.9743702,197735.20118423275,450111.1073594381,1,숙박업,근린생활시설,1,4.570992734186505,41.76619265838689,2,2
용산구,동자동,명신,1960,0.1683,36,52.8,1.5340597762584771,0.8939,1.0,37.55014919,126.9737769,197682.7623659156,450070.3803473472,0,숙박업,주택,1,4.581492058633514,48.24430303592346,0,0
용산구,이촌동,문화,1971,0.1482,1,100.0,0.0753494372417868,0.1766,0.0,37.52717601,126.9533485,195876.3157628639,447521.3378810669,2,숙박업,"근린생활시설, 주택",1,5.690122939870236,25.831174248126864,2,2
용산구,동자동,24게스트 하우스 모텔 서울역,1967,0.1761,39,89.7,0.2290665696173318,0.4606,1.0,37.54890816,126.97330249,197640.8014062784,449932.65274248726,0,숙박업,영업,1,5.326224319801044,36.84446666889352,0,0
용산구,한강로3가,메이호텔(MAY HOTEL),1965,0.6018,3,0.0,0.0116280379951191,0.1851,0.18,37.52134758,126.96361132,196783.23101104944,446874.0545684604,2,숙박업,영업용,1,6.199514764974537,27.32510142776368,1,1
용산구,남영동,뉴월드,1971,0.3687,4,50.0,0.7472144018302211,0.1766,0.04,37.54153717,126.97272864,197589.8542884914,449114.57665555656,0,숙박업,"주택,영업용",6,6.832169292025542,16.151347125225687,0,0
용산구,동자동,아로하 게스트하우스,2001,0.1658,30,80.0,0.197063838531158,0.1337,1.0,37.54905051,126.97361693,197668.59219232487,449948.4440348327,1,숙박업,다중주택,1,5.521540914662417,32.97548741502448,2,2
용산구,보광동,삼성장,1967,0.2984,4,50.0,3.25459390747028,0.4606,0.7,37.52394807,127.00158026,200139.69055331493,447162.0553855937,1,숙박업,단독주택,1,5.25540986553676,43.04452269507725,2,2
용산구,남영동,스프링라이트 모텔(SPRING LIGHT MOTEL),1967,0.2834,2,0.0,0.1177830356563834,0.4606,0.04,37.53985478,126.97300373,197614.1121555592,448927.84486410033,2,숙박업,영업용,1,5.236122762954919,28.438545692220064,1,1
용산구,동자동,희망여관,1971,0.1709,32,40.6,2.041177466512061,0.1766,1.0,37.55051637,126.97389741,197693.4227008997,450111.1299532199,0,숙박업,"주택,사무실, 제1,2종근린생활시설",4,6.244807472153034,30.501200453004973,0,0
용산구,용산동,수정여관,1971,0.1482,26,57.7,0.7765287894989964,0.4535,0.55,37.53137311,126.97361397,197667.7800839868,447986.46841917647,1,숙박업,주택,1,4.602967762432892,34.03757556819188,0,0
용산구,청파동,경향,1966,0.3533,58,81.0,4.437184403571243,0.1837,0.85,37.54629608,126.96953109,197307.43735440364,449642.8446948801,0,숙박업,영업,1,5.226982468943414,39.84314950172168,0,0
용산구,문배동,모던용산한옥,2015,0.1482,6,50.0,0.3053816495511818,0.1136,1.0,37.53502786,126.96802651,197174.0511261996,448392.2538176826,0,숙박업,"공동주택(아파트),업무시설(오피스텔),판매시설",1,10.993566199705986,26.98031825151148,0,0
성동구,성동,복래여관,1960,0.412,4,25.0,0.0361050046421162,0.8939,1.0,37.54590134,127.02315738,202046.4475040526,449598.8490617357,2,숙박업,영업,2,4.633563260489309,56.23845018550743,1,1
성동구,성동,인스피룸 성수 주식회사,1970,0.1894,22,81.8,1.2237754316221157,0.178,0.7,37.54603887,127.05512448,204871.4125254252,449615.2892728934,2,숙박업,목욕탕 주택 근린생활시설,4,0.6931471805599453,35.30727220925525,2,2
성동구,도선동,메종,1989,0.1086,26,42.3,0.19900124599261,0.1509,1.0,37.56022261,127.03473605,203069.0821801629,451188.653800533,0,숙박업,근린생활시설 숙박시설(여관),5,6.236956502085953,24.472716563110524,0,0
성동구,마장동,제이하우스,1965,0.2365,48,56.2,1.036539860025732,0.4641,0.85,37.56687292,127.0360577,203185.57256730032,451926.8039785443,2,숙박업,영업,3,5.674868464491559,47.8396780139921,2,2
성동구,행당동,모텔로,1977,0.2481,10,0.0,0.0065789710980424,0.443,0.35,37.55763832,127.03242281,202864.79622766623,450901.755210265,2,숙박업,"영업,사무실",2,6.012100160708053,32.50679004518355,1,1
성동구,도선동,리마크호텔,1990,0.1001,30,40.0,0.6792901458985192,0.1494,0.85,37.56055471,127.03447902,203046.35893164016,451225.5046131911,0,숙박업,숙박시설,6,6.396546248391809,23.53125256190185,0,0
성동구,도선동,파레스모텔,1987,0.1022,28,42.9,0.5713423066757419,0.1536,0.85,37.56045943,127.03446554,203045.1717976377,451214.9292223892,0,숙박업,일반숙박시설(여관),5,6.10065521834616,23.30766558611208,0,0
성동구,성동,천일장여관,1968,0.3074,0,0.0,0.0,0.4588,1.0,37.53247613,127.05559946,204914.27707909743,448110.0154510416,2,숙박업,주택,4,5.257130722217787,41.8069440938639,1,1
성동구,도선동,아모렉스관광호텔,2008,0.0898,35,48.6,2.180780219109842,0.1237,1.0,37.56086358,127.03451002,203049.0853183922,451259.7865393524,1,관광숙박업,관광호텔,12,8.276259835717982,36.62850598922836,2,2
성동구,도선동,에이치호텔,2004,0.1243,13,15.4,0.1126731625041128,0.1293,1.0,37.55984739,127.03440642,203039.97316950103,451146.9981058009,2,숙박업,숙박시설,9,7.036939737362963,34.01200378475384,1,1
성동구,도선동,코림,1989,0.1043,27,44.4,0.6699442834802815,0.1509,0.85,37.56048156,127.03428612,203029.3184083888,451217.37959292287,1,숙박업,근린생활시설(소매점) 숙박시설(여관),7,6.521062856197256,29.87235946751019,2,2
성동구,도선동,포레스타호텔,2016,0.1313,16,0.0,0.0877756108823856,0.1122,1.0,37.55965771,127.03447559,203046.092394739,451125.9481095808,2,숙박업,숙박시설(일반숙박시설),12,7.785637767559972,33.18419067882183,1,1
성동구,성동,크리스호스텔,1966,0.2481,34,91.2,0.9614111671546248,0.4623,0.7,37.55120472,127.01901632,201680.37763503383,450187.3782770408,0,숙박업,주택 및 점포,3,5.166213525914699,35.13450807816724,0,0
성동구,성동,서울숲 스테이,1977,0.5067,1,0.0,0.7932306391169278,0.1679,0.35,37.54456913,127.04402439,203890.56136545027,449451.64870046097,2,숙박업,점포 주택 여관,4,6.472253554497434,30.128971662862,1,1
성동구,도선동,아루스테이,1994,0.0959,41,51.2,1.5983676886798537,0.1436,0.85,37.56076381,127.0343345,203033.5815350184,451248.7075682933,1,숙박업,숙박시설(여관),7,6.406549898593137,32.84507902728511,2,2
성동구,홍익동,대우장여관,1968,0.067,38,68.4,3.155641417543444,0.4588,0.55,37.56270306,127.03510703,203101.75705633967,451463.9666600533,1,숙박업,"영업, 근린생활시설",4,5.672154199198024,40.99798782743234,2,2
성동구,성동,조이게스트하우스,1969,0.4275,3,33.3,0.0145987994211526,0.457,1.0,37.54562637,127.02287533,202021.5298069822,449568.3246168317,2,숙박업,주택,3,4.338335946049148,45.07711864721644,1,1
성동구,송정동,호텔드가자,1983,0.3811,8,75.0,0.2231435513142097,0.1594,0.12,37.54857989,127.06807908,206016.0210623258,449898.0619481679,1,숙박업,점포 및 여관,4,6.372705266325282,23.285143663147743,0,0
성동구,마장동,동원장모텔,1966,0.1153,24,16.7,1.5898019379172414,0.4623,0.55,37.56420552,127.03564417,203149.15091258552,451630.7399106644,1,숙박업,점포 근린생활시설,3,5.592105757431579,33.575454274401565,1,1
성동구,도선동,스테이나라,1968,0.2337,71,69.0,0.1528392042294475,0.4588,1.0,37.56172032,127.02948477,202605.0564302581,451354.7234110961,1,숙박업,숙박시설 및 근린생활시설,3,5.869833492313257,43.68161879686418,2,2
성동구,송정동,쁠랑호텔,1983,0.378,10,80.0,0.6931471805599453,0.1594,0.12,37.54875799,127.06804784,206013.2461342243,449917.82690774096,1,숙박업,"제1종근린생활시설,숙박시설",4,6.753227861531505,25.077918322475256,0,0
성동구,도선동,호텔퓰문(HOTEL FULL MOON),1994,0.0918,37,56.8,2.2283359676182672,0.1436,1.0,37.56089481,127.03435728,203035.58891845145,451263.2477564148,1,숙박업,관광호텔,8,7.311044688640667,37.2529756001318,2,2
성동구,도선동,세성여관,1965,0.0706,12,25.0,1.4223342976030875,0.4641,0.12,37.56134209,127.03494996,203087.93586395765,451312.9098628248,1,숙박업,숙박시설,3,5.386007679675025,26.56681095853444,1,1
성동구,홍익동,동신모텔,1971,0.0706,29,72.4,2.851812764292481,0.4535,0.55,37.56262655,127.03474838,203070.07294685385,451455.4631751334,1,숙박업,여관 주택,4,5.449406220910893,39.89472470784455,2,2
성동구,성동,제일,1970,0.341,1,100.0,0.0,0.4553,1.0,37.53473267,127.05260241,204649.23630951563,448360.3112131304,2,숙박업,주택,3,5.280713320599676,49.16367676535754,2,2
성동구,송정동,라스테이,1971,0.3349,2,0.0,0.8649974374866045,0.4535,0.12,37.54597257,127.06581136,205815.8294249387,449608.5381606113,1,숙박업,주택,1,4.9005227647440925,25.572041432987497,1,1
성동구,용답동,유성장여관,1984,0.3226,0,0.0,0.0,0.158,0.7,37.55824913,127.06273906,205543.41718439167,450970.9038335396,2,숙박업,"근린생활시설,주택,여관",5,7.050807454771883,30.985164908215385,1,1
성동구,하왕십리동,신도,1964,0.3287,2,0.0,0.0183491386681965,0.4658,0.85,37.5617234,127.02720704,202403.81293332184,451355.00456079614,2,숙박업,영업,1,5.016087072774501,40.07594385288912,1,1
성동구,도선동,저스트 스테이 호텔,1996,0.113,18,38.9,0.5071491490366821,0.1408,0.85,37.56029187,127.03421188,203022.76666502765,451196.3238549338,2,숙박업,숙박시설(여관),7,6.406665441604151,34.451065305874565,1,1
성동구,하왕십리동,현대모텔,1968,0.2365,41,80.5,0.7384037721480662,0.4588,1.0,37.55842931,127.03146687,202780.30243203347,450989.5170090839,2,숙박업,주택 점포,3,5.4542949480023895,50.31849611744583,2,2
성동구,도선동,미르,1988,0.067,16,31.2,1.2355781437412672,0.1523,0.12,37.56148846,127.03487698,203081.48182918687,451329.1528103068,1,숙박업,숙박시설(여관),5,6.382035959376142,19.06777486233557,1,1
성동구,성동,근화,1970,0.4398,0,0.0,0.0,0.178,1.0,37.53561546,127.04984192,204405.1999102879,448458.1571653464,2,숙박업,주택 목욕탕,4,6.558708310778772,36.78708363894995,1,1
성동구,성동,솔 스테이,1973,0.4244,1,100.0,0.0218190473946397,0.45,1.0,37.54565722,127.0233463,202063.14933588143,449571.7588239999,2,숙박업,주택,2,4.732331331604771,49.69832542698768,2,2
성동구,송정동,스테이온,1972,0.2894,12,0.0,3.295836866004329,0.4518,0.55,37.54577776,127.06440831,205691.8549986922,449586.8307404778,2,숙박업,근린생활시설,4,5.7635596786920615,43.945150705895806,1,1
성동구,성동,젠모텔,2023,0.4613,27,22.2,1.2299482907291963,0.1022,1.0,37.54450985,127.04821662,204261.0441266807,449445.25106689177,2,숙박업,"제1·2종근린생활시설, 단독주택주택",4,7.085390873785378,41.11021314925989,1,1
성동구,성동,파루스셀라 성수,1980,0.2774,11,36.4,4.127134385045092,0.4377,0.12,37.54588143,127.05228953,204620.8944932464,449597.6722269918,1,숙박업,여관/제2종근린생활시설/점포,4,5.973809611869261,36.05806268613187,1,1
성동구,성동,리버 STAY,1969,0.3318,0,0.0,0.0,0.457,0.0,37.53191832,127.05550697,204906.13869066865,448048.100597386,2,숙박업,주택 점포,3,6.012271571788975,28.54307014866391,1,1
성동구,성동,별장여관,1970,0.4275,5,20.0,0.0501897445238552,0.4553,1.0,37.54554836,127.02452143,202167.00057927,449559.7031168044,0,숙박업,영업,2,5.356491930599109,32.94198456762793,0,0
성동구,도선동,리젠트호텔,1997,0.1266,16,50.0,0.6365282865604374,0.1394,0.85,37.56010879,127.03366495,202974.45032501288,451175.9866906859,2,숙박업,근린생활시설 숙박시설 위락시설,11,7.677164182137916,36.49114686700855,2,2
성동구,성동,신양장여관,1970,0.5567,0,0.0,0.0,0.178,1.0,37.5359582,127.04693123,204147.92414166432,448496.0647333088,2,숙박업,목욕탕 소매점,3,6.33383009827283,38.03091469154364,1,1
성동구,성동,중앙여관,1982,0.5509,3,0.0,0.0,0.4342,0.85,37.54429402,127.01838556,201624.7905027585,449420.3628475763,2,숙박업,주택 점포 근린생활시설,5,5.468186715402752,42.27871954790876,1,1
성동구,성동,금호 스테이,1972,0.4398,5,20.0,0.0,0.1752,0.85,37.5457164,127.02111802,201866.2312417141,449578.2805250766,2,외국인관광도시민박업,"주택,점포,근린생활시설",4,5.755014100475618,35.69767930300148,1,1
성동구,도선동,스위트모텔,1997,0.0959,33,42.4,0.954099015414094,0.1394,0.85,37.56064804,127.03449374,203047.6557008389,451235.8636175843,0,숙박업,숙박시설(여관),8,6.613357372381625,24.3565460557068,0,0
성동구,도선동,라테라,1995,0.098,38,47.4,1.0893956335631856,0.1422,0.85,37.56066981,127.03431781,203032.11072035128,451238.2741402668,1,숙박업,숙박시설(여관),7,6.391230110290824,31.192513474621315,2,2
성동구,마장동,태양장,1983,0.1531,12,100.0,0.4940185054496094,0.5689,0.85,37.56218111,127.03935244,203476.86946222323,451406.18494073726,1,숙박업,근린생활시설,5,7.476874338873176,45.0132220100385,2,2
성동구,성동,팰리스모텔,1982,0.192,2,0.0,0.0,0.1608,0.12,37.53345205,127.05942707,205252.52015639227,448218.5374266574,2,숙박업,점포 여관,4,5.997272647390958,20.73309046998148,1,1
성동구,성동,동명여인숙,1964,0.3165,0,0.0,0.0,0.8848,1.0,37.53230656,127.0555696,204911.64895899265,448091.1937136129,2,숙박업,주택 점포,1,4.383775105207999,52.6452481144975,1,1
성동구,성동,명성,1965,0.5067,0,0.0,0.0,0.4641,1.0,37.53439019,127.04861102,204296.47903078247,448322.11031144793,2,숙박업,제1종근린생활시설(소매점),1,5.109333666880532,44.20631232812616,1,1
성동구,성동,유성장,1969,0.3349,1,100.0,0.0,0.457,1.0,37.53463035,127.05284404,204670.599032546,448348.9669242389,2,숙박업,주택,3,5.604477660245591,49.35214688998562,2,2
성동구,도선동,스테이 여유,1996,0.1022,34,50.0,0.954099015414094,0.1408,0.85,37.56057542,127.03430275,203030.78393473345,451227.79747983743,1,숙박업,숙박시설(여관),7,6.41277019543528,30.896621252246742,2,2
성동구,도선동,더 스테이 모텔,1988,0.1243,9,0.0,0.1126731625041128,0.1523,0.04,37.55997834,127.03414667,203017.0177232137,451161.5236372793,2,숙박업,숙박시설(여관),5,6.365610971958719,19.41691241912437,1,1
성동구,도선동,파라다이스,1998,0.1198,30,50.0,0.5969191484653915,0.138,0.85,37.560336,127.03371821,202979.14703997152,451201.20600106,2,숙박업,숙박시설(여관),7,7.166289139888476,36.49659197145767,2,2
성동구,성동,로얄장,1967,0.2954,0,0.0,0.0,0.4606,1.0,37.53380845,127.05445688,204813.2020737959,448257.8274601408,2,숙박업,근린생활시설,2,4.837788707664819,41.39827107329821,1,1
성동구,송정동,성수스테이,1971,0.3257,3,33.3,1.6817585740137264,0.4535,0.12,37.54585354,127.06550967,205789.1779168012,449595.3086495039,0,외국인관광도시민박업,여관,2,4.940069758048983,23.853236262493382,0,0
성동구,도선동,부르네 모텔,1992,0.0938,48,58.3,2.239146883722483,0.1465,0.85,37.56095418,127.03412427,203014.99925617984,451269.8296251264,0,숙박업,근린생활시설 숙박시설(여관),1,6.319688574872699,29.103698978063537,0,0
마포구,노고산동,지 하우스 글로벌(G House Global),1988,0.1153,5,0.0,1.0459685551826878,0.5593,0.85,37.5505068,126.93559116,194308.4577433144,450111.6972841761,1,숙박업,숙박시설,6,6.490222650355643,37.678283995575896,1,1
마포구,노고산동,지 스테이(G Stay),1988,0.1043,1,0.0,0.2076393647782445,0.1523,0.45,37.5503579,126.93525219,194278.4929839364,450095.1917459389,1,숙박업,"근린생활시설, 숙박시설",6,6.9074752397748185,19.166432118031395,1,1
마포구,합정동,써클호텔,2005,0.3014,0,0.0,0.1335313926245226,0.1279,0.18,37.54610662,126.90997111,192044.0520289774,449625.1897478728,2,관광숙박업,호텔,12,7.609862200913554,23.453170221340507,1,1
마포구,노고산동,루디(Ludi),1991,0.113,5,0.0,0.946596081369484,0.148,0.35,37.55037268,126.9356007,194309.29055665084,450096.8109953906,2,숙박업,"숙박시설(여관), 근린생활시설",1,6.355934034512627,25.27431088827242,1,1
마포구,도화동,가나모텔,1971,0.2626,8,75.0,0.5556761899313425,0.4535,0.85,37.53638047,126.94688977,195305.9835678956,448543.2220025943,2,숙박업,"주택, 영업",1,5.239787424357633,45.917198920407294,2,2
마포구,노고산동,신촌 시스터즈,1976,0.1175,5,40.0,0.653926467406664,0.1694,0.85,37.55114483,126.93486348,194244.20473490737,450182.5552697668,0,숙박업,"숙박시설, 근린생활시설",1,5.671397014512046,22.53356631660512,0,0
마포구,합정동,준희빈,1982,0.3257,2,0.0,1.0986122886681098,0.1608,0.18,37.54537042,126.91013072,192058.07883458395,449543.4669367231,2,숙박업,"숙박시설, 근린생활시설",3,6.5562668617307045,26.199999536609063,1,1
마포구,노고산동,아더포레,1967,0.1457,9,55.6,3.900417459307838,0.1823,0.85,37.55227977,126.93375011,194145.9104400829,450308.5887744634,2,숙박업,"근린생활시설, 주택",1,6.609416626341827,44.96413069966164,2,2
마포구,노고산동,어반슬로우(URBANSLOW),2001,0.1408,7,28.6,1.0185695809945732,0.1337,0.85,37.5513466,126.93570713,194318.76927711105,450204.8980039545,2,숙박업,"숙박시설, 제2종근린생활시설",1,6.650938598177774,34.69101853052876,1,1
