구,동,숙소명,승인연도,소방위험도_점수,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도,x_5181,y_5181,최근접_소화용수_거리등급,업종,건물용도명,총층수,연면적 
마포구,합정동,쥬쥬하우스,1991,0.3074,0,0.0,0.0689928714869514,0.4183,0.18,37.54410147,126.91586655,192564.83923971187,449402.15978804254,2,외국인관광도시민박업,다세대주택,3,39.0
마포구,서교동,성산하우스 다날,1993,0.3014,21,90.5,0.3677247801253173,0.4148,1.0,37.5555066,126.91144066,192174.9005363791,450668.3516567912,2,외국인관광도시민박업,근린생활시설 및 다가구주택,4,236.06
마포구,동교동,모노홈1,1998,0.2539,17,94.1,0.6735112060430863,0.138,1.0,37.55378382,126.9295017,193770.6300879371,450475.7934068118,0,외국인관광도시민박업,다가구용 주택(공동주택적용),4,40.0
마포구,성산동,홍대 스테이,1996,0.2715,19,89.5,1.0222809704747056,0.4095,1.0,37.55586956,126.91597244,192575.36450898644,450708.26830428856,1,외국인관광도시민박업,다가구용 주택(공동주택적용),4,66.0
마포구,연남동,아르테,1992,0.5245,26,92.3,0.5392696874575112,0.4165,1.0,37.55988072,126.92044664,192971.07956576947,451153.1155603158,1,외국인관광도시민박업,"주택, 근린생활시설",3,217.4
마포구,동교동,플레이 마포,1996,0.1506,4,50.0,0.4957119859559425,0.4095,0.7,37.55216009,126.93144763,193942.4449325588,450295.451599708,1,외국인관광도시민박업,다가구용단독주택(3가구),3,149.1
마포구,망원동,캐럿 하우스,1977,0.5991,1,0.0,0.0,0.443,0.18,37.55179084,126.90074444,191229.3473212486,450256.8907370495,2,외국인관광도시민박업,단독주택 및 근린생활시설,4,170.75
마포구,동교동,제일,1991,0.1735,8,50.0,0.3502655587535487,0.4183,0.7,37.55272523,126.93155698,193952.15319382335,450358.16834306,1,외국인관광도시민박업,다가구용 주택(공동주택적용),3,58.0
마포구,서교동,새롬,1992,0.3379,21,90.5,0.7778410594092126,0.1465,0.85,37.55128859,126.92398137,193282.6187356869,450199.2328303491,1,외국인관광도시민박업,다세대주택,4,117.0
마포구,합정동,이즈와이합정,2002,0.3014,0,0.0,0.3053816495511818,0.1322,0.12,37.54805079,126.90834592,191900.6425972044,449841.1079757481,2,외국인관광도시민박업,다세대주택,5,54.0
마포구,동교동,머뭄,1993,0.2626,19,84.2,0.2209188562920986,0.4148,0.35,37.55362667,126.92883884,193712.04524955465,450458.3957639757,1,외국인관광도시민박업,근린생활시설,4,45.0
마포구,동교동,준하우스3,1996,0.4306,22,100.0,1.7607273599803264,0.1408,1.0,37.55723082,126.92183783,193093.75331511453,450858.9048891433,2,외국인관광도시민박업,"근린생활시설,단독주택",6,92.0
마포구,망원동,함성 파라다이스,2003,0.5823,27,100.0,1.1947757108450183,0.1308,1.0,37.55732145,126.90405593,191522.5915569088,450870.4188619363,0,외국인관광도시민박업,다가구용 주택(공동주택적용),3,71.0
마포구,도화동,숑?N하우스,1990,0.3135,2,100.0,0.0091324835632725,0.42,0.45,37.53862766,126.95258463,195809.43548353843,448792.3635545042,2,외국인관광도시민박업,단독주택,3,156.0
마포구,망원동,온마음스테이,1991,0.3595,35,91.4,1.486713108866938,0.4183,1.0,37.5530852,126.90707919,191789.255495427,450399.9770920928,1,외국인관광도시민박업,다가구용 주택(공동주택적용),3,55.0
마포구,대흥동,스테이 소도,1996,0.2894,46,60.9,0.8245210750444467,0.4095,1.0,37.54740564,126.9439619,195047.9402521655,449767.0319761851,0,외국인관광도시민박업,단독주택,5,88.0
마포구,망원동,우리 함께 즐겨요 서울 스테이 2,1984,0.5007,34,94.1,1.442767876933947,0.4307,0.7,37.55358052,126.90373364,191493.68950028188,450455.2491820478,2,외국인관광도시민박업,단독주택,4,63.0
마포구,망원동,Mapo;rest Stay,1996,0.6653,14,100.0,0.963066796671886,0.4095,1.0,37.55747481,126.90088175,191242.1458231276,450887.7310181416,2,외국인관광도시민박업,다가구용 주택(공동주택적용),4,49.0
마포구,연남동,시와 하우스,1991,0.4089,7,85.7,0.6513000706244448,0.4183,0.12,37.55817241,126.91837764,192788.10882385483,450963.670084429,2,외국인관광도시민박업,다가구용 주택(공동주택적용),4,31.0
마포구,도화동,칼로달,1998,0.2597,3,33.3,0.7934490512615113,0.406,0.35,37.53663316,126.94786246,195391.9679249196,448571.2193867939,2,외국인관광도시민박업,다가구용 주택(공동주택적용),3,37.0
마포구,망원동,헬로 스트레엔젤,1987,0.6128,25,88.0,0.5080047474243493,0.4254,0.7,37.55773662,126.90341933,191466.39030396435,450916.5554217856,0,외국인관광도시민박업,단독주택,5,149.0
마포구,합정동,스테이 헤리티지 합정,1996,0.251,0,0.0,0.9444616088408514,0.4095,0.12,37.54785015,126.90983141,192031.8921776337,449818.7124120072,2,외국인관광도시민박업,다가구용 주택(공동주택적용),4,45.0
마포구,서교동,one way house 2,1993,0.2394,18,83.3,0.2291858657701724,0.4148,0.7,37.55204423,126.92788988,193628.05834590585,450282.8277257173,1,외국인관광도시민박업,다가구용 주택(공동주택적용),4,40.0
마포구,동교동,클라우스 하우스2,1994,0.3044,26,92.3,0.4717382350579439,0.413,1.0,37.55433995,126.92838165,193671.7072561129,450537.5920188882,2,외국인관광도시민박업,다가구용 주택(공동주택적용),4,46.0
마포구,성산동,성산아뜰리에,2018,0.5538,15,93.3,0.9950000252038128,0.1094,0.7,37.56019029,126.90962886,192015.3097255022,451188.3381711541,0,외국인관광도시민박업,다가구용 주택(공동주택적용),4,85.0
마포구,연남동,스테이 고래,1987,0.5304,9,55.6,0.1574240051722274,0.4254,0.7,37.56076207,126.91652954,192625.07182660492,451251.2351590617,1,외국인관광도시민박업,다가구용 주택(공동주택적용),3,47.0
마포구,동교동,바이브스테이,2009,0.2029,7,100.0,0.0246926125903715,0.1222,0.7,37.55319291,126.93081575,193886.69390477263,450410.1231819596,2,외국인관광도시민박업,다가구용 주택(공동주택적용),4,50.0
마포구,서교동,어울림,1992,0.2539,31,100.0,1.0216512475319812,0.4165,1.0,37.5463058,126.9196529,192899.6610698747,449646.521106498,0,외국인관광도시민박업,"근린생활시설, 주택",5,62.0
마포구,신공덕동,데이오프모드홈,2023,0.4367,2,50.0,1.0326543208763124,0.1022,0.45,37.53990855,126.95620447,196129.4227212322,448934.3715434936,0,외국인관광도시민박업,다가구주택,5,66.0
마포구,연남동,바닐라하우스,1998,0.449,16,81.2,1.249478893294178,0.138,0.85,37.5582193,126.92070994,192994.18783147307,450968.6979256577,2,외국인관광도시민박업,공동주택,5,72.0
마포구,망원동,체리하우스,1981,0.5007,27,88.9,1.1079581510863474,0.5728,0.7,37.55621009,126.90549711,191649.8070923951,450746.94207420095,1,외국인관광도시민박업,다가구용 주택(공동주택적용),5,100.0
마포구,서교동,스테이 이브,1997,0.3502,13,53.8,0.9243390650569834,0.4077,0.7,37.55368749,126.9260552,193466.0820446215,450465.33589893335,1,외국인관광도시민박업,"근린생활시설,다가구용 단독주택(1가구)",3,42.0
마포구,합정동,Artravel Hongdae Apartment,1993,0.3257,0,0.0,0.0689928714869514,0.4148,0.25,37.54422132,126.91859736,192806.1818195426,449415.2492477318,2,외국인관광도시민박업,단독주택,6,60.0
마포구,망원동,다나 하우스,1994,0.6236,24,100.0,1.6150559047383235,0.413,0.7,37.55521731,126.90119288,191269.373166866,450637.1463460383,1,외국인관광도시민박업,다가구용단독주택(5가구),3,315.68
마포구,서교동,스텔라,2003,0.1408,18,50.0,0.3712151850650859,0.1308,0.7,37.54959647,126.91216603,192238.38132599124,450012.337652903,2,외국인관광도시민박업,다세대주택및제2종근린생활시설,6,85.0
마포구,창전동,나리스테이 창전,1993,0.0938,3,100.0,0.9675840262617056,0.4148,0.12,37.5508026,126.93221693,194010.31465822743,450144.73716974986,2,외국인관광도시민박업,다가구용 주택(공동주택적용),3,41.0
마포구,동교동,루비 스테이,1994,0.1709,7,57.1,0.4577764026761752,0.413,0.7,37.55263061,126.9313943,193937.77059647592,450347.677132202,1,외국인관광도시민박업,다가구용 주택(공동주택적용),5,48.0
마포구,서교동,프라이빗 하우스,1990,0.2195,6,100.0,1.037882442460564,0.6908,0.7,37.55240642,126.92885454,193713.33003672917,450322.9615363736,2,외국인관광도시민박업,단독주택,4,112.0
마포구,창전동,유유당,2021,0.2084,4,25.0,0.1910552367627092,0.105,0.7,37.55037236,126.9278371,193623.2520541772,450097.273756212,2,외국인관광도시민박업,다세대주택,6,27.0
마포구,노고산동,썬스 하우스,1985,0.2834,4,0.0,0.0,0.8374,1.0,37.55229819,126.93950731,194654.639661776,450310.2902336581,2,외국인관광도시민박업,단독주택,1,20.0
마포구,도화동,한스 하우스,1994,0.341,19,47.4,0.319287411867112,0.413,1.0,37.5347838,126.94610721,195236.7173769843,448366.0505889711,1,외국인관광도시민박업,다가구용 주택(공동주택적용),4,62.0
마포구,연남동,란 스테이,1970,0.588,25,96.0,1.60878195963918,0.4553,1.0,37.55970759,126.92409936,193293.79940821507,451133.63328412175,1,외국인관광도시민박업,주택,1,63.77
마포구,서교동,시즈 스페이스,2023,0.1065,3,33.3,0.0588405000229334,0.1022,0.7,37.55117729,126.91338487,192346.248151418,450187.6898045016,2,외국인관광도시민박업,다가구용 주택(공동주택적용),5,27.0
마포구,합정동,S HOUSE,1988,0.3196,9,77.8,3.8756553612572713,0.4236,0.85,37.5440966,126.91325664,192334.19202186813,449401.8288621306,0,외국인관광도시민박업,다가구용 주택(공동주택적용),4,30.0
마포구,연남동,La Lune,2010,0.5363,18,88.9,0.6931471805599453,0.1208,0.7,37.55925439,126.9225821,193159.7004585993,451083.4427769314,1,외국인관광도시민박업,다세대주택,5,30.0
마포구,창전동,홍시하우스,1998,0.2539,1,0.0,0.1000834585569825,0.138,0.7,37.54946987,126.92653253,193507.89410854396,449997.19748393656,2,외국인관광도시민박업,다가구용단독주택(7가구),4,148.0
마포구,서교동,앤드류 게스트하우스,1991,0.3379,8,37.5,0.8429594587886055,0.4183,0.85,37.55364634,126.92640798,193497.25085595183,450460.7442776138,1,외국인관광도시민박업,다세대주택,4,110.0
마포구,서교동,서교로운,2003,0.0584,16,50.0,0.241162056816888,0.1308,1.0,37.55049276,126.91603625,192580.4697137554,450111.5026132672,1,외국인관광도시민박업,다세대주택,7,59.0
마포구,대흥동,1978 Stay,1987,0.2626,42,88.1,0.387237594348899,0.4254,1.0,37.54655983,126.9429587,194959.23099236935,449673.2105832449,1,외국인관광도시민박업,다가구용 주택(공동주택적용),3,37.0
마포구,연남동,씨유 하우스,1997,0.6182,15,93.3,2.9574684794567743,0.1394,0.18,37.56055478,126.92400504,193285.5417896266,451227.6681068995,2,외국인관광도시민박업,다가구용 주택(공동주택적용),4,78.0
마포구,연남동,시담,1993,0.6925,15,100.0,0.5694037943015855,0.4148,0.7,37.5631198,126.92235022,193139.5670139284,451512.47463740193,1,외국인관광도시민박업,다가구용 주택(공동주택적용),4,55.0
마포구,동교동,루다 게스트하우스,1970,0.2774,7,28.6,0.7164838607391809,0.4553,0.12,37.55445803,126.92036362,192963.2344418951,450551.2674860859,2,외국인관광도시민박업,단독주택,2,142.0
마포구,노고산동,스테이 위드 신촌,2002,0.1384,3,66.7,2.531863632875772,0.1322,0.12,37.55212789,126.93278105,194060.2685886876,450291.7926985956,0,외국인관광도시민박업,단독주택,6,129.0
마포구,연남동,연남재 게스트하우스,1972,0.5538,21,81.0,1.538100373987895,0.5901,0.85,37.55910294,126.92370607,193258.99579425543,451066.5524138876,0,외국인관광도시민박업,단독주택,3,53.0
마포구,합정동,YS 하우스,1991,0.3226,0,0.0,0.0689928714869514,0.4183,0.18,37.54382768,126.91602242,192578.586867,449371.7600976711,2,외국인관광도시민박업,다가구용 주택(공동주택적용),3,31.0
마포구,연남동,홍대 애비뉴,1997,0.3533,7,71.4,0.8849861443407901,0.1394,0.12,37.55655572,126.91980657,192914.2114537136,450784.1279813192,2,외국인관광도시민박업,다가구용 주택(공동주택적용),4,132.0
마포구,연남동,도란도란3,1996,0.5823,29,93.1,2.422333409335383,0.4095,0.7,37.55911332,126.9253471,193403.9910983909,451067.5880442901,1,외국인관광도시민박업,단독주택,4,61.0
마포구,연남동,찬스하우스,1991,0.4151,26,100.0,0.5749542248322346,0.4183,0.7,37.55735274,126.92095,193015.3178710864,450872.502166209,2,외국인관광도시민박업,다가구용 주택(공동주택적용),3,26.0
마포구,동교동,다우하우스2,1994,0.3502,27,92.6,0.796004565999653,0.1436,1.0,37.55457568,126.927105,193558.92103553275,450563.8419512031,2,외국인관광도시민박업,단독주택,5,159.0
마포구,서교동,Moonlight house,1969,0.1531,25,100.0,1.3034067013141228,0.457,0.7,37.55338757,126.915606,192542.7387218621,450432.8259636798,1,외국인관광도시민박업,단독주택,3,70.0
마포구,서교동,타일러 하우스,2002,0.184,32,100.0,1.5240780634829436,0.1322,0.7,37.5467538,126.91695395,192661.19652807215,449696.4509528352,1,외국인관광도시민박업,다세대주택,5,63.0
마포구,동교동,스테이 조은,1997,0.5007,3,33.3,0.7667589979031912,0.1394,0.7,37.55756505,126.92395482,193280.8361862445,450895.84701975936,0,외국인관광도시민박업,다가구용 주택(공동주택적용),4,65.0
마포구,동교동,라니규방,1996,0.2924,4,0.0,0.512490903085052,0.4095,0.12,37.55451078,126.92083341,193004.75058436109,450557.0870442953,0,외국인관광도시민박업,다가구용 주택(공동주택적용),4,51.0
마포구,망원동,힐링하우스2,1994,0.5823,13,84.6,0.7036551581583603,0.413,1.0,37.55917139,126.90228117,191365.9910589607,451075.9018726395,2,외국인관광도시민박업,다가구용 주택(공동주택적용),4,44.0
마포구,연남동,홍대 스테이유,1970,0.5245,15,80.0,2.3458957913988523,0.4553,0.7,37.55805283,126.92410027,193293.73150561747,450949.974432755,1,외국인관광도시민박업,다가구용 주택(공동주택적용),3,40.0
마포구,상암동,JUNI STAY DMC,2003,0.3165,0,0.0,0.0,0.1308,0.55,37.57304016,126.89563621,190780.5806528242,452615.8046469537,2,외국인관광도시민박업,다가구용 주택(공동주택적용),5,78.0
마포구,연남동,보니따하우스,1991,0.5823,24,91.7,1.695465198807982,0.148,0.18,37.55968955,126.9238645,193273.04672929549,451131.6478402833,0,외국인관광도시민박업,단독주택,5,45.0
마포구,합정동,파라솔스테이,1992,0.3196,5,0.0,0.8574502318512216,0.4165,0.18,37.54478171,126.91134343,192165.186761764,449478.02549256606,2,외국인관광도시민박업,다가구용 주택(공동주택적용),3,59.0
마포구,연남동,홍홈,1996,0.4182,26,100.0,0.5180128484320962,0.4095,1.0,37.55730089,126.92119289,193036.7742697997,450866.7294099184,2,외국인관광도시민박업,다가구용 주택(공동주택적용),4,42.0
마포구,망원동,Dalgonastay M,1973,0.5067,31,100.0,0.5206364943302499,0.45,1.0,37.55511389,126.90447614,191559.4714142877,450625.3680771852,2,외국인관광도시민박업,다가구용 주택(공동주택적용),3,41.0
마포구,연남동,작전명 행복,1990,0.5624,11,54.5,1.9327086371967768,0.5554,0.7,37.55860056,126.92528312,193398.29286094417,451010.68224196095,1,외국인관광도시민박업,단독주택,4,28.0
마포구,상수동,송버드 스테이,1977,0.3226,0,0.0,0.3364722366212129,0.443,0.25,37.54458626,126.9193821,192875.5666070697,449455.6934212198,2,외국인관광도시민박업,연립주택,3,49.0
마포구,성산동,우주정복연구소,1970,0.4275,29,96.6,0.714569616147352,0.4553,0.85,37.55878614,126.91606936,192584.21735837343,451031.96646529937,1,외국인관광도시민박업,단독주택,3,95.0
마포구,동교동,이안 뱃 스테이,1991,0.2337,12,83.3,0.9458495341156994,0.4183,0.7,37.55344782,126.92987319,193803.42786721865,450438.4768630067,0,외국인관광도시민박업,다가구용 주택(공동주택적용),3,33.0
마포구,동교동,로브그리에 연남,1997,0.4886,14,78.6,1.4891517465595985,0.1394,0.35,37.55674531,126.92458956,193336.8472578345,450804.8204187685,1,외국인관광도시민박업,다가구용 주택(공동주택적용),5,41.0
마포구,합정동,망원경,1976,0.2626,14,50.0,5.124813958204963,0.4447,0.7,37.54918998,126.90886754,191946.86008029355,449967.49957407,1,외국인관광도시민박업,다세대주택,3,59.0
마포구,연남동,오아시스 연남1,1971,0.548,19,68.4,1.167240795057206,0.4535,1.0,37.55924617,126.92315012,193209.88742832548,451082.4892678608,2,외국인관광도시민박업,다가구용 주택(공동주택적용),5,71.0
마포구,연남동,나로하우스,1977,0.4275,19,84.2,0.2585739882937102,0.443,1.0,37.55789278,126.92041245,192967.8718917179,450932.4802870844,0,외국인관광도시민박업,단독주택,3,147.0
마포구,동교동,가온,1993,0.2656,8,37.5,0.9953072721923794,0.4148,0.12,37.55408436,126.9204607,192971.77745607568,450509.7873048789,1,외국인관광도시민박업,다가구용 주택(공동주택적용),3,109.0
마포구,동교동,몬데이크래커 홍대,1991,0.5245,7,57.1,1.2543490116510028,0.4183,0.12,37.55771848,126.92537487,193406.32182638271,450912.7753682972,0,외국인관광도시민박업,단독주택,3,62.0
마포구,연남동,Kim's Mansion,1974,0.5739,30,90.0,0.2560391326905222,0.4483,0.85,37.56119245,126.91934965,192874.28015303743,451298.7847216503,1,외국인관광도시민박업,단독주택,2,69.0
마포구,대흥동,아라베스크,1959,0.2715,42,88.1,0.4889123963352756,0.8961,1.0,37.54692596,126.94349279,195006.45322736277,449713.8180937383,1,외국인관광도시민박업,단독주택,1,42.0
마포구,성산동,하이 홍대,2007,0.4367,25,100.0,0.7634515276447075,0.5226,1.0,37.55896277,126.91616793,192592.9441038009,451051.562534633,1,외국인관광도시민박업,다가구용 주택(공동주택적용),4,57.0
마포구,망원동,톨망스테이 마포,1996,0.6949,14,92.9,1.3283071034695413,0.1408,0.7,37.5569266,126.89977799,191144.55529919587,450826.9896129645,1,외국인관광도시민박업,다가구용 주택(공동주택적용),4,50.0
마포구,합정동,낙낙스테이,1994,0.3135,23,91.3,4.216351468994669,0.413,0.85,37.54943287,126.90756519,191831.8012568137,449994.56980600685,1,외국인관광도시민박업,다가구용 주택(공동주택적용),4,48.0
마포구,합정동,쁘띠맨숀47,1967,0.2626,3,66.7,2.7545702167371027,0.4606,0.25,37.54532948,126.91782776,192738.27722277617,449538.3007708306,1,외국인관광도시민박업,단독주택,3,50.0
마포구,연남동,스테이콤마,1995,0.4735,18,88.9,1.1641748754353711,0.4113,0.7,37.55880178,126.92051432,192976.95815072724,451033.3609115207,0,외국인관광도시민박업,다가구용 주택(공동주택적용),4,40.0
마포구,도화동,휘스테이 101,1995,0.2685,3,66.7,1.227545972044003,0.1422,0.35,37.53642473,126.94764363,195372.61436080208,448548.09695809335,2,외국인관광도시민박업,다가구용 주택(공동주택적용),4,43.0
마포구,중동,더 눅 마포,1983,0.1735,11,18.2,0.2231435513142097,0.4324,0.7,37.56745481,126.90499589,191606.781265794,451995.0184141345,2,외국인관광도시민박업,단독주택,3,41.0
마포구,상암동,올스테이,1993,0.3626,0,0.0,0.0,0.4148,0.55,37.57337671,126.89463976,190692.596861968,452653.256051314,2,외국인관광도시민박업,다가구용 주택(공동주택적용),4,79.0
마포구,망원동,한강스테이,1992,0.5767,2,0.0,0.0,0.4165,1.0,37.55052045,126.90114673,191264.7471598637,450115.85518013616,2,외국인관광도시민박업,단독주택,3,33.0
마포구,도화동,흐흐스테이,1989,0.2834,8,50.0,0.0360399364831968,0.4218,0.7,37.53876108,126.95180762,195740.7710209212,448807.2064535024,2,외국인관광도시민박업,다가구용 주택(공동주택적용),4,57.0
마포구,서교동,스테이스트 홍대,1984,0.0938,6,50.0,0.2129911798501917,0.4307,1.0,37.54926167,126.91404191,192404.11314863627,449975.02565257135,2,외국인관광도시민박업,단독주택,3,202.0
마포구,서교동,홈 스윗 402 마포,2026,0.1153,2,0.0,0.1053605156578263,0.1,1.0,37.55090715,126.91295936,192308.6201640962,450157.74222561816,1,외국인관광도시민박업,다가구용 주택(공동주택적용),5,28.0
마포구,서교동,부티크서울,1996,0.2481,10,40.0,0.0492710490067827,0.1408,0.7,37.55142189,126.92719177,193566.31702034455,450213.8029801059,2,외국인관광도시민박업,다가구용 주택(공동주택적용),4,89.0
마포구,서교동,스테이온 328,1997,0.2954,18,100.0,0.4221599866803344,0.4077,0.85,37.55308438,126.92707733,193556.3476863801,450398.32733238913,1,외국인관광도시민박업,다가구용 주택(공동주택적용),3,47.0
마포구,상수동,홍대 라라스테이,1993,0.4704,0,0.0,0.0,0.4148,0.18,37.54324251,126.92307756,193202.02297002284,449306.2798452168,2,외국인관광도시민박업,다가구용 주택(공동주택적용),4,42.0
마포구,당인동,럭키하우스,1991,0.3935,0,0.0,0.0,0.148,0.18,37.5431696,126.91952773,192888.3017779656,449298.45028948935,2,외국인관광도시민박업,다세대주택,4,37.0
마포구,동교동,스테이 온기,1988,0.2084,5,100.0,0.2644987369961236,0.4236,0.7,37.55321696,126.93066139,193873.05620784417,450412.8024943173,2,외국인관광도시민박업,단독주택,3,27.0
마포구,성산동,하루안 스테이,1990,0.5275,24,66.7,1.3471523850242462,0.42,0.7,37.56041888,126.90566556,191665.1600092376,451214.05304237216,1,외국인관광도시민박업,다가구용단독주택(5가구),3,35.0
마포구,창전동,허브하우스,1970,0.2029,21,85.7,2.333675680064077,0.4553,1.0,37.54695341,126.92889412,193716.36971429968,449717.7402440554,1,외국인관광도시민박업,단독주택,1,58.0
마포구,서교동,스테이 해움,2001,0.184,19,78.9,0.8771508235368848,0.1337,1.0,37.54660575,126.91562183,192543.4619293424,449680.124002412,2,외국인관광도시민박업,단독주택,4,43.0
마포구,공덕동,다도 하우스 신공덕,1997,0.1632,40,87.5,2.1722232751308024,0.5419,1.0,37.54684029,126.96044592,196504.59878792032,449703.54440582,2,외국인관광도시민박업,다가구용 주택(공동주택적용),5,39.0
마포구,상암동,조선힙,1973,0.4275,1,0.0,1.107786664944151,0.45,0.55,37.57408294,126.89338225,190581.59877512912,452731.76474885567,2,외국인관광도시민박업,단독주택,1,47.0
마포구,연남동,휘게,2016,0.548,27,96.3,1.5962364005755645,0.1122,1.0,37.55851835,126.92438341,193318.79046104412,451001.6214773376,2,외국인관광도시민박업,단독주택,5,140.0
마포구,망원동,망원 데이데이,1993,0.5653,4,0.0,0.0,0.4148,0.45,37.55090791,126.90148825,191294.97093397888,450158.8269256197,2,외국인관광도시민박업,"근린생활시설, 주택",5,225.08
마포구,합정동,결,2002,0.4613,0,0.0,0.0,0.1322,1.0,37.54861729,126.90424436,191538.25677859157,449904.3439218416,2,외국인관광도시민박업,다세대주택,4,32.0
마포구,연남동,SSOL HOUSE,1985,0.6803,20,95.0,0.3664629503048952,0.4289,0.7,37.56364481,126.9189287,192837.3226339025,451570.999843586,1,외국인관광도시민박업,단독주택,1,31.0
마포구,성산동,캉스하우스,1999,0.4795,26,92.3,1.1334320538273377,0.1365,1.0,37.55750175,126.90774705,191848.75057188264,450890.1035314277,2,외국인관광도시민박업,다가구용 주택(공동주택적용),3,49.0
마포구,성산동,제이와이스테이 2,1996,0.5991,19,84.2,1.5119205742373,0.1408,0.7,37.56307978,126.91458467,192453.46901594143,451508.628086405,1,외국인관광도시민박업,다가구용 주택(공동주택적용),4,38.0
마포구,대흥동,스테이연 마포,1994,0.2394,29,82.8,0.1880522315029396,0.413,1.0,37.54561926,126.94192037,194867.40874162543,449568.8748515144,2,외국인관광도시민박업,다가구용 주택(공동주택적용),4,47.0
마포구,창전동,카사코요,2014,0.2539,10,60.0,0.5212969236332862,0.115,1.0,37.54439269,126.93143055,193940.30691905395,449433.36476622126,2,외국인관광도시민박업,단독주택,6,127.0
마포구,용강동,노렐스테이,1994,0.3074,0,0.0,0.0137933221323358,0.1436,0.18,37.53848667,126.93872752,194584.7355175377,448777.4231425914,2,외국인관광도시민박업,다세대주택,5,60.0
마포구,도화동,공디스테이,1981,0.2539,16,50.0,0.1684645221325284,0.4359,0.7,37.53915854,126.95131283,195697.064457074,448851.3421829291,1,외국인관광도시민박업,단독주택,4,42.0
마포구,합정동,Piece Haus,1994,0.2954,11,63.6,3.869711807356423,0.413,0.7,37.54910493,126.90814095,191882.64396272285,449958.1225321655,1,외국인관광도시민박업,다가구용 주택(공동주택적용),4,36.0
마포구,성산동,번역가의 방,1994,0.3318,20,100.0,0.6832559030812027,0.413,1.0,37.5652737,126.90815577,191885.7070248823,451752.66314274207,0,외국인관광도시민박업,다가구용 주택(공동주택적용),4,37.0
마포구,상수동,스테이문 상수,1988,0.4886,0,0.0,0.0,0.4236,0.18,37.5425231,126.92257269,193157.339613164,449226.4706822602,2,외국인관광도시민박업,단독주택,3,56.0
마포구,동교동,메모리 조선,1996,0.5097,3,33.3,1.8845412026790207,0.1408,0.7,37.55775829,126.92403846,193288.2437431718,450917.2883939428,0,외국인관광도시민박업,다가구용 주택(공동주택적용),6,86.0
마포구,창전동,스테이 에이치,1986,0.1198,4,75.0,0.0,0.4272,1.0,37.55122877,126.93143947,193941.64849815375,450192.08675222704,2,외국인관광도시민박업,다가구용 주택(공동주택적용),5,60.0
마포구,상수동,스테이지,1993,0.3842,0,0.0,0.0,0.1451,0.18,37.54378003,126.92057798,192981.17436068828,449366.1217056551,2,외국인관광도시민박업,다세대주택(17세대),5,37.0
마포구,당인동,스페이스랩 상수,1993,0.3656,0,0.0,0.2231435513142097,0.4148,0.18,37.54367045,126.91939075,192876.2438905912,449354.0489401828,2,외국인관광도시민박업,다가구용 주택(공동주택적용),3,44.0
마포구,연남동,홍대온스테이,1973,0.4674,16,93.8,0.8957534085254056,0.45,1.0,37.55877584,126.92021308,192950.339321577,451030.5044292979,1,외국인관광도시민박업,단독주택,2,130.0
마포구,연남동,제이케이하우스,1974,0.4521,23,65.2,0.2277232125732343,0.4483,0.12,37.55913364,126.91732376,192695.08517463264,451070.4366278518,1,외국인관광도시민박업,단독주택,2,144.0
마포구,동교동,Hee's house,1995,0.1735,10,50.0,0.1153108465109943,0.5458,0.7,37.55278435,126.93162599,193958.2559140831,450364.725519139,2,외국인관광도시민박업,다가구용 주택(공동주택적용),4,41.0
마포구,연남동,사브리나 인 연남,1967,0.5392,11,54.5,0.1232326404239481,0.4606,0.7,37.56090713,126.91661456,192632.59794749576,451267.3284415072,1,외국인관광도시민박업,단독주택,1,32.0
마포구,상암동,STAY PUZZLE,2003,0.3379,1,100.0,0.0272744179196592,0.1308,0.55,37.57386298,126.89555229,190773.26873573815,452707.13641597633,2,외국인관광도시민박업,다가구용 주택(공동주택적용),5,71.0
마포구,중동,THE COTILDA MAPO,1991,0.0635,3,33.3,0.0108109161042156,0.4183,0.12,37.57060824,126.90231118,191369.9620643288,452345.25566873176,2,외국인관광도시민박업,다가구용 주택(공동주택적용),3,63.0
마포구,아현동,마포온탑,2015,0.0635,7,42.9,1.0577902941478543,0.1136,1.0,37.55067626,126.95953359,196424.1592703657,450129.3252100754,2,외국인관광도시민박업,단독주택,3,44.0
마포구,노고산동,레아스테이,1996,0.1384,6,50.0,1.2078115806331018,0.4095,0.85,37.55209414,126.93240239,194026.80600079984,450288.0708448736,2,외국인관광도시민박업,단독주택,6,75.0
마포구,연남동,Project 202,1995,0.5334,18,77.8,2.163134577530328,0.4113,0.7,37.55800662,126.92455894,193334.25407663704,450944.8130440438,1,외국인관광도시민박업,다가구용 주택(공동주택적용),3,40.0
마포구,동교동,준하우스1,1998,0.4089,17,70.6,1.9423323277074287,0.54,0.7,37.55645178,126.92222662,193128.03445526655,450772.4121982924,0,외국인관광도시민박업,다가구용 주택(공동주택적용),5,46.0
마포구,연남동,어반리프연남,1991,0.629,29,100.0,0.1376213778760477,0.4183,1.0,37.56043788,126.92573326,193438.2266989395,451214.5715283464,2,외국인관광도시민박업,단독주택,5,66.0
마포구,연남동,Contact house,2018,0.5363,15,73.3,0.2012666430364039,0.1094,0.35,37.56079474,126.91696159,192663.2482748741,451254.8273303964,0,외국인관광도시민박업,단독주택,3,69.0
