구,동,숙소명,위도,경도,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,총층수,시설규모/연면적,nearest5_mean_damage_thousand_krw,nearest5_median_damage_thousand_krw,nearest5_min_distance_km,nearest5_mean_distance_km,nearest1_damage_thousand_krw,nearest1_distance_km,nearest2_damage_thousand_krw,nearest2_distance_km,nearest3_damage_thousand_krw,nearest3_distance_km,nearest4_damage_thousand_krw,nearest4_distance_km,nearest5_damage_thousand_krw,nearest5_distance_km 
성동구,용답동,스튜디오 성동,37.56358259,127.05186799,50,100.0,1.455287232606842,0.4095,0.45,3,45.0,9813.4,422.0,0.1340129991788496,0.14837393085538086,47417,0.1340129991788496,150,0.14728214102879247,422,0.1519599731096575,858,0.15248676574458264,220,0.1561277752150221
성동구,도선동,스테이인히어왕십리,37.55980939,127.03366656,14,71.4,0.9362732314614932,0.4307,0.85,5,38.0,117.2,55.0,0.04799441546580565,0.07373619514437488,41,0.04799441546580565,55,0.058283255323405954,181,0.08052606199153706,11,0.08704736203631833,298,0.09482988090480741
성동구,성동,스테이성수,37.54750301,127.04798058,6,66.7,1.425008873300581,0.4148,0.12,4,40.0,1361.6,67.0,0.06321113607484352,0.11568317070156846,67,0.06321113607484352,231,0.0905046121227724,0,0.11900414074442581,6499,0.15068563906403654,11,0.15501032550176408
성동구,성동,오늘 성수 스테이,37.54388005,127.05832762,19,5.3,3.380994674344636,0.4272,0.12,5,77.0,24.2,4.0,0.06373186251317853,0.08147365960127002,1,0.06373186251317853,5,0.07592704084752479,4,0.08482907827292023,110,0.08508696119748894,1,0.09779335517523761
성동구,하왕십리동,모아나스테이,37.55938224,127.02876423,21,90.5,0.4769240720903093,0.4218,0.85,3,43.0,364.2,102.0,0.010919433181843722,0.12245906437123652,151,0.010919433181843722,8,0.0660412285429168,1549,0.1322532568968731,102,0.16666383434911744,11,0.23641756888543147
성동구,성동,벨르하우스,37.54256253,127.04519807,5,40.0,0.8167611365271219,0.1494,0.12,4,37.0,4218.0,896.0,0.011683530626239048,0.06265096865179424,9416,0.011683530626239048,896,0.014841559378994968,10315,0.048137462553802746,463,0.11647036423011704,0,0.12212192646981745
성동구,성동,Hailey's House,37.5339344,127.05121885,0,0.0,0.0,0.1408,1.0,4,42.0,292.0,45.0,0.23635633295095132,0.3120058799299199,1332,0.23635633295095132,0,0.24984062975716848,72,0.3282708941352166,11,0.3526227903499679,45,0.3929387524562953
성동구,행당동,정감,37.55714507,127.03104686,15,66.7,0.1527352514239276,0.4165,1.0,5,57.0,879.0,328.0,0.059149714314981026,0.16403166616986514,328,0.059149714314981026,354,0.13110290814365105,2,0.19613582045996275,11,0.21485820438855385,3700,0.21891168354217694
성동구,하왕십리동,사월 House,37.55900131,127.02980854,20,70.0,0.9877496958563,0.4218,0.85,3,50.0,478.0,328.0,0.057514371690972114,0.13945658418730641,8,0.057514371690972114,151,0.096629848892682,1549,0.15969019403599122,328,0.18534049848364387,354,0.1981080078332429
성동구,하왕십리동,공간의 의미,37.55751168,127.02837821,9,33.3,0.0183491386681965,0.42,0.35,3,27.0,128.4,14.0,0.03489393010199778,0.14937865372351394,11,0.03489393010199778,458,0.11184087745376997,14,0.1429762573814042,151,0.21878174294825567,8,0.23840046073214213
성동구,하왕십리동,둥지,37.55946993,127.03067129,43,93.0,1.123003741792269,0.4254,0.85,3,155.73,414.6,151.0,0.10263424560973469,0.14601885547427798,8,0.10263424560973469,11,0.14523288171365134,1549,0.14723069375992015,151,0.15940895468077537,354,0.1755875016073083
성동구,성동,팝스테이,37.54026772,127.05378246,6,16.7,1.3862943611198906,0.1237,0.55,9,1647.92,120.4,90.0,0.03714526159599991,0.14844832638013297,339,0.03714526159599991,158,0.16634631467078248,4,0.17090645325112125,11,0.18047298189998362,90,0.1873706204827776
성동구,성동,상상스테이,37.54410088,127.05390242,18,22.2,2.0014800002101243,0.4553,1.0,4,81.0,57.2,50.0,0.01977493805009833,0.057391534966856374,50,0.01977493805009833,31,0.02351663640000039,110,0.05694535760883827,73,0.09299872959827689,22,0.09372201317706796
성동구,성동,더 코지 성수,37.53704838,127.06104444,8,87.5,1.029619417181158,0.1494,0.12,5,513.5,87768.4,440.0,0.043119173696871634,0.14374543017302893,440,0.043119173696871634,110,0.0919751348082207,475,0.15989060267171515,437587,0.17650138536317,230,0.24724085432516718
성동구,성동,스테이 조율-성수,37.53220981,127.05489925,0,0.0,0.0,0.1465,1.0,4,405.67,130.2,11.0,0.3114189067864366,0.37417064755166135,9,0.3114189067864366,11,0.33429301235676073,620,0.34835756646883687,11,0.42936756868365566,0,0.44741618346261686
성동구,하왕십리동,온유스테이,37.56001544,127.03045772,42,76.2,0.9236708391717776,0.4218,1.0,3,159.66,441.2,151.0,0.09518885179750426,0.1301488221713675,1549,0.09518885179750426,8,0.10410297630666532,487,0.14562347160641606,11,0.15145792426395419,151,0.15437088688229766
성동구,성동,Monoplan House Seongsu - Studio A,37.54572922,127.04199683,1,100.0,0.7191226669632059,0.4148,0.85,4,81.0,1523.6,235.0,0.15955139084434616,0.20233546977714378,8,0.15955139084434616,235,0.16684305361273807,5500,0.2008531808654425,64,0.24008535842227405,1811,0.24434436514091815
성동구,성동,로컬 텍스처(Local Texture),37.54535903,127.04833943,11,63.6,3.626443983173144,0.4183,1.0,3,64.0,47.8,26.0,0.04086376952267213,0.1062810037171733,155,0.04086376952267213,11,0.1033511941712201,3,0.12385516803147663,44,0.12636021893365226,26,0.13697466792684548
성동구,행당동,어반스케치,37.55433323,127.03511486,5,60.0,0.032470385030784,0.1408,0.7,5,327.6,178.2,80.0,0.10864609009491492,0.21290596154720073,80,0.10864609009491492,64,0.20966353190246667,566,0.23437568301894698,9,0.23567222138543825,172,0.27617228133423694
성동구,행당동,도심속 캠핑장,37.55717261,127.03418219,4,25.0,0.0823249452560027,0.4606,0.04,2,68.0,774.0,58.0,0.06764682604078212,0.11800143743126283,3700,0.06764682604078212,58,0.10249157820199033,110,0.12284595900240532,0,0.1449330556817996,2,0.1520897682293368
성동구,행당동,로망((Rom an),37.55618117,127.03926584,8,12.5,0.1239976416565707,0.1308,0.12,5,37.0,106.8,53.0,0.13583472244875217,0.168274557238399,53,0.13583472244875217,370,0.1368710218583063,33,0.181010369071795,7,0.18379084879724217,71,0.2038658240158994
성동구,성동,그린 리추얼 하우스,37.53686231,127.06068205,6,66.7,1.029619417181158,0.4165,0.12,5,61.0,87768.4,440.0,0.012100811523204863,0.12354611002841867,440,0.012100811523204863,110,0.05439694961145032,475,0.14950525746716034,437587,0.19255170322788379,230,0.20917582831239406
성동구,성동,달래하우스,37.54178811,127.04976863,11,45.5,4.330733340286331,0.1122,0.7,6,33.0,7249.6,91.0,0.020947168965674532,0.07856085995715803,0,0.020947168965674532,36006,0.05763360170042702,146,0.074388083912206,5,0.08527266432364672,91,0.1545627808838359
성동구,행당동,Cozy Stay,37.56288091,127.03612162,22,54.5,0.13559197443749,0.8713,0.04,1,50.0,67.8,75.0,0.10427044633369353,0.12491666738077674,49,0.10427044633369353,80,0.11874852764195766,124,0.13008509608673058,75,0.1325873438910812,11,0.13889192295042072
성동구,성동,빌라드 성수,37.54398633,127.04321405,1,0.0,1.4622802680978126,0.4165,0.35,4,3.0,3343.2,896.0,0.04088432082920943,0.15510038315687774,5500,0.04088432082920943,0,0.05529298109117837,5,0.22533306076072396,896,0.22674038537491956,10315,0.22725116772835743
성동구,성동,예그리나,37.54745146,127.05265814,17,29.4,3.0726933146901194,0.4077,0.85,4,57.0,2449.4,394.0,0.037522692200707544,0.0957808924478561,11,0.037522692200707544,394,0.08683225358266866,11,0.1074245420103133,5868,0.11388828167238627,5963,0.13323669277320468
성동구,행당동,노엘의 휴일,37.55342491,127.03315358,4,75.0,0.1583849839660466,0.1194,0.18,6,88.0,147.4,126.0,0.07796604091545437,0.17177042422750424,172,0.07796604091545437,2,0.08691500315600137,126,0.14367115755639048,33,0.2670371786013495,404,0.28326274090832537
성동구,성동,디에이치 성수포레,37.54363214,127.0458092,3,66.7,1.670681537674819,0.4183,0.85,3,40.0,4258.2,896.0,0.08386927099704979,0.11542470827332149,5,0.08386927099704979,659,0.08428518339471455,896,0.11693261045589365,9416,0.1194375267630637,10315,0.17259894975588577
성동구,행당동,메종드양(Maison de Yong),37.55698293,127.03425636,3,0.0,0.013114942077828,0.413,0.04,3,51.0,774.0,58.0,0.06691555060649128,0.12232230560425864,3700,0.06691555060649128,58,0.09689732471087173,110,0.14284999704020343,2,0.14551539332359464,0,0.1594332623401321
성동구,성동,디엠큐케,37.53550842,127.04626024,0,0.0,0.0,0.4183,1.0,4,45.0,1205.6,12.0,0.19967167375824127,0.2556053736921594,1,0.19967167375824127,136,0.21704386468236508,1,0.25423353461878295,5878,0.27777633489239145,12,0.3293014605090164
성동구,마장동,유얼스테이,37.5596896,127.04156034,6,83.3,1.4170660197866445,0.138,0.25,4,40.0,110.0,79.0,0.024425037602664425,0.053386746903697935,55,0.024425037602664425,115,0.02873880530190277,283,0.06740498665678783,79,0.06948169507748848,18,0.07688320987964613
성동구,성동,SYOM,37.53414112,127.05401703,0,0.0,0.0,0.1436,1.0,4,44.0,272.6,11.0,0.2111157520831984,0.2354642345009633,11,0.2111157520831984,0,0.2212022712160044,1332,0.227818888306835,9,0.25181190563378547,11,0.26537235526499314
성동구,행당동,Kozy Stay,37.55671475,127.02982258,7,42.9,0.013114942077828,0.4236,1.0,3,33.0,255.6,328.0,0.1225718935728069,0.18849628793993828,11,0.1225718935728069,328,0.15425108530354067,458,0.19573522712555755,127,0.23291381062204533,354,0.23700942307574094
성동구,성동,유토리홈즈,37.54380142,127.04565636,6,50.0,1.5553706911638243,0.4183,0.85,3,48.0,2195.2,659.0,0.06492591689201155,0.11552237394555531,5,0.06492591689201155,659,0.06985323232292055,896,0.12920308089081806,9416,0.13202905610127705,0,0.1816005835207494
성동구,성동,성수스테이,37.54406168,127.04184929,0,0.0,0.0,0.4113,0.35,4,50.0,3211.6,235.0,0.14110857063579282,0.2541351663738166,5500,0.14110857063579282,0,0.1635995516097681,10315,0.31859368788987846,235,0.32302042760642224,8,0.32435359412722126
성동구,도선동,스테이1853,37.56094709,127.03208876,48,64.6,1.4886687714234288,0.4165,0.85,3,122.56,212.0,157.0,0.05081225491650077,0.07089333510248938,124,0.05081225491650077,151,0.060031691002412055,330,0.06484009697522845,157,0.07552122081978369,298,0.10326141179852197
성동구,용답동,Noark House,37.56058292,127.0517683,0,0.0,0.0,0.4447,0.7,4,324.13,1564.4,134.0,0.10300727437729883,0.20806893647760855,134,0.10300727437729883,22,0.20890379011739657,3,0.2309144963506323,6160,0.24853376115861892,1503,0.24898536038409602
성동구,성동,ATOZ Seongsu forest(아토즈 성수포레스트),37.53940387,127.0518522,3,0.0,1.8562979903656265,0.42,0.25,5,388.95,316.4,195.0,0.0819136610605576,0.12139707482788006,195,0.0819136610605576,932,0.08554433269859255,11,0.11137530531002042,339,0.16175279831929587,105,0.16639927675093394
성동구,성동,STAY YEON 성수,37.5372255,127.06152193,10,90.0,0.3364722366212129,0.42,0.25,3,166.68,87722.8,440.0,0.08939551434291837,0.16505963751918715,440,0.08939551434291837,110,0.1384526973961051,437587,0.17324889433362017,475,0.1877256625554523,2,0.2364754189678398
성동구,성동,금호스테이,37.5457164,127.02111802,5,20.0,0.0,0.1752,0.85,4,314.77,217.8,33.0,0.19165622992175171,0.2299619345931875,344,0.19165622992175171,33,0.2220322116162712,11,0.23564472646177897,671,0.24629101822417301,30,0.25418548674196273
성동구,성동,위앤성수스테이,37.54401223,127.04606413,5,20.0,0.4228568508200335,0.4183,0.85,3,147.67,2197.4,659.0,0.041817704341143944,0.11767740047028319,659,0.041817704341143944,5,0.05117649357050169,11,0.16331029126607052,896,0.16479709769301898,9416,0.1672854154806808
성동구,성동,COZY STAY,37.53845494,127.04964044,42,73.8,2.510882136191261,0.4113,0.55,6,769.27,229.4,59.0,0.028621692946576703,0.0631925722057409,592,0.028621692946576703,55,0.06402147247713383,1,0.0658117177683931,440,0.07202275131784283,59,0.08548522651875798
성동구,행당동,소담 스테이,37.55702579,127.03449859,2,0.0,0.0196084713883763,0.42,0.04,3,129.68,774.0,58.0,0.07508142390467894,0.11424241347823778,58,0.07508142390467894,3700,0.08877190862154993,2,0.12392489841530155,110,0.13749517662436964,0,0.14593865982528884
성동구,성동,성수 포레스트 로프트,37.54760885,127.04420999,15,40.0,2.6465480013444163,0.4165,0.45,3,185.35,513.8,179.0,0.007919982277345597,0.05418375795698603,0,0.007919982277345597,1811,0.048878688457808676,86,0.07117042224799984,179,0.07147484840088802,493,0.07147484840088802
성동구,성동,성쉼당,37.53354749,127.05937029,2,0.0,0.0,0.1637,0.12,4,569.92,263.6,230.0,0.07884636733159667,0.2292499583926329,620,0.07884636733159667,9,0.25107058194875953,11,0.25356276343641326,230,0.25978451499205885,448,0.30298556425433626
성동구,성동,리틀포레 301,37.54355488,127.04604683,2,50.0,2.323419179896888,0.4113,0.85,4,297.52,4258.2,896.0,0.09203249894058776,0.12215702823500996,659,0.09203249894058776,5,0.09648613557667446,896,0.12094716520677387,9416,0.12299285766195796,10315,0.1783264837890557
성동구,성동,초이 인 서울,37.53538366,127.05243013,0,0.0,0.8754687373538999,0.1394,0.12,4,296.34,292.0,45.0,0.04680040107136916,0.14789663744096027,1332,0.04680040107136916,0,0.05685787003250832,11,0.17330992360618924,72,0.22152723952693948,45,0.24098775296779515
성동구,성동,Happy 101,37.54788162,127.04465429,10,40.0,1.080912711568709,0.413,0.12,4,294.73,120.2,60.0,0.053126625035888594,0.07048578689957556,0,0.053126625035888594,86,0.05844072519403396,0,0.06785897188540693,455,0.08305437571173577,60,0.08994823667081255
성동구,성동,AURI STAY,37.5358664,127.0462389,0,0.0,0.0,0.4254,1.0,3,140.37,1205.6,12.0,0.18194852426364486,0.22722673453505085,1,0.18194852426364486,136,0.1896876313530174,1,0.2175284391370056,5878,0.2449727206072817,12,0.3019963573143047
성동구,성동,모노성수,37.53295666,127.05869983,0,0.0,0.1823215567939546,0.42,0.0,3,144.42,263.6,230.0,0.01427390137763847,0.2362022818575932,620,0.01427390137763847,9,0.24303221360369012,11,0.2533799447777198,230,0.3187598553611023,448,0.35156549416781546
성동구,성동,바인 스테이 성수,37.54617069,127.0444113,12,41.7,2.7791461227859404,0.115,0.85,8,526.15,143.2,144.0,0.04233036995594915,0.07187226796145021,27,0.04233036995594915,24,0.05674492488928265,342,0.08449064275200209,144,0.08609640847155028,179,0.08969899373846695
성동구,옥수동,정고운,37.5413296,127.01545274,13,38.5,0.1707607343928786,0.4148,0.45,3,189.49,13.8,11.0,0.024376750874896276,0.07024225006028192,11,0.024376750874896276,8,0.04340226809794072,11,0.07479034148365298,6,0.08375046686678096,33,0.12489142297813864
성동구,하왕십리동,서울 비앰비,37.56184051,127.02602858,6,100.0,0.0540672212702757,0.1293,0.85,8,3047.02,247.6,117.0,0.041756374808766976,0.1418541797422682,117,0.041756374808766976,488,0.13862093473819923,100,0.14290031055716937,431,0.18237468223013303,102,0.2036185963770724
성동구,성동,리버 인 성수,37.5350314,127.04653898,0,0.0,0.0,0.4289,1.0,1,33.0,1205.6,12.0,0.21711577326797457,0.2872996849946353,1,0.21711577326797457,136,0.24761248410533332,1,0.29950245078437493,5878,0.3154507899621668,12,0.35681692685332683
성동구,행당동,한양 스테이,37.55387875,127.04180475,5,0.0,0.5381710776565195,0.4183,0.35,3,126.0,34.6,33.0,0.19038392789559158,0.2641579004269967,33,0.19038392789559158,7,0.2647802544531828,71,0.28396476984822683,29,0.2880065006194536,33,0.29365404931852873
성동구,성동,메종 아미,37.54470296,127.04014867,0,0.0,0.0,0.4148,0.25,3,33.0,1525.6,235.0,0.24019028974785878,0.32398985211156095,235,0.24019028974785878,5500,0.2913392669650363,0,0.3289708423658914,8,0.3569570791096991,1885,0.40249178236931915
성동구,응봉동,예스위야응봉,37.54942306,127.02928281,2,100.0,0.6400373552459969,0.4148,1.0,5,263.4,4182.2,112.0,0.15105956333064466,0.20909799505237384,302,0.15105956333064466,25,0.17947189286972617,20450,0.21711135022679326,112,0.24321286842361764,22,0.25463430041108737
성동구,용답동,양BnB House,37.56192966,127.05165885,27,81.5,0.6567795363890705,0.5863,0.7,4,264.5,1354.2,134.0,0.16460525715595486,0.18050046230207437,134,0.16460525715595486,22,0.1741044021780571,422,0.18081414625252354,6160,0.1823092608708552,33,0.20066924505298117
성동구,도선동,나비원,37.56127039,127.03218661,79,67.1,0.7596905713365569,0.413,1.0,3,119.97,173.2,151.0,0.03368023156662041,0.06428010300427192,330,0.03368023156662041,124,0.04364871541343484,157,0.04508303197389009,151,0.08320011346182045,104,0.11578842260559385
성동구,성동,오늘도 성수,37.53647605,127.06108427,18,77.8,0.4700036292457356,0.4377,0.12,3,278.58,87768.4,440.0,0.06764935306484408,0.16475068909109047,440,0.06764935306484408,110,0.089410396285219,475,0.20517289007814335,230,0.2220404258462467,437587,0.2394803801809993
성동구,마장동,Joony stay,37.56032254,127.03846388,1,0.0,0.0927817334509661,0.1394,0.12,4,658.21,1051.8,110.0,0.03724781589715155,0.08823045550359512,85,0.03724781589715155,165,0.08571037031984235,110,0.10041401976657743,24,0.107178246376305,4875,0.11060182515809926
성동구,성동,리틀 포레스트,37.53458686,127.0525155,0,0.0,0.0,0.1337,1.0,3,45.0,292.0,45.0,0.13497613943049788,0.22424710376195858,1332,0.13497613943049788,0,0.1406806726912487,11,0.21992681811990053,72,0.297254594447377,45,0.3283972941207689
성동구,성동,SEOULMATE S (서울메이트 성수),37.53706697,127.04721438,25,64.0,1.2144441041932312,0.4113,0.85,3,29.0,1205.6,12.0,0.055780485035688956,0.09277135861618921,136,0.055780485035688956,1,0.06805612153657982,5878,0.0863551549505076,1,0.10092400505131006,12,0.15274102650685964
성동구,송정동,루프하우스,37.54816492,127.06740401,3,33.3,1.55814461804655,0.105,0.12,4,41.0,872.2,46.0,0.07259131604290212,0.1017408688851102,0,0.07259131604290212,11,0.07327313551579683,115,0.10783738793579008,46,0.11066568385607077,4189,0.1443368210749912
성동구,옥수동,Hannam guest house,37.53816993,127.00898559,2,100.0,0.0,0.1279,0.7,8,2148.49,755.2,122.0,0.2664679375005959,0.28444111763788965,3,0.2664679375005959,122,0.2766052570377064,56,0.28786004845686475,1502,0.28943311896786417,2093,0.301839226226417
성동구,성동,제이드하우스,37.55333507,127.02365506,7,14.3,0.0706175672139533,0.1422,0.35,5,387.69,1314.4,206.0,0.06296315545346272,0.10692365989898611,18,0.06296315545346272,177,0.09291914261273237,5500,0.1019836816120194,671,0.11096010388708341,206,0.16579221592963267
성동구,용답동,용답스테이,37.55987237,127.05225766,2,0.0,0.0,0.1394,0.7,3,175.0,334.6,22.0,0.11968442549036819,0.2349424643979005,134,0.11968442549036819,3,0.2361049553944288,22,0.2413028322527075,11,0.2768456339940628,1503,0.30077447485793535
성동구,행당동,코지네스트,37.5582965,127.03912506,3,66.7,1.2342042631055998,0.1308,0.12,4,33.0,617.6,186.0,0.04309390408264662,0.06346782418608529,1056,0.04309390408264662,11,0.0475760375321739,1788,0.059065015805443606,47,0.0749536785835936,186,0.09265048492656873
성동구,성동,포레리움,37.54553266,127.0422072,1,100.0,0.3136575588550415,0.1079,0.85,10,592.57,1153.4,24.0,0.16469708507551506,0.20501640368128976,8,0.16469708507551506,5500,0.17220359397161256,235,0.19547231597501974,24,0.2448641588797009,0,0.24784486450460058
성동구,성동,성수 포레하우스,37.54325531,127.04530256,22,31.8,1.2452157628599851,0.5439,0.12,6,60.0,4258.2,896.0,0.06279411483179889,0.10227331418768207,896,0.06279411483179889,9416,0.06590011571172136,10315,0.11394315032724654,5,0.13070365900585748,659,0.13802553106178603
성동구,용답동,봄 스테이,37.56107804,127.05080214,0,0.0,0.0,0.4218,0.45,3,185.22,1645.8,421.0,0.14826374218372068,0.1859155458646118,6160,0.14826374218372068,1503,0.17508459227110293,134,0.1868721584652016,421,0.19251679229217658,11,0.22684044411085727
성동구,행당동,LTE Room,37.55651877,127.03219455,3,33.3,0.0388398333162639,0.4113,1.0,5,39.0,887.8,328.0,0.12262316722493664,0.1923002246352612,3700,0.12262316722493664,328,0.1617007744551533,354,0.18644350709518118,2,0.22964616411214625,55,0.26108751028888866
성동구,도선동,Urban Forest Stay Mu-hak,37.5611673,127.03291304,50,76.0,1.092477300100594,0.6908,0.85,4,112.94,144.0,124.0,0.02587485078160927,0.06215171973621143,124,0.02587485078160927,104,0.06231226991001891,11,0.06296040670077821,151,0.06805590165314378,330,0.091555169635507
성동구,사근동,사근마을호텔,37.55790398,127.04450621,3,0.0,0.0089686699827604,0.4535,0.12,3,147.86,31.2,29.0,0.19151046490801268,0.2501962825302973,33,0.19151046490801268,3,0.20945422417553436,16,0.25659802490725503,29,0.29287053205940133,75,0.300548166601283
성동구,하왕십리동,헬로 서울,37.55930372,127.02896882,27,88.9,0.7817005779013904,0.5439,0.85,4,230.6,364.2,102.0,0.017908456434412544,0.12334052803908042,151,0.017908456434412544,8,0.05052151104047251,1549,0.13247517081727733,102,0.1863383845786064,11,0.2294591173246333
성동구,성동,어반 성수,37.53299683,127.05579045,0,0.0,0.0,0.4113,1.0,3,119.73,219.8,11.0,0.19606296535686388,0.2872512309513635,9,0.19606296535686388,11,0.2191954984321098,620,0.25609291168248616,11,0.365017222997651,448,0.3998875562877066
성동구,행당동,앨리 하우스(Alley House),37.55474963,127.03035116,0,0.0,0.0,0.4113,1.0,3,43.0,93.4,33.0,0.17759004430965122,0.20476143334523256,33,0.17759004430965122,3,0.17908495468582755,127,0.2141903618213343,2,0.21546710719292558,302,0.23747469871642418
성동구,하왕십리동,다색,37.56070015,127.02901595,67,79.1,0.4177352006999787,0.6573,0.85,4,48.0,439.2,151.0,0.05331006810181988,0.11331298813898213,1549,0.05331006810181988,1,0.11379448323393718,487,0.11430429309354986,151,0.14062399251166943,8,0.14453210375393433
성동구,성동,아워 스테이,37.53900161,127.0490565,44,88.6,0.9473813189441862,0.1108,1.0,7,102.0,115.4,55.0,0.032360203152671144,0.0498283374607011,55,0.032360203152671144,1,0.03472203748320667,440,0.04680232654439618,59,0.05006299435452456,22,0.08519412576870693
성동구,도선동,Light house 왕십리,37.55970399,127.03378493,10,80.0,0.9681343335304774,0.4165,0.85,6,1091.55,117.2,55.0,0.06365184361135287,0.0798620430377127,41,0.06365184361135287,181,0.0698933566441516,55,0.07161753498790066,11,0.0849171072782291,298,0.10923037266692932
성동구,성동,Greenbnb,37.53478943,127.05239885,1,100.0,0.0,0.1337,1.0,3,187.17,292.0,45.0,0.11281255383099899,0.20433115052270928,1332,0.11281255383099899,0,0.12033508333156291,11,0.21171299379215722,72,0.27269923464228785,45,0.3040958870165394
성동구,홍익동,서울 써니 스테이(Seoul Sunny Stay),37.56368262,127.03037188,35,62.9,1.2312567632744045,0.413,0.85,4,295.88,420.6,60.0,0.03261227526642159,0.08890509569058998,60,0.03261227526642159,1959,0.057890319427603504,1,0.08869793722113117,0,0.1325360740527905,83,0.13278887248500312
성동구,도선동,코지서울,37.56115698,127.03176072,65,61.5,0.9290529834880062,0.4113,0.85,3,111.76,154.8,151.0,0.04496280545683668,0.07487757239620937,330,0.04496280545683668,157,0.05219376711382517,124,0.07709234144660612,151,0.09718891607570194,12,0.102950031888077
성동구,성동,미야오엔퍼얼,37.53841605,127.04914739,39,71.8,2.608520605755177,0.1136,0.55,5,27.0,194.4,59.0,0.034344404603914545,0.05653283189376773,440,0.034344404603914545,59,0.04704408954592263,388,0.06387277426299773,30,0.067598405999904,55,0.06980448505609978
성동구,성동,메종 아미 포레스트 하우스,37.54482069,127.0395361,0,0.0,0.0,0.4165,0.25,3,31.0,1148.6,8.0,0.2446036718439914,0.34789744902259806,235,0.2446036718439914,5500,0.34672121020671504,0,0.371447828940342,0,0.38405267883778843,8,0.3926618552841534
성동구,성동,트리앤브리즈,37.54374138,127.04249968,6,0.0,1.5441973905656994,0.4183,0.35,5,45.0,3434.8,896.0,0.09928520539092588,0.19643806553133514,0,0.09928520539092588,5500,0.10313817956793583,10315,0.2514443220585132,463,0.26295859310674574,896,0.26536402753255506
성동구,성동,어반리브 인 성수(URBAN LIVE IN SEONGSU),37.53460493,127.04622195,0,0.0,0.0,0.1251,1.0,5,52.0,1205.6,12.0,0.27153223707928503,0.3415151787167251,1,0.27153223707928503,136,0.3026034053732296,1,0.3517865807656492,5878,0.3698280601412348,12,0.4118256102242268
성동구,성동,리프레시 성수,37.53664679,127.04622478,0,0.0,0.0,0.4148,1.0,3,45.0,1205.0,9.0,0.14175407707517731,0.1728328786309192,1,0.14175407707517731,136,0.14802454298092735,1,0.16852826205015206,5878,0.18119243228785967,9,0.22466507876047967
성동구,성동,크림 하우스 성수,37.53581902,127.05163796,9,55.6,2.760009940032921,0.4165,0.85,3,27.0,311.4,72.0,0.076204911228694,0.14208512797455772,1332,0.076204911228694,0,0.09509012724425822,72,0.14014685371010457,45,0.18178119663604614,108,0.21720255105368563
성동구,성동,내러티브 스테이,37.54397631,127.04051918,1,0.0,0.0,0.1022,0.25,4,316.0,1241.2,235.0,0.2582860161521599,0.32994825364742075,5500,0.2582860161521599,0,0.2758374154617803,235,0.31647731824670905,8,0.39236698829484484,463,0.40677353008160955
성동구,성동,J&J House,37.54342548,127.04259094,6,0.0,1.6607312068216509,0.1308,0.35,5,355.94,3434.8,896.0,0.0921373036777936,0.1828387049925475,0,0.0921373036777936,5500,0.12300529579560099,10315,0.2244336535229767,463,0.23025888236023623,896,0.24435838960613004
성동구,성동,노스타노바(NOSTANOVA),37.54742489,127.02578209,15,40.0,2.158545722771108,0.4165,0.35,4,243.47,564.8,11.0,0.029743997363304932,0.07623305874833083,0,0.029743997363304932,8,0.04579048509953799,2497,0.0973741746406723,308,0.1002707703471588,11,0.10798586629098017
성동구,하왕십리동,YH STAY,37.56132099,127.02637698,3,66.7,0.0540672212702757,0.6824,0.85,5,40.0,247.6,117.0,0.02515616736356259,0.15579771637780288,117,0.02515616736356259,102,0.138461943285504,488,0.18441383873052059,100,0.18786883544337543,431,0.24308779706605174
성동구,성동,성수리버,37.53772154,127.05939948,12,33.3,1.5686159179138452,0.6824,0.25,5,45.0,87737.2,440.0,0.02072241990161724,0.11384241774199873,475,0.02072241990161724,110,0.13077724378230474,440,0.13594383957444953,74,0.1397606782319858,437587,0.14200790721963627
성동구,성동,린스테이(LYNN STAY),37.54280248,127.04824251,19,100.0,2.510882136191261,0.406,0.85,3,75.0,132.6,91.0,0.026176135991857818,0.11754848503481026,91,0.026176135991857818,11,0.1160906027923127,415,0.12519559860085158,146,0.1350144275983101,0,0.18526566019071908
성동구,응봉동,캄스테이 응봉,37.54950772,127.02919473,2,100.0,0.6857305829048956,0.413,1.0,4,33.0,4182.2,112.0,0.15258749045715528,0.2122063576576819,302,0.15258749045715528,25,0.18633926308575247,20450,0.22407849257517914,112,0.23870795585852603,22,0.2593185863117967
성동구,송정동,Laszlo & Co.,37.54731654,127.06573492,4,25.0,1.9980959022258835,0.42,0.55,3,49.0,17447.8,665.0,0.05401467386496912,0.09201570712438623,4189,0.05401467386496912,665,0.07248218432536165,11,0.10368119287314286,0,0.10501015021495946,82374,0.12489033434349806
성동구,성동,코지 뚝섬(Cozy Ttukseom),37.54350544,127.04617275,4,50.0,2.378570999971968,0.4113,0.85,4,37.0,2197.4,659.0,0.09895666009276688,0.12701501465281526,659,0.09895666009276688,5,0.10542592908368885,896,0.12401163103926752,9416,0.12578737815751598,11,0.1808934748908371
성동구,성동,마이 리틀 서울,37.54904299,127.02069837,28,82.1,1.5125880864441827,0.4148,0.85,3,26.0,26.2,18.0,0.09252020253336442,0.15492929979384487,73,0.09252020253336442,7,0.14869048156779752,18,0.15032675022387232,0,0.17486844135030535,33,0.20824062329388465
