기대피해액_순위,구,동,시설명,예상_화재발생확률,조건부_예상피해액_백만원,기대피해액_백만원,소방위험도,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도,반경100m_화재수 
3210,마포구,서교동,에이블 게스트하우스(Able Guesthouse),0.3228355567510813,0.1261375519415906,0.0407216868082818,0.3165,26,84.6,0.5377330766859151,0.4095,1.0,37.55260719,126.92612444,0
3211,용산구,한남동,안세원 게스트하우스(ASW guesthouse),0.4795651907662674,0.0848685716586816,0.0407000127575562,0.1974,54,70.4,0.2406367087617269,0.8803,1.0,37.5315315,126.99943151,0
3212,영등포구,영등포동,헬로호텔,0.2384073143532911,0.1706667525950702,0.0406882021355882,0.1867,0,0.0,0.079336742236521,0.5689,0.18,37.5149741,126.90634771,0
3213,마포구,서교동,앤드류 게스트하우스,0.261186301270766,0.1557424550723513,0.0406777957911759,0.3379,8,37.5,0.8429594587886055,0.4183,0.85,37.55364634,126.92640798,0
3214,중구,광희동,마사 하우스,0.2663324725737369,0.1526475471056,0.0406549986529504,0.3687,17,88.2,0.1541506798272582,0.1408,1.0,37.56036623,127.00783072,0
3215,송파구,잠실동,wynn(윈),0.3085439432089367,0.1316904737464747,0.0406322980527902,0.4244,28,96.4,0.6729444732424258,0.4236,0.7,37.50846893,127.08340699,0
3216,마포구,성산동,르하임,0.2691997866714651,0.1505789726376975,0.0405358273112765,0.5596,20,80.0,1.7343694398688312,0.4042,0.7,37.55820131,126.90577628,0
3217,용산구,이태원동,은월당,0.2810590103694731,0.1442065937768128,0.0405305625356636,0.3135,14,42.9,0.7832982775542428,0.4307,1.0,37.53566435,126.98796535,0
3218,마포구,성산동,캉스하우스,0.266627479237081,0.1519363604590221,0.0405104087936455,0.4795,26,92.3,1.1334320538273377,0.1365,1.0,37.55750175,126.90774705,0
3219,용산구,청파동,헤일로 스테이,0.193663005676741,0.2090839103994294,0.0404918185265999,0.449,3,0.0,0.037740327982847,0.1022,0.85,37.54245373,126.96746362,0
3220,영등포구,영등포동,미케하우스,0.2925030639213368,0.1384208997698416,0.0404885372934269,0.3718,15,86.7,1.33500106673234,0.413,0.85,37.51093449,126.90516044,0
3221,마포구,도화동,프로젝트 드라곤,0.2770628028419086,0.1461050103002088,0.0404802636630217,0.2774,10,60.0,0.1838494409720078,0.4307,0.7,37.53904695,126.95184464,0
3222,강남구,논현동,나비잠,0.2942665222904897,0.1374928858993163,0.0404595533732749,0.3718,15,86.7,1.4142257458090683,0.4272,0.85,37.51634947,127.0309866,0
3223,마포구,동교동,우와 게스트하우스,0.2537581883320053,0.159400449106321,0.040449169184528,0.4552,14,85.7,1.690505735522882,0.1737,1.0,37.55753315,126.92227922,0
3224,마포구,동교동,클라우스 하우스2,0.3277348579599678,0.123373981680907,0.0404339543621477,0.3044,26,92.3,0.4717382350579439,0.413,1.0,37.55433995,126.92838165,0
3225,성동구,사근동,yun stay,0.3236075631732057,0.1248365018100138,0.040398036145806,0.4182,39,76.9,1.017317546274863,0.413,1.0,37.56068789,127.04584727,0
3226,마포구,망원동,스테이 다담,0.3490450469174563,0.1155734014809481,0.0403403233423275,0.3749,41,97.6,0.682527611732485,0.4272,1.0,37.5534993,126.90692786,0
3227,영등포구,당산동,당산재,0.2406899927879187,0.1674998737059283,0.0403155433942572,0.3318,4,25.0,0.1177830356563834,0.5554,0.25,37.51991684,126.89592424,0
3228,영등포구,양평동,CENTRAL TOWER,0.2702157673142935,0.148988908672874,0.0402591522783598,0.588,47,78.7,0.8910910783178398,0.1011,1.0,37.52433768,126.88518528,0
3229,종로구,사직동,지니크 인,0.3049495778682326,0.1319849484421184,0.0402487543123844,0.65,41,92.7,4.335982696172475,0.4236,1.0,37.57199422,126.96491619,0
3230,영등포구,대림동,대림 코지아,0.429938275232159,0.0935456798709067,0.0402188682591173,0.2568,46,100.0,0.6117212101423798,0.6971,1.0,37.48906457,126.90107284,0
3231,강남구,신사동,포포인츠바이쉐라톤서울강남,0.2504978372738566,0.1604815769248536,0.0402002879419738,0.4367,14,100.0,0.453783685378972,0.1108,0.85,37.51750365,127.02768909,0
3232,중구,필동,나미스 하우스,0.3520347104087346,0.114182628724293,0.0401962486366645,0.2656,30,46.7,0.7884573603642702,0.6845,1.0,37.55760098,126.99674393,0
3233,용산구,남영동,로망스모텔,0.2595643391770694,0.1544998862405571,0.0401026608749626,0.3595,5,0.0,1.0751920144600111,0.9616,0.04,37.54136675,126.97255382,2
3234,종로구,창신동,창신기지,0.3870038835435028,0.1036075749505869,0.0400965338704016,0.1001,4,100.0,2.490339805320372,0.9571,0.55,37.56848774,127.0114066,0
3235,종로구,충신동,낙산의 야경,0.3053872377028151,0.1312178816666103,0.040072266419381,0.3718,32,53.1,0.6291594718846616,0.4412,1.0,37.57281384,127.00659688,0
3236,성동구,용답동,새턴호텔(SATURN HOTEL),0.2091728209702067,0.1915474368604466,0.0400665177177121,0.3718,0,0.0,0.0,0.2959,0.7,37.55868812,127.06005271,0
3237,중구,신당동,메트로썬 스테이,0.282055785254751,0.1420027808620055,0.0400527058643912,0.2954,10,60.0,0.8967461358011849,0.42,1.0,37.55985101,127.01135591,0
3238,마포구,연남동,진 하우스,0.2502575469810418,0.1597743682624626,0.0399847414718095,0.5392,15,73.3,0.1713324352183594,0.4623,0.35,37.56088256,126.91692922,0
3239,용산구,이태원동,ZEST 202,0.2615844760426923,0.1527804856970323,0.0399650033006062,0.2656,1,100.0,0.0186921330121525,0.1723,1.0,37.52911007,126.99428694,0
3240,마포구,망원동,MANGWON ATELIER,0.2778607975723577,0.1437964437060104,0.0399553945362207,0.4735,34,97.1,0.5696258815305231,0.138,1.0,37.55443326,126.90493013,0
3241,서초구,서초동,제이에스(J?S)호텔,0.249651915694265,0.1599682427747278,0.039936378258956,0.4826,16,100.0,0.9192420375087352,0.1351,0.85,37.48957577,127.01263218,0
3242,용산구,이태원동,현대,0.2447750861133193,0.1630604755635331,0.0399131419477426,0.2539,3,0.0,0.0186921330121525,0.4623,0.85,37.52919726,126.99619337,0
3243,중구,장충동,서울우리집(SEOUL WOORIJIB),0.2697367330628062,0.1478202720241567,0.0398725572562513,0.3687,12,41.7,1.7529196359117911,0.457,1.0,37.56003474,127.00745905,0
3244,중구,광희동,DDP NEST,0.3033344803414352,0.1310863775176463,0.0397630182041564,0.3749,23,87.0,1.4315509527080117,0.406,1.0,37.56041505,127.0074279,0
3245,마포구,도화동,스테이 헤리티지 공덕,0.2504449059517358,0.1586584588666532,0.0397352028093063,0.2834,6,33.3,0.0181823190831904,0.4183,0.7,37.53850982,126.95165788,0
3246,마포구,염리동,마므레인서울,0.227422785249561,0.1745031724535615,0.0396859975142734,0.5127,19,5.3,0.0240975515790605,0.4359,0.55,37.55242519,126.94738002,0
3247,강서구,화곡동,HOTEL Voll One(호텔 볼 원),0.2804360592552915,0.1413654137529316,0.0396439595478659,0.2984,13,100.0,0.0,0.5439,0.04,37.52621423,126.84586484,0
3248,강서구,공항동,두리현스테이,0.3188709252706257,0.1242342905173628,0.0396147031676112,0.3749,35,85.7,0.2740426793584621,0.4324,0.85,37.55696025,126.81138218,0
3249,강남구,논현동,레드 비 하우스,0.2287666736410296,0.1728948308464353,0.0395525753424674,0.7137,19,100.0,3.0584989056258443,0.1351,0.85,37.50644002,127.0272716,0
3250,마포구,성산동,인 게스트하우스,0.2671372983895528,0.1478614610867359,0.0394993112506426,0.5509,21,81.0,1.6412112167451631,0.4218,0.7,37.55805348,126.90591246,0
3251,용산구,청파동,한글게스트하우스,0.2987235428516025,0.1321021132479284,0.0394620112876047,0.3842,31,61.3,0.415221283053529,0.457,0.85,37.54166996,126.9694399,0
3252,마포구,동교동,한인빌리지,0.3237117050778418,0.1219012720548937,0.0394608686280475,0.3196,28,96.4,0.5108256237659907,0.413,1.0,37.5546881,126.92837545,0
3253,용산구,청파동,더 소울(the soul),0.3181396523120463,0.1240085441220748,0.0394520351107199,0.3318,25,96.0,0.6931471805599453,0.4641,0.85,37.5472954,126.96741084,0
3254,마포구,망원동,Mangwon Smile house,0.3441709600394584,0.1145230722620709,0.0394155157271052,0.3135,28,92.9,1.2785836681171108,0.5535,1.0,37.55334342,126.90851461,0
3255,마포구,성산동,네스트 인 망원,0.3157786693174432,0.1246838896338466,0.039372512753899,0.4521,37,97.3,0.9832868605401596,0.42,0.85,37.55686859,126.90780309,0
3256,마포구,동교동,스테이 온기,0.2912038291084681,0.1350225826725812,0.0393190930903703,0.2084,5,100.0,0.2644987369961236,0.4236,0.7,37.55321696,126.93066139,0
3257,성동구,성동,린스테이(LYNN STAY),0.2806402516741945,0.140098083110708,0.0393171613032613,0.5097,19,100.0,2.510882136191261,0.406,0.85,37.54280248,127.04824251,0
3258,강남구,일원동,덕스하우스,0.2251694260623256,0.1745989001096433,0.0393143341288017,0.5767,6,66.7,0.3513978868378886,0.4236,0.35,37.49144409,127.08115924,0
3259,송파구,석촌동,쁘띠또뗄,0.2407378090367649,0.1632610183414123,0.0393030998566227,0.2423,0,0.0,0.0273989741881144,0.4359,1.0,37.49948276,127.10649239,0
3260,용산구,효창동,옥상달빛,0.2950981804141002,0.1331400812201542,0.039289395708253,0.4795,34,88.2,0.5181738305930786,0.4183,0.7,37.53854393,126.95881134,0
3261,강서구,방화동,스테이 홀리,0.2694679590454424,0.1457856489953614,0.0392845612928953,0.5334,37,100.0,0.256719846847814,0.148,0.85,37.56498705,126.81400396,0
3262,마포구,동교동,하이미쉬,0.3264395185850005,0.1203340809072739,0.0392817994407389,0.3165,29,100.0,0.4274440148269396,0.4113,1.0,37.55454393,126.92824288,0
3263,마포구,서교동,스테이온 328,0.3043456057839064,0.1290617033976858,0.0392793623040715,0.2954,18,100.0,0.4221599866803344,0.4077,0.85,37.55308438,126.92707733,0
3264,강서구,화곡동,승희하우스,0.2361121738435,0.1663134913368494,0.0392686399790456,0.5275,20,95.0,0.0,0.1036,0.7,37.54097548,126.83259654,0
3265,서초구,방배동,스타일 호텔,0.2419520838288388,0.1620960253017642,0.039219471102134,0.4398,17,76.5,0.2279320680460069,0.1594,0.85,37.49152581,126.98511795,0
3266,종로구,충신동,오하이서울,0.2848905908808323,0.1373973177214606,0.0391432030311083,0.3564,26,42.3,0.5465437063680699,0.4412,1.0,37.57285097,127.00729637,0
3267,마포구,연남동,여기연남스테이,0.277808995688083,0.1400830882791227,0.0389163420677081,0.4089,19,78.9,0.8336216274183995,0.4518,0.7,37.55833364,126.91738483,0
3268,마포구,연남동,찬스하우스,0.2947959067161677,0.1319940596178802,0.0389113084862009,0.4151,26,100.0,0.5749542248322346,0.4183,0.7,37.55735274,126.92095,0
3269,중구,회현동,남산 네스트,0.2958082508276845,0.1313804068175814,0.0388634083337383,0.184,0,0.0,1.8387844078729176,0.8916,0.85,37.554501,126.98350118,0
3270,종로구,연건동,생추어리 종로,0.2894473673772728,0.1342365302258843,0.0388544102797419,0.2864,19,63.2,0.1131148044378315,0.4165,1.0,37.57388942,126.99951656,0
3271,마포구,상암동,Via Stay,0.2440512056507767,0.1591435094268473,0.0388391653471178,0.3997,13,92.3,0.0965661983910511,0.1408,0.85,37.57462768,126.89445276,0
3272,마포구,도화동,흐흐스테이,0.2557484444760836,0.1516692668828168,0.0387891790801084,0.2834,8,50.0,0.0360399364831968,0.4218,0.7,37.53876108,126.95180762,0
3273,마포구,서교동,Lee House 2,0.3031041330680379,0.12792127368688,0.0387734667618209,0.2834,17,100.0,0.4221599866803344,0.4272,0.85,37.55310859,126.92747802,0
3274,강남구,논현동,에스티르 신사,0.220720908507466,0.1756673371105178,0.0387734542421208,0.7091,21,95.2,1.30285920609103,0.1237,0.7,37.51182968,127.01980099,0
3275,마포구,연남동,연남 로망,0.2459136429123644,0.1575776219417713,0.0387504870531683,0.6316,30,96.7,2.880486998663623,0.138,1.0,37.56062507,126.9244771,0
3276,마포구,연남동,그린하우스102,0.2461015348226853,0.1574224936898536,0.0387419173126874,0.3904,14,85.7,0.4152531144743273,0.1394,1.0,37.5578824,126.917783,0
3277,송파구,잠실동,마쯔&2060,0.3347389595120094,0.1157342376612296,0.0387407582946356,0.4028,43,97.7,0.7663976422995379,0.4272,1.0,37.50826138,127.08384404,0
3278,마포구,성산동,포테이토 앨리,0.2289789675460702,0.1691775003480329,0.0387380893617175,0.5739,18,100.0,0.4516271498713268,0.105,0.7,37.56073424,126.90998917,0
3279,강남구,논현동,B.B House,0.2180677082752535,0.1775226625126587,0.0387119601810567,0.6997,19,89.5,1.357560341804087,0.1394,0.7,37.51138335,127.020135,0
3280,마포구,도화동,가나모텔,0.2805629646478715,0.1379125753109077,0.0386931609914511,0.2626,8,75.0,0.5556761899313425,0.4535,0.85,37.53638047,126.94688977,0
3281,송파구,송파동,레몬트리 스테이,0.2138562163630935,0.1808986966077878,0.0386863108015566,0.4213,3,0.0,0.7639732331285577,0.4272,0.7,37.50014312,127.11415546,0
3282,중구,남산동,엔드 서울,0.2579350246201438,0.1498306462307062,0.0386465714243692,0.1735,0,0.0,0.0753494372417868,0.6055,0.85,37.55488937,126.98438486,0
3283,마포구,동교동,이레스테이,0.3103341583648894,0.1244659024634732,0.0386260210861283,0.3533,28,92.9,0.8449140690319273,0.4148,1.0,37.55462383,126.9269901,0
3284,중구,만리동,서울 삼월,0.4413826136626626,0.0875088055410579,0.0386248653082098,0.3471,64,60.9,1.2473232451995495,0.8826,1.0,37.55401687,126.96700783,0
3285,마포구,연남동,헬로 연남 스테이,0.2497052181518716,0.1545281255678666,0.0385864793055239,0.5097,28,92.9,0.2909553977967501,0.1322,0.85,37.56024134,126.91739285,0
3286,마포구,망원동,망원 스테이올,0.2338521196815428,0.164973699455642,0.0385794493094076,0.4704,1,100.0,0.0413852161628543,0.4254,0.18,37.54982953,126.90378301,0
3287,용산구,동자동,클라라 하우스(Clara House),0.4203252134128125,0.0917271894805003,0.0385552504941487,0.192,38,84.2,0.9103324222905244,0.8893,0.85,37.54691324,126.97368403,0
3288,마포구,연남동,소소연남,0.2226639776865729,0.1730814734342796,0.0385390093387296,0.5538,18,83.3,0.1546189542446188,0.1122,0.7,37.56120277,126.91660272,0
3289,종로구,숭인동,동묘하우스 9,0.2420224583301919,0.159129267974154,0.0385128566273886,0.341,2,100.0,0.6879792104015028,0.1451,1.0,37.57094363,127.02041599,0
3290,영등포구,대림동,파나마모텔,0.2703533351133009,0.1423675980543417,0.0384895549460611,0.2308,4,75.0,0.2576136617088932,0.4483,0.7,37.48740718,126.90294899,0
3291,마포구,연남동,DW STAY3,0.2395334824330202,0.1602558840328096,0.0383866499827611,0.4704,17,94.1,1.2131112491233031,0.1079,1.0,37.55843309,126.92127205,0
3292,강서구,화곡동,MS호텔,0.2685575197891697,0.1429169267309579,0.0383814153787565,0.3014,11,100.0,0.0,0.5458,0.04,37.52652784,126.8461964,0
3293,종로구,숭인동,승학,0.2416493739506514,0.1588028181798811,0.0383746015947674,0.3441,2,100.0,0.7618651001617441,0.1523,1.0,37.57090801,127.02030799,0
3294,마포구,연남동,화이트브라운,0.3001276069414456,0.1278287544985698,0.0383649381859613,0.3196,19,94.7,0.9655491704609476,0.42,1.0,37.55609972,126.91923243,0
3295,마포구,연남동,버즈네스트,0.2634677516890463,0.1452653741102231,0.0382727415150886,0.4613,15,80.0,1.3838323163801156,0.4553,0.7,37.55844158,126.92068794,0
3296,마포구,합정동,달리하우스,0.2702207356181014,0.1415404103908833,0.0382471538155124,0.2597,5,80.0,0.4519851237430572,0.4077,0.85,37.54692938,126.91039775,0
3297,강남구,대치동,티토스테이,0.2833106457548048,0.1348693354816622,0.0382099185278311,0.4028,20,90.0,1.2769218039721035,0.4272,0.85,37.50350866,127.06143575,0
3298,송파구,풍납동,다니엘스테이,0.1901380514662385,0.2007653324562816,0.0381731291152089,0.4429,4,0.0,0.6496620686202065,0.1408,1.0,37.5250348,127.11531306,0
3299,마포구,상암동,올스테이,0.2065196930133161,0.1847704669107889,0.0381587401043432,0.3626,0,0.0,0.0,0.4148,0.55,37.57337671,126.89463976,0
3300,영등포구,도림동,체리티,0.2186376752251227,0.1744453584574742,0.0381403276269553,0.4917,5,20.0,2.1400661634962708,0.4165,0.85,37.50578482,126.89801989,0
3301,송파구,잠실동,신천 노블스테이 호텔,0.2506071369312743,0.1521604807068383,0.0381325024240271,0.4977,28,92.9,0.9616464335949524,0.1251,1.0,37.50853507,127.0816626,0
3302,용산구,용산동,Namsan Fresh House,0.264432694065295,0.1441345155269562,0.0381138782485891,0.4856,16,81.2,2.282004385294025,0.4377,0.85,37.54042841,126.98644303,0
3303,영등포구,신길동,테마모텔,0.22838168127863,0.1667574634404333,0.0380843498662858,0.4028,1,100.0,0.4464602478110874,0.1766,0.7,37.50393899,126.90991773,0
3304,마포구,연남동,스테이콤마,0.2640812822837005,0.144183482360101,0.0380761589057848,0.4735,18,88.9,1.1641748754353711,0.4113,0.7,37.55880178,126.92051432,0
3305,송파구,석촌동,미까사,0.2375780313168532,0.1602490142779567,0.0380716453326232,0.341,4,100.0,0.2876820724517809,0.1079,1.0,37.4975661,127.09861802,0
3306,송파구,잠실동,호텔 더 캐슬(신천),0.2423301289977252,0.1570584122374373,0.0380599852976761,0.5037,23,95.7,1.283153602200377,0.1079,1.0,37.50834852,127.08101899,0
3307,종로구,창신동,토이 게스트하우스,0.3220526983442785,0.1181757884775158,0.0380588315581466,0.098,7,42.9,0.8732467386616793,0.8419,0.7,37.56855581,127.01248595,0
3308,중구,광희동,라르고 스테이 동대문,0.3031850384396952,0.1253185079032444,0.0379946966358504,0.2984,21,81.0,0.6838447878976318,0.4765,1.0,37.56149707,127.00868643,0
3309,마포구,상암동,어반 블룸 상암,0.2052374088384444,0.1849981321264876,0.0379685372775925,0.3656,0,0.0,0.0,0.4148,0.55,37.57254352,126.89418436,0
3310,마포구,동교동,빙고 연남 루프탑,0.2503028693628339,0.1513850413895255,0.0378921102384096,0.5097,16,75.0,1.393904221434032,0.4183,0.7,37.55720823,126.92507425,0
3311,용산구,이태원동,빈방,0.308087426311289,0.1229283357644413,0.0378726745863967,0.2423,17,100.0,0.1156843989994622,0.4307,1.0,37.53847138,126.99232657,0
3312,강남구,삼성동,케이트 하우스,0.1795332495678924,0.2108820422414123,0.0378603383191143,0.6628,14,7.1,0.5024573740954741,0.1509,0.7,37.51017237,127.04537728,1
3313,강서구,화곡동,오르카 스테이 402,0.2308546081882602,0.1639684144241182,0.03785286406713,0.4704,17,82.4,1.0096648026516135,0.1079,1.0,37.52995082,126.8446145,1
3314,마포구,연남동,리앤노게스트하우스,0.2346553790049876,0.1612423467685617,0.0378363839926304,0.4643,17,88.2,1.033126141990368,0.1136,1.0,37.55866884,126.92026964,0
3315,강남구,역삼동,강남648호텔,0.2647815647336479,0.1428160852488148,0.0378150665213152,0.4552,8,87.5,2.128231705849268,0.5284,0.7,37.49724076,127.03106526,0
3316,강남구,논현동,파티오7,0.2164347559813193,0.1746338130731242,0.0377968267185689,0.4947,12,75.0,0.650373364576659,0.1094,0.85,37.5150573,127.02846638,0
3317,송파구,잠실동,호텔포레스타,0.2396822261021126,0.1575220018723082,0.0377552240688159,0.5007,22,95.5,1.2897834607390468,0.1108,1.0,37.50821147,127.08084955,0
3318,강서구,등촌동,브리즈스테이,0.2448639238433171,0.1541111599895334,0.0377362633430823,0.5067,28,92.9,0.9309968792638504,0.1065,1.0,37.53400674,126.86053431,0
3319,송파구,잠실동,이안,0.2575291309373453,0.1464657366580273,0.0377191938736398,0.4459,28,100.0,0.3133498192003587,0.1279,1.0,37.50735899,127.08278143,0
3320,마포구,망원동,아틀리에 망원,0.2956078601316729,0.1275664791174154,0.0377096539164309,0.3656,23,95.7,1.282497567438247,0.4183,1.0,37.55134046,126.90633706,0
3321,마포구,염리동,스테이 윤슬,0.2060713367796968,0.1829399852092691,0.037698687302532,0.5037,10,0.0,0.2754119798599665,0.4465,0.55,37.55339312,126.94713218,0
3322,송파구,잠실동,K 하우스,0.2643456271607146,0.1425663519149972,0.037686791708985,0.378,16,68.8,0.917889453237852,0.4218,0.85,37.50598335,127.08452337,0
3323,마포구,망원동,STAY WOL,0.2400655525382817,0.1569368259913318,0.0376751258452132,0.5097,27,81.5,1.0230587072998611,0.1293,1.0,37.55393329,126.90370893,0
3324,송파구,송파동,주디피아,0.2443872173051951,0.1538547724848324,0.0376001397166921,0.5127,29,93.1,0.9217802241589266,0.1036,1.0,37.50401204,127.11060898,0
3325,송파구,잠실동,잠실 해븐,0.2608435226182283,0.1440873087048227,0.037584241167146,0.4826,35,94.3,0.3811724155391198,0.1422,1.0,37.50489778,127.08228535,0
3326,마포구,망원동,June Stay,0.304907963374082,0.1231810526543484,0.0375588838911129,0.3842,30,96.7,1.1600650678817732,0.4272,1.0,37.55431248,126.90725542,0
3327,성동구,행당동,Kozy Stay,0.2571060751303795,0.1460176534933915,0.0375420257894336,0.251,7,42.9,0.013114942077828,0.4236,1.0,37.55671475,127.02982258,0
3328,마포구,연남동,바투 스테이,0.2883754856536835,0.1300003048561938,0.0374889010480318,0.3287,20,85.0,0.814929494406247,0.4218,1.0,37.5562321,126.91924404,0
3329,마포구,서교동,Crystal House,0.3184750031833042,0.1173078633786644,0.0373596221629467,0.3441,25,96.0,1.6777571564115776,0.5515,1.0,37.55280378,126.92367545,0
3330,성동구,행당동,소울스타하우스,0.2576998033584776,0.1447482054446887,0.0373015840795888,0.2308,4,50.0,0.013114942077828,0.4272,1.0,37.555588,127.02997224,0
3331,강남구,논현동,강남구 스테이,0.2257132298436007,0.1652032616343435,0.037288561764185,0.4735,14,85.7,0.5811968552230635,0.1422,0.85,37.51310491,127.0399731,0
3332,송파구,잠실동,씩스티모텔,0.2458170049431955,0.151688943055625,0.0372877216649326,0.5037,29,93.1,0.898534010284896,0.1251,1.0,37.50854025,127.08152493,0
3333,강남구,신사동,제나스위트 강남,0.2648904044552534,0.1407572520135066,0.0372852454158678,0.548,26,96.2,1.2682018716470194,0.4077,0.7,37.52131098,127.02335495,0
3334,마포구,상암동,비나 하우스,0.208641153719791,0.1786768614829942,0.0372793465228432,0.3287,0,0.0,0.0,0.4606,0.55,37.5727038,126.89519435,0
3335,마포구,연남동,휘게,0.2382853451312804,0.1562958365123372,0.0372430073459244,0.548,27,96.3,1.5962364005755645,0.1122,1.0,37.55851835,126.92438341,0
3336,마포구,연남동,써니힐게스트하우스,0.2394560606543193,0.1554861757425494,0.037232107129516,0.4244,20,90.0,0.2432675670110347,0.1122,1.0,37.55782876,126.92029225,0
3337,용산구,용산동,남산주택,0.1872357313540475,0.1986108459199471,0.0371870469906673,0.3873,1,0.0,0.0,0.1451,1.0,37.54153328,126.98036892,0
3338,마포구,연남동,앨리스하우스,0.2529508022088695,0.1469376758055393,0.0371680029697179,0.4674,14,78.6,1.3605561200833702,0.4535,0.7,37.55859933,126.92073449,0
3339,성동구,행당동,YUNS STAY,0.2287894433748385,0.1624027764923789,0.0371560408362196,0.2894,6,0.0,0.013114942077828,0.4236,1.0,37.55677727,127.03226766,0
3340,중구,회현동,모던하우스,0.2688886871165083,0.138127678598692,0.0371409701528533,0.0898,5,100.0,0.2089589163222533,0.4729,0.08,37.55680325,126.98329899,0
3341,마포구,서교동,성산하우스 다날,0.2927278573083248,0.1268085436731406,0.0371203932778275,0.3014,21,90.5,0.3677247801253173,0.4148,1.0,37.5555066,126.91144066,0
3342,마포구,동교동,Julie's house,0.2562674864516089,0.1446523987140407,0.0370697066276431,0.4826,15,93.3,1.4190841839428814,0.4254,0.7,37.55648743,126.92462294,0
3343,용산구,용산동,Seoul Best Stay,0.289668432843179,0.127809891605538,0.0370224910032327,0.5156,34,97.1,2.652198123176317,0.4254,1.0,37.5417635,126.9870837,0
3344,영등포구,당산동,홍만스 홈,0.2588565336592396,0.1429988670891073,0.0370161910518846,0.3564,10,80.0,1.0699570329077337,0.4148,0.85,37.52998346,126.90499028,0
3345,마포구,대흥동,이화당,0.2899767279466439,0.1276366563281764,0.0370116599680949,0.5334,47,59.6,1.7743677265161857,0.4553,1.0,37.55330268,126.9455243,0
3346,송파구,잠실동,캄스테이 서울,0.2858243042596597,0.1292883263716052,0.0369537459340598,0.3502,24,91.7,0.3920420877760237,0.4218,0.85,37.50558119,127.08529957,0
3347,마포구,성산동,얼바닉 스테이,0.3130340031815007,0.1180467324674974,0.0369526412267963,0.3014,23,100.0,0.7888152061365626,0.5478,0.85,37.55595572,126.91254035,0
3348,강서구,외발산동,호텔 디아망,0.1874287165001069,0.196866509489647,0.0368984371955006,0.5245,13,15.4,0.2131932204610416,0.1222,0.85,37.54576712,126.8185255,0
3349,중구,중림동,다림여인숙,0.2853700006066337,0.1288582500940423,0.0367722789075066,0.4151,22,45.5,1.0847712372562384,0.887,0.35,37.55551958,126.96756962,0
3350,송파구,송파동,아이앤유스테이,0.2305725046305634,0.1590515381023409,0.0366729115056002,0.4826,19,84.2,1.238241261160751,0.1536,1.0,37.50566174,127.1056928,0
3351,강남구,대치동,스테이인대치,0.2090060936855125,0.1754469038433152,0.036669472021509,0.5186,11,72.7,1.000896816062535,0.1408,0.85,37.49757216,127.05523735,0
3352,중구,필동,섭 스테이,0.2748068241183909,0.1333906717159687,0.0366566668612842,0.2715,14,42.9,0.5877866649021191,0.5554,1.0,37.55767439,126.99709217,0
3353,마포구,망원동,대상101,0.238384722861182,0.1536373877222407,0.0366248060932823,0.4704,22,95.5,0.9049591658646052,0.1351,1.0,37.55340663,126.90447869,0
3354,송파구,방이동,Songpa lovely room,0.2025103127232217,0.1807253206106919,0.0365987411938757,0.7114,16,100.0,0.3396185423105778,0.1394,0.55,37.50698768,127.11531591,0
3355,마포구,연남동,훤게스트하우스,0.2417103202723454,0.1514116859423345,0.0365977671020974,0.4582,24,100.0,0.531592106558477,0.1136,1.0,37.55870775,126.91989254,0
3356,마포구,신공덕동,코지 네스트 공덕,0.1956084422609114,0.1870408517872666,0.0365867696572612,0.4459,0,0.0,0.841200280519085,0.4095,0.7,37.54027834,126.95653448,0
3357,마포구,노고산동,1965 신촌인,0.3093974096150431,0.1181023183647553,0.0365405513715864,0.1337,8,25.0,0.9162907318741552,0.8826,0.85,37.5514384,126.93531087,0
3358,마포구,성산동,For fly,0.2719152753409574,0.1342799657842839,0.0365127738690079,0.2894,14,85.7,0.2372172785258717,0.4236,0.85,37.565058,126.90564157,0
3359,용산구,이태원동,H호스텔,0.2436694956351941,0.1497153935668349,0.0364810744392552,0.2597,5,40.0,0.046091107200267,0.413,1.0,37.52931063,126.99379816,0
3360,마포구,동교동,더 퍼플 스테이 홍대,0.3175241605848387,0.1148429748078407,0.0364654191749254,0.2452,19,89.5,0.796004565999653,0.5978,1.0,37.55362244,126.92964581,0
3361,마포구,서교동,블랙 게스트하우스,0.2841597172736004,0.1279190552170469,0.0363494425643821,0.2195,9,88.9,0.4515258814846989,0.5554,0.7,37.55264049,126.92917962,0
3362,영등포구,신길동,유어진,0.237172371850435,0.1532213016870444,0.0363398595391273,0.2685,2,50.0,0.203029187121444,0.4535,0.7,37.49661929,126.9112242,0
3363,강서구,화곡동,유휴,0.2689955629487348,0.1349159649355985,0.0362917959386231,0.3349,14,85.7,1.0986122886681098,0.413,1.0,37.5271913,126.84165509,0
3364,서초구,방배동,강남 세븐호스텔,0.2357177718618859,0.1539044357282358,0.0362780106695205,0.4552,20,90.0,0.8821132800725685,0.1623,1.0,37.48303485,126.99437557,0
3365,중구,예장동,태라 인 명동,0.2709772597418576,0.1338687215049649,0.0362753793185612,0.1814,1,100.0,0.0,0.4183,0.85,37.55480677,126.98492108,0
3366,용산구,용산동,Casa Haebang,0.1799607916168358,0.2014671142646833,0.0362561813678319,0.4089,2,0.0,0.0183491386681965,0.1237,1.0,37.54193979,126.98297942,0
