"TRDAR_NO"|"TRDAR_NM"|"SIGNGU_CD"|"SIGNGU_NM"|"GRFA_SM"|"RSDNTL_BULD_GRFA"|"RSDNTL_BULD_EXCL_GRFA"|"MOAV_STPRD_FRNR_LVLH_POPNO"|"ZERO_TIZN_STPRD_FRNR_LVLH_POPNO"|"ONE_TIZN_STPRD_FRNR_LVLH_POPNO"|"TWO_TIZN_STPRD_FRNR_LVLH_POPNO"|"THREE_TIZN_STPRD_FRNR_LVLH_POPNO"|"FOUR_TIZN_STPRD_FRNR_LVLH_POPNO"|"FIVE_TIZN_STPRD_FRNR_LVLH_POPNO"|"SIX_TIZN_STPRD_FRNR_LVLH_POPNO"|"SEVEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"EIGHT_TIZN_STPRD_FRNR_LVLH_POPNO"|"NINE_TIZN_STPRD_FRNR_LVLH_POPNO"|"TEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"ELEVEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"TLV_TIZN_STPRD_FRNR_LVLH_POPNO"|"THIRTEEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"FOURTEEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"FFTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"SXTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"SVNTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"EGHTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"NNTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"TWNT_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNONE_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNTT_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNTTH_TIZN_STPRD_FRNR_LVLH_POPNO"|"MOAV_STPRD_FRNR_VST_POPNO"|"ZERO_TIZN_STPRD_FRNR_VST_POPNO"|"ONE_TIZN_STPRD_FRNR_VST_POPNO"|"TWO_TIZN_STPRD_FRNR_VST_POPNO"|"THREE_TIZN_STPRD_FRNR_VST_POPNO"|"FOUR_TIZN_STPRD_FRNR_VST_POPNO"|"FIVE_TIZN_STPRD_FRNR_VST_POPNO"|"SIX_TIZN_STPRD_FRNR_VST_POPNO"|"SEVEN_TIZN_STPRD_FRNR_VST_POPNO"|"EIGHT_TIZN_STPRD_FRNR_VST_POPNO"|"NINE_TIZN_STPRD_FRNR_VST_POPNO"|"TEN_TIZN_STPRD_FRNR_VST_POPNO"|"ELEVEN_TIZN_STPRD_FRNR_VST_POPNO"|"TLV_TIZN_STPRD_FRNR_VST_POPNO"|"THIRTEEN_TIZN_STPRD_FRNR_VST_POPNO"|"FOURTEEN_TIZN_STPRD_FRNR_VST_POPNO"|"FFTN_TIZN_STPRD_FRNR_VST_POPNO"|"SXTN_TIZN_STPRD_FRNR_VST_POPNO"|"SVNTN_TIZN_STPRD_FRNR_VST_POPNO"|"EGHTN_TIZN_STPRD_FRNR_VST_POPNO"|"NNTN_TIZN_STPRD_FRNR_VST_POPNO"|"TWNT_TIZN_STPRD_FRNR_VST_POPNO"|"TNONE_TIZN_STPRD_FRNR_VST_POPNO"|"TNTT_TIZN_STPRD_FRNR_VST_POPNO"|"TNTTH_TIZN_STPRD_FRNR_VST_POPNO"|"TRDAR_CRDT_CONT"|"DATA_STRD_YM"
9279|"논현역_1"|11680|"강남구"|559295.82|173050.98|386244.84|868.95|950.89|964.84|1016.43|1049.72|1033.41|1005.24|967.77|952.89|953.83|933.89|866.99|829.52|804.07|771.48|711.56|692.36|701.06|672.71|694.51|719.7|791.51|864.2|947.43|958.65|669.51|709.46|724.37|765.5|793.37|778.2|755.69|731.66|730.79|744.39|735.45|685.69|656.53|635.13|612.83|563.56|550.59|556.82|532.89|544.73|559.85|607.36|661.53|718.55|713.29|"MULTIPOLYGON (((127.022164032413 37.5111830820739, 127.022156075318 37.5111735787114, 127.02215607969 37.5111893461877, 127.022144769736 37.5111916006745, 127.021743205022 37.5110475108103, 127.021680973769 37.5109619266444, 127.022291393627 37.509709431714, 127.023037416787 37.5081167813888, 127.023919061044 37.5063056077524, 127.0246933017 37.5047512331584, 127.025909196451 37.5050933667422, 127.027735893144 37.5056245629651, 127.028861334306 37.5059576762637, 127.028663544206 37.5063181219172, 127.028590036771 37.5063361588657, 127.027498522085 37.5060075405036, 127.027295095298 37.5064400650661, 127.02722726565 37.5065256748775, 127.028426230968 37.5068542711566, 127.028279292508 37.5071065845364, 127.027074857271 37.5073275975721, 127.027007152888 37.5077826169151, 127.026933655907 37.5078366927956, 127.025830816598 37.5075080615595, 127.025446549263 37.508359584755, 127.024977145373 37.5082560645829, 127.024841509782 37.5085308963478, 127.025339203649 37.5086749562772, 127.025423978104 37.5085127592063, 127.025480526076 37.5085037376879, 127.026826574283 37.5089089049007, 127.02666830398 37.5091251786704, 127.026210332233 37.5094090905422, 127.026538427993 37.5096973407678, 127.026046531453 37.5100127941617, 127.026674457869 37.510602815577, 127.026278676066 37.5108596843438, 127.025769548344 37.5103867662238, 127.025045829923 37.5108644428479, 127.025588880851 37.511314832132, 127.025345860072 37.5118059259738, 127.02477462618 37.5116618807448, 127.024734975722 37.5114591638947, 127.024248576497 37.511319604297, 127.024033815427 37.5117836600053, 127.022902641251 37.511409957156, 127.023083493594 37.5110044746304, 127.022376519826 37.5107748477695, 127.022164032413 37.5111830820739)), ((127.02215607969 37.5111893461877, 127.022161315123 37.5111883025747, 127.022156082189 37.5111983561751, 127.02215607969 37.5111893461877)), ((127.022161315123 37.5111883025747, 127.022164032413 37.5111830820739, 127.022167389644 37.511187091701, 127.022161315123 37.5111883025747)))"|"202408"
9280|"논현역_2"|11680|"강남구"|75623.9|2984.12999999999|72639.77|16.12|18.3|19.56|20.77|22.57|26.59|21.5|17.43|11.87|11.45|12.36|15.28|16.59|15.19|15.96|14.94|14.21|14.94|15.52|11.94|11.71|11.75|11.82|12.51|22.2|15.49|17.58|18.79|19.95|21.67|25.54|20.65|16.74|11.4|11|11.87|14.67|15.93|14.59|15.33|14.35|13.65|14.35|14.91|11.47|11.25|11.28|11.35|12.02|21.32|"MULTIPOLYGON (((127.0208349695 37.5128277104201, 127.021545332111 37.511277299444, 127.023219451947 37.5117995809061, 127.022874678114 37.512502423058, 127.022343026255 37.5123403389039, 127.022009543893 37.5130116415169, 127.021811559737 37.5128494962185, 127.021342197554 37.512989231263, 127.0208349695 37.5128277104201)), ((127.0208349695 37.5128277104201, 127.020833168373 37.512831641492, 127.020833167203 37.5128271364999, 127.0208349695 37.5128277104201)))"|"202408"
9281|"논현역_3"|11650|"서초구"|260646.33|44820.9|215825.43|114.88|77.25|73.67|66.86|68.01|68.3|71.85|72.6|72.57|79.39|93.46|126.28|143.54|161.77|158.63|163.14|167.4|146.58|141.09|159.83|160.03|150.46|130.06|101.83|97.22|89.92|59.26|56.57|51.39|52.15|51.3|54.49|56.11|56.44|63.18|75.74|99.74|112.71|127.18|126.39|129.47|132.25|116.42|111.45|126.72|128.69|117.81|99.05|77.71|73.16|"MULTIPOLYGON (((127.019435688579 37.5103721371064, 127.019438515107 37.5103676316798, 127.019633520026 37.5099553947052, 127.01974938528 37.5096850770558, 127.019791794669 37.5096670504714, 127.019986911607 37.5097210798231, 127.020232931701 37.5097998782065, 127.020385549119 37.5095137865704, 127.020504237401 37.5092389627112, 127.02057491225 37.5091826388043, 127.020801137609 37.5092591867302, 127.021081095638 37.5093672602343, 127.021120652029 37.5092546287514, 127.02127890093 37.508896455068, 127.021425862244 37.5086283829801, 127.021538954466 37.5085923237625, 127.021784927098 37.5085044340994, 127.021864062597 37.5083737755224, 127.021487969778 37.5082612152691, 127.021024219347 37.5081283959495, 127.021179649532 37.5078107677658, 127.021323774973 37.5075179187509, 127.021629250923 37.5079075489408, 127.021796090602 37.5079660851624, 127.021846983555 37.5079570663602, 127.021948711307 37.5077272938794, 127.022075876031 37.5074614768752, 127.022027776192 37.5073443553861, 127.021612099101 37.5072160349342, 127.021538577575 37.5071912700265, 127.021510284486 37.5071236999025, 127.021555497662 37.5070245822573, 127.021753318295 37.5066438760507, 127.021880477562 37.5063622917185, 127.022035891768 37.5060131273338, 127.022194221422 37.5059860695471, 127.021803927977 37.5055987078896, 127.021348600125 37.5051820734435, 127.021023367947 37.5048802931044, 127.020590669079 37.5044681569171, 127.020271140959 37.504337563501, 127.019629287008 37.5041844944758, 127.019191020567 37.5040899564146, 127.019182530945 37.5040584227013, 127.019346417215 37.5036349279501, 127.020022204914 37.503830790668, 127.0205622741 37.5039951366435, 127.020873312102 37.5040987006874, 127.021093720135 37.5036143766806, 127.021351030197 37.5036909184346, 127.021961791049 37.5038755185352, 127.022784625448 37.5041208947099, 127.023451948987 37.5043325068188, 127.023774298571 37.5044247986059, 127.024164515963 37.5045486114278, 127.023757624766 37.5053978814212, 127.02341854427 37.5061142398321, 127.023133146728 37.5067179623822, 127.02286751706 37.507251853139, 127.022576453805 37.5078488177655, 127.022341908383 37.5083444091913, 127.021869975738 37.509317571035, 127.021590205696 37.5099100260696, 127.02141782171 37.5102817174911, 127.021171957051 37.5108020857783, 127.021027760327 37.5108494122959, 127.020733664518 37.5107638659812, 127.020091742219 37.5105612447195, 127.019435688579 37.5103721371064)))"|"202408"
9282|"논현역_4"|11650|"서초구"|354096.55|54805.59|299290.96|250.32|289.24|314.47|310.59|288.87|243.41|251.84|236.08|236.89|228.98|230.62|231.12|228.9|230.51|229.25|232.67|214.74|213.5|244.22|251.62|257.68|260.53|267.52|260.39|253.83|215.76|246.8|269.25|264.68|244.88|203.35|211.47|198.48|201.21|195.93|199.03|200.73|199.34|201.4|200.84|204.29|188.69|187.76|214.74|219.59|224.79|227.17|232.61|225.12|215.96|"MULTIPOLYGON (((127.016306001198 37.5149841285917, 127.016266782156 37.5146433122106, 127.016190353407 37.5142446301041, 127.01615635142 37.5138954975264, 127.016210074149 37.5138729658324, 127.016574878952 37.5139990592085, 127.01710935598 37.5141521589205, 127.017236545421 37.5138705799383, 127.01737221038 37.5135574647153, 127.017411799619 37.5135619643381, 127.01716006201 37.5132331338388, 127.01805351078 37.5127329569032, 127.017694298342 37.512300527791, 127.018508566492 37.5118386506921, 127.01847177699 37.5117080112206, 127.017982519212 37.5113837215078, 127.018098400165 37.5111471929929, 127.018788396871 37.5113700904599, 127.018876010933 37.5111853727732, 127.018986240371 37.5109781266767, 127.018163344123 37.51073722934, 127.017852283798 37.5106404157742, 127.018061439201 37.5102416944209, 127.018997443931 37.5105231206139, 127.019848621234 37.5107820277042, 127.020609312452 37.51101166096, 127.020940176658 37.5111287364512, 127.020979783683 37.5112053147755, 127.020618049837 37.5120027580819, 127.020307171713 37.5126605372665, 127.020066982382 37.5133228093858, 127.019852246333 37.5140166119038, 127.019648827309 37.5147509571181, 127.019467997385 37.5153636636919, 127.019301282618 37.5158885204785, 127.019222112189 37.5159245723893, 127.01817856661 37.5155733362439, 127.017539436359 37.5153639433982, 127.016962525368 37.5151748113484, 127.016306001198 37.5149841285917)), ((127.016306001198 37.5149841285917, 127.016306439677 37.5149879390064, 127.016303610991 37.5149834343733, 127.016306001198 37.5149841285917)))"|"202408"
9283|"대치역_1"|11680|"강남구"|61197.25|14232.4|46964.85|2.78|1.12|1.09|1.08|1.03|0.98|1.03|1.13|1.58|2.26|2.77|3.2|3.95|4.35|4.86|5.43|5.26|5.14|4.67|4.36|3.65|2.89|2.17|1.7|1.09|2.78|1.12|1.09|1.08|1.03|0.98|1.03|1.13|1.58|2.26|2.77|3.2|3.95|4.35|4.86|5.43|5.26|5.14|4.67|4.36|3.65|2.89|2.17|1.7|1.09|"MULTIPOLYGON (((127.063007217977 37.4941844889823, 127.06300155657 37.4941754819238, 127.059998213936 37.4928119934769, 127.060444386007 37.4921945852309, 127.063436418996 37.493576088452, 127.063007217977 37.4941844889823)))"|"202408"
9284|"대치역_2"|11680|"강남구"|77268.65|9920.07999999999|67348.57|4.97|2|1.95|1.94|1.83|1.74|1.83|2.01|2.83|4.04|4.95|5.72|7.05|7.77|8.7|9.7|9.4|9.18|8.34|7.79|6.52|5.17|3.87|3.03|1.95|4.33|1.74|1.7|1.69|1.6|1.52|1.6|1.75|2.46|3.52|4.32|4.98|6.15|6.77|7.58|8.46|8.19|8|7.27|6.79|5.68|4.51|3.37|2.64|1.7|"MULTIPOLYGON (((127.061305622034 37.4945097248818, 127.056961812172 37.4924665756446, 127.057198885969 37.4919438829759, 127.062210083847 37.4942840122925, 127.062097237058 37.4945723907207, 127.06146373992 37.494266374247, 127.061305622034 37.4945097248818)))"|"202408"
9285|"도산공원사거리_1"|11680|"강남구"|120095.15|7762.70999999999|112332.44|20.91|18.2|18.09|17.6|17.57|18.2|17.49|17.99|18.61|21.53|21.63|23.54|23.12|23.23|23.47|23.59|21.11|20.43|24.11|25.61|24.83|25.91|19.83|18.63|17.5|19.74|17.17|17.04|16.6|16.6|17.17|16.51|16.97|17.57|20.32|20.44|22.23|21.86|22|22.2|22.27|19.97|19.3|22.7|24.15|23.41|24.46|18.74|17.6|16.55|"MULTIPOLYGON (((127.02844211007 37.5195065376438, 127.028442084031 37.5194344578542, 127.028781175043 37.5187135816491, 127.033148122797 37.5201901233499, 127.033419455113 37.5198296511012, 127.034324532391 37.5201177212148, 127.033691562049 37.5212711725856, 127.02844211007 37.5195065376438)))"|"202408"
9287|"뱅뱅사거리"|11680|"강남구"|404653.77|57566.23|347087.54|63|69.84|69.93|66.58|66.44|68.93|68.38|70.65|68.84|68.86|67.88|60.1|53.62|54.38|54.9|54.29|54.81|53.15|50.48|58.94|57.53|63.16|67.65|72.21|70.37|53.32|58.9|59.14|56.56|56.4|58.87|58.3|60.24|58.74|58.72|58.22|51.11|45.38|45.95|46.15|45.56|46.08|44.64|42.45|49.51|48.33|52.83|56.94|61.06|59.56|"MULTIPOLYGON (((127.0334083954 37.49395295259, 127.030332260251 37.4930076951856, 127.031676742346 37.4901601926014, 127.034752761569 37.4910693754378, 127.034018426167 37.4925742533983, 127.032502998092 37.4921241616328, 127.031960639926 37.49313342502, 127.033521305248 37.4935564813191, 127.0334083954 37.49395295259)))"|"202408"
9288|"삼성역_1"|11680|"강남구"|596838.4|40260.78|556577.62|672.23|878.61|905.36|915.44|903.81|895.87|838.29|810.72|778.17|743.45|683.31|600.52|525.16|468.64|455.48|448.49|480.35|489.95|541.45|524.92|504.43|544.86|649.25|746.34|800.53|634.52|835.8|861.52|871.36|860.55|853.01|798.16|769.87|734.25|699.7|641.38|563.56|492.41|438.73|426.29|420.28|450.86|458.35|506.6|490.52|471.42|510.05|609.88|703.77|760.16|"MULTIPOLYGON (((127.062977812157 37.5084568520293, 127.062730607594 37.5085375644962, 127.057040239087 37.50672036491, 127.056994932641 37.5066302863213, 127.057898405563 37.5048819185222, 127.058633696117 37.5050978042835, 127.059141832162 37.5040614073151, 127.059650906624 37.5042503671971, 127.059108854233 37.505295792897, 127.059844152323 37.505511671102, 127.060374879364 37.5044572377306, 127.060929212272 37.5046641894668, 127.060082256101 37.506277402507, 127.060161509708 37.5063854830127, 127.061371973495 37.5067723040922, 127.061428580768 37.5068443552679, 127.061575544568 37.506763190525, 127.062027182627 37.5058259201657, 127.063181120152 37.5062397817344, 127.062989127115 37.5065732517863, 127.063860235366 37.5068701239507, 127.062977812157 37.5084568520293)), ((127.062977812157 37.5084568520293, 127.062979364738 37.5084563451104, 127.062968069385 37.508474370981, 127.062977812157 37.5084568520293)))"|"202408"
9289|"삼성역_2"|11680|"강남구"|186741.52|0|186741.52|116.37|140.92|142.95|146.3|148.43|147.69|147.4|150.73|150.6|151.23|141.99|110.45|87.96|75.52|69.82|71.28|74.49|76.07|80|85.67|95.42|103.28|116.7|137.05|140.83|116.37|140.92|142.95|146.3|148.43|147.69|147.4|150.73|150.6|151.23|141.99|110.45|87.96|75.52|69.82|71.28|74.49|76.07|80|85.67|95.42|103.28|116.7|137.05|140.83|"MULTIPOLYGON (((127.066413026083 37.5096393179643, 127.066407363097 37.5096303110942, 127.063760080696 37.5088343549249, 127.063618545874 37.5086452198097, 127.064538936862 37.5069959028669, 127.065539966719 37.507112493235, 127.066399734419 37.5073552928485, 127.066055611468 37.5083195508107, 127.066768362408 37.5085624280979, 127.066796677163 37.5086074623675, 127.066446871057 37.5095401894536, 127.066413026083 37.5096393179643)))"|"202408"
9290|"삼성역_3"|11680|"강남구"|246159.86|495.899999999994|245663.96|63.5|78.33|80.67|82.87|82.81|84.23|81.41|78.4|69.65|66.18|60.22|50.35|46.05|45.7|43.83|42.24|46.58|48.95|54.19|54.02|53|56.9|69.74|69.54|78.05|63.37|78.18|80.51|82.71|82.64|84.06|81.24|78.24|69.51|66.05|60.1|50.25|45.95|45.61|43.74|42.15|46.48|48.85|54.08|53.91|52.9|56.79|69.6|69.4|77.9|"MULTIPOLYGON (((127.065749573729 37.5141311587966, 127.065749593077 37.5141536837392, 127.065082304226 37.5142261253929, 127.064058505278 37.5140464735403, 127.065458835477 37.511432826878, 127.062788852613 37.5106053265667, 127.06266428994 37.5104251915267, 127.06329674512 37.5092986131698, 127.06359070788 37.5091723188547, 127.066305913485 37.5100268063708, 127.065538777198 37.5123292769609, 127.06574956599 37.5141221488195, 127.065749573729 37.5141311587966)))"|"202408"
9291|"선릉역_1"|11680|"강남구"|371754.84|11784.47|359970.37|64.89|57.53|57.38|59.24|59.09|57.56|57.15|59.3|65.12|69.9|71.55|75.95|77.84|69.37|65.74|71.37|70.46|65.53|66.62|64.29|59.95|62.93|70.96|65.68|56.91|62.83|55.71|55.56|57.36|57.22|55.73|55.33|57.42|63.05|67.68|69.28|73.54|75.37|67.17|63.65|69.11|68.22|63.45|64.51|62.25|58.05|60.94|68.71|63.59|55.11|"MULTIPOLYGON (((127.048940788459 37.504261922945, 127.048918165114 37.5042551745549, 127.043211517079 37.5024823638264, 127.043115303078 37.5023292278611, 127.043191534913 37.5021399908912, 127.044659171544 37.502601224737, 127.044828635808 37.5022993275188, 127.047599823106 37.5029875405771, 127.04884932805 37.5027077350336, 127.049584579974 37.5029371922309, 127.048940788459 37.504261922945)))"|"202408"
9292|"선릉역_2"|11680|"강남구"|574697.17|46625.36|528071.81|179.54|194.79|194.95|201.99|197.13|195.88|198.7|200.08|218.57|236.54|224.89|192.96|167|153.62|144.84|135.1|129.77|129.92|135.23|148.71|152.81|171.84|180.35|196.35|205.29|168.04|181.43|181.69|188.97|184.27|182.18|185.5|186.75|204.54|222.12|211.42|181.02|156.42|143.73|135.65|127.03|121.85|121.9|126.88|139.49|143.28|160.53|168.48|184.19|192.69|"MULTIPOLYGON (((127.043005390696 37.5029644716322, 127.043013870195 37.5029599636439, 127.048646957989 37.5046066732781, 127.048748829627 37.5047417824131, 127.047856370999 37.5063549261026, 127.045606567581 37.507806398848, 127.045170866875 37.5073560615915, 127.046801714232 37.5063328114236, 127.046269817091 37.5057743951257, 127.04563103914 37.5061530559547, 127.04517265998 37.5055855971339, 127.044352789775 37.5057345632032, 127.044194157329 37.5052165460781, 127.042475239907 37.5054964665434, 127.042344931963 37.5050460120229, 127.041807777084 37.5051453070674, 127.042807509698 37.5030231062004, 127.043005390696 37.5029644716322)))"|"202408"
9293|"선릉역_3"|11680|"강남구"|326165.31|14852.64|311312.67|150.24|198.92|204.58|203.1|212.07|211.18|215.55|212.56|192.23|171.32|151.52|134.19|120.55|103.27|95.22|92.33|89.01|91.31|95.03|96.21|105.57|118.37|140.08|164.11|187.47|145.58|194.96|200.52|199.07|207.81|206.59|210.98|207.78|186.29|164.63|145.35|128.86|115.98|99.35|91.27|88.43|85.29|87.23|90.8|91.31|100.92|113.84|134.8|158.85|183.07|"MULTIPOLYGON (((127.052679686959 37.505866389941, 127.052662771615 37.5059384772423, 127.05221102187 37.5068847218627, 127.050322152607 37.5067143298093, 127.047336537929 37.5070398890174, 127.047319548156 37.5069993506588, 127.047709590823 37.5067559284873, 127.048195646672 37.5063232571295, 127.04841600482 37.5060303447675, 127.048975090317 37.5048498114088, 127.049229522223 37.5047956486287, 127.052685341844 37.5058663874847, 127.052679686959 37.505866389941)))"|"202408"
9294|"선릉역_4"|11680|"강남구"|16366987.94|15474598.99|892388.95|505.25|618.76|621.26|626.7|626.06|619.93|613.61|601.06|603.84|592.51|532.21|449.9|400.53|372.8|351.58|339.88|342.24|343.04|370.1|405.9|452.48|486.77|546.89|599.85|600.33|404.23|439.51|435.84|433.32|431.66|423.21|422.65|434.58|481.68|502.56|463.03|398.78|358.5|336.75|319.08|308.84|310.5|310.67|335.67|363.66|401.23|421.97|459.21|477.26|428.98|"MULTIPOLYGON (((127.057502484486 37.5047694823626, 127.057491191742 37.5047920127178, 127.056576373989 37.506504342761, 127.056418082165 37.5065674865823, 127.049393234568 37.5043631023547, 127.049279989431 37.5041288884106, 127.050934551504 37.5006773758681, 127.051036320467 37.500659313123, 127.052563393385 37.5011857463882, 127.052264125105 37.5018075657744, 127.052677001878 37.5019425371942, 127.052451131321 37.5024021450813, 127.053587961771 37.5027620480403, 127.053836432297 37.5022844079749, 127.05403528042 37.5036177993348, 127.054691371619 37.5038202299742, 127.054979395708 37.5033065297391, 127.055335722379 37.5034189924809, 127.055047713202 37.5039507135622, 127.055517157543 37.5040901542827, 127.05567527197 37.5037882467947, 127.056127762111 37.5039412078808, 127.056031897557 37.5043061571566, 127.057502484486 37.5047694823626)))"|"202408"
9295|"선정릉역_1"|11680|"강남구"|114145.21|20273.43|93871.78|181.02|254.08|263.37|268.86|278.16|285.87|279.82|266.13|257.07|240.95|218.14|179.22|136.35|105.14|90.82|86.7|80.4|90.42|98.9|97.37|95.9|112.78|147.6|188.38|222.08|153.33|215.97|223.87|228.55|236.43|242.9|237.76|226.02|217.87|203.82|184.48|151.52|115.18|88.74|76.5|72.99|67.67|76.1|83.3|81.79|80.64|95.11|124.63|159.46|188.53|"MULTIPOLYGON (((127.04411216891 37.5101878388615, 127.044106507277 37.5101765784246, 127.044055566765 37.5101000119422, 127.044346373381 37.5093385624395, 127.044402914519 37.5093205218771, 127.045935854315 37.5099844401947, 127.046102710846 37.5100316795675, 127.046744690607 37.5102206444741, 127.050079076153 37.5111991527488, 127.049536518761 37.5117444793787, 127.047596396286 37.5111866353929, 127.04411216891 37.5101878388615)))"|"202408"
9296|"선정릉역_2"|11680|"강남구"|207883.46|85830.17|122053.29|122.21|130.01|132.75|130.55|131.03|130.09|131.83|143.73|164.54|174.2|161.92|139.16|115.89|97.76|92.02|90.69|89.51|92.14|94.18|88.55|100.04|117.16|126.6|135.01|123.79|80.84|88.97|90.87|89.7|90.25|89.69|90.65|97.5|108.85|113.55|105.18|89.94|74.6|62.86|59.14|58.41|57.32|59.11|60.6|56.9|64.2|75.18|82.5|89.71|84.56|"MULTIPOLYGON (((127.043225521811 37.5123753305824, 127.043217038745 37.5123753335879, 127.043934181921 37.5104559502706, 127.050218339699 37.5122870510056, 127.049969834937 37.5127984701222, 127.049873713394 37.5128300445738, 127.049228867078 37.5126275829511, 127.049000132712 37.5131142145341, 127.048646604236 37.5130129942372, 127.048273845156 37.5138105263432, 127.047976881755 37.5137295540417, 127.047957065177 37.513693521928, 127.048530300961 37.5124296442513, 127.047792138411 37.5122114445136, 127.047639629882 37.5125133388384, 127.04690995352 37.5122973827621, 127.046466578768 37.5132481061893, 127.046421350116 37.5132729009019, 127.043225521811 37.5123753305824)))"|"202408"
9297|"수서역"|11680|"강남구"|365895.7|0|365895.7|20.94|5.43|6.51|6.62|8.4|8.16|6.55|5.85|10.15|20.76|30.46|36.71|38.94|41.24|40.46|38.93|38.04|35.59|28.91|26.92|23.2|17.64|12.87|9.05|5.12|20.94|5.43|6.51|6.62|8.4|8.16|6.55|5.85|10.15|20.76|30.46|36.71|38.94|41.24|40.46|38.93|38.04|35.59|28.91|26.92|23.2|17.64|12.87|9.05|5.12|"MULTIPOLYGON (((127.104773980282 37.4884857648099, 127.104776810171 37.4884880148376, 127.104528920444 37.4891189327663, 127.101073183817 37.4880857474432, 127.102916969503 37.4865367062085, 127.103742335224 37.4865112163956, 127.104265276519 37.4865107621361, 127.10395244803 37.4871957957222, 127.103946982426 37.487333203272, 127.103772330192 37.4877770982364, 127.103631434456 37.4881015809514, 127.104773980282 37.4884857648099)))"|"202408"
9298|"신사동가로수길_1"|11680|"강남구"|223391.07|29387.67|194003.4|274.36|200.11|198.74|198.49|198.08|192.18|192.38|187.37|177.47|175.07|175.87|209.54|270.8|304.15|347.67|390.07|427.33|454.12|438.81|418.96|378.36|334.57|271.74|227.11|214.89|246.83|176.01|174|173.52|172.75|167.3|167.71|164.06|155.98|154.75|156.66|188.29|244.62|276.38|316.01|354.95|388.35|412.11|399.03|382.98|346.16|306.53|249.29|204.77|191.31|"MULTIPOLYGON (((127.023061884441 37.5242716702608, 127.023030773618 37.5242671709863, 127.021780566028 37.5236412008738, 127.0226613582 37.5180818924016, 127.022409644972 37.5179760702748, 127.022610332712 37.5176471701961, 127.025082241199 37.5187031196106, 127.024601786013 37.5196470099575, 127.02429659266 37.5203881399224, 127.023544664828 37.5214627226688, 127.023417412659 37.5214942813888, 127.023440058155 37.5215663569311, 127.023307443136 37.5226002757557, 127.02314939959 37.5237310560992, 127.023061884441 37.5242716702608)))"|"202408"
9299|"신사역_1"|11650|"서초구"|106952.32|19424.36|87527.96|122.46|105.67|101.85|98.2|94.94|93.36|93.5|100.32|109.29|114.02|121.7|124.09|134.76|142.49|142.2|143.97|139.54|127.54|124.11|143.23|142.72|148.36|149.55|129.44|114.17|99.69|85.9|82.87|79.88|77.3|76.12|76.1|81.3|88.3|92.27|98.76|100.92|109.95|116.21|116.03|117.76|114.05|104.16|101.47|117.12|116.28|120.85|121.46|104.91|92.65|"MULTIPOLYGON (((127.016994213798 37.5179701531727, 127.01698572775 37.5179588918235, 127.016654738041 37.5173440041517, 127.016374672717 37.5168169563238, 127.016137038209 37.5163372048804, 127.015930508396 37.5158349241394, 127.015806016646 37.5154835501779, 127.015681507141 37.5150330662711, 127.01611983005 37.5151118496967, 127.016620375923 37.5152424308703, 127.017530990833 37.5155396391793, 127.01801458014 37.515692741704, 127.018797947082 37.5159606756462, 127.01923912531 37.5161182843848, 127.019174135502 37.5163300287176, 127.018967867235 37.5170283329887, 127.018803973151 37.5175531885058, 127.018246853996 37.5174383921961, 127.018128063378 37.5173505618234, 127.017898967086 37.5171771520232, 127.017299567684 37.5176908031007, 127.016994213798 37.5179701531727)))"|"202408"
