구,동,숙소명,cluster,cluster_label,위도,경도,x_5181,y_5181,최종위험점수_new,residual,coef_intercept,coef_최근접_소화용수_거리등급,bw_intercept,bw_최근접_소화용수_거리등급
종로구,누상동,경복궁 서촌 크리스천 홈(Christian Home),2,고위험군,37.57905551,126.9634431,196770.8518,453278.9474,40.53988204,-7.9901426749702225,43.59845900534657,4.09298673675227,43.0,806.0
종로구,누상동,게스트하우스 포테이토(Guest house Potato),2,고위험군,37.57729245,126.9657549,196974.9814,453083.191,44.19771534,-4.213371620438828,43.49004930288135,4.08424890783384,43.0,806.0
종로구,명륜1가,혜화 갤러리 아트,2,고위험군,37.58538272,126.9964746,199688.6167,453980.5731,23.69443007,-10.077685925147545,39.30266368703382,4.06655118833115,43.0,806.0
종로구,누하동,외가스테이,2,고위험군,37.57707922,126.9669566,197081.1287,453059.487,51.29423278,2.8430379126955785,43.54061729014113,4.075567492470113,43.0,806.0
종로구,동숭동,달빛스테이,2,고위험군,37.58122877,127.0048812,200431.1508,453519.5373,33.04972912,0.2935872366592207,38.25939563507767,4.046482252859972,43.0,806.0
종로구,사직동,디자이너의 집,2,고위험군,37.57065189,126.9652333,196928.6362,452346.1826,41.72423496,4.266251093371423,43.04695833346031,4.109511756492131,43.0,806.0
종로구,숭인동,Lucia BNB,2,고위험군,37.57185478,127.0174885,201544.9462,452479.265,43.17949075,-3.2534476969007784,41.58004862047595,4.027689148644168,43.0,806.0
종로구,동숭동,스튜디오 나인,2,고위험군,37.5765103,127.0056418,200498.3719,452995.8451,48.17283085,3.9224704014048584,39.39087123258696,4.033166357227761,43.0,806.0
종로구,명륜1가,서유니스테이,2,고위험군,37.58392029,126.9972026,199752.9193,453818.2578,34.462287,1.0137012452381455,38.97203016998748,4.061328226744939,43.0,806.0
종로구,숭인동,스콧스테이,2,고위험군,37.57421651,127.0154501,201364.8242,452741.3581,37.33031203,1.190267675719312,41.62169003106311,4.030594071837226,43.0,806.0
종로구,명륜4가,Summer Stay,2,고위험군,37.57907379,126.9999585,199996.3378,453280.348,39.99555999,-3.6030735677512666,38.72643370515331,4.0437156371199645,43.0,806.0
종로구,혜화동,스테이늘,2,고위험군,37.58756109,126.999238,199932.7012,454222.3419,40.24175262,1.3702004891782167,39.1871047855764,4.068302090384225,43.0,806.0
종로구,충신동,매니스테이(Manny stay),2,고위험군,37.57207588,127.0036243,200320.1729,452503.6669,40.27820291,-1.0272546524274944,41.61730078298882,4.0204777458404255,43.0,806.0
종로구,동숭동,Leafful House,2,고위험군,37.5783436,127.0051508,200454.989,453199.3178,35.30888226,-2.8291938188586485,38.45130360950386,4.03832513683257,43.0,806.0
종로구,연건동,스테이 우연 종로,2,고위험군,37.57397464,126.9991629,199926.0495,452714.4015,46.07565852,-0.20504285035885772,41.42857455873138,4.027055879287253,43.0,806.0
종로구,창신동,스텀프 서울(Stump Seoul),2,고위험군,37.57637446,127.0114388,201010.4525,452980.8149,38.58824191,2.279068670256102,41.794773296181184,4.033501683918431,43.0,806.0
종로구,창신동,행복하우스,2,고위험군,37.57289625,127.0099206,200876.3773,452594.7586,33.89851878,-3.0434444819956497,42.416664073936225,4.02548758872763,43.0,806.0
종로구,동숭동,동숭스테이,2,고위험군,37.57696114,127.0048398,200427.5174,453045.8792,35.44823614,2.2094587867326325,38.72598418666239,4.034683129429953,43.0,806.0
종로구,연건동,종로 사랑채,2,고위험군,37.57380993,126.9984984,199867.3538,452696.1213,38.76461806,-2.3159552493227977,41.39288511667018,4.026519059619671,43.0,806.0
종로구,동숭동,studio-2H,2,고위험군,37.57798974,127.004034,200356.3378,453160.0386,38.15147466,-4.831316359455883,38.11748018984875,4.037998045306155,43.0,806.0
종로구,부암동,레이지마운틴,2,고위험군,37.5881634,126.9633709,196764.8684,454289.822,45.95627697,-3.300278670675297,44.34547862578772,4.075982004230002,43.0,806.0
종로구,명륜3가,쉼표스테이-종로점,2,고위험군,37.5818896,126.9946863,199530.6429,453592.884,34.66726879,-9.422980418985858,39.200141755914245,4.058578172781353,43.0,806.0
종로구,이화동,씨엘 드 서울,2,고위험군,37.57447432,127.0069088,200610.3091,452769.8823,36.60831945,0.30039944302283317,41.78615794612519,4.028088399650904,43.0,806.0
종로구,창신동,서경,2,고위험군,37.57040647,127.0111472,200984.7708,452318.4341,57.61500754,14.557177007496584,43.369591919004385,4.0194226899763015,43.0,806.0
종로구,충신동,우주하우스,2,고위험군,37.57241142,127.0054482,200481.2904,452540.9158,48.26134114,6.022871430017567,42.55046029811238,4.022377700660685,43.0,806.0
종로구,누하동,서촌 스테이,2,고위험군,37.57705277,126.9683159,197201.2043,453056.5099,42.32151399,-1.0352333779368905,43.672096217945175,4.0656745121875275,43.0,806.0
종로구,사간동,행복한 결정,2,고위험군,37.57507311,126.97972,198208.5271,452836.5119,59.18872553,8.958111864971173,45.36435416036744,4.03878540466486,43.0,806.0
종로구,효자동,온세나라의 한옥집,2,고위험군,37.57925252,126.9705241,197396.3359,453300.5934,50.4213698,6.677010563297962,44.05960142071166,4.064299307451332,43.0,806.0
종로구,연건동,코지드림,2,고위험군,37.57625892,126.9998652,199988.0915,452967.9298,39.57873283,-0.02438462413194742,39.91607535692347,4.034848925987006,43.0,806.0
종로구,창신동,홍스 게스트하우스(Hong's guest house),2,고위험군,37.57337487,127.0093892,200829.4276,452647.875,33.40063133,-3.4938815172506494,42.370574442734224,4.0264881579735965,43.0,806.0
종로구,삼청동,슬로우스테이,2,고위험군,37.58182825,126.9818294,198395.009,453586.2168,56.07902177,5.727029847670906,50.666950186704,4.060638838030486,43.0,806.0
종로구,옥인동,더 모닝,2,고위험군,37.57960508,126.9691711,197276.8339,453339.7619,51.97864139,8.326830534676496,43.96697421315028,4.063283031024578,43.0,806.0
종로구,누하동,킴자 하우스,2,고위험군,37.57727948,126.9666425,197053.3925,453081.7233,46.52187423,-1.9031419337731847,43.5106776568924,4.078688901847569,43.0,806.0
종로구,누하동,누하킴바이초이,2,고위험군,37.57706234,126.96847,197214.817,453057.5675,38.73543532,0.5749770890312718,43.68947345877429,4.065424384264776,43.0,806.0
종로구,동숭동,루미혜화하우스,2,고위험군,37.580752,127.0044494,200393.0196,453466.6194,35.19597455,2.405392629782888,38.292693224608584,4.045642223830492,43.0,806.0
종로구,숭인동,어바웃플레이스(종로),2,고위험군,37.57284724,127.0198415,201752.7849,452589.4578,31.04724852,-5.037878642270801,41.5677398091416,4.031305074360129,43.0,806.0
종로구,삼청동,아복화도,2,고위험군,37.58473252,126.9805974,198286.2597,453908.5794,60.83428478,6.036420596051748,49.895415333610494,4.068820999968008,43.0,806.0
종로구,명륜1가,다즐데이,2,고위험군,37.58513783,126.9965269,199693.2342,453953.3929,34.38354022,-4.568953598872611,39.26784670065583,4.0657264923504215,43.0,806.0
종로구,창신동,Ocher75,2,고위험군,37.57186853,127.0145496,201285.3208,452480.7468,40.08983536,-2.3991650304923695,42.80119378573616,4.024992416755641,43.0,806.0
종로구,원서동,한옥 살롱 115,2,고위험군,37.58073136,126.9883187,198968.1898,453464.3834,43.08616066,4.86726307281252,43.74022953506597,4.059774952624662,43.0,806.0
종로구,연건동,생추어리 종로,2,고위험군,37.57388942,126.9995166,199957.2938,452704.9428,39.26422403,-1.8576856544318971,41.43423155859285,4.026648847273326,43.0,806.0
종로구,명륜1가,사브리나 인 혜화,2,고위험군,37.58464025,126.9967044,199708.9126,453898.1666,35.19767749,-3.6637973926280267,39.176690551652385,4.063957459685738,43.0,806.0
종로구,충신동,낙산의 야경,2,고위험군,37.57281384,127.0065969,200582.7651,452585.5862,37.17979395,0.05223313193717871,42.59966823720517,4.023580695386694,43.0,806.0
종로구,동숭동,슬로우스테이 혜화,2,고위험군,37.57838047,127.0045106,200398.4354,453203.407,25.6581223,-7.076216850086748,38.22716248454546,4.038812881191851,43.0,806.0
종로구,숭인동,밤비 라 벨르,2,고위험군,37.57283677,127.0189944,201677.9572,452588.2803,34.80309151,-6.432035340391806,41.54776529858123,4.030730317552188,43.0,806.0
종로구,명륜2가,창경궁로 하우스,2,고위험군,37.58134152,126.9984553,199863.5593,453532.0412,42.74601658,-0.35555690742658896,38.2192421548764,4.052124328296337,43.0,806.0
종로구,숭인동,그린하우스3,2,고위험군,37.57413541,127.018058,201595.2067,452732.398,39.63411954,-1.4852162052405404,41.43206752680955,4.031933629828444,43.0,806.0
종로구,명륜1가,거북이집2,2,고위험군,37.58644628,126.9968187,199719.0203,454098.6151,33.83276553,0.009924164311414074,39.356514514155286,4.068849302347933,43.0,806.0
종로구,숭인동,종로테라스 스테이,2,고위험군,37.5740131,127.0179431,201585.0557,452718.8211,33.80362259,-2.1397468296096562,41.426378304813184,4.031596424069524,43.0,806.0
종로구,숭인동,다 올,2,고위험군,37.57326645,127.0183138,201617.8214,452635.9579,29.40901059,-6.628856873650385,41.51988215585884,4.030865404841268,43.0,806.0
종로구,창신동,창신맨션,2,고위험군,37.57072247,127.0120566,201065.1074,452353.5163,33.79043054,-4.147447519982627,43.406166210544086,4.020772428999445,43.0,806.0
종로구,창신동,소윤재,2,고위험군,37.57433739,127.0136425,201205.1454,452754.7497,41.04417387,-0.6704010100560325,42.027165040301554,4.03010775919253,43.0,806.0
종로구,충신동,에피소드 스테이,2,고위험군,37.57233013,127.0074883,200661.517,452531.9059,43.09397537,0.6511820155292369,42.75480697640026,4.022674666803935,43.0,806.0
종로구,홍지동,엘리의 기억,2,고위험군,37.597632,126.9580216,196292.8752,455340.9282,45.59881177,-3.8158060781358714,44.45241511043658,4.118414148035135,43.0,806.0
종로구,창신동,힐제이,2,고위험군,37.5755572,127.0082476,200728.5613,452890.079,36.71266944,0.7904161676439543,41.404358802199894,4.030932196760399,43.0,806.0
종로구,익선동,SOUL STAY,2,고위험군,37.57202034,126.9883332,198969.3506,452497.5605,36.67221877,0.397821960665496,41.74550909225949,4.022848982617405,43.0,806.0
종로구,이화동,덕덕 스테이,2,고위험군,37.57430912,127.0072709,200642.2905,452751.5494,41.30293322,-0.4495055734555393,42.064847089565866,4.027763053070703,43.0,806.0
종로구,체부동,스테이오구당당,2,고위험군,37.57487244,126.969823,197334.2546,452814.4746,29.6897594,-8.282478627985341,43.49555323419016,4.061233220766083,43.0,806.0
종로구,홍지동,스테이도호,2,고위험군,37.59442514,126.9590077,196379.8105,454984.964,52.69061378,3.371728456552219,44.35126999994212,4.1229063606956675,43.0,806.0
종로구,동숭동,영스테이,2,고위험군,37.57685429,127.0054421,200480.7256,453034.023,43.22420812,4.565477821416536,38.97162376164906,4.034018128756373,43.0,806.0
종로구,누상동,누상 스튜디오,2,고위험군,37.57702556,126.9645801,196871.2031,453053.6078,40.88230727,-7.498080493861423,43.44963419137367,4.092312697974044,43.0,806.0
종로구,동숭동,아늑히 혜화,2,고위험군,37.5788742,127.0052147,200460.6285,453258.2086,41.37641307,3.29170488649919,38.3980453287886,4.039738357329365,43.0,806.0
종로구,청운동,옥연재,2,고위험군,37.58293415,126.9659934,196996.2837,453709.3475,41.37225948,-2.4742110100637404,44.162223640571156,4.070887006967717,43.0,806.0
종로구,명륜1가,스테이 자두,2,고위험군,37.58428494,126.9959294,199640.4595,453858.7339,34.86457159,1.130524409646064,39.2612644526654,4.064102367267831,43.0,806.0
종로구,명륜3가,메종 프롬네르,2,고위험군,37.58761522,126.9927879,199363.0092,454228.3739,45.41359904,0.07369379750578986,40.42782762572865,4.076812460611711,43.0,806.0
종로구,명륜3가,Ivon Stay,2,고위험군,37.58488032,126.9950924,199566.5332,453924.8179,34.55417227,0.6132202370128184,39.472055164639315,4.06695959711193,43.0,806.0
종로구,충신동,낙산성곽 게스트,2,고위험군,37.57382496,127.0074861,200661.313,452697.8147,38.0131833,1.1766544310956206,42.312610489124395,4.026502881943141,43.0,806.0
종로구,창신동,blessing[축복],2,고위험군,37.57154433,127.01198,201058.3288,452444.7323,32.5935272,-5.165184457679693,43.22982518179694,4.022849895252495,43.0,806.0
종로구,명륜3가,명문가,2,고위험군,37.58689804,126.9933154,199409.5952,454148.7716,48.9345883,3.847984469221444,40.177201678984154,4.074591940134771,43.0,806.0
종로구,숭인동,아뜰리에8 동묘3,2,고위험군,37.57146892,127.0163964,201448.4777,452436.4216,41.64684799,0.06450792877396339,41.89461119973248,4.025994731498481,43.0,806.0
종로구,행촌동,서담재,2,고위험군,37.5730728,126.9619549,196639.1297,452614.9877,50.51994086,2.4309130635440965,43.087966655800855,4.150664945707551,43.0,806.0
종로구,누하동,여인숙 깔마,2,고위험군,37.57768546,126.9683244,197201.9771,453126.731,35.82858009,-2.3123337889282283,43.669085870281464,4.064804361730247,43.0,806.0
종로구,창신동,스테리 하우스,2,고위험군,37.57250631,127.0115171,201017.4218,452551.4959,48.8998127,1.4569551192143066,42.59324805328197,4.024966642087986,43.0,806.0
종로구,동숭동,모드의집,2,고위험군,37.58046511,127.004045,200357.295,453434.7763,32.23794208,-0.5164338224480858,38.25593365895908,4.045235206132324,43.0,806.0
종로구,충신동,오하이서울,2,고위험군,37.57285097,127.0072964,200644.5574,452589.7118,42.14006162,-0.18580975044714876,42.63796821136187,4.023747577985183,43.0,806.0
종로구,동숭동,플라워니 스테이,2,고위험군,37.57730218,127.0054439,200480.8817,453083.7336,38.33716347,-0.17951505074295682,38.82967544927634,4.0353520702477,43.0,806.0
종로구,명륜3가,제이스테이,2,고위험군,37.5879836,126.9937221,199445.5294,454269.254,46.95778089,1.8917495479230197,40.153978260120056,4.076792097779248,43.0,806.0
종로구,동숭동,스테이 대학로,2,고위험군,37.57760901,127.0054704,200483.2241,453117.7883,41.4194828,2.9968569680928923,38.73569191582518,4.036243664699124,43.0,806.0
종로구,연건동,종로 인사이드,2,고위험군,37.57351439,126.998769,199891.2577,452663.3194,50.97011135,9.77169252163472,41.51063919725039,4.025340177801962,43.0,806.0
종로구,연건동,바우하우스#3,2,고위험군,37.5741174,126.9984071,199859.2847,452730.247,29.02528386,-6.925808796570305,41.42878831148201,4.027689663987011,43.0,806.0
종로구,사직동,솔라하우스,2,고위험군,37.57022261,126.966697,197057.9256,452298.4907,47.33542371,-0.5826059486973492,42.99527637606104,4.085672802618244,43.0,806.0
종로구,명륜1가,스테이 혜래,2,고위험군,37.58625433,126.9969301,199728.8526,454077.3105,38.93060945,-0.07945702447102576,39.325605625852646,4.068127996458005,43.0,806.0
종로구,연건동,리리하우스(LI LI HOUSE),2,고위험군,37.57378848,126.9993475,199942.3557,452693.7397,47.47162666,11.559421030552613,41.38812247835537,4.02638172740076,43.0,806.0
종로구,필운동,윤스테이,2,고위험군,37.57371059,126.969278,197286.0626,452685.5383,40.11114409,-8.099522449404873,43.312498923526505,4.065267760106476,43.0,806.0
종로구,창신동,창신동숙,2,고위험군,37.57372994,127.0113029,200998.4839,452687.3023,37.21380932,0.4261156572758864,42.26564399491703,4.0278769254045494,43.0,806.0
종로구,숭인동,부엉이 게스트하우스(OWL Guesthouse),2,고위험군,37.57264698,127.01936,201710.2576,452567.2224,31.76487435,-4.308526531285594,41.555092247163685,4.030627666529224,43.0,806.0
종로구,체부동,한스하우스(Hans house),2,고위험군,37.57471511,126.969672,197320.911,452797.0171,34.96165997,-8.178623977388838,43.455326641342396,4.061727356938959,43.0,806.0
종로구,필운동,게스트하우스 필운,2,고위험군,37.57419892,126.9675447,197132.9705,452739.7888,34.54451635,-3.2645169352173298,43.35193505225547,4.075635004580171,43.0,806.0
종로구,소격동,쥘리앵,2,고위험군,37.57798512,126.9802125,198252.1046,453159.7022,51.18970741,3.4668034199016518,48.036934523587036,4.048677951481663,43.0,806.0
종로구,숭인동,킴스패밀리하우스,2,고위험군,37.5734284,127.0213203,201883.4058,452653.9885,31.35018283,-4.766413908886491,41.60352715905257,4.034479885807938,43.0,806.0
종로구,창신동,코비게스트하우스,2,고위험군,37.57042698,127.013348,201179.189,452320.7358,44.48160852,1.4313988424294166,43.36208076014973,4.020836960391809,43.0,806.0
종로구,창신동,낙산발코니,2,고위험군,37.57637942,127.0092453,200816.6837,452981.3441,36.3936514,0.4247603220004308,41.45409781009881,4.033212476837431,43.0,806.0
종로구,창신동,하이얀(Haiyan),2,고위험군,37.57476996,127.0128206,201132.5394,452802.7497,37.27620449,0.783333771089346,41.97454709673078,4.03061664597424,43.0,806.0
종로구,팔판동,팔판동 레지던스,2,고위험군,37.58023347,126.9796263,198200.3715,453409.2543,64.41075129,10.809733164596324,48.71355610186194,4.056382580424612,43.0,806.0
종로구,옥인동,디 하우스,2,고위험군,37.58024857,126.9647079,196882.6187,453411.3207,45.1733403,6.9370844396258065,43.78664668633043,4.081141627638054,43.0,806.0
종로구,창신동,종로랑,2,고위험군,37.57412784,127.0088992,200786.1354,452731.4418,41.69800265,-0.20130613351958715,42.211742607108086,4.028092169277595,43.0,806.0
종로구,숭인동,종로03,2,고위험군,37.5770678,127.0164702,201454.8875,453057.8337,42.85265611,2.0116720914201665,41.15404501101334,4.036178022097125,43.0,806.0
종로구,숭인동,우드 브릿지,2,고위험군,37.5776089,127.0160414,201416.9959,453117.883,33.78967505,-1.7139416743154996,40.99383455384961,4.036897081936944,43.0,806.0
종로구,누상동,서로 우리 하우스,2,고위험군,37.57821014,126.9651853,196924.7075,453185.0626,42.59248438,-5.913043956198827,43.58470963888027,4.084067180283898,43.0,806.0
종로구,동숭동,루나,2,고위험군,37.57716262,127.0050959,200450.1458,453068.2423,36.15249321,2.9081333128645,38.732187618370126,4.0351396614630595,43.0,806.0
종로구,동숭동,자갈자갈집,2,고위험군,37.58075611,127.0036716,200324.3085,453467.0726,30.26264809,-2.4740850511047583,38.23938630918451,4.046040650270017,43.0,806.0
종로구,동숭동,혜화비앤비,2,고위험군,37.57826684,127.0048888,200431.84,453190.7971,41.75313856,-1.4921874742616694,38.37971745844574,4.038245161811391,43.0,806.0
종로구,충신동,무이하우스,2,고위험군,37.57259223,127.0051718,200456.873,452560.9822,45.96679891,3.711031062948507,42.5677775565141,4.0226242248349635,43.0,806.0
종로구,동숭동,혜화디어홈,2,고위험군,37.5770991,127.0040568,200358.3534,453061.1879,36.70825939,-1.2808356649372499,38.30211182616576,4.035607894677798,43.0,806.0
종로구,숭인동,더모던한옥,2,고위험군,37.57338388,127.0156867,201385.7439,452648.9493,43.90240384,7.586914799000873,41.79504981073794,4.029061062506492,43.0,806.0
종로구,누하동,호랑주택,2,고위험군,37.575989,126.9687868,197242.7592,452938.4298,38.47912658,-4.810845058006279,43.60529339436584,4.0653252039308345,43.0,806.0
종로구,사직동,지니크 인,2,고위험군,37.57199422,126.9649162,196900.6794,452495.1761,49.41784938,11.925259891472045,43.08084273377763,4.108981450156309,43.0,806.0
종로구,동숭동,Hyehwa the hill,2,고위험군,37.58081972,127.0052234,200461.3832,453474.1391,35.44910295,2.517947408821179,38.43261101010437,4.045159995190247,43.0,806.0
종로구,숭인동,토토스테이,2,고위험군,37.57483903,127.0153908,201359.5789,452810.4498,35.94240913,-0.04651013811226079,41.47221349837694,4.031806235170004,43.0,806.0
종로구,숭인동,스테이별빛숭인,2,고위험군,37.57231353,127.0185069,201634.8996,452530.1982,35.59002371,-0.4682598314801254,41.53832177635318,4.029412137394043,43.0,806.0
종로구,숭인동,Today Sinseol,2,고위험군,37.57315713,127.0212725,201879.1962,452623.8797,31.2441916,-4.871060290267877,41.601417891848406,4.033917817188227,43.0,806.0
종로구,동숭동,스테이 릴리헤이븐,2,고위험군,37.57796653,127.0038134,200336.8489,453157.4617,29.20497017,-8.569478044325056,38.087657924119036,4.038095379277842,43.0,806.0
종로구,누상동,seochon visit,2,고위험군,37.57824488,126.9653134,196936.0209,453188.9141,42.58194229,-5.928620322036025,43.59193800447054,4.082246180466124,43.0,806.0
종로구,연건동,노마드 컴퍼니,2,고위험군,37.57377342,126.9995655,199961.6205,452692.0681,34.52245346,-1.4067029460436018,41.40483069476806,4.026203375552526,43.0,806.0
종로구,창신동,낙산별화,2,고위험군,37.57584109,127.0086944,200768.0297,452921.591,37.29374739,-3.8524629544163034,41.45894908820377,4.032023391101116,43.0,806.0
종로구,창신동,STAY-JUN,2,고위험군,37.57468047,127.0096493,200852.3931,452792.7839,41.78732154,0.05832029525382154,42.041544615764614,4.029504523227092,43.0,806.0
종로구,통인동,오렌지,2,고위험군,37.57754872,126.9700155,197351.3499,453111.5054,53.30065427,4.535756811958869,43.868040299038995,4.064180137446791,43.0,806.0
종로구,창신동,white house,2,고위험군,37.57061763,127.0128817,201138.0,452341.89,36.41708504,-1.4741545614191978,43.35983302699985,4.020996894379952,43.0,806.0
종로구,숭인동,스테이지니,2,고위험군,37.57532974,127.0216079,201908.7635,452865.021,34.84774418,-1.2465505497962894,41.58483801057864,4.037136382677855,43.0,806.0
종로구,창신동,낙산 네스트(Naksan Nest),2,고위험군,37.57452089,127.0098405,200869.2886,452775.0741,34.99955458,-1.5562341759749714,42.035559680468026,4.029215586997229,43.0,806.0
종로구,동숭동,고은,2,고위험군,37.58044549,127.0047395,200418.6424,453432.6016,39.91231704,1.8732437812672558,38.35278333663919,4.0445464377850255,43.0,806.0
종로구,충신동,램파트 게스트하우스,2,고위험군,37.57211599,127.0072916,200644.1406,452508.1375,42.05940877,-0.41668552856859264,42.78805554091923,4.021999356528608,43.0,806.0
종로구,행촌동,잔잔스테이,2,고위험군,37.57102423,126.9628053,196714.1624,452387.5901,54.42816398,11.699867735048763,43.04961244322264,4.142609296437024,43.0,806.0
종로구,충신동,테이블 노트,2,고위험군,37.57321044,127.0069916,200617.6295,452629.6067,36.71474352,-0.36604553836820486,42.554477983613424,4.024743559515215,43.0,806.0
종로구,숭인동,헬로서울,2,고위험군,37.57545495,127.0153898,201359.4829,452878.8098,27.10943643,-8.73080008320525,41.32509315347361,4.032955058145797,43.0,806.0
종로구,부암동,라오테아로아 로그 하우스,2,고위험군,37.59531576,126.966535,197044.6115,455083.5494,61.45568017,11.36596319170954,45.17228525011756,4.081256142044278,43.0,806.0
종로구,동숭동,J-Park Story 동숭동,2,고위험군,37.57760907,127.004499,200397.4095,453117.7904,34.96233492,-3.068415716935874,38.34385910404927,4.036790095348716,43.0,806.0
중구,(회현동,제이하우스,2,고위험군,37.55421386,126.9800582,198237.9105,450521.3737,51.64901113,2.8129252035286214,44.12078941922639,3.9134926310210028,43.0,806.0
중구,(회현동,88 게스트하우스,2,고위험군,37.55741988,126.9832419,198519.2921,450877.1489,38.17329224,-2.8812012821445094,41.359165758314155,3.9280249321776988,43.0,806.0
중구,(남산동,숨2nd,2,고위험군,37.55543636,126.9859744,198760.694,450656.9622,40.49656198,-5.0305474954584355,40.80685244086153,3.917609654671135,43.0,806.0
중구,(남산동,제이나인 게스트하우스,2,고위험군,37.55556946,126.9842,198603.9158,450671.7596,46.78088892,0.4517364694883881,41.6107406251695,3.9160782106123735,43.0,806.0
중구,신당동,마르코의 다락방,2,고위험군,37.5489861,127.0082689,200730.7041,449941.0003,37.09025641,-6.4153693026511505,43.8113385725276,3.9414413035436344,43.0,806.0
중구,(회현동,라온,2,고위험군,37.5550507,126.9831565,198511.7028,450614.1994,59.61864305,12.716244856062595,42.18900706175049,3.911911251941744,43.0,806.0
중구,(남산동,엔드 서울,2,고위험군,37.55488937,126.9843849,198620.2357,450596.275,47.31192821,0.9209285099214455,41.67785650500426,3.9117054748370097,43.0,806.0
중구,필동,명동 위 스테이,2,고위험군,37.5557537,126.9956652,199616.9777,450692.0995,40.51388138,4.806372499996392,41.063516983511526,3.938214139258754,43.0,806.0
중구,(만리동,서울 삼월,2,고위험군,37.55401687,126.9670078,197084.7555,450499.8349,59.5545475,13.90861237362359,45.962234989032275,4.077935561758337,43.0,806.0
중구,황학동,쉼 스테이,2,고위험군,37.56474665,127.0201533,201780.5246,451690.3927,39.015828,1.0968299030700024,43.385730300128586,4.019628357932715,43.0,806.0
중구,신당동,일상고요,2,고위험군,37.56070631,127.010882,200961.4617,451241.8273,35.86591188,-4.43852769407512,45.73333601306613,3.991808134607368,43.0,806.0
중구,신당동,스테이 신당,2,고위험군,37.55270014,127.0057008,200503.7439,450353.1973,41.09614645,-2.6963155605638534,44.0986262886372,3.9472612691386257,43.0,806.0
중구,신당동,원웨이하우스,2,고위험군,37.56091005,127.0096196,200849.9295,451264.4279,59.11993,13.464830106775125,45.96456089203711,3.989764653823833,43.0,806.0
중구,(광희동,스테이오얏,2,고위험군,37.56135165,127.0075562,200667.6142,451313.4236,47.07123659,-3.6373398352812174,45.90466920867608,3.987035696144831,43.0,806.0
중구,(광희동,메종 드 린,2,고위험군,37.56077622,127.0084615,200747.605,451249.5645,41.38415878,-4.262782402440884,45.9561651573707,3.9867087937578702,43.0,806.0
중구,중림동,서울로 스테이,2,고위험군,37.55472963,126.9667115,197058.6011,450578.952,41.07758266,-4.643781668832865,46.03838042802177,4.087169730891996,43.0,806.0
중구,(남산동,그린네이비 게스트하우스,2,고위험군,37.55597835,126.9858585,198750.4613,450717.1182,38.43651312,-7.014938322303443,40.72683912869793,3.921224348313422,43.0,806.0
중구,신당동,서울 나침반,2,고위험군,37.56041504,127.0175305,201548.8951,451209.5886,34.91884579,-12.312173554934454,42.40520872135387,4.005214578779454,43.0,806.0
중구,남창동,소시 스테이,2,고위험군,37.55367274,126.9766149,197933.6431,450461.386,33.13097855,-5.681516889150522,44.16601853346222,3.9363869391941497,43.0,806.0
중구,(광희동,하나 스테이,2,고위험군,37.56150091,127.0088191,200779.191,451329.9994,35.17793373,-5.317931608401501,45.92215628286959,3.989892343000705,43.0,806.0
중구,신당동,소당 스테이,2,고위험군,37.56159957,127.0121655,201074.8572,451340.9825,36.09486543,-3.9348807037090268,45.465589001371846,3.9969157675840172,43.0,806.0
중구,(광희동,호야,2,고위험군,37.56123206,127.0089903,200794.3234,451300.1617,45.14853056,4.611633223263254,45.96254523930824,3.9894195213319654,43.0,806.0
중구,(필동,나미스 하우스,2,고위험군,37.55760098,126.9967439,199712.3019,450897.1218,54.444493,8.550979581955126,41.13362930852487,3.9504984169074477,43.0,806.0
중구,(광희동,스테이 이비비,2,고위험군,37.56096498,127.0079841,200705.4188,451270.5109,42.19562817,-3.4616470718725765,45.96647878324847,3.9864453516068408,43.0,806.0
중구,(남산동,명동힐,2,고위험군,37.55618754,126.9858278,198747.7601,450740.3362,41.50493717,-3.8478994725031654,40.62627434579992,3.9228427501407195,43.0,806.0
중구,(회현동,남산 네스트,2,고위험군,37.554501,126.9835012,198542.1455,450553.1839,60.04891782,13.215053203757435,42.124636250091086,3.908456335760046,43.0,806.0
중구,필동,충무맨션,2,고위험군,37.55679475,126.9950393,199561.6804,450807.6464,31.73977033,-3.706686814560598,40.80750317561492,3.9419184722456353,43.0,806.0
중구,(남산동,하우스 사라,2,고위험군,37.55471617,126.9847442,198651.9832,450577.0466,38.32964899,-7.954822033674176,41.57216000079434,3.9110148078247153,43.0,806.0
중구,(광희동,지안,2,고위험군,37.56101811,127.0089864,200793.9749,451276.4157,39.55814524,-1.0114002868977465,45.99426968831631,3.988740304572166,43.0,806.0
중구,신당동,단이랑체리의집,2,고위험군,37.55998923,127.0134705,201190.1805,451162.2695,39.75158107,1.280803054186073,43.904292905714556,3.9952040310142136,43.0,806.0
중구,신당동,스테이 109,2,고위험군,37.5603757,127.0188196,201662.7907,451205.2443,32.32799509,-9.763442848718505,42.40223681576947,4.007013416441575,43.0,806.0
중구,(회현동,제이나인 롯지,2,고위험군,37.55368801,126.9812494,198343.1612,450462.989,51.36199141,2.620860329702431,44.03585637560419,3.905174967354467,43.0,806.0
중구,신당동,유에 하우스,2,고위험군,37.55940725,127.0129652,201145.5411,451097.6704,46.08807564,-2.927060072380222,44.20473754811641,3.9924229026103304,43.0,806.0
중구,(만리동,더 파인 하우스,2,고위험군,37.55237109,126.9660433,196999.462,450317.2033,41.35634153,-3.2371269933953286,44.910710974739295,4.0900880043772645,43.0,806.0
