구,동,숙소명,cluster,cluster_label,위도,경도,x_5181,y_5181,최종위험점수_new,prediction,residual,coef_구조노후도
성동구,성동,린스테이(LYNN STAY),2,고위험군,37.54280248,127.0482425,204263.4293,449255.7549,46.24981546,39.70758105556046,6.54223440443954,3.8845674748567807
성동구,응봉동,캄스테이 응봉,2,고위험군,37.54950772,127.0291947,202579.8516,449999.2623,47.4611473,39.89962540193597,7.561521898064029,3.8845674748567807
성동구,송정동,Laszlo & Co.,2,고위험군,37.54731654,127.0657349,205808.97,449757.6979,36.13748857,40.09166974831149,-3.9541811783114866,3.8845674748567807
성동구,성동,코지 뚝섬(Cozy Ttukseom),2,고위험군,37.54350544,127.0461728,204080.4761,449333.6831,38.33659794,39.85298606067335,-1.516388120673355,3.8845674748567807
성동구,성동,마이 리틀 서울,2,고위험군,37.54904299,127.0206984,201829.0649,449947.4836,47.04283799,39.94900823386111,7.093829756138895,3.8845674748567807
성동구,하왕십리동,Wevvy Loft 왕십리,2,고위험군,37.55865523,127.0288537,202549.3998,451014.5174,38.23232365,40.527884763650164,-2.295561113650166,3.8845674748567807
마포구,연남동,주니스 게스트하우스,2,고위험군,37.56149159,126.919013,192844.5664,451332.0113,50.94914232,40.04503040704887,10.90411191295113,3.8845674748567807
마포구,동교동,진스파라다이스,2,고위험군,37.55551437,126.9236287,193251.8379,450668.2692,30.61340226,39.803603228748216,-9.190200968748215,3.8845674748567807
마포구,연남동,헬로월드 게스트하우스,2,고위험군,37.56096556,126.9228864,193186.7429,451273.3403,36.62713848,41.010739120251465,-4.383600640251466,3.8845674748567807
마포구,합정동,홍대 게스트하우스 Hi :Dear,2,고위험군,37.54562637,126.9174338,192703.4867,449571.2825,40.7850036,39.89962540193597,0.8853781980640321,3.8845674748567807
마포구,연남동,스윗루나,2,고위험군,37.55818261,126.923767,193264.2929,450964.4023,42.64686994,39.803603228748216,2.843266711251786,3.8845674748567807
마포구,서교동,Lee House 2,2,고위험군,37.55310859,126.927478,193591.7559,450400.987,33.97208471,40.28920107601203,-6.31711636601203,3.8845674748567807
마포구,염리동,브리지 스테이 마포,2,고위험군,37.54677382,126.9473364,195346.1066,449696.7352,32.75038715,39.803603228748216,-7.053216078748214,3.8845674748567807
마포구,연남동,화이트브라운,2,고위험군,37.55609972,126.9192324,192863.4377,450733.5608,49.40263585,40.09166974831149,9.310966101688514,3.8845674748567807
마포구,성산동,Calm and cozy house,2,고위험군,37.55679066,126.916712,192640.804,450810.4413,32.4486153,39.89962540193597,-7.451010101935971,3.8845674748567807
마포구,성산동,스테이 순,2,고위험군,37.55690407,126.9112361,192156.9686,450823.4713,39.25681616,41.0601219521766,-1.8033057921766016,3.8845674748567807
마포구,상암동,스마일 하우스,2,고위험군,37.57474511,126.8944596,190676.855,452805.1505,39.33540194,39.89962540193597,-0.5642234619359741,3.8845674748567807
마포구,대흥동,낙원하우스,2,고위험군,37.54675942,126.943957,195047.4636,449695.3096,39.25542684,39.803603228748216,-0.5481763887482174,3.8845674748567807
마포구,서교동,써니하우스,2,고위험군,37.55063756,126.9223728,193140.4134,450127.0925,27.76479498,40.09166974831149,-12.326874768311487,3.8845674748567807
마포구,창전동,라파벨라 하우스,2,고위험군,37.55036615,126.9259633,193457.6704,450096.7133,38.12576774,39.89962540193597,-1.7738576619359705,3.8845674748567807
마포구,합정동,포시즌하우스,2,고위험군,37.54859316,126.9093925,191993.1847,449901.2149,27.47385379,43.49085467915815,-16.017000889158147,3.8845674748567807
마포구,망원동,스테이 선선,2,고위험군,37.55668401,126.9040414,191521.2328,450799.6719,48.90870976,39.99564757512373,8.913062184876267,3.8845674748567807
마포구,연남동,스테이우아,2,고위험군,37.55903315,126.920769,192999.4814,451059.0212,37.16385739,39.803603228748216,-2.639745838748219,3.8845674748567807
마포구,망원동,프라이빗 하우스,2,고위험군,37.55740113,126.9019853,191339.64,450879.4512,47.13305975,40.28920107601203,6.843858673987974,3.8845674748567807
마포구,연남동,솔로몬하우스,2,고위험군,37.56061592,126.9253273,193402.3706,451234.3603,52.1304351,40.33584041727465,11.794594682725347,3.8845674748567807
마포구,망원동,비비에이비 스테이,2,고위험군,37.55172181,126.904924,191598.6611,450248.8475,33.4526944,39.70758105556046,-6.254886655560462,3.8845674748567807
마포구,창전동,스테이 뤼느,2,고위험군,37.55086366,126.928749,193703.8761,450151.7407,37.03055702,40.141052580236625,-3.1104955602366218,3.8845674748567807
마포구,서교동,어반우드,2,고위험군,37.55098756,126.9136726,192371.6514,450166.6087,38.38826751,40.91471694706371,-2.526449437063711,3.8845674748567807
마포구,연남동,Maru Stay,2,고위험군,37.55845119,126.9192223,192862.7625,450994.5469,43.67430502,39.99564757512373,3.678657444876265,3.8845674748567807
마포구,연남동,데일리 하우스,2,고위험군,37.5588598,126.9243205,193313.2642,451039.5229,42.46851253,39.94900823386111,2.5195042961388907,3.8845674748567807
마포구,연남동,베인하우스,2,고위험군,37.55866919,126.9246619,193343.4067,451018.3432,41.26325584,39.85298606067335,1.4102697793266472,3.8845674748567807
마포구,도화동,도레미 게스트하우스,2,고위험군,37.53880348,126.9502972,195607.2848,448811.9818,29.41224769,40.04503040704887,-10.632782717048869,3.8845674748567807
마포구,연남동,위자드 하우스,2,고위험군,37.5572601,126.9177554,192733.0367,450862.4624,42.27265485,39.99564757512373,2.2770072748762686,3.8845674748567807
마포구,노고산동,노고산스테이,2,고위험군,37.55242607,126.9398451,194684.4963,450324.4642,55.59006803,51.54299977361734,4.0470682563826585,3.8845674748567807
마포구,서교동,JH HOUSE,2,고위험군,37.55340327,126.9166802,192637.661,450434.4838,40.56534319,39.85298606067335,0.712357129326648,3.8845674748567807
마포구,동교동,이레스테이,2,고위험군,37.55462383,126.9269901,193548.7725,450569.1939,48.90812702,39.94900823386111,8.959118786138895,3.8845674748567807
마포구,서교동,어반포레스트,2,고위험군,37.55118684,126.9175119,192710.9309,450188.4217,32.45505985,40.141052580236625,-7.685992730236627,3.8845674748567807
마포구,상수동,무드하우스 2호점,2,고위험군,37.54568008,126.9239713,193281.2229,449576.7564,55.84490496,39.99564757512373,15.849257384876267,3.8845674748567807
마포구,노고산동,헤이스 하우스1,2,고위험군,37.55082404,126.9377856,194502.3902,450146.7765,39.53113283,40.141052580236625,-0.609919750236628,3.8845674748567807
마포구,서교동,문하우스,2,고위험군,37.5527925,126.9276317,193605.3058,450365.8943,45.37297648,43.806356105346495,1.5666203746535032,3.8845674748567807
마포구,연남동,연트럴,2,고위험군,37.56322788,126.9206454,192988.9502,451524.5961,50.25250944,39.99564757512373,10.256861864876264,3.8845674748567807
마포구,연남동,SeeU House,2,고위험군,37.55762156,126.9216893,193080.6692,450902.2833,35.08698913,39.70758105556046,-4.620591925560461,3.8845674748567807
마포구,서교동,cooKorean Home,2,고위험군,37.5549824,126.9134127,192349.0963,450610.0094,35.5991867,41.15614412536436,-5.556957425364359,3.8845674748567807
마포구,연남동,모모하우스,2,고위험군,37.55789477,126.9244937,193328.4762,450932.4037,43.01149415,40.04503040704887,2.9664637429511274,3.8845674748567807
마포구,연남동,huayuan house2,2,고위험군,37.55737926,126.9207388,192996.6627,450875.4613,49.79388465,40.09166974831149,9.702214901688514,3.8845674748567807
마포구,서교동,Homi house,2,고위험군,37.55269953,126.9233619,193228.0105,450355.8747,51.75327173,39.85298606067335,11.90028566932665,3.8845674748567807
마포구,노고산동,마인힐 스테이,2,고위험군,37.55214457,126.9413936,194821.3096,450293.1347,46.39488079,41.30154913047725,5.093331659522754,3.8845674748567807
마포구,동교동,연밤 게스트하우스,2,고위험군,37.55712309,126.9232575,193219.1835,450846.8448,31.83127004,40.190435412161754,-8.359165372161755,3.8845674748567807
마포구,동교동,거인,2,고위험군,37.55255355,126.9308814,193892.4392,450339.1576,28.08153853,40.04503040704887,-11.96349187704887,3.8845674748567807
마포구,서교동,엔케 하우스,2,고위험군,37.5536264,126.9266455,193518.2369,450458.5148,33.99776315,40.28920107601203,-6.29143792601203,3.8845674748567807
마포구,서교동,Mimi's house,2,고위험군,37.55108117,126.9173686,192698.257,450176.7048,37.45929743,39.99564757512373,-2.536350145123734,3.8845674748567807
마포구,망원동,스테이인 망원,2,고위험군,37.55455056,126.9077188,191845.9347,450562.5589,48.74363117,40.04503040704887,8.69860076295113,3.8845674748567807
마포구,서교동,더 포춘,2,고위험군,37.55225986,126.9271726,193564.696,450306.8089,41.73650629,40.09166974831149,1.6448365416885125,3.8845674748567807
마포구,창전동,스테이 공유 홍대,2,고위험군,37.5502927,126.9283737,193670.6625,450088.3962,37.99232349,39.75422039682309,-1.7618969068230896,3.8845674748567807
마포구,연남동,마이리틀,2,고위험군,37.55905795,126.9191744,192858.5961,451061.8937,45.3283094,40.141052580236625,5.187256819763377,3.8845674748567807
마포구,도화동,NANA STAY,2,고위험군,37.53848218,126.9526834,195818.1566,448776.2127,38.51382462,39.94900823386111,-1.4351836138611063,3.8845674748567807
마포구,연남동,사미스테이,2,고위험군,37.55698014,126.9182525,192776.9385,450831.3518,42.16327581,39.94900823386111,2.2142675761388944,3.8845674748567807
마포구,서교동,Sue-perb house,2,고위험군,37.55191267,126.9180645,192759.8325,450268.9375,35.18263543,39.89962540193597,-4.716989971935973,3.8845674748567807
마포구,서교동,모스트스테이,2,고위험군,37.55327394,126.9175679,192716.086,450420.0606,34.33398768,41.0601219521766,-6.726134272176601,3.8845674748567807
마포구,연남동,블라썸,2,고위험군,37.55874676,126.9245255,193331.3636,451026.9622,43.25246252,39.85298606067335,3.3994764593266495,3.8845674748567807
마포구,동교동,마포달빛,2,고위험군,37.55257976,126.9305018,193858.903,450342.0913,31.23806042,40.04503040704887,-8.80696998704887,3.8845674748567807
마포구,동교동,Da Young House,2,고위험군,37.55341017,126.9295521,193775.056,450434.3194,35.748507,40.04503040704887,-4.296523407048873,3.8845674748567807
마포구,노고산동,신촌의 여유,2,고위험군,37.55246431,126.9393936,194644.6028,450328.734,55.44345149,51.54299977361734,3.900451716382662,3.8845674748567807
마포구,서교동,세린홍대스위트,2,고위험군,37.5515933,126.9272488,193571.3712,450232.8235,35.24570861,40.190435412161754,-4.944726802161753,3.8845674748567807
마포구,상수동,휴스테이,2,고위험군,37.54532898,126.9216635,193077.2518,449537.9559,54.59851084,47.29058924673088,7.307921593269121,3.8845674748567807
마포구,망원동,보르카,2,고위험군,37.55145772,126.9058677,191682.0222,450219.4528,28.57369344,40.09166974831149,-11.51797630831149,3.8845674748567807
마포구,연남동,밀리언스테이1,2,고위험군,37.55975429,126.9255974,193426.1655,451138.7106,53.37099094,43.754229782758856,9.616761157241143,3.8845674748567807
마포구,동교동,스테이 홍대101,2,고위험군,37.55356227,126.9294632,193767.2115,450451.2066,34.97174243,40.04503040704887,-5.073287977048871,3.8845674748567807
마포구,연남동,원 하우스,2,고위험군,37.55918952,126.9256858,193433.9203,451076.0216,56.65465226,41.10676129343923,15.547890966560772,3.8845674748567807
마포구,서교동,호영하우스,2,고위험군,37.55254638,126.9285959,193690.491,450338.5127,42.19509814,39.94900823386111,2.2460899061388915,3.8845674748567807
마포구,도화동,연 스테이,2,고위험군,37.53658544,126.9485049,195448.7488,448565.8918,48.55633371,51.54299977361734,-2.986666063617342,3.8845674748567807
마포구,서교동,코텔로,2,고위험군,37.54653057,126.9165105,192621.9849,449671.7098,51.34553002,41.010739120251465,10.334790899748533,3.8845674748567807
마포구,염리동,마므레인서울,2,고위험군,37.55242519,126.94738,195350.3097,450323.9672,28.1178571,40.527884763650164,-12.410027663650165,3.8845674748567807
마포구,서교동,슬로우시네마 홍대,2,고위험군,37.55177137,126.913431,192350.3834,450253.6218,32.46961715,40.96409977898884,-8.494482628988841,3.8845674748567807
마포구,연남동,헤이븐 연남,2,고위험군,37.56162667,126.9256372,193429.8394,451346.5199,52.86888807,40.33584041727465,12.533047652725344,3.8845674748567807
마포구,동교동,KHC스테이,2,고위험군,37.55471946,126.9267626,193528.6742,450579.8233,46.94465105,39.89962540193597,7.045025648064026,3.8845674748567807
마포구,연남동,스테이 무아,2,고위험군,37.56143002,126.9189274,192836.9957,451325.1843,49.09294766,40.04503040704887,9.04791725295113,3.8845674748567807
마포구,동교동,클라우스하우스3,2,고위험군,37.55376464,126.9297795,193795.1781,450473.6463,37.17188561,40.09166974831149,-2.919784138311492,3.8845674748567807
마포구,동교동,양화스테이,2,고위험군,37.55661176,126.9251782,193388.8486,450789.9564,45.24730737,40.04503040704887,5.202276962951132,3.8845674748567807
마포구,성산동,휘게하우스,2,고위험군,37.55631513,126.9115941,192188.5429,450758.0761,41.28429086,39.85298606067335,1.4313047993266466,3.8845674748567807
마포구,창전동,알로하하우스_블루,2,고위험군,37.55101092,126.9312881,193928.2585,450167.9178,43.77252135,40.04503040704887,3.7274909429511283,3.8845674748567807
마포구,동교동,동교의봄,2,고위험군,37.55473791,126.9195567,192891.9624,450582.3915,48.55820299,40.91471694706371,7.6434860429362885,3.8845674748567807
마포구,동교동,오리하우스,2,고위험군,37.55229526,126.931076,193909.6155,450310.4779,33.41751401,40.04503040704887,-6.627516397048872,3.8845674748567807
마포구,도화동,온안 스테이,2,고위험군,37.53837945,126.9530932,195854.3656,448764.7927,33.73334215,43.965478563771924,-10.232136413771926,3.8845674748567807
마포구,합정동,아스트라 스테이,2,고위험군,37.54986386,126.9091758,191974.1716,450042.2658,48.12963374,40.04503040704887,8.084603332951133,3.8845674748567807
마포구,동교동,노블스테이,2,고위험군,37.55253174,126.9305821,193865.9929,450336.7564,32.11744859,40.09166974831149,-7.974221158311487,3.8845674748567807
마포구,서교동,에덴 게스트하우스,2,고위험군,37.5501497,126.9195541,192891.2951,450073.1552,39.94925052,39.85298606067335,0.09626445932664751,3.8845674748567807
마포구,염리동,썬데이 플라라,2,고위험군,37.54477282,126.9440247,195053.3141,449474.8175,45.06210871,39.85298606067335,5.209122649326645,3.8845674748567807
마포구,동교동,구름,2,고위험군,37.55326407,126.9298923,193805.0977,450418.0815,30.83112884,40.141052580236625,-9.309923740236624,3.8845674748567807
마포구,성산동,MW STAY,2,고위험군,37.56034197,126.9057104,191669.1088,451205.513,41.25552059,39.99564757512373,1.2598730148762698,3.8845674748567807
마포구,공덕동,스테이인공덕엠,2,고위험군,37.54550616,126.958905,196368.36,449555.5305,40.08130478,39.75422039682309,0.327084383176917,3.8845674748567807
마포구,대흥동,플러스 스테이,2,고위험군,37.54469077,126.9391548,194622.9423,449465.9783,41.11193838,39.75422039682309,1.3577179831769115,3.8845674748567807
마포구,연남동,연남 스테이션 2,2,고위험군,37.56173552,126.9206253,192987.0354,451358.9631,36.88884386,40.86807760580108,-3.979233745801082,3.8845674748567807
마포구,서교동,마루 서교,2,고위험군,37.55321296,126.9161303,192589.0463,450413.4049,40.49718837,41.010739120251465,-0.5135507502514614,3.8845674748567807
마포구,망원동,더플래닛,2,고위험군,37.55123821,126.9078434,191856.5805,450194.9168,42.18626859,39.89962540193597,2.2866431880640263,3.8845674748567807
마포구,연남동,더드 하우스,2,고위험군,37.55815851,126.9210094,193020.6388,450961.9287,43.23503898,39.99564757512373,3.2393914048762653,3.8845674748567807
마포구,상수동,스테이 상수,2,고위험군,37.54374376,126.9217001,193080.3353,449362.013,36.35500276,43.59785081499594,-7.242848054995939,3.8845674748567807
마포구,서교동,성산하우스 다날,2,고위험군,37.5555066,126.9114407,192174.9005,450668.3517,47.59930885,39.94900823386111,7.6503006161388925,3.8845674748567807
마포구,성산동,홍대 스테이,2,고위험군,37.55586956,126.9159724,192575.3645,450708.2683,41.93088503,39.803603228748216,2.127281801251783,3.8845674748567807
마포구,연남동,아르테,2,고위험군,37.55988072,126.9204466,192971.0796,451153.1156,44.70694138,39.99564757512373,4.71129380487627,3.8845674748567807
마포구,동교동,플레이 마포,2,고위험군,37.55216009,126.9314476,193942.4449,450295.4516,33.57658687,39.803603228748216,-6.227016358748216,3.8845674748567807
마포구,동교동,제일,2,고위험군,37.55272523,126.931557,193952.1532,450358.1683,33.82804275,40.04503040704887,-6.216987657048868,3.8845674748567807
마포구,동교동,머뭄,2,고위험군,37.55362667,126.9288388,193712.0452,450458.3958,30.82154108,39.94900823386111,-9.127467153861108,3.8845674748567807
마포구,도화동,숑?N하우스,2,고위험군,37.53862766,126.9525846,195809.4355,448792.3636,39.41896813,40.09166974831149,-0.6727016183114856,3.8845674748567807
마포구,망원동,온마음스테이,2,고위험군,37.5530852,126.9070792,191789.2555,450399.9771,44.93347781,40.04503040704887,4.88844740295113,3.8845674748567807
마포구,대흥동,스테이 소도,2,고위험군,37.54740564,126.9439619,195047.9403,449767.032,35.1006392,39.803603228748216,-4.702964028748212,3.8845674748567807
마포구,망원동,우리 함께 즐겨요 서울 스테이 2,2,고위험군,37.55358052,126.9037336,191493.6895,450455.2492,49.20445456,40.38522324919978,8.81923131080022,3.8845674748567807
마포구,망원동,Mapo;rest Stay,2,고위험군,37.55747481,126.9008818,191242.1458,450887.731,52.32760638,39.803603228748216,12.524003151251783,3.8845674748567807
마포구,망원동,헬로 스트레엔젤,2,고위험군,37.55773662,126.9034193,191466.3903,450916.5554,35.71649757,40.23981824408689,-4.523320674086889,3.8845674748567807
마포구,서교동,one way house 2,2,고위험군,37.55204423,126.9278899,193628.0583,450282.8277,35.39049272,39.94900823386111,-4.55851551386111,3.8845674748567807
마포구,동교동,클라우스 하우스2,2,고위험군,37.55433995,126.9283817,193671.7073,450537.592,47.31640074,39.89962540193597,7.416775338064028,3.8845674748567807
마포구,연남동,스테이 고래,2,고위험군,37.56076207,126.9165295,192625.0718,451251.2352,37.94445233,40.23981824408689,-2.2953659140868936,3.8845674748567807
마포구,서교동,어울림,2,고위험군,37.5463058,126.9196529,192899.6611,449646.5211,36.85655117,39.99564757512373,-3.1390964051237304,3.8845674748567807
마포구,망원동,체리하우스,2,고위험군,37.55621009,126.9054971,191649.8071,450746.9421,46.87284008,44.28372348062278,2.5891165993772205,3.8845674748567807
마포구,서교동,스테이 이브,2,고위험군,37.55368749,126.9260552,193466.082,450465.3359,36.52239173,39.75422039682309,-3.231828666823084,3.8845674748567807
마포구,망원동,다나 하우스,2,고위험군,37.55521731,126.9011929,191269.3732,450637.1463,44.35412084,39.89962540193597,4.454495438064029,3.8845674748567807
마포구,동교동,루비 스테이,2,고위험군,37.55263061,126.9313943,193937.7706,450347.6771,33.89485713,39.89962540193597,-6.004768271935973,3.8845674748567807
마포구,서교동,프라이빗 하우스,2,고위험군,37.55240642,126.9288545,193713.33,450322.9615,52.75698546,47.5210424623815,5.235942997618501,3.8845674748567807
마포구,노고산동,썬스 하우스,2,고위험군,37.55229819,126.9395073,194654.6397,450310.2902,55.37861633,51.54299977361734,3.8356165563826607,3.8845674748567807
마포구,도화동,한스 하우스,2,고위험군,37.5347838,126.9461072,195236.7174,448366.0506,39.53713549,39.89962540193597,-0.3624899119359739,3.8845674748567807
마포구,연남동,란 스테이,2,고위험군,37.55970759,126.9240994,193293.7994,451133.6333,50.41578958,41.0601219521766,9.3556676278234,3.8845674748567807
마포구,합정동,S HOUSE,2,고위험군,37.5440966,126.9132566,192334.192,449401.8289,41.32785633,40.190435412161754,1.1374209178382486,3.8845674748567807
마포구,서교동,앤드류 게스트하우스,2,고위험군,37.55364634,126.926408,193497.2509,450460.7443,38.66452787,40.04503040704887,-1.3805025370488693,3.8845674748567807
마포구,대흥동,1978 Stay,2,고위험군,37.54655983,126.9429587,194959.231,449673.2106,41.5660089,40.23981824408689,1.3261906559131091,3.8845674748567807
마포구,연남동,시담,2,고위험군,37.5631198,126.9223502,193139.567,451512.4746,41.91149724,39.94900823386111,1.9624890061388953,3.8845674748567807
마포구,연남동,연남재 게스트하우스,2,고위험군,37.55910294,126.9237061,193258.9958,451066.5524,45.09868069,44.75834736523656,0.34033332476344214,3.8845674748567807
마포구,연남동,도란도란3,2,고위험군,37.55911332,126.9253471,193403.9911,451067.588,44.81696758,39.803603228748216,5.013364351251781,3.8845674748567807
마포구,연남동,찬스하우스,2,고위험군,37.55735274,126.92095,193015.3179,450872.5022,45.05106814,40.04503040704887,5.006037732951128,3.8845674748567807
마포구,서교동,Moonlight house,2,고위험군,37.55338757,126.915606,192542.7387,450432.826,41.04240256,41.10676129343923,-0.06435873343922793,3.8845674748567807
마포구,망원동,힐링하우스2,2,고위험군,37.55917139,126.9022812,191365.9911,451075.9019,50.36786768,39.89962540193597,10.468242278064032,3.8845674748567807
마포구,연남동,홍대 스테이유,2,고위험군,37.55805283,126.9241003,193293.7315,450949.9744,46.32841379,41.0601219521766,5.268291837823398,3.8845674748567807
마포구,연남동,홍홈,2,고위험군,37.55730089,126.9211929,193036.7743,450866.7294,48.70051316,39.803603228748216,8.896909931251784,3.8845674748567807
마포구,망원동,Dalgonastay M,2,고위험군,37.55511389,126.9044761,191559.4714,450625.3681,52.63829197,40.91471694706371,11.723575022936288,3.8845674748567807
마포구,연남동,작전명 행복,2,고위험군,37.55860056,126.9252831,193398.2929,451010.6822,46.23106452,43.806356105346495,2.4247084146535016,3.8845674748567807
마포구,성산동,우주정복연구소,2,고위험군,37.55878614,126.9160694,192584.2174,451031.9665,44.65165392,41.0601219521766,3.5915319678234,3.8845674748567807
마포구,동교동,이안 뱃 스테이,2,고위험군,37.55344782,126.9298732,193803.4279,450438.4769,31.12635021,40.04503040704887,-8.918680197048872,3.8845674748567807
마포구,합정동,망원경,2,고위험군,37.54918998,126.9088675,191946.8601,449967.4996,48.34358202,40.76931194195082,7.574270078049182,3.8845674748567807
마포구,연남동,오아시스 연남1,2,고위험군,37.55924617,126.9231501,193209.8874,451082.4893,53.6424831,41.010739120251465,12.631743979748535,3.8845674748567807
마포구,연남동,나로하우스,2,고위험군,37.55789278,126.9204125,192967.8719,450932.4803,38.25749148,40.72267260068819,-2.465181120688193,3.8845674748567807
마포구,연남동,Kim's Mansion,2,고위험군,37.56119245,126.9193497,192874.2802,451298.7847,44.27610292,40.86807760580108,3.408025314198916,3.8845674748567807
마포구,대흥동,아라베스크,2,고위험군,37.54692596,126.9434928,195006.4532,449713.8181,58.56602619,53.153428792509175,5.412597397490828,3.8845674748567807
마포구,성산동,하이 홍대,2,고위험군,37.55896277,126.9161679,192592.9441,451051.5625,46.33000742,42.90649116804407,3.423516251955931,3.8845674748567807
마포구,합정동,낙낙스테이,2,고위험군,37.54943287,126.9075652,191831.8013,449994.5698,48.29025549,39.89962540193597,8.390630088064029,3.8845674748567807
마포구,합정동,쁘띠맨숀47,2,고위험군,37.54532948,126.9178278,192738.2772,449538.3008,37.85677665,41.20552695728949,-3.3487503072894924,3.8845674748567807
마포구,연남동,스테이콤마,2,고위험군,37.55880178,126.9205143,192976.9582,451033.3609,34.19111958,39.85298606067335,-5.661866480673353,3.8845674748567807
마포구,중동,더 눅 마포,2,고위험군,37.56745481,126.9049959,191606.7813,451995.0184,39.18096702,40.43186259046241,-1.2508955704624114,3.8845674748567807
마포구,상암동,올스테이,2,고위험군,37.57337671,126.8946398,190692.5969,452653.2561,36.68248417,39.94900823386111,-3.2665240638611053,3.8845674748567807
마포구,망원동,한강스테이,2,고위험군,37.55052045,126.9011467,191264.7472,450115.8552,45.16347052,39.99564757512373,5.167822944876264,3.8845674748567807
마포구,도화동,흐흐스테이,2,고위험군,37.53876108,126.9518076,195740.771,448807.2065,40.52542179,40.141052580236625,0.38436920976337774,3.8845674748567807
마포구,서교동,스테이스트 홍대,2,고위험군,37.54926167,126.9140419,192404.1131,449975.0257,44.12743019,40.38522324919978,3.742206940800216,3.8845674748567807
마포구,서교동,스테이온 328,2,고위험군,37.55308438,126.9270773,193556.3477,450398.3273,38.78574814,39.75422039682309,-0.9684722568230839,3.8845674748567807
마포구,동교동,스테이 온기,2,고위험군,37.55321696,126.9306614,193873.0562,450412.8025,42.04993419,40.190435412161754,1.8594987778382475,3.8845674748567807
마포구,성산동,하루안 스테이,2,고위험군,37.56041888,126.9056656,191665.16,451214.053,41.01316851,40.09166974831149,0.9214987616885111,3.8845674748567807
마포구,창전동,허브하우스,2,고위험군,37.54695341,126.9288941,193716.3697,449717.7402,47.42741959,41.0601219521766,6.367297637823398,3.8845674748567807
마포구,공덕동,다도 하우스 신공덕,2,고위험군,37.54684029,126.9604459,196504.5988,449703.5444,53.68254786,43.435984865908004,10.246562994091995,3.8845674748567807
마포구,상암동,조선힙,2,고위험군,37.57408294,126.8933823,190581.5988,452731.7647,42.38755113,40.91471694706371,1.472834182936289,3.8845674748567807
마포구,망원동,망원 데이데이,2,고위험군,37.55090791,126.9014883,191294.9709,450158.8269,37.97062489,39.94900823386111,-1.978383343861104,3.8845674748567807
마포구,연남동,SSOL HOUSE,2,고위험군,37.56364481,126.9189287,192837.3226,451570.9998,41.94992791,40.33584041727465,1.6140874927253464,3.8845674748567807
마포구,대흥동,스테이연 마포,2,고위험군,37.54561926,126.9419204,194867.4087,449568.8749,45.59930524,39.89962540193597,5.699679838064029,3.8845674748567807
마포구,도화동,공디스테이,2,고위험군,37.53915854,126.9513128,195697.0645,448851.3422,35.55869613,40.527884763650164,-4.9691886336501625,3.8845674748567807
마포구,합정동,Piece Haus,2,고위험군,37.54910493,126.908141,191882.644,449958.1225,43.72708893,39.89962540193597,3.8274635280640297,3.8845674748567807
마포구,성산동,번역가의 방,2,고위험군,37.5652737,126.9081558,191885.707,451752.6631,36.24997161,39.89962540193597,-3.649653791935968,3.8845674748567807
마포구,창전동,스테이 에이치,2,고위험군,37.55122877,126.9314395,193941.6485,450192.0868,44.17996651,40.28920107601203,3.8907654339879727,3.8845674748567807
마포구,연남동,홍대온스테이,2,고위험군,37.55877584,126.9202131,192950.3393,451030.5044,47.01350271,40.91471694706371,6.098785762936288,3.8845674748567807
마포구,동교동,Hee's house,2,고위험군,37.55278435,126.931626,193958.2559,450364.7255,42.86069235,43.54298100174579,-0.682288651745786,3.8845674748567807
마포구,연남동,사브리나 인 연남,2,고위험군,37.56090713,126.9166146,192632.5979,451267.3284,40.30608595,41.20552695728949,-0.8994410072894894,3.8845674748567807
마포구,노고산동,레아스테이,2,고위험군,37.55209414,126.9324024,194026.806,450288.0708,43.07030471,39.803603228748216,3.2667014812517863,3.8845674748567807
마포구,연남동,Project 202,2,고위험군,37.55800662,126.9245589,193334.2541,450944.813,42.81096944,39.85298606067335,2.957983379326649,3.8845674748567807
마포구,동교동,준하우스1,2,고위험군,37.55645178,126.9222266,193128.0345,450772.4122,38.4642407,43.38385854332036,-4.91961784332036,3.8845674748567807
마포구,연남동,어반리프연남,2,고위험군,37.56043788,126.9257333,193438.2267,451214.5715,50.94642774,40.04503040704887,10.901397332951127,3.8845674748567807
마포구,도화동,스텔라스테이,2,고위험군,37.53862228,126.9523933,195792.5281,448791.775,42.48178235,40.09166974831149,2.3901126016885144,3.8845674748567807
마포구,서교동,신화,2,고위험군,37.55124449,126.9238334,193269.535,450194.3488,40.66410876,39.89962540193597,0.7644833580640267,3.8845674748567807
마포구,서교동,스테이 로뎀,2,고위험군,37.54641613,126.9157121,192551.4229,449659.0713,47.78916984,39.89962540193597,7.8895444380640285,3.8845674748567807
마포구,서교동,코자요03,2,고위험군,37.54948675,126.9219025,193098.7498,449999.4008,45.81704151,40.91471694706371,4.902324562936293,3.8845674748567807
마포구,대흥동,Casa Luna,2,고위험군,37.55116109,126.9437627,195030.5881,450183.8523,43.98477435,40.190435412161754,3.7943389378382477,3.8845674748567807
마포구,연남동,엔조이연남,2,고위험군,37.5619481,126.9204545,192971.9665,451382.5698,44.3285228,39.85298606067335,4.47553673932665,3.8845674748567807
마포구,연남동,바다민박,2,고위험군,37.56106961,126.9263398,193491.8711,451284.6439,51.59916256,41.0601219521766,10.539040607823402,3.8845674748567807
마포구,서교동,유월애,2,고위험군,37.54887439,126.9194584,192882.7172,449931.6184,46.34350791,39.94900823386111,6.394499676138892,3.8845674748567807
