구,동,숙소명,cluster,cluster_label,위도,경도,x_5181,y_5181,최종위험점수_new,residual,coef_intercept,coef_도로폭위험도,bw_intercept,bw_도로폭위험도
종로구,창신동,현대,2,고위험군,37.56819149,127.0107164,200946.7409,452072.5927,35.54286008,-4.67178629310154,42.72428325602086,1.1527020118079283,43.0,125.0
종로구,종로6가,저스트포유(JUST4U),2,고위험군,37.56882658,127.0066505,200587.535,452143.0471,48.90870587,10.481498971552973,42.07694555104913,1.676362471424058,43.0,125.0
종로구,창신동,동해,2,고위험군,37.56823753,127.0108347,200957.188,452077.7038,46.8412654,6.60274182018879,42.70214198920563,1.1315652539871004,43.0,125.0
종로구,창신동,NOOK INN 누크인,2,고위험군,37.56817138,127.010478,200925.6806,452070.3583,33.12462701,-7.046300884325049,42.779225700682645,1.1980179878792714,43.0,125.0
종로구,숭인동,만남모텔,2,고위험군,37.57340694,127.0214372,201893.7385,452651.609,35.8959241,-1.6857765956531665,37.55188530890018,0.10426612115538274,43.0,125.0
종로구,숭인동,스테이 42 동묘,2,고위험군,37.57221599,127.0184885,201633.279,452519.372,56.48822658,18.397918394026256,38.02279931855434,0.23608238953030014,43.0,125.0
종로구,창신동,디디엠 스테이,2,고위험군,37.56858682,127.0114738,201013.6489,452116.4776,34.56898523,-6.996958041219344,42.484304260888194,0.9711822290480161,43.0,125.0
종로구,창신동,대진,2,고위험군,37.56943843,127.0101945,200900.6186,452210.9833,43.95079617,3.778708886519034,42.47481460397325,1.0576663233801644,43.0,125.0
종로구,관수동,풀리 미니호텔,2,고위험군,37.56718956,126.9905287,199163.2427,451961.3783,41.5548098,2.2300999712083893,38.43748589369868,3.102673095431069,43.0,125.0
종로구,관수동,브레드 힐 호텔(Bread Hill Hotel),2,고위험군,37.56708795,126.9905269,199163.0834,451950.1008,35.63344025,-3.680030589840996,38.427674480654815,3.0976807804332624,43.0,125.0
종로구,숭인동,메종호텔,2,고위험군,37.57469579,127.0218552,201930.6264,452794.665,41.66958079,4.330225707704123,37.458979549186594,0.041607570204805544,43.0,125.0
종로구,숭인동,가야,2,고위험군,37.57401858,127.0216359,201911.2775,452719.498,58.72604468,21.211391694913083,37.49755503483723,0.05979251475129372,43.0,125.0
종로구,숭인동,메트로 21(Metro 21),2,고위험군,37.57022964,127.0193705,201711.2396,452298.926,36.32694724,-1.4926917811409979,38.130548217983886,0.328791717220353,43.0,125.0
종로구,효제동,어바웃스테이 동대문,2,고위험군,37.56951008,127.0033108,200292.4909,452218.892,35.15587756,-0.3959183184566726,40.531353644472304,2.287162056736689,43.0,125.0
종로구,효제동,구월호텔,2,고위험군,37.56884387,127.0025535,200225.5843,452144.9483,32.29166394,-2.7220023585322153,40.35720804260619,2.454343638514226,43.0,125.0
