구,동,숙소명,cluster,cluster_label,위도,경도,x_5181,y_5181,최종위험점수_new,residual,coef_intercept,coef_구조노후도,bw_intercept,bw_구조노후도
중구,신당동,야코리아 게스트하우스,2,고위험군,37.55703059,127.0123014,201086.9289,450833.8814,44.50329156,3.7206934259996274,40.852185980336564,4.3729411341566955,43.0,435.0
중구,산림동,화성여관,2,고위험군,37.56537071,126.9960702,199652.8115,451759.4724,34.62094554,0.13024379413822373,36.69544798674325,4.1928994673733895,43.0,435.0
중구,신당동,성도여관,2,고위험군,37.56123239,127.0132212,201168.1343,451300.2425,55.29117997,1.1856034456856293,40.03849328658589,4.307996882967569,43.0,435.0
중구,황학동,대림,2,고위험군,37.5634477,127.0221786,201959.4955,451546.2648,40.59147195,1.3587663867393616,39.61803260185146,4.244803022203,43.0,435.0
중구,남창동,황금장여관,2,고위험군,37.55485434,126.9769752,197965.5104,450592.5216,58.11570833,8.067835892615008,37.51239922752936,4.348740729761202,43.0,435.0
중구,산림동,상원장,2,고위험군,37.56530472,126.9962994,199673.0571,451752.1475,44.70278919,8.829901386040163,36.77542335701653,4.196339587044436,43.0,435.0
중구,산림동,H2O,2,고위험군,37.56416937,126.9942189,199489.2406,451626.1462,27.36606951,-8.595777998509778,36.91096316871251,4.166636061255864,43.0,435.0
중구,황학동,중앙여관,2,고위험군,37.56691122,127.0177256,201565.9953,451930.5914,39.75988958,2.1528021139722213,38.41475100274999,4.24286674407074,43.0,435.0
중구,북창동,호텔 문(hotel moon),2,고위험군,37.55959687,126.9775768,198018.7937,451118.8733,35.50166098,-1.059111385636598,37.2683860373485,4.272020889725056,43.0,435.0
중구,남창동,노마드호스텔,2,고위험군,37.55419408,126.9758113,197862.6529,450519.2665,31.90686691,-4.790129043136449,38.449671342709536,4.3650154880228635,43.0,435.0
중구,중림동,다림여인숙,2,고위험군,37.55551958,126.9675696,197134.4538,450666.6005,44.35497193,-9.091947816246325,40.84124854683309,4.448294907009303,43.0,435.0
중구,명동,57 명동 호스텔,2,고위험군,37.55824724,126.9826565,198467.5818,450968.9854,37.44411815,-1.565296970933261,39.714630922351766,4.257544414221851,43.0,435.0
중구,신당동,쉐어하우스 다함,2,고위험군,37.55482988,127.0106132,200937.7867,450589.6106,34.56352014,-7.937181994828279,41.630893358471134,4.438640793030995,43.0,435.0
중구,신당동,그리네 스테이,2,고위험군,37.56247269,127.0181304,201601.8512,451437.9735,50.58848177,-0.314370345009948,38.17963183224441,4.272552585057503,43.0,435.0
중구,황학동,창덕여인숙,2,고위험군,37.56373275,127.0179396,201584.967,451577.8221,50.63477071,-0.08900270600422289,38.09971592776766,4.2625040941427645,43.0,435.0
중구,(만리동,천안 여인숙,2,고위험군,37.55375612,126.9669521,197079.8183,450470.8965,40.94413181,-0.07094089365293144,41.42118607611218,4.4737874535781605,43.0,435.0
중구,(장충동,장충인(J C INN),2,고위험군,37.55828977,127.0044674,200394.7263,450973.5737,41.81657639,0.4676471137754561,42.06760836311509,4.338825258671557,43.0,435.0
중구,을지로7가,박포루,2,고위험군,37.56219798,127.009432,200833.3321,451407.3712,45.70415764,4.029198137665176,42.11708655741666,4.301578966818808,43.0,435.0
중구,(광희동,왕도여관,2,고위험군,37.56253871,127.0053044,200468.6489,451445.1597,38.48646871,-3.2964205358296397,42.545303027215844,4.291773050059004,43.0,435.0
용산구,서계동,금강,2,고위험군,37.55085442,126.9662031,197013.5185,450148.8661,37.57168604,-2.639407252652113,41.23529763021483,4.496276803684734,43.0,435.0
